402866,1010617,-1152001,1987048,-870887,-313352,-898434,-251828,207377,-846211,-292747,-2391497,2504847,-1306379,-711108,1285443,2596320,-65395,2162418,1276012,1237341,2942715,772387,-571940,674287,-708697,1344115,-404938,4316,1175650,-2852063,-1262920,-1100144,-607427,2567413,2227388,2664446,563892,1137284,3768362,476691,1638278,1208637,-202442,1137160,-207652,-286136,-123440,1532105,148802,75049,335485,2438946,63053,-2426156,1779189,200315,-3290549,472933,360849,1990955,1545061,658519,1092618,-341963,-1553219,843624,-738993,-1796155,-484399,1658505,492531,-5643011,-553101,-1271342,-666918,-1131838,2044674,1082719,1149096,2398633,-3341744,-323451,-1814960,-508557,355088,-1981645,2087178,2336846,637897
1845135,1050944,1580740,-2714846,-1412700,-370230,-1786828,974179,2823558,-3488,1946452,2797022,-412837,808541,2131022,425486,-1843497,1505220,-2750553,332586,1750455,-417450,790268,1200728,-1683846,3002658,-1070028,270209,-1124853,-1028600,180062,1213100,730465,1854141,36982,2565419,266912,-1633583,-175692,-1128808,3911250,3577245,115862,-1360203,-4219323,-1960986,-626407,-2170883,-559536,-2514307,-1980654,602728,-1835336,848510,536827,1265968,785190,1475670,-1224299,-3433356,-2799238,-3775559,-28115,-197413,527903,2474019,-1072222,783755,-1760045,956830,-1175866,-1381297,483714,1586762,-436643,-1196674,863513,1088804,196824,-384221,-2106072,-70737,-2205854,-1021719,1080908,-1716325,469583,-577033,1315694,-661322
3353409,606088,695533,-1584751,296624,-1270703,465607,1275738,1541292,2645042,1703935,-511328,-1478112,-919279,-778693,828862,489305,263718,-1769660,-2258563,807432,1694621,107750,1865330,601732,-518189,858512,-789145,1007662,-1289798,2165971,2227107,-467384,-888066,571508,2416322,-714495,-663785,575223,-1097475,3237807,1758315,-98353,-2869105,370811,849654,840491,-2897546,-1524699,-3360645,1823103,-58510,-724295,1042060,857690,2497703,-1863503,-2846272,-606227,490964,-1438086,175734,871456,-775226,175967,3303004,-4617842,-2545958,2803798,-254028,2570381,-2084790,48952,424486,-1945313,-2208335,664944,2355623,-128445,1171451,-2339123,-934314,50417,591360,-943498,-488895,654640,818235,1422106,-641481
-316398,2481644,-671399,1807511,-1056247,2374410,-860602,404969,-3296493,-1756057,1103198,-2824326,1852950,723528,-661744,-1744084,-1647190,-692199,-189403,1133933,-272765,1105132,-316758,-1745586,2600594,-339368,2033712,-1392188,-2754569,3445031,-138635,-346137,443696,4067770,1808117,722248,516207,-1406875,1469347,891900,-1347470,2011046,-670974,-162168,-71931,-83138,-2188805,269793,75809,2974521,345171,-864941,-2662898,-1077261,-59227,541182,-1622590,-1212626,-1673187,706244,2498893,-1264667,1586314,586228,-1908179,-2118010,1313302,2884023,1705701,496364,1292023,2528782,1274121,375595,-600250,741788,-511271,-2056636,-922113,-1647033,2226410,129260,540532,-1398289,-227464,-15440,79776,-1985401,-491593,-394910
-439282,-2144530,-1606426,-625797,-1121458,270652,-400207,3344869,336642,-364974,-801920,-1045520,2541134,-1549382,310828,-1120739,1484387,-1772198,222392,-348970,-178740,748797,1027431,773839,1650515,2440061,847517,915892,-1169741,1342276,382869,-3359092,-42453,214308,1180810,475931,-287718,1650864,-990618,1967861,68733,-190072,128397,-792384,-1074794,-139389,-141320,-1065376,585708,-1487370,-1333488,1017615,-522508,572537,-677532,1050311,-727269,-1249936,-432469,356615,-1101417,-2701097,-410524,-279641,-1311972,356057,1474498,392015,-407321,-460776,84379,-585226,-2399661,788511,-964991,1372840,2072212,-810995,-1913836,-25865,-1026215,-4702490,-4838444,-1234339,-783197,-968386,-1701449,184592,477192,1572358
1321992,-1194925,1770822,1664097,2506099,-2778124,1960482,-379386,-584733,1187588,-123528,-259003,-1040983,-2013194,910960,301161,1806763,-1203445,1991434,800668,-1081118,196018,-3153225,1064418,-3481444,1328341,-1259474,-1500732,2571770,-262497,-1183121,-666797,-3818399,-970978,-1694371,-995172,-2249624,-45659,2403041,-267713,832407,-2916468,1053757,209084,1059475,362944,1990201,744283,1165991,1892044,-1933203,2445353,-439731,-1230023,-1156183,182409,-1024671,355181,827704,1845850,-2051928,1849727,-1211696,1389269,2763158,-2473286,-47932,-676948,232440,1443948,896989,-666488,-1132936,4826101,-430625,1083011,-1985650,684428,-3983751,-506569,-2635745,1774154,-1417177,-1459036,3151972,309372,2686337,-865599,-555629,-57932
-603020,-2864603,-3139529,1554683,4302950,-3576429,184457,-2192009,418938,1316912,-2842588,-1765220,285593,-1681122,-1583149,-835142,979211,-1126009,1372594,-1711781,-1528461,-1662107,-1488908,799226,230375,-669153,-3242559,468400,1876298,-2257828,-1296104,-285758,-1878801,-2069396,5487,-4419988,-2172454,29990,2004936,677863,-1260755,-2012821,2063242,-1559414,2358588,755252,1883169,276253,-2368488,415545,-1254567,336333,1675014,315557,-821922,-1194566,-176366,-1009486,1613414,1773655,1021128,-1472308,-1302493,-676278,3045134,344179,1677423,-1318653,1134375,-2259072,-589562,1184567,-3122756,588140,2877825,723360,-1324349,1710937,968922,400160,-477657,-171641,927595,-2576105,-856801,697437,75624,3237732,-422493,-1652065
-1885695,-1275968,-72392,-1606693,3112095,-776396,-608357,-732457,838603,1224944,1921383,29784,-2669074,-1013321,-748483,-2475606,-2300119,-294035,-311721,-2575744,-236585,-235306,-100932,3501405,-1363815,389283,-2545787,1473201,3235059,-1998022,1887470,757745,2887739,289073,-1846300,-1329878,-3698280,-3534125,-1075487,-2851289,-1388010,-1915778,-1137384,-747433,1145653,-1533701,2106453,-665257,-2162621,888391,13384,632458,-367664,974853,1858790,-607609,254710,978396,421591,2095487,1225447,256760,924442,-3694438,1710467,889599,375077,-491150,601862,2602009,940600,3185926,2872074,458076,2676892,2457948,-1266082,1778326,-1602647,47611,-245722,3530699,2482622,-622750,-80553,679990,3140135,-2671360,88289,-486646
-1872890,747851,-332074,1977274,-1962206,2525017,931711,-2330612,-2998751,130851,384287,-261593,-189933,4242954,-3165828,4216798,-4817,28451,98203,2065037,-557559,812625,2724039,-4654857,593366,-2786329,2013520,594634,-1986118,1578020,-894795,-1784324,-1053210,-1830061,600045,-439607,1524795,-1288950,90057,1521042,541485,-150667,407476,-577294,965279,695979,-1747415,-926554,-1070454,720294,1570237,-3552778,-789546,1133905,-1964755,-1310384,-2714829,-2344021,2553066,1601538,3793661,2929966,-2252799,1118876,-3358793,-2165889,1905588,2003205,770737,-266249,1564276,2584642,1053588,-5535761,-1371198,-966788,-2165019,-1088077,2050222,-480525,3390947,-1196604,2432935,-402431,-149706,-2324798,-2495117,1520980,2376361,90698
-2406982,-1655336,30384,-1339686,-1673042,2100332,-230620,1287205,1032594,-353528,-11942,1171719,-13350,2359442,1045971,837802,-307456,160219,856019,505673,-1631400,-529438,2702927,602653,1538548,51502,1149253,1985070,-2680654,-2099056,-204974,-2072620,6455,-2537867,-738279,1516539,75242,470356,-1881886,-1738208,-510142,-1131730,-2648610,1489658,-672235,-1465706,-882620,659829,1184970,-1840308,571302,-2719354,393697,2097698,-1659208,-1298555,-316619,510788,627844,-623942,-509572,-619726,696446,39173,-2670478,-1084213,145401,771655,-2468009,-792150,-1022032,-315517,3058545,-2143236,985268,934702,1481648,-337271,453560,-339349,-209663,-1335610,194592,1492961,1000909,-986303,-3221534,1038959,-1640653,2282561
-334416,-76013,-1146198,3247026,2038381,-697735,175880,-1330047,-1401380,-1419392,-500942,-1495959,-1484718,-546966,-1465653,-149586,-969472,-1690058,965727,-68482,-783842,1096567,275727,-1536341,-171871,-1187441,-297723,-228060,293878,1064945,-2058546,-984597,-1678037,3710154,-78919,-1643591,-297636,-1300912,2307616,690049,-731182,-215543,-1417443,935988,3825640,2709177,-1299438,868951,-494821,-811888,1036467,-1260040,918741,-339174,-1364096,1068202,-1388010,1239717,724896,-218910,-165688,1824242,2497372,-1180697,2582313,-619243,30063,-259154,394744,431291,2090082,-635400,-923739,2638912,-693157,1716751,-2013009,-1342224,-134730,-477138,891568,1933012,177754,-41615,376187,-1718080,-827685,581671,989757,-73001
-3092491,-1858710,-1832262,-1623310,1142907,2252772,-1763508,-102126,1496057,1410334,1845186,-2159938,457817,2199286,-2414395,-816766,-1073975,35527,765730,-1386533,-311404,-1560021,1530177,972562,591195,460825,-940260,-1692150,-851001,-2169166,324764,651741,1817934,-2006279,1457753,-429251,-2001026,-2299630,-2148171,-450238,-142411,552800,-2930689,594529,-687732,-1294436,-2108685,-7117,-627561,-762156,-122559,-2244372,2561439,749134,-1189694,-1200900,1704928,386573,-287912,311886,-1216038,-121349,-596988,-1060701,418498,1149688,1906293,-254537,35933,2351488,165948,630339,123859,-198557,2885588,46813,952265,1181679,89487,1111278,-770509,-1541340,-160253,-5044795,-519598,1907376,989916,-146352,740361,664205
-1153625,543781,352857,-2150679,-2761812,2339059,-1615403,1804656,1383345,-3203176,858298,1532459,-560071,-1041035,2586209,-1246470,-2075920,894209,-757493,2455157,-40455,1912096,2316643,1165902,990502,1270829,-454923,-312311,-637982,-1135297,115115,23380,3829067,1229033,596819,1522201,739805,-712415,-2845885,-2117595,2083059,1174061,-790098,1554845,-3098659,-2806683,-1763579,470650,190318,-3683,-128751,-780815,-1200632,709995,-2752624,1592216,-775811,3611,-2849841,-3522736,692042,-2194015,-348747,-1163685,-998093,831610,-875906,-691730,-871868,392802,1078802,-955337,1475928,-1413703,347850,595760,1474862,507517,1757940,28976,1157275,-1577571,817731,2002585,814361,-151276,-1035872,-2899607,-94763,1671882
-2532356,-511225,-1059832,2016273,1985891,461702,-2317776,-2870485,1100940,-2144599,-859377,-1841301,-492454,720617,599295,-2323488,-3711666,-3303026,1893199,-3148675,-13245,-1099345,-7043,-1191931,-1145351,1577231,-2222357,-209619,-781444,-3291975,-2118183,-3065057,519104,1848301,-2983119,22257,-4310672,1038084,604748,1780311,-117067,71684,-4018945,486894,-250286,2654007,-2088578,1276028,-1367868,1648068,-2740668,1615852,1323318,2731529,416812,901562,830226,4725567,-678042,-2388096,-686248,-719929,933026,-2059619,473708,62151,667879,-781212,-3091481,-1957435,1614496,-471993,1507698,558347,1688237,2207705,322813,-2171426,2394027,1310310,722325,121728,-2385998,-395323,-679300,-1647768,-1420198,1827043,681248,1723161
-1089487,-1214612,-548740,1565279,2091467,-1941621,1023204,-604300,1031975,808761,-318724,-603639,-986223,-385702,-208367,97539,692748,760279,1646827,3764619,-2224258,441134,62683,1158698,1420518,-98305,-991941,-1583205,1592595,-471739,-2507764,380213,-1670304,-497071,1863065,-1012019,629139,1042702,1015533,-282338,134563,-732946,-673824,747772,-1007448,-1793368,-931817,891888,-336324,816998,693101,-2352317,111112,1724408,-584386,-1381236,-965426,-1282163,3276154,1142117,1622512,-324559,298688,572113,1685925,-702865,1049417,-1455541,-752967,1736875,2014127,591714,-751665,3899749,783828,-328733,-2429362,459920,-3433043,1555980,2734476,-234917,2333791,-2086085,543784,-1147126,37326,1824763,1640957,-424168
-665785,-663834,1351365,1721656,126276,694983,714979,1059736,-1289963,-1847790,-1258494,-1285203,-915032,-313210,-730148,2286686,1857302,-431370,-1611567,-17427,857545,2508740,2021431,-2921594,203860,-889041,2918334,-2987584,-1440643,1442613,-1340852,-1587049,575800,2334625,1297552,158826,92032,743753,-804757,-251406,-2193720,-339296,-1315462,-494591,-83990,227136,-1837316,1123160,3077605,-1244569,276400,-989948,1419172,-1680908,-1938650,-1652170,-1429832,1817440,694916,1245296,-1031868,1133460,362178,-113707,-1404593,372335,398054,330035,23872,473702,1701147,-573853,971956,-689121,-789333,1645179,-43215,-876704,-310749,640029,-361949,-884870,183094,-190701,3092757,-2316855,505116,-1091564,2758181,3084219
831893,-225884,-418743,-2310334,-1541234,-891227,-1991858,1929476,18420,-353051,-887156,1476103,1616677,-2577018,1183813,-126628,387470,1266395,-25730,-1640902,-108888,785506,2115619,239790,2047220,-2396443,-1596161,673537,495251,-787771,1252661,2552654,773921,-622037,2975829,1517772,-174899,380056,1601159,-1811141,384783,862421,2427540,-1886000,-1085944,1570942,1584897,-809629,-1349010,-1697872,1448075,2321876,-1163770,71622,2324116,591812,-1203317,-19278,-1340431,-1937544,-1676823,-1546377,-900901,-1052824,1484331,3185496,-256189,-1763710,-205085,-557456,-3239029,1026289,-690251,-568711,1907642,580474,-105043,1486853,2417830,-769788,-3479946,116157,2696535,-1020300,-3440236,467535,2348725,26498,-1439756,-1012085
1095071,633421,-94715,1171917,-286614,2027648,-2007381,1689097,-1302362,-2250484,-2530404,-2106389,2582578,-417761,2607880,-2124698,-845804,374053,303525,-844366,334134,2391873,-3249166,196024,-186202,-1665994,341770,606337,-1094323,1161230,-933276,366588,818447,2528813,-831150,594000,-1216445,618784,593031,769045,-1567655,748077,1822513,-507208,-521844,-1236133,1539915,-1201226,565159,-1852863,-1909637,2895650,-72014,-1933755,896909,729166,682068,706640,-814831,-2902570,-1426145,-1292607,1369916,-173556,-1330263,487240,660625,-358741,379830,-2331766,-2254208,2194823,597153,-1571740,430881,2195906,1150456,-1885020,113747,-2084136,1250474,638439,-1272582,322188,-35342,3340863,1798272,-1144088,440939,2885746
-1992835,-1075567,544219,-885123,-2462317,941485,681901,-1068032,1001205,252901,-36663,2523674,167275,2245584,1937527,-536133,12732,-119886,2064862,2076320,-1710695,-1706571,1593862,178568,701831,1878895,-791461,1906069,-1243826,-571938,-85174,-1146953,511124,-2810231,-2364199,640689,838349,202112,-484206,977043,1919239,-2254014,-1662418,1668557,-1360361,1259685,-2317355,-183802,923282,543007,-338086,-2383516,1212723,3187064,-961829,1880319,3670208,-813007,590773,-3207649,698992,-1065862,-1902553,-40086,-368044,-2241642,996812,475603,-2935687,793767,-753982,-379785,-2201408,-827160,1998673,-3168389,53915,-63958,-368543,-789483,-415699,-1153790,895673,1061897,141358,-1694805,-1678545,648234,-39985,1811344
747453,2346521,680852,-648042,-237806,957708,638767,-3371654,2537376,-452614,619309,1804603,-1209918,1935309,1529910,-512548,-2627373,-1482769,283815,1855778,456243,-4369424,-4130183,-1679749,1458153,1112837,-2325912,-883540,2954657,-2260782,-717112,1555399,2763272,-909875,-1156093,2165523,1950204,3286370,-461485,-972818,1453310,1294381,-3550622,-2072482,-3503070,-1064835,-180154,-596026,-1824339,1600012,-132922,-1767459,1482090,2506704,-644044,1623632,1145636,275915,-1865158,-3842499,3809348,1538427,-785580,1552446,-1146328,-1721643,-2841371,-667461,-1196991,14727,4943205,-2147014,1478471,1750400,1495302,-443079,3065905,757518,667645,4761409,1811751,-1321803,-983746,1776245,-570669,521862,-3058506,-860846,756776,-323034
-269527,-1437740,2634193,-1821702,-1778167,569263,-1332814,4053043,-956675,652513,-264682,-647686,1137472,894113,3054828,1672295,2851647,395200,-986504,-1858339,-49068,2613864,4949716,-435186,890575,2012041,2825324,1285344,-1116337,-2443035,-466537,-1371376,325367,111748,505118,2333068,-299991,1099377,-1482581,1512795,590994,-2626217,1862336,533153,245632,536523,3498063,-551999,1584337,-96433,476314,2183768,-2151545,-797531,-606265,669594,158194,557492,785696,1174541,-2545267,-592948,139745,916064,-785837,2188884,-748503,2064043,-2525654,-155943,-748441,71962,-1180700,-869591,774069,1342144,-2227902,1771794,-398530,-1946161,-2877820,108098,216935,-327302,-768431,-578364,922976,-110528,-1109002,715781
-2289118,-54478,-1851501,-972375,1237300,-1213519,-2139536,-1862939,1010682,315282,1875040,1332378,-1367924,-263853,-2771245,-386401,-4466016,-397105,815597,-1586970,-1154181,-2829570,369311,220661,-473254,-1065576,-2042241,424508,997440,-1684388,498361,-547859,300627,-920890,-1613460,-793652,-1623750,-2466913,-591464,-254620,1939703,-1703586,-515216,-712201,643661,3014601,-1200866,-2130586,-3523638,786311,78786,-396478,-664817,3375462,496545,-504033,-1293212,2543509,-1084566,50577,1890194,-2806384,112494,-1378456,301755,-233358,2660515,-2246713,-1744636,-235411,-770118,1096853,-294425,-885533,2453824,-538491,-1523595,2057887,3334355,1830192,694278,1385185,2374655,283668,-3174111,393964,-2037686,2256893,-598226,-952396
-1491543,3599843,-1916581,2385635,2877426,-568856,-1852075,-3446677,588865,584593,1346701,770928,-63564,-189980,-6885786,2141126,-3416973,678769,4739394,2612321,-1735946,-2731658,-2461122,792514,-1157084,-2298780,-2417542,-4100304,242698,1064855,-4401248,183805,2074599,649365,-1598045,-2041929,944788,-1957739,372278,-2345668,-1284911,605842,1232353,-4031292,737593,1283516,-2040526,2570643,1243157,2309912,-73565,-2938718,66247,1754023,1918436,-3747640,-1037031,559325,-1666755,1740860,2371637,1088731,-227636,1211467,-1897816,-3706373,4378859,-1961740,217872,1509030,430964,3936219,1531078,1778565,1111878,-400527,1737866,37857,-461393,2360334,4111158,1097988,315188,-1279279,396377,4187144,-1131601,2694039,879957,-3559664
-2318914,738018,2101788,18117,866072,213216,1430241,-3908455,593751,1064959,2041917,1476654,-722826,3966711,-512926,308162,-1699287,1235481,-2701167,1527895,-1004726,-2921286,-424319,-1860369,-322901,3045910,2463383,33349,544725,424265,-85967,2634600,3651953,423010,-2848670,-3836680,-118268,283457,-2529760,-1239525,-1224704,-1254307,330877,-346948,-1362762,-100416,137712,1864278,-2140094,2155322,-2424709,-2833571,808251,664181,-1110452,-2417210,3758127,3009274,443489,-391898,244626,-1330185,-2136092,2226264,-1410555,-2282418,305199,1276673,-2580197,1731566,-69564,1939852,2941785,350834,-137493,-834603,-507701,2289459,-2030944,-222306,1324906,3175681,723075,1491929,1996219,-68311,983199,-102323,2405923,-69709
270241,107536,644085,503255,-1266534,132335,849728,-930755,41195,212452,-590448,562319,1455782,-335776,1084677,1238669,1443925,-815337,2382752,-60368,-621454,1262646,1661972,-477815,-1031643,877131,1695918,723939,-1549271,-1692777,905776,-2869023,418383,-1384065,-220714,322994,-505839,2894460,1231801,1286802,819033,-2529505,100312,-1536185,887346,494887,1050550,2592415,2522256,1584618,-91945,704740,95919,188418,224314,-836293,98653,-1233485,-2003473,1791233,1190415,1240823,-2751492,717648,-670682,-1325023,728159,-386037,-28748,-1173560,-356103,-1760470,-2049692,-1935235,407055,-141393,-482006,17605,2071445,-1251470,-1976067,406421,-839472,1765033,-37458,-296719,-1050161,838598,-1398874,-661971
888872,277821,543655,1740931,-1681078,2255275,1779539,-180486,-1327636,-1962109,-2225330,2228693,1063529,-575597,1146738,-889532,3327407,-3230098,2340808,2019789,-3135944,-39075,-1454512,-3294460,-1604075,-1330858,-1877541,2444297,-54034,3047187,6421,-289090,-1841353,1624583,835066,-999523,512301,606373,-419562,1435968,-3018308,-3298000,-2704426,2319724,665133,-1586421,105435,880279,5463964,721202,219174,1199534,1900026,-1097514,813966,-294034,-696950,884033,1067932,-858252,-1886953,2436565,2142739,-340470,1479964,-223161,3043006,2396866,1913222,-1241129,-3622786,859364,-751345,180312,-833718,-287594,-1547881,-5182982,639143,-1155203,-1027263,714644,537399,959089,3181135,207184,-729183,-375166,-1270230,2282741
2304468,4201329,1380269,2318722,-289209,-2252050,503910,-792777,908857,434023,681220,1331815,-1984938,-2642349,-3403405,3663226,651396,1107182,3057331,3841786,-2395622,2565274,830901,1648837,-240671,-3540961,690573,-3718573,1106788,-1634543,-2403419,768864,525886,823508,742759,-701480,2238411,1870421,1798211,-1108138,1851180,-1560558,1499825,-2685184,902123,603468,1230784,3411308,694467,-277480,3070399,-1385334,-1691078,-344641,-1083140,-3215404,-4097270,-2928498,-655762,2363106,1797691,2909763,1249873,-240077,-1388198,-1526276,-445267,-4969069,1479689,1113627,1087939,41578,808160,-719209,-2923741,-1433865,-592835,-363669,2158283,2546238,1116516,1463433,2014427,1922338,49823,854246,-827505,2562316,-464550,-2163898
616332,-372718,549270,1727678,-52521,710055,2332982,-489611,-1177077,1679136,-1969514,-2143639,1573079,1018372,-1102177,1436058,4953325,-1189930,1580395,-1511310,-200389,2081052,1344972,-1538061,1253730,-2223167,882621,-930457,-556285,2801770,24793,-963559,-1380375,-1955484,1845832,792015,269195,2278086,405134,-239682,-3826970,-1229640,147242,-831455,2097256,1371577,1157222,495476,1829251,1045512,1886081,-1523271,1092988,-924320,1431205,-871494,-582296,-394097,1037269,3470421,-1517946,3526083,-1241453,964710,-1280950,-211794,-1862082,2768276,1515623,-1499766,263560,-640131,-193337,-1295391,-2469504,-223261,269661,-2638720,-1586616,467893,315476,-2190901,-723989,-716911,491425,-2004513,884218,879460,-64568,-108026
16649,1135493,-541562,-29441,-231433,-1163386,-1582275,-1351545,743413,-1493133,1804548,-699167,1008849,-2302585,2235062,-2400047,-3337335,-357990,548599,-872705,-39557,2721648,358572,2174619,-245099,646689,1053932,711185,-895010,-809416,1711760,-1725872,2077091,2682157,34425,-900,-2303830,439421,3413677,562679,2642030,1288977,1770015,-1568760,-2310719,1601847,-669938,1114028,-2180849,1442600,-537766,236253,-2472226,934948,-494184,-530188,-869180,-404192,-4280099,-1287956,3495552,-3104374,96166,-1512849,2005683,-431708,93634,-2042880,-1635307,-1669972,638850,317498,-863342,-497650,-63036,-409614,-1987679,3680244,3140256,-3188562,299197,1346540,-1258723,-1140996,-3188397,-1628963,1007115,-989739,-785716,791119
-1587768,233498,-1734806,1988536,-523958,1628923,1373045,-753364,-2462013,-838482,-635846,-1003423,174695,746538,-2632646,137377,1761671,-294303,-215241,1800767,-2308894,-284282,759016,-2052309,3373765,-1685799,-144479,718823,1366981,2266463,-838077,1963205,59455,-357798,259977,-3623546,3361544,-1850114,-839365,535641,-2697014,-741063,191855,3432016,3322187,1789846,159969,2344330,-169775,1040082,1569155,-2322493,2168189,-3492072,-2574544,-1702553,-7663,-1855297,3630193,3086049,2953581,2791986,2023960,226623,249169,-869067,-41657,-524560,1548854,329911,-691323,1094426,1228135,-2487349,-1339586,1075766,-665668,-1384012,831798,1176241,2597784,-1321527,2425915,971260,1495211,273721,-2261075,1892014,-1210934,-389786
-1081830,136249,-65842,-1685817,-1148521,1120339,-122734,-442750,1065850,1953216,850841,122875,2014135,1983464,314360,-301305,84466,2126158,737077,644948,-1760066,-1521938,950934,-964615,2260506,-4784,-218812,65918,2190449,-990292,-612770,2574730,2936535,-2156523,1269245,670548,1198935,492070,-1445364,-591531,1155875,-1697983,2307589,977656,336908,1553360,1834625,-1641953,-2455092,1801249,2265513,-1099026,-6636,-694804,788443,-885322,1025763,973182,2083792,-293741,-1096793,892661,13079,2564224,-637237,-323341,-2099278,-459712,-521454,349622,-950370,-1487741,-407304,-1098773,-1328461,-2361605,606756,900249,875778,2275646,-876249,-454158,1012743,-24337,-3063307,454027,81486,1195232,-2654842,-2839087
-1039694,-1886648,1208388,-730223,-1053156,374922,-534550,2207273,-1888899,1740092,-165055,273790,-337790,2249760,72248,2260951,-3198587,3434968,-521244,-934563,1681474,-59532,1463177,1887815,-539436,698743,2217581,-649447,-2061235,-2397098,899032,-3512531,1111308,1514536,-1818991,153713,-4475275,-1403939,-438925,-1317965,1560865,856473,314988,-1910825,1348254,1197730,13478,-3048846,64143,-2030346,879044,-190513,-2737105,2279960,327360,-716485,-489273,-126988,2128434,385361,-1404019,-2294473,-3688600,1073968,-2855012,-409564,-988376,-549711,-1127579,863374,-1286907,1695395,1327385,-718016,2479397,2505275,1262492,-663238,-2143476,-2542533,-1353331,1771069,-6457,-1177098,-439806,123403,1151895,-1203297,2052426,679197
729398,909661,-3080813,3524192,80813,878236,-176302,-1484611,-1673926,-3922055,-4697054,-1194758,1500879,-623398,-1612820,-1125345,978226,-4366003,1091309,1046199,-2818962,1473515,-2057445,-3414596,-93341,-2267297,588800,2269387,-1294612,1319076,225692,-100600,493808,1002779,4184158,-1317871,766263,-118950,580558,2960208,-1705443,933126,1136738,-327654,1710637,-496484,-2115545,-881834,1858314,102402,-1110597,-1232841,608802,-280554,-1962949,406079,-1170030,-2720711,154861,-217241,1858726,859650,522070,1187917,1266527,2169141,3638568,1057378,1050873,-5979662,1143969,407628,-2002714,-1667161,-1942171,-77677,790557,-3432259,3197185,-1235657,3054610,-2376455,-1980021,1328495,-135118,-1195422,-1620176,2398465,371455,-343424
3258804,2134631,3803795,-1717858,-3008353,488647,2624103,2801701,-490183,2228196,1406931,2968237,-2195995,424411,970901,1826843,2596934,684113,-921968,2137077,263307,-401816,464833,1813910,1465268,90687,-3637,-377640,1134658,846446,3057067,2400229,-1612486,-521047,-70012,2362195,1400555,1068562,-1148264,-1628759,722325,-847391,-1656546,498587,-1411267,-183262,1601941,-1587959,2135583,-350567,1700536,236255,-3296517,-587362,1853218,549544,-1710450,-1827420,1102237,768963,-276220,1586555,-75011,1930866,-2686267,1239253,-4393865,2302498,2717111,1672613,-549653,24831,3931145,1389366,-1665030,161946,1045945,-1795606,-2218928,784677,-2142918,1248426,1197168,3226956,2133781,-1637958,212730,-729416,-589695,349183
-679501,-3033139,-2422771,-3649326,424083,702873,-558142,1848062,-1663432,2341736,-660743,-112238,-420533,1611967,-1611204,752985,-131389,2523262,-1906563,-1925394,4017309,-3747814,-479132,-839962,-60725,-1132542,-1641880,856841,518788,-1534369,-312681,1976095,308492,-4308889,2697668,-850027,23030,-2350913,-2018766,399369,-631168,2975360,1987367,419680,2373188,-3368014,1347238,-3327984,-1165756,-329657,1262612,381294,2454653,433779,1067749,959011,3076706,-1881318,-114036,-422353,-634141,1722755,-2792235,1941539,-1067614,1669010,1121762,677282,1252315,2584917,-530199,1067950,-1743282,-270481,3668731,-425248,3560245,-821208,714876,-693668,-1171629,-3663272,1681389,-3280766,-2150430,3924008,-71831,-3048807,-2396569,-1703733
369192,2462600,634895,-1961345,-373016,-605761,-3424981,2069337,702794,1121695,2657384,-361844,-215590,362437,-1553826,793496,-1355356,2110582,293414,362661,-135866,-1276177,2469466,1050813,2905611,279611,-313163,-2969647,-687943,-1113400,-1708882,2678352,1496732,-379969,-13018,2023357,1969996,-2920578,1223507,-1386832,2507395,2544379,938475,-995887,-48163,1257734,-469937,-545539,-2404338,-321924,1390225,-167589,-294139,6758,1126998,1870362,1633849,-721361,-1514610,-1632449,-2191694,19925,3735146,-1044937,248185,-107142,863207,-1725004,-1987278,2872665,-735510,1282474,-538722,601493,-144118,-661467,794934,2018524,1879725,1473508,-1331040,13651,2304383,-1588607,-1597422,2895395,919269,799704,-841965,-3164601
-1814607,1162909,-342421,-20140,-2511704,2355899,978560,-583511,-431014,-1448927,980466,1447015,770221,118543,-827802,-2155734,-245726,-478080,1388908,2048987,-2811888,-882678,954984,-747550,1632318,-1877340,-563466,-222240,-1449967,3220000,1303722,793651,609885,477684,329363,-1138455,1701641,-477388,965300,-1569238,-463081,-1574446,-3758471,2670817,-2423796,548278,-3314616,1790351,1307973,963806,2014480,-3156246,598599,339582,124896,-436486,676778,1323748,-605262,-518124,743386,120432,280048,-1023883,-1440782,-63746,1800145,2901598,1406939,273502,-3345556,1006122,2272844,-2115809,179004,-1230185,-263828,-2222508,1441981,-786716,607188,649205,2137960,1635439,1148662,-1251923,-1368902,-1508678,-4584524,1450267
-863827,1622923,-1786346,-1094567,-786592,2355908,-2480090,-90831,-367370,-833929,1506503,-261960,2147304,-1375736,-1844833,-161008,-841976,127939,965599,-1869920,994889,-941036,265926,139739,324676,-1035969,-1119296,544880,-1358177,579251,81051,1873696,821174,174335,217758,53317,655880,-261311,-1327238,-260000,-3645538,2425352,-998783,-833298,1845982,336035,972936,2161425,-501060,446912,1755758,885866,1796184,-3004449,1435334,-1272582,-1343613,2075160,-1879543,-60450,1364526,-981368,1478387,557474,-1289962,-1277710,180171,613294,1092891,-1778397,-1058630,2661962,888794,-2157386,976956,425220,2139577,-64117,2128457,1635932,241535,-132837,129375,-557418,-2391132,1519566,-1585768,1429767,-303749,-1611995
