-8150423,6826159,-6461526,20129297,-10409151,-1559325,33161481,-12240784,-39155972,-37042803,-67849506,-36946978,2068380,16412437,10180601,-43344731,-21752181,7828043,19037537,-7877780,1786568,43138739,-827485,26263705,-29967389,-25198527,-23107768,-2618176,25840740,16907239,-18035514,-15418425,-8705183,-18308177,-7002504,3727175,-29575864,-32249728,10117082,-32570222,-16167679,30307635,7211485,-17641448,-14310606,34000425,-24995470,10048906,-13575931,7630851,13097001,-12972288,7782888,-20279953,-10228392,18968583,-3026758,-14711109,-3441461,-20638961,-10841437,-35676525,38510723,6979360,19304459,-35218813,-31674122,-16172779,7864273,-24479899,-4435076,-2650795,33902383,15582460,-750023,-16868171,3210687,-21221816,-23363246,-27337904,25516970,38950538,22108375,25609540,-4145511,-5118725,27900914,-32071107,-4055458,22638495,4458059,1091188,3736610,22798444,27827085,19779391,8032815,25474860,-29737712,7983701,-6544384,24937820,6280348,-2057058,14138719,-6577783,300960,21857716,-20844134,-5523548,17510828,-8885009,4469,8366634,9225749,-39651968,16318887,11608648,17678489,-15370557,5357785,20171801,-34756776,-879025,3500175,27477172,8853642,26223422,-11049925,-10206369,-27431404,-26220475,9355727,-10937982,10072796,4510625,9540007,5508511,-8838162,40861056
4631575,-8345841,-16680092,-13060266,2799873,4105204,5902565,30878917,26347672,43374189,10704127,2805632,-9638226,3645265,4013604,-3168102,-12961224,-8938610,7830754,54667816,17964016,471673,3479134,745310,1972480,-14307495,13784193,-16132820,-10943265,-22729923,-17309592,12162413,-6481405,40684734,-5753235,41156569,2599395,11682121,19928141,13446465,36631047,-40965591,-11613802,-15475872,-10429005,-20227498,-5349691,-6724881,39161599,-827078,-29207485,34303093,-20687155,6293281,-21086580,-32589689,361049,-5634199,28607305,27005505,11573884,-2680450,-25463537,25288758,13242353,34499525,13635388,-39573183,2715742,14305550,11057706,-41914789,-41380173,-34305005,21771641,-5129489,13050336,-33418498,1804491,7006854,15072142,-32190112,10855050,-19550554,33673770,-23880103,-33624803,17263427,-13145142,-1188631,-29170294,-25372259,-6762084,28244455,12852127,-6305732,6014932,-34361244,51232971,-29725892,-13719001,-7209523,-25190214,-253534,-29099280,-14217540,14065385,-24049650,19154208,-14328063,22402844,-15496617,5690161,-3299273,10220600,49377437,13778920,40010637,22501999,26764076,-38320315,-23344,-10607235,-31425352,30741563,10461431,6526979,18374689,-29113306,-3155476,30800822,19563316,-3621642,-11161378,19738289,-20814659,-16640857,15029436,74371,-58334819
9623461,14692267,7036164,2494191,-20639520,-29902529,-32836753,27886185,22848976,29562385,39339964,-1744596,708814,-18523194,-14528476,8749718,25389596,-3013951,-19089132,-41370649,-19721728,-11944337,-19496684,-18978722,18729755,38070899,11428615,3353429,-22240807,-12084587,-7872179,-21807285,5438241,-10242073,-2039567,23108651,10400361,13373279,1648946,-9802466,32542868,-7271393,-23166120,24299412,18976288,-15919730,33259072,24000695,4794043,-15367649,-4532197,17122304,-25439292,-6823081,-20893728,-9707452,2039884,26007619,-12184080,17599559,-18579177,28394667,2719570,-14267332,-11515710,12942403,3247480,22680304,-12433820,18567734,-35301902,5147980,16832341,21236437,28297645,-8556730,11535584,39619566,-25025975,24464521,7872103,8578067,-12795875,-1320160,-12326459,17140816,21070109,3365857,-6387222,-24627150,19614966,-20439876,41722494,-21716426,-16586830,19986989,-24545484,10626491,-18361142,-8706616,12910602,29554065,12766611,30307729,-11195773,10454396,1340769,6063745,-38778919,-23973831,-14667281,12286634,-22952630,9505166,8650962,-1455014,-24522674,-14381824,-14090946,16220103,-27067132,-13667999,-6316805,13380872,-1907707,417174,-18507568,-30165533,18199891,1913483,36298096,-19461457,11563875,23885897,17182935,-14299937,28544386,-3498893,19186925,16487496
10543338,-14000258,-12641927,9387248,8643448,-6009683,-3520481,28313012,20504810,13613048,1832186,21390774,-12206373,1474024,-8607077,25106878,13788056,678693,-8110371,4414893,-25856782,-3162654,12638710,-9072579,1682572,23332624,446830,5275103,17487146,1712373,-180221,-2740034,-12421495,-4867169,-36372668,-3199473,1095127,14406219,-26397099,-19069763,-4226243,-8386490,5387862,14788825,-14197371,6307728,-24221326,-4062819,15388337,5215304,17239208,-6722908,-44416697,-1916917,2539486,-19118748,-23989540,-10893352,19057241,-2746198,13367101,6695677,13214687,16291821,19850056,3148457,-10739423,12133292,-14000793,-22820859,-3462888,-19936157,4992680,-29268862,-957882,-14820370,23901232,28158014,-10591484,29881887,21252873,13440135,-15081845,43407326,-12714970,-3339050,2814845,-29308788,1305095,-10959043,6263077,-20608496,1955838,9309652,-15624478,-20415186,11796866,-12237881,-24495879,20794187,10991896,-11162998,-3261223,4815164,20749621,-14943641,-13462525,-7359358,4317608,-5534305,-1512968,-47616789,-1374691,7856575,-4742132,-1462954,-6917557,-13279772,7015814,-24838915,-12353694,12326777,13287849,-4985065,-16847789,6427310,-11025556,-18942548,-13709716,23344688,-1137128,-778113,19249400,-12460133,10683983,-24768314,-12042776,-9170023,25415400,5088855
-13062884,17875803,-18923102,3745453,-23512860,4393271,593858,-27546738,-9120272,-34884362,-29585217,-6755795,10411822,3127005,11850416,-7996837,-9281248,9841090,-22393729,-25274360,-6139631,-5046377,-34399375,26315009,-19338878,-452467,-14639499,1717922,-7828440,13153872,481503,43714926,15825951,-2714966,32503850,5445860,-17235783,-29325716,14614318,-15034481,-28894400,4609115,20697696,-38463893,6883943,-12628637,29467129,-17848150,10125649,-4591441,-19277754,-348213,2606492,9592004,10505891,6047673,33480750,894814,-13799960,-3869429,-24004482,-12115294,9775557,-1414694,-18376668,26207178,-1063167,-4659383,-19051117,5555520,-11500376,34458352,16884302,2650585,-39068632,-2820162,-3570654,23279706,10799348,912131,-5470065,15176095,28194416,-15908873,9262463,22252444,11677929,3771130,17874305,-7322237,-4731100,1369553,25538585,-27856665,11989615,-12266375,-9935367,-4237477,-30090777,3436467,-9413552,31801167,11977127,8497077,41600494,-19237152,-3786403,5409393,-9580793,9963541,-3174658,40444636,7783431,19639765,9836110,11458787,-3424764,-6573729,8323353,19644501,-19258490,-24898884,-18137267,4539294,-3017000,29672449,4464446,26270755,-16527304,-31446948,6018412,29329933,2761793,6612336,-7366925,19685875,3429007,10590513,-16316893,-19902654
-4349207,-779920,29368291,-2028635,17734790,19585357,3843800,2359791,-5117997,314565,25242157,28108841,13864011,-31864198,12236061,-15814271,24514456,-741452,28462575,35507515,19297904,-5473307,5027831,-7728753,1127786,-4224164,22063319,23560417,-37571469,-16951108,33283177,-28623565,17637326,1842815,11614302,17347233,-33186501,-11688172,-2063494,9796656,-998293,26974703,-3300841,32306325,-1231813,-7012513,16098119,280327,33133896,-1140970,-847609,17519959,-6566810,3858210,24946844,6671499,14163958,-9849802,-17571590,-10055176,2975034,212393,-30718015,-23721995,-12527098,-2668423,-8806735,5502305,-10806867,-8421285,32071900,-18482708,-13407437,-36284419,3931198,827326,-31738073,11392970,-8623305,-21169114,-26917008,-9952432,-37843658,-11350765,4982469,3597356,-981495,24011394,1016630,-17186375,-8347938,7964473,2122830,674368,1734486,-19723240,-9150312,-10898256,-1478862,-9773573,12982039,22089354,-7832535,-13532170,-6533260,26401665,17895729,21820675,-4198888,566035,-884435,-10955748,7347962,-18544117,-20282454,23002555,32961824,26570042,-25902418,-20142058,11652419,-34616875,8557020,4847308,-26387593,-20614518,-13090597,13278611,34646462,4896203,-6122285,-2424139,7245534,29359270,17005990,22087567,5326451,-9408134,13142286,-342139
7062251,22492735,-42235257,-14508530,-26305402,-694887,12825880,-33058452,-21226957,-5268474,-31453004,-44053620,-32650073,7886524,5386733,-11164362,-15620992,19532371,-1116585,-12479325,1723593,12904219,-28274537,-3535289,-6842857,-23215748,10524956,-20482169,23939798,17593840,-29712573,5212128,-36624268,-36547059,-23821710,6972007,24256058,9443500,18416821,-13271045,6696333,-9174249,-12586526,7648663,12942315,3271242,11713863,-9104764,-14533546,17175781,-12843986,-26078851,6319034,19624134,10318936,29286810,10235103,33125009,-958687,16054827,-6765723,-21539408,21672446,12596056,13942646,16901464,3544921,-25056687,10947054,-9827409,-13145122,11870282,-32400121,20569131,-37140118,33522522,539093,-39156729,18318348,4022034,-11238572,21168872,27665374,-16979484,17578791,-36239817,-11555537,-28191298,36631532,11334792,-1800041,-765987,-45380500,1972315,-16894678,3421812,37571893,-28706656,-9429164,16280874,15277906,-26911145,906276,-10089477,6489972,-865586,-3585091,16815525,-16518339,-10528997,9737721,-13849066,-26972252,31860456,16517806,13126957,-31138799,1035853,-6297607,27409913,7826541,37218811,-969716,2906143,2054088,-7431832,42152229,-38398476,8694722,7600368,24966913,7242331,-8934049,-43067266,-34215167,-14480891,16703269,-2514673,-15629645,-7212761
-14013055,-24920374,21004306,-14466244,33276935,15028056,-7860565,23309025,1679289,-17004841,4815755,36505928,29729203,9499612,36898518,33453392,-38486106,-29199894,-23253724,7395723,8496327,14945144,-28047536,17023652,-26685866,39755079,4509827,33559219,-28571878,4721974,19184244,15439821,44026458,39667091,39401564,-38205693,-11517399,2336999,-7723355,447182,-14613720,-29184243,7251023,-21518427,14430886,2572940,-2475433,6384061,28808010,-1508260,-23699029,-3537725,38883873,-25280517,17333411,1553041,9357453,16966815,-33555972,-2671358,15111173,-1569803,3114533,33133866,-12817645,6939247,-3629307,39764519,-1096354,-6753685,29149182,-3057952,-16759837,10810378,1369775,12616777,-35832177,-31619585,24746113,-43937644,13700820,-26076072,608382,-9068355,-7831010,-8568256,-13112922,16593519,-6523411,11916828,-25500731,-12194599,-23439746,-9657618,2155729,-11499863,-35292839,10689881,11892558,29258856,-23174558,-14164680,-21697816,3214111,-37754688,-21641568,-7495375,5369409,9053320,-4889697,-31274,22265495,37373053,-12734041,37463429,7369152,-3420853,17809689,12627820,-15062981,27383215,-32872713,4254917,43669820,-9971259,28814233,2442224,17565410,40772520,-18337028,-46856388,27922597,6547888,6168648,-27293664,19759220,9068711,-44065299,-9413844,-42172877
-26463717,-31765231,27280029,-28215355,-4446541,21742469,-8215974,23630044,25604198,-11116904,8509940,-5739491,17530820,-10786723,34812492,-14846227,-3237930,-6545347,20728281,42453727,6557833,-1391497,17790718,25170516,-19535640,11209883,-8160342,-13257849,-10894896,14108588,-3276041,-21907805,11880464,18007885,26143507,-3399483,-2042911,-10976249,-23834976,18863791,17269267,22523127,-4210424,-8123869,-12541731,7401394,11366071,2663125,-678891,-23034074,19138420,1183615,21622746,-1180103,32014371,10471462,-8006402,-5071746,8893010,6113775,18583954,22055506,-9955757,679173,-28379813,-11582152,-16842898,24948097,-2146161,29317081,-1714094,-3738444,-12230674,-21299505,6021679,-16271710,-10169581,-8108963,23422493,8876853,-36701697,-4234595,-36083782,1301396,15411703,13160311,13721730,8070197,22125690,20724386,-22319930,-14127520,13077526,-11266831,21445899,-10924735,-7288040,-11166154,34510498,9841280,3899982,5264940,5480382,-18143142,-50856165,22970434,20210370,20294495,-6240047,-18017561,-16730053,23786385,19488589,530311,-15195577,10525918,12138057,20088126,4868336,19474015,4206893,-42333781,-5715414,12621784,-10289665,573726,-23575118,10480870,16846683,2336702,-17916503,-34190061,330491,25962505,37560201,-8884006,3474305,-2813190,-25549842,-12043833
-6380142,-2426651,-824048,-14954567,-31742099,24569969,15339275,-6781035,33140399,-4854652,-15058790,-51113155,-3797713,-13185945,-8472645,-2825587,-5461200,-28321309,32529693,38796012,31940301,-15650015,31151457,-17145200,15413377,-21281700,-13338618,-55495518,9798974,50004070,-16729751,43681580,17734237,-5800008,34157987,-1465691,27431563,-17974990,-17502180,-2061794,-5279754,21685541,-10113667,4358932,-22250137,-39633032,-4365845,-19500273,-10432419,23373234,4641082,-25852223,-21491105,51100355,18190526,18140903,50766121,26224512,29962170,-10072050,-13423015,16781228,-14880252,9774738,-9890738,8854410,23467840,-7312059,-1167959,31404233,-39956021,18376777,26806681,-5587294,-2367456,1821987,23651873,-18847613,-508604,22046843,9584782,23748690,471314,-27708076,33497821,22115637,-57098168,37463579,21081007,13432292,5343775,1229113,20368908,-32172689,-5468185,3954484,4459032,14178677,13345332,-12426841,20078344,3728938,-9404165,-27005229,13162024,22164159,321847,-16687243,-19764063,9173368,-16896251,51966862,930795,-8204632,130595,-6922068,23464154,-24744637,-38410344,38412425,-13092820,17759268,-17494773,-2496852,-13010580,33502241,11057869,10732842,11989853,-11296919,-23783424,4762037,-18602003,29630811,-15046272,35812920,233008,38570592,-21660538,18292002
21623328,23798049,-6840180,10691415,-17623746,-13108914,-25142054,25717031,13266864,42561575,27728008,34457962,4516026,-26654047,-43108175,8227515,45789038,25153292,9204518,-29391767,22752130,-36771845,14061625,-7832751,20253012,-1562464,2653178,9097992,7311206,-3306408,16053305,-15283900,5171468,24794106,-16177164,4462019,-8887279,10959258,13006924,8145811,28329300,-24365869,-12551601,21611670,-20378964,-9319517,-6850886,-6625138,2575032,-16489778,-6874542,14760288,-37466411,-4326055,-65748009,-23183128,16305265,-29615162,8620711,6027236,-5691186,18537940,-28359395,-8784720,3211973,-13931773,10149399,3811367,2209260,29400119,3582988,2291234,-9061346,-1310991,31084091,349383,19405156,45182349,-22586745,-11308690,-6336374,-6899770,-1337594,-32111791,-1730815,24537747,6238765,29588571,-46271669,-47296710,13300563,-25664102,29254033,16537708,4030914,18067813,-27446020,-34643506,2298714,-29914774,9125155,19215064,8814134,49054083,23422462,-2003318,16977116,-15358588,12330320,-21263201,16078917,-6854522,26604676,-20527623,-2433151,27405952,3973339,32316608,-804961,3967221,-19905146,-5012625,14904787,-28709975,17648309,2394134,-12345338,7470955,-9101656,22593573,3035130,-17499201,-3452628,3320263,21683644,4984620,-9286772,-6627830,18239550,-12973342
4837160,-9252422,-15745416,-24423195,-11189073,16108638,40435257,13333042,14494454,-18966964,-32614078,-1422739,-18501904,26157801,9476264,-20842083,-9345215,4244883,-152063,12592770,36166849,-18330596,-8110124,19767798,-45577302,-12889950,8792044,-21031263,14175179,14567769,-11521264,-14398421,-18809921,-1892714,8174224,-11163088,-2522356,-17805608,32485979,-11270243,15821069,3092936,-19048423,-705720,-14840048,11562840,-25166109,-2728603,-11309592,640785,34476557,-19528249,16419789,-12135164,5108105,-3828183,6935516,-1576443,18337306,35094276,26607316,-9634670,27644004,27685805,-11919425,-7897014,-26646344,-1189939,-18965637,16622641,7279009,-11350067,20107617,4876405,5510285,5436912,7134955,-12956431,3102891,4599914,15643375,19127415,14635578,-178430,29080019,-18683662,-1498836,-11730274,10848932,23500705,-4276316,-20721138,-33795012,12115620,3948181,25350664,11568446,-881633,-7297789,-17509206,-11771628,8683777,12081523,-6778143,6358767,-2999352,1286242,-2022801,-17947026,5229083,47263935,-598844,15906044,-1671172,19906186,4623313,26442805,-19298299,-16674756,-29521297,-22876437,-15270936,-7126748,7404935,22885431,40401171,8370293,17358948,18800344,-6163954,-19115916,-11286502,24898790,6206658,-296746,12401801,-224787,-23372290,-24204392,-8697398
31720006,16090718,-13632361,38664170,-4868473,-29791372,7979877,41758928,24813417,11878621,20870076,31508961,-3592485,14286440,-24418765,1576792,11547508,-16213188,-20959331,-22289543,-9224241,6354527,19183576,-12297485,12447659,17963221,-20895244,3803383,17527238,2561055,-2288630,-24224019,-10289207,-21242596,-36210753,6473802,-16252840,-5192804,-2579151,-16610598,25148417,42933468,10965320,18899361,-26547257,6950020,-50282011,24569863,-16072253,13192662,5279480,12765577,-25591685,-30429071,-18871294,-847178,-35887046,-22783807,-11287033,5107164,15159773,-11130439,8386315,1116006,15357679,-406562,-8419508,-35620170,29342858,426426,3979830,-18118276,19872780,-16498593,8230789,-31433456,52213673,41080690,-66692084,11347694,47727320,16477085,-2618208,-1956459,817127,9567565,1979791,1641839,-30968980,-12988267,18153538,7181736,20822053,18754308,6821360,22680817,-15843899,-10543703,-13987699,-54660696,6584141,-24653986,30060755,7149728,21195140,-13023486,14618951,5635044,1465335,10639130,30841791,-17063016,-41586427,-20787940,1244453,-562693,-21532584,-8588500,-9097680,-24515863,-46938233,15230571,-11673923,-2992639,31898212,-9024711,-35703149,-19601838,-126529,2486074,2340811,-16283289,6744384,5958698,1524549,-9886106,-56837475,19842113,15260464,51508733
-12869343,7424291,-26882061,6861704,-10889448,-299667,40510091,-24561077,-20193618,-11647572,-30732378,-32480415,-3226633,13757334,215047,-17722308,-27865016,17619766,8552850,20389952,38371207,-13212564,-17056575,13312554,-12602327,-46110833,-4201030,-25016783,17369349,-20236123,17348274,22505042,-7028670,8137135,3035153,-931740,-19028854,8308613,24911586,-16038799,1096329,-10657031,6819775,-7504407,-41752192,-2412002,-4965306,-10356366,-12713769,-19096415,24428482,10191080,-1233179,22525193,-3028581,5490918,11722272,7933341,40341346,-22305999,4108638,-7052289,426581,-10153413,-3100914,17862141,-15943349,-41748195,1381617,-763431,-19782101,11848153,30507734,-14315245,4200473,-22053824,-3731987,-17227139,-15622382,27995967,7029853,-8866580,23113456,7046564,25783369,11073655,-5382335,-21230574,10528681,-7393439,15877037,-12909525,-1377539,12943635,18169941,2349748,16761530,18971476,15564941,-18704313,10527001,29224198,756358,-6275882,22222604,-11599637,3538071,-16641951,9396050,18116267,-725497,18951945,4709029,-25904717,-15988143,12575904,12706865,-24777518,18323591,17386531,-6989578,-2839580,-12798307,-32237615,13089896,23889483,10317123,13954907,-7989936,8852453,211685,-14980396,4967697,26072364,16078376,-11994970,-23080879,11609947,-9700848,839914
-5713796,-30502925,18363447,-186627,7685954,44012914,18849023,9916285,-11145253,21218039,-10224848,-14255653,-29824632,-37075950,-25838638,-8767846,-7219518,-42054178,14163541,5232404,-2956077,35522669,38957962,-29708656,-6733558,19406167,26434726,6284809,5498230,-12985242,-4584831,-39903061,-9590916,111795,-16439855,34646840,-12585806,1329757,33123590,-4123273,27347542,-1213448,19221444,-6216984,-48106319,6067368,-40326638,15504878,3122612,-11449737,-16254996,31384841,-8220831,15340581,9281706,949761,12236670,-12440750,15234852,-18646425,21722212,-30976758,43589346,11574206,6811613,7157386,-15422364,-11630010,-1293289,11064769,7565095,-27847435,-25420572,-14306184,25047694,-18430627,18152339,-54284416,-21169290,20972392,33710272,-31476391,12083836,10232006,10114839,-25525929,-1713640,18108745,-22617603,-13715054,-22366884,-29581447,-5944534,36895651,3536592,-12652591,69408725,10576634,24158955,-6779890,6528917,24446742,5307500,-35309302,-22138944,25745420,4214641,-9860880,13598489,-26452699,14991698,-3766120,-16260838,9018003,-7487704,37604831,43552884,20037512,32713281,15000822,-5790497,27206158,-29996933,-29802556,-4640370,-7079557,511490,23104822,-18791040,12556828,-34487364,-19063489,-6964074,331853,12430911,-14347579,3275921,2809623,6576556,-3404289
-1560564,3040532,22105691,20222869,32674737,-47857060,-28797277,-23416529,-9164943,7117196,32393510,1659604,18918323,7402826,-8907538,-19907305,10449507,30720401,5035743,4438783,-15754997,-23793532,16887522,50198833,22107764,-6890241,7638234,-11470526,-27605342,-10391056,24797654,13492180,7025029,21278294,21404131,-4430835,-8109356,280291,-69178443,31613625,-18874218,5032911,-52781964,-10357993,1991884,1817261,44680985,8467434,-1516972,-26575384,23738451,11265086,-4276915,-329640,8048639,7371078,-41403549,-11684844,11198283,-14318152,-10702683,24008229,-49316282,-21816397,-22638126,-26386501,28861694,-4406551,-7172194,-10788984,7651256,6365204,37283779,3472491,23543929,-4495097,-16383986,11670974,2691086,1704248,-30862895,3759373,-15188806,6568990,-35120015,24184656,31863227,-22425970,1696333,4431401,-10814455,28502944,15479305,16822787,-4913100,-8576260,-22792595,16546188,-10450008,52527439,-13087564,-7379280,-9149401,-10495880,-1007605,-39296534,-19117312,-9189136,-10392961,-7108242,-38370371,-21045936,-1708656,-11762145,-42475176,-17903037,-6028941,23296074,20860093,-48472136,-1073543,40145,53496914,-4771464,24474074,-25811287,-12739654,22103652,-18117436,-8787145,24908749,-2284822,18856291,30906850,19188027,-14460144,18928726,32817665,7368949,37411103
20027327,11422645,2512043,-15504439,6992076,1258943,20929022,-11726508,8762361,-11569929,-19721557,-19224183,3669314,30933839,32741218,-34370777,-7506641,7501752,5941322,12752665,-7702694,-24326332,24632951,-3080692,20489694,-31040888,-2849602,-10850619,21772435,-1533101,-3798569,9650376,11752069,1438869,35413572,22468630,14911978,-28595612,-19009003,-4028753,-32479180,23700878,-23820186,29645399,9740967,-35100091,-4616758,-12959128,16090128,28624061,672438,-7513120,30633712,19337043,8654057,18239156,27417415,-846916,-4530120,-7211941,9585869,-5701059,-26510937,12871928,-8930974,-24058668,30750186,-11300300,-14920699,5125312,18567806,-38869572,12645597,7419770,-25534884,31333804,-15840288,-6622853,-1288902,-21137631,-13725394,24600871,-5019241,-33336553,40179756,8585479,-16031225,-10630630,24784039,21499166,-27372956,6867674,4437766,-9424145,11078208,-643714,-19982099,-13271503,6583450,-1021265,-11352999,-1327875,5040404,8614613,-7758404,4019135,6678656,-16384335,-1580881,-7430048,9224303,-6256512,-10077312,15981041,2903097,-2201006,14552145,7252911,-24280520,-24683626,21976904,2526574,13892681,-6264096,12304078,10336335,14011236,8823764,2231712,-6001229,12329409,18635043,-30326066,7248374,1652953,15655099,5948796,40799184,-7788483,2841018
-12220342,-16300619,5047382,-838585,166895,23886586,-18188874,-32065019,2094885,-18507534,-5045305,-7857047,-4621769,-14433951,917656,5820471,-5806732,-15543953,-8384246,1551755,-28789975,94307,8465276,-5178975,30092069,10438013,9824013,19035226,14084342,8493642,-14275875,27199404,6367103,-9759507,18249510,-6629787,-3845167,-22608619,-17121862,13229477,-24555480,7993023,19320001,2903423,-506370,-19031634,-3872637,-23196651,4823222,-8643168,25228457,-31089178,-8050160,21403127,44307447,16111088,2771508,4860986,-2962583,3902158,1285647,-7279362,2770048,2887380,-33656556,2326175,530855,-4625382,-24926697,-12449518,-7313612,13677923,8845724,-10474816,-14663719,21030373,-18792130,-26035166,15425803,19437278,-6723666,2427634,-18206605,3549842,-6836126,-9329227,570905,10012266,18803717,1914752,10149411,15008082,31841762,-1255997,-4679698,-50510010,30196490,-3143016,-8353741,22640612,-11904587,-26769265,19721353,-19905679,-3746218,-3406833,-1987758,-14393309,27284388,-4761809,-41223138,13156775,-3256307,38135294,-18793356,597789,3698924,-14683883,6101603,13157632,12417640,28731200,4579631,7752232,-24638607,-30997088,5758566,16862763,-11358828,-4914386,-4800976,30209202,-5730221,-26863798,-8345803,-2056648,627831,34328801,11406730,5043117
25021346,29892366,17940269,23902187,17379822,-41868574,-38045444,-20670121,-21999634,9646501,22339649,8950189,734474,-23956304,-21818283,-8160147,20663193,28897839,-19938853,-43372327,-52601746,5031805,4295815,21918783,26084495,5824689,16906870,5912929,-18289062,-337793,26692785,-33744136,16956133,-38935565,-2792298,-7149431,1656936,-24114193,-58255994,-22425680,-6581497,29062272,-17543728,9263183,27772539,9343915,46192754,33610149,-13033213,-2133888,-25072481,7542087,-17910612,-6957736,4601418,-1172261,-20384595,6164310,-17372430,12732709,-15662417,27467548,-25531253,-43845287,4488331,-23818650,30151560,27005410,472606,-18294086,7362669,-3671020,13372149,1022471,-13624614,-2948138,-6900021,56858985,-882851,-34749100,-34362281,10989805,3075489,4889764,-35959704,16697605,29647579,-7997904,15694609,-44592557,2172186,30866379,33065998,31099,-9654314,600688,-31737092,5368578,-29392944,13003729,-24030542,-6758932,5134435,2662200,9953250,11456228,-3506139,9574638,-22309963,-27763951,-29939912,-45826228,-24253264,11416575,-22736634,-15933494,-31044370,8661328,18584850,-22166145,12345390,2677160,24549108,20033607,-19001433,-43478938,-13018694,-32368215,4893084,10877602,17094717,-5185859,-11357787,-7871416,-6359640,-2383555,14697641,23814427,36819016,26994254
578546,-446608,-6427515,6490595,-18745381,33907879,1763528,-13767570,-21555077,7865676,-3424269,4905797,-14781160,-22246184,-36047100,19306372,2489262,6964928,4788119,-6998541,36778141,-9420569,-10750471,-23523732,24153028,-38219218,13282593,3683740,19926042,-5658797,5487206,-5847238,426117,-24435026,-3963757,-7783687,968845,551596,13526746,-15703746,-20574014,7451525,2080057,11690686,-2369123,-17318913,-10742750,-22761623,7693497,-26986253,11942969,-25418405,812599,10648705,-18718812,2716829,21295834,4171505,17234316,-590959,-453970,-41284427,2991295,118779,24903180,22216659,-22861876,20714324,-1816767,16956930,-8765875,-3832808,1376702,-16111757,-19982551,14330010,28136641,5459690,1422793,-7922194,4719154,1983388,5920113,6030918,-3884521,13735882,2417077,43216685,9281826,-18291863,20503979,-10248065,-8210909,1605361,5727411,14260269,19497856,-19488044,9552066,-51126776,13728578,11293182,5360179,-3393759,42350761,30703176,27104709,1425087,17327084,-3611622,2607070,-6988227,-3917653,-9181138,-15144054,-1848042,38256801,-18009756,-19194826,-191021,14871231,28099431,-9351819,-19295067,6846650,13934115,-2628216,4651251,16239887,13556435,-14367264,12966847,-5029028,-25940014,-27909730,29056287,-16977222,13854021,-12351557,-26987296
-10837890,-19088697,7187055,11728651,-508135,-15016928,-38532611,12588554,16944426,31403866,-11017196,-13043726,-23173615,13252477,8200,12890084,-17137628,-10340447,-1641403,-11689977,-37229234,29286906,10478692,29538452,8387686,53433976,10190535,4096535,-11083153,12149008,-30398403,45527145,8579931,14276252,-9955425,9846848,12406651,-5402882,-11023637,40390017,7062220,-16870929,24935000,-35309178,-9650795,12582559,-4822983,18130190,32838015,2874442,-11065650,35222824,-18064893,-9318329,-19456971,-21887566,-8194672,186517,6861932,-21004910,7785060,-23701080,-8433147,-39516545,12312840,-14961464,42629606,-15334769,16895334,-16627111,22564332,23206001,-5619455,-6848289,23004514,-25483339,17237822,255757,-7503575,10730061,52043563,-9926544,9069806,-8337744,-19564853,25327262,8907466,-7124137,-10048450,13082768,-22313161,-213133,16958122,39802405,8007018,-1257167,-23210903,24999147,5857566,32595462,-10250429,-25295848,-455887,7521167,-32499477,-28118364,-8118744,-12432684,14801828,-36444120,-14097745,-17687009,-10070792,10002502,10119131,6538040,6828223,15965194,26268171,17158979,6007418,27840626,17906661,-30272353,23901563,-10734602,3915271,31498777,-34306429,-1449259,-3616656,31357471,12748573,-24910347,17863286,-14908741,20892567,20150609,-8793466,-13837954
-8989397,-14392071,-7710647,-191341,-14485426,-4205253,-16742925,-11021286,15336558,14749526,-2928506,-4011732,-22909820,-2575599,-10890380,4842178,3617868,21494920,-3263136,19604176,21292261,-25025735,-18840290,40570077,-497721,10131449,45773912,-22685504,-12788261,15566292,905990,5201176,9703359,-6249951,-11888043,-21891034,-7965152,-432219,-2432361,25455488,21061153,-8099058,1186772,7878781,1189076,25806837,28056948,16039353,2800384,-16148267,40970156,-7250963,-1231953,8059014,3423768,-25437450,-21236006,17702147,22937979,21286573,13985662,2116581,-18821251,-36802729,8833065,-615334,-3268240,-15363698,-14686211,-13812499,-6103242,28353279,30376003,-11295838,11828287,3363150,7589564,-3483781,-8476034,3059008,19568655,17520648,-26197294,-80348,-32279389,-3744555,18346767,9151861,18159736,-7500327,15237880,-14472842,19089217,32277080,-18763917,-27132393,-9034353,31815026,-25139424,17622525,-5254008,-14108703,10494464,-8850371,10289689,-33019365,1188921,-38941935,-24972296,-9055543,-21138163,-27831302,-713408,5295523,-17834978,868200,-12290356,-43166966,-12156253,-62271,-17191633,5317959,46172966,7348183,14596463,7650709,17434030,-8830400,-22400141,25465303,-2548751,-8860122,22424149,19724906,17825876,10195345,4351094,3175716,-20237755,24650083
