-6011815,-1064872,5636978,-657128,904230,1616154,3753914,-3824722,2912226,7638080,-4547393,2896654,7162055,-7207697,-3737402,-7380613,-3807943,3844719,-2417972,-5863173,-9936159,3967837,-3725345,-223488,-5054315,6231822,776268,-2722711,2973119,7540627,354545,5459177,-5156158,-7613164,3744987,2160596,-2834068,182116,-5197058,2712269,134030,-1034668,7284693,-1775054,-1053104,1060217,607922,-4205081,-8530399,2590553,-9025204,-3725791,2445075,968202,4309183,1054286,784934,-4330148,-8045517,-3147061,-7335711,2517660,-1182399,-3919135,-3359749,-12913461,-4118448,1487267,-7984817,1423397,9183390,3955019,-575439,3711818,-13124131,1157976,908835,1680850,-4317492,3792727,-3508572,11016748,671722,1515745,4703257,6379707,-5661763,1556709,7309022,2727819,3141792,-6686925,-7344785,-7034263,60558,-2861074,-1485619,-5250785,-1335536,4834224,739145,3037304,660841,847630,-7972985,4581115,1690594,729117,-4612296,655988
1173628,-6687671,-5553691,-13398780,-33410,-5688272,-10639403,-1884402,6126450,-1111678,-1415996,4485062,-609246,1860432,-10147596,3275488,-3550161,-1137675,4975916,5633520,-8700409,5560764,3438680,-2902544,-7233420,-336254,866822,2796915,-295551,-289070,-9080197,-1405598,10435305,8648468,-1523690,-8528124,-149697,1419960,675835,-2100219,-4985062,1369908,-2958710,-16550726,2395074,-9801105,2787150,-7380165,-7976931,-3221055,9772005,-3947718,-4992350,-2736068,-5658652,3740678,1664776,-7083680,-8497198,10056475,9212112,3671020,8993548,9480677,-3153458,-10531611,-5462638,-4586354,-5437806,3057281,-9326576,-1818403,802627,-4402217,1312537,-2319573,6161605,-4903247,9109076,2236575,8093905,-2199469,-7243144,-9541642,-5714355,3276245,9643290,-4637418,-1857429,2319304,8868345,3492852,3125919,4624567,6482743,-3348512,-2939556,-4328804,-7518549,-9172219,3466097,-97328,-15738853,5017155,-11589249,-701334,5902948,-6610951,6797293,1875215
-8516961,-1723095,-7423802,-2013632,-143181,4710707,1501160,1039114,1057745,1946966,1745255,-10403567,-777132,-2075000,6741976,-3977507,8216866,9429744,2427126,3805683,-5697069,-9518227,-434684,1565756,3435683,1418336,-2202512,12378901,-851048,6722096,-6464045,185290,-6768021,-2466256,-3111647,-3288678,-8532562,1283640,-2880218,1421905,3305614,7412739,-2825182,1453035,1946429,-3352614,3347545,11792008,-464606,6878821,838080,-1160970,6271840,4058824,-2664682,-847747,2570929,-4700007,7236091,-8883784,-4165392,-838963,-1794198,4509351,-5193787,-6443958,-2785279,-6013681,1363723,9494592,-7522338,-12927393,-1468579,-897303,-7977511,8341964,589357,303410,-1896610,9865990,4954289,2293205,5104895,13041716,-9488143,2519946,7394353,-15728343,-5350292,-4633463,1163976,3847727,978741,-4852582,-1556337,6493608,2080239,-14645631,-7867718,3155861,-9289898,-4568720,-556275,11478556,-9333552,-6676676,1639231,5211736,8275654,12951518
5856061,4273070,-6760518,2262903,2877181,-8667434,-5718450,-10408068,13809802,6504809,-7801716,-1921357,-10524078,2562028,-6262126,-3000575,9168218,1212460,7901807,1056529,-1410832,-8194183,5350362,-731970,3244798,1630175,3346269,-14155309,873294,4202037,2249773,2844325,-2398638,401090,-2090649,-1800515,-8705895,-2831429,-1412247,-6535188,3992172,4147180,-5642599,8941042,7927188,-3430226,9371450,-6769787,2995434,-3897301,6200213,-3644160,6528514,-8503318,-9919949,4477660,444044,189879,3676768,-2079572,391898,-3391533,-6398868,5748439,735005,-7031472,2711218,-6220220,-2346871,6203203,7392391,2504705,173232,846226,2257983,4764069,-8825276,227760,3964643,-2295017,1640887,-2944374,4550324,-131986,1765760,-174190,7643885,3588876,-10915392,2288978,8479475,-8390563,-1046455,3637955,-2659620,4203332,1726324,-2731804,3070453,-4220747,5351395,1854282,-6788399,-2552989,2075580,2686202,761059,-1067009,-3930557,-92982
-4646173,4520678,5029194,6097127,-5769811,3424947,-472496,-867900,-6061278,1038879,6718757,1690722,5243320,1407457,4868151,-1527413,4695271,6317605,-5837388,-2240051,1106385,1384227,1572280,-1596602,952624,-2677289,-469328,391768,-1885013,-6245943,7097615,-4625497,-113685,-781179,1677832,13488913,3504957,4770921,-246502,2053631,8019795,2888857,-2657332,8182341,-2683427,163038,-7914485,4980047,-2568565,-2414685,-3158051,-4323264,-1531350,4898594,8538235,4693145,2844399,571128,4915412,-5478641,-12184866,-3614761,1327207,-2643529,961465,164532,3981208,2759944,-2166299,-2342431,1352168,-2288471,-223476,2320991,-1480949,-4578137,-2742822,-2731660,325456,-4047692,-7345312,-1595960,-2863990,550607,-156079,-788438,-7294277,-2581808,1116666,3294056,-1646751,-2446455,-3003499,-4721669,-4834365,5909526,5847779,-5975684,-187109,2148632,-6129373,-1703243,3517816,3021673,6003536,-3751665,-1633608,2504295,-3555006,458309
-1612499,-5293489,6233673,-4672953,13511266,-6761567,2896042,-10463756,-698902,2819737,-6555701,-2049720,-5211726,-9627749,-4886916,-2469584,7905804,2634622,2656238,-7298412,-60155,2127103,-4733747,-787606,-6997893,5305360,10357611,-5152603,-13099368,2439898,-5307124,4022516,3410973,-7186212,518823,314311,159132,1056404,2141803,5073983,-8386768,-9470505,-3412500,3694527,-3530961,1102173,-1392393,-18467931,-5114588,-6094528,-488776,5540285,4568383,3474790,2323548,8549798,4804142,-3456033,-656398,4539088,4747845,4912510,-932468,-8993429,703688,-1160513,-6587964,799350,-4436268,-7099802,3925791,3494641,-2796074,1491315,1865471,1243647,-5561659,-1564662,-1209777,-505776,111991,-1008585,3980337,-2230062,7880258,-8008675,-9180620,13314063,6935842,-928932,8979687,-3450716,-2331380,-5244364,-3879345,-14774734,-6153115,-1948623,7959548,-8401031,7490820,-5061616,-3134881,-4233472,-5717519,-111022,-5499680,7145739,-5941065,9109655
-1033889,233335,-1273300,4093613,8112592,1818732,8540819,-5267189,-2203913,-2589980,8873174,-4802911,-4589473,-564974,2816679,4691446,3674175,167686,14947,-1647931,6525508,-2354476,-3721630,-6996709,1647899,-1419334,-2897467,-3040633,-5637908,9726467,-3176215,-3436401,-897948,-2417063,-4711243,5966542,589852,-3238932,5240913,-1423356,1245365,-6777708,-4524860,5935349,3153884,800149,8715359,-3461,8432414,1362825,-7810172,287006,5508187,-10262638,260410,4333319,-10909714,6822974,3296915,7222912,4302383,-1976578,-272454,-86348,1158504,2660981,3729435,1066256,-445915,4379551,4518144,-5743262,6287256,1663966,-347751,3193079,-404876,-2684940,-4764655,8166033,12644904,-2618691,11777167,7446864,-8608243,-662819,-5505085,4011281,-1818159,-7711316,5472066,1002275,712821,-3741752,-8810300,-3797870,3186999,6089721,9608902,6558901,-199544,2953624,4678066,-11938345,1385770,-1754783,-2137899,3855530,4531158,-1191932
-3310829,4257325,2405799,5601021,6646976,-2614034,-3274827,-3642371,-9651268,-3318230,638703,-11212876,-4589895,-1010348,5543302,1416310,7163373,5519526,2508394,-1332789,500523,-990143,-8409035,645731,-5438416,137672,-2785706,-2340461,1078324,582789,-2284851,-3769579,-3755835,-34246,-278912,7331300,-3102984,-1009612,3274278,-2485562,4172124,-2706039,-2197050,2128037,6801149,-3766013,6794628,-3010218,-2893169,-8157113,-11121181,5384396,6403386,3471187,-12776365,44069,-3921232,1323187,2714608,1770077,920024,1212559,3797464,-3751120,-6049055,-55585,-337693,-3831843,-11887278,1407493,3642465,266056,2299778,-774540,2302331,98779,5211275,3161961,-1842467,-2793971,4639918,2001585,6172904,8227945,-152763,-1130954,-2031231,-1033827,-1126572,-3415310,4661577,-3457867,9205383,-5139023,-4381298,100027,-1637301,-1590851,386836,5300371,5840293,7341749,3154342,-2519525,-5650390,-2928372,-1789830,-660751,-1485938,-139936
-7157643,-1726071,-1109188,-8388817,-5051988,13160132,5626060,-1438744,5291289,1544836,7385310,-2748807,3842292,-1555318,-3861362,-1492890,2870646,-6801754,-501130,-721350,-6806458,7484536,1368094,-6649811,7507221,-1374141,6340411,6918745,1329919,5835986,-4145026,-1818918,-7714718,-3532301,462450,2190161,4266058,-10330414,-2709919,3811576,-5826076,-4022679,1986327,1216589,-8882378,-2238335,-348959,179516,-1834851,1322975,1312948,505311,-180851,-3354229,11427763,-3995062,-4250276,3241922,911554,6114831,498486,5224574,-1660187,4905810,-1506254,-1730551,-1973003,-1677849,2701264,5334433,-470470,-1352222,671135,1481118,-6684595,6390630,-10847271,-3306723,-1125868,6606138,9537741,2249385,9619751,6275150,-7110805,2054002,1574106,-2530601,894260,1318235,1195871,8477508,-5913499,6770697,1369266,-11454271,-5405265,3498626,3880201,5888024,1627008,-681204,7502607,-2208290,-4833312,-2634438,-2471983,-649993,4480666,-2215050
-274516,6528620,7175065,-2141184,-1886205,-8526770,-11366059,2773461,-9026439,-5976732,-8406050,-513040,-4125336,-5873799,-7785381,-3870335,-9944013,2985760,9096281,-5814803,1184411,3252764,-1848358,14195128,-11017525,-1540754,9260830,-6565446,-1595565,-4029290,-1483007,-1076551,6351271,8855977,-1898019,1208259,5912756,-4758714,4767288,-9856280,2805979,-2725125,-7839242,-9292314,-1465788,-3140357,-6558530,-5491254,-12522631,-7836241,10781188,-3549351,-3847208,-1159315,-3915715,3670808,9807715,2388317,-11016912,8774212,4839908,4263658,-218383,6527580,-436386,-5413950,193903,3353711,-2674518,-1682558,-6117910,306965,1339915,5570556,6594646,3233030,-4138836,1278421,13801534,-2592895,3593939,4050047,366297,-955380,-1944629,722131,3695955,-1056841,7480068,2991831,4824204,-6206597,3784441,5318714,4320237,-829319,-1021091,18708,1509254,7259780,-2391521,4818676,-7004617,-378995,-6747353,35452,-1109626,-383429,-3041733,-5870807
2689411,4775732,1237497,-5820103,-5626263,-4538684,-4385748,2267134,5603725,16238794,-930598,5109725,-4179993,-7689735,-3677935,-5887067,7672311,4431612,-4831759,-8605076,-4281342,3971367,-2804508,6268293,-11269081,3177467,4522594,4052383,-2097281,2678848,-2661765,-4436142,-1561746,4861698,-2398177,2844427,2530584,1675877,260015,7700242,-2349940,4587836,-3751109,275207,-1541886,7383287,-8738799,1289997,-4848807,-10098403,5606581,-16221473,-6437242,2823500,7580259,1606396,2944049,2593490,-5183761,-1811159,8225,10463658,10161771,-3044930,-6643139,-8401548,-4911986,4035172,-1009290,5460900,-5699666,-3885047,4145520,690259,-3416509,2608416,-1410789,80486,-2291592,6467184,3787324,369407,3397802,-7403486,-3797491,-552826,-1231259,-2971808,1402461,180525,-1709965,-3171780,-6777225,4508997,-2564838,-459894,-13007906,-13279167,-2844296,-6654771,92882,-5193610,6029884,5026387,-4193172,-1061626,-2589369,528019,4163855,3695694
6558405,7944667,-6337600,3998675,-8975670,2668460,-9560114,-4839009,-1380728,9404480,5932793,-872289,-1516871,7317115,-1847693,8751115,13280762,139536,-10690087,6591482,2372126,6637935,6149278,-7882092,2027868,-3769756,-3833249,8089683,3615423,350623,2261179,-6825678,-5888921,1055564,3054016,1479008,-2042262,5386372,4974446,239789,8189570,2745981,-4620837,7767271,8350966,7664049,1979164,5392087,7139840,-4741484,988622,779994,-2570806,1244020,4118333,-561169,-3889900,5506048,2724558,1207672,-7715961,-911479,16686969,1628166,-2880005,3106848,6587114,2676266,4447170,1640133,651728,193235,5565796,-2045630,7205994,-3006850,227248,3393046,-7205838,645514,3255575,-9816154,1945804,2097969,-4560660,-2164432,-3721495,-1348529,-8147308,4827254,-4843018,5030630,5328072,7218071,-4985555,5124803,4230142,75759,4882114,419901,7809383,2926157,6120060,1607930,7009578,-3695685,-7140471,-3176164,-806,-4556479
3083551,1254170,-6040496,1945019,-450092,-596643,-2125404,5857809,834659,-5322171,1265344,775690,-1738432,11095011,5841616,7699501,1998161,-3002614,2967690,8397917,-5256385,-5460002,9863430,-1318053,33510,-858257,-3344732,1840066,5598296,-11096177,7167344,1998656,9576482,8142888,-3688788,-859947,409593,7417198,5970591,-6993307,-1754606,6869826,-811845,-6467815,685571,-7658747,1493204,3371803,676604,3784921,-3292837,-1766287,1391548,-721436,-7867080,-3213696,-7129944,-2043640,-153995,6803541,6916660,-2118990,1579678,-663907,2867454,-142411,2494408,-5058756,-2884329,177331,-5881215,-494239,-224248,-8443445,2632451,-4076091,9888050,-4371874,11939242,3549991,765569,-7517265,-2906643,-2795513,-2848218,-3019117,6253645,-7465640,-6588435,1541760,2444017,-91231,6039855,1299928,488744,10532744,2967672,3646678,-3075014,-2998245,-2668470,4835955,-5763003,-3461931,1134747,2118440,2977688,-2027938,3060004,-1770718
7081078,9729078,-7553371,2519180,-7132442,-831153,-8615152,2915148,1972180,7425019,2083475,4081367,5775704,-1331203,-373925,7583148,10869868,-196955,1997082,4102298,-4483042,675063,4114961,-1479762,-3784114,3316982,1308253,6167848,803801,-2560258,1105952,-7467739,3866165,2538793,-9913786,-4087785,-7551638,7030803,382415,-6145959,8056032,6877653,-5897857,5287758,-2982277,-3620477,5486601,1794551,973345,-3899267,1113109,-6022633,-4359966,-5730971,4695297,2061041,-5454564,6203527,-5468339,3265733,151930,5273460,9468339,1692749,813908,-2018908,12998328,-6260024,-2397460,7996500,3615568,-5756210,4011294,-9424970,3091210,-2837736,-5525839,2909061,-1075672,-49782,2836819,2033408,5544971,-5663719,-3771457,-1012503,9944644,-5346885,-5107087,-1880082,55050,-1277872,3088370,12201727,-9441733,7167805,-4278564,-3883847,1571748,-7993202,-4156131,10148059,-3934290,532623,-3959230,-5723209,-6235151,-6343118,2446791,-4191710
1239128,-9916201,-6434273,-6990442,6474905,7942005,374450,-30303,813918,-3095770,-1599738,4192098,2754298,9465164,-11259335,-1196840,-5839174,-8910403,4619309,6608670,-3504799,-6597915,-1809935,-868599,4216303,-5232276,-8378850,8953664,3462279,4392233,1387604,-1450742,11655869,-2704894,2783503,-14571736,5882970,3201551,-5455847,2158757,-4858177,-3945521,8146025,-7677596,-4177942,-10533670,4561825,-38491,12646715,3342953,875230,11501038,-1145403,219184,-2236282,5323672,-8007609,3348742,-2439585,10065611,7807872,9620230,-1416426,7321929,6197795,6573405,-6196765,250400,8868539,-1114197,-12569709,10313600,-10743933,-12547742,-3299792,-2440602,12236913,-11233748,-545303,5240774,-692241,6996076,-10586074,1031085,1764321,1838737,-762268,3803735,9456135,-5104528,-9747168,3904532,4371470,-4968144,9560654,5285116,-4919567,5105695,-4854317,-11383998,2953369,4852795,-8394363,-991684,-4201246,3519361,12332130,-10892731,5210212,6687530
1676430,-7756162,-5224824,-3744249,-1311176,3003660,2368843,-5425009,4050984,5790514,6836772,2732896,-8701998,3824378,-4200646,625730,11250856,-4312753,-2525387,19265,387771,-191710,6383520,-7970855,2782837,-3799564,197756,10264349,-7422482,-3269746,-376,3805950,-765653,-2455552,6981058,-6963774,8794090,2107123,-1134644,16100398,-4448619,-7852794,-77292,-2195869,3874353,1002860,-6718261,-3602572,13105596,-4323,6003502,10704918,-8238861,-844096,6535496,1307506,4258545,-2612905,10127767,-2451562,-4965925,2398965,1806428,-6166578,-3258074,8419126,762868,1949825,11585944,-7027100,-4337714,1897091,-4113298,-592673,2509067,-1287196,1304165,-1599338,-8018327,1462187,-5739075,-12699873,-2569856,-8818268,-3473328,-14632267,-3450251,11981504,-3445678,10573519,-4575263,11820785,-4241070,4177542,-2350009,-4834442,-322995,4577624,2102910,-10730228,13221298,-13069519,1102297,12173103,11671842,-3871794,-2752754,299965,-586593,2330723
-1730998,-2529957,-6711893,-4374441,215893,6405801,-6904870,-309467,-8623491,-353746,9636604,-7268307,-797230,9329544,-1600432,5510500,9283812,13159849,-7249512,6516293,-2771514,7217187,-5673291,-8109068,-9013180,-2638366,-9591586,10545793,2352253,-856780,-9870841,-9593652,8156823,4712742,8085493,3552792,5810581,7632469,5517343,4814178,-4005559,-4318760,-2392774,-7913190,-1109715,-6586862,-2974896,4733450,2980181,-7649176,37534,1773146,-4724956,5369227,2256247,9499056,-3797139,2515038,3412618,105447,1735080,1199735,19127891,3921624,704364,-364582,-3959381,2399799,-13385901,-3240529,-6493671,-10505919,-3093098,-11032369,-2711891,3198440,4498299,-6281235,1586637,9855978,1661772,-7117087,-5169736,979037,-10479266,-2302242,-1108833,-5596893,-1996399,-785563,-199298,8046703,5969360,-1585976,1813315,-2359677,268750,-5329870,-2425050,-5508063,-544979,5182747,-5398639,7387196,1993500,-7149918,1771095,-6125953,5481969,3188502
-3785334,-730827,-3208565,11610956,1885952,8720043,11866168,-4033816,6120508,-11719361,6443953,110383,2042272,11045879,18496435,4814246,-4452930,-9205860,-6385922,69633,8900175,-2090991,8196084,-2301786,6052036,-2585626,-4168578,-1331001,-3183155,-4151199,2054063,6520904,1957748,2389219,-1826247,4299017,3054197,-5822626,1537533,137091,7861668,-3764185,4420653,13037583,-2631212,656777,11415877,10734795,-1490033,14044903,-11154,6855521,-2229959,-1549769,1084828,-7563020,-4528133,-299465,15610972,3133163,-870956,-3973425,-9124226,824101,4365592,14028283,7975626,-6837730,8389682,6987644,5525629,3245725,-4241384,1557134,-7124442,-1678031,5826808,-1496995,5169126,-9880041,1323221,-2208409,-1858508,2897213,-8055067,-142934,-7095253,-2663270,-3317617,-7047742,-1709540,511076,-529742,1846762,-6930481,8342108,7114224,10723916,1822716,-37604,-5561322,1159108,-88620,-7865686,13428999,5538383,-383190,7694683,-12030169,-1567732
2473340,11350224,-6652434,6254753,-7569011,881135,-4572977,-1274643,10582684,6212069,1559993,3163245,-436883,-1548332,-572617,-6978401,1647979,4271196,-1594225,-7353306,435848,2497930,5857887,5773285,-7788367,-321151,6444202,-1455989,-2748065,1846854,-541544,-1323772,743961,4097125,-2154816,682785,-4909020,-1143141,4115092,-9601031,3853842,5987397,-10853788,6269650,1803075,5597272,6872630,5181576,-7531946,-258485,7542779,-10093531,-9334660,-2359893,4128164,-6467752,-3470998,4134165,423802,913214,-1940850,-2779562,7793071,4689322,10468955,-3691850,1508250,-2370290,-2026454,14948217,7981642,-920283,-40517,4130249,59303,3976922,-364496,-4885375,4432830,-2043674,14797241,763083,2036639,3884006,-9649828,303380,4287881,-12617606,-2692654,-1206415,-2707897,-2037515,-4751314,11048702,-3663823,11433799,-3693444,-3245104,-2342289,-5028264,-3389650,8602959,275794,-4654738,-6207598,-5323800,339499,-1691149,-1333405,-2950784
9826263,7558210,-1283491,8295100,-8087901,-1976532,-9382771,3621039,1598451,8240008,-16728037,-1764954,1276404,3503008,-2886871,3736686,-6629953,2590345,-4036268,-285973,4495048,-10954807,-428395,-87478,3825248,9685079,-2276670,720736,7974000,-776188,5261756,2563536,-6074741,-5247154,3841027,-12863139,-6825819,5673645,-5311098,-2577353,4567277,1709810,4180944,4180977,-1809925,12596313,-1359371,6381062,519074,-2888580,-1974370,-3887422,-933835,1850492,-3061444,-7234546,6190590,-6085680,-2186151,-2738016,-1373907,-2170724,2897790,-6257327,-2509370,119781,1682514,16482148,5429669,-6923984,5264604,13509810,-3834267,1499615,-3889159,-6730123,2497786,3702135,-6431617,-7208216,-18663497,4133077,-10010671,-27116,17827882,-428124,4196252,5448956,-3493618,-966246,-9142591,-7316635,-11608966,7477298,3494095,9836512,-2815623,-1123864,-452065,-8058357,3678670,-3738871,19335,2711315,3746512,-1071403,896772,-4114468,-4077752,-6712832
-13935091,-12516268,12818740,-12691253,10212574,1647517,2941450,-9077413,-388870,-13832862,-1790796,-10323993,6045684,-4295415,2657430,-2617262,-8917827,-4984167,3094744,2471918,-5221783,-1689939,-6311525,-5967345,9032606,-979328,5587791,-3576402,-5672768,6845375,-5228050,-4396800,3930507,-12732283,-4038218,-3800872,3704604,-6206347,-2788661,4996061,-3600720,-3914139,8970457,-1962717,-5307391,-5140929,4783276,-9086388,-8748247,5145936,-14803118,10759210,878545,4378431,-7486414,7116711,3416737,-4300549,970096,444991,1497064,1630802,-5944288,-444523,-10291592,-4210126,-15460536,-1164499,-4211509,-1031660,-10118206,2894092,5143606,11008353,-2956514,-946017,-452353,-4786533,4199453,-5838195,695012,7515724,-4662283,7099509,6157255,8933265,-11400633,-894823,4703045,-5614416,4678161,5146267,-539986,-16133382,8126948,-10955659,6678077,-5497331,-758313,3172296,4504184,-4731691,-3320214,-1512191,-13403704,1027817,8036773,-2199954,4466244,12432717
-4542417,4740575,2199198,8266915,795719,3088388,-25228,3566943,-14295144,3454816,-734855,-5871246,-4318175,-3987825,4123119,-229811,753710,12131098,1081224,-6018704,-5374546,-1298254,-142958,3364250,-16681652,3938961,-3073916,1856722,-5549040,5162318,-754614,2182699,-622459,4052996,837003,-2470340,3817637,7112832,-1449803,-571685,3044216,-3885387,-1351766,-795920,944215,-1675442,-6076949,3768840,5164421,474981,1779310,889573,883633,5458701,-3842344,-2898881,7074968,-5349491,-5438123,-2927637,-5044625,3140773,4593745,-2536166,-229845,-1576804,-6328554,4869333,-3207830,-1098064,-904499,2363628,-253921,-2949881,-7731787,1451448,11644783,3057630,470234,9626824,-2433435,4836401,2255359,10076383,-6003078,-4750747,-1514316,-53929,7950907,-6289818,1683582,-3407929,-9651409,-4944103,-1006549,-1265569,-2678542,-6487749,2153066,-1286899,-2211958,16943,5789966,8605109,417868,-8808767,5182352,133971,59992,6390258
-4322067,-13321906,-5580236,-12753215,2404256,12117131,4689961,-7496193,4079607,1459873,3347672,174787,3865113,9249036,-10575987,3338518,1680796,-9785453,-8854309,12832418,-7509908,4636518,1245338,-16127323,11426914,-717527,-9084867,9956038,3454313,11852157,-2424958,2132855,-3723778,-5797506,10354003,-2953315,6460598,-1595584,-6692645,6464388,-5953388,-7964020,7327519,-3112847,514462,513677,-3907301,-2225929,8092405,4838335,1510113,7984100,-1297921,-192575,8465616,6599406,-3273871,71514,-162590,8846893,-2667779,-547759,-487226,4551357,-2331922,2477739,-8783259,-2381047,7155087,-887197,-5439027,3249644,-7226059,-5609354,-8788977,313022,323241,-5771846,-2558875,11830415,587153,-2193737,-3671946,1050403,-2990817,3847825,-1669858,2634300,-1065534,-130177,3599102,12868311,-3392769,-10011178,7728344,-6743208,1982792,-975436,554304,2790840,2364577,-3248531,-2276755,1263404,-739456,10757181,1890025,68318,5927135,2687141
5279269,790583,3501656,2614274,5857503,-8052482,1529977,1410363,-95100,-6158094,-4000266,-620455,1238377,-10886480,3956140,-6614182,-2245035,-5263290,-7314950,1799059,6958150,6836583,-10149540,3756371,-3684711,-2902414,2560465,-13057746,168853,-7450499,-6938830,703128,3090892,-1076879,4015920,-86986,-10285524,1875209,2547277,-5824593,3662387,-6449742,-4799364,3630482,161180,8967103,9887812,-3549780,-6166365,-2964591,-5124799,8237687,-8149357,-630987,-2025761,-2865353,-125019,881048,-6683894,6260174,3663639,-2457870,4163766,-8114370,5721877,8386706,3945509,2166656,6376120,811574,4152586,-6115736,-5360850,-4946551,10833215,5422583,873663,11195434,-2399747,-14390891,-1609549,402265,-4018732,-5974405,-2944206,-2567454,7545260,2840775,4595154,133180,-2783402,-781235,10556345,-4371409,-6050375,-368398,-2155710,4340099,3686687,1083489,2219156,2341673,1646517,-7989844,-2418842,4847023,-9621405,8757123,-454594,-4349054
1177060,-4840061,-5095605,4509087,2329577,-4350443,2197942,-4644119,-3950355,-1356063,20462158,13780969,1101283,4443972,-2572265,7997938,5904030,6539680,2484682,-1185783,4012426,13975938,7948374,-492929,-5556295,-6037402,-6169553,7037969,81220,-7217036,6470008,-65594,-227956,6267824,17427,18278117,5109101,1102693,8544202,414693,-6567343,-1016615,-1557525,-6421291,9280697,-8376850,-1690646,-13096215,2785457,-988833,2207150,367379,2362914,-2841548,2787587,7561396,-685320,2864655,6275543,-8355983,-4868378,-8135988,3518788,-2789242,4625656,-927158,12940682,-6923386,-15036740,-6208656,7284670,-7829342,6971780,-2758524,5171499,-9916185,2038792,-9293521,-7375537,917687,8071241,-13841018,3448926,-5852480,-887807,-5879681,-1454236,-327152,-13415262,8766215,4492930,7559627,13392873,6351401,-7528071,-3750842,10766996,6927042,-9636000,1585971,2580459,5936915,971570,5621197,8056062,-2032336,-5319853,-1140319,-6197219,-5929237
285758,8134934,1409173,4423811,-1969639,4125136,5574847,885222,987468,5978192,272522,-3169847,-2665183,-3599358,5153864,-4017170,8082784,-1519336,-4806999,-5526983,-107500,3226483,2550416,6663783,2096329,-238574,10196333,-1342316,-1179906,1163991,8168547,3578144,-6358415,-837157,-1757242,6372115,3320791,-2361013,2250193,754828,-1304933,2905151,-9398116,6757423,-155026,8136944,-2320899,1412181,-58068,3319248,2885206,-81311,-401849,-2257705,5048390,-4531593,-886785,3794157,6582906,3189799,296470,2643037,1570185,-3148160,3311530,1162822,1482281,715205,7367652,9274808,5818033,1555976,454402,4223358,-4225025,4159236,-7661282,3188080,864413,1647300,-1169199,737683,11711630,6814481,-5192300,457790,-582472,-1468962,-1604147,862720,-1848293,-374790,-5232315,3485006,-1613375,-2546714,-6727305,2197153,5740997,2800951,1787119,4201860,9752241,-2079693,2818014,3366103,-6413777,6815762,-3848517,-3700066
-1586163,4782985,7626207,-2984631,-10200407,4233788,1019381,7005109,-6116181,-1683332,-1267321,-4010191,312411,1258556,-1530761,906024,-3275249,-4983620,-1238080,-835795,4550337,5715917,-8258581,-4977163,6120190,7440786,1297690,-448286,-1137197,1235676,5317556,-4487317,-8005936,-1539054,1423142,4209592,5987590,-5538018,-1186348,-3572395,2377222,2424993,6777913,3954075,-6909669,9099519,-5524962,2928610,-3577588,-4613807,-1263516,-3162539,436854,-1878570,7898569,3618523,3547918,1464667,-2655359,6368332,1288002,-5485114,-1785589,3116567,-6427161,4514409,1427120,7084980,1529936,1622109,-2613759,-857734,6932028,4912097,2480909,1756629,-12180804,7156666,7797096,4524816,-4926259,1555826,773273,949177,2212889,6788393,237884,-1966701,2922569,3516088,-112714,-2637806,-5378442,2248600,7367740,-4146321,-277648,7485202,8858956,17471009,-5843828,-345800,2453291,1402324,3030877,-2752469,549322,-1991226,718817,-11877294
88539,2531588,-285078,5083157,450542,8209809,7697487,4401724,-1453534,-716544,-3458041,-831162,7893934,-164228,7788860,7548615,-2891733,-5564023,-1014823,385401,-945862,833271,373216,715036,1110210,2277530,-2034927,955788,3710731,5549521,6433075,2733752,-2575884,-168216,2412746,-4912387,4262271,679222,-998867,-2760220,-449117,-3544177,5582694,3519637,-5688764,5006677,-582256,7858062,2351844,10884017,518419,1242696,7357590,2258113,136734,-4631832,423485,1505387,-2671293,4580026,36360,649598,-6066036,-1592236,908591,29148,815681,-1508211,3140991,-1126607,4313315,9989363,708793,-5954367,-8323515,833578,-1310489,3998779,1653858,1256085,-2751490,8308419,3638252,933261,2098422,4947633,-1054896,1195100,3215313,-9002851,-3231023,-6234886,-1734337,2776811,685616,307928,681403,3397851,9158182,1451777,-5970710,1763366,2845260,-7835593,7656145,3867493,-888685,3028348,-4801767,-4015005
-2903982,-1584502,-5980784,-2527399,670420,-1693143,-2991068,-4877552,-826447,7712767,433661,-3285170,2405753,-2614461,-1166668,3925538,10387120,9120483,-4088963,6118892,923617,-1169555,-3453483,-8178400,936641,3075827,-7298884,5182618,1492095,9705952,-2766408,-2865659,-12833962,-5507671,3333952,7125828,-7272297,5781501,2496544,2138663,-1631857,4060041,-1892033,1272645,1472795,2181973,1651653,6918433,-2522008,-1611976,271623,-2262512,6986502,5466428,5739732,4303379,2167269,-2280469,-473506,-3566769,-9400878,-6732616,1015672,-3623025,-7446734,-5193371,-821153,-2552940,-8174108,1225209,-3966377,-10576453,3385377,375696,-4905474,3022502,-3568421,673035,-3969948,2608785,6310779,668289,-1410375,5118744,-4854530,5541110,2491232,-9317241,-576198,-8746851,5259780,-3597810,-1044881,-3624147,-3070468,486953,7305977,-11188975,-3941833,1359206,-4462166,-7866932,-2035379,3505555,-8220747,-3069893,-5795678,12346485,1096009,5973956
