-11,346,-821,-1651,98,-174,1077,-1662,-617,1239,-31,837,-161,-442,408,80,-671,-771,481,354,-3165,1782,-641,553,-697,-1492,-809,1119,-1308,-64,-164,-337,647,1566,1128,141,-435,199,-662,-851,-270,-2105,-1613,104,-514,2051,-158,-1943,-1255,101,86,168,1005,1715,1584,191,294,471,1647,-791,1166,-1698,214,-1557,-337,-90,1179,-256,-1063,1823,-417,-2215,-428,267,-1875,675,329,-422,1135,1487,-166,185,951,364,919,-2043,1030,1402,-37,1070,-1223,416,1411,-839,909,77,-1050,-1086,291,-735,357,-1931,703,861,269,857,-2058,32,1095,-109,91,-421,-1775,-221,423,-228,355,-412,1607,1362
-507,-717,1524,-2153,1707,1149,-723,-1041,-1046,1399,1968,-175,-1651,-343,-1068,437,496,180,1301,1484,-1965,-295,-982,-1495,-501,1293,1161,-17,-1093,770,-1319,504,-1058,271,1078,195,-262,-392,-2538,1116,1658,-441,556,-423,359,562,-1405,-2974,-539,1159,661,-59,-7,15,-456,-1925,2395,1651,848,-1784,11,-1020,384,-1919,1950,-1476,189,2158,-41,-155,136,-1016,148,-2118,-1082,-2293,-2615,-1873,1324,190,14,-576,-921,615,1091,-1352,-919,1533,-783,-1488,-1106,808,887,163,761,-861,-144,913,-1374,1966,-765,-1539,998,915,-1041,1674,-177,-748,430,1647,413,406,654,139,712,-1000,-29,-1479,1022,331
-7,-1425,-1407,-915,1776,410,-977,769,-824,590,-804,-787,348,-2413,2096,-3568,-848,-1247,-1270,-382,129,1529,-1385,556,278,2671,-23,1092,777,-1061,736,517,-1574,-200,452,409,1396,-777,-485,425,1325,-394,-33,-127,1353,1213,1539,-1491,-1116,-802,-790,791,367,-2234,105,1390,2862,2110,252,632,-536,558,1551,-691,730,1193,-583,-448,-907,-165,-1485,-256,-1566,713,-2038,598,454,525,-554,-1867,1769,20,2853,877,276,-694,-646,-423,-1623,-592,2093,1565,-852,986,1741,-2497,-307,369,2292,-1263,-197,76,-29,-129,1883,199,-2492,742,-1828,688,2459,1584,-2393,759,293,1394,-2519,2002,-176,-1064
-3529,-1032,1479,-58,-1015,420,-2673,-1003,-2215,-450,607,-2384,-1012,-1952,-1443,794,110,551,2607,-1397,1040,1546,1175,166,1274,-487,-57,1059,1556,1330,-750,-1109,449,-1626,1580,-889,-1020,-1232,2548,-1225,3006,-1094,409,1251,1500,-1941,-2139,-1385,1677,505,-987,944,1452,-1167,-2353,584,1811,0,898,851,238,-848,-2189,-1778,-878,-2724,-847,-837,-1061,-109,1550,349,1311,-2420,1394,-2359,-1129,-1715,1698,147,1273,-730,-1901,-2725,199,1381,109,-175,-1098,-1130,722,885,725,-23,-2024,597,-194,-922,-471,-1757,1658,-3904,79,919,-2349,-2767,-162,173,570,-1988,-159,1642,2288,-1223,-387,-113,230,-1182,-43,-1057
0,-1533,-1665,305,481,-755,1616,1656,-1503,691,-1242,547,-2123,560,2109,-1997,370,-836,-2046,-652,-14,-1403,-1298,1250,-3,1258,-199,776,-1090,111,-654,550,-858,-103,19,2471,1446,762,-220,1166,-450,-1063,1045,1555,969,1031,-477,-252,-1015,-1958,1437,1546,-1483,-2084,194,-178,988,-258,1344,698,-666,-1461,2186,-1046,1270,-353,792,812,1977,35,41,4,-236,1189,-238,-614,-122,-477,-775,-51,-297,1321,537,1155,-1703,-1908,796,1414,346,369,856,-457,466,-47,1639,830,18,-540,-21,165,-1729,939,-1118,-523,-263,-1029,-1617,-1289,-825,1484,719,1415,-323,-339,397,-503,-1238,895,503,-855
119,1544,1355,836,-894,-545,-507,-470,2276,-554,670,428,862,1462,-918,530,-1233,1394,-240,-752,-19,-243,1446,-964,-1109,-2977,457,-1229,-1853,-570,835,-349,656,856,1576,-2507,907,-491,1142,-1258,-1892,1606,-84,-1291,-1752,548,-1321,1543,-7,943,840,-961,542,2142,-1833,418,-3412,-412,-753,-1940,980,-817,-706,522,-930,1220,-1751,-47,158,-1208,-803,-901,576,-206,632,195,-31,-1060,1015,291,2095,-1221,-1327,729,-536,258,1801,246,595,776,-1962,-1039,-298,-2107,-334,-370,1134,778,-734,724,789,796,-83,136,439,174,1771,474,-1419,-578,51,-467,-925,-425,-2717,-267,3101,210,-759,-115
1615,1605,2047,-725,33,-1213,544,-707,980,-1816,1544,39,490,3263,-939,3324,2949,1263,-174,1473,-1671,-366,2832,-1000,-1515,-784,700,-905,-1408,-574,647,-1698,534,1560,-1099,-1006,-3888,-5,-2272,2282,391,-1161,1504,805,-1633,1061,-1788,50,-1137,1143,-726,387,567,3480,415,-3391,-2833,70,-2249,-1251,-654,-1225,-1973,-254,770,-841,2441,79,-769,1403,36,-951,-638,1048,752,-2343,-1264,1332,1923,-1747,267,-260,-2446,2743,1798,-342,1541,-1394,595,1594,-3392,1599,1601,-520,-1502,-1084,2726,3147,-6,1222,-425,-1125,-336,39,-2446,1003,2949,-251,2936,2688,-1038,-571,2184,-533,-712,37,339,-538,-767,100
1278,157,-2727,-1957,-1127,739,1643,578,-1215,350,342,2127,-1877,-971,2008,-177,1610,240,622,-211,-1083,-282,-1322,-1951,-3174,402,2086,2267,-228,176,-834,693,189,-562,1300,1114,1639,1580,192,2088,-935,-2107,-728,2240,475,1950,-580,129,-2433,-1638,-522,1600,958,-285,2724,-690,-480,-1046,926,126,618,536,2066,371,-1014,1120,891,-403,-26,423,584,-933,-1920,-123,-732,769,-221,-711,1053,-552,-658,184,-1721,-1621,-1707,400,977,1218,1208,-1019,1130,2412,356,1631,1130,-760,-488,-728,742,916,-390,230,-833,-1500,1143,-35,1239,1529,518,1148,1711,1311,-2095,-167,959,919,467,92,319,-1506
156,-1382,-542,625,829,483,217,1812,699,469,-2729,-305,2183,334,-400,-977,2195,193,-2554,604,1417,-1085,-993,988,-604,1050,-1200,-1203,-1109,316,1051,-1213,-778,704,297,-1087,-48,-1086,-1700,-548,-2224,-379,1218,-741,347,-798,2697,2407,950,-1002,-382,-261,-1006,614,969,74,-852,334,517,-327,933,-757,1156,-789,1129,449,388,-580,2059,-174,58,-51,998,63,-434,-1103,-2573,-619,-1051,-842,-677,-711,549,488,1877,-842,86,825,-469,581,872,-827,-797,1204,264,696,1536,1327,65,1662,-1718,1277,-802,-1330,-1095,686,-974,-470,95,-1059,185,1524,-155,1686,1268,141,-2021,1868,-1358,-617
-1003,-1470,-2044,2185,-1372,-510,1496,-81,540,618,-2859,169,1754,-436,1115,-2435,637,-1280,-1979,-1180,599,-1035,-1302,1539,1502,-729,-1871,26,-879,906,-669,-558,813,-868,468,-823,2091,-1855,2204,-2529,-3149,-589,293,-766,564,-2546,250,908,-492,-1065,-581,-1391,-912,-863,-163,2779,1413,-2874,2856,1280,-1976,-1569,-776,-710,-226,-390,-1623,-265,137,646,-1583,-521,965,213,1691,-371,-3,1086,-3661,1400,446,1924,1278,251,-78,-2270,199,-992,844,988,566,133,-982,-1551,-2127,765,661,-3539,-991,-1863,-39,-263,672,224,-752,-1047,-2621,-375,-1622,-2063,-866,699,-1142,-405,-1186,512,-1476,1165,137,-538
-858,-251,1880,1330,-290,-471,-1597,512,588,-992,-887,-1294,-153,1861,-2216,2931,-778,-207,1952,292,1205,-284,43,-67,914,-890,-880,-381,2121,729,276,-964,786,947,-1540,302,353,-920,2197,-472,-15,120,143,-889,230,-1493,451,13,1139,-1876,61,-604,-679,-74,-1020,-789,-274,-318,-709,468,1249,796,-1405,-216,-2159,-2017,163,29,2593,-1301,399,2023,2507,-1829,1334,-785,-1207,-131,976,661,-859,-65,-1670,-127,-1841,1385,-947,-733,-3,-2072,-282,-1435,119,650,-1581,1372,933,-15,-1908,1540,406,-845,-987,687,280,-1396,2283,-619,597,-837,-375,-868,1894,-2310,203,-579,1116,-300,-2407,-491
-773,-1276,-1561,453,-557,-1183,2809,202,-1233,1061,-2516,1231,1010,-1895,276,-2201,438,-667,-3209,440,-1008,-6,841,1962,-1088,-1347,-1632,1248,-1127,-273,2156,-898,-575,179,1308,-938,804,-484,-866,-2208,-1294,-2086,656,-428,-100,-543,-1117,14,-478,-1055,359,-714,330,-748,2917,3410,520,-469,3183,907,-908,-2400,-320,-1637,-743,475,-589,-1280,-1155,2431,400,-1938,738,996,-1599,-185,208,6,-2305,434,433,234,1732,-1084,909,-2931,1656,283,1473,2384,-889,-1808,-678,-1158,-1107,352,322,-1327,1773,-2131,1043,-264,-443,-936,307,-942,-3380,-499,-155,-1315,-148,551,-2996,72,-353,1589,-1078,2655,771,-932
142,-423,1116,522,1286,-898,-105,747,14,-1173,1287,574,1275,825,-827,382,213,989,27,1441,-828,-633,2419,-333,-177,369,429,-652,1444,909,1875,558,723,-695,-890,-881,-206,-764,-2002,2604,861,-749,1545,-651,-473,-2545,-1517,-1994,-279,1081,-211,-138,-2857,-927,589,-478,-89,1875,134,-465,-1221,2749,-1253,957,-825,-737,521,-328,599,-1105,-506,842,-621,1272,-464,-721,-424,2265,-1499,-1493,-1446,1786,-633,1175,901,440,-1220,-1965,329,706,363,850,-1647,2020,-1729,-1785,246,-14,-49,413,258,291,877,-599,558,-214,83,259,-866,808,-180,-952,426,204,1626,1426,557,1618,31,-58
-1324,-2238,283,372,932,-567,187,78,154,990,-897,4,-1137,-1464,-3756,-1760,-56,377,205,2219,879,-183,-2242,-48,1507,-1003,811,-372,-990,0,1760,-342,-94,-2387,3419,-1171,1521,-1625,366,-143,1321,281,-233,-730,-474,-2518,-2183,-449,2741,268,1629,-662,-157,999,782,2314,1227,-921,1853,1728,-822,-26,-1845,-2192,-675,-510,-1179,1058,1439,-239,271,210,787,-565,1661,-1690,-2214,-258,-1069,-1328,99,-1037,117,-1125,290,-43,809,-504,-494,-814,2017,-616,-211,382,-1583,-1043,1685,-1677,802,248,2058,-799,713,-270,334,-487,-1155,-960,-410,-528,-603,1171,-586,737,1667,-638,444,421,-849,-2490
-680,346,-433,-1522,-122,641,-486,-364,-1570,-614,654,296,-303,-1176,-898,-611,-1621,385,2422,1363,-1240,-513,-1699,-1238,344,-708,382,2324,700,-883,150,-479,857,-798,-1027,315,-298,948,-1303,116,-290,-458,680,-364,-1032,-1268,-2077,-1128,-384,-22,-484,637,713,-1482,515,1176,3052,217,-210,-519,710,900,-881,-1373,-445,-248,810,275,-691,915,1094,-821,-131,-2214,-1315,458,39,-1052,-1315,552,-98,-304,-171,343,-137,289,-1121,851,392,-52,-188,372,-1601,851,1739,-555,-1985,628,76,670,1478,-1106,1239,1049,87,-378,-544,200,-1069,1646,-441,840,-1065,-269,53,597,-499,-1980,809,612
1200,-344,-530,-371,1655,2533,925,571,-637,1030,1402,-2432,-1600,-1206,98,1729,672,-802,40,-1491,1672,145,-1774,-2310,800,2230,-850,-1184,-212,-7,-994,-747,-636,-1630,1230,-555,-123,1277,-1828,-981,-7,-543,3943,-1334,316,200,2711,-1835,2598,1058,159,1422,1947,-688,357,861,985,1365,-1231,-2180,-885,-726,2613,-979,2651,-1197,-333,-17,-932,459,30,-613,368,-695,-1189,-1608,-929,-1824,-370,-1777,-2757,-2256,2364,-473,1014,307,446,1594,-161,-698,708,1067,683,-746,827,-725,-1842,1280,168,1171,121,1954,2054,1793,-1185,1401,-1083,928,1810,-632,1917,-140,-254,1491,1638,-763,-858,163,2731,1911
261,478,1072,807,-293,-2078,2059,-2522,1429,1051,1057,768,-1975,855,-617,-452,-309,833,-833,-147,-275,1291,873,645,-87,-558,1722,-898,-1613,-389,-785,2796,-822,-18,1032,1037,-73,195,-554,-1950,574,1281,-1011,-972,-1024,2051,-1303,396,-732,521,-225,-3046,514,389,-376,185,-475,-1114,-182,-1104,1307,-896,1087,1171,2381,112,-1189,2155,-887,701,-100,784,852,546,92,371,664,38,1134,2127,1704,-137,-253,1496,74,-1446,795,-1007,251,-624,-759,-1212,-381,-1616,-473,901,-428,-60,-1357,-535,1776,427,-808,-943,-107,-180,1225,-2415,131,564,-927,-1617,555,-944,-1762,409,3267,42,298,1005
-1016,-667,459,-653,840,356,-1697,863,-667,-636,-472,-275,1684,-500,79,-491,-1820,-575,1111,284,-891,602,173,-943,951,1213,344,915,1481,-952,748,-1379,816,127,-490,455,689,-1145,-503,-416,1118,-265,-219,-290,754,-977,-571,-1434,862,-43,-482,26,-1841,303,-619,440,2004,1643,-162,-1247,-614,1547,-1208,-764,-91,-838,-421,503,580,-1574,-647,-235,770,-1242,-785,75,-565,-1401,-1275,-165,-8,-992,999,961,527,-321,-1830,-929,-1503,-1546,414,253,-2152,796,-705,-744,535,-967,-797,1923,-987,-1153,162,1193,1682,783,-604,-1690,-1189,625,818,92,-285,-628,58,-98,-1534,244,-823,-454
226,-129,595,609,1518,-1263,-503,968,-374,-811,-733,-343,1786,1014,-688,-1560,672,-541,-2232,1024,1068,-1351,-176,2765,41,-881,-1773,-1047,-172,1856,2466,-1426,1001,-927,-1191,-487,-2585,-1560,-550,1126,-1418,-650,641,-291,-979,-1932,536,-474,1238,490,1490,-220,-976,-1280,1516,-143,-541,-631,-1614,415,-297,-355,-2441,434,139,1167,822,-488,886,1062,405,-435,-551,1385,275,846,-248,1248,-2728,-1892,-1321,1080,-1662,1179,1778,-707,-1209,-1050,963,2727,573,-1173,-637,47,40,-852,161,777,1949,-426,-2269,555,116,-971,-721,252,266,-314,-1088,787,-1249,1322,251,1328,1201,775,-558,2877,-220,-1342
853,-107,-127,183,1313,37,39,2662,-1141,-436,1434,269,-490,-678,1108,910,-743,-1109,-1224,-194,1614,-1686,976,-1564,-588,2170,-124,-769,2357,-694,1506,-471,33,-1027,-793,1355,749,87,-1054,829,-661,5,1769,695,-158,-326,177,-511,-954,194,1124,635,-206,-436,82,-1353,-492,2007,-2673,-1233,-2989,1504,2258,1930,-280,-1724,319,-278,142,-2362,-1493,-137,-1544,1876,215,1602,621,209,-1085,-576,-953,-134,-1068,-655,-2895,-172,597,672,22,549,1117,-1113,-2146,1277,-535,-2639,418,-866,495,1195,-966,2175,-1724,-1219,406,-1003,167,-279,-1565,2503,528,1694,-331,-400,1547,164,-2007,548,1096,-1634
1593,164,-2392,-361,-992,1620,3107,-220,-575,-1196,-682,1237,-133,-547,-979,994,589,-1012,-1382,1674,-676,-1270,-1615,451,-481,420,-1315,610,-1637,-766,460,-428,-126,-1123,1548,-162,-800,3074,-663,-446,-154,-1678,1390,-281,-2222,1376,1140,-194,-29,-267,257,27,-693,-131,2290,1649,837,-185,1234,1461,-247,-105,525,-905,-471,-416,1505,-234,928,337,2114,-392,612,-428,-1683,139,-1561,-871,-1457,-251,-476,-1360,500,-566,13,-1389,1779,237,1906,1760,-539,307,-308,369,697,1375,356,1237,709,-252,129,439,774,378,-932,-583,-776,864,2713,-365,198,-517,-577,-262,937,890,-491,402,-2423,-899
-1140,-1929,-540,-84,-151,-228,1206,271,-1117,492,1291,-905,-2314,-880,316,2206,-1071,1395,1877,-145,-585,142,380,-839,1023,860,-7,102,-2216,-351,-329,644,-833,-140,1847,686,411,801,1859,2876,149,-2785,415,1890,-485,1634,1070,-1875,855,-603,-382,724,1306,-26,-707,30,-53,-308,2067,339,1302,-1473,1734,-2661,133,-2660,1170,-865,-148,-660,-437,-159,-560,-2546,-2324,-318,-585,-1226,2387,-62,358,-1452,1222,-2180,587,2108,61,643,1499,-2171,1107,2064,-165,1869,-24,1227,672,-45,1814,533,963,-2365,190,-71,-197,-2011,-288,-693,-344,-1935,-1076,2308,-316,1498,-742,3017,1709,-665,-2388,1193
1963,169,-1353,-504,1438,990,1192,1549,-1083,185,871,1233,-1351,1042,-1377,267,43,-2078,419,-914,345,-1519,-2900,-838,-1113,918,-3,-1879,-1015,-777,1907,-509,2904,-1367,1346,-132,213,-304,128,2485,-1395,-980,1088,-1263,-2988,567,320,470,1345,95,1958,1458,-490,290,-477,-496,-1663,-916,-826,-665,-1825,334,304,625,-1083,884,1472,-1248,2321,-416,-1037,-432,-255,-717,-380,1173,-1842,-579,-2845,-1523,-3679,-2843,2301,18,1674,1787,-1519,-697,201,-1207,2207,2320,-292,870,-171,-1504,-1616,-236,1585,4092,-999,717,1340,931,290,1107,-115,190,1253,-782,-893,1220,-302,929,1952,-1932,1353,136,-50,774
-1584,-86,1966,1610,-754,-1879,-645,-1838,1768,-264,-689,-1066,-1398,3115,-891,-38,-943,2476,403,673,-763,1708,1932,2212,2121,-1537,2169,-1019,-1355,65,-549,2957,-1441,704,79,511,-761,-905,2150,-1378,2117,2076,-1415,-433,1814,1413,-238,752,417,985,-1551,-102,-1136,-21,-2018,401,-1242,-904,995,-851,1969,-1519,744,-2232,2410,-368,-428,1897,997,265,705,1239,1506,746,2229,-1424,1066,-1502,2947,2693,2129,2060,-384,1266,578,-216,687,-788,-1247,-598,-1068,-495,-222,-2840,40,1750,358,760,-1435,-1818,607,-1379,-583,739,-1424,-1683,956,-763,896,-1363,-1578,-3583,2151,-2071,-2681,-676,1822,143,-1562,364
-386,-729,22,35,-937,1647,-609,-300,1095,201,1658,174,937,-1010,2416,1203,-14,217,1664,-772,398,-1345,1809,-367,-644,826,1403,732,662,819,-228,1691,80,-1368,-712,-963,575,-345,65,316,-1424,150,-582,241,1211,-420,363,-1111,-1187,2014,-2695,1023,937,-254,-794,-300,193,-105,293,-624,690,-285,730,1767,-531,-1053,-1157,-518,-166,-648,-23,1557,-2789,-715,-658,162,-361,-32,825,1124,-1688,1334,-130,-1411,-945,1028,-43,189,1180,-294,-1197,1317,-538,1639,-819,-2076,-83,-871,-1300,-792,-264,-19,375,-545,160,964,-582,2247,-1457,-549,861,948,1265,-872,517,808,-259,-912,269,1537
-1886,-699,663,-1151,-14,362,-2008,784,-999,-530,708,1112,210,-750,300,-2209,-1642,-101,905,-705,333,-956,793,976,-91,1279,988,1306,-704,-1736,348,-483,678,-1517,1236,-723,850,-420,-20,1616,2568,1947,-1057,2381,58,-574,-2292,506,1693,2666,565,1017,-299,-1047,-2083,-65,-104,738,614,-1505,198,-62,-1698,-465,206,659,-986,1477,319,-1389,296,-650,-1223,-875,590,1447,-2111,-1338,591,-393,2443,-1206,1133,-345,-492,150,-394,-555,-1653,-262,492,970,-1595,1817,1091,-1573,50,-699,-1897,1691,-951,-216,-101,524,950,-368,-1390,-1465,-1161,682,-439,2258,1219,681,-450,24,-731,-1367,-1364,-974
1692,772,-829,-622,2921,1270,-1363,1035,162,-1055,926,-1216,997,1285,-155,-806,1000,-123,-1399,-1384,1397,106,-761,-963,-203,1742,-928,-1171,1359,1673,-1191,363,-1042,817,905,-1184,1004,-46,-1728,726,243,-141,2567,-529,169,51,1597,-867,471,1010,78,1448,-183,-314,493,-2083,-820,2154,-2143,-1987,-1649,657,1044,138,952,2166,-933,-371,775,-1450,-579,-1550,661,678,748,-1786,-767,-61,-1528,-1922,-210,787,1461,1535,-129,-1379,-502,47,-1337,1081,653,845,-364,-216,1566,-3360,810,1798,-1169,1891,388,2420,916,789,1094,854,-660,66,-361,2399,2833,360,-323,728,2327,-779,-1029,1630,1776,371
575,-696,26,-181,-1354,2825,1291,525,-315,1290,610,190,-1422,-1868,969,3824,738,-2679,963,1213,1050,-2699,618,-1674,72,2140,517,815,998,-736,-1400,1063,-1010,-2075,-666,501,-538,395,631,-254,-1003,-309,1405,-1090,1011,-478,559,216,116,31,-334,463,-1552,-1277,681,219,1934,-505,623,370,-2006,161,1471,529,1246,-3730,1014,980,454,448,75,1396,-963,216,1606,163,-1979,-1230,-1185,876,-2149,-1613,-622,142,-1689,5,852,127,167,-781,925,1018,-78,205,-1662,970,-1890,-2328,-2417,78,-2440,-1533,1205,1624,-2740,131,474,92,2564,-200,-272,-1350,1586,-1766,949,-593,-2543,-1116,-485,-362
931,-925,-2834,1529,-2002,300,1258,70,1953,-1900,-2073,-1841,448,-1488,3755,-3097,-559,-1218,-2175,-1772,2314,-1419,-2148,1074,1219,692,145,1532,-1260,-830,-1194,-1869,-521,-1207,516,795,1207,532,1736,-955,361,993,-1022,1704,667,-1591,1973,501,315,-2359,-921,-142,1564,-2514,-1631,1938,2285,-3192,-154,1780,1148,-252,2107,118,1247,862,-351,-636,-1047,1314,961,826,-767,1330,717,669,924,-770,-245,-941,1843,1091,1483,1951,-1861,-1509,2485,-1250,1033,-509,380,439,-437,-815,1917,728,2191,1288,1024,-2595,291,1286,-1272,-1089,1356,50,386,866,-1297,21,4130,-88,-66,708,-3383,387,-1981,401,-391,-1785
1584,2491,-803,2643,-2656,243,1982,-601,-26,-1855,164,-227,799,480,949,1331,693,-150,-1691,-2129,840,-694,810,-275,914,-670,-2665,-3147,403,1155,-1026,-1502,2064,-605,-1379,425,-906,2113,1571,-2230,-1934,298,893,-794,-1327,-292,923,2399,29,-1069,597,-923,-136,-1489,-1979,-332,-1515,-981,-1766,2640,-763,629,233,2823,209,-118,-737,-1661,-1839,-555,136,1143,1651,1582,1284,-491,1942,-274,-2697,-431,-855,1651,-588,-33,122,70,1186,-433,1943,-18,-1757,-927,-74,-2913,-2843,2995,-403,1047,-167,-1914,-986,1590,-1063,-894,-746,276,2279,1170,100,-642,273,-2303,2110,-400,-2334,-194,1581,107,1690,1581
92,-1046,739,577,791,-522,1245,1219,-299,1406,1114,-137,-854,-476,1839,-804,809,-710,-1679,-1740,53,-1713,-391,-1235,-3142,242,2298,1663,898,-558,1773,-964,1863,-1973,494,717,-208,-451,-565,-101,-465,-515,1827,-21,-342,-506,83,-1561,-407,-287,881,546,-352,-1231,-852,434,-1078,186,-150,-2149,1129,437,1560,1313,790,-1519,835,-516,1502,220,348,2045,-2106,-1883,-1841,1039,-520,-739,-636,-601,-1583,-1254,-206,-268,-142,566,-121,996,490,-2293,90,1409,-197,913,-55,-772,-814,1779,-685,394,-1816,3616,-837,-1200,549,2257,-469,-757,-286,477,-50,849,-809,429,-999,-759,890,40,1262,1013
-310,-1410,847,1682,1139,-3469,879,6,1965,-1639,977,-2364,-217,2093,-114,514,-1181,1966,-12,-267,547,-1199,3083,1621,1275,-1261,873,-1141,-376,948,2514,521,1034,154,-1058,-921,-859,-1563,-33,1135,545,-1761,2357,1361,-1536,-1797,-55,-2145,1930,541,-1361,-1369,-539,-824,-858,-578,-2423,-1184,212,-3040,26,-315,-485,-2198,601,-659,1899,-2952,-183,968,1104,-236,-233,545,-882,-197,166,1276,612,320,-1420,1139,-742,1875,1988,-876,49,-2325,1962,-307,601,681,-2239,-284,-805,-1384,665,870,1472,-1374,3862,-527,-201,121,-342,-592,1948,-2234,-916,-1419,-634,933,-386,1290,-2479,857,1361,1204,79,740
389,70,-271,-1079,1209,193,-614,794,-777,1628,1072,-1006,-1319,-1822,653,-625,231,-1934,-1906,-1114,996,-1097,433,-514,-1468,518,1065,1566,1423,-1541,1424,344,-381,879,149,-2170,-1519,-1909,2439,13,-1468,-451,551,-62,-1041,-303,-378,-455,169,-379,548,529,2464,-495,-622,611,-1862,-770,-767,481,-760,-1942,1508,46,-392,-1343,2003,-2292,-443,893,-614,-565,-894,-456,-625,1107,917,-918,-1187,-28,-626,-1391,185,-1180,-90,118,-248,958,-1390,38,1275,2538,-339,-312,88,-1282,-1463,-1645,3633,-577,-353,35,199,1779,97,-712,1370,784,1554,-376,-606,1677,-2147,1303,-28,233,-1358,538,2672,-837
-3,1310,-107,-1322,-249,-1631,235,-2141,-551,-3728,570,-96,928,1296,-1274,-237,-1258,183,856,2035,-3435,1645,-1030,1274,165,-1144,-105,676,-488,-725,1360,-1227,2484,1007,-859,455,-2667,1135,-2613,-713,2141,-786,-1844,728,-1443,-286,-848,-1819,-382,434,294,609,-2118,93,-254,-1237,1820,-1057,-681,-749,62,677,-564,-2881,44,-1088,2634,-1464,-921,887,2123,-1583,-315,-773,-1641,822,510,1890,228,1088,2182,122,-1167,1605,1734,-1676,1733,-857,385,2107,-1199,750,-1162,701,507,-413,368,2278,-1157,-363,463,-1882,870,1457,-690,641,1059,-1017,1122,864,-302,-1540,327,70,-1778,667,-1058,-1548,-644,-274
-1062,-1183,2307,2553,521,-603,-1157,124,1119,-384,1346,-3267,-1476,1104,464,1240,-1569,105,1470,-1313,1868,-1184,801,735,2798,-1206,585,-1129,198,1248,723,-324,391,-2116,-635,-137,171,-796,290,25,483,870,2795,-281,652,-2548,1344,-2141,2040,1345,-104,3,-1117,-1068,-1871,591,-226,43,-1194,-416,533,208,-338,-158,293,-3430,-460,265,300,-858,-409,2286,-621,685,1737,-806,75,916,482,-509,-1502,377,-323,1415,-1534,2006,129,-1336,529,-602,277,-49,540,240,522,-944,216,1263,-419,-836,718,-88,973,819,-2152,-1129,287,825,-787,-1256,218,-914,2174,-947,-693,-686,2177,-1672,879,1192
187,-520,88,889,-20,309,-154,-122,1809,442,-146,589,830,-615,41,-447,-1296,-423,1479,750,651,429,-845,44,1429,94,98,-409,961,-665,1131,771,732,-1742,-228,-194,754,-720,-27,-753,493,2690,-1274,-1203,580,-193,1037,422,-120,940,-432,214,-254,1237,696,1903,112,-553,-66,610,-124,2447,-380,2507,-433,-479,-1043,926,68,-574,-2078,1567,-609,1418,770,1540,320,2234,579,-566,-1197,181,2188,436,-1319,287,1022,-491,-218,104,1163,-1116,-313,569,489,-1226,-837,-1786,-998,-1158,233,1185,407,162,2542,672,-904,713,71,-537,-375,-448,-646,193,694,-65,-884,-129,-210,1095
1188,1390,260,-1196,-987,490,2392,-2103,-145,-112,3376,2798,216,-368,-471,3324,366,303,3221,867,-2164,132,1439,-2226,-1790,1908,-1630,-1385,633,33,-1114,2246,2006,25,-1334,838,-1410,1004,-1577,1502,725,-56,-159,-1674,-707,2189,-719,-1565,-947,1020,-547,-930,138,183,1197,-1426,735,-204,1366,-1873,-336,1321,-346,2359,-3,-1199,215,39,-3138,342,-1898,-348,-891,-778,-1623,1773,-586,1890,1179,1541,-1162,22,-345,-1119,66,400,-29,576,938,208,-1917,1026,-771,1113,-2290,-1141,-1226,-515,-2649,667,-655,-463,1131,-131,681,1967,889,-219,325,238,-1215,-970,666,679,-843,2795,-598,-593,136,2825
358,691,1593,-2045,2203,1219,-1673,-610,-1230,1052,2012,1052,-1455,146,-3322,1860,-424,-925,1748,2332,-1718,1185,-214,-152,-1300,194,-574,-2115,455,286,975,1177,-528,584,2667,-1055,417,-664,-87,1365,1011,-847,-956,-1655,57,1764,-446,-2255,-1093,1829,2390,896,664,1228,876,-986,-53,2109,-12,-417,-1813,3,287,-548,-1727,-763,73,448,942,-612,-775,-395,-579,-540,497,-445,-2466,-241,1298,59,-1040,-1112,64,-1301,69,105,-1083,755,-7,-622,1506,291,514,809,-359,-2107,-762,-864,1098,1803,-738,-194,388,1299,56,-671,-148,310,728,350,-1200,-1528,721,-1532,3245,-261,1316,110,-829,-389
3399,-92,-2775,-716,1650,-980,1521,738,2440,-1591,-168,-1648,25,232,2124,-463,-1027,-137,-2058,2679,-347,-2141,-467,454,2036,809,199,347,-83,-1907,1260,285,-174,1929,-1697,138,-720,1239,-2327,2792,-2205,-517,-125,1326,-2154,725,2468,777,-994,-1601,-2056,107,674,-218,1654,-1461,-968,-1460,-2075,1861,603,975,2812,-880,1950,549,4173,-1132,581,657,-203,-400,-906,2904,-1008,507,866,809,62,-2184,84,753,1780,4801,657,-2635,2287,-660,358,692,154,2062,-1527,834,2133,-742,1642,555,3232,274,1654,-252,-343,966,1289,695,2816,218,1328,3579,2803,407,-2804,2903,-840,2536,-1410,1127,1405,95
