823,-640,-1867,1761,1746,-790,-938,1551,-1195,-2086,1892,377,-2175,-293,-2366,-769,-1442,2256,-1474,1946,-1232,1534,990,-309,2133,-2452,1276,968,683,-2416,-815,-1612,-1750,511,-2267,2013,1525,771,-503,-2445,-601,-999,-815,-865,855,-1148,775,-1811,799,812,-1564,-4576,2222,404,902,1604,-899,1451,-3249,-406,-669,-572,-1472,-920,59,-1027,-718,-1151,2610,-20,1807,-178,236,-1318,-1903,1405,-1147,-3466,2002,2581,-148,573,936,535,-923,249,-2615,1332,-2977,1519,3857,-470,-1582,-574,-518,-1582,-1551,-1423,1287,-1281,728,-2342,2967,384,1958,1803,-1027,347,-228,-2751,818,447,-604,-2444,1526,414,-2280,602,-475,-713,442,1500,726,-80,1157,-2614,-700,-2291,-882,-3003,-1155,-1536,-950,1734,-1115,4159,861,-2204,-1460,-351,-59,-1004
960,3446,-1611,-129,967,-630,-343,3303,-770,-2682,993,2804,88,105,1756,-64,-868,151,2916,1870,1698,2401,1582,-1444,392,-1194,-1541,-663,-3984,-646,-2115,1155,483,-3244,-2846,37,-1027,-1407,-896,908,-2028,118,-1559,1136,3822,1906,1261,-371,-1322,-1527,65,-382,-1312,1475,-837,-1993,-215,-1395,-2758,-4148,-803,429,-1278,292,2507,-499,808,-1055,-1022,-457,2019,1827,2875,-6133,-3115,226,960,-1243,2343,222,-1263,-2847,-1603,-889,-3371,-748,-1401,47,-1115,1128,808,227,2457,1022,1456,-1435,-867,-2024,-1942,-3250,-268,1114,1699,1241,50,55,-2054,153,-701,826,-1172,540,2099,18,-775,-3742,213,1205,3271,2868,-936,-582,-2423,2648,-871,-2662,-1046,643,-2389,881,-193,2143,-322,-796,2677,-1055,2191,-912,394,-1064,-943,732
1814,3110,-3241,-2762,1300,-2956,-1550,3256,888,-1631,-1510,1045,-50,-1695,-921,-538,-1078,2665,2148,2733,3746,-42,2949,-644,-354,-1144,-812,-1974,-4716,1459,-3488,5593,-1763,-1504,-1252,1389,-1975,372,-206,1875,-3141,444,7,508,-469,923,1447,-55,833,-1856,3248,-2655,556,-240,2352,-712,-488,-2044,-2344,-335,2486,-143,-2221,419,-138,1302,2964,1478,-2318,199,945,2448,-1277,-3568,-854,-2389,1532,-988,3012,1645,-2410,-1059,-1965,1285,113,-400,-709,567,-1233,429,-279,-257,2934,-1581,2017,303,-2256,2247,-2033,-1434,-387,-2633,-2793,-204,208,691,658,-2520,-1612,2142,-1585,-413,-738,892,777,-1844,713,235,1575,-928,-552,456,-1988,-560,931,-125,-4158,869,-1910,-509,-2074,114,-467,1142,2395,677,1859,243,1252,1106,473,499
-2803,260,4258,-213,729,568,491,-1107,-3238,694,111,3439,-21,-299,-405,746,49,-460,-1055,757,2591,-1097,1910,-28,-2209,2785,878,1425,641,-246,1235,-496,1414,-1260,-348,-286,-379,-1328,1483,1997,989,2317,-2282,-1389,247,2092,939,-907,-1831,-949,74,4832,-1752,1326,-2350,1938,1275,2295,3278,-424,-103,-1437,5093,-10,-97,-2962,-443,-461,267,33,-137,-883,221,2008,-2456,23,1127,1898,-2661,-1371,3233,3123,363,2701,-1697,774,1779,2622,387,1931,-2067,-1417,1355,159,396,-3664,2507,-390,-1737,473,343,5442,962,-1012,-3992,-3479,-1169,1718,1643,-2185,-1411,-1277,1945,3379,207,-2517,685,-1174,857,-386,-1750,-1990,2178,1533,-800,864,634,2832,204,2480,1174,-1048,1911,-265,-519,175,939,1696,842,-2352,3666,-481
436,-1927,-526,2887,-1844,799,-1752,1208,-783,-511,4560,-1654,93,568,-404,-459,-686,325,-117,315,-2719,404,-2201,-231,-173,32,556,2796,2137,351,1391,-1106,-713,855,1347,676,1758,613,-2704,-1052,-725,724,761,-241,-1434,26,-1218,1210,-203,444,-2121,680,3506,148,1864,-527,-77,1015,-3440,-2388,85,606,-4457,-69,-2491,-437,1594,-1023,-1392,-819,716,-563,-663,-877,-1462,-1276,-1723,1085,-2597,507,1049,-602,1370,-117,940,814,1274,-652,-2590,239,-51,144,-1126,-639,-245,-738,16,-1381,-28,-1132,1016,-697,899,4244,1659,864,2085,1936,1922,-2201,2960,-34,2677,1779,767,892,-1042,1477,715,129,2403,-135,-251,1944,-1388,-36,2991,-472,-758,-591,-782,2450,-1225,567,-2163,-274,-3330,3948,752,-558,-3859,-1878
-1664,337,2888,-852,1819,672,-3043,-72,-1643,-827,730,271,-658,3060,-290,-1239,-2171,-2517,-720,-3404,5192,-1596,2829,-3308,-4321,-1407,1522,-412,-2229,1480,-296,986,1962,288,-276,-508,1754,-3687,1116,-1580,2429,-1116,-1970,1054,-739,664,-1781,3637,-4131,1066,-2644,2509,-2697,-599,-944,542,3204,218,597,-2296,1388,-4380,2402,-656,-213,-4107,3337,-220,69,-3282,-1951,-1823,-129,2598,570,393,-586,704,278,37,674,1337,-734,3244,32,1785,3939,-335,2193,4318,-4390,222,184,1119,3165,-1671,2107,-1654,-2632,-1951,974,2634,-324,-1228,-375,-853,-1534,-344,-1095,-633,-867,-4322,691,250,2417,816,3007,2146,2119,-2610,319,-1559,1964,-660,-3319,0,1252,1131,862,4462,1505,-1820,-1544,-1365,-881,-1274,-215,2359,1266,634,696,612
349,-267,-1449,-2486,443,477,1428,-843,3049,943,-641,1564,-760,-1481,-622,-601,15,-1563,1008,-152,-490,-220,2402,2511,-862,1211,2960,-1670,623,-342,148,1105,-351,-52,-587,-1799,809,1325,2362,-490,552,-409,1903,629,-17,40,-1486,-201,1406,77,2316,-1542,-699,165,498,424,-2370,-770,1345,1948,-107,1141,1266,1064,-353,731,678,-960,827,317,-1137,1440,360,-579,2204,3077,723,218,2888,289,-1768,-210,1894,784,2458,623,-3368,-833,-1462,-1375,3846,-755,-1683,-2363,851,2345,615,626,545,355,-1864,-822,1509,-777,1280,-54,732,-2301,-955,1858,-1542,255,-2472,-2301,437,-308,-826,-866,-4260,331,-950,-347,901,-39,2537,-221,-903,86,687,-131,-732,623,1117,200,2575,-362,1553,-2576,-1740,1102,-220,-1152
1468,-781,-998,-222,890,2181,-4544,2449,-1713,-2012,1434,-1570,690,-131,1246,-339,806,-2067,-1377,1712,17,1726,596,-800,-2616,-2722,-2187,-685,-1314,2018,759,2775,1546,190,4351,-1969,1209,-1850,-1775,-2827,1758,86,-2518,742,-714,2493,-1229,996,-3574,3537,-1066,1696,180,-2709,-1064,-452,-423,1550,-3689,-2137,1074,-784,-1273,1079,-307,221,3838,164,-1941,-2184,568,-1878,-2374,-1036,-676,-538,-652,13,-304,-2486,-1499,-348,1125,1926,1416,1531,2658,-1810,-1456,41,-1564,-840,-3220,-2031,1457,-717,816,-832,1360,-3059,-762,2053,-1293,2428,227,-1,-1317,-145,-1167,-2048,2775,-1597,360,1321,2026,247,1382,2852,549,-2170,459,2714,-754,2045,-3630,-1675,2982,350,-1185,348,-1717,-656,48,215,-937,-526,-2814,-99,-1514,1621,-1194,2067
-1918,181,184,-975,-1522,-616,1888,-26,290,1829,-909,1897,-2064,803,-457,1456,-2262,1873,-1558,1212,-1347,-1331,-434,-1374,-2101,-621,1885,919,-3534,1049,1681,2352,1206,-402,24,-1860,-1173,2348,216,2326,-37,1757,1439,-1085,772,3477,-1891,1680,1003,-1926,1042,343,-290,-1153,-1059,-1931,-32,-685,711,-1494,-883,1092,1050,627,-643,3269,-277,1859,818,-3003,-1493,-740,1763,-1348,1867,551,-15,-1607,1808,-1252,249,1010,-1848,-2039,-871,216,333,-350,3080,881,-746,737,2196,403,1385,-592,1123,-2137,-898,-1370,-581,-105,-436,987,2008,-918,689,536,-1647,114,-65,315,-829,-142,-1011,-2350,1706,-1096,-11,2907,-383,-2061,-247,2058,-185,951,-2036,-1712,-1035,1693,-119,-487,-1748,41,1472,875,-17,-104,-940,-2272,-902,295
203,1206,1073,-1835,3943,1994,-1915,4909,721,-2355,1234,321,1165,-1577,-977,947,-3757,-1525,495,-2117,-1993,177,3913,-1144,-749,2310,3459,-1459,-1037,-412,-2812,-678,2029,932,1807,-3158,1142,-1666,929,-1926,-2025,-207,-1742,-96,266,-752,1386,2763,-1936,1281,1311,1908,-3327,589,1838,1824,-2294,473,-656,-1827,2070,-1592,481,-32,307,420,1535,-367,1414,-1135,-3040,-567,-1700,-1696,129,242,-9,2085,3955,-303,-2313,-78,2025,977,1038,-2197,-1499,866,-2919,497,192,-3597,-93,-926,-475,1304,-1375,566,-378,-313,2563,1452,143,-542,-1070,-360,-824,-2768,1744,-13,-954,-1790,436,-682,1701,-169,3810,-974,1843,-2631,-1139,551,2789,-609,-3438,2450,-735,2906,-484,583,2365,-2801,1758,2405,1434,40,-2119,-31,-141,-433,1409,-2123
-840,-301,-2423,4017,-3292,-4336,708,536,445,-965,2640,-2540,-5248,349,-2034,-3502,862,5125,2128,379,318,531,-537,-99,2553,-1662,-1015,3869,1271,821,-384,1074,-2140,-4433,-2497,4045,758,2472,-1969,-2224,-2712,-3753,-348,227,824,592,4057,-282,-86,1954,-1788,-776,2711,2050,3618,-2594,9,-905,-4877,-1586,1336,-2412,-2864,-3005,-746,455,168,-556,682,545,-332,1397,1263,-2428,-2604,-1371,-1305,-4902,-2165,2803,-1116,-1516,-3965,586,-52,-161,473,2026,-259,1196,1941,4329,3494,1952,1018,-2439,-2322,-3222,-2060,-5231,-621,-547,-1367,63,287,943,2403,-113,-381,1195,560,2409,2855,-2803,-1658,-1066,-2942,4055,2428,210,2099,-651,-579,2152,-1192,-2912,69,-350,-364,-2829,-3155,2552,-4063,-1849,-930,1276,-2265,-920,-1334,2538,-4027,-790
-851,887,-365,-1009,-525,-401,167,863,593,204,-810,1153,-140,1185,-667,-111,-906,833,3230,257,1394,268,2593,-2374,-368,-2320,-1254,1764,-644,966,-1574,1905,191,-275,719,-2992,257,2715,-176,986,918,665,458,-487,-1282,-2137,578,-45,-1710,895,-969,-35,-1526,-770,964,-623,-205,1393,-397,-2060,-267,-712,-1152,61,745,1861,-1012,-17,-604,-2618,-1089,1104,2824,-1786,-1011,-751,1581,-408,339,-690,-332,-208,-1878,-2085,-1449,117,-830,1274,1474,458,-24,-1163,1797,1328,-603,86,679,-2663,-2972,-1412,533,1759,-342,42,16,-365,-88,861,-1589,2799,-1211,-557,-159,-1488,1481,-1453,747,889,2253,-265,-715,524,-1956,-771,18,1790,680,1631,357,2137,-1380,981,644,602,-44,-670,1020,423,1050,-27,393,-2157
-1335,1275,-1937,-3088,131,-1846,837,396,-1215,-485,-2590,2841,750,888,1409,2216,1066,1601,779,2386,1930,686,1253,-3368,1776,-1723,-1225,-1403,-2860,378,281,1130,1180,397,768,-624,2783,-870,401,4383,-980,-1136,-1584,-870,2148,2453,407,95,143,-2666,461,-2654,-367,-399,-2076,2687,872,-2118,854,-585,430,2318,-209,875,1159,-825,823,94,1120,600,1483,2594,2781,880,-2985,913,480,-2405,-882,-58,-561,-1434,-1925,-702,-4179,1277,768,1926,425,3302,-1060,1634,444,178,3243,670,-1504,-3,658,1382,-2652,1678,-1325,344,-1586,-853,-361,-2125,2239,-1142,1038,-1073,-2450,-36,-133,-4169,132,119,2251,613,-2678,770,-3188,-800,-926,1081,1229,21,-4723,-108,-1752,747,189,2058,-423,261,3395,1364,-1024,210,1111,99
-2104,-1607,2128,471,-1011,-2563,-456,-1828,312,582,-19,-70,-1776,361,-725,1382,-6012,-73,-1353,-1158,-168,-3505,-1737,448,-332,-1192,1040,533,422,713,-1808,-1234,-2863,1077,1049,823,-303,1643,1882,437,-1153,357,2341,1309,-2119,-58,-1018,-2040,583,-1787,-1047,-444,-1055,-2432,2613,-826,63,115,-1558,543,1957,-2097,1175,326,-2121,17,-425,2381,-211,-610,-227,-4129,-911,2531,-313,-236,-1035,984,-1377,-1900,-88,1422,-1339,-210,154,1483,1774,511,2072,459,638,456,-140,263,1646,-2364,269,-1223,-811,964,962,-1433,-200,-1941,187,2158,1656,1504,-2315,-74,687,-807,-128,547,-567,1544,2067,1972,76,-1273,-1022,-1928,3688,-308,1137,2494,-1993,-347,3683,1418,742,-1892,-1606,1868,-1653,1813,40,1918,1844,-134,916,730
1357,2190,309,-1463,3035,2375,1447,-1826,-2186,1083,-1561,5255,-2110,-1502,293,-1829,746,-331,2340,2376,1803,97,2047,3519,-947,-2011,150,-2728,-555,-1296,-890,541,-357,-1197,-1102,1964,-1765,-2807,1062,294,1584,2469,-1279,-172,11,-870,-988,-1384,740,870,-409,504,-380,3218,-3130,789,-2743,1904,468,-1745,-1604,984,3023,1424,2046,-1610,-1461,728,-1955,-13,1812,2045,775,-3771,-2040,1549,3457,2273,3307,382,3570,-1465,1307,1031,-575,-858,-1912,658,1252,2853,3805,-1944,-2801,-1764,-214,-1043,1158,583,1434,-489,-1175,3180,-135,396,-329,2788,-3730,-1387,-862,-496,-3939,1119,-2024,-224,2077,441,76,1829,-2043,779,-730,425,-933,1515,2867,-2533,273,691,450,1210,-74,-61,-960,-1040,-112,-577,1567,-2464,-698,-36,5524,2220
1274,2912,1817,1198,-287,-858,-668,1917,1639,-1869,830,-2457,-263,-1850,2339,-1365,-347,791,1909,1394,787,1563,-1988,671,2365,2071,-1418,-1390,-129,1042,-1663,1287,-1916,-3621,-648,-738,-2497,-475,-94,830,-876,717,-1218,-16,-3723,38,2010,-1704,-966,561,614,2161,194,2878,2503,-3110,907,-439,767,-488,1414,-2120,-975,-1950,349,1396,-782,136,-1910,2364,-562,420,-1461,-1768,139,-2103,638,-1609,-139,-1107,1079,-233,-1193,229,28,-919,-562,-968,1931,-2094,-2508,98,1284,2010,-1374,-2573,852,1428,-2050,-183,-496,1099,-680,-1022,-3596,-3273,-1733,1306,-1181,2299,-550,2355,2667,985,-2596,1133,-1185,-358,1353,-160,351,-700,-663,667,1013,1050,-282,1808,-681,1226,451,-12,858,-481,-483,-2251,-1432,1570,-834,-1235,-132,252
1840,1626,95,2932,-372,-936,-853,-2380,-1644,676,426,-461,-2315,1877,524,-2876,252,642,1707,677,1127,2405,-1048,-1202,964,-2337,-3506,1488,-731,-173,930,1614,-3390,-1702,-3420,3069,-952,-610,-101,-2107,-485,-2488,-2397,319,214,-2533,745,-1983,-1853,1415,-2233,-224,1266,2238,867,-2489,920,53,-1689,-574,-645,-1978,703,-3916,-381,-1544,-1098,2365,-88,1934,1282,-1957,205,-1514,-631,969,-338,-1558,970,1546,1935,-830,-837,1192,-1911,534,151,-1997,2280,370,630,1600,397,1891,-267,-2319,-359,-2255,-976,-2765,-796,244,104,214,949,1065,-1326,1081,-3603,-221,-3217,1809,-318,630,-830,442,-1359,1635,518,2507,3241,-1170,-2019,-550,2405,-2093,350,-681,1410,231,-945,3047,-2149,-2086,-1510,-908,668,-3088,2451,-225,1867,339
1450,-54,-2313,-1212,104,1214,304,-108,2595,225,-1053,59,754,1524,2283,1236,447,-2487,2116,846,1567,877,2031,1828,-1838,-1281,-703,153,2520,-1955,-2475,875,-2214,238,-814,1138,-177,258,-527,2096,-1071,-1922,1622,1318,147,266,-1853,57,520,-1530,271,-1221,279,186,-172,798,-2089,-642,-262,-503,930,1596,-210,825,1584,-535,-1072,-1094,-973,-1230,-390,310,-715,-2275,2343,2578,-1174,856,158,1326,-1702,-1823,1136,-161,274,1425,-2751,-608,-349,-1082,2832,-59,202,-1127,717,185,-396,-315,-110,533,-2224,-136,662,685,2319,2769,572,-419,-903,883,-2652,1037,-1689,-2021,1297,-1776,722,1301,-1507,1089,-263,73,449,-537,1691,-1162,-527,-1916,757,2927,1424,2009,-754,-149,384,14,2508,-1206,811,-1769,324,966
-3685,-1825,3973,557,134,-393,3981,-3032,-1459,1674,-2957,1496,-1477,-2067,-127,2009,-219,698,-1874,-1912,-1173,-3078,105,1906,1980,1082,1357,-110,3959,-2872,-195,-2332,-112,-1345,2587,552,-1603,138,3632,1657,2700,1141,621,157,-83,1256,1071,-1904,2770,235,-654,109,-2119,-121,-2366,3144,-2060,-858,3360,1140,-248,-2666,5806,1907,999,-1127,-4680,255,814,1142,-2417,-1539,705,2812,-17,2222,-451,1856,-368,-1883,898,1763,539,-1007,-1000,804,2,2591,3026,-197,797,-1072,-2789,1599,27,-670,774,-509,-31,2844,-1569,1766,999,-3513,-2665,-2070,886,1424,874,-1456,-779,1099,789,-2823,-955,829,540,-1703,-888,140,-3870,-398,5505,150,-1339,1266,-375,-78,1238,-271,1858,-2388,1190,653,-2078,791,-251,-71,-1489,-1914,3481,1754
3142,791,-1159,107,966,-822,-1068,-1254,490,330,-1243,-2162,-425,-836,2719,-1249,217,-425,-401,-305,156,26,-974,2408,1543,-934,-2150,-2251,391,739,-2068,805,-3558,1176,903,1603,-1625,-811,1546,-1499,-2216,-223,127,1766,-2207,-1848,472,-2228,921,-385,1458,-1720,1080,-419,2442,-2168,-335,29,-1622,2079,56,1648,-584,-842,-1314,1291,-845,467,-3737,1905,240,-487,-4965,618,1336,-240,99,-281,-452,550,-301,256,939,-63,3395,1212,322,-1549,1259,-1622,2044,59,-1388,-515,-264,-514,-1719,1297,1904,1057,754,-1500,-265,85,774,1041,878,-2961,-1733,-891,-1034,569,146,473,-817,2245,-1117,1399,-2046,-590,436,140,349,-1983,4211,-521,-863,-2461,1145,-921,63,904,1075,-1163,-665,-184,-1059,-1140,-700,27,498,2992
2683,1006,-1786,2788,856,1062,-588,4043,-106,-2347,1511,-777,2257,-1164,-1115,-1216,223,2709,2337,1982,-2765,1842,-726,1780,1177,2233,203,1154,-675,-342,-1771,1413,-3168,235,138,1929,-2809,464,-1420,-287,-463,210,-3721,-1663,284,-1689,2906,-1956,1013,2406,-1258,-774,3249,741,2657,-1905,-1649,434,-854,1228,-1561,-748,-1127,-3713,2115,146,1371,-195,-1490,-262,-1905,2570,-1962,-4114,-3231,-937,-376,1018,-310,708,-1608,-2304,1264,-609,-233,-756,-1010,-1216,-1409,-1816,1785,1718,2390,177,-2591,1591,-1677,1524,-1842,-2109,1368,-627,1005,1174,1826,-1308,-451,1761,41,-28,-726,3016,3534,-1123,2110,958,1629,161,340,84,3894,945,-236,474,-1304,-1446,-862,-1574,-925,-2330,386,1521,940,1605,111,-443,-2207,-145,2335,-1052,-114,-1988
3545,2582,-972,-1631,3165,632,-2714,299,-1043,1520,-597,-1265,1088,1033,2340,-1957,1536,873,-1234,-809,162,880,-187,1412,1195,-820,-3938,-2143,-212,-1856,-495,1748,-1243,-13,-2799,2294,853,-3195,2767,-1014,-3219,-1429,-1151,-1234,768,-2426,1629,-2070,916,-1046,-181,-1535,1785,3074,609,809,2277,-179,1187,397,638,2634,-2007,-845,554,980,507,-2136,-1229,544,2434,927,-5408,455,-384,-1293,242,-1734,-935,2611,-922,1928,1307,1614,-1911,1749,-1930,64,-297,721,268,756,-998,724,-21,1088,-3124,2048,2214,1315,210,504,-1999,806,-211,-1253,-3276,-3950,1340,-780,-166,-988,12,3232,57,-374,-985,1072,-991,-926,1774,3357,-4169,-2030,3038,473,-504,-965,-2382,-651,-2092,-344,4625,117,-993,-505,-575,-152,-727,105,-379,1702
-165,2341,2309,-1133,2131,451,-845,1193,-1104,2665,-422,1452,962,1166,-432,-920,-3291,1507,1547,-1352,-1000,418,1087,942,556,622,1341,-907,-717,-1169,-1934,1508,-1840,-302,-2503,1106,239,-1722,1039,-1236,-707,-448,-675,-2129,1865,-2902,3618,1476,69,-749,-1765,-1317,1301,1973,-1326,2495,1710,-144,2598,-1332,-703,-1832,845,-2464,2783,-1898,-1550,-1374,576,1162,-860,1521,-2039,-1208,-756,-898,-745,898,1884,500,-50,2264,2036,-793,-3436,504,-477,-302,911,1363,-1096,229,1516,3158,-730,-1880,-2241,1289,-1339,-142,891,1526,346,-897,-33,-1412,-595,-1675,-106,-2392,-1327,-499,475,1510,2313,-1269,2750,-1948,799,346,2807,1240,-1143,-1493,391,1448,1938,-363,-395,745,2365,-1418,1971,4858,-1510,-409,-1134,1673,-745,-1323,119,-1981
320,576,1218,-1395,-1261,1562,-1942,-2232,-247,4448,-1739,345,617,2788,1995,-2522,1534,-2184,1594,1608,1829,3195,811,2064,-649,-324,279,1183,-1184,-755,1753,16,1922,-2704,-1526,-1554,1498,-502,-1676,-983,3739,-3125,1665,796,-2619,-997,-1004,678,-281,218,-30,-1232,225,1557,1110,-821,2397,746,4049,1875,-1356,-1413,-188,-891,-277,-94,154,-1519,3363,292,2256,1359,1609,-656,-168,-535,606,-2349,-216,910,782,-1382,1383,99,-781,4602,-1290,-2606,-164,-697,-1577,-429,-2089,2305,490,-1928,75,1520,1784,1569,-2525,4180,-1311,720,-58,-2572,-670,-1069,-772,388,572,767,-700,678,305,-853,-840,-374,-3842,-392,1935,847,-4920,-2324,1113,-1102,1872,-663,-1009,2425,-1770,411,-506,-535,-27,671,1056,-759,-449,-1066,-102,-812
-7,-2699,-2587,1211,-1762,-464,1459,-884,534,-674,1049,-918,-751,-1645,-503,663,2149,-335,-3070,1707,-2635,-1310,-2918,1572,1398,877,-305,1508,1808,552,1145,-1907,942,897,-207,-605,1068,2402,-506,672,1103,784,2162,1384,-221,1092,-168,-1985,3468,-825,842,-1500,2126,-1082,-498,785,207,1505,-1945,1760,-1867,2077,-1749,2667,-740,3383,3386,-448,-342,-609,-456,1111,179,351,-487,-250,-1680,-1351,-1159,-141,-1274,413,383,-1166,2673,-42,215,193,-1238,-2164,3258,2763,-1468,-3171,-1628,1580,-113,-2113,2877,510,-205,-1613,2220,1887,2358,1002,385,2772,1052,-1375,3652,1530,-742,-3018,-364,1205,-2198,1774,-2439,-97,-155,1053,-157,1498,811,-1939,-560,-2285,-1521,-3784,-1190,1892,-737,175,132,1963,699,-1227,-1739,289,-3017,2252
1383,2262,-533,1664,2015,623,969,724,-3339,-776,-1206,1603,-1261,-137,-210,-678,887,2199,2419,3271,-505,2246,1627,-1783,3657,-207,-915,1170,150,-1733,98,-312,-1565,-294,-911,2644,-271,-2563,617,392,-801,-2152,-3642,-2217,448,-754,2883,-2890,-1989,2533,-2600,674,-745,2716,-890,-359,-1693,1122,-1595,-430,-1873,-202,804,-2830,1379,-1348,-1254,1237,1338,1637,331,-423,720,-1743,-4276,-242,-78,-876,2636,394,3612,-2303,-605,1782,-3460,-276,-1093,1127,-2141,1504,1401,237,458,1376,-1509,290,-703,-1166,-542,-308,-372,1793,-330,1078,-683,530,-1800,-558,371,-122,-3403,1803,-1441,-1162,-523,-1616,-108,-608,1647,-801,203,428,-3152,-566,451,-653,509,818,-2574,-2403,-337,2174,-1104,-387,-1777,-15,1193,-2364,1362,-841,5662,-227
1922,-1239,-2036,-1008,1491,2727,-1259,-2064,-129,745,1250,1859,1427,1111,-1587,-888,2457,-1333,13,541,-93,-336,-411,616,-2387,-1076,-1492,90,780,-15,1555,853,512,2781,-2510,-974,1796,532,1936,-1266,2704,1289,383,-420,-604,-1473,-3193,-519,162,-1083,-1201,-506,3983,1358,-834,1542,-2240,3071,2097,106,-1973,1471,621,-619,1764,-416,2039,-1582,-21,-2082,574,2423,1615,1161,-157,1958,1286,1526,-657,-45,1429,671,4884,416,71,-458,-382,-163,-488,1008,3189,-137,-829,-556,-2516,2943,788,-832,1209,441,1471,801,2347,3344,4014,1354,-968,59,-500,-1947,-1049,-460,-1899,552,2668,383,-472,1277,-2939,178,3070,-211,-3082,-709,2988,-570,2411,-993,-34,-87,-2654,1934,662,327,1878,126,847,-175,-201,-333,350,-333
3261,-337,-1778,2617,1093,2502,-1495,-64,315,-1822,1903,-3054,-81,2369,626,-2519,2407,-174,1042,-743,-106,1537,-1066,-805,1437,-2480,-452,1344,2667,-532,1731,-1381,-790,1107,-1405,665,-108,72,-259,-3329,997,-2593,-2466,396,-1727,-2778,-1761,-758,-2746,4593,-3697,-369,827,2672,2699,-2661,-2184,961,-1715,1104,-2479,-1452,-2637,-2255,-1004,-542,541,-336,1352,-1039,625,-1002,-776,481,-514,1293,-379,293,-700,486,939,-161,2235,1830,1508,-1483,-1051,-477,-678,737,533,-520,-674,774,-1099,1139,185,-2689,423,-1971,1154,-1421,1368,2027,1914,1284,-1404,307,-419,657,-1237,180,-1329,-1486,318,2342,-925,2396,-466,-834,3110,190,-3390,-1986,-698,-2229,673,-1419,72,-360,-2043,1798,-560,-4389,-419,-1499,-383,-1668,1580,1698,-359,348
-804,3383,1404,-5029,2960,-1828,-1274,-341,-2981,1205,-2256,3621,1150,-1386,-682,2204,-4153,-487,-1650,-524,2744,-1569,2776,-2938,306,1386,-281,-1763,-4514,-595,-483,5536,2233,-562,5,-1282,2359,-3581,4120,3900,56,121,179,-1249,4347,-441,-1156,1573,262,-3362,4404,201,-3250,21,-4654,2936,2484,-3577,-848,-1518,659,199,842,1667,1342,-1439,3527,3028,-236,-444,1034,-363,1674,-306,1981,667,2644,2848,4715,864,-956,1180,-1056,1111,-471,-1552,2677,2383,-98,4268,-2878,475,-1295,-1277,5223,-464,-2411,423,2552,-1818,1462,-332,235,1699,2069,-2207,-975,-2827,876,-289,-1225,-1273,-870,3437,608,-11,2486,-1607,3485,683,-200,246,-1260,-4117,-829,2949,-610,1772,-1553,-150,1317,-2277,935,1141,-59,-1018,2454,2681,1995,301,2392,1229
856,1826,123,-1673,1107,1797,-670,1738,1255,-139,-147,711,2666,1202,497,1344,-1327,-1292,3707,-1154,740,381,1298,-1036,-1802,-1170,-1426,-1107,-95,277,-1928,1979,-189,699,-1075,-2166,-1549,-20,48,510,-412,-794,-1370,-392,111,-1322,-1577,1955,-2600,-1714,-820,934,-2045,420,285,-602,-1152,-43,258,-1551,52,192,4,-145,1914,-747,-1962,-224,-1003,-1730,-893,971,630,-2277,-35,-847,337,3159,1579,-1043,-568,-29,719,65,-2382,-2380,-42,1518,463,964,-1792,-2366,1365,1284,-325,2088,957,-524,-3284,601,1997,1067,-468,560,1742,-73,-634,-119,-2039,512,-2254,-1753,634,1673,1624,-909,3988,-577,1891,987,1002,-603,-733,-680,-1336,2026,799,1349,1326,3784,1839,-111,768,964,1349,-2574,1641,1043,2845,-413,896,-2549
-696,941,2795,-109,2384,1740,311,1112,-956,-121,1272,2873,530,-40,-1999,643,-2934,2130,-1122,396,-1773,629,818,489,-2430,1092,3432,1113,203,-225,-507,-234,271,2287,-1092,-1318,-1570,650,293,617,201,2040,-2687,-1118,1308,-1415,-453,1089,-445,875,-902,2676,-30,2584,-1030,272,755,1156,2248,-438,57,-1236,3003,-55,498,-1843,-1235,515,1680,-1027,171,977,-711,-1651,-968,1696,521,1643,1656,504,464,1906,97,-64,-746,-912,-1401,-340,525,2463,284,-1300,958,446,-2102,-276,984,652,458,-580,2363,680,390,227,669,-1181,-2387,53,566,-3367,-512,-352,-37,162,1183,504,3949,-2784,-248,336,1745,-718,2621,418,-1026,968,-329,384,2351,1079,1426,-4083,1175,2204,-855,420,-1631,445,1129,-1550,2403,-1648
1653,1004,-1053,-1316,2067,2342,1145,1606,3821,-447,246,-1390,-303,222,1588,166,-596,-2026,82,-2762,-3074,-403,-453,290,-17,1770,1161,-2411,1916,-553,-2531,-293,61,2638,-1473,-2266,1341,-884,1491,-345,-1518,-388,1548,-1614,767,-1125,460,1253,-58,-236,21,627,-191,1272,372,539,-2573,289,605,-1430,148,441,505,728,2342,1590,-241,-537,875,-1090,-3055,115,-1604,-1684,3405,140,-669,555,2278,151,-660,-645,755,-271,904,-1626,-4267,-2558,1531,-1681,3559,-786,265,-349,-1541,3968,-476,-341,164,614,-344,-83,1047,-1596,2306,1825,-3371,-2221,420,387,-1437,1995,-1995,-3561,-282,755,2337,-1196,-279,-116,-120,791,310,-520,1623,701,-573,121,365,62,978,-1532,1240,402,946,-41,-693,-908,-2339,-542,148,-775
