-827,1338,929,970,361,-713,905,-177,-547,-1117,-729,-1077,-1678,327,-931,-1588,280,549,-608,-2795,450,107,1548,2112,-206,-612,659,101,-856,2201,-2445,838,-408,-631,-32,-388,-807,376,703,1739,-1814,-1378,-673,-1199,-1067,-409,759,-119,1797,203,855,-985,-2086,-952,-1567,38,962,-1384,1368,1239,668,1246,922,-29,-191,1146,-1904,784,-296,1725,-674,-1777,2647,-102,799,734,-383,191,600,-477,2314,-1046,456,-1848,-869,1070,1005,1752,-272,-1074,175,-2235,685,5,-944,63,683,-747,490,-61,782,-514,-329,877,28,-680,-1634,700,-866,-298,-3312,8,-595,-250,-1816,-2283,1376,-1851,-195,479,513,607,-501,3823,1222,776,249,-193,1884,421,-1054,-379
510,-751,-1754,1021,-721,888,21,-615,2327,-400,1215,2873,235,154,-265,1466,177,1517,-314,1546,2627,-384,-322,-980,1596,-732,-981,2292,-23,1253,-1045,535,-459,-1702,389,-904,1175,3766,378,-1843,646,580,1688,121,1246,-115,1108,1049,2286,1489,-1127,-1023,-547,1478,2531,-1545,-135,-752,-1877,21,411,-1251,-1975,-716,-1778,-2029,1607,-122,-904,1657,-1510,532,1349,-614,-1099,278,-142,-170,725,2015,-605,-694,1351,2450,548,-506,-1082,-3628,-436,822,-582,-1648,617,-651,2532,2090,347,798,-619,2391,-852,250,-488,1214,-491,654,-1304,631,1348,344,-2030,72,1742,313,1731,590,-274,57,1206,-375,-1028,-2896,-1586,-920,-9,2027,171,63,192,-88,2143,1987
1415,-431,879,1941,-2813,1651,-1264,2102,428,899,-1795,1763,309,-1277,134,-2199,-300,-3157,-736,-1471,-520,1110,838,3270,-1513,-21,-1897,795,27,-205,1676,267,-415,714,1228,50,2424,-599,1570,57,-1836,-1090,1062,2424,90,-858,-656,-1633,2164,468,2600,-450,1758,-641,2176,-1310,-763,-1994,-1159,1208,969,26,-2155,1485,-851,1508,-1717,869,-631,-242,860,3148,-3458,608,697,-194,-2662,-511,1833,-151,1098,-2842,-451,-267,1230,1729,484,-1217,-417,1110,-1141,-1591,-2989,1761,-4595,378,471,-848,-3064,660,2299,175,-1345,1243,-56,1116,-1070,185,-425,-728,2190,1200,945,-2345,2230,-1406,1821,-703,220,-1638,-1151,623,704,-1419,-2950,-476,1047,-1543,543,892,-1752,-461
-1423,-362,1340,-493,249,1957,-869,-2677,-923,-977,-1768,-2396,-464,1990,-430,-1763,1612,942,-3510,122,1477,949,-1821,1126,1303,2834,-121,-1267,-2487,58,-1226,625,-438,-997,483,1311,-1447,3160,1484,-1005,1126,-892,-56,2271,-1047,-294,2413,-2157,2521,-459,-561,-20,460,-397,-2040,-265,491,2312,164,-141,-2533,1772,-273,251,2832,-1579,-1414,-1154,-654,1446,-1284,822,2702,-4039,2746,-687,-1598,-1018,-394,366,3822,-562,-835,-332,338,-2694,1963,-470,647,-57,-133,-6,117,1131,992,-1287,-30,-196,1510,3907,-1955,1201,2744,-291,-1212,-2344,743,-2647,-264,-1806,-1485,1697,-192,-1719,-539,-1151,1344,1414,-1395,1766,118,-801,-534,1216,412,638,2158,1326,-1177,1614,-1499,-1535
645,287,-1789,2880,-2813,3229,1526,-1197,3110,-1654,1853,-94,28,384,-2750,2533,-602,689,1636,4053,-100,-1097,-1973,292,183,2176,-2678,-707,-385,1484,-762,1297,68,-1019,-339,1113,1019,474,2429,200,-160,886,-1429,-1212,1203,1898,1205,-704,-1209,-309,1480,-367,456,-949,3186,-38,368,-3004,-2562,-1515,199,-1963,134,-2715,312,2430,-1594,-896,874,-456,-4002,1031,70,-368,1063,-608,987,-452,774,3145,695,454,1838,1384,2548,1809,-1675,917,419,1650,221,-4280,694,-2453,-2501,-1093,-1148,-2079,-1799,-290,1031,2503,-450,2982,882,-46,1980,-1233,1686,2818,-2932,-2822,-442,1817,-2306,1059,-309,-3220,-2907,-98,-345,-736,-3090,-168,-334,-1485,-514,-3,-854,-1678,641,-1509
1470,-973,1813,-985,1539,-635,-1250,1587,-1315,-1517,-2061,1042,2498,1481,1832,-1670,-690,-324,-2639,-3005,-110,80,974,513,-2291,1985,2422,-114,-82,-1476,-560,-1354,-1039,600,3015,339,-440,1849,-677,-1244,178,-1094,-1241,1643,-206,98,-2747,-810,2477,469,-319,-1208,-1949,1902,767,-1344,601,-616,1925,2746,720,-1547,1304,1352,1173,-1898,-16,549,-603,282,-885,193,69,184,2154,1420,-702,-2875,-658,-1623,920,-1962,-1060,2237,-938,-934,1262,-1648,-208,-1200,285,198,86,261,-1465,-290,1254,1398,-287,-1182,1338,-212,334,-292,48,643,862,1393,-1752,-13,274,1844,539,-1588,2291,-1813,113,165,2379,415,1656,-862,1242,2411,-433,-636,432,-225,513,2226,-2070,-1241
-1518,635,606,-1276,914,124,-1182,-1042,-3408,2003,-798,-273,-1318,-980,-3006,-581,1490,-1127,-2808,-559,2012,-189,-380,-430,1982,-788,873,-125,2072,-1034,977,334,4189,-469,-1397,-438,-2320,-611,-2340,1474,-860,2704,-1274,310,-1515,-159,-1520,909,-1257,-2872,729,745,-7,-150,-1088,2238,2490,1686,2421,-1254,578,858,-1345,1301,818,823,-1182,684,1149,-1822,1452,-931,955,-1513,-868,-368,-2509,1547,-1032,-2182,3505,772,-1917,-684,-2027,-3250,2019,867,-357,-327,433,2480,-398,2972,1053,-418,1298,-350,2342,304,-2967,-1099,1492,504,-979,942,191,713,1415,-2435,-718,4202,755,3082,-1631,-1127,1588,2485,-535,202,-497,375,-471,1162,882,505,-1289,116,1803,-1113,-1834,791
1294,-1231,1637,82,-2063,485,-835,1704,-612,-2273,-2365,-1327,2376,1112,1101,219,-1581,-3142,-1438,-1048,-937,-356,683,-1091,-3914,2148,1669,305,240,-1860,155,-1552,-1042,636,3215,2473,-218,180,138,-1331,1254,632,-829,983,-1097,1146,-1192,-284,162,-204,3076,-2328,1255,685,-1353,-842,1086,-457,2496,43,-88,796,-371,2659,1228,-1945,-1223,-1521,705,-925,-1349,1917,-2225,-936,2725,171,117,-1946,-1161,819,794,-1172,-1706,-848,115,-533,-212,-1655,948,-1348,-233,-1591,113,-708,-5374,-1694,697,2245,990,-2454,2616,2067,-189,-404,2073,3,3967,-519,-1733,-214,2004,3675,-733,-1344,-830,-2338,1555,1730,-1119,-393,-626,-1031,-244,-519,-2260,-2193,649,-2326,-647,663,-2728,-1914
1193,273,637,-422,1431,-312,135,765,2557,-1602,-890,-2466,-182,1372,573,124,-610,875,2156,-259,-2329,-766,-1657,-794,-89,204,-1121,1153,-1890,680,381,-1417,-1361,-341,1651,-332,-2208,-1056,513,-383,1438,820,349,529,-1677,1477,1632,1150,-226,2005,81,-955,-2446,-908,68,633,-214,591,2408,1147,-1338,-692,-535,10,-1205,-838,1886,48,-1781,-568,-2464,1406,1466,-1321,3142,-1252,951,-1219,-272,741,-1458,1483,716,1641,2484,-1826,1316,651,499,455,-1938,-2550,1577,-3871,88,-797,-1278,-701,515,204,1230,701,-1728,341,3012,-649,3858,746,-44,-322,-298,-2557,45,1911,1861,768,431,-1269,271,486,2803,-2145,-537,-1865,-1049,-674,647,1378,-42,1130,687,-1269
-148,-1244,-1556,1230,-10,-460,1007,519,932,-1700,1850,2017,-582,-533,-539,596,1812,449,-827,-115,-200,2689,118,2363,2019,-1198,-1387,751,-1451,1397,-85,2016,1753,-2207,-23,-2992,902,282,675,151,-151,-2479,571,340,-197,-728,-384,1035,-237,1872,-107,-1092,475,-946,576,-719,-1350,1090,-1269,314,-188,651,219,-288,-1950,1550,556,-757,-1463,767,-4,977,730,-276,-364,-713,880,-379,1278,468,-1035,-680,-249,-1403,-2205,-120,-316,180,482,1668,787,235,2529,836,1457,-27,-594,1407,-915,2240,-252,-2357,533,1333,615,-1307,-1913,135,-286,1911,-156,526,221,374,1607,810,-219,-56,-1035,-597,168,1400,-361,-1124,-794,-590,914,1383,-183,549,879,959
-566,2381,-298,-871,2377,-261,2157,-1603,-114,2232,-195,-1058,-1457,453,-675,88,-337,293,1560,324,1402,-2862,-2558,198,1483,918,147,1118,221,207,1010,1595,1746,1044,-1056,1526,633,-3822,-735,1242,-654,-357,-3821,-979,-188,1767,-327,96,156,1220,473,1909,-598,-1073,-1320,1144,1378,-191,1988,450,1273,-2808,1664,-1217,-1786,1070,987,689,276,-610,-123,-2857,879,643,1045,-734,-439,1769,-211,488,41,928,449,483,322,-1775,221,3269,2206,381,-1317,-1955,145,-2406,-799,-118,1196,-759,1910,-1809,892,1237,1331,-29,-478,937,-199,-624,2302,1163,-2077,-3254,-444,1071,-2782,-194,2386,-988,-173,2115,2084,279,-730,454,1680,539,-1959,2084,1424,-1284,-157,-708
-259,602,973,1081,38,-839,1566,777,1440,-432,-1560,-879,-1178,1484,1275,-1228,375,-378,-69,-202,1754,-1729,1026,696,659,-460,-1366,1318,1252,2713,-1191,1471,-1741,300,1387,-862,857,-436,-448,2659,-264,-2787,-890,2049,-1036,-491,-178,475,3173,-805,1335,-1624,435,2378,-143,1101,964,-925,-186,2899,-1368,-195,-932,153,497,-2573,-304,375,-1329,1194,1593,227,1160,960,789,1486,-149,475,1626,-370,-1088,-1705,-367,-928,856,2657,768,-393,-178,-697,-232,-666,-291,-451,-1863,176,311,-556,-1670,-262,2896,649,-1893,-1626,-435,-348,-371,260,-982,-224,1872,1169,-170,-760,-700,-1578,876,-564,966,157,-651,-1078,5,-86,1149,1318,1580,-2550,724,-351,595,778
-991,320,937,-927,1255,640,3303,-1105,732,1060,-400,-933,-751,13,-1466,116,-677,-1688,2587,1756,-199,-2608,-1470,-1948,-525,3199,161,190,-1817,1003,1787,712,-2011,1635,-1156,2951,-1107,-3516,-671,-508,836,-2131,-893,-233,-1803,1,-1384,-1778,458,2146,1823,1186,-455,1763,-440,1625,-406,-144,576,2107,-2436,-1669,504,239,941,1270,183,-1274,35,1999,-1421,-1921,-1748,422,-300,594,-1956,385,2007,-1278,1943,-1245,-1193,-51,3166,1412,-3451,2149,-1318,287,651,-1622,-1214,-3513,-3191,693,-2471,-91,128,778,718,1318,-1697,1137,-2449,881,-1132,628,-994,-155,74,-1181,-839,-1686,692,-489,1492,-568,361,2204,2136,1078,-818,-337,-785,-1437,925,2961,-1863,3037,1677,-902
1197,-2321,1151,-1094,-2332,-142,-3482,794,-3005,-561,1717,3150,2859,-3768,-459,695,-1325,-2416,-2419,604,-1847,1538,13,-406,218,-1108,1756,-1316,1929,-1797,336,-3643,-652,2513,-857,-1544,547,-1934,1749,-1543,-1820,-627,739,904,807,-1245,-2640,-417,-2438,-1276,314,3008,1523,1478,-346,-2298,2636,1047,-520,317,1301,2162,-1962,1197,-1493,-2213,-420,1099,1234,-1857,-1170,336,-1637,803,699,539,-1882,-1308,357,-170,382,-2954,-2431,-179,-3373,-688,-87,-1700,-709,-1091,-624,4025,-1311,2895,1263,1229,1847,3325,-288,116,-1096,-1566,-676,1237,1475,-1213,372,892,2012,-1310,3517,3021,1351,829,-46,-728,-1439,2568,1520,738,-1657,965,1856,791,67,-1123,-1638,-1415,-1039,-1441,-345,394
140,648,-845,-987,2530,-2756,-287,51,514,-337,1479,584,439,669,2122,2078,38,467,577,-508,-3100,787,1432,867,2212,-405,66,371,-250,415,731,-1103,2722,-1034,-565,-2616,-434,-722,158,-1034,1524,-1005,518,-1580,1459,-65,-447,1817,-2760,1540,-1646,-1721,-1396,-222,-1121,-1166,-169,713,722,1202,-363,140,1779,842,-2201,779,1743,31,1378,1834,1025,-1175,1890,-340,-1028,246,1737,-885,-300,-599,-5036,-355,274,789,268,-1414,-804,1383,828,-462,-703,482,2924,-2175,1806,485,-165,2655,1558,677,-840,-1849,-1311,-1360,2011,-749,190,638,996,-81,-1236,-25,-672,-211,2697,1953,-287,1724,2991,-221,-1091,1121,2310,247,2494,436,69,-131,-502,637,1583,2070
2221,-1076,-2130,2426,-947,1309,-1906,-138,752,330,-445,2219,314,-6,-707,-73,-658,1826,-2473,-306,398,1512,-1168,719,336,638,-3063,502,534,258,-2680,-839,185,-2429,-968,-1023,1067,1897,-1940,-1892,790,685,809,-293,-141,523,1091,579,1601,1235,906,-411,-2137,-102,4592,-2531,-1381,-2585,-3468,-179,1168,-698,-929,-939,-2075,254,-1287,-613,1643,701,-1276,1514,1560,-97,464,-437,740,-2509,-522,2446,-2098,-1472,2050,2854,669,-842,-10,-1251,2023,3280,430,-3225,297,300,1537,-1279,-1029,-438,-2294,149,-234,-2300,-788,707,686,844,781,-531,3070,-633,-923,1222,1103,2235,2255,626,-1324,-1621,-190,-2073,-894,-1998,-290,-1933,-1199,628,1807,-744,1603,-1478,1224,-1654
-1479,-1192,-357,-2663,1252,-1085,94,-2165,-2902,-1301,441,324,1644,153,-785,577,-57,-1894,-1635,-1871,477,-95,1492,1915,-1348,1880,3512,-3353,-2526,-1056,-1201,-523,-849,1078,-647,41,-848,-1069,-448,-1487,-367,-2496,-1877,-1742,781,2306,555,-1162,-803,2082,-2957,1497,875,1314,-3376,781,1035,732,-1502,-196,1651,-268,2683,1834,1607,-780,-242,-101,915,2351,1102,108,-906,-2115,-173,-1681,-1460,-639,-622,-95,2271,-1875,-853,-1948,-1667,-2872,758,-2030,-1015,-701,0,2292,874,-813,1972,224,-1265,1563,1215,392,-3529,1569,758,-1943,-27,1359,399,-4516,-891,-1417,-665,1805,-643,1231,-2545,529,-1688,2076,2364,1663,125,596,-584,2577,2341,-238,-671,-423,-2416,2398,-2894,-712
1711,856,581,959,-3169,116,-233,1892,608,1187,-991,-1464,-799,-640,470,-756,-1507,-3004,1207,1206,-1394,689,-139,-456,-397,104,-419,1659,1148,-1972,-318,-502,-2174,1070,1897,1959,2170,-1522,3440,408,-2477,1692,1146,1712,186,1702,-555,952,314,708,2424,1556,458,-193,-1376,43,-366,-1275,519,1102,455,148,-6,-1134,-3040,-853,-594,1025,128,-485,-179,-300,-2597,116,1726,1072,-122,852,-303,1429,1129,1801,373,-44,-64,223,-257,-1530,3242,650,-2477,-2386,-987,2891,-3532,1390,1350,1240,-482,-1375,886,1161,-749,-155,914,1262,1703,878,136,-185,362,1570,-558,-1837,-2355,-1883,2745,-254,-84,-1838,-850,735,67,-3065,-431,-1292,-1825,-1810,2505,-776,-1293,569
1336,564,-1528,648,2,-1488,-94,1111,1385,-211,1704,-367,-1223,-857,-55,-239,2661,447,1923,-412,-1504,584,2097,-42,2929,-3287,-1105,1133,-97,896,-1312,-403,334,-1111,-472,-3528,736,896,1648,987,-858,1321,2885,553,432,-1068,1175,3357,-555,597,472,-555,-1850,-389,-731,416,-2490,255,-169,693,-336,2385,-1561,671,-1724,-813,1285,-1080,311,-966,-118,-1145,2095,1859,-1335,-1025,352,1363,-1570,765,-3367,2006,-516,-562,-581,-1242,1750,-251,-152,-1368,-1904,-1510,374,330,2458,469,434,-530,50,-694,-1064,892,-789,-1855,897,-640,-287,131,812,-273,1196,-1116,-1082,2133,1420,1308,-1008,-766,1687,-1159,-788,-124,1151,-3211,-20,155,-638,1235,1264,-1852,2107,2438
-1068,-1531,-310,-3337,3015,-1520,1031,188,-958,-917,2516,1327,531,2093,1094,2468,657,2091,604,719,-377,244,-1176,-671,-172,1976,4418,-1120,-2004,-498,-1222,544,644,-1034,-836,1223,-2286,28,-2239,-2202,1741,-3054,-1053,-102,-295,838,-910,188,-619,2454,-1164,-303,-360,309,-2048,-1418,-1305,1549,978,-1177,199,-2179,4425,932,899,-1138,1781,-1866,945,638,-896,-2007,44,-717,-2149,1656,823,-572,-527,210,-1518,-243,-841,-911,-1422,594,-3318,705,660,-989,2702,1937,864,-637,4083,840,-741,1568,148,-1102,-3075,-361,1808,-1948,449,869,-1650,-1185,-1076,2561,-1216,-1970,61,287,201,1173,-1751,1572,1395,2635,112,2577,-1125,2592,3042,-1727,146,3067,-2602,1766,-589,606
1624,-1339,1800,-280,1061,786,-893,1850,792,-3968,510,1207,3101,1162,1659,669,1521,-830,-1114,-1647,-2345,1368,730,933,-770,1918,3007,-2160,-1235,-713,1840,-173,1920,-626,4029,-820,-1907,2566,3178,-892,-75,-1875,-333,660,387,634,306,-409,367,-196,214,-3103,63,1619,318,-327,-642,800,1286,-671,-753,7,-1538,2376,1289,-926,342,-1180,-73,-2811,-2012,469,-266,-2162,1786,2846,178,-3910,802,-1278,1421,-819,-1208,375,-417,571,560,-2074,-2352,-543,502,843,2144,-487,-2799,-392,2215,377,-880,898,3212,-421,-91,1046,831,-924,2131,19,-1545,2312,1174,417,-2785,-3210,2572,76,2263,-1211,294,793,401,36,1366,1156,-863,-2947,1611,1411,-2335,2198,-3291,-303
-919,875,2410,-1846,143,353,-1063,1659,2314,-193,334,914,708,588,3227,-1137,-1507,1346,2911,-797,176,-1915,690,905,-1060,-2935,-175,75,-297,-2117,227,375,-2696,1994,2859,1705,441,2917,1580,-327,-676,-1898,-963,-477,1607,-3966,541,767,2912,1771,-1369,1789,29,-1869,-559,-2070,689,584,-138,-1258,1844,-1039,-242,-545,-1113,-1116,2670,2209,-4710,-85,-1176,1113,1195,279,-2666,2880,-988,2445,2110,133,1022,2399,1452,2596,451,2944,5,-1548,-1987,-1245,-527,-206,-187,-25,297,1973,2344,947,-1579,1265,1105,3347,-2080,337,1498,-2481,-2035,2343,-1436,3315,-1631,-2772,-70,167,1606,719,1382,-1731,1649,1137,1973,99,-596,70,953,3692,-1895,3972,-868,1385,532,-1204
-1950,1628,1399,-1148,1287,-243,105,-1440,423,281,1733,-2295,129,1171,825,475,15,734,1637,612,-2922,400,-1633,-1155,774,-590,-1986,-991,195,912,1115,-666,-463,642,-63,1678,-1725,-1717,-93,544,742,-412,-1142,-2016,314,-1813,186,1410,-1070,-1552,358,1899,-1937,1066,-2118,-281,1969,702,2361,-357,-519,2488,890,-2590,1320,1565,516,467,1240,-105,1261,-860,2370,-143,-368,2449,163,-2263,496,-1841,643,840,-742,-1332,-400,2433,-1083,2327,-1284,-386,1005,1950,169,-552,353,-355,-1070,-1548,828,1,-383,-124,417,-1095,-1174,-1447,700,-910,-337,-770,229,-1275,-1720,2046,-952,1008,-476,2051,998,1562,2340,1763,207,1601,1476,1044,675,317,627,-997,672,-1654
560,-71,-675,568,1196,-940,1946,1352,-1591,-901,-1925,-890,-114,1658,-1623,-463,1486,-448,-895,-1090,2750,-1622,855,1600,1163,1978,171,222,575,-908,1162,3281,2581,-300,1051,-1100,1865,1264,-919,2987,-1593,469,-2425,230,15,1470,-2238,-995,1163,-2024,-892,-661,334,376,858,3470,-771,885,556,-256,-729,-2841,2151,2018,2058,-45,-789,-57,-1050,-1457,603,-643,-507,2934,2101,1004,1807,1201,-307,-620,783,-1036,-2016,-711,-579,-2358,3493,726,-252,-1849,-1334,-188,852,-42,-1898,-583,1017,-636,-104,-1513,1304,467,1055,1898,-1596,49,-35,-146,-2035,1359,-194,663,-1147,-2539,411,413,-14,-2096,-955,-1337,205,-1217,-305,-246,942,-977,-1034,-362,870,1468,-2028,1468
-1348,-1311,2198,-1912,-692,1526,69,-1514,-1526,1333,342,-117,2053,-2755,-1463,-365,-2689,-2841,1035,1862,305,-2595,-4151,-1870,1069,-802,-1686,-1677,610,-1729,2752,539,-1469,4105,-507,921,-861,-3268,-969,-775,-1459,-456,-236,1827,1333,-186,-1722,-1041,-2042,-366,49,4641,2128,1864,950,670,2045,3409,-1502,575,-1087,-1376,-2104,1364,1227,990,915,-154,-1935,-392,-1707,1582,-3221,2118,236,1316,-1779,792,3375,-1042,2242,-3014,-4096,-3055,776,1165,-2162,-192,-3136,-735,228,3224,-3578,326,1508,195,-2080,1867,-1472,291,1683,-48,-1011,945,-1179,261,366,1030,497,-2280,1733,286,470,-371,-194,1650,-41,2111,-355,1494,172,-983,-133,-697,-1326,70,125,-104,-3220,1138,916,-1229
-683,-318,-1900,-457,-49,-1348,215,925,2630,465,969,1073,-1949,-39,1934,1364,177,2006,744,1490,734,709,2423,230,1201,-2839,-2774,2147,1775,1738,-335,-1072,-508,-1420,-295,-1463,186,1464,646,-585,2539,458,5092,1489,-340,-37,1680,3228,-388,1367,-1818,-2349,1049,-1823,904,-993,-1553,-7,-806,473,165,825,-1280,577,-1927,87,2228,1911,-1848,2611,1489,464,1533,432,-2200,-994,-432,1914,-1481,741,-3499,4146,2804,2635,407,1047,-699,-1140,952,475,1136,353,3674,-196,2374,1409,649,-627,-101,880,-211,-15,197,-1041,699,-915,-1260,1848,-273,798,1630,-1009,2144,1845,1758,466,-732,778,570,-1257,-424,664,13,-2026,-1708,3008,865,-898,1525,-2623,3507,2626
-48,-569,-527,1800,-448,905,-1480,303,1228,479,1361,2377,-689,-1775,70,-473,2282,2229,644,484,-320,1433,418,254,1677,-2243,-2457,284,-745,241,665,358,2392,-3152,-2285,-2652,1179,1364,412,-1139,446,186,970,-64,387,-3225,785,1394,1847,-1321,739,-1313,540,-1399,3592,-1501,-256,66,-1866,301,-1452,960,-2152,-1975,-774,2165,842,-877,-1733,-89,-690,391,1692,338,-2047,-959,-4,38,1026,-747,-2190,-873,-12,1635,1652,-205,699,-581,-1149,303,-165,409,-1675,1148,2454,-1002,30,338,-2609,3188,-1678,-2009,-121,863,-12,-2947,-2971,992,1576,363,1181,-605,1144,1460,3404,986,-1737,196,89,-2759,-2833,830,1733,-2667,-345,75,698,1884,-112,-677,1802,688
1700,944,-796,-1324,1475,841,-1270,-2225,-579,995,2338,1319,1344,-2889,-2078,1138,-115,-451,1506,915,-2593,-353,132,-2127,1908,1375,696,127,-1513,-165,952,-1332,898,-546,-2130,-2338,-2308,-1584,1002,-2460,-2450,324,1450,-1210,3523,1366,1400,662,-2402,3633,-864,2183,-2987,-1362,-438,263,49,2278,1885,-1011,2214,-301,-1607,2196,-1123,-466,-94,-1487,1399,-476,-3879,-2170,763,-955,-182,-909,-2008,-1705,-776,1022,-1204,3228,721,573,141,-4291,103,1623,-2,1064,-1982,-1746,-1931,-2033,1022,1821,-479,1526,922,1213,-828,895,-2469,992,1999,1077,925,596,676,94,-3413,-1966,-1559,822,1980,2151,1853,389,1428,2843,1815,-254,2073,529,-56,1511,-3808,2551,-2588,-1830,1420,1089
-2421,988,-21,515,435,354,895,-1070,554,-442,123,-826,218,-366,-1932,1449,-1159,690,738,315,955,-2904,-623,445,1139,-1545,-2899,-1001,90,-121,750,2320,2564,-351,-447,-981,-1229,-72,-3243,1444,215,1345,-2123,-3603,231,-1104,1228,644,-1039,-1592,-451,-739,-687,-797,22,1064,2412,632,-79,-2765,-1784,530,-796,-288,1719,2247,-459,326,-418,-408,-430,1927,2304,2386,-1272,1808,367,-33,2661,-865,1130,1033,480,-162,2476,36,69,2331,-965,173,2664,-132,927,-1045,250,-1717,-594,280,1412,1184,1225,588,-539,2438,290,-2161,-1675,1284,-255,-111,-2166,-503,511,3013,-209,1193,-790,-1106,-549,-135,732,-336,-1402,80,1374,1769,944,-164,-955,-100,1003,-1451
-1526,-1306,-2233,-536,-1991,19,1409,293,1469,-1609,3883,-450,-343,-184,-1593,4810,1413,705,3713,2166,-1882,371,-1791,-895,1847,-928,25,844,-2918,-412,223,-413,1839,-880,-1362,1305,-742,-471,2709,-880,-1697,-1173,1085,-2290,-1743,1036,2356,3206,-1625,-88,634,1086,952,-828,-532,-1434,-1177,790,-684,-3725,-1616,-341,658,-1254,-1825,-1335,2674,-2417,143,-1883,-1286,436,601,447,-3146,494,2147,1401,-380,1085,-77,392,-1603,-1240,-907,204,-1425,-28,-162,-404,707,-1271,1156,-105,241,591,-3392,939,765,462,-3358,176,452,138,430,-1214,-263,-3377,-817,944,-1566,-1746,-1555,2941,-414,1179,-1546,-856,-324,705,-1487,3497,-4617,-2156,1730,-1668,527,3384,-1133,1724,1136,1694
1835,-588,271,364,-464,-1386,-337,1094,47,981,-2192,954,-527,-913,2730,-863,-2188,-981,-1006,-842,1250,-566,1368,514,371,420,-344,1193,2641,-1170,-1229,-337,-130,1524,1633,-1470,1179,401,-300,186,-58,-615,1560,3510,-1631,1209,-1470,3217,856,1228,-452,-1007,-110,798,1907,-236,-750,543,-2967,2968,1209,-1240,-1130,2164,-2539,-1801,1911,1573,-1200,1924,414,-189,-1751,816,1171,1405,119,-331,-1512,-260,-2121,-1915,749,498,2451,-92,-1483,-1284,1982,-276,-1109,347,1452,438,-63,354,1014,1873,-1025,-617,2362,-2790,-471,-698,904,241,399,1177,2244,1296,2310,1770,406,-2322,725,-606,2154,116,1517,-2124,-3370,226,1460,-952,-1003,1491,434,-1860,1921,-229,211,931
-1637,1330,2190,-224,649,266,-932,41,-1600,2004,-3274,-2592,-2550,-1220,614,-4479,1639,-210,1155,-3913,-929,785,1881,1052,-776,-3939,454,-113,-2505,-531,2433,836,605,-563,304,1852,-1682,-1566,-108,2160,-1275,272,-1004,1089,-2441,-3235,-316,-501,-462,-91,1490,240,-694,-3516,-1570,2926,594,2382,1954,-1727,64,3138,-1177,-313,1125,4798,1045,-177,-2586,-1930,3213,67,-77,-2082,837,-2829,-116,1750,1177,-3074,1067,1776,-1213,-2288,365,-246,2284,1785,-1289,3332,-692,2436,-1026,774,-968,-3587,-1035,-1236,2642,1302,-1141,-3027,-672,-263,280,-894,-578,-1953,-3730,-1035,-600,240,1223,526,907,-267,1797,786,-2023,395,1000,940,2924,386,-2634,-60,983,1480,1488,346,-2377,-2286
257,158,911,1009,1008,223,784,-369,3281,-2025,-1028,264,-41,1994,1827,-720,-1167,890,-285,-512,2124,1568,-603,153,-1094,-364,-825,1059,605,1677,-8,2218,-1204,-1832,2179,-1760,-73,1692,-898,-910,1266,-1909,175,1532,953,345,2377,-173,3700,2112,-1485,-3326,-254,1775,594,344,-956,599,-998,678,14,-1063,-1885,-1078,-756,-2003,577,-185,-3334,2123,-104,2389,-396,-3234,3219,1895,191,-854,1852,537,-353,1316,2707,267,2835,512,642,-2678,-743,1131,267,699,667,-2573,-646,835,1656,-920,-2569,3516,2647,80,-1786,135,-749,-315,1352,2161,-1486,485,528,-894,215,-2075,616,-298,1773,-264,72,-1129,2260,-2725,-232,-1336,-1662,1223,1014,-1064,-875,489,234,-785
510,-3665,-248,-915,-1956,1041,175,-2103,-322,-3255,694,-668,1761,53,-1692,1305,-736,-1237,-2273,3302,-312,1382,-961,-1853,1429,4337,1372,-1820,-1356,-973,-2801,-876,-2909,957,1983,711,-2079,1460,3010,-3962,14,-1097,3400,4409,-273,2271,-618,-98,-1982,1408,-1533,1173,-326,3720,-350,-314,-1205,1991,-2165,1799,-4052,-1296,538,1267,973,-4456,2444,-2174,-543,1733,-3629,1993,-1763,-1612,1107,1533,-968,-2882,-82,2173,2727,-2159,-938,206,857,-2412,-944,-3342,344,33,42,1206,932,1103,2375,-528,-2505,4318,-600,1347,-2375,1433,1353,-410,-962,1527,1915,500,-1267,-2469,-173,2415,2007,-1644,-980,-1135,-1769,2184,2050,1585,1086,981,-2329,-602,-2473,-2082,1407,1102,-3447,1192,871,361
-1122,2000,-1112,340,243,-3295,3392,955,-424,828,60,-3038,-2849,-984,-798,345,1108,-487,1462,-777,-445,-595,222,-43,2077,-2339,833,1264,-1679,3072,-1696,-928,54,468,-135,706,-875,-3662,647,2665,-2176,629,1556,-161,-3021,1286,-323,1057,-1130,87,-149,-875,-1267,784,-3885,19,-722,1552,1501,269,-1456,2654,618,70,-1102,1218,-84,-354,1942,-1296,1689,-2398,-276,2021,-738,623,-49,2787,-1885,-1752,-680,-202,-884,-3693,-1280,813,10,2879,904,753,-317,-2570,1562,124,-1671,146,-1080,-652,3281,-1753,-1222,-1213,-301,-1108,-2312,-1028,-781,-589,-1566,-1311,-956,-1298,-424,381,-2355,-1583,2102,-1579,370,931,618,1239,-491,-412,1522,-862,-289,14,2525,-161,1730,1880
