276,1190,-1107,1854,74,-316,-23,-1777,-1863,1149,1499,1353,-1772,256,-1234,392,-157,1907,1356,613,789,-330,-443,563,-1111,758,-949,-523,-493,964,1082,461,639,463,-136,-2071,1371,684,3027,-1885,-622,1375,320,-63,2274,-432,994,-243,1068,265,-396,-185,-496,-1917,35,1234,-1060,-859,2028,-1585,1458,-2469,758,2339,1517,-1557,685,-849,-229,-1499,1512,133,-351,744,-280,-23,-1318,1106,-654,655,-1418,785,194,79,-525,1100,2188,-1956,-413,-87,1970,2173,1557,-307,-2229,-39,-1467,-1856,119,-1722,-465,-886,-1394,400,-1095,-837,-747,-621,1650,-145,146,-191,467,-136
354,160,520,630,876,-1373,243,-1143,-519,-127,1892,511,-57,286,681,650,-2246,630,237,47,124,1087,-704,-1667,-2216,-1312,-971,-1371,-207,-1132,-411,-108,656,1827,-267,-566,149,-1032,756,-958,1523,-854,-404,1107,-264,-335,-1132,-210,934,1303,405,-874,-505,-26,-718,-1469,569,-2835,1238,767,34,-1521,-1947,-707,692,996,-647,-495,671,1011,1177,994,26,706,698,1818,629,1135,1312,522,-1464,-319,1217,-913,-1044,29,216,-340,-821,119,38,1442,-1624,-154,582,-748,-175,-6,-1733,-796,141,644,-550,807,394,-856,514,296,-581,-1072,94,-1255,-1151,-203
-268,991,-320,808,48,-23,1003,-26,-464,-922,868,-313,-1034,-1054,1135,702,456,78,-978,570,-608,431,40,-442,293,-430,313,-152,603,-35,566,-1485,-105,578,-231,-245,-142,-1945,899,-1220,-543,343,91,1328,-214,-306,344,395,864,176,731,-442,-1054,321,-301,214,-1533,-182,645,-170,306,-2339,1011,265,104,-775,-2836,-1729,880,-272,1158,-891,463,2320,-747,829,155,1373,930,-551,459,-295,1067,223,-1174,-1031,-337,-255,118,809,339,-51,1347,49,817,258,-194,-824,-759,9,834,102,994,377,-2020,-1195,-2253,-2215,1103,799,725,-920,919,693
465,-778,127,-292,1610,630,450,618,-428,-1432,-1350,-307,-2185,832,-572,-1466,941,-966,1447,599,-689,-702,-1570,524,0,-310,-2096,1071,164,-1325,-863,776,-705,1497,-475,-835,-338,1349,-601,1159,-117,-796,-1019,-1476,678,299,1031,587,-1409,571,-369,859,1723,1433,1461,-1684,-139,1202,542,384,-642,-65,-1784,10,324,1155,589,704,-2842,-1106,-347,4,375,-1680,-545,-186,1778,-427,-672,-720,-403,420,701,-100,65,928,1033,-58,-235,-610,1305,76,1458,158,-814,-603,-85,-1066,1367,-870,1001,-2158,753,-114,274,235,712,1332,-1472,-843,-1010,-924,-371,-391
-639,512,1448,1074,-161,533,8,1025,1698,949,-967,-867,1261,-427,-290,41,267,-786,-629,973,104,499,1511,793,1273,453,467,2284,521,251,228,-15,126,-2488,-734,1215,-16,-431,-752,421,-700,-1297,502,1493,233,947,-1661,443,1400,669,121,-980,-793,-1437,-1225,1726,413,-503,-601,20,-639,1553,893,97,676,-261,-833,-1727,560,1511,-1622,-391,1362,941,-80,-524,-299,202,2758,-1439,1828,-452,-2304,1148,-155,120,-743,-327,1940,40,175,-1263,771,-49,412,29,-1075,-662,1245,-756,273,184,1081,632,356,-1123,253,-894,1529,559,2358,-712,-980,7
63,1230,1651,-27,481,1199,278,325,-578,-520,-77,-2388,49,-203,-518,1561,283,822,-1326,-10,380,1050,550,445,-752,660,1868,-159,-1372,-1419,43,-1311,-417,350,114,880,-585,-799,77,320,197,-295,160,-192,-96,226,-20,525,-221,1689,-2182,53,835,-580,-1515,382,492,-425,-2148,516,-57,-485,515,-441,1210,-697,-1993,666,745,947,-636,-836,813,-39,-39,1189,428,-528,-618,1547,-269,1271,130,1023,1904,-1525,-771,1527,-460,820,-948,-654,92,348,263,771,485,-245,48,88,-104,-18,1501,-1195,-1232,-650,-566,275,-178,-685,-337,-692,-718,-2774
-732,1370,371,68,-952,650,-735,-1065,742,-676,928,565,636,-982,-112,-631,-487,-710,-778,-148,1093,-1497,1610,-2201,-1272,-404,555,-705,112,915,-1740,-1589,390,-2279,861,1573,-1401,57,1002,370,506,240,-967,1349,521,-978,-1694,893,-321,667,-334,427,48,-1132,-812,1744,-383,-647,-1436,206,-465,814,-411,-339,-2079,-431,695,-225,125,2422,-926,-1185,-550,-904,-94,-717,-962,318,643,-176,-664,-249,-1968,635,-519,609,1218,-700,502,-83,-636,-2073,-463,-509,1005,500,-56,882,-2571,-322,-1424,2858,-336,-475,615,-2304,511,-1116,871,-1624,491,-714,1060,1432
1318,395,-1226,832,-1819,962,-1076,-500,460,499,-489,-1954,-443,-1869,1290,1007,1528,-1540,320,664,-316,-431,-1129,-449,-1376,491,-259,-272,-849,1231,60,-694,33,-1238,1130,268,636,423,104,400,-1472,3193,271,-927,-20,772,411,-1771,-1808,615,-2308,1507,-495,1318,829,1786,-2179,1137,-1563,-2673,1552,1115,66,-61,1902,-147,482,319,-1785,1672,-2157,10,96,-1180,-1396,-1460,-1932,31,-1012,1568,11,1408,-708,-48,852,-725,578,-1097,-501,656,-794,-156,1356,568,-387,-305,-1345,81,735,383,-553,983,141,742,-1412,1315,615,-564,1088,-748,65,373,-624,-1301
1581,-1236,-644,-891,-1193,1723,-49,-1331,662,963,-892,-1180,-993,-609,-517,-219,-620,464,-110,-847,-1002,-589,-20,-1219,-68,116,-494,2054,-296,-702,-621,-404,1030,-1621,72,348,809,321,-1735,564,-1303,-20,1272,1331,-682,2516,-729,-213,-2141,-404,-1143,-528,1740,-125,898,562,-1184,-253,-1357,-779,1086,1280,-823,1453,830,-1420,2259,422,-1387,768,-356,-859,-1770,-1178,-821,-900,-65,67,546,-511,1170,535,-379,728,1747,-812,1151,417,-782,2347,-1402,-1356,-295,419,-1020,218,-813,356,159,1248,583,1500,-245,-2617,-2739,545,754,-16,607,-1287,-139,-1156,659,-217
994,-456,1390,-233,-982,-692,358,212,1046,812,-390,-756,1404,-1146,1139,-8,571,-37,345,-2429,-138,901,-226,-1041,1036,-315,1562,951,2023,-2062,1219,-868,126,-1714,-2130,1863,-19,-1345,-407,205,-91,450,-37,1956,-1694,407,-2151,-864,2005,819,1358,596,-629,720,-1389,-1379,403,749,-612,997,408,1057,67,-671,419,-1009,-777,-2524,720,-139,464,-1162,-1077,1967,1063,186,405,501,-477,391,2603,159,363,318,644,-780,-876,1348,976,-1412,-2163,-212,-1545,193,-1037,702,-553,2073,1119,2334,-562,557,1514,-389,791,-9,285,538,-1006,1904,860,1124,-169,98
-2095,125,-997,829,2086,-1723,-893,-790,-734,214,1249,1896,1113,641,-270,274,-1310,1844,-1569,1379,-1017,1507,712,735,45,377,76,-998,364,515,370,104,-1161,1291,-2196,-2169,-898,-657,840,-1409,-1592,-118,781,-462,1800,-3079,3278,-301,1120,-2522,853,-2012,-482,-395,1507,117,1306,-703,957,1010,-312,-1889,552,-28,-1448,581,-1039,1981,2231,-165,1265,1057,2035,1504,-429,-210,-1436,1203,11,-558,-1588,244,669,132,-519,724,-707,-1901,-1453,-199,2697,357,0,-666,915,-1567,968,-2025,-524,-464,903,1744,-2051,57,1459,61,-1508,142,1698,1815,201,883,356,1727
-102,2221,1641,-269,-327,349,286,-1030,-116,-1965,-338,-984,-108,-944,817,743,1721,694,-76,-2401,1205,1691,547,-207,1001,-63,1424,-1516,813,215,1135,-278,125,116,1020,2033,-341,-1929,-453,-26,555,576,51,516,-1480,-188,-953,-20,449,478,293,960,360,-892,-1192,1335,87,-325,1337,-725,956,-1272,1054,660,-133,-341,-845,-1710,829,-319,-464,-525,713,1008,-215,929,1156,-1568,-227,567,-444,568,694,564,-1165,-1781,279,220,194,-297,-1112,1109,1736,497,-1602,828,464,107,-1205,-53,538,-1728,1895,-157,-1227,-477,-202,-907,918,390,498,-228,-827,-641
-310,95,-850,1769,1243,32,1223,1298,-367,739,1479,-256,-8,206,8,16,-104,483,136,2098,291,4,-286,1311,-1263,834,-1206,-763,-1298,190,-2111,302,-1374,191,-307,-935,-142,586,1248,-316,1225,18,-8,108,2699,-273,19,1032,150,1349,-33,-1274,-1995,-884,-1110,285,-373,1426,819,-34,501,-931,-333,49,1544,311,-1354,694,986,383,657,190,677,-820,179,-429,197,826,797,661,-354,-1084,-1369,563,-1000,896,-795,776,0,-1488,1417,739,-270,-809,334,761,-1345,-1134,-232,-2025,46,-338,-951,2774,608,-966,193,671,-713,288,1585,408,168,381
-128,60,689,61,104,1495,-563,-435,-91,1204,-1249,71,-810,-485,-1074,-1426,261,-402,-251,530,1317,-2214,1190,246,-58,1882,41,1367,-1546,2230,1064,-146,633,-1218,-851,264,89,901,20,397,-1274,-6,-914,1465,334,1786,1219,1398,-491,739,-186,639,1662,126,1373,1903,-1146,766,-1487,-1087,239,817,1399,614,1078,470,1155,1162,-1881,795,-968,-477,-981,38,-325,-527,-14,1150,-48,-306,912,-595,-113,-495,227,314,-948,-90,1791,-332,88,-1741,1191,-1814,-810,-1268,196,1368,2307,-465,-1927,1435,741,-802,110,-196,235,-1072,720,-1065,199,84,716,673
1628,139,-526,1827,-1427,-991,-2162,-1813,1443,125,420,-643,564,-866,305,1787,-2441,-958,-415,-823,-1500,-1095,-2489,-671,-1392,-177,478,-1130,381,436,-307,312,667,-399,586,145,1085,1354,-499,950,-721,1973,39,377,-1385,-829,-609,-126,-989,-270,-2635,-462,-255,119,-1325,410,-1971,-1410,-183,848,2767,109,134,-908,-396,-104,1368,-711,-621,926,-985,1867,-886,95,-852,-97,-800,-1211,756,1623,-1055,1632,-1514,-63,2004,-470,-1334,-1019,-164,811,-1415,-350,764,1340,438,-1087,-988,-42,-522,429,-630,1284,-525,-303,-1254,1232,304,1392,-39,-641,835,353,-201,-2038
-2871,-29,254,-2466,413,-126,-29,1707,-35,-1639,-749,1460,809,1656,-302,-1573,-613,122,-1292,1136,708,388,1623,619,261,-545,509,-670,122,953,-860,427,-267,-372,269,762,-1677,607,-1851,-993,304,-3328,-1186,-1503,499,-750,1940,-12,-1025,-1078,975,-711,-305,-208,921,-189,3513,-1010,1504,-560,17,-230,-1062,-1010,-1743,1998,-542,3281,-163,405,-855,1022,1132,-14,1529,577,519,-2182,562,-640,-725,-2442,-245,-1259,-1707,988,-180,284,-850,-158,572,-1162,117,801,2448,-1026,1851,1057,-891,-540,373,177,-114,79,1521,232,936,-1054,-930,1384,-298,824,468,1138
-404,307,-39,37,-353,1,-1618,-803,496,153,-126,119,-287,-851,624,-456,-768,319,-896,-3,48,-1129,-975,1401,-1758,1301,-264,-1288,-842,863,539,-79,-231,-231,-1119,517,341,779,468,59,-481,522,-497,674,-580,454,1058,-258,152,-1957,-1065,268,-689,-289,1056,1368,-630,-174,-261,415,1779,-514,1055,-142,-378,276,695,2030,-525,526,670,1986,-311,-7,628,181,-611,248,290,1226,-537,-1202,-1157,-441,504,99,-126,-514,57,-970,-1515,-1434,830,-603,577,-555,-146,622,309,660,-935,333,-725,1072,66,630,-1064,-444,-713,104,16,1238,-692,-222
-996,870,128,-1251,-753,522,-557,222,-921,96,-1127,130,1148,-1162,1746,1495,1361,193,-230,620,702,650,4133,-449,2179,-632,517,-187,-1738,773,1542,-168,264,274,-134,638,-769,-1752,-2178,-937,154,-404,21,42,-271,62,862,-663,-204,-309,101,-457,1171,1034,-594,2320,13,-698,-123,-1866,637,961,2328,1727,-838,-787,-1249,794,2566,-319,631,131,1173,1283,263,614,567,-1028,121,804,-1107,1926,1841,1064,-1021,-2275,-1337,74,191,177,-22,-192,236,287,-339,-1321,1063,1188,788,-548,-968,1436,229,419,-769,563,-364,-3889,1180,-162,321,1524,433,549
74,-118,124,-1340,1756,1255,-818,-1878,-2201,-383,-879,-703,-2763,-1509,573,-17,1381,78,2287,-759,1927,17,427,1691,1056,-64,-1711,303,-1970,-77,902,-897,949,902,-756,-1463,636,264,-506,-607,-255,2528,-1003,-1284,-1427,1657,1956,-543,-1271,-1943,-253,-198,915,665,3002,-721,-2340,-85,-844,32,-1091,-477,1161,999,78,868,-33,3541,-1865,-3457,911,-164,642,-51,112,370,793,1313,743,2598,-1974,1277,2182,846,-694,-185,415,-587,609,127,-215,-960,648,-682,-1320,-34,969,-910,838,718,785,597,-207,-114,-39,121,-1446,168,-883,-1428,-1658,-1393,-897,-331
353,937,1221,49,-104,-1372,1348,-284,11,-1561,1770,-700,-375,-91,498,-451,-205,214,833,-1099,-602,1842,-888,-1607,-198,46,2120,-961,1578,-2065,310,151,-1754,1861,206,427,-601,-50,-278,-1070,1245,472,-1739,10,-2688,-148,-517,-173,213,1686,1208,1513,-507,827,-1064,-1452,-645,475,1583,-482,687,-46,-1672,-650,551,-12,-143,-1396,774,-1270,905,-54,-676,780,1692,16,1402,540,-1164,704,-721,-666,895,125,-814,-408,939,288,-1052,581,-1828,402,-31,-723,-2538,905,693,653,-1351,589,1951,-1699,596,1188,-1216,-439,1238,730,-2348,398,2066,-416,-239,-180
1570,-2722,-1952,-532,-1427,-1185,405,1063,1210,610,62,-488,2731,809,497,391,361,-1801,-662,1703,-2317,-1313,-454,-2253,-673,-599,-1453,684,450,-322,-1168,110,-416,880,1215,-1128,1640,292,-181,2387,100,-646,2924,-928,568,-1667,-2831,-127,-788,977,608,-777,487,1470,-678,-1773,1431,1364,-1611,1016,-1459,1584,400,-760,308,-1407,2007,603,448,887,-583,140,-947,-412,-344,-1222,463,-851,-22,-905,263,-24,-674,-370,712,-456,-513,1763,-1688,168,660,-672,-2591,1325,1787,-1135,-424,-261,-945,496,836,2654,481,-834,-629,2561,1095,1453,-604,-693,-671,428,1173,2203
-657,1056,2050,-451,1286,-441,-414,-888,-1301,-412,-223,881,214,841,-1469,-618,183,1133,1606,-603,503,1340,1567,146,515,-399,651,1079,409,-1235,265,66,-649,993,-568,-778,-672,809,999,-150,91,-1378,189,-934,551,-1187,213,417,486,1066,325,-642,1593,-923,-256,-1624,2372,-1317,650,1303,-2732,611,481,824,-467,-778,-176,-515,-389,-1342,-581,-904,2102,994,411,-622,-876,-71,-295,-392,-644,1944,519,647,-838,-343,1469,-403,695,704,1332,179,-1097,-688,-2115,-1510,1409,-334,-148,-13,246,-1333,845,-358,1338,-1807,833,377,261,59,187,-1542,-614,-756
-639,27,-357,791,-1869,-898,1011,2312,335,54,356,513,824,-560,281,-1574,735,-2228,-22,2448,-214,-1651,1364,-1812,-274,1004,901,1074,1154,-506,-513,-1647,-696,-2263,-1381,-856,-532,84,524,319,-1419,-814,-1114,2366,1814,-3165,-499,452,2201,2248,696,325,-186,605,-1077,1459,463,1028,-476,-1492,1830,458,-911,-1483,-699,-2328,-1639,-1020,-158,910,646,-364,-314,3516,1671,232,239,350,1350,-1785,766,-1153,14,-285,-642,1883,880,97,717,-2049,-428,-847,44,201,822,-378,-611,62,1602,-437,207,2148,2774,1522,463,-204,592,-1469,-552,949,-3,316,1442,2042
-1717,1543,249,312,1460,-250,-40,-1468,-1983,-2093,1290,361,-1056,-939,-1667,-1835,-438,646,193,-682,1605,-718,-601,-615,2038,517,976,-1653,-1026,1635,-151,-2215,-1165,486,-41,-1389,-1561,269,-706,-866,-1636,267,-1107,322,1139,-1260,1531,1248,-1204,463,-1523,-1643,-289,-1688,2264,1357,-1502,141,2611,-746,557,-1501,1292,-587,-768,211,-196,2190,-468,-1508,-376,-490,-385,2348,359,483,-208,-1174,301,1382,-2025,-700,1244,361,-446,759,711,-1199,978,-934,833,617,1489,-927,-1265,-1024,2919,-2343,-669,-561,773,1467,-1076,-1538,697,-969,261,1214,200,450,771,-3403,445,1652
-1517,1741,531,2475,344,-1341,-645,-307,-273,357,1372,901,1980,655,-240,19,-1478,736,-121,1980,-186,1355,1353,55,20,666,1782,722,209,831,-433,-736,-1045,-972,-1695,-549,-699,681,219,-1158,333,-66,-1245,1954,326,-2463,-547,576,764,1838,225,-1070,-1108,-1312,-908,313,-434,-589,1188,-276,-329,258,1598,-322,-526,-1065,-536,268,2350,1046,838,452,495,1779,-602,-1995,-2355,1399,1873,-1498,-1080,330,-3315,1104,-570,-16,-855,-1025,1536,-85,696,-282,255,-1170,-346,-2007,-1515,-1227,-1068,-1461,470,2002,-450,2345,1063,-1414,799,-1198,2161,1303,2277,-965,-311,1925
1136,-1858,-414,-1106,42,954,-116,234,1107,521,-1310,-1237,294,446,866,259,402,-864,1372,-123,630,-471,-403,1463,-594,87,-2372,363,-1894,-1452,-2661,2186,226,0,1063,-668,251,1264,-1581,-136,1602,-1069,-32,-1160,-261,1187,-102,-778,-1896,86,-104,-480,649,-16,-236,-1447,-526,-101,-270,981,158,1641,-1922,-453,-679,113,181,1304,-1036,209,435,413,813,-1293,1744,-62,1099,-528,63,435,-543,-1125,-688,-360,12,353,-1353,1083,-2046,-922,-1059,-295,-1387,768,380,-124,-935,1083,1453,1153,513,-903,-336,430,1076,702,462,904,-2855,-2114,805,213,11,-560
-1839,938,-808,-1526,-804,209,-1143,1083,88,-844,-1174,-1018,964,-1203,2542,325,2670,804,-653,1181,684,1366,-1136,1960,940,79,-3265,1314,925,576,1858,402,-275,1468,871,1815,-753,-727,-477,-1767,-1541,688,1060,30,932,-681,1947,-1096,-510,-852,794,-963,-1045,1222,2576,1794,667,142,2207,-1410,-407,375,1595,-240,-1182,1887,-1420,1529,430,1570,-259,-267,513,-2075,-1673,-146,1640,-2567,-142,-2099,-490,-141,-1706,412,-1016,980,741,-3875,-39,945,-528,-395,-166,2358,1641,-1522,-646,-1512,-1230,967,-312,-1020,-21,1590,-669,1045,-3066,-1236,685,880,1152,276,-1049,-555
-1003,599,1153,-945,71,-851,-1371,-835,384,-306,83,88,1357,-1240,136,-897,1032,-1111,78,-408,1499,247,915,-574,-1189,658,962,-931,182,-242,1547,-1116,-573,208,-386,77,-85,-93,-20,389,-664,-308,584,-964,-542,87,458,-649,1009,-952,1347,-36,521,-274,1038,784,1342,143,-1330,438,-1409,92,1291,-923,-116,224,199,426,511,185,-1387,541,1260,173,768,-675,-695,524,-397,1439,-111,712,440,-219,-501,1222,5,382,-466,739,-1438,-718,-538,-729,436,-645,1949,474,-1104,657,-511,1042,636,314,1104,704,-1132,510,-583,501,101,137,-1145,519
1910,-654,-1420,2021,315,-243,-500,-1018,-758,1376,1642,-153,465,1230,-356,1624,-1008,1061,1496,-898,-802,1128,-1939,-610,-1433,-273,-668,470,-386,-857,-1280,-1090,581,-933,1108,-2649,411,1111,1151,-1887,-360,2375,666,-199,881,-1203,-216,-734,-483,1378,-468,462,-13,-5,-695,-1407,-547,999,-655,562,580,995,-456,-1193,-598,-1758,1250,13,-496,327,1910,1115,-2427,-453,-643,-55,-2756,898,-1866,1722,-1103,1741,-575,566,2310,618,-125,-1742,-2364,-1404,654,910,452,111,238,1007,-1972,-496,320,-62,286,-328,-1872,-806,537,1519,47,1691,254,-2129,109,-605,-387,-1298
-301,741,1,-2607,-1914,221,-1972,-1799,-657,-981,-1042,-398,-102,-1505,619,126,1503,277,1323,-857,2298,-773,399,142,-589,-404,-1062,-118,183,-44,1297,-346,1772,-661,1566,508,-342,892,982,75,-1278,1333,64,-1070,371,-120,1248,-850,-3,-1730,-100,61,625,-599,721,1127,2076,-1549,-578,-845,-1393,-1535,1726,1945,-1949,-956,1346,2326,-1416,-1286,-809,175,172,-1224,114,-1473,-192,-2724,1745,455,-1102,1073,212,643,-209,878,2353,-839,-1280,2146,-2023,-648,-865,2504,-380,-124,-734,-194,-549,667,808,1225,976,-396,-1530,661,-1439,75,237,-765,-1144,426,-19,-638
721,-1154,-1769,-492,-912,-437,869,220,-533,234,495,1496,-1517,153,361,-295,-1474,920,-324,613,-1811,-1407,-71,-646,-1172,-651,-1611,-910,716,-319,-1412,220,-612,-66,-497,-17,67,192,422,870,-990,-294,946,825,763,-1259,617,-706,93,-1729,102,277,21,1330,-678,-1242,111,-1602,1042,217,365,-1019,-1342,850,-1109,-367,250,502,7,-1165,1240,948,-3,-481,-175,975,472,-629,795,-649,139,-799,1845,-1119,-704,-8,1737,58,-2099,63,1797,-64,-1708,670,695,-258,-1304,144,635,1026,88,496,-1083,313,-2197,-429,165,-862,-505,1805,-146,561,1873,539
291,-721,-172,1844,-448,-96,-893,576,790,2451,-1403,986,774,2290,-1194,388,-1377,555,-1796,1420,-970,320,-94,1333,-518,1260,1196,1295,-1809,852,1459,903,7,2,-2082,-63,1583,543,-1296,685,-866,-1552,1411,1432,143,370,168,-613,1336,-528,-85,977,-601,-1376,655,2349,-772,-678,-233,545,341,1556,904,-427,625,-1277,976,-626,2129,1050,-1377,708,-279,564,261,1517,-2876,540,-1602,-1302,1348,-1842,-1449,-2346,1618,-300,-2357,-665,56,-587,1686,299,-354,-1090,1625,84,-1027,-741,885,-308,-1593,1860,-1359,-964,1217,-149,-204,-51,1982,373,-2303,839,-2456,151
271,-601,-254,299,961,389,-1137,-1543,1538,-63,-546,-731,-213,-571,-194,-831,-406,-692,-1055,243,-1318,-281,-1178,-341,-1276,1242,-417,552,-868,372,457,740,-258,1365,553,-742,-521,1084,-880,-533,-570,-268,-231,-1400,-1672,2208,1859,964,-2593,-2,788,-610,958,1282,1565,1224,-1822,426,-1336,612,516,460,611,-853,938,333,1659,1100,-315,1666,-859,643,528,-1143,-895,-1795,-500,1065,-1587,-402,105,1430,269,536,1227,389,-747,-352,-109,688,-834,-1321,1865,-1942,395,-464,767,217,-959,365,-118,-321,-1600,294,90,1466,-595,75,-199,-999,743,87,-22,-860
-378,-1223,-91,1411,2549,1308,956,10,1262,2238,-622,-1047,-117,199,-2226,726,-267,-39,-1503,492,214,-335,60,3426,1882,1970,760,1589,-1104,2047,980,807,793,412,-1719,-440,2568,-972,-603,1450,-1182,755,294,32,1068,1776,563,1087,170,-148,-795,-1585,-982,-761,490,1296,-872,1063,-2057,761,654,-632,806,409,2490,461,-1749,332,1012,-931,37,-1817,266,-152,-30,-112,-279,2048,27,-912,913,-882,361,1472,2366,239,-2424,3003,3001,258,597,-1095,2236,-1699,1166,1593,610,-32,2574,235,-501,1149,481,-893,79,279,-762,691,1595,-543,-74,-496,1007,619
497,1518,503,1203,-1528,-640,-274,375,-1434,783,788,1376,-1248,945,6,465,165,669,1375,615,-547,185,467,-45,-1706,-392,395,568,695,-1520,1544,-935,-76,-618,-809,526,1058,26,1931,-1155,-316,578,623,584,-288,-941,-638,-1333,2178,-475,-320,2507,-775,-687,-583,409,370,-985,648,-1769,722,156,378,86,363,-2552,360,-1851,61,602,1981,1457,-569,1354,198,651,-2230,618,-658,533,-1214,-125,404,-544,-457,403,1658,-1515,-350,-72,648,1236,788,656,-1037,50,-1532,163,484,-61,-54,-2375,74,816,67,-1048,677,-1795,561,1337,-1286,417,-2158,-1834
153,-2410,309,173,1172,-1733,-51,958,1257,1202,-708,461,1405,194,-265,-1016,-794,-155,-191,-575,-1318,-421,-751,1227,2615,-800,-939,1475,1515,-1729,737,2073,387,-63,-3098,-741,195,-18,-522,757,-1342,-1394,-359,227,-363,-424,-502,782,1304,-920,1360,-1153,-1016,370,-1111,-1060,881,5,-866,1842,-904,219,-677,-497,-229,29,-121,-833,130,-1191,373,159,502,2449,1672,-115,892,494,620,-667,2394,-568,1801,-652,217,-122,-1695,441,86,-2029,647,-578,-1153,584,-799,-465,-345,-245,2935,1472,315,572,83,200,2370,880,1087,1353,-1967,1713,708,2193,812,1203
-192,21,492,-1004,-1684,-1573,-200,1657,-1201,9,-737,924,379,829,1816,74,-17,911,867,539,-450,1622,-464,-640,1012,-1563,-504,1293,733,-721,2428,304,433,565,-538,647,-1058,891,106,-1695,-465,-458,-502,1373,-667,-951,63,-1722,1665,132,1984,896,-540,1394,-102,-767,1953,-1884,2201,-677,-868,706,328,635,-1370,-85,-378,-94,-650,-969,-581,1262,-322,2412,1382,913,-52,-1068,971,-887,636,-1184,649,-2260,-1755,-6,1084,-3043,-1000,-663,903,266,-2795,1694,-878,-1256,-961,-173,114,-42,511,-1020,1377,729,254,-286,385,-187,-460,1258,-326,834,-1650,-1058
-509,-1,-127,973,1193,1219,483,-293,752,1901,969,504,276,661,-1981,362,-996,-245,109,-796,1391,-41,816,1677,-277,1116,985,-216,-718,2168,-1098,718,761,-1566,944,92,562,-337,147,-373,387,1415,-266,241,1334,1322,127,293,-1166,203,-716,-480,-237,-1969,32,677,-499,1094,-497,-610,1557,886,-1124,351,541,450,-198,-657,9,1051,559,-1185,-510,-1171,199,-476,-1501,1985,-556,435,-366,-438,-1084,859,931,1705,-498,1298,1329,212,851,940,1360,-1161,441,1151,533,1322,735,102,-1481,-968,7,-786,1402,-518,872,-175,233,-1335,-725,-208,1235,-323
2346,-2039,-1898,1874,-511,792,2544,1506,855,371,-1864,609,-2792,526,1991,133,-27,-1135,938,1228,-1996,607,340,-2103,434,-69,-593,1506,669,135,-2565,21,544,-511,-1685,-1603,501,120,-2776,200,282,-1535,-479,1760,-382,-226,-485,-210,-1264,1676,1407,-369,-265,1583,-1836,-381,-1285,324,-750,-362,896,622,-2813,-515,275,-562,423,-1479,612,-2107,-315,1744,-1370,-144,1778,1046,1385,1187,326,-2184,3866,-199,969,-666,-1271,-2049,-648,-1301,-614,-3680,1713,-261,-775,-1343,233,1052,-2503,-207,2019,-1199,337,632,154,1374,-1654,-89,1204,-1517,377,109,12,886,-274,2239
643,1045,-1313,1636,-2031,874,921,-454,1837,-268,685,-196,-1082,-1459,1205,801,-58,-926,-998,372,-1086,-263,-573,-1926,-2624,1484,1482,-956,584,858,-1850,-2900,-964,-1468,1142,488,1444,-682,133,234,57,2042,921,2448,-770,-583,-452,-107,-515,1172,-1415,-282,-1378,450,-805,1250,-896,1065,-1597,-5,2681,2,124,-968,-15,-668,-221,-1740,1486,1861,355,679,-1134,-271,-1045,1148,-1012,604,-230,-883,267,519,-2037,825,-180,-639,674,-72,578,-715,-923,-360,180,-951,1845,1086,87,1264,-1896,367,82,399,355,661,-2051,405,-1328,-1934,1440,268,225,-1008,-206,-604
519,-408,262,1164,1414,-978,-221,12,298,-525,-493,-694,903,-34,-371,-148,601,-107,1057,-175,-366,875,-1349,439,771,722,-911,461,-419,-1072,-541,411,-683,1264,285,-2207,-862,1169,-974,-350,53,-768,-81,-308,404,-1439,1191,1402,-76,1411,42,-2212,732,359,-1610,225,1036,524,-129,1290,-253,378,236,-577,236,-137,-663,-253,52,-1231,-1174,881,1512,1010,773,-1130,824,-1150,-309,336,584,2700,405,71,-175,226,-636,-984,-630,-1887,664,872,-1059,-679,-1244,-644,-491,-3096,786,-1729,1085,-1670,809,1005,562,1184,71,1699,125,-1131,1512,-769,-574,-632
-1792,650,17,-112,-166,-1336,-403,416,756,-718,909,576,125,-366,-934,-2231,-177,-559,-309,608,939,113,-1214,697,-735,419,615,-467,1498,161,1013,-287,-1851,74,-640,-159,-323,183,827,-834,-1784,-287,-1760,327,1284,585,1171,148,1843,-215,375,455,-1925,-508,1680,1745,-210,738,2025,-811,-922,-707,-1004,-352,-338,708,477,-13,136,-475,-693,-487,-196,-1038,1258,-437,-654,-56,824,242,856,-1360,-72,-1445,-778,2602,2089,-1137,-214,838,-1489,-536,1295,-428,1213,1302,187,-779,-308,-141,503,-37,-1343,1065,874,271,-848,185,-1295,1996,872,144,239,1310
1279,-548,-838,-227,-413,2563,2015,1055,-2068,1272,-341,-54,-2457,-55,267,-216,962,-21,1399,21,772,405,2208,-1368,-141,818,284,775,-1337,843,-1530,-2487,-97,-1142,224,-830,80,-1445,-1525,204,-341,563,1633,1103,157,1144,20,-889,-1307,1460,15,599,1798,400,1098,-686,-1854,1851,-1199,-2175,-50,1910,-1240,18,1093,-543,236,-362,200,-584,348,-723,-2205,-1067,-631,1588,169,1984,-267,173,1226,598,354,-136,329,-1039,826,-221,178,-713,600,948,-1282,-2256,-573,785,498,1407,795,1086,-1217,787,857,-1286,-1078,-460,228,-937,277,35,-1833,-1428,-418,237
