-1834,935,1552,4531,1147,-1064,714,-2544,-2682,3379,-1235,-1300,-2385,-3058,-2845,714,1755,-2573,-322,-443,-2195,3073,3617,-534,215,-3098,1767,4964,-3912,1898,5617,1482,-1953,-3300,-6518,-1761,826,-3567,2413,829,-8821,-2028,1177,-511,-575,3128,873,1266,1946,1749,-1084,1234,305,-934,1200,-2167,-165,-2780,-291,-3769,1273,714,-499,936,-802,3330,1981,6206,-3726,-1043,7017,-4629,4700,3402,759,5421,-987,2370,2387,-5506,503,1559,1020,-339,4791,-1190,-4519,4316,2422,2575,-8816,1394,-7411,-2633,864,1078,7052,-617,3485,2483,0,-148,-2131,1989,9,2833,2790,-2068,-6062,614,4088,2205,-3118,501,495,-1297,2838,-617,-1995,719,3197,-1769,-3104,1616,-1404,3518,2933,1176,-506,-75,2458,2816,1431,-1290,-762,2335,1162,67,-2766,4831,-583,1663,-1741,-1012,-3194,3393,392,2904,-1660,2654,-940,-2508,4214,2721,-6089,-3427,5185,-4556,-795,283,4073,2782
1663,-1129,-3326,-274,-8942,-2445,505,-2863,-250,5230,1034,5721,1114,-2470,-6060,-3444,-4703,3390,-836,3501,472,3941,-625,5419,1481,-1499,2610,1195,407,-5760,2000,-4073,-3405,-3704,-9653,2919,-1547,1708,-3933,-1205,-3,-1481,-4373,496,1383,8080,1161,-5476,7887,288,3953,-2613,4360,2702,-2588,584,-422,-2378,2436,-2581,-602,-2179,6511,6165,1089,1678,5358,2208,3709,-2164,1397,-1463,1383,10,-1960,151,1625,375,3533,-1532,251,-3092,3320,-1513,7807,679,-4169,4416,-1152,3385,2100,-2027,5097,-1017,1931,1359,-3785,-4369,-2658,-3788,-1533,535,4115,1343,8169,-145,7624,2054,1508,-4773,-3520,539,-1318,-1397,-747,-2664,-4023,5322,2095,-7290,-874,-1714,1281,5543,-6376,645,3712,880,-5614,4102,2577,3440,909,3361,1931,-4007,-4593,4417,-2105,-2435,-1787,-207,-1592,5718,-8686,-2237,40,-837,-127,-4766,1564,-1386,891,-2629,-1446,5921,-2924,-1982,-3411,-1133,-2066,-2331
-3598,501,-1560,-3406,-120,557,384,841,75,-1084,-6506,1541,3782,2257,-3560,2375,350,3762,-5577,3463,-1927,1964,-43,3492,3159,-4936,-4322,-4010,-2051,-3566,-2081,-3657,-3775,888,2636,-291,429,313,-9212,-1572,3018,-1869,-3996,-1397,-8644,-642,-1309,-1380,-4500,180,760,1212,-38,-781,-1130,1107,-6879,704,-5528,-314,2209,-2808,3226,-3776,6366,6138,208,1455,4286,4383,-1519,1846,638,3488,-3342,-5186,6209,-2458,-1836,920,-797,15,-1849,-2674,-2329,1307,776,-35,2846,-2345,-1822,141,4915,1580,-2339,561,2426,2588,-3652,2256,-426,-2074,3946,648,5847,-1513,-5905,-442,-1167,-1247,-3830,2171,2233,2026,1006,-2530,-5591,5081,992,-593,2783,-2928,2535,727,1315,1933,-1141,-235,-5295,43,-1183,-4843,722,-1082,1779,-2587,-1421,3562,-4782,333,-2057,4293,69,3062,767,-986,1481,-443,-364,-2504,-4063,4296,-4241,-1943,-1276,-1490,2171,2130,237,-5113,-1917,1033
-2326,-1460,-3350,-4243,1372,4,-5929,326,1370,-1412,862,14,-2269,-115,-1834,808,-3075,705,834,2970,-2072,516,-1504,-2974,-2720,-3979,60,-2520,-1497,-1936,2764,-809,-2267,-1084,-1501,3283,-1091,1113,-3205,3637,8,1036,-583,-2724,-5308,-2537,513,1534,1643,1377,-598,1435,1521,1396,-1427,-3385,1186,-4118,-2550,-622,-1496,232,-3820,4058,-1542,3522,1493,-1410,2037,489,2826,-658,1034,271,-1314,2951,2690,3369,-1432,1851,1961,-930,-6474,-4628,949,3622,-3110,3269,-3627,-4660,1239,-3317,-550,-1872,-492,559,508,2175,-4185,-1229,942,-4551,-2033,-4669,1543,1443,1862,-827,5455,2217,-272,-2575,1682,483,-2727,-1753,2498,1554,-1286,-3197,1232,-336,414,1853,183,-138,1991,-4541,-568,-359,3638,2643,640,-2942,262,3541,3741,1093,-2979,1287,1311,-4725,-2410,-610,3419,-3918,933,-1771,-2399,-702,4475,2620,-5583,-237,992,1834,-4100,899,-1304,-4142,-1786,473
-2132,258,312,4056,-1531,-4429,1631,2043,1233,-2156,-3451,996,-984,-2466,1650,-1473,-14,-553,-338,-248,-418,-3864,480,-1068,6627,2247,-3168,1312,1520,4434,-2702,-2136,-1498,704,-290,-535,2211,-2887,-2047,-565,3334,1820,-1492,95,-123,-1481,414,1684,-1246,-590,1848,763,722,1945,4818,-958,-2179,459,1741,1841,3401,-2647,-1548,2358,-1611,138,3258,3216,-815,-2635,1184,-1967,2226,980,2927,-2071,-1454,560,1935,-456,2421,1650,-1509,764,-4015,2502,-1995,-1174,5036,4186,-3130,-1089,-4983,-1197,1376,3112,-1411,-5197,2878,2369,1583,-26,240,-1145,2515,3416,616,-2067,-458,-698,1020,529,-2549,-1776,2210,-1761,1573,4430,-2238,678,429,-2362,-2404,-5898,1803,-2703,-111,1389,-53,424,-1729,1483,-3610,-1566,143,-957,-765,-2381,-2005,3176,3171,861,2005,4422,-1981,546,1470,1,-1692,-1406,-3211,1380,-306,-2051,-1389,-1453,1285,-1969,2363,-2740,-737,3051
1902,-832,2548,-1032,5361,2842,-4987,3662,2400,-554,3944,-1987,-3267,6143,1165,4895,-3236,-3940,3325,4870,-3419,1588,-1378,-1524,-2840,3715,-4149,-1145,1346,-1822,-650,99,2145,368,1323,1382,2724,-2899,6686,4648,-776,-2320,1638,1607,1257,2046,1855,27,-2671,1471,842,-613,-4005,-9546,266,2798,2298,1453,-1209,1512,-280,469,-12,-1351,-2327,535,23,-7056,-1078,-2498,1632,5546,1147,-42,3587,4564,-6146,815,-2205,-3388,-2917,-220,-510,1330,-707,-585,920,-4295,-3194,1363,-1464,393,1369,-3798,-1831,-2711,489,405,3113,3154,1870,1284,-286,-3116,-301,-2996,808,-5883,1707,-1234,7195,-5216,-933,2167,-2233,-1577,-4267,-2186,-2100,-53,3698,-1391,4497,2273,-335,-4680,-3660,1441,4835,-469,-3023,-5434,-434,-1957,-1035,-3026,2059,-4141,-4408,4977,2913,-7033,-2597,-1817,3915,-3056,2559,2464,2469,-4100,605,3774,-2152,-601,1945,732,816,1103,4761,-6612,-379,3111
1186,25,1847,-1759,402,-1831,-794,82,-338,-342,2274,5816,-2761,3783,-1642,-3032,-1101,-1806,2268,668,2185,-5844,-1695,-1862,-1532,872,-2327,-53,-1328,-2461,1431,-1090,-2353,-3101,1615,2307,450,-1357,4449,-432,-835,1588,-4692,1762,1755,-235,2999,149,-1954,-1230,-2232,1771,-1222,-4350,-471,819,1450,1558,-1055,596,-994,1034,409,-342,-1375,-4136,3160,-1180,-1145,-350,-5400,-1348,-1417,1172,-985,-706,-1995,-893,9,1352,-555,-2280,1344,474,1391,-3658,-1161,-6126,2858,3074,417,3823,-991,2148,-3114,748,-4425,-1422,2924,611,3141,3069,556,662,1003,-2879,-642,930,-998,769,-1955,-4468,-2383,2929,-817,1072,-2907,-942,-2009,-1290,3460,471,4757,-1874,-2575,-2336,1521,-4869,-485,5237,353,-1150,-2350,-1773,877,4640,1745,4030,2669,1376,-411,-4823,691,-5173,-2150,-811,1760,-46,1437,-3485,1443,-1144,-2588,-113,3691,-929,-175,-2650,-609,-7002,-3893,-137
-3482,-1142,1241,-76,2145,-3176,-4712,2300,1338,-4006,1258,-5092,-1000,-412,-815,636,1136,4146,-380,-691,-2904,684,-1613,-1300,-876,1342,1516,-1750,249,437,-3185,2132,1054,1883,87,3101,374,1180,-1918,2245,-684,1078,2775,201,-1694,-3488,-3328,1796,-2526,1025,1345,1576,-2517,3254,1326,-1119,-488,-342,1784,3463,1308,-653,-2775,2259,-3341,3285,-1369,1194,-2270,-3261,3065,1052,1023,326,1929,3864,1980,3760,-2956,2086,4902,-1293,-4969,-1058,-2648,7570,-1747,4126,-1950,-2621,-1548,-6420,-366,-537,4272,2178,1399,2104,-3496,-287,-1570,-3942,330,-5574,-1664,723,-393,-1491,2404,-1177,1517,-566,-80,-485,-1728,2757,2834,-953,-1845,185,1606,-1900,-400,-1943,4456,1452,-1064,1144,-2434,-486,1018,-32,175,-1301,-5012,-1361,3415,-3450,-2253,1939,3902,3181,139,80,2591,-1742,573,-1412,-2129,-259,497,511,-2958,3916,-248,-639,-940,3397,-195,483,530,1716
526,2269,-1701,1579,1119,3410,3008,4484,-960,3555,-1088,3527,-3832,1388,2898,254,-6078,-6052,5101,2178,-1599,-167,353,-3493,4459,3977,-3732,5392,229,-1715,1444,552,-1861,3820,-18,3463,2460,924,-3904,2307,1602,-225,-1355,2713,1972,998,2707,-2944,-4464,22,2245,-649,-477,-535,-1369,4555,348,-177,47,-316,-689,4442,-2978,-1727,-54,-1570,84,-2543,1945,1934,1164,-3610,1947,953,1850,1013,-2021,-4971,822,2477,-221,-1819,2111,3319,-2533,-4937,-3403,-667,-6448,2814,-3592,1781,-120,-3784,-1589,-2506,-1096,-611,1226,-2651,-405,-4,-618,-2843,-495,481,-159,-3815,-2897,-640,1566,-1021,-461,-344,-4182,-2786,-1844,-75,829,-3059,910,-980,2668,-1700,-3122,-5248,3701,-6956,3589,4316,-363,2762,4372,652,137,1508,-2752,-1204,-4779,-3325,-1396,-1997,1908,3067,3186,1386,1204,4823,-1538,-284,-4464,3118,2158,-974,1666,-3543,-362,973,-119,-1318,2114,-4394
-658,-1627,-6192,-1987,1872,5017,-7086,974,6394,-1432,-1249,177,-1073,-3441,-1333,-2401,-2030,1808,3382,3417,-1559,3263,-5101,-1884,1393,192,-1333,-1964,-62,-5626,1258,3605,1131,1879,-1428,-3751,3925,-470,-378,1487,-1835,2680,-1412,333,-3683,-3190,-352,4233,4840,1770,1505,3314,-1463,870,-1310,-5791,677,-2694,128,-4174,-1276,3377,-192,3826,-1136,4283,-2928,-2928,3411,-1115,642,1161,1012,1663,-2074,2883,-5265,4845,4077,-1227,-56,-1172,-467,3942,1188,2302,-2475,-806,-3036,-3185,-3081,-5932,-92,-2673,-2355,1126,4026,1905,-2005,4295,3461,-3194,-2139,-4117,1395,-657,468,-225,4458,3535,126,165,2810,293,518,632,-1187,-1900,-3168,-144,-3045,-5344,544,-1705,-316,2178,22,2586,-6069,600,2840,3136,-868,-6902,637,-2103,6171,-2791,-2864,3062,3875,753,-3937,5575,-7703,-6083,3716,-1534,3091,5389,227,-1109,-1817,-1637,-2755,5151,-1023,6055,-4117,2744,4291,3988
2874,-1502,-97,-2009,1780,3321,-1651,1456,4029,1353,3607,-353,-1426,1428,1073,3041,2614,1057,-794,-932,-1583,2449,-3279,-1601,-3888,1881,3455,1283,1432,-4272,-268,4726,5325,-93,1728,-3669,-700,-938,5520,-935,-4239,-1743,1271,-2275,4920,1614,87,-808,2812,2189,4629,-1063,-1192,-3196,-2709,-3050,4722,574,1096,813,-5394,3456,-3312,789,-909,41,-65,-3466,-2219,-2452,279,-295,-1512,-330,2674,-3439,-4625,5277,-3706,1987,-5135,-2279,593,-925,1021,2106,1663,-1631,-3888,-1735,-2423,-4455,720,-269,1107,-357,914,933,-4005,-3676,-2892,2469,-3008,-2344,-3518,-759,-1836,1201,4605,1810,-112,-958,543,2135,-981,-506,-1961,-3412,-790,4232,-2299,2617,2058,-1947,-467,1178,-4368,3968,2767,-1348,-3144,796,-675,-3609,-3134,-3388,139,-3633,2947,3469,374,-2697,-2694,-539,3394,-4751,1856,-1533,6080,-397,3266,243,2792,2646,-1574,3348,-4109,1446,-1481,1585,845,-700
-539,-4143,3203,-752,-428,-2682,-3536,1316,3527,-5229,-326,320,-1416,3125,-2427,355,2806,447,-2965,2863,2287,-5133,-1009,727,1554,-694,273,221,1352,-549,-6348,217,1387,-4533,-1633,-5166,-1335,-2504,4100,784,2192,-1637,854,1514,548,1997,-2056,-3520,3946,-1023,-287,3702,-3067,2527,2936,-121,-1358,805,1892,4463,4467,-2536,953,1070,-3232,1033,3469,-1750,-4546,-1939,1484,442,41,-2046,1351,-158,-1299,1354,-2532,-415,1152,627,623,-699,1329,2122,2268,-2311,5353,830,-3516,1457,77,-2775,2668,1243,413,-4669,3180,3027,4931,5597,-418,-3983,-800,-4725,-1275,-976,2483,1800,-1483,1403,-10,-122,1628,-2176,887,1488,-1794,2232,3444,-7694,2016,2122,3891,4244,-5668,911,-1062,588,-1243,-1429,-1781,-6997,-789,-9452,-1475,-1862,661,3183,3094,287,1066,-794,609,-3692,2829,4107,-1468,1484,-3348,14,860,-102,-2994,-1007,3156,-2920,3799,-4068,-2341,5217
-868,4627,-1278,1773,2239,4892,1891,2320,-1913,2777,-2111,-3071,-305,-1126,3019,3013,-728,-2213,-150,-3005,-1207,3686,3108,3204,-4046,792,-5828,41,-3761,1617,314,933,-1514,-1296,-1528,-2428,1895,2439,-341,3759,1202,-1480,1183,1597,-1119,1259,-43,-2191,-747,772,-3195,-5498,-4338,-1757,-1942,5981,1513,2296,-5195,2084,4149,-2323,-578,-5768,987,5402,-4700,-33,2105,1472,2085,980,-2221,1098,-726,-257,610,-802,-2660,-2654,-2325,2168,2939,6937,-840,-2822,3477,2605,-765,2103,-306,6062,4299,-5479,-3856,374,1799,3045,2726,2143,-436,1120,-484,3629,-293,-2763,-909,-3466,268,5043,6725,507,2300,2389,3567,-4518,-3438,-3136,-1468,4315,-2208,1978,-922,465,-325,-71,812,1548,3905,-432,-1588,979,1855,1522,1375,-3112,925,-2876,-2017,-6499,-1156,-2473,-1151,755,-360,1043,-4309,2476,-809,2740,-1682,-294,2846,1851,-2265,-176,1819,-3264,-1557,1604,5082,4232
1476,-1753,68,1514,-348,-1052,-1690,805,-1575,-4083,-3611,1692,-813,2162,-359,-4791,650,-1591,-27,4157,-801,1471,-819,1006,413,-4977,1947,-4261,1568,-1199,1391,-1379,-2083,678,-2391,5098,-301,1784,-2572,-2312,-1237,-2662,-5586,-3957,-1400,4229,-2969,1129,-828,-6449,3396,-766,2171,-138,963,-74,-2726,907,1422,-2965,2616,1306,4558,4606,2918,-1233,2617,-3459,-203,1487,1493,-1063,-24,1751,2755,1758,-1405,-2831,8098,-2248,2853,-164,222,1861,-1542,-2803,-4595,-875,-227,-4394,-6339,-3902,1068,-1247,-3145,3921,-161,-6653,2005,817,396,-2278,1534,-2354,5611,-1605,-2528,-205,-986,-439,2373,-2071,1081,53,-2834,344,2274,-245,-2180,1624,2777,-1878,-370,5021,-2625,1588,429,1941,3247,-1817,1782,-1966,3360,1382,-797,-2497,1722,16,-2148,877,1985,-3473,-2218,-1234,-4148,1054,-4,-1987,2492,-1150,-1880,516,-1961,-2339,-1122,2968,-4065,-826,1233,-4441,-2144,1435
-6330,-3539,486,-5531,-4223,-4847,-903,-2277,1386,-5473,-2636,4647,-753,-2415,-4177,-3451,2866,1409,-1280,-343,-1040,-7717,3187,-2146,8859,-4398,-580,2576,1378,5692,-705,-2571,800,-3359,138,681,1603,-2096,-3205,837,4504,6197,1842,4110,-7535,-7577,1243,4753,-226,2248,-5656,2002,2341,9943,-211,-7194,-4959,-3004,-2240,4327,5336,-3346,1233,4219,-416,-3170,924,5775,-4157,-986,1975,-812,-3167,1693,-1376,-2073,4590,3915,772,3765,2673,3813,-5488,-3854,-1442,2809,1094,2776,7129,338,475,1071,-3914,3952,6157,-1090,2043,-1211,-4056,19,2683,-1997,1789,463,1683,1170,1841,2703,2515,-165,-5360,8251,4282,-7821,1516,3608,2423,6307,606,700,-2867,-3096,-551,-714,3607,5182,1273,-2068,-6727,2040,1026,97,-9218,436,4220,-624,-2414,3104,-370,2360,1505,4916,466,909,419,-3727,-1032,2115,-7478,1516,-4099,4202,-4118,-76,-4715,1686,4629,-4165,-370,-3845,-7448,2492
279,4546,-4462,-1897,5132,3360,-2994,1582,1297,-461,-1421,255,-1851,-1596,5328,3357,-3372,-2651,4025,-3814,-1044,-4253,3916,1805,-5397,3549,-6089,-4950,-2874,-4713,5118,247,-468,1976,2566,2426,531,1839,1364,-1724,-3310,2860,809,1514,-973,-397,4884,3257,-222,1147,-3763,-2530,-1635,-4881,-821,1015,6713,862,-2514,913,-4837,300,-238,-1616,5343,-3013,-1725,-3488,-1034,1498,-1489,2090,-698,1313,2850,3154,-3049,-2744,4169,1210,-394,-3634,-2734,3231,-2208,-3778,1778,-3891,1546,-987,-558,5455,-150,545,-3790,-3126,-3463,-428,2307,357,3905,991,-906,2516,-2285,145,-2277,-4194,626,5678,2811,-2468,3201,3693,387,-3452,432,-1519,-764,-2664,-135,4155,-3161,-4424,-2715,-3531,229,-3911,-2109,3517,-4205,-4202,1645,-2339,1022,3655,4830,910,2864,-4584,1347,-8627,-240,-2704,-630,4237,-4044,-870,5221,-1030,3890,-4206,397,2444,4244,2786,2270,1537,-4868,3483,3684,-1499
2049,-1835,638,1481,547,481,-893,1851,1056,-2955,-3550,1842,2343,536,3036,-346,2040,1840,-3693,3982,-1513,-1950,2902,3199,706,1414,-1305,-226,-221,-2441,-3353,-794,-1456,-1337,-321,-6204,-1471,274,-1845,-671,1661,-3217,466,1028,991,2716,-6202,2112,1251,-3946,3041,-1184,907,1374,1342,3670,1059,-374,-732,2184,967,784,-362,-1351,-573,2394,2214,-700,64,1053,-443,4175,1956,1379,-1345,-4501,-696,417,1772,-1180,558,-877,3292,1745,-779,-732,579,-8761,1073,-2369,-2275,-1714,3350,503,1367,2605,-1156,-2097,-385,1322,1775,1557,2184,992,-1251,-5288,-3554,-427,-1744,190,-2473,-798,-1803,3200,938,-919,-372,-3165,1775,4307,-896,720,774,-750,1551,690,-3946,2251,-1231,-3198,-3197,-1892,2198,-5077,-674,-5005,-121,252,3821,-2807,1954,2062,4133,2309,1239,-607,188,-1942,3287,1017,-1734,-179,969,3926,885,103,-40,2070,-657,852,-128,3738
-1755,2673,5702,3332,-2166,-2646,217,3425,919,2177,4106,-4973,-2427,-4077,-836,-794,2180,3271,917,-4041,-82,6378,-3394,5949,-3263,5385,487,4171,-3900,4062,-2826,-3681,-318,-2532,-3461,1280,-1795,669,1315,6672,6215,-252,-800,5913,2476,2806,-6073,693,4648,4928,2298,-2775,-6079,-3500,-1936,6662,-2764,3639,-983,5242,5281,-2972,-975,1104,-1578,202,-2394,-216,590,-8712,-174,-140,-2201,-607,2350,-2127,1135,4907,-7428,-4086,-151,4646,5076,4840,2690,2767,4,5416,-211,7585,-272,1231,2126,-3764,3881,2315,872,3204,-599,3415,-5752,2996,359,-2412,-1023,-260,2293,-2565,1825,-3519,7395,1178,1631,2929,1157,-5576,-7807,-3080,-1608,7240,-1031,-2965,4789,3437,-268,1204,-2244,6759,3235,8781,3536,4883,-4462,2451,1990,-4708,-2116,-5910,-4870,-964,1542,3058,-213,2752,-2450,-974,-3252,2377,-3357,-2334,-1944,-306,7356,4606,-7321,948,-3853,-8680,3175,-2131,-1613,4981
486,-4736,6659,-2325,1189,-4175,-43,-3724,-1580,-2596,1365,6414,2222,4518,-1771,-3624,6108,-7344,3120,1540,2127,-3792,1514,-6515,1182,-8124,3987,1562,-1885,-416,-2579,3415,-2682,-7025,-3654,1450,4152,-5541,6403,-60,-3374,-2099,-2935,-3311,-3196,1149,-2299,2717,-4878,2622,-1785,3346,-290,45,1726,1530,-1826,-1331,-329,-1135,4027,-261,-2456,-1315,-4699,-3794,6561,-693,-2830,3600,-2044,-429,-1799,-1029,3158,-4286,471,858,1049,447,-567,3170,-146,-6629,4545,1419,-4818,-211,6347,-431,-1534,3256,-5080,4777,-48,-3475,501,2383,4323,1271,1091,6173,665,-641,425,-5598,-1832,363,-4570,-3603,-1412,1584,-7370,1501,-3950,3066,2681,-491,-2954,2284,6215,-4506,4755,5416,2204,1187,-3966,-5472,3567,-754,-910,859,-1718,-746,-3931,2082,92,5700,2582,3036,-3571,357,293,-6789,464,-4294,4590,1055,-1053,725,-1686,-1179,-1807,2457,734,-3129,2023,-5840,2891,-9332,-5182,367
1154,3087,2328,3429,-1374,553,235,-1706,-1208,2380,2312,-5419,1888,-1487,-3449,-1647,2615,2321,4054,-3785,2641,7621,-5314,5638,-2816,452,42,-1692,-3896,-2033,1262,-1663,-575,-1059,-2966,371,-2243,-752,4225,-301,-2528,2535,-2979,496,3292,4397,-73,-1567,1742,951,1427,-7,-3349,-4230,-1988,1425,-1253,4904,3256,-956,2575,1693,4830,-1315,811,-916,-2999,-4192,-1073,-3467,232,995,-3679,-3961,-780,3636,1971,-2787,-1153,-3898,-817,4751,7231,3672,8772,-3418,-252,3506,-1474,4144,608,1117,756,-195,660,1173,3939,-1465,7173,4646,-179,1684,89,-1624,-2004,-2542,2823,-2388,-2078,-1749,4310,636,-1273,2468,1805,1278,-2904,-2492,-417,1086,-394,-1341,1374,6281,-1766,2590,2694,4963,-305,872,4056,558,3043,4875,1743,-4614,-199,-1423,-1998,237,-4440,1377,-1553,-956,-6131,2941,-1024,4573,2350,2866,-655,-3483,4899,-504,-1186,26,36,-2933,-1390,994,4878,-554
3697,1751,-1262,2701,-2590,-731,1150,3729,4258,968,-170,1063,-3002,965,298,-2826,-1767,3118,428,-887,7352,-4095,-7032,125,-598,1647,2420,-2794,319,-4141,-2642,-1327,601,1506,4651,254,-2674,2384,3898,-4856,-2716,1164,-739,692,6171,4341,4297,-4937,1652,-9660,-90,535,-943,-1055,-1800,1055,-3501,1683,2441,27,-2022,-670,2824,310,517,-6011,179,-2428,656,-2354,-975,-2543,-82,-1245,-432,-591,-1127,-3430,-2459,962,1335,-58,2914,2979,2529,-2737,1739,-3490,666,810,-4444,-200,3501,-4792,-3054,2734,-4695,-9944,3413,-2524,1349,262,-435,-837,998,2956,200,246,3308,5319,-3313,-985,1655,-766,-410,168,2108,959,-613,-2639,3653,-43,-2482,-5491,-3555,790,3131,263,833,4161,-5243,380,3522,-2356,388,-3388,-3546,1507,2391,-2205,1894,-618,4276,-2542,-3660,-444,46,2551,-93,-4456,544,-3025,692,-1197,4088,959,-3347,1572,2213,-1666,1285,-2465
-3358,-1325,1077,227,-3427,-4936,255,-2488,-324,874,4195,-1313,-1925,434,-3706,-2850,730,2931,100,-3542,-562,-638,-1942,-2164,4501,986,1244,35,-1160,3051,-2090,1415,983,39,56,-73,3946,875,-214,550,3733,-1959,-1893,3879,-744,-2445,4139,-679,-2347,2430,-1915,2755,-865,-758,487,-3733,-4973,-143,-1551,2647,3821,-3119,-249,1929,-1656,-372,988,1855,2121,-4431,-2351,-109,1368,957,-3761,531,1151,2248,-4573,2292,4385,646,-1832,-4918,-1465,1636,-1222,6097,4505,8869,-193,-999,-3910,-3428,3688,140,1671,555,-493,-2164,-3343,-2727,-1648,1933,581,2859,2307,3423,1676,-3069,-5102,-2662,-4484,-3388,2741,570,1735,1876,976,-7431,1305,-2901,-1641,-1211,1793,-634,3315,-59,569,1174,1394,3729,-5568,1618,4656,1061,1213,2312,-2443,3464,2224,3642,-1182,1797,-2527,-3691,-1037,-2840,-5759,-1277,192,-1976,-1629,-3139,432,-1784,1461,-1938,3375,-2101,3002,-496
-4169,-1073,375,1291,1180,-3130,-147,36,-778,-1298,2829,-2298,905,254,-50,1574,-3700,3505,-675,-2900,-8448,2780,384,390,3426,3615,-931,1764,-854,1345,-2520,1204,2911,1600,820,3921,-651,-1924,-2300,2931,2619,-3948,2799,5135,-3960,-3971,396,1925,-3715,3075,322,-1258,-5343,1418,3280,-2408,4149,203,-2930,2922,2577,-4351,-6423,-29,-568,6387,808,-3061,-3735,-2648,1870,1247,950,1531,4283,2562,1619,-210,-3618,3395,1979,-4068,-3882,-3972,-4625,3647,-203,251,-1066,-237,-3492,-1289,-5025,-2846,627,1729,-959,1009,-728,3907,929,-3206,2083,1069,-2317,-1942,-1001,-5431,749,-5979,844,-4271,-2243,2996,1130,-606,-1198,1075,-2149,-2010,-2325,809,1137,-214,5183,-3222,-320,1726,-816,2613,-1457,1496,-5554,603,-3079,520,6120,-2855,-6020,2723,2248,734,-1392,2710,1663,-3952,4579,-1648,-5596,-508,-525,3968,-427,-1829,1306,-3985,3357,413,-4730,-1356,3438,4263
1741,6055,-2166,4665,-4177,-1688,5203,-2984,-2274,4380,1140,-1547,2685,-2360,1477,-42,-2246,3808,2776,-5443,2215,5617,-4274,4446,-2635,1583,-1520,-977,-3203,913,2312,-3808,-3074,4091,828,2142,-2440,-1527,747,-2618,-2581,1173,-2936,-1952,2403,2813,2861,-935,18,-4533,-4780,-4476,4609,-2323,-2024,2712,360,2506,772,76,-704,-767,2544,-2310,4606,-2554,-2432,360,1167,-464,-4758,3332,-5155,-5290,-1508,3854,3236,-7580,298,-4147,-4075,-890,1052,2183,4672,-3890,2221,322,1250,4380,5060,3895,622,-582,-4169,1130,-1442,-4670,7427,1522,-622,-322,5781,6016,1099,-1614,2866,-3281,-3525,-2182,152,-2046,198,3036,4074,801,-3155,-1941,1433,-3886,-3619,4951,-1998,1607,-3797,-307,5314,2631,-1087,1475,-1539,-99,2361,7465,4655,3094,-1008,2077,1691,-2258,-6879,-87,4669,-3122,-5603,2947,-1220,1465,4988,-3355,3974,-2011,3272,-5017,5096,-2238,486,-268,-2661,3940,1955,419
-1438,2953,-8840,-3880,1398,8790,-3555,2759,3922,3985,-4060,2776,-4118,-1856,-3699,-1841,-1654,2485,-202,3476,1737,386,-5041,-6497,1847,-1428,-4485,-6096,-1454,-6262,5326,1183,2890,1630,6497,-4105,4022,2687,2612,883,-3216,3137,-3458,4942,-3046,37,7086,1747,2990,220,775,-1231,-5439,-577,-4852,-6642,469,-30,-2502,-4334,-1214,1484,4189,4200,1698,-2045,-2857,-1504,3622,-1846,-3245,-590,-1240,4821,-7085,1345,-5483,3277,679,4759,-1864,2141,1176,176,2094,-1662,-2030,-3094,-2705,-4925,-2182,-2005,1013,-2648,-5919,231,2390,1452,-6131,-1350,690,-5623,-2762,-662,1266,3429,-8021,-567,2682,6465,-1079,-1439,4532,-2429,624,-1253,-2179,-1279,3220,-5266,-4812,-759,-1924,-4875,-4975,2941,4519,-2422,-1416,2242,594,1079,93,-8141,3374,1824,7203,-1488,-3669,-2187,4744,1340,-6734,5139,-6087,-3108,-290,-456,1114,5002,2682,3440,-663,-2112,282,4412,-1889,6309,-5115,630,4650,-1388
8339,-6797,4222,-2642,-4091,2007,-633,-2299,163,4477,8826,1477,1805,4885,-209,1710,-911,-2962,2858,1312,3591,1444,843,-51,-547,4885,2178,8128,9105,-1744,-8165,-2915,4,-3537,-5014,-3898,-428,4496,6616,-3389,7390,-7223,5899,-1936,6590,4517,2433,-8839,4532,-1447,-12,1650,1140,-5221,-267,3074,669,-250,3485,4677,1481,205,9325,-1130,-6809,-1515,3419,1847,1590,3123,1086,-3654,8737,-1516,-8277,-1538,-4592,1864,-2191,-368,-3173,1005,4574,-4116,6643,3721,3955,-443,-1052,-1038,4879,-786,9474,4557,5305,-1072,-6812,-476,376,-3093,-546,9854,109,75,926,-351,9250,5753,5371,-290,-2212,1156,-4402,-2275,525,-4014,-5841,-1607,7710,-1540,689,6799,9446,3895,1448,-3518,-3627,903,-5120,-1085,3597,-1161,588,2597,1804,-5607,-5584,9043,5680,-2844,-2551,-1385,-1724,3872,3628,864,-531,383,-1386,1718,3585,-4303,-1247,-5944,-289,4038,1470,-1589,2225,2446,-3802,-7422
