-908,-731,1054,-2440,2042,-929,-285,-2092,-1838,-742,1051,-610,1616,-99,-2674,733,750,-1228,-2041,-1588,-1073,-1284,-3697,-383,833,1481,1476,3295,-2110,-614,2271,-674,2804,-1172,-1472,1196,-2384,986,931,-1809,-2117,-129,745,207,-1469,1291,-1146,665,988,-150,-618,2017,983,548,-28,401,111,-363,-708,476,-2367,-2122,1395,363,-1108,98,-3202,-3039,1738,-2792,1025,3084,1798,-942,366,1768,-660,1621,-1464,-195,-2291,-296,2113,1171,2039,59,1499,-278,662,460,-2528,1120,1633,-2321,1468,890,-2831,3254,-669,-2578,-740,-1661,-1028,1496,-88,1901,509,469,193,1707,-829,-605,-389,-1325,-310,1412,-1803,-1307,-3026,172,-1580,-849,1140,3212,-2859,1029,793,-389,-2901,504,-517,-645,1947,-1197,-2003,-1136,1006,1175
2243,160,-1744,-759,-1465,-2349,-1064,729,-743,-1296,-37,-1387,1209,-49,765,541,-851,310,-938,3154,-2460,-2458,1372,856,-1527,-762,1675,980,3283,1925,-1660,2158,-1019,-2314,-2389,-2483,-2696,156,-885,360,505,1082,358,-287,159,-1818,1421,-1745,-1523,1523,-1688,2166,3276,753,3267,1593,2223,-262,2580,-457,480,2255,-1595,897,-200,-3450,1574,560,-202,-502,296,3710,-525,221,-453,-2653,-1596,144,-637,1615,-2082,-442,-1856,2239,4517,1781,-3162,-2995,1533,-534,2128,-1791,2394,-2447,2786,-1933,521,725,105,128,-2540,-578,-131,103,-306,607,1120,1307,108,-2378,472,-297,289,672,-156,-1543,-1060,319,-302,-923,-2095,-848,-3289,40,-3813,-1504,-2154,1137,303,3434,-1612,-1729,-367,894,1026,-1093,-2575,-417
1815,-1215,1113,-1818,-2047,-2619,-1865,-2582,-1544,903,1090,-1439,1351,-615,161,57,-512,1365,-1951,976,1953,-12,-2401,681,322,-145,1614,-1363,-638,92,-4427,488,-1116,-1030,1713,-1079,-2831,-803,834,480,758,246,2029,829,-1406,654,241,1898,-917,866,-589,-958,-505,-1285,1985,1314,858,-2578,1171,-1381,-1859,116,-1946,770,322,625,743,-1114,-1383,2225,1122,3670,611,-2325,-2001,-416,-418,106,-1346,-844,-2076,-264,-685,1556,227,-1596,-3486,2010,-2185,129,-390,3041,-4025,-515,599,-908,-795,-629,243,-1504,-2193,44,-184,421,642,2396,1286,1491,-2015,-783,2765,80,853,-2170,-260,-1503,1340,3212,-3243,-139,-3203,-662,1994,778,-3019,1227,-807,1271,518,1222,-2363,481,-1101,-847,-1365,467,-1184,-1614
4430,-2991,-7,-1970,-1351,-2992,-1294,1970,-836,1487,1011,-112,-185,3150,-676,-1897,1171,-1689,-2927,3445,-170,1174,2204,4068,-1294,-1961,1314,-433,850,1743,-2289,2973,-328,312,167,-58,2650,756,-357,505,1294,960,1106,-684,1832,-2075,693,1601,-1362,-1998,1398,3362,685,259,-1855,-1034,-504,-2725,2956,-1868,1352,-1693,1050,2753,1466,-2327,808,627,-4930,837,-1074,-1101,-4379,-1141,-289,-137,3654,-62,-2546,-1406,1212,1152,-2377,1384,4426,-1591,-5036,-401,1474,-425,-1770,2067,-3153,-2777,1768,2119,-2286,-2464,698,-1427,-3393,-1072,360,1400,5726,1853,1184,1464,262,-2852,-1325,609,1316,-1190,-3920,-542,3500,1262,-734,2024,-488,628,-499,-2441,-862,1893,-1347,-3042,-4063,666,780,1083,-1747,1779,-351,2943,-3119,1852
-63,-2894,1488,1841,13,543,854,-1043,-113,-478,-437,-548,1222,-354,-6,3810,1788,-450,-1076,-1185,-1304,-1261,-1842,1113,1526,-767,130,-1434,-2077,1969,-875,789,-1826,1222,81,771,-255,626,1270,-256,1392,-561,3819,2485,-2579,1007,-2645,923,2021,1338,-2036,-76,-881,-2216,1251,-645,-1182,-2073,594,-88,-335,-304,15,-2813,-1744,-1955,795,-1365,-1775,1149,1232,-201,1757,-1197,-1031,2050,369,1193,-458,-132,482,-880,107,-2398,1556,3243,71,109,-1407,-498,-1147,-734,-2531,-564,341,1307,-272,-3396,-225,-241,368,1117,841,1492,-1667,-589,-2194,1390,-3282,-877,326,-463,-979,-243,2498,682,-2765,740,-414,3414,-2014,-3713,3702,-302,-2039,2093,1473,1513,128,-4416,1531,-1208,481,626,-420,-1326,1862,-848
-1242,620,633,-207,-1782,-1008,12,-1106,-997,767,-614,379,-1960,-3142,487,1383,-322,1880,317,79,-1089,816,1360,610,-928,815,1041,-224,-1623,954,-984,-1243,-1111,556,1952,-71,-2827,-2172,1410,756,2745,261,452,-380,656,2549,-293,1753,-2569,-706,-1832,-2410,-432,-972,889,1120,1321,-1009,-461,-2140,-109,-2116,1386,538,-1341,2693,-1383,2698,-162,-280,1896,-2465,476,-2931,-1118,-1471,2558,2582,656,1353,-665,-168,161,-787,-436,-1573,511,1497,-1354,-321,2284,1024,-677,834,-165,1102,1934,177,1523,-1912,-1529,-1728,2260,-686,-280,856,289,-777,-194,-3012,1284,2089,-168,-2732,670,-1229,-491,472,-2063,-3374,-602,-1210,-580,-3052,2252,1432,-997,825,-972,1913,-182,498,-1663,2226,1306,779,-1695,268
1069,-3918,738,-1308,765,-2477,-494,-1352,-2393,996,-688,1136,1326,-216,-1033,950,620,-700,-3211,850,562,508,-3142,-1204,-3209,-191,2472,1590,-987,2287,-1112,-1316,1796,-366,3785,576,-877,-343,2310,-909,-220,-381,2019,-988,-2106,-41,-1690,1491,207,-2501,-1969,3134,2510,2169,699,-20,2558,-1174,3963,-413,-1244,-2875,-423,-276,-775,-3023,-318,505,-541,737,1853,2089,27,-482,-1717,444,1759,3040,-1209,-2464,1150,3123,2233,1475,1289,-3950,-2648,-2168,-661,1303,-1883,3447,-1227,-839,2504,1541,-2912,2546,-142,-2347,-651,272,1914,124,2190,898,800,169,-2594,-1444,532,-400,-802,-4246,707,554,-463,3926,-2990,-857,150,-1408,597,-2220,-2291,359,-924,-277,-971,636,-177,1154,-2167,292,4527,2163,-1981,-573
-1523,3402,-1656,1586,2256,267,-2265,1669,732,432,-1371,1348,-1482,67,-566,-1137,-1011,1512,1931,350,-396,539,2303,2425,-4621,-511,1055,-1988,-400,-2981,3687,937,1842,-995,1458,-1109,2340,-406,-3914,3355,355,443,1596,-893,2669,-2185,1867,-1089,-181,-618,439,-2963,-1007,165,280,28,382,4194,-2108,-456,2291,-942,246,590,1402,5956,344,1803,3434,932,-1997,-2166,-545,-2952,1666,236,-1428,411,-1261,1307,1444,1322,1278,480,-2127,203,2263,-1065,148,3168,1906,-1970,2542,1730,-344,534,1517,-393,-91,567,-3941,-2052,1530,2038,3325,-3058,261,-2463,2321,-33,-746,2994,5148,-200,1422,-2051,-776,-597,581,-980,2836,3070,-1091,-1245,1441,-1335,-1585,424,3970,840,-1321,2970,24,-1681,-925,342,-349,-1190
977,-746,-545,1506,-1972,814,-49,212,-1227,-1906,1722,-2310,-283,-94,789,2704,-49,-731,-2152,1203,1059,-2771,-1794,-884,1235,-66,-1792,1595,601,-667,1991,-1010,-164,859,-521,259,-522,-324,-470,-992,-1074,-2050,1096,1077,430,-81,-502,707,-1268,674,98,2029,-962,-446,924,387,-1400,-139,384,-848,1481,-1281,1480,41,-24,-1504,1614,557,-1756,-741,835,1130,-1414,233,698,2012,-2076,565,-1221,-503,1260,-5,-1077,-46,972,-1050,-1363,2104,580,752,-1370,1052,-1002,27,1315,2060,-1901,-800,-2233,-71,-1400,267,-366,3174,1446,246,-152,2522,2692,-1646,1535,846,-90,-1820,-2752,-2450,403,-1075,-961,2916,-472,-2003,1224,-237,-1842,-68,2891,781,-2214,-1211,1612,739,-1862,2101,1404,-1695,-1523,1810
-898,1578,645,-1709,-701,1349,-471,-1601,3679,76,-504,-754,-240,-857,591,-740,-1128,-270,-351,-2220,1937,1869,-3259,-1323,-1400,-2268,1794,1407,236,-2549,-2150,813,-1231,92,-813,-285,-639,-260,2087,22,-3039,-582,229,-620,1773,182,1713,-1512,1861,395,1898,-1039,-2205,-2266,828,-1472,1453,1364,-2869,465,-3003,771,-1677,227,-26,1239,1302,176,3594,-225,569,-471,36,227,2165,848,-1097,-2286,1046,-143,-79,-434,2263,-200,-123,-51,-17,3201,989,-1507,-1311,105,-2486,1242,-757,-1115,-474,843,-1465,-2143,779,2158,-1332,-2005,-167,5030,1370,-168,-1146,2135,-587,203,-38,-1235,-337,-556,169,1223,1061,-2654,-592,-1171,193,674,-1235,558,-1291,1693,-558,27,-682,-2721,63,-1904,-2729,-807,2144,-1026
-1358,-1224,1452,2594,-690,-1601,95,63,-371,-813,-2164,-858,-823,-3798,3124,2537,2529,-1948,17,2138,-2641,-550,1785,-1483,-773,-683,2710,-1674,776,2467,-1674,66,-927,1515,1324,-912,-1027,1880,861,-1738,-271,126,2488,-168,-3301,1494,-1979,-2180,-547,215,-1450,-1059,-197,-575,-206,-1683,-2570,-1630,727,-307,752,82,1930,-1908,3050,-188,518,114,-136,-256,1970,-452,2038,-1,2168,173,-735,1313,-580,1479,-2652,1578,-121,-2243,-744,3577,-270,-1113,848,-3617,-572,-1564,-1217,3260,-812,-621,3428,-1906,1399,369,2428,-434,1539,2044,-612,-297,-906,-786,-1763,-1539,-1712,-866,-3371,-273,3107,-1180,-1636,4346,522,213,-1241,-2455,256,-3138,-1281,-702,-579,1380,2193,275,1073,-2121,2544,2250,464,693,330,-1392
-736,-673,1338,-890,-730,-1441,279,2020,104,-1231,-600,1010,940,436,839,-2166,-328,811,593,-471,-1845,1733,-779,243,1241,-2568,-1968,989,-2063,358,-1930,660,1877,-1057,1227,1365,1930,-1910,825,-3745,1999,2451,-895,-3665,2306,-2671,-1555,530,2136,-2985,233,-609,2265,-1895,-1840,147,-3209,-3203,1721,-2817,710,-2078,-509,3131,463,-2110,356,-687,-1934,-3144,3737,-828,-1420,455,4495,-1172,3519,1511,1817,-1260,746,958,-2109,-187,1424,-3310,58,-2356,862,-3291,-2923,191,-676,43,-1052,1107,2647,-2814,3068,-1143,532,-717,-3426,290,1883,-145,26,-4249,-4094,965,-477,1808,3082,1817,-3373,917,-1884,1360,-449,126,1107,453,-1326,-2138,1144,2066,1467,-241,-2991,610,-1066,137,17,1000,-2852,-1618,-2145,4531
-1490,-498,-1937,-111,3025,-1395,-3110,1705,1036,-2231,470,364,-859,-904,2419,-116,59,-1128,-571,657,1102,4,-813,-2086,-1076,-1290,294,-66,1575,-444,-734,1223,-279,3355,-32,-848,2516,-1667,-2233,-361,-2288,1656,1364,-2923,186,-2149,-526,-284,-1072,-711,1103,2997,2009,967,-1302,288,-2641,1158,-295,1918,301,1874,1053,2325,966,-1329,700,2397,-490,-961,3187,512,-3243,1904,1407,-769,-2158,3802,2784,700,417,2055,1399,293,1551,-2906,-1542,-2044,1276,-889,-1707,1249,424,-380,1477,313,558,1385,2400,2025,-554,1458,2677,858,1676,-1957,-2486,438,-3220,2116,-1722,1613,-2326,201,678,-30,-2962,1618,1204,2038,160,-314,-1552,-872,-595,-1788,-1751,-341,2221,2240,-1515,1065,-512,-533,-1153,-179,-51,-1502
-363,-1767,-910,-879,2734,-969,-3268,-539,2367,1951,-452,3186,-2045,1518,837,-1883,646,1836,-619,867,-772,-128,-2016,566,-442,-619,1779,-958,2353,344,-4431,-110,-172,-36,-1685,1103,2193,456,100,230,-2608,605,3655,-892,118,-2038,1629,532,-1048,-1103,974,1843,784,-1588,-1136,-78,234,-2187,224,-2266,-619,623,1613,1854,2218,-2869,-2995,-893,-988,56,-99,-1430,-2136,-918,287,568,-355,2626,-805,-355,-4467,2350,-527,-984,-255,-2389,-1563,150,2474,1016,-2403,-222,12,-3335,-181,2783,-1254,631,2699,-539,2375,-1306,1471,-934,2841,1791,-1714,-830,-1045,556,-1824,1074,456,-1503,56,871,946,2022,-1881,162,3419,-473,18,1942,-9,1389,-934,-2568,-3535,558,593,-1350,-170,609,-891,-434,-217,262
1091,-2763,3160,-1612,244,-2307,1921,738,-3363,-300,1406,-2362,3476,437,-792,-1634,1145,-2593,-1366,139,-82,1077,43,-1682,1403,-1044,917,2126,-3333,1246,-1604,1383,2080,89,999,247,93,1358,213,-3806,462,1336,984,857,-2224,545,-2690,685,2276,-1551,999,1538,745,12,-2433,1513,-736,-1784,1902,-244,-3163,-1361,-1160,-734,556,227,-1185,-3360,-2387,-1052,1844,1155,3735,-106,422,-254,4847,-361,-228,-4509,972,-570,537,2049,2317,1497,-1382,-366,970,-2152,-2594,745,-2346,82,-115,1296,-2329,-976,1185,-2756,-671,-705,-1668,4314,226,556,-777,-1677,-1531,1077,1243,-2962,-882,808,-1410,828,122,1598,1373,2849,-2016,-342,-146,-846,-2616,-415,568,501,-1778,-268,-2004,1489,1163,-738,-786,-1315,917,1176
-122,1441,1849,292,722,1162,144,2623,3482,3515,-4093,1151,2091,2086,59,-1049,2538,154,-1677,1495,-2688,2120,3455,5283,194,-3350,1092,-1398,-1834,-594,-823,1442,536,-1130,91,2314,1618,507,-1367,550,-975,-4183,2634,-861,1005,-2343,-460,-1744,4131,-129,2401,-707,-2047,-1049,-1312,-5064,218,-602,-2461,1929,746,-1082,-1314,-4596,2,3620,341,623,1389,409,337,68,-945,-1501,2334,2741,1257,-1626,-4053,1366,3504,1314,-269,152,-132,2797,-1557,640,1690,-1235,139,-2759,1215,690,47,2988,-1514,-2822,43,-2325,-699,-722,26,1635,3631,948,3674,775,710,1316,-2502,-1106,2942,180,552,-774,-1056,1852,385,-928,39,484,1724,-1427,-183,1549,593,35,249,-239,2983,335,329,-250,-1954,-1499,1374,-668
170,-2009,-210,1167,-370,1325,2416,-1615,-365,-1374,1217,92,233,-1649,-2056,1283,-1489,-573,-773,1188,-691,-1561,-2648,-6422,437,1917,307,474,357,74,295,279,-339,-805,-323,-3207,-2032,1706,1148,-1470,-1773,3215,-993,1656,-63,2361,397,-2768,632,3292,-2365,-19,-1433,2477,198,1615,448,1949,1724,-817,-2836,887,-2608,-370,1098,-2883,-596,-1685,1201,1626,-414,-1982,3629,1627,-4193,-976,1195,-316,-979,-2294,-3984,-1989,2624,-505,1912,167,1956,1373,-2154,-448,1693,957,563,386,-1351,-1795,568,2371,-2031,-697,304,1605,-2457,-924,-4780,1955,651,1642,1085,-750,1282,-1737,-3283,-722,892,1322,3251,809,500,-1803,-1321,-1428,-566,963,-592,-1348,1391,640,569,-2817,-542,-2059,2319,-1115,3244,-1855,986,512
-2368,416,-660,457,398,-700,-1099,-231,-1217,-1521,262,95,-1552,-1460,-308,-1904,-1537,-636,-2051,940,928,516,-2992,-3305,-588,295,609,-376,-1465,-2110,1118,1498,3139,4408,1669,-2764,2633,-477,-2672,-2141,-2163,1515,1045,1353,707,2499,-1375,487,498,159,-240,-312,-1284,2539,562,844,-2291,-270,-1339,-1510,-62,1071,705,-219,-3364,2024,-1510,409,260,-1417,520,-237,-66,1466,718,1688,-775,2172,742,1547,-4740,-577,-623,-1928,3228,-2390,1835,240,-258,2590,-2453,2404,70,2416,1432,-134,1398,3807,-967,1795,1046,-803,548,798,2443,-912,-886,1238,-2022,953,1640,2707,-290,-346,2340,1640,-1686,1980,-1283,-2819,426,-969,733,44,-1713,-663,535,-352,-962,-695,294,-545,-1633,-1222,-1765,-656,-78,-707
1597,-3813,2041,636,-1026,-644,101,258,627,1764,-1862,149,-364,346,1485,-534,497,1537,-2173,2346,556,878,-2061,3002,-346,-1099,1922,-1186,552,16,-4582,1664,1768,319,2092,1436,1208,-745,-860,-711,-2038,-2680,1227,-1364,-1785,-2179,597,1237,-949,-1509,-2275,-356,293,-3425,432,540,-2502,-380,1811,-4050,1196,-1640,-1580,-561,-522,-2773,1142,2095,-484,1157,1390,-185,-809,1025,288,-585,3275,-464,-1475,-1397,1235,2445,-2681,-1404,1223,-1358,-1888,-381,2517,-1588,-1833,2105,-5148,1991,1314,2526,-1752,-3158,1691,1016,93,1231,-268,1946,3094,-13,1226,595,-1589,-2632,674,719,3672,-1469,-2273,-762,-824,3123,-378,1716,1062,-1515,2658,-694,-930,2083,666,260,-3137,-2415,-1290,-903,-2608,958,1621,-1119,-1576,-1603
215,-235,278,2373,-2152,741,-586,-1072,-338,-2800,1037,375,-710,-1989,861,4796,1665,844,2370,-140,335,-188,154,509,3993,-1011,-2138,-2200,708,-745,-184,-790,-1647,-2325,608,792,617,1082,926,2556,-465,-483,-355,-1387,231,-2665,-1315,1398,-309,1080,-1671,210,573,-2141,1394,-447,-1542,-283,2417,-380,2150,339,-1333,943,3126,-2313,1802,-200,-1554,-144,1665,545,-184,-854,-871,-1290,-2860,-2135,1888,-1201,2659,2318,351,60,-3279,-30,1335,-431,-3301,575,2656,-2433,1948,-2460,-517,93,1013,-2769,1745,142,-758,1347,-668,1345,-3723,281,299,-378,-747,-252,-1584,-883,-1934,-1516,-578,702,1417,532,-2392,3246,-398,338,-1089,-1794,1039,592,2144,4006,1056,-3494,-26,1512,942,2215,-1117,-1330,-2611,639
-202,1356,1100,-1885,-514,-2962,-2793,-1408,-2052,-1431,835,920,1952,434,180,-1535,1730,-1050,1086,-784,481,96,48,2568,2182,-1698,1178,1281,-195,-1164,-1450,767,-195,-2231,-464,1368,-103,-619,-1556,1211,1232,556,-155,-1851,-273,-1139,-1486,-93,27,1017,2469,177,1825,-1192,-488,1052,-180,-997,451,904,-1132,-436,-1060,1886,1949,-1196,-28,-2427,-2740,-420,2006,4808,1226,-82,2371,2453,-138,-12,316,363,824,1576,-342,2612,834,-396,580,114,1391,960,-469,-2056,2938,-4745,1483,1930,-877,63,-620,-3285,-869,-2104,-1918,2163,1565,-111,-1343,-1464,-1170,3201,-2021,-1475,-1527,-1166,-506,-580,891,-80,-3859,2305,-1933,1285,-2171,-959,-1995,852,1019,2690,669,348,-2505,2235,2777,2180,-3041,-3571,-3385,1103
-917,-1976,2215,-1828,966,-822,77,-2533,-2716,-177,-1189,1885,767,-1971,463,-1547,-362,449,364,-373,1383,3701,-1739,-168,1750,1639,180,2028,-2128,-1795,-1130,2174,3705,654,4266,2000,-189,-1153,-238,-2266,1009,2621,-3391,-740,1269,1524,-2667,21,-720,-3588,-1369,1204,2069,714,-2212,-429,-1633,579,114,-2075,-3657,801,936,1409,-2013,404,-1844,2755,-2093,-953,2431,-609,-389,1821,-500,-238,2307,760,29,-2069,1875,1751,1319,429,1268,-4256,-684,-2509,427,-3064,-3948,1104,931,271,-707,2551,-1189,3886,494,1366,981,-2725,-219,-794,457,1235,770,-1797,-2726,-980,-2414,-253,-1358,-2640,-1327,4039,893,-502,-318,-295,-1585,544,-1735,1327,2712,-687,-89,-986,-1417,1533,-3595,-1272,149,101,-710,-54,-912,-1738
1590,-1918,-1019,1141,-1833,1842,3669,598,883,-877,912,-391,1281,-2314,137,1632,-3132,414,-1331,16,680,-640,-1578,-4652,529,1604,-732,645,-1379,-83,1655,685,86,1219,-1186,-3763,654,224,-998,375,2046,2246,-1763,2406,1012,-167,808,-1463,625,3466,-893,630,-2205,1077,106,-767,-423,2888,650,121,-1094,446,-1946,1228,49,-1842,1830,-938,586,3226,-967,-5309,285,1830,-5436,-3672,1999,305,1666,-627,-1149,-3464,993,-812,2475,-444,-388,232,-5153,-1069,1101,1416,467,2144,-3629,-671,407,423,-1237,590,-1018,4017,688,-1090,-4325,994,149,2183,1564,-145,372,-2658,-2011,-269,248,-1356,3072,-199,1695,-2530,-2229,-2122,595,684,2884,131,1712,-342,203,-494,1103,-3737,1463,-1421,1588,592,1955,-387
-1383,625,1835,64,-1900,1198,1480,-1929,-585,298,570,-3720,663,-2051,4400,179,-636,202,256,-4648,3701,-341,-2615,-2944,969,-1926,-89,953,-3718,434,-1525,-1589,2101,2861,1068,1961,-695,-4707,1408,-3159,-391,-3373,748,1838,-1710,1046,-2985,668,-124,462,-177,-603,-1188,-1655,865,50,132,529,-3265,344,1100,-605,-960,-2811,-3081,1791,527,1043,1004,561,990,1280,2183,173,333,2949,-1381,759,864,1086,1766,-381,477,-380,-3979,246,218,2197,-1502,-23,-2022,1921,-1534,436,-3265,870,1763,-801,-1422,331,2767,1515,2423,366,-2530,776,-600,-867,-1856,734,4218,-1393,-1532,946,894,-2088,-256,-1797,433,886,-868,-2070,2798,-70,-295,-1,1147,2824,-114,-25,377,1072,-1137,-484,-669,-818,2323,-873
-3172,120,402,107,1374,24,-316,-4520,-594,-350,-2252,1744,342,-2612,2725,541,-557,140,797,-5057,267,-2139,-4216,-662,-1299,1224,901,2559,-355,1095,-152,-671,426,1022,-926,2194,-1703,-2503,597,-1660,-776,-756,-777,-285,-3982,657,-2635,-1505,687,1241,-1813,-477,903,152,277,-1576,-851,-742,-856,-644,-1501,957,829,574,-1274,-658,-49,-772,-310,1294,1725,-188,913,-453,679,2403,-2826,3999,1080,5161,-1971,779,1723,-762,39,1171,1987,-1280,-760,234,-2744,-314,3080,-509,1351,1146,79,1429,277,-1038,1947,-489,1515,-3115,-1946,-1737,-3347,-1009,-2114,2021,283,-816,-1751,-2078,4549,-155,-1296,-1618,-1186,-102,-1896,-688,1723,1523,-763,493,-1217,200,3086,-893,-187,14,2307,921,324,-773,2276,-2128
-177,233,132,1244,-2095,655,2527,-396,694,582,-243,497,-1269,-1068,701,17,-1095,1104,1507,-934,-1970,-665,1943,-1792,-836,-657,-149,-1336,-437,2484,-1152,-1050,627,19,-1018,-2861,645,-442,962,-855,1909,2033,-1606,193,477,446,-828,-272,-1250,528,-2728,-1362,-365,-179,-603,373,285,-407,2948,-2561,1740,262,-2147,231,-286,-1742,493,129,-897,708,-692,-1929,1548,591,-1166,-956,1218,-709,-369,1833,-1607,-761,-1911,457,1565,2370,1987,-556,-2936,445,1888,-1453,-528,520,-1277,-2546,5882,-1228,840,-825,1943,930,-585,-1885,-1796,-861,-483,-790,-490,-949,1511,-775,-89,1172,1840,-782,1830,-1479,57,-737,1591,-466,473,-2711,2249,480,200,520,-1213,-1930,1794,-770,-26,1438,2513,418,-159,1006
-90,2057,2046,-2353,-1745,-688,-542,-1889,-1455,-3509,2616,-4102,1730,-1224,494,-1358,-1499,-1893,1171,172,2544,1167,-1150,-741,3380,-135,265,2025,1464,-2953,431,3076,1669,-4,-1458,-1410,-3443,885,1032,-1038,-1687,2179,-3533,4,1417,-334,-1842,-3061,943,-411,1034,-936,-421,-494,493,2890,-2715,651,-500,1513,-4060,3125,-1821,470,-1340,116,-217,-1104,2026,-2388,-205,3901,3110,2930,2074,-2792,-806,-3035,-225,-964,1398,-60,278,4238,1747,474,-840,2123,1706,-3899,-1436,-2032,-322,644,-236,-3244,-1240,527,-2319,-847,-2242,-695,-4558,2044,-1244,1742,1648,1193,-1275,3304,-728,350,-362,1246,-3024,396,585,-153,2219,31,-3385,465,-2303,5104,-72,-2584,-126,1361,1155,1472,-5521,811,3270,-1001,-3215,-2447,-1058,208
1622,1496,-188,2483,-1534,2650,2332,4131,3182,-356,-2128,-3387,2082,41,1737,2299,-1580,563,837,2179,-2024,-3251,1679,-237,-377,-4887,-2396,539,3889,1136,1945,285,-2468,-2961,-1608,-1536,-1323,-1094,-52,-11,-593,-4228,-1559,-325,1582,-4121,-57,-318,3750,-2175,-995,-349,697,-948,3541,1598,978,647,-2872,-179,-23,985,-1142,-2469,56,-280,2525,1287,3003,2761,1438,1308,-2358,1082,1257,-1616,-4171,-2941,623,2128,4023,-1406,-1754,757,-1335,1344,-2891,759,-643,-3572,1649,-3172,264,3156,596,-1842,194,-3469,-556,2144,-1790,1825,-2612,2148,-608,-1537,4073,-290,1683,352,1472,-496,1604,1381,-1436,-2897,-1185,1005,6354,72,1299,-3799,-567,-332,320,-1800,-620,1598,1452,2675,1191,1025,-1652,706,1577,-2712,969,-832
-1072,795,-596,648,-1070,125,919,-1566,-1343,-2172,2058,-2084,-2688,-2301,1277,132,-24,-2839,876,-105,1401,-1563,333,-4430,-889,2659,-547,806,2872,1302,2029,-2622,-560,1207,-2788,-1404,558,-187,857,-342,-1590,2300,-2659,876,-1832,2743,252,-2499,-1670,2768,-371,810,-1587,1467,-1262,405,-2436,1675,1835,74,1327,1834,1438,1103,-1243,7,1463,766,1011,-1884,-1820,-841,576,1067,769,-186,-1037,1215,-232,-62,-2630,-2283,-122,-1621,-544,1562,1592,1410,-140,-1117,104,782,350,1175,-634,-2116,921,2000,-907,1700,2049,-1319,-1703,-37,-2261,827,-2974,368,1572,-62,1411,951,-3629,-307,-186,913,976,-817,2809,-422,-1038,1049,-1658,510,64,-1640,-678,-436,317,-582,14,-2238,2560,-1432,845,40,1004,1140
-876,-174,-1644,135,1234,3101,1626,2494,3117,1329,-1457,803,67,17,1926,95,-269,-904,-3340,-122,355,871,2987,-900,-514,2741,-1371,-426,-3244,-366,-777,-317,-1163,2616,-487,689,905,-3561,-71,-1304,-1046,-196,843,2640,-1803,63,2390,-46,-98,175,2647,2478,128,1842,-3265,-2106,-713,1942,-2470,968,-273,308,-406,-2620,-2384,1264,3015,3795,-96,962,-1229,-4095,-3041,3529,507,-2014,802,1549,-71,369,-879,-2521,855,-216,1486,-68,-2637,1067,492,-2644,-576,316,-1027,3038,-726,1875,1456,14,631,837,2708,1866,2676,-4155,-1249,-984,9,2779,-275,1332,-1819,-1685,702,2957,1314,-1162,-2824,-337,478,-269,265,-1066,1003,-732,1957,-241,1817,-1679,-19,1931,2804,-1261,-1549,261,2352,3129,1518,-25
1552,-2151,2721,583,-1935,-1736,859,-694,-490,1576,-1488,440,1778,-466,2068,-2393,-1699,164,2150,1597,1609,-1226,-2070,1529,1375,-727,2069,2741,2248,-351,168,2118,-620,10,1768,687,1472,634,-1008,-1757,1123,-962,-1996,506,-2993,-1990,-209,-2914,2471,1954,-1673,-842,-303,-1311,792,1178,-1501,-2774,456,-570,-1411,64,480,1146,-874,-1133,281,-2602,-1824,4453,-492,-3357,1660,1297,301,1004,1562,-448,543,407,943,-506,-959,-1365,2014,2540,-109,-170,-963,759,-806,1508,1183,182,-1012,834,-2987,-1419,-2119,826,-2393,1202,-1209,1467,-221,-1034,1167,-1435,-29,-19,-743,-2308,-1408,31,1881,-1978,3127,690,2731,1036,-1198,-1995,890,200,1894,651,1877,-3263,-288,-1803,-1812,-10,276,3223,1460,-428,225,-3612
476,1272,-328,379,29,1206,452,516,582,1686,-1111,1480,2052,2221,1147,-1263,572,-150,520,-1543,1861,233,1755,1212,371,-339,-931,444,1051,1747,-667,-1019,-1120,-2174,54,691,475,-782,-1358,1305,1105,-1462,-535,-441,-560,143,-249,-1425,340,2453,1580,973,47,745,25,-734,1293,1146,-515,2237,-939,-518,-923,-3491,84,930,1444,-532,-2219,1962,-241,334,-1433,1172,502,1611,-1890,-1156,-1476,227,1292,-648,-486,362,-1850,1614,300,743,-160,204,1764,-2012,2548,-2110,-1355,526,-44,-1762,-1331,560,1559,812,-291,-583,-552,-1267,399,-59,-903,2075,-306,-2303,-1079,959,-710,-977,717,-2375,953,2287,242,546,465,-1988,663,209,271,-1700,2326,21,1206,2413,610,-1066,1111,-1601,-141,-1397
-195,-1716,-489,29,-138,-396,72,885,-440,904,818,1114,-693,340,-1279,1441,932,1690,-5008,2392,-1279,-254,-1347,2052,2803,1379,-3277,-3527,-2846,1119,-2750,-1117,789,533,-1123,-870,344,-918,273,-420,-1987,-550,4391,987,134,216,556,2601,-2101,974,-940,1732,-1304,-502,-1951,10,-1683,-944,548,-150,-803,-954,2129,-1907,52,913,-787,-266,-4091,-1219,1378,-403,-603,-1077,-2187,-1622,1665,2666,-968,-1611,-4074,-490,-1588,-2794,420,-2435,-1597,1836,-765,302,936,-555,-1794,-731,-73,3149,-1182,-492,1324,-1472,2264,-1674,523,-927,1395,1579,-1925,1680,214,-1721,2324,1346,163,-2077,-1991,680,-1190,1827,-2584,374,1404,-186,2018,-646,39,342,2134,-163,-3362,-454,1875,-1387,-1970,733,-798,-335,-394,2428
