612,639,1606,-63,130,-369,-1302,1304,-478,467,22,-20,391,-809,251,9,376,-286,-640,1304,244,-809,-480,170,-634,-315,-495,929,1843,-800,995,53,135,1148,651,-1043,588,-830,-383,-1320,-384,-1521,301,-283,-408,242,-591,-159,757,-694,602,535,-331,250,-162,-1313,-443,1371,750,-471,-59,1234,-541,1208,-1227,902,159,1438,-25,610,-348,1183,267,981,-184,119,89,-330,699,1491,332,453,-94,242,789,721,-70,1820,1782,-197,-161,-397,-716,1268,160,-305,-101,907,-862,990,1725,465,-520,-466,140,-273
1364,2063,1168,1520,2212,-2257,-1970,-1126,-276,1110,4,-1378,177,1600,1617,-1866,2365,-588,-314,-399,-861,-1676,1625,1940,-1489,543,-2155,-110,402,-2392,119,-1040,519,-25,1726,463,1349,-833,-1068,622,1658,-2149,-480,689,106,1673,-2711,-580,-51,-225,422,-54,-1918,-445,1635,-825,241,1154,69,110,-1611,1307,-464,-1430,-1374,-173,835,-455,301,505,-161,1381,298,-525,-547,82,-1727,136,-1534,-895,-966,768,-60,-724,-1178,2624,1175,604,1483,-2640,1153,-298,-1532,1497,-1748,-989,-393,673,350,-4073,2795,-161,343,-145,357,979
-447,1203,1204,-2275,-2366,2265,1552,2628,481,-932,1217,785,934,-1685,612,-956,928,2052,-490,547,614,1631,1170,-550,660,92,-1562,-563,2562,723,915,636,1279,-152,923,479,-1328,-1327,252,-2763,-1003,983,2223,501,-376,-980,1037,-43,1090,-1535,-2004,-44,1605,1002,1837,-120,267,-490,-164,1694,118,736,329,601,-721,1764,-1018,-324,227,392,-758,262,1124,-867,-626,2024,1367,1423,914,2639,-366,789,98,1025,1207,599,-193,635,-185,329,1483,952,-295,528,-1498,-133,180,33,-1335,1855,152,-1249,652,-1169,-971,592
-139,215,625,-512,-203,510,1404,1131,-331,-2807,-784,1500,-93,-282,-683,1104,122,-655,-881,-839,156,-1274,1303,745,321,890,266,482,536,1327,-299,971,1898,1279,199,-328,-1382,1218,502,-1124,-275,1310,1410,1144,-1011,-713,-149,-890,322,-1097,-598,-2095,1278,1053,351,1090,-797,-1509,745,147,-537,-169,754,424,22,69,-1299,47,952,-197,-463,339,201,-715,-687,-740,553,1246,1294,-405,-26,-1053,-85,-1373,-256,-156,1254,52,518,-66,-1061,1304,-1584,-87,-456,295,-616,384,-446,-781,566,-2231,1740,-593,-1192,1220
-685,-905,-415,1213,-347,777,346,22,13,-401,-1232,-884,667,120,29,724,-190,-30,583,369,214,637,-1678,390,-187,93,-1172,367,220,1266,-387,876,182,318,1319,-282,-1704,1000,38,368,1134,518,-1180,930,-993,-374,1829,692,-1626,880,-184,-2390,-185,-1092,146,879,-11,474,799,623,1099,-679,-760,-10,2544,-1524,-345,-904,-651,-1008,-183,-820,1453,690,1267,625,191,-975,938,363,1389,408,504,534,-17,246,-214,2237,-398,207,-180,-467,689,-841,1618,570,2133,505,-833,960,-234,-491,-1216,1747,-1152,-82
600,-513,-775,73,576,-245,-1425,-1324,474,-19,-768,-516,-913,1103,11,-1422,465,511,-1060,315,-875,-334,-1087,-783,1920,-1844,1175,1213,143,906,343,-1494,996,-1126,-1462,794,900,-747,686,1973,-210,1610,-354,-361,-908,-834,-1261,-364,-300,2393,520,1485,-1752,-28,530,413,-279,1037,-88,1022,-734,-1474,-295,-2023,766,-442,481,-338,-676,-764,908,-1533,216,-1327,190,-2273,-1691,-1264,-1774,-363,-691,-1861,-1270,-975,587,1264,-794,-1570,174,-1466,-68,-1691,765,-1014,654,-1028,460,-1488,505,-358,595,1522,610,765,863,-1172
-719,1222,-387,-352,2596,1780,-551,143,1680,-251,706,-457,789,-3067,455,422,955,386,473,1660,209,-23,47,1529,-445,1497,-323,-616,-1615,470,-380,993,-1456,-1028,-393,630,952,-1429,-2249,1472,-418,239,-1092,-1343,-2105,501,-989,965,24,189,-229,659,-2274,-724,-348,-1343,549,-85,287,-1639,-43,82,153,-913,-268,-2314,-83,66,838,-82,-1252,-1747,-46,-623,648,205,-316,782,-744,367,-1660,-1041,-720,-1088,209,2443,-1397,-535,718,2135,-1449,-905,-290,-2103,2253,344,2197,-430,-395,-942,-99,-192,-77,565,-1348,-1804
-1864,-2679,-233,-537,-2542,-692,-202,1022,-1022,-543,-1479,895,-775,-672,-658,175,-467,-369,576,183,303,1447,-1730,-869,375,-887,444,761,-338,784,-804,751,361,-1623,-633,324,-1134,1599,243,557,1358,319,1067,424,1689,766,1835,193,-444,-296,933,-424,1838,2472,-1037,2760,-53,230,-704,1859,1508,-1744,1081,489,1563,278,-473,-418,-1300,-1089,1930,908,-2118,50,1299,818,753,-1962,1450,341,1264,-1528,-1260,1714,1530,-531,-2586,351,-1883,128,229,1384,3101,-2065,1366,1782,1504,-2071,-619,2285,-1399,-20,-1754,1244,888,-1942
-7,-849,506,-897,-1836,-68,607,-521,576,2051,369,-786,765,1231,-250,212,-1242,1639,935,1335,-1,261,-1918,-1702,783,-1177,-46,101,-1583,-305,-731,319,97,-1353,947,753,755,-159,-53,341,-1475,1005,-415,-198,1277,-658,2655,368,-484,-1218,-482,883,1173,-1039,-46,277,593,306,-1163,203,1272,-76,-206,1390,-858,-522,-407,292,-523,-1066,564,517,-489,1400,975,-288,491,-2203,-239,265,2219,698,443,2955,945,-1192,-841,451,-1321,1794,1684,-1064,2443,739,-99,714,-491,727,-677,1398,-1251,512,-2082,67,918,-88
860,143,-95,767,6,405,-1555,-1305,-56,717,157,1716,-29,-1028,-773,1558,-103,-715,-1126,-276,-323,-612,952,-1810,1219,649,659,-554,762,759,-226,1147,-433,-948,-1018,-1389,266,953,1374,946,353,798,-1592,-300,696,-1398,38,1140,-2643,181,35,1555,-551,-165,-1064,663,22,-13,407,555,518,-178,2056,-810,1597,-700,1770,1215,-618,-181,-282,-968,295,2643,1615,-1741,28,193,-1251,1154,-1994,-670,-257,-218,-285,-50,-264,-88,-799,-376,-242,-436,-1920,-947,2146,644,2207,-1358,-571,925,-208,-1092,-914,1315,327,-814
41,-1004,-886,2652,1336,-1343,-1762,-1485,-2022,1828,-904,-1517,-1722,1186,-359,387,-808,-623,-111,-1480,-156,-252,-1520,-1025,-45,-1269,2515,1499,-265,63,-2066,880,-427,-831,-617,61,2197,406,787,665,-1059,-983,-1492,-1350,2217,1114,-481,-1099,-617,1648,-463,2085,-612,714,-1405,2774,-54,1853,994,335,1394,-1274,-1482,-2767,930,-1146,1086,-1124,-2414,118,2981,864,-1915,-75,1529,-1671,1090,-647,-1446,105,-126,-490,51,-255,18,1082,-893,-545,1166,-1779,-705,403,495,1253,476,-360,362,-376,155,-185,623,1983,788,369,1693,-1089
-995,-816,-864,444,658,223,-557,-365,1791,1337,-1454,-2179,-181,-1792,-815,1515,-870,661,1048,-455,-849,-384,-1222,1365,73,-775,494,1208,-2179,904,445,1268,-641,-944,1698,-1335,-787,8,-297,-201,1308,498,187,1361,-192,1223,1287,2090,-1705,375,-844,-1511,-365,-629,-1426,-62,1284,1197,1470,-16,1084,-1639,-1149,1040,2687,-1122,609,895,99,-1084,2237,-969,1362,1283,704,191,323,-967,-67,360,-581,-627,162,-96,199,-157,809,1797,-1559,1926,-1492,-227,1666,625,313,303,3291,-381,1253,-1226,-676,1460,-745,773,558,424
-565,-242,468,-1614,-616,-114,-479,668,-352,-851,-498,1186,-1199,104,-1598,-412,850,1152,-2160,1253,47,255,-9,-977,1656,-565,374,179,1507,347,690,657,170,-2422,-224,1533,1358,-31,150,-268,-926,-827,1863,-540,742,-786,503,-887,160,99,-579,1314,266,1699,-924,1025,37,304,205,328,-499,-2019,1296,-418,-1116,1357,-479,706,-2535,-366,1002,186,-409,1000,207,-584,615,-653,-204,406,-36,-603,-2127,539,947,-192,-1843,-838,-579,704,-1031,933,-35,-388,-1343,516,-713,17,44,652,-1097,1069,1722,-216,766,19
19,1166,1321,246,859,-743,-302,368,-549,-839,-916,950,1695,13,14,-142,280,-657,-307,781,619,-589,1731,498,-2104,963,-2339,-335,362,-24,-20,1116,728,691,1192,-1039,262,578,-909,-1199,398,-2086,-303,29,-836,874,-1587,-1402,229,-47,768,-1386,-259,-155,537,-22,-836,-121,503,-1223,-1034,1328,-267,627,-1136,-726,-1099,29,716,-341,-616,450,1564,1258,-132,-542,-1267,1704,1650,180,-111,561,214,-685,-314,-198,323,664,610,-716,27,153,-1896,680,123,636,-735,768,-1099,-1579,1873,-2126,-165,367,-1599,1
-824,459,-1651,1659,1541,-956,-260,-707,-703,579,-807,-1553,-203,-100,1147,-1361,-1566,-1154,713,-1043,-286,185,1015,1782,-1666,446,-2031,1516,-1308,5,433,629,185,350,-150,-891,636,754,542,122,1073,-1718,-277,-1741,350,2647,-890,-929,1773,1671,-1080,322,-1569,170,639,-840,-716,884,574,-1737,-165,523,-1252,-276,553,905,434,-1277,554,-3,-411,955,1765,-520,-383,661,-2076,609,10,-551,29,1853,1412,202,-1525,-32,612,492,1197,-88,-2035,-279,351,1743,152,-1106,685,251,351,-3136,717,429,1729,1170,1175,399
-164,805,334,-1069,-61,1557,-896,2752,-1509,-1782,2216,1902,437,-2210,-693,502,555,-1125,-1400,643,-490,-682,1684,-469,-39,643,588,-849,1491,1684,163,1695,1399,-601,274,1232,-166,1560,972,-872,-108,585,-39,-694,834,-954,-1147,434,963,-974,-1245,128,-150,1038,642,-174,-169,-1204,2311,569,-968,-410,1539,417,-468,73,597,-821,1527,1109,-1855,-34,-174,-307,427,-356,284,2037,-1356,1437,-1911,-1408,-1157,-276,-976,413,-134,-376,-96,-446,711,-724,-1973,909,1219,-62,-189,-710,-2107,801,1173,-1337,924,-672,-1051,-1519
661,1011,1936,-742,108,-2551,-1190,-158,-737,492,-365,1765,-1084,419,-1554,944,851,315,-1762,-655,454,-399,1098,-1443,-528,-202,829,406,1153,-1899,74,1306,1154,-2532,302,-555,725,-451,21,-1384,-993,-1481,1013,520,1356,414,-1270,-1813,856,-785,-430,1760,352,1380,-1227,799,-1155,1100,-564,154,-1172,-206,874,773,-2139,1314,-17,1125,-1063,1468,678,2323,-210,1002,-1443,-444,-432,743,139,71,15,499,-234,1375,-779,-1374,-998,-1552,178,-1065,92,1731,-731,1842,-2563,6,-916,-487,537,-15,275,-666,1403,-104,993,-411
-1570,471,33,-720,-634,481,1795,-164,422,512,162,538,1369,-2157,1498,26,-259,533,1083,772,310,2724,919,-41,-944,556,-853,-359,-463,-874,342,1623,-1629,-414,84,-2043,-1665,1112,-2746,-18,54,-1685,623,621,294,1665,386,84,1045,-971,-1223,-2492,-274,766,955,496,-521,-684,-359,-1049,872,859,-933,2318,-830,-407,-408,908,198,369,-421,1635,-439,144,459,1948,57,747,1457,808,229,1020,1458,3,-1484,-373,-218,-746,20,846,105,2439,1819,119,-1185,1762,-1316,-535,188,-123,-1723,-993,-528,933,-437,-742
694,72,-404,-221,-290,602,-1196,2181,-1327,-89,1926,333,511,-302,350,-1543,180,-419,-641,-75,-336,98,1644,377,-200,427,-1116,-975,2193,290,659,-2029,825,1180,-1409,1797,-394,602,522,-1072,628,-1129,-814,-2357,414,-383,-7,539,147,-264,1459,1911,982,853,688,-2071,11,-848,583,-179,-2058,1146,227,875,-1103,1376,461,-562,33,802,-1673,-954,-260,-290,1434,422,556,524,-651,1962,-570,149,-1779,428,762,375,-58,1828,1434,-1173,-195,-2316,-1210,-519,1163,-991,-76,-648,-963,869,1751,376,-469,-1408,5,-681
147,-1148,-567,715,-1854,-1509,-1589,-495,-965,1926,-298,766,145,1432,216,-2503,-692,-294,-416,-999,-257,-491,812,191,2355,-952,112,1224,732,1996,-352,249,1862,816,566,101,735,2173,1247,-882,2233,-15,1082,-157,1876,49,887,-579,-240,669,1162,2011,-129,1169,-54,1443,312,-338,151,257,668,-970,1312,-175,-1079,2053,-762,-131,-1788,-758,1227,446,777,1401,1513,-1474,3,-993,-211,505,911,-510,47,1676,812,52,482,171,-2214,-1334,-340,-660,-709,110,695,543,589,-624,-1043,516,1151,51,-1323,-616,256,-61
36,1688,540,709,1178,-803,519,-1824,-532,241,-257,222,379,627,119,930,-808,-307,231,-1275,-90,-541,1301,1025,-185,1149,-1107,11,-569,-970,-1432,971,-335,-419,-538,-2114,1284,576,-1785,-765,-942,-536,-1143,-197,-238,898,-723,481,107,-538,148,652,-2342,799,-184,104,-1339,243,-18,-1322,-558,679,-462,383,-1478,-1758,860,1503,176,1061,-749,834,396,597,378,1298,-2246,346,-202,-632,-163,702,522,194,-2380,-191,-56,-302,1155,24,-82,1249,-294,2295,467,-365,982,69,404,-2151,658,-961,527,562,811,263
789,576,407,1280,-363,-467,-341,-2223,-151,1984,486,1436,1268,1068,1011,1783,-849,-615,1220,-402,620,-573,-857,-1136,801,1469,1119,297,-565,-802,-2020,-143,781,-180,-700,-744,1108,448,317,706,-227,870,-1783,-360,0,-415,836,1163,-594,-975,821,1099,-595,385,-529,359,-1102,-49,-108,-529,671,1042,879,-807,454,-1114,605,945,-1156,281,-777,1069,-726,2142,749,-956,108,602,494,-881,772,733,2068,622,416,-413,-326,-692,-237,-158,1102,818,856,1046,-389,-494,908,-448,828,88,-621,-427,-1691,-902,114,-733
90,505,-848,-661,-973,1242,-239,-23,751,1304,1502,200,765,-1185,2122,-1063,-198,156,162,789,-56,1381,-542,-786,1296,382,-99,300,95,-635,1071,-696,1394,-665,-981,882,-1233,281,-290,1754,1004,888,-90,-667,-531,-851,-402,296,-652,608,-675,771,30,951,1301,-1120,469,-168,1113,148,-477,115,804,1487,-206,1398,752,81,388,57,-878,-622,629,392,1398,550,-976,550,-37,1115,-87,18,818,1546,-325,6,-1208,-1561,-319,348,152,-1806,327,-177,-305,493,1055,-1724,-127,298,-681,-281,535,247,733,-260
1013,337,101,631,81,-1417,-2173,-1184,366,2166,871,348,-1127,813,-461,-1283,1309,-639,-535,-835,-535,-906,-610,-70,2021,-527,603,973,79,219,155,-1233,-296,-1080,-344,103,1646,152,740,539,498,-500,-966,-67,689,-1855,-158,-160,-1160,-349,130,1276,-1030,-98,-551,803,744,1125,69,313,-399,252,617,-1013,-677,1930,-312,584,-1232,1130,1650,-30,931,1129,390,-1338,-217,481,-1523,143,-1048,303,-1056,54,104,188,-23,-1148,-529,-1294,136,-212,-1184,183,-1300,440,790,-399,590,-273,1432,415,-146,-47,560,435
-1358,-18,-517,621,-1580,289,1657,-1471,-33,1959,-811,-215,1932,1403,1631,-50,-2215,943,1767,-15,1213,2061,-1051,445,-869,533,-1178,200,506,-2159,93,248,116,227,1510,-1023,259,127,-1998,-1125,1446,1107,1411,-778,-853,1275,2596,-48,-909,-98,273,299,1243,509,181,296,-1242,-193,578,-745,1401,1514,-827,1896,567,424,-141,866,-1130,116,628,1708,374,1782,2369,1876,-554,-220,2636,-220,2115,2275,2218,963,607,-2150,-317,-201,-2123,1636,446,2638,2001,1993,-491,781,1269,-1033,45,112,-2589,-1665,-1702,-47,2015,779
-553,-377,237,-1256,-1654,-1623,121,1239,-897,1555,-414,-196,-37,113,-552,-1459,-1150,1264,174,-616,44,1255,969,-1444,-1325,-1557,-872,430,-124,-944,1554,1717,1106,-707,237,-348,-363,841,523,-2370,-1027,-2033,2255,-862,1813,1416,128,-2968,2068,-1239,-347,1714,2341,1015,279,233,707,-1000,114,-436,-1307,-94,-521,2412,-2438,2300,-831,205,-667,1109,1419,1390,874,388,-112,651,356,-286,1674,1118,2182,849,163,2478,366,-2300,-65,-234,-1126,-471,209,-220,1431,2322,-1617,201,-1989,314,-426,113,696,634,852,-449,1098,206
1027,1203,1296,752,705,-938,-447,136,-783,-622,768,-196,-763,1762,-669,-461,2278,-815,-503,-805,-113,-2094,469,980,-589,718,-1967,-1196,199,173,-1009,-452,-565,550,652,608,1697,-333,-574,-507,43,-1018,-382,672,1638,-813,-532,4,-347,-1319,-287,-1201,907,-451,341,488,342,-1,-197,266,-568,-211,1244,-1211,-737,-183,235,-1467,1015,858,-9,-184,744,-456,-97,466,-31,-4,-1215,159,-190,509,-795,267,-885,1365,822,1234,720,-1361,1091,-46,-1741,939,-909,820,-388,663,-668,-1985,2053,-1435,445,-170,-475,1814
-214,-311,1023,-1443,-1395,-1581,-641,-507,1437,542,-977,2347,909,987,-1553,-939,1214,1710,-766,760,344,-1139,662,106,913,-1970,-643,764,60,-36,613,-218,943,-1677,1405,-1106,-966,309,-1011,-1553,590,1687,1556,1008,-722,-195,1193,-203,-314,-424,859,-55,736,739,175,823,620,-239,-1305,561,-1112,-718,555,1025,-1213,765,-1435,1086,350,146,959,1615,412,593,662,-1056,-641,-509,961,-1275,1906,568,695,1468,848,-1524,-941,-875,-2771,419,2,-151,-348,-1225,-1201,1471,-1006,692,-1,1146,928,-999,-793,-810,-864,-659
437,1177,990,-137,707,-505,-29,306,214,235,30,-72,-553,-2222,-503,1618,1395,1442,109,-885,-1630,328,1386,-1028,-1425,-399,-366,-67,837,-1281,1031,717,165,-101,807,-1662,-1026,-818,609,-1582,-491,-800,718,604,325,934,441,1334,47,-1137,-586,-824,-223,-16,330,-368,-647,452,-92,809,633,729,-936,945,550,400,893,-317,352,1555,-473,-339,-369,-99,-1009,608,-471,-733,-1461,875,-831,-68,1341,-542,-1246,437,1625,1083,1709,-285,-228,539,1105,1045,-1385,-1781,-683,1039,125,-1497,-630,501,-479,204,303,291
-403,1966,679,-1967,-450,1661,103,-704,382,719,1468,1172,1382,-353,-1172,-308,524,1179,605,1008,-790,352,392,-807,441,-1654,884,-1448,-93,-786,198,-125,-1243,-1910,-996,-566,1120,-538,-1414,-1221,-1674,1862,-632,38,-1284,-1284,90,1937,1007,-773,-736,559,118,-1232,2562,741,1134,-359,509,270,-1095,657,-442,1064,-1023,1058,-873,356,134,1011,1470,713,-149,-273,1743,-15,-1244,534,-1015,488,-813,-812,295,-656,700,299,99,-1985,108,2079,-572,1258,-109,-282,887,-215,753,-518,-361,-877,198,429,-129,-868,251,693
-112,-473,-969,1129,-51,-351,416,-1073,1395,1821,-645,-1177,-159,-474,2375,315,-1317,-247,564,-251,1377,2028,-1553,380,-94,981,-742,402,436,-2185,1867,-381,-333,201,-975,-1156,-1427,-230,-302,1051,944,-380,273,65,-960,820,721,-197,-1125,1431,-22,-618,-126,-1043,-840,-656,111,1035,-850,-1190,750,2365,-824,944,1710,1035,-626,2148,-859,68,-905,232,717,669,-611,786,-409,324,1905,-573,1280,2137,1349,964,-506,-1355,-448,180,-592,165,241,1189,1763,-215,-917,-28,1055,127,1047,786,-1390,290,-226,586,967,858
-19,-928,-2194,386,143,2882,1750,522,-791,-303,1296,-1465,904,-10,958,-329,-1184,604,1742,-359,-558,2152,-346,-1767,-1032,-493,2166,-1636,-850,187,-613,-1555,-74,1558,-1003,2399,-528,-1209,858,908,-1696,909,-1400,-863,-568,-329,-995,-1490,-289,1001,986,-346,972,-1479,1617,-565,1445,-2974,1216,-125,667,251,-1596,-1311,628,-981,402,-2268,543,-511,-237,-2420,-1803,-1228,1076,-568,2129,1372,-220,861,-1120,-2117,601,-2706,1028,50,1531,-1500,532,-273,618,-1371,244,-714,1307,-694,-218,-347,49,-269,-923,1841,109,-985,-343,-43
1580,-695,-65,361,508,-519,-36,-1588,956,642,716,290,-743,428,1165,1423,-378,-582,-68,-371,-881,-778,-1345,-336,3132,1204,2622,210,-942,340,-988,-1792,958,106,-2584,1393,623,204,557,1909,-1470,1061,-757,-252,45,-949,-68,177,107,-289,1897,1096,-907,-623,-1621,-327,-1106,-384,-2080,-624,-100,1789,1219,-752,-782,-563,-94,2074,-578,188,-1729,-870,-2549,265,-385,-1745,540,426,-844,-961,-174,-1236,303,-505,480,669,-655,-1460,279,208,-140,81,1140,-1397,-455,-681,47,87,1693,-17,-1653,1222,-1481,-919,119,-1538
1493,55,664,-14,238,-989,665,-722,394,534,-667,-378,-488,-201,839,791,-658,1011,-733,-2069,-112,64,1329,-773,1869,154,1907,-189,204,-441,-714,46,1736,1730,-1557,-930,-322,-831,-618,-670,-1483,-522,750,1787,153,894,-1683,-1735,294,-165,1536,754,-533,646,-1349,11,-837,-1143,-1736,-925,-975,871,-644,310,-1970,-700,301,1526,-799,-26,-334,65,-1215,-155,-1276,-315,501,623,-123,1255,-75,-1488,2,-109,-433,91,1041,477,1233,-245,-97,499,403,673,-611,326,-370,357,1347,-1175,212,322,299,-331,358,38
-285,-434,1753,-644,1042,-1500,-1439,1712,317,-925,-1212,485,-1156,-1537,-525,-404,1303,427,-1942,1364,111,-1472,-72,838,831,159,-464,1879,1348,486,173,366,635,-1213,444,26,1041,-1182,-1218,-734,-1021,-1602,384,-159,-370,1096,-322,-1533,188,660,643,-117,-744,1493,-1658,-869,-328,1370,-1614,-124,-219,-690,-186,-618,-1517,506,-1469,1178,-1449,22,242,979,-35,557,-2037,-2078,-355,-205,577,-91,463,283,-2091,422,1067,1550,-1634,715,1059,-298,-1078,687,-848,-1314,-1885,1201,-558,1159,169,73,1053,623,804,-1013,-630,-1944
-194,-184,-1033,-613,-658,642,1180,-49,1314,364,425,-930,-886,-559,916,-1380,-521,792,317,-835,544,1599,76,-132,876,399,-282,-207,-171,-603,1395,-807,-770,936,-918,-1217,-288,-932,527,-94,-99,1686,381,415,-505,-821,955,-567,-791,490,-772,233,222,-212,780,-1458,335,-166,-844,1391,796,191,-531,594,290,1430,362,402,1200,145,628,-952,665,-1329,-1139,756,-122,-501,174,351,-55,445,-349,222,-573,-502,764,-697,-728,215,-115,435,500,-186,-123,-457,75,-11,83,197,-849,648,635,438,671,938
1156,2215,2821,142,106,999,-274,552,-1802,184,661,-328,-238,-2080,967,1603,1420,338,-92,884,-1259,1102,-1033,-3232,-1511,676,342,-621,1757,-1041,-1103,759,-550,244,-868,-1987,1715,-2781,128,-1083,-1752,-1463,-1441,120,434,-1167,-1140,-166,-544,-1621,215,676,-549,56,1002,-286,-1084,299,1221,1187,1699,244,-489,195,-632,-363,2286,-337,115,1857,1482,-584,325,1399,-879,73,-1119,-755,-961,3143,-2510,-1725,769,-463,373,2645,203,173,2340,-570,1191,961,-10,1806,-177,-382,1539,-1431,-1230,-1937,530,115,-1786,-727,128,-601
678,661,964,174,-283,-124,1402,-1464,468,426,-1056,-279,854,346,1660,-119,-135,1443,850,-7,252,1113,852,-1349,-29,466,22,735,-53,-1122,-1379,-1699,-411,834,-342,-1472,-179,-2644,-95,-555,-568,-697,-234,602,-1762,336,-583,-991,102,558,-93,-450,-897,245,567,-133,-1270,950,-2317,-171,510,1663,-1126,-977,105,-1520,906,242,265,-803,23,-103,414,378,-1415,-289,-244,184,355,893,-409,-278,940,-956,1012,1426,1242,-459,1138,-1421,1120,1262,817,887,-1827,-272,-46,418,721,-1005,-463,-189,-562,-507,-255,32
-1125,-1622,-277,-1432,-500,-647,59,-106,2104,930,-852,-313,-41,-1463,150,-547,-290,1230,1205,1972,542,105,-906,-1334,13,-1503,317,804,-2536,-957,348,-120,-917,-1308,873,439,58,-2066,-880,2353,-926,-315,105,-272,-10,2305,202,865,-41,1417,-838,376,1158,949,-1667,121,851,1898,-2666,-196,793,-165,647,688,-586,178,-1556,360,211,-1529,1324,450,-894,-903,-1210,-1537,700,-397,-579,-482,538,-314,162,1676,667,-149,-1321,-121,-898,1375,544,-716,3046,-1624,-385,1720,-1342,119,455,1124,-1861,877,-413,892,793,-925
-263,-1041,-481,60,749,-1181,-2140,1226,-309,957,980,-68,-680,-1251,-496,-894,540,-233,-1437,829,-401,-674,970,293,146,-665,515,-723,-655,221,549,872,-194,-1338,1052,1946,1011,365,-254,1425,694,-1601,81,37,1981,2101,-668,454,614,378,375,914,-610,292,-815,25,1228,475,9,384,-182,-559,1039,-98,-418,1329,-357,-412,-359,-1168,658,809,-1355,-167,596,-928,482,-50,-322,371,-627,1121,-1079,1266,78,165,-1613,497,-1158,815,5,-217,-510,-1146,4,695,-1487,1012,-1006,-115,-80,2098,37,548,523,-951
-41,-716,-698,192,-1513,787,907,254,-924,181,-255,-240,654,-586,1704,-201,-2642,38,921,-806,183,1345,461,-1686,1157,328,-142,-7,159,466,-743,-473,2068,1095,-1493,13,343,-750,1637,-404,-1306,447,-998,-259,255,845,-494,-772,-206,914,859,407,163,969,679,-503,-1168,-813,-481,13,794,1279,276,-253,652,72,188,-115,-222,-1361,-1449,-1127,-164,766,-317,-89,-582,1134,-340,1383,338,-885,69,861,179,-466,277,1173,-27,-361,1111,-336,1679,1115,1521,438,1613,-426,-674,299,-261,1258,-287,-160,1653,-239
-1293,587,-1501,-129,441,541,-909,-418,-503,80,329,1813,1181,-1167,383,-422,-363,-634,143,1040,376,1190,910,353,-385,126,-453,-237,1249,-764,971,55,-330,-1160,-1039,-906,-119,920,-870,512,1109,-395,-683,-1492,-1744,794,137,1145,686,2014,-775,1216,-1759,883,256,-506,-1308,-202,1172,-1415,-1443,-386,222,1490,275,710,1270,966,-196,818,-1977,125,645,238,810,830,-1594,696,-558,-651,382,107,85,461,-1416,-1416,-595,-1075,-302,210,-1604,-414,499,-80,2163,-102,1104,-850,143,-105,-578,555,1126,422,835,-1870
1303,-1491,246,670,-1383,-2732,-490,-785,-33,826,-1143,299,-749,2017,111,-927,275,51,83,-1484,-598,-582,-619,-1602,1302,-600,36,676,-711,351,-20,-1097,1851,2023,184,-273,-691,1365,2054,-136,749,-364,945,1351,569,-854,-139,-2197,-877,-128,2463,158,376,599,-868,1132,-320,-547,-535,1136,-368,-689,52,-647,-208,1099,-577,-131,-128,-665,926,-182,131,605,-916,-1108,161,-1852,125,-962,1014,95,-159,1048,93,-749,416,283,-1740,-2124,501,-1222,-7,-373,-1418,261,-1571,456,422,-410,1196,59,-1009,227,-363,330
56,-762,-811,162,-1392,482,464,-10,-932,275,-133,-192,-920,750,79,-1555,-391,1188,-738,-597,-552,743,-278,-1551,1294,-1274,-338,244,882,1287,-215,-948,421,270,-1753,749,1021,-202,1011,-707,-613,342,926,-1854,724,-1411,694,-632,-413,221,742,1489,1124,501,282,1382,32,-1005,537,571,143,-155,-450,-1322,166,1688,-111,-1901,-1740,-218,1286,-273,-499,-359,1076,-32,7,-560,-800,1179,389,662,51,41,928,-456,128,103,-166,34,405,90,1535,-126,-221,441,-654,245,-935,147,-299,900,-684,-538,1160,689
194,538,-248,-307,-596,864,-1126,1104,-736,-407,1437,784,464,386,882,-2043,508,-1078,-362,612,26,-493,-161,855,1682,161,-604,415,1231,1715,46,-1098,1614,555,-956,1695,1326,1090,1408,40,397,685,-698,-1554,-944,-2021,-449,87,693,-525,11,1213,-1381,729,1338,-269,-194,-507,929,658,-608,-233,1030,-765,-766,1589,-623,-195,-346,372,-895,-196,106,-443,374,-430,-338,1372,-1193,-374,-484,-326,-1350,-216,408,1220,-526,-61,-106,-952,671,-967,-855,-323,575,-1138,697,-493,-1095,452,1847,-168,658,-1286,-53,-455
462,546,705,430,293,288,-771,998,703,702,831,565,578,-1083,-391,550,1704,544,306,-613,-115,-554,-460,442,-648,22,-35,213,1395,-299,817,-224,832,991,1864,-917,217,-1116,-33,-1150,1159,714,812,-19,-930,-170,1557,-815,-1032,-1641,1494,-768,-9,-402,-875,-1064,403,-311,239,259,558,1116,-649,406,-22,1491,-696,-215,-3,558,-44,-217,-73,615,620,-139,1375,681,366,624,-502,432,795,-997,777,-160,464,579,348,-247,495,-245,-1250,330,-11,-370,153,790,-68,193,317,-1267,-1216,-293,-1726,-807
