805,249,-117,-1865,36,-1373,3833,344,1527,-1870,351,551,528,-1170,1961,-3504,941,1271,-1593,-220,362,318,2239,-37,-812,-2039,563,-2608,-2802,-40,999,-888,-994,1003,63,201,-1564,-1947,-30,2199,239,-507,-8,-53,528,-511,869,1119,1984,390,-674,1191,-1316,-3168,-2468,465,-1630,-2695,-474,1425,-683,3749,-1071,82,2105,-580,-779,494,-391,-942,-1207,-916,653,209,3598,3400,-970,2881,-189,169,-2125,-1581,-338,549,-238,579,1297,-1617,1765,510,1194,1542,-3921,34,-668,1427,-788,541,-1460,-579,1169,603,-242,-2063,79,-1307,-2619,-489,775,-3069,3811,-1231,947,1155,51,-493,972,-555,-42,977,1343,774,423,1883
178,375,1424,47,800,391,-272,50,-1454,-944,-407,-830,1354,-1393,1792,125,399,-1050,87,-390,266,230,512,2414,362,1326,-287,1788,-665,-559,-70,79,-2653,-1134,-1823,-762,-1305,-375,301,-919,-41,-893,-338,140,-564,-1809,-969,325,-488,1743,283,-92,552,665,-2490,-196,1375,-292,209,-1377,-715,88,-841,388,103,-849,694,21,-1031,208,818,-1385,104,-1114,-30,425,-733,282,-781,782,-320,-7,845,433,-1869,1390,-957,-1463,-389,-1279,-950,1588,470,-8,1755,1194,-775,-474,2563,653,1732,-689,-694,-538,-232,146,-1967,-62,-108,2758,-1629,2330,-1210,502,-1510,-1219,491,1337,1863,-276,1636,428,873,1782
271,1278,245,-374,325,375,-949,-222,1710,761,587,-376,1319,-242,550,979,211,-427,400,-2183,-774,-650,389,-1911,-2583,-16,-239,-662,-342,1723,-301,402,615,-1124,834,502,633,1733,586,118,977,19,-144,324,736,-83,-1073,52,563,634,350,-146,-1044,-236,1090,-1679,-1015,1066,507,-1092,-126,-2,-851,11,111,-1636,-610,227,849,2268,1643,101,1735,998,505,-1456,-1425,218,867,628,445,-871,-1940,-2565,-488,-3070,1000,1169,797,356,-1219,-1134,132,-78,-1730,-531,907,1217,512,1349,-1752,996,-1451,-133,-1687,2656,252,1346,-816,-823,2293,-3641,945,209,1322,-1740,-102,-574,-2668,959,-286,-1173,-880,-2642
1716,2327,2342,-118,1991,-254,-750,1770,1781,-1371,-1026,-388,123,-1414,1770,-2,2466,412,-68,632,185,-1147,-369,-1979,-990,82,-796,1024,968,909,1106,247,677,154,175,-1415,1597,-2195,-297,-1461,195,226,870,391,460,-642,1577,1179,-1826,1184,-327,73,1792,1860,-1219,-610,-2068,-346,-22,-995,-576,2185,-1606,592,1339,-933,-616,1397,1657,1172,118,18,-114,1702,353,-979,162,4092,1300,-151,1142,-1156,2839,-462,-424,-1236,-1739,-85,-986,411,152,-370,605,1200,485,-2268,-1276,-662,-681,858,1185,115,-1651,-1817,-59,-364,-273,-1705,-902,-9,651,-2325,1145,-830,2952,-927,-825,1209,157,79,615,-2124,-875,196
706,789,1220,886,-1462,1026,-396,1720,1748,-970,-992,-321,-276,-823,449,-102,1648,-1416,673,-208,1574,39,2213,-1112,74,421,750,-171,-1248,-626,-467,-155,-190,-1586,188,-1647,803,-1097,-743,-702,472,-616,44,-830,-510,-805,956,-493,-20,-2275,-565,445,-1095,-126,1658,-435,1405,495,-279,-593,1119,-516,528,1067,1571,853,1475,1013,-301,1654,1278,-862,1862,1508,769,-285,-1332,740,793,-1186,603,1052,-2298,-792,1722,-1439,-2916,1959,423,-622,1699,-445,748,-888,1313,371,97,-126,435,675,1563,-15,170,-2821,-1288,-548,515,-906,53,981,-92,160,-1440,172,655,691,-1465,1421,-923,-1632,-2132,1322,-1371,-1052
245,-1036,698,-326,904,-573,-939,295,366,1111,960,746,-2287,409,-966,1489,2400,1303,-517,718,548,-1754,-40,36,280,560,-1999,401,1884,444,2434,973,-293,-936,-615,-82,472,712,1166,544,-1432,-639,-359,-351,-722,-956,867,-745,-1429,-1013,664,-848,-536,146,-139,912,1300,-2571,-1647,-798,1978,-910,1199,557,791,2153,-298,2351,653,-1362,-527,-1706,-240,1888,-1101,-1087,-540,2243,1420,521,-791,-269,746,-2341,30,1141,469,356,-1134,-355,-448,-673,1186,-265,-608,-647,-1525,-1548,-210,776,-550,-42,2215,105,888,188,1484,-1147,756,-1217,-2099,818,-621,-351,483,-82,-550,-1227,-1084,490,-446,-1046,-158,611
78,891,1359,2324,1475,-577,-3370,-2390,-1944,1087,-1768,1021,224,-1458,-1388,2799,29,1483,609,-1325,-43,1171,-1299,75,-1783,488,115,335,3504,801,-1838,-537,-543,-3621,-340,949,2783,1489,-1797,-1945,-72,1168,1009,99,-8,-128,148,1054,-3622,981,-2548,-521,1612,1514,-338,-832,1495,1952,1242,-1806,-2647,-218,-740,-944,330,-668,2554,891,3831,405,957,-1408,-773,86,-2184,-1174,-1527,297,-497,801,2418,-1331,2875,1744,-2422,1441,-1547,-507,292,-1120,-2221,60,-237,403,-1740,1062,-1014,-1296,-1076,-2134,-1186,-2899,-1424,535,-956,2170,758,336,-1520,1952,135,639,1257,-1823,-439,1419,-2576,-6,299,356,352,-508,-1152,-3571
-507,-205,848,1144,1413,1388,-1606,1353,-1364,13,-262,-1849,2380,56,-60,1122,46,197,-198,1499,-56,493,-2617,989,-12,901,-2589,1449,109,1090,192,-791,1492,-26,-2365,-1192,1455,-378,803,-1488,-395,-785,-809,129,194,-2115,793,651,-1881,2278,54,-1157,1421,3047,-1637,-1433,-1577,553,693,-2189,1434,-68,584,1800,79,-570,-391,616,-578,296,202,566,-1714,-1796,-2069,-2015,-209,488,-2307,206,-21,-377,2524,927,-1279,-667,-239,-704,-2047,-512,-1816,320,-43,1071,1930,-1899,-441,219,713,1312,-48,-157,-791,470,391,1438,300,-2073,-1398,1653,-2805,487,-53,-614,-904,-24,51,-19,716,718,-69,-1823,48,818
-357,-205,-654,76,-284,438,1450,1175,24,-1810,152,-1751,1113,664,11,158,658,-268,-926,1829,-960,-117,-178,-276,-247,-524,-135,438,-686,-936,2201,1334,-467,601,1478,-1637,-1176,-1552,-168,1986,496,-1120,-552,-113,-265,-956,-420,1714,713,433,882,-965,97,-131,747,-1405,909,543,1653,249,-197,923,112,-475,-33,1518,-1818,1121,-2186,-437,340,1190,110,-617,-614,-483,730,-443,1301,257,-726,1892,462,1042,1475,-1509,1822,1165,-1874,-326,-1140,-738,1168,-1359,39,-1202,-726,-1148,411,1152,1404,2831,-1070,488,1633,-2486,-1076,-492,-1151,-2057,-565,469,-1005,1989,1615,453,-169,402,10,74,-932,-153,934,518
521,156,712,747,-1542,-1193,-2487,-1099,-1793,-811,-435,1024,442,756,-2792,545,595,181,2391,-989,1056,1667,-529,-2597,-330,-182,1071,-924,1700,-1405,-3187,45,1935,-1303,1257,123,3583,1049,587,1072,-1482,535,1093,-166,399,-59,2908,-1053,-2309,-224,-2396,-813,523,1185,850,-1369,916,1256,-1088,1061,231,-1007,-125,-122,-180,641,1956,-593,1977,787,-1455,-236,-543,-1168,918,-222,-730,-158,390,-823,487,-1870,-389,2176,1857,195,-718,672,636,-945,829,34,-1192,-794,1248,-677,1889,444,-764,-1608,284,-2316,1204,-1372,-1290,-748,930,453,-846,782,-958,462,593,-2155,-251,578,-2216,1153,-474,-277,-443,-509,965,-735
-1621,-867,646,685,343,-1484,692,1666,-79,-1163,-709,326,1483,309,55,295,216,64,760,-117,560,1519,1320,619,398,1472,-145,-2428,-1551,462,-2139,138,-1551,-2158,-1072,-1916,1454,-1909,-1731,398,-2017,-2987,-407,-1382,-3065,-2473,-981,1082,-1620,-1728,-282,-1061,365,-417,-409,-1508,524,-779,978,1439,217,1609,1769,885,-756,300,1707,1814,1186,1363,-1186,-588,1685,-568,-178,123,541,126,-348,3437,-409,-693,1507,1815,-1370,-644,-1103,1795,-2629,-1985,809,-573,-952,-3204,-809,1240,-501,806,731,-1768,1120,-2,924,-1609,49,-1530,-249,-1934,427,160,-349,2736,920,1,-2579,1403,-2022,418,1456,588,1055,1495,1537,542
566,-478,1211,-343,489,-1186,1062,-105,1206,-859,119,-536,-449,-2399,1647,1356,2127,1629,-324,-1276,909,-1457,2490,2229,-528,588,442,-2467,1112,1665,2781,135,157,-1427,-1497,-1586,568,-716,244,539,703,-172,-1349,-269,177,-1086,-21,-353,2073,-337,1314,-765,-1709,-535,-414,-581,1879,-928,-1313,-1108,749,151,-2446,723,303,-437,-554,3329,-132,-614,-367,-1081,-1652,1088,-148,754,-2551,2175,928,59,-1352,588,242,-1839,561,-365,1176,-98,1334,-34,520,2080,-52,-430,-806,1985,-817,192,-1931,1378,489,-292,1503,-1602,609,1291,259,-722,-981,-1252,925,916,-453,234,-370,-154,-1341,-82,-1087,831,-1370,2723,296,-1537
1119,936,-1434,1369,1183,596,690,748,810,3108,-337,601,-1822,1292,-1840,-2,-1260,2278,1287,-2123,1667,900,-481,-823,282,2289,161,2603,531,219,-1252,-585,1173,881,-294,1781,1104,854,1435,-2028,1386,900,1037,-2022,1092,1493,-435,1702,501,808,-1235,-2119,-51,755,-438,1594,-1677,1244,640,-328,-374,-1033,-757,1293,-517,1254,2052,-500,1911,184,-332,-1901,-558,973,704,-443,-950,1245,1537,812,58,-824,-275,383,745,741,798,491,1143,977,99,-2206,-76,-2148,-1567,-2053,-2170,-1416,-3651,214,-3296,-656,-1752,419,1056,-461,-1141,-444,3256,-1208,300,-1588,-1038,70,698,-1648,-492,-4294,-476,584,396,-215,-1611,1148
-197,-414,-466,1503,285,-1908,-1754,-137,-1003,2364,308,-758,-1470,428,-1923,2756,-1202,130,2020,225,-1618,-2369,-836,-806,-1260,2362,513,-593,-238,-1657,-1738,295,2627,123,1012,829,2721,1474,-59,-221,-970,-1580,-188,-894,-614,2119,-512,-1187,-806,-2704,-312,-870,699,1329,2577,-1151,1347,-278,-210,938,-2195,-208,902,-905,-2700,882,125,-811,298,-1244,-2161,1430,611,-467,-982,-495,-793,-1220,-284,-439,2209,-2622,-829,-185,350,-70,-1436,3583,-222,-1416,-868,-2666,355,-1182,1721,86,704,417,-573,309,-2497,-459,24,-1687,-1549,1189,2897,1252,-276,-245,-749,1819,968,-2400,-1015,227,-957,1109,1539,-653,1024,1145,-21,-2453
1658,739,-320,1546,-736,361,1366,306,364,604,-144,-71,-367,-2029,-314,-704,416,498,-1250,-1629,515,815,745,-953,467,-227,1820,465,-911,6,679,-513,-866,687,-706,-91,-601,-1310,-818,-3,579,1353,64,548,607,593,-625,89,-730,-2520,-1441,856,-740,773,-198,-161,345,409,-472,-704,-1598,626,-698,-321,1128,-331,1417,-1133,1099,2025,-155,-409,433,-16,2228,-649,-412,-26,77,-590,1174,165,-1175,434,1773,965,-915,632,530,357,-483,1641,486,445,-250,400,-983,-1327,-732,-2376,1302,-1511,-10,-2595,-656,-286,549,-475,-855,216,926,-610,-1239,2102,-488,1390,-173,-1256,821,-1309,-1107,260,-2011,-1242
248,-1861,-174,-583,237,-391,1524,614,1733,917,-383,-1120,-1470,-2746,2825,396,2695,162,-1100,-285,656,-872,485,-289,366,409,-834,-1505,-366,-435,1932,899,-1025,1345,-705,-1287,-1041,-2067,-759,136,-959,-1724,-983,-906,-196,-1398,-127,132,1600,-835,249,-1140,-534,-1261,-1099,356,2103,-1409,-1781,1423,345,1732,-675,-780,2614,1069,-56,2244,-774,-527,-96,-2411,319,-346,1360,131,-1639,2611,315,-1159,-356,1166,-1312,-1666,1827,634,259,-1946,1239,-919,672,2626,1820,151,1168,-677,-1398,-1833,-56,-1634,808,40,1892,-1065,938,627,196,88,868,-1067,-2079,-127,-546,453,1320,144,-520,-371,-1727,-2145,-1350,1312,-66,409
381,-800,-2485,1177,-411,-175,-243,-780,-1249,1960,483,-1119,157,-238,-2623,362,-1433,2461,-2126,1844,-1048,-1973,-2723,-1326,-543,-659,2383,-337,-1330,-233,1065,-282,1240,811,393,1585,713,1580,744,-799,-537,2858,563,2977,2343,1233,6,518,1393,-704,-1599,1223,1605,414,-56,-494,-1203,-1162,469,1207,-1706,-625,-112,-908,-1277,-603,-2302,-62,-423,-243,-1130,1956,-370,-1757,-191,342,1498,-2092,1002,-811,2577,742,208,-1133,642,1290,693,67,1303,397,-1962,48,1075,2040,-688,-739,-524,569,-1623,-1967,-2584,-352,445,1043,-873,614,3110,1416,-2026,-1810,1263,-1889,506,-539,-845,1715,1347,-1420,113,-1962,-50,-1245,-1400,-3400
848,-782,-63,-937,604,116,-819,449,842,458,2775,-259,-1474,2342,627,1060,671,978,-2306,655,865,-663,-495,52,1836,-701,-80,572,1289,557,2517,1116,1614,2746,879,-1085,489,-537,2578,-1096,-609,1964,-708,-543,-226,-62,34,-340,-1058,2051,853,-802,200,3162,-983,-807,-1899,-783,82,-2394,1514,78,-207,307,877,1361,-1947,60,-1346,-841,227,-1388,-2274,1143,-424,-1235,1694,1704,1500,1,38,-1147,-512,-920,130,-2085,2494,-809,308,-1171,-2412,-373,544,1685,310,-1464,-1360,-855,-330,724,480,2366,1126,1865,698,-486,12,-2855,-225,-1788,-1340,-1613,1681,1011,2378,-2135,1200,-1882,-277,-623,-1230,-2221,-567,375
2011,2202,1219,1145,-849,46,664,-770,-1501,-1072,1625,1459,-488,-105,-2317,457,251,-257,970,-2051,-818,1089,1750,-20,-242,-917,895,1159,-372,-444,995,804,-714,918,-541,594,-698,929,707,1044,1316,769,832,630,-1103,2485,418,1635,-1969,-1815,-1145,-916,-311,339,211,1917,1441,479,-695,-1704,-1050,-875,-1809,890,284,-458,1258,-1249,1894,584,2117,-1103,1374,852,411,884,1401,-1265,1253,-112,470,1553,366,1820,-9,2,1315,2828,-989,2761,-1714,-367,-383,-274,161,1618,946,-754,-676,1688,1252,-815,-1828,-357,1190,-1364,-1528,591,-2186,-1739,1428,1388,-1002,1642,-689,1057,733,529,1982,1590,1611,904,-2054,-387
-56,-283,612,-112,-1859,1388,-1877,-780,-909,-1431,598,119,1402,-9,585,64,-1154,-1037,170,942,1180,782,929,1219,732,-406,1035,126,-201,56,-383,-882,-199,-377,-207,-213,235,1324,87,-1431,626,1686,577,2428,1249,115,-258,-1210,405,-10,1626,1718,198,186,389,384,-439,1398,179,593,1365,-1492,342,268,650,-486,-327,-1210,-1767,1650,1592,882,-638,-16,-111,1079,-974,-1521,-2505,-1411,1178,969,-1284,-235,-338,-720,-1495,-1530,806,105,31,718,-1413,2332,1747,1921,775,1509,1264,1343,225,116,328,1102,-629,231,481,910,-1183,2435,743,-766,1008,-450,108,-116,-712,2363,-109,-92,357,25,483,-698
305,-1547,-1608,-634,407,-2044,2345,-1000,1264,2193,-322,-115,-1590,-2117,2335,13,481,2858,-1921,-2142,-687,1334,-505,280,-139,616,577,-919,1288,574,1288,567,-25,295,-334,487,485,-1433,-1261,823,135,1265,-1441,-1875,552,-234,250,-834,765,450,-48,68,-119,-1004,-1630,-2711,-511,-855,-2042,166,562,700,-68,-2078,-225,-994,951,611,1217,92,-2413,-1692,321,907,-304,347,-2437,1432,18,-330,526,-588,-832,-1174,534,2469,2447,-132,3136,-1840,-46,-42,-1643,-697,-1932,-584,-104,-2591,-1486,-1404,-419,-2785,332,1943,-458,800,-1024,-888,2602,-1704,-669,-754,527,843,-1754,-8,1535,-1391,312,104,-616,1448,11,-794
-587,953,-909,922,-243,-802,440,196,686,-1256,-2666,190,597,973,-2368,-1231,-1432,2781,-223,547,1652,662,554,-2013,249,-79,2517,-280,736,1275,-3,562,754,-2378,663,-449,2538,-102,-446,1231,254,1316,12,890,271,394,675,720,455,-1186,-2086,-49,-223,-460,1420,-1066,-464,1422,946,1066,388,-59,-291,-25,-1190,-160,858,994,1296,86,-606,3049,-469,-910,-850,1019,-1325,-725,357,978,-1002,2194,1315,2368,565,-714,-504,1477,753,1054,928,-712,-1798,-2404,-1233,188,411,1142,-3032,-2116,273,-1376,1311,-1940,-1129,-1241,1788,755,-521,-414,2021,249,284,-905,-1102,694,-1142,-506,789,661,-1429,381,1978,683
797,1780,-596,-321,97,307,1769,-542,1891,814,-1669,602,-1681,720,577,-1185,-522,-235,-585,-1103,-174,-594,1094,-1224,-698,-280,1656,1180,-724,287,1234,-963,-643,-704,1513,744,-1295,-257,-912,-324,2317,39,454,-625,323,1778,-1112,951,1111,551,-1410,823,-1418,-380,749,1146,-28,628,-731,-1246,-789,1559,-1164,212,1940,688,113,-815,-257,-1489,1488,-59,1256,449,1354,-421,55,733,707,-669,-1069,-178,-1131,729,-213,-204,-640,1381,815,661,393,37,1104,-1517,-194,-25,-309,-612,-362,-114,1810,762,-1075,-801,-981,681,-1380,1064,2269,-433,883,-642,-1375,1713,2115,-61,-363,-1767,-23,102,-322,-171,-67,1260
-602,100,-1081,-828,-1770,578,889,-1313,746,-7,101,1158,69,2020,-281,-3055,-1702,466,-2269,-349,627,1192,712,247,1697,-2123,2787,1,-1003,526,-1252,-1058,1571,707,819,-389,-495,904,-1863,250,1050,-589,-36,-253,139,1415,-246,-2446,-1872,-1305,-310,2498,-2960,-981,-581,-1094,-1501,402,571,-1013,1315,-343,825,-452,215,867,-168,-2459,-545,-162,-564,167,1329,578,1051,2530,1375,-1268,-1026,-2100,-290,20,-911,282,-353,-640,922,963,1582,558,368,-273,-767,315,90,1932,2663,1273,-422,-1481,3067,174,-114,-703,-2191,1414,-793,1155,1669,1360,2734,-214,43,-146,-1495,852,952,-1305,2726,253,-244,2525,-675,1424
-641,-1141,2177,-2377,-226,-893,-1203,-2364,266,-23,2997,2296,-1434,1714,1155,1845,-1357,-184,84,-310,364,-1279,981,1471,2293,163,678,-2434,1770,534,1809,307,1518,237,-1132,-1745,79,691,-639,-1169,162,-13,1018,46,-1761,1766,-167,-2409,-926,1918,1527,2369,-1800,-281,-1823,1200,1326,-877,-1280,1014,1248,-1270,-186,850,1720,1452,-788,1413,-975,-515,1142,-814,-636,153,-2388,1690,-654,528,-2069,203,-1081,-2,-244,-938,-1029,-878,-958,-1989,-1659,436,-1326,507,-1310,1317,1786,1846,-157,-1242,1161,2362,424,-441,12,1255,68,462,-480,1398,-1345,1421,529,884,-386,749,1800,-636,1106,-471,-966,506,543,1211,1025,-621
817,-1431,-372,1577,-373,-1170,1077,-1497,-2521,1461,231,464,-2330,-1910,-1246,878,1218,1870,-275,223,-713,1243,-2201,1905,-489,-986,-1961,-983,617,-1652,853,376,-1123,-1527,-1904,1409,-1280,315,-408,2686,-1551,784,-11,-503,-187,-1795,1625,-294,-341,-1267,-620,764,831,-838,-2015,98,2899,-1796,-1549,-538,-1272,-1490,1291,-130,-1071,1117,1326,706,696,-1225,-1255,-1814,97,-29,-962,1324,-1202,681,-595,-1344,-65,112,182,933,1405,4158,1518,458,-212,-601,-628,1505,-302,-837,-1071,1020,-474,-1319,248,-425,-472,-2793,-1101,-592,127,-1262,-1637,-2254,-190,-1528,-249,2120,-1341,-765,-1040,2492,268,-453,1088,-286,-1496,705,-2017,-3127
-94,-2,-897,445,-1220,1064,1461,730,704,-1781,-646,-1402,1712,292,92,-1745,180,223,-2601,3,476,2951,1422,-569,457,-744,2779,-699,-2043,589,719,29,-652,-1224,-280,-2369,-403,-994,-296,-163,281,1131,838,-849,-1319,-689,-514,731,812,800,-1501,-372,-747,-398,192,-2696,18,1098,1027,-485,1304,-30,-1433,672,1366,-24,-955,1064,-1412,503,2086,51,734,-552,-75,167,-1049,-659,35,-821,-340,2662,-1044,-515,-677,-862,772,645,231,465,-33,-279,-73,-631,428,-543,-186,535,-363,-633,2224,704,556,-464,160,-1394,-1034,-326,-859,-665,224,-38,402,2415,-851,601,-783,298,-1612,-1768,-1200,1190,-95,625
-21,-1534,159,-666,-1011,-231,2472,919,1368,221,1842,1904,-37,-750,-128,-2003,2520,159,-1894,-964,-189,1439,1393,622,1740,-1224,-832,-3771,-449,2177,-424,-499,-201,1695,-1915,-1032,-727,-1327,-668,1115,-807,-1851,-3047,286,-1001,-2612,653,-2575,-2135,-2549,586,242,-2253,-1941,-1859,-592,753,-2471,-1994,310,2407,764,1698,951,1926,1309,598,292,917,483,-3305,-1098,1473,995,2512,77,-248,823,488,188,775,687,-615,-1991,1753,390,566,-1145,215,36,1064,2112,-498,1743,-822,1892,1148,-586,814,-2045,1116,-1261,3056,-728,-456,380,-68,-630,880,-1377,114,1175,61,697,-1485,2163,588,-2191,1046,-677,-1007,948,-500,124
-55,1298,832,-861,1223,-136,1373,718,1327,-502,-1589,294,-900,-1065,1246,-2194,-27,-3120,553,-531,-1051,-256,194,-703,-1451,-475,-1081,-293,195,-546,-48,-1069,-1913,153,-25,996,-794,-3195,50,-633,800,-1208,615,-507,890,-427,-1156,684,1636,1822,-2336,572,2004,-282,-493,993,895,-848,-860,525,-1864,3061,-73,-211,1854,-1487,-259,-534,742,-500,432,-486,-561,889,563,-529,-203,698,-47,-296,144,811,-179,414,-26,1520,-1968,-1218,-988,1478,2190,1335,1035,-227,-197,-636,-104,-1462,1825,1123,384,-607,955,-44,1575,-526,-194,885,133,1285,-627,537,-1886,1659,2575,345,-146,1354,-1674,-1180,-645,22,-545,1307
1939,547,-607,-870,-2020,-182,2474,-544,-2274,-490,1054,48,987,-763,-1044,-1260,659,381,384,-519,-2387,1068,-394,-1701,-1071,1023,-722,1189,-2692,-2676,-764,-3117,-35,608,-1651,-132,-1612,1188,-188,1643,-974,-333,2889,-599,860,1750,1215,837,957,843,-569,292,-99,-60,-1941,1420,265,-124,-2827,-133,-1055,1040,-2989,2193,935,-655,1113,-136,-2178,-816,460,1169,1488,-375,2351,-35,492,53,-216,-1316,-2952,-1296,-2080,1257,623,1906,1485,660,957,915,355,12,-1223,54,1360,-494,2123,1250,1014,1648,972,-758,-792,-439,-503,-409,-2869,1014,-1326,-1747,-527,1172,-1872,1350,-1301,-391,894,-661,674,1586,1536,-514,146,758
651,-173,1963,787,1145,-401,-1923,-1147,-1800,889,1315,1538,-2113,374,289,1535,-2311,1416,713,-20,884,-140,-300,2558,2821,-155,-93,116,957,2068,946,-401,1088,1168,-3407,-32,448,-357,496,-3051,408,430,829,969,-813,719,569,-484,-1997,2214,1236,1314,1103,465,-3448,1294,881,-804,-1150,-1092,1045,-1669,65,2102,898,233,1507,188,746,454,1334,-1716,-1248,-704,-2627,2078,497,804,-2249,923,916,-517,1749,915,-1471,556,-1760,-414,-1442,709,-1791,1681,-702,2138,2100,642,-906,-1630,500,2623,-158,-1608,-1815,-168,597,220,61,-799,-342,2292,220,1585,424,-505,318,520,1004,588,737,24,-190,550,-666,-1290
-861,-97,-1039,246,-234,340,2540,1419,1779,1087,-853,-261,-418,-180,114,-240,-1051,-225,94,909,148,-1383,46,-245,-293,833,47,-684,-1819,-1527,1019,-1167,-695,-1476,-918,1576,72,-447,-781,401,1114,-350,-120,-259,190,1094,928,-382,3057,-664,-3,1167,-126,-1591,-476,402,1003,-1859,-555,1522,-758,389,621,-168,267,490,13,946,-1000,-609,-599,827,1727,-138,-782,540,-863,318,-633,1429,-1152,1507,-1104,450,1255,935,-557,1698,-1738,-389,790,-994,-203,-1643,101,1380,59,-1009,-1018,97,206,146,-800,-1324,906,-1167,310,455,1146,-860,947,1132,-2714,1031,623,1026,-482,-271,-270,-570,-1120,793,-312,190
35,-412,-1523,-1606,-2823,-1320,765,-709,-473,-1800,-809,1202,-1808,2517,983,-1333,-2384,477,1013,1645,791,307,1847,-1362,1984,655,3169,512,-1486,-2447,-599,36,-2656,46,1536,-59,-677,905,209,739,-712,2304,2445,355,169,2003,-1269,505,2001,85,385,2782,150,-2714,931,-150,-33,550,-1019,2553,283,-623,-52,-922,-530,-425,271,-2142,-5366,173,1001,1044,2129,1060,258,2507,1670,-895,122,449,-2666,-406,-3271,2115,564,-64,-1509,1518,592,-589,321,-1518,-440,-1790,2612,795,1116,1692,3201,169,712,-185,894,-28,-359,-2995,-1109,1246,765,630,926,1079,1221,920,756,198,1559,1891,55,-211,931,825,4484,914
1114,1563,199,872,316,-244,-415,470,-227,-217,-685,1275,-2425,-394,-1424,-1007,298,66,1228,-710,218,1260,-186,-2242,471,18,-213,2264,2282,-1757,-503,1091,-2197,528,210,1940,-414,1188,-1018,1319,-1984,249,1780,992,-353,984,578,683,-985,-1253,-582,305,2146,414,995,1466,399,-34,149,-248,203,-324,-387,-401,-178,218,280,-1720,1764,1485,1397,82,1164,1307,-16,-413,2107,100,2039,-282,-833,611,-107,1390,528,1475,-909,2043,-1446,1754,654,-922,-339,-814,-20,-630,1023,-703,832,-344,-673,-1350,-786,-1169,1618,-2102,-414,-316,-724,-264,929,-1889,-416,-405,2372,746,-431,459,-446,-13,-338,35,-205,1040
-766,-956,427,1162,-677,919,113,1124,-691,-1130,455,806,2541,-686,835,619,-340,1089,574,-432,828,3743,1312,1253,2598,1373,593,-1763,689,1350,-2725,-832,-26,-270,-2096,-3016,-83,-632,-2567,-160,161,-1675,-108,-336,-2431,-1371,327,-360,-3151,-239,898,-730,-79,-533,-1137,-1179,1188,1356,1023,790,1150,-1319,-143,544,316,732,2806,2836,-42,2920,-433,118,1854,-931,1312,-899,-419,913,-577,2098,544,244,200,1160,368,-2121,-1038,988,180,-984,-1386,342,-1310,-71,709,1899,-156,-531,-574,517,334,-1424,-630,1189,632,-1779,-749,-1842,-126,2525,41,757,176,28,-1110,465,-865,-330,320,951,702,1307,1900,-502
-709,-236,-1482,1031,-1251,1375,641,1310,1029,1645,1009,243,574,500,-1697,-278,-613,-1349,-601,354,-272,280,-235,-455,-92,343,455,-899,-1238,-1113,-2346,-1420,781,164,-227,1226,1408,1057,-1001,-631,317,794,-1200,272,463,1274,353,-1727,139,-2726,414,484,-214,696,1843,-1515,-971,-390,1711,1535,-985,-820,932,-665,-1982,422,-760,-1808,-181,676,-1227,1304,309,491,65,-1430,648,-2393,-384,-274,1592,537,-955,-1277,1145,-368,2,1692,-1437,-644,760,-2380,435,417,-223,2070,930,283,-557,-1143,-1218,826,136,-244,-238,248,1397,1200,-122,-769,1026,440,-460,-221,-902,1296,-1224,-265,1005,-809,-1154,849,-2080,-1480
1257,-462,-635,1922,245,65,397,-499,-619,2274,863,-2602,61,-2564,308,2486,332,747,-568,-1844,-1006,-602,360,862,-1125,1337,134,1505,-1642,2,1465,485,568,160,-801,202,-1404,172,-355,527,1308,-267,-890,-1479,-959,532,1055,870,-61,-1923,205,-2301,-1074,818,1243,-1702,1524,271,-502,-1490,-1004,-462,-1774,-685,-484,179,515,-173,1942,247,311,-629,-261,-1539,1497,-1595,-2310,-1216,-134,-1107,705,-106,-1800,-1521,678,1024,737,1276,1775,-1242,-1970,396,1256,107,768,-1038,-1792,-533,-2732,-17,-1315,604,-1994,-214,-1154,2307,-439,-111,-97,-1924,-618,-594,-133,861,-2414,-1310,652,-803,-596,-316,-20,1482,-3062,-3699
-2301,-2334,-1883,3468,-31,1594,-1904,-730,-935,1868,-2963,-2773,2041,-853,437,2333,-1250,-709,816,700,1477,2088,-229,1386,-1178,-89,-563,451,-565,-14,-3205,400,500,-342,899,-159,2121,-85,-1371,-30,1852,-214,-2132,-2664,-278,-1091,619,1214,-734,-923,-1546,-2725,264,303,864,-3495,1173,2420,2064,-70,-1267,-1211,1551,-3382,-115,822,2322,52,799,-435,-307,-2208,-2619,-3985,909,-127,-3083,-1321,-3209,-2408,2408,-631,640,1801,1250,-1166,-1609,-737,2164,-2804,-1326,1919,344,-4,1325,-1585,-2482,-248,-1927,-3816,-1959,53,-661,-159,-726,3212,2251,-443,2535,2425,-803,2219,1698,-1855,-2869,-664,-3056,923,-693,-1886,-860,1365,-600,-2420
