2023,788,70,2848,285,-1058,-1787,918,1455,-1591,284,1886,-3183,529,929,1038,-1061,1455,-2701,-1228,1246,-841,386,-222,169,2966,-1048,-1477,308,-2108,838,-1189,-31,2637,-2875,-29,693,1586,-875,-556,211,578,-807,-139,942,-1044,1641,-135,777,3305,-579,1243,1813,1211,2027,-1253,1540,-244,-3191,-117,1450,-2481,3153,259,-1513,-138,-1845,1618,1183,-175,1971,-455,-335,731,294,992,630,20,191,-512,-691,857,-3061,1718,-2738,915,-1597,1007,-3370,2226,1545,808,-399,414,-1894,800,-277,190,-1,-739,1238,1737,-1717,-1531,2430,-1036,473,-1326,2153,1487,-1415,-1486,2118,572,1307,3810,630,-934,-854,2350,456,-90,-2371,-983,-840,-673,-296,-1105,-714,-1946,1235,270,1356,4208,2498,-820
1715,-525,1367,906,663,429,-189,2533,-1180,1158,-2347,436,2758,132,-621,-1573,-52,-671,2300,1813,1964,1453,500,581,89,-809,-943,-1289,-484,-1073,477,-2889,-1524,-2606,-1902,202,-1405,-1364,472,-1304,467,613,907,2513,688,-623,292,-724,482,-877,114,-1627,1707,552,236,2195,-1307,-514,178,-1330,-933,1129,-1108,401,2233,-1026,-632,-2443,-2383,1127,-568,-64,639,-135,1390,-2327,1041,-104,1386,122,-1260,434,-699,660,852,1610,-545,-1048,-2318,-1385,1960,2255,-1537,-370,-95,-1129,651,-1873,-46,-997,1167,-884,1531,200,-1961,-328,630,3285,53,1129,198,-1774,-335,-587,-804,-15,769,1703,-779,-1416,1205,-180,-2042,1934,1518,-270,-1107,1015,-1033,-3283,2488,1958,1058,-807,3216,2
-1514,18,622,-835,128,-383,-406,2536,-779,-890,908,960,1756,568,-1895,515,2918,-2429,-454,480,-331,-249,-1399,-1715,1676,178,498,361,-256,-278,-5,-1327,-1917,-735,360,440,127,-590,-1649,1193,1385,-434,-1044,812,1867,215,-1491,-1119,1307,-1262,1210,-560,-1455,573,-771,-1196,849,-1740,-1790,-735,-662,-125,511,1122,1291,639,457,530,1907,-484,-912,1639,-392,-1458,-649,-955,-1088,728,1090,1674,-1248,879,522,472,478,2225,-660,-1986,267,1532,-35,919,41,-1320,-631,-1736,-2302,-827,-830,735,-1852,-481,1194,692,-1004,629,-3010,1940,-1388,-750,-578,-1117,1062,-548,-719,-2121,-1992,-746,-857,-2011,74,-1591,1621,-428,-1898,2037,-1370,-1094,559,-1196,-494,135,-1935,997,1138,1070
1231,880,1045,-515,-3642,-299,-1575,2663,-269,3360,-1399,-687,1873,-1537,1128,-1699,828,851,-746,3953,4195,3113,255,-313,1572,-4587,-1812,-2342,4082,-1707,962,-1192,-1725,-2522,2008,126,-4705,-606,1026,2015,180,245,1695,-1062,-958,417,26,-1664,-595,-1842,-334,-2847,-708,934,3084,286,1422,20,1902,-1963,-3965,2031,1039,-2401,3373,-759,518,-1379,828,600,-1867,-310,-988,-608,607,-2235,709,-322,1927,-449,-3196,1418,1493,-1671,2989,-773,-118,-314,571,108,3529,-62,485,158,3012,-1211,1891,-1519,-1550,2078,1250,-924,2136,-964,-612,469,-2427,1811,2219,57,315,1336,-958,-281,-1455,-3063,-669,2417,1461,-1249,1462,1816,-2850,-789,513,1774,-4617,4709,369,-463,-1512,576,-1487,-1434,697,-2811
-260,-1027,113,-1178,180,362,-1007,-2233,3978,1599,1148,1460,-532,1087,1591,-902,-1973,-3898,-860,2759,-33,845,1086,611,-2142,-1716,-1855,-63,-2989,-1840,815,1524,-1993,1529,453,961,310,-727,2090,-256,-2588,-210,1795,1525,-474,-401,1773,617,1814,-860,-2180,-516,-3795,-179,1368,744,817,-27,299,-802,712,721,1866,227,1036,-1990,508,-3317,885,772,390,1439,63,-2849,-1315,355,-3317,2197,3236,-2760,634,-1395,-36,1766,-356,-2587,1175,468,-1619,823,-689,-1248,1098,972,2691,960,-1013,-1412,-201,-149,-4574,-161,-1833,-2650,1061,618,-1081,359,-54,-1426,867,-784,-2407,-603,443,-1343,-1771,-1145,1444,544,-305,1229,-267,838,1611,1340,1550,-1344,-700,-218,1093,-1224,-1703,-1589,-2696,-250
-2463,391,838,511,1401,-1981,3681,-64,-978,-1217,1321,458,-787,-3023,-1866,906,3759,-2034,1627,-275,-2287,-1742,-1997,-2965,3874,632,3914,-501,209,946,-1729,-150,-201,165,-1211,-809,413,-185,-432,862,306,31,-744,2314,-3436,-873,203,2955,1679,1459,-666,-243,759,1434,-2327,-1076,-630,-1047,-2914,3081,1100,-1389,196,-1157,-3834,1952,1994,515,789,-729,900,-823,744,813,2559,716,-1053,2902,-1993,-22,1113,360,-658,1649,-1051,884,-381,147,35,-312,-488,359,-1034,2697,-4863,-273,-303,-3075,-664,1881,-33,-422,253,-543,-1291,919,-3335,111,-2112,-588,-3900,-91,-703,-1274,293,981,-1528,-1466,-492,1523,-1796,-61,-2903,-2139,-1928,2089,2153,-294,-1131,-1273,-1412,4653,-1128,1519,849,-450
1319,-662,1213,2429,1911,-1477,1027,1339,-1712,17,-53,1719,-1213,1320,-365,866,-1702,1190,1545,-3031,-118,2420,-701,1447,-1540,2687,1258,610,-2535,2693,364,-3206,-2758,-555,-1307,1697,2121,-1777,-382,-2628,-39,-2609,-2349,1986,-654,-1159,-1905,-682,-169,582,2465,1361,1627,-533,-1317,-892,64,-35,-1482,1109,514,-20,-1072,2730,-1266,-1339,-1288,579,-564,2117,2429,-567,-972,1817,1066,-2434,51,-1948,-1215,1633,1065,-1190,-2565,-176,-839,1728,632,-1723,1594,-292,228,2184,-2393,-615,1223,2107,-2218,1957,665,-1336,282,-411,1360,2590,1043,277,1493,899,-1052,1851,176,-3327,3666,825,-2181,3365,652,-127,-2031,1105,-1631,-3383,1138,376,-559,-1995,1805,-1267,1096,-926,-883,870,348,619,3581,964
180,-1687,673,814,-1010,-962,-1543,1496,208,2423,-312,52,-76,-108,-1623,1271,876,6,646,605,945,-1054,-222,977,322,-1530,43,-1840,568,-954,1896,-1856,-1881,928,2847,1339,-377,128,-1286,630,822,710,411,-187,3226,-246,266,-999,1645,1026,-794,-1452,-839,963,428,-1343,847,635,219,-304,-998,-741,-1509,-2822,1240,1111,-1727,1340,1469,486,-461,2178,-532,61,-1124,-10,-3215,-1276,83,1329,-2279,1560,859,311,999,164,-749,-1277,31,3229,415,-95,2095,-788,1455,575,-1137,1634,229,-126,-672,-99,1110,1198,128,110,-772,1402,512,392,529,1215,748,136,-1279,242,-29,-238,-1213,-756,-1269,1585,-798,519,-2490,1128,-2247,226,186,1381,-33,-209,-1557,-2388,-468,1202
1943,341,-1965,846,612,822,-2165,-1963,564,-866,1737,-3310,-844,-343,1218,-1175,-381,2088,1222,-1950,-3466,-1201,1830,-1020,-3021,-428,1313,2036,-2009,2709,1039,1242,1545,-2006,263,-2556,-179,1133,264,-818,-1242,480,-142,-1307,2184,-1279,3141,-463,-1093,1466,-2748,1442,2865,404,549,5102,-1426,-507,763,-1310,-1555,-1752,-132,-158,276,-623,700,-1098,-2627,-2769,1132,-2181,-153,422,-314,1101,426,-312,-3601,-1620,2289,-3710,-743,-137,-702,-1027,-694,-898,1947,-2185,-665,478,-1646,1857,931,119,-2867,2156,2102,-635,-968,1527,-562,1980,2479,-1336,4928,-1705,1352,1324,148,1588,-1381,538,1668,918,2767,-915,937,2201,1473,-1434,-181,555,2721,-2615,-484,531,688,1840,167,-1298,-354,-3026,311,333
-137,-2997,-959,1730,1656,-2791,-3418,-472,1102,-1599,-1271,582,126,-2423,-320,-1027,-1458,-416,573,-2397,-1249,-1240,694,1709,-735,-999,-653,-1122,-826,-139,-1244,955,-685,-2605,865,-2103,5,1278,3408,-2162,1568,870,-447,233,2301,-2594,2726,57,3127,1447,-1429,-980,2447,2423,-1707,3666,1437,1499,-1043,-3172,1387,-1444,425,-1198,-2,-674,-721,-3509,602,-2711,-1519,2167,-1989,-719,59,3250,934,-1165,-73,-1101,-3888,303,-2834,1570,-1846,-208,765,-460,-1530,2213,2417,367,-699,-5,1097,14,-970,1788,4593,-2971,-522,943,934,966,1659,-2114,2926,1316,698,2991,-2889,-1560,693,1658,1101,2439,4094,3472,2270,826,-562,3953,-1960,2292,-2678,-1161,-1519,1195,716,295,-252,-680,-2393,729,2671,-2090
86,114,7,4213,830,-2642,1952,1764,731,3219,-3249,-531,-484,-1500,-247,-1917,3886,1357,1996,685,1501,-372,-1555,1543,2146,-281,-37,-1029,1627,871,638,-3844,-4018,-1459,-993,2537,-3142,1221,-176,-2648,2501,-609,2028,-440,-1337,20,583,3663,331,1056,-1276,-1326,658,750,1241,-287,3195,818,-1838,394,3242,185,186,-2730,939,2036,-1463,1109,3532,-782,2009,-2395,-542,-371,2122,-4243,-393,-433,-910,-4360,-1428,1936,90,-2235,1843,264,-218,2213,643,-1024,1690,-1563,2429,782,237,2112,794,-2733,1285,-2325,2203,415,-2186,-680,-2417,2382,-1791,-3505,929,3002,-1931,-516,1690,1663,222,1937,-2203,1162,123,952,-869,1989,-2286,2220,-982,950,-634,3700,-29,-3424,2181,4402,-407,-624,2415,-367
-1642,205,-2115,-265,-1120,-305,320,-922,1329,59,-1910,517,757,190,-52,-334,2911,5,-1391,1824,1239,-1382,-560,-959,1890,-90,-533,-2380,1355,122,-821,456,-317,1202,1815,662,-222,769,-1224,-1185,-509,1073,2134,-2432,1730,625,98,-342,419,478,-712,-1270,166,-808,2268,525,1188,-427,-748,1861,2404,1351,-586,-331,282,3256,-2,1079,3028,-382,-3613,1714,374,-1017,-2231,358,-445,-1074,359,-1133,640,3463,202,-2034,270,-1755,-811,3049,-2049,1433,539,-1355,2325,607,990,-715,-679,-338,-392,-2914,-1820,1737,-4659,-404,-1767,-395,-1457,-2200,783,216,932,1508,1253,-220,44,166,467,-178,2517,-3680,126,3648,1105,-706,133,1223,772,-1155,-1711,2224,1637,156,-719,20,-1899,-182
1781,1097,1658,1162,-1217,-559,1481,-127,-822,1504,-137,2190,-2183,-1375,1925,940,-1749,-52,-856,266,2869,1260,1469,-167,469,1010,-1405,-721,1384,-1722,-1614,-2395,-1503,1209,-1775,-1790,-1798,-3798,601,488,-1965,-452,-542,1273,-1721,435,324,-460,537,1322,-1881,-36,-417,-1444,-549,-1046,-1536,174,209,1882,-364,1614,-141,165,-1460,-16,340,1661,-1017,852,264,-1637,-41,1351,2065,-142,2701,472,2181,-1054,1655,1935,-256,-846,-1854,-439,720,1474,-1611,-820,2530,1006,750,-185,1436,1737,721,-898,-2640,1494,155,164,2770,-606,-1371,-1059,-82,-1598,-882,-1575,2211,-3292,28,765,-2868,1269,-1402,-89,1179,721,-22,110,-1800,-1658,1187,-1487,869,1249,-2295,-147,-1609,1067,-595,1301,467,-2188
1339,678,-1515,2016,3611,1654,-2477,1852,-270,-1062,-613,-1251,-1861,377,-955,7,-1347,276,-1595,-1696,1325,-1725,1742,1128,-2153,172,-688,-567,-356,339,-404,-2517,-496,219,-2537,-1062,-1166,593,-553,-2007,2343,1488,156,2721,1527,-2117,2216,-1921,-1769,-1404,-83,1740,2720,-302,-1440,1111,-537,2148,-2627,-1865,707,-552,-1152,-593,1130,1819,-1098,-799,-4330,-2708,1143,-2405,-572,-1061,788,366,3056,-106,1375,-511,-36,1198,-1967,-155,-5922,-1388,542,2738,-4172,-714,-752,2967,-2710,690,324,-2652,-1190,-1240,504,-566,827,21,-729,4549,2386,870,3142,-1301,-2252,1481,561,-1563,1371,1742,2253,117,2611,177,435,1974,-233,-320,1656,2146,-399,-2069,1462,-1361,-1409,935,529,282,1540,1979,355,-1571
136,-1533,1966,-863,1926,4012,-539,1586,-483,-204,-4180,41,3030,3715,-469,-2299,-1446,-635,1946,2494,1348,-1279,2017,-1215,-3714,-3017,-1036,-287,455,-3005,-1057,140,-759,-2305,-557,101,388,1166,1395,318,4114,925,549,-479,1381,3498,2540,-1643,-1134,-2237,-233,-317,-984,28,-578,1770,479,1358,141,-1121,531,1961,-243,-1036,2554,-1241,-2124,708,-2373,1931,-339,2371,881,883,-138,740,1519,-164,3722,1905,-3113,804,-678,2900,2039,1027,-272,-1017,-1931,-1804,-245,1285,-1540,-697,-1753,-2014,1924,-1459,-554,683,2540,-293,177,805,-2997,844,3264,2085,-391,-869,1202,62,-294,1335,2182,-1614,890,899,-2033,-504,2014,269,-265,3819,-1917,1713,-2297,-874,-786,-2845,3314,-829,3667,-3780,-564,384
54,-35,94,-1933,-293,906,-321,286,267,-1372,1309,587,228,1453,-15,1080,-270,353,-1284,806,-283,-371,-184,-1125,-1342,53,261,743,-2054,-837,568,304,1836,608,-2558,-400,1735,-663,-880,990,-1169,1588,-1165,1444,377,987,-437,-47,1440,283,-450,-908,43,651,-595,-7,-1446,1650,-391,-796,35,-887,-1019,1120,240,1291,358,-3483,-2978,1075,-278,244,172,-366,154,947,-783,-193,-931,1506,858,-1486,262,1026,-1296,911,-151,-1381,-233,738,-1622,1036,-158,841,-968,-1644,486,442,-2642,2155,-816,-3090,1591,-1426,-808,-233,553,2832,-1580,909,-331,1571,-339,-1422,-126,-1491,1269,580,-1275,-861,-395,-1657,386,-804,1381,-724,-435,-151,571,2764,839,1429,737,748,-1666,-1086
-1197,1278,-2652,-813,-279,541,1195,-2216,-609,1374,381,-2193,-851,30,2338,-1274,1325,669,-917,-216,-2427,-2085,-578,-314,2940,377,-1596,3141,842,4634,-798,2367,2571,516,963,-3912,-2381,-683,-2818,-2555,-1987,-1479,-994,-2036,-1657,361,323,-783,-2767,-1228,-620,652,954,-3099,2270,599,-2933,-1511,2004,1163,-508,566,855,39,-1556,1019,2648,-936,-369,-1959,-785,-3079,-1530,657,-367,305,670,-188,-813,-3355,3401,-166,1510,-3913,-1220,-1257,1687,1762,234,-2287,-233,-4163,1188,-508,-706,511,-721,-873,940,-1316,195,1252,-3863,652,1054,-517,-6,-4435,-236,-1361,1902,2711,-177,-1822,-502,470,-2294,-1195,4234,-1347,1134,1249,2286,-1268,5484,-1077,461,-1401,-856,820,-1707,-2696,-1403,-131,-2836,2125
835,822,971,592,-376,2604,-992,1452,203,695,840,-116,-2225,661,397,-2205,978,-327,-892,518,142,-1403,1191,-3773,-137,-794,499,-1794,2380,-2320,-789,-249,-224,-60,-1900,-2609,-2600,-880,-623,1895,991,40,-3034,212,-1423,1568,2514,-423,-1274,-681,-350,1661,-67,2911,860,381,-721,552,1202,261,-386,283,2642,-965,1175,-540,-333,2645,-2084,-1407,-743,-1126,1681,1054,2155,1557,-1042,709,1338,2689,-416,1352,977,-576,-854,820,445,703,-2371,-327,282,1380,4,-1068,-2189,644,3035,-841,-980,1265,1965,2508,567,1625,-284,91,41,-536,-1865,-1224,229,-1486,-805,2720,1431,-1527,-305,-518,-1469,1711,2958,-1210,120,802,352,-70,569,-757,-1401,-1860,418,-555,-473,-126,702,952
-1058,321,-2235,-2015,-3,1087,1621,-2156,1966,-282,498,-948,1054,2210,-777,622,624,439,-2370,341,-180,1032,-960,-615,-524,102,-749,358,-3667,1237,621,2351,782,1583,1250,799,1324,-2102,-1083,-206,-1319,-2073,1621,-351,-361,799,-1533,389,-331,556,-686,-761,222,-4212,-96,-324,-530,-1547,1496,1765,1784,271,-1995,-179,-140,1728,2496,-1836,-249,1363,-837,-474,1283,-1118,-2722,605,1283,633,126,-644,1919,-1683,585,-261,1690,-1850,-2161,1455,1161,1899,-1832,-1464,904,1637,503,809,-817,1563,-494,-1721,-429,746,-1365,-1982,806,-665,1688,-559,1918,2549,-301,1146,1042,-3016,-1986,699,-325,-297,721,358,218,314,198,-387,444,749,2644,-2744,-174,3527,661,514,-434,190,-1267,355
938,-2408,2279,840,348,-380,-2687,3093,-1344,2429,976,2212,-2117,2574,-60,181,140,-475,-405,-1245,662,-2176,-149,732,135,-469,-981,-535,-77,-3078,2964,-1359,-3230,-1495,-1750,-1703,-308,-2578,-1718,-818,995,-552,-3300,1970,1209,381,-691,-2966,75,-2023,964,-486,1046,1369,-514,-3115,-42,651,1783,-518,-507,-1745,691,-829,929,-1064,-1595,-65,1996,-1006,452,985,-2828,539,1718,-71,-1891,-28,-94,3192,-1610,24,-355,-424,-252,1872,1174,-981,314,2922,1714,768,2784,-3796,578,756,-492,1940,64,882,208,91,2951,962,1205,-513,1289,453,-3243,-213,548,-2235,2619,-130,-1158,-158,441,-583,-2725,376,-1242,89,676,651,-3174,-410,-3739,-720,1477,-836,-2109,-3864,-1429,-660,2133,2115
-89,1129,1536,3312,-455,-828,1233,-478,1235,-1083,217,-2201,-2478,-1996,1362,1426,4027,3682,750,-1851,1784,1042,-241,-1021,-237,-736,761,-1440,2796,254,-1594,-1288,216,297,393,1191,-250,4158,2450,2799,-308,825,-243,-343,-2149,-675,2756,2562,-1387,197,-1114,2973,314,2520,-151,1538,3404,-1487,-905,-503,661,-499,1957,77,-34,1661,-708,3188,780,-924,2183,-4194,175,595,511,-1319,2738,823,-278,-1680,-3410,1974,880,-1051,1525,-1436,-2542,2386,1236,-1084,1282,881,-390,1570,-2190,-1468,-339,-3194,2616,-3022,980,1214,-2080,-2407,-397,1906,600,-2795,2626,3089,-2272,-1283,-1534,3141,2979,328,720,-1302,789,1645,-1050,-310,-2748,-614,-730,1525,993,3272,-1382,-1251,282,5286,-47,1191,-1760,-2159
-302,1993,-2922,-3040,-928,-179,658,-1175,1067,-3637,723,-68,5534,-993,-2279,-1423,1165,-1755,-1815,2013,-1289,3252,-1171,-1597,766,1061,-227,224,-2087,557,1600,4599,1177,-956,-1267,1733,251,1195,1385,1666,-1277,-104,3367,-2168,1939,-881,-3042,3078,-32,2463,1666,-588,56,-2884,1525,2074,-220,-2053,-517,-1185,489,468,950,1737,-182,950,2939,-2728,253,2572,-2689,2780,2175,-616,-2064,1395,1405,1572,1369,-583,388,-3160,1090,1755,2013,-1117,-2127,-1965,1244,1618,-437,-248,-953,3958,936,-884,-3142,1319,-1924,-1028,-2721,254,339,-3588,-1828,20,-617,3351,2458,1756,-111,721,-569,-1834,738,-1422,-1309,3450,-1000,-427,1865,-193,762,-1418,-1241,1216,-1312,-752,-150,1359,1256,207,-839,1611,-175,-3084
2225,-14,1332,3051,1447,2202,-3024,697,1929,1307,1818,-1503,-3645,1139,636,-1347,-653,1536,871,-1474,1363,1978,2276,332,-2210,-1625,75,-823,414,-733,79,-1641,-1823,818,1044,-1945,111,33,1872,1594,530,-1574,-4206,958,-2401,-1532,3148,-2579,-182,232,-781,3744,-360,3046,-783,333,183,703,332,-1853,-679,-1615,1795,-433,2178,-1407,-428,1140,-1473,-683,1814,-3876,-2597,-366,-1,943,-138,-196,777,551,-1571,474,-2218,1128,-1186,-1583,440,355,-1307,-431,42,929,838,253,1061,-969,-977,-1908,2978,-866,782,1144,-320,2938,3210,1227,1585,1237,166,130,832,-2923,-37,1319,1655,-949,2427,-2362,324,3062,-99,-2440,-586,1733,-145,915,2476,11,664,-366,-1358,826,-789,-1200,-1004,-95
1354,1580,963,631,-2213,-156,-94,370,-2610,-2413,-168,541,1020,-533,2025,-15,1524,3627,648,-2089,957,1553,350,-577,699,2176,812,-269,1426,-368,-1216,-1432,318,-1368,-1748,42,434,940,1440,713,-1678,1358,-879,-2394,-16,-1025,-2006,-1011,-1215,-1985,1686,2759,507,2531,802,2652,773,-1044,1978,-3660,-561,772,398,2206,242,-979,-2105,2111,1360,-275,-462,-615,-808,2132,90,-516,1336,-2043,-904,1635,-378,769,22,-2762,1956,1320,-1214,-796,3918,-2684,2437,134,44,-1922,243,-276,-697,12,1146,-739,184,-1570,491,-2274,-1494,-25,287,-1291,-698,1309,615,-549,-718,1765,577,-263,1338,-303,-573,-3216,1141,-2073,-913,-2315,-90,-399,-1386,4051,1304,-1065,-560,62,610,231,91,-683
-441,-1003,1686,-3057,-1554,-2147,2562,236,-1235,-1232,1330,4192,182,-31,-24,-774,-845,-2885,-1212,1138,-1836,1242,-3146,-1438,364,2074,-421,-1473,-480,149,1246,-1687,432,-439,-4178,-631,1630,-2621,-1133,353,48,-1823,1402,2001,-61,2194,-3340,2396,1555,416,2810,-2562,893,-211,1657,-2043,-29,3079,-942,-1440,-2408,-2479,567,-593,-3077,-1902,953,-810,365,1475,-1016,2004,1086,-410,1875,-2026,-3030,1156,-2999,3010,2455,-3033,-213,580,846,290,1977,-4148,1593,-2100,-1166,438,-1791,551,-835,755,2414,1600,-4325,2851,-1735,-2705,2084,-246,-3050,-2564,-2264,4738,-1994,-636,-1090,-1672,-516,-1826,-3131,573,-2085,3065,-5050,-615,1440,-3395,575,-14,-1682,-2633,-2620,1749,1379,-291,202,1216,-2544,1992,2832,1261
-2108,1967,-4672,-3615,74,585,24,-1311,318,-2323,1544,-598,1676,-434,-1535,-1808,703,-2955,-1827,65,-3781,-1776,-2865,301,3336,1879,291,1135,267,3408,626,1473,1494,313,-2164,205,-1089,334,-2905,-643,1601,61,3470,-974,153,-701,-3998,2768,-832,631,2544,-850,1907,-1825,1883,1019,-2254,-1003,-1091,248,-376,-1515,52,-938,-2189,689,940,-942,-26,-1212,-4526,693,-5,-1470,-2621,1160,-3246,1616,-1861,268,3292,-1274,324,-1113,31,-1033,1243,-110,1269,1361,-2703,-706,-760,2077,566,65,-1764,-989,-665,1895,-1827,-1247,-2754,724,995,329,-2967,1618,-1225,206,-249,3167,87,-2188,299,469,-2497,1438,-394,-1560,1388,-1151,4371,-900,976,-6,78,-1348,926,3350,755,-2390,-3366,2030,-470,2383
521,1252,1946,-104,-1014,-209,848,1997,1219,-215,91,2317,994,1314,-486,1302,1387,-2240,257,2607,3677,2822,76,-944,-1485,413,-307,-1926,-164,-2371,760,-1278,-1788,-560,-3232,4077,362,109,-134,1573,-1296,-486,975,1899,-470,2182,-189,264,928,344,2338,-925,-1452,-216,417,-1071,2632,-1576,-1511,754,1212,1519,2362,2579,1589,-688,-1204,-482,1209,3931,2586,1403,206,-419,244,-3184,1054,1950,2298,-644,-622,1694,2124,2774,1195,-135,-990,-1393,-1893,126,1047,1073,138,1030,122,-2741,-1099,-2680,-1571,107,-217,478,-384,-4035,-2879,1775,-2633,735,161,3456,-11,-1004,157,-1998,-754,-2776,-2824,-1078,-5229,-322,291,-1239,559,-860,-540,1677,259,-705,994,-2454,552,2963,110,1781,913,-1265
-344,-199,-1704,970,1444,1303,888,-823,511,-852,-2704,-1120,1418,348,-902,-875,-171,3364,-159,-1184,423,-1412,1034,584,159,1756,-713,-49,97,-419,-2878,369,3083,1733,730,66,895,204,582,-326,742,683,-493,-1522,1159,1512,-129,27,-722,1000,-2450,683,1899,36,789,2663,31,-246,0,1328,3296,451,-1803,-417,-62,1347,-1489,1150,454,734,-1573,92,2203,480,-884,1579,1649,-2300,-771,-939,-1190,1455,-461,-756,-341,1588,-1353,767,-1063,471,-60,-1777,-79,443,-484,1258,1122,138,206,-2147,2869,-1108,150,449,-1649,984,2091,-805,2223,871,-916,-306,-785,608,1172,1308,2684,1807,563,-941,1925,2851,-1019,1058,1275,1291,1361,-675,-881,74,2433,1020,957,-1647,-457,653
644,376,-1391,-603,-571,342,822,-1343,1892,481,1815,-2286,178,-1921,-1639,-1130,-144,-375,-779,397,-671,2092,233,-1224,-1788,817,1059,-1925,-1161,742,883,1065,1120,1106,407,-592,-1290,-449,40,640,-1778,-2858,2450,408,441,-78,916,2016,-466,1005,-894,807,501,-1602,315,769,267,-58,908,-434,-683,322,-945,-1540,648,1532,1098,317,-833,-1721,-634,272,3782,-1056,1419,-372,-1584,2513,-1164,850,1619,-2752,2287,449,22,-2089,-578,170,-218,-1600,-1257,-1039,-2016,2464,1354,204,2263,2411,-820,-237,-1657,1558,924,2029,171,812,718,1144,1130,1549,-685,-1802,-2040,12,-1540,-1809,687,1754,-1768,2521,1991,-588,225,774,1098,-1063,2532,401,-20,2022,1753,2541,-273,-1118,-87,-1035
834,1488,93,877,173,-283,1032,309,-1319,53,801,-3725,2920,-4300,-617,-375,2132,874,2054,-335,-1383,358,-126,-269,2204,-211,1134,444,38,1250,838,1486,1768,-1780,2089,22,-2290,2631,722,-221,-450,-1930,-322,-166,1388,-2567,-75,3644,-1101,490,-2571,-422,591,748,1091,901,-1803,-1097,-915,-2536,-2079,410,32,-1235,533,-612,2425,528,-1581,-640,1320,-229,3493,-962,3021,-47,31,1254,-921,-2621,-402,-2741,1262,1287,481,123,-856,192,753,-1656,1900,1047,-2087,4212,-1019,1112,-212,-1650,-420,950,664,-593,1789,280,286,2916,-963,-556,1841,920,-744,-605,-3322,1023,1367,-1072,77,-989,1098,1091,626,2207,-2548,1478,448,306,721,1948,-428,-2444,1420,4441,1745,-2545,-858,-396
-1746,-770,-1114,-1218,1099,-217,-1425,219,2404,945,1025,176,564,-934,-1022,-1860,-380,-4004,-943,-96,-925,-914,-1638,1944,500,-1697,-1569,849,-744,126,2553,790,-3518,379,1056,1303,-3257,-168,817,865,2358,41,533,1313,-687,-265,-876,2795,1360,-1290,-330,-2138,-2872,-400,98,-5,377,1454,-1478,-988,188,606,1141,-1733,1334,-1142,1496,-2400,92,-288,-1847,-276,-277,-3631,-1107,635,-3287,792,3318,-968,416,-2232,-1109,-1636,290,933,2922,1193,-188,2197,-2175,97,990,-833,2644,512,504,-3078,0,1173,-3641,-398,-2023,-112,-542,192,-3265,2768,-2479,-771,-177,-311,1377,1467,118,-2314,-2703,482,1740,781,-1757,518,2408,2389,-1639,-304,139,-517,-685,-769,460,-690,-2196,532,-1102,496
-1756,-2298,2925,-2929,792,952,2827,-2213,-3799,-1513,-765,1258,1254,1436,659,6,-374,-4415,3678,3924,-4682,-67,-345,-1536,160,-1254,3327,1406,-1514,-539,-1151,601,1317,-1332,-390,-1936,2888,460,686,-1619,58,466,1169,-281,1183,823,541,-1751,-1432,-2722,2001,589,-1401,-164,-3791,705,-2367,114,2715,-187,-2468,1428,-77,782,296,-1062,1556,1583,-1507,-1269,-1654,794,1580,167,616,-72,422,95,-1498,1551,-199,1043,-51,2360,476,-1551,1461,-1739,1760,-3729,-423,644,-1493,-2006,-3411,-3138,2991,-852,-460,2490,-2318,-1579,594,196,-1540,-2031,789,1637,-2750,-6912,2537,906,-4784,1643,-347,-740,-1564,-796,687,-1183,-1443,-2034,-388,-703,586,-2610,-956,-1824,-1740,114,1034,-1980,4175,-422,-2518,1955
-392,3214,-323,-679,-639,-592,3194,-3199,-1441,-2356,459,-1158,802,-2687,1564,1682,-179,-262,359,-434,585,882,1748,951,666,498,-590,3077,1040,1703,-1813,1149,2827,1765,-22,826,790,985,34,225,-2240,2150,1418,-1930,-2580,-611,-2434,3410,-842,409,1394,729,-548,-3079,-509,398,204,-2413,-122,518,-147,16,1333,1647,-3489,-1177,1850,2251,427,263,3043,-1917,988,2035,-2401,-928,4808,-301,1126,-5133,3577,-657,2506,568,448,-1627,117,2668,1695,-4059,-368,-2445,-991,1942,-921,-177,-2304,-3714,-717,-409,196,430,-1226,-3555,-1109,-1126,-910,-3835,551,-1768,1104,2820,-887,-777,-29,61,-3282,-1490,1360,919,-421,993,-534,-2054,1509,-103,954,1028,-1195,-205,-2559,-1591,2834,3362,-2211,-1520
319,-1269,-208,-457,-582,-393,-1956,2832,-598,820,-673,1958,1362,520,-2191,972,-1140,-618,-1015,-53,2116,-198,-243,518,304,-7,-685,-2825,140,-1369,1576,-1632,-1309,-394,169,571,-709,-3047,-2086,-1483,-481,173,-425,1283,2355,-576,-1926,-3195,2093,-446,375,-1659,376,114,-272,-702,-1762,-392,-1228,569,252,733,-3115,382,2191,263,-1061,-3029,-223,1027,-2418,4243,429,-669,-195,-785,-1658,-517,1519,2140,-2938,1286,560,-785,-591,1562,7,-2097,-2586,3637,945,1873,-5,-1038,685,290,247,881,-1108,-175,291,-1898,2250,1703,452,-454,428,3129,-592,1870,-67,-549,1784,-1863,-2987,966,1178,1427,-589,-1920,-310,799,896,283,-1440,215,-758,-1422,1721,1289,-903,200,-273,438,3151,-144
