1368,2624,-282,-3893,-5199,3130,-2203,991,-223,-3573,-1240,-1156,2268,2381,-921,-782,-1632,-1721,-2086,-1917,-4857,-1937,-1920,-2947,-1515,-2622,878,-627,1161,-3666,-1269,-1093,-884,-1974,-2971,525,-757,-538,-1178,-2081,2233,3457,-2540,-3565,307,3039,2649,-78,1932,2325,-27,693,2269,-371,-3233,925,1758,3197,3905,705,-2189,-438,577,-1361,-429,2285,3262,-1244,1499,-3217,-2080,1369,-1200,314,-966,-2438,1848,1002,3697,-333,1896,746,276,-3504,-2159,-1967,561,2727,2869,338,-2651,4717,-3870,-836,2544,1769,1508,-561,616,2709,-1710,577,-265,2876,3052,1623,606,913,-2991,979,-1172,-478,-2695,3473,-4781,4049,-2052,-319,945,3164,-1068,418,2962,583,-1379,610,-3053,747,-477,1596,-3741,-1033,-2824,2444,-570,-165,-3806,-45,1671,-1448,-2820,4154,122,-85,-800,-1196,1133,-1076,-405,-3052
3188,-1888,-2703,-5127,-2159,1248,1698,294,-4805,-415,-1350,-2398,1595,296,-111,1349,1418,-1455,-372,1412,-2680,2510,2300,-262,-617,-2593,-2564,3541,-3691,1562,1748,-2162,-825,-3726,-2528,784,-886,3692,-669,1329,3333,841,2168,383,371,1846,-606,-895,-145,4455,-1043,-70,106,1165,-2816,1210,-3620,-144,-779,-2475,-2896,-1162,2497,2497,931,-1061,-627,994,2139,-4138,-2135,2472,2414,3821,-2913,-438,-3655,429,3217,497,-64,886,1199,-1217,-157,410,3493,23,-3438,-2108,-596,-4672,-1135,-2047,2363,4057,2097,-887,1396,-232,-2826,-2308,-3888,2810,158,2738,-2904,-987,-833,-609,-218,3899,-5371,1269,-3887,641,1047,-4057,292,449,641,-2011,-2250,1850,-1037,-928,-3268,505,684,684,-1368,1587,-1156,-734,-691,-6810,1129,1304,1057,-1283,-1810,5209,-1093,-701,-1547,-805,1465,-1372,3010,2385
-1913,-3637,-15,-1479,1531,1056,-2190,3075,-4007,1623,2400,918,-74,1496,3243,-3204,71,4271,-173,2206,1397,-2995,1270,-1888,2595,2404,-2676,1320,1914,-1773,1558,2799,1257,712,-3148,-2265,-4767,1338,2584,1215,3556,-1596,1764,-2696,1565,1160,1991,-1967,-6041,1401,1228,-212,3651,-1583,-307,1375,480,-152,798,2266,-2372,-182,2525,2566,-370,-771,56,3724,-38,713,2224,-1311,1864,-1608,-441,155,-859,-238,-5481,3338,-4654,4535,-1113,-917,3055,29,-1208,2778,-150,-3271,-1975,500,2993,-2085,-1170,3721,4333,104,-1774,-25,1325,-3253,2548,-754,-3129,3065,1895,717,-560,374,-2504,1964,-1323,961,-2958,-2440,381,-1515,-951,-1609,862,1370,692,1630,-2013,-1749,3247,-2106,1530,-1684,-2669,-4,-2891,-438,-3918,-4251,4432,-2436,-260,1573,-738,640,2442,-373,-4211,-2397,-2723,-2368,49,2660
-3344,-919,-814,-36,-1533,4050,-306,-2966,-4028,-3552,-504,-69,1165,2535,2966,-2709,-2003,2016,-206,2322,745,1340,-2628,-475,16,1578,1018,-531,1423,-221,2926,1137,3139,-2662,1651,-2931,-1125,258,1069,2019,1674,-1362,1964,-1693,1511,2589,3502,2386,1326,-467,3749,494,3076,2,626,211,633,-767,3993,-958,1262,-3026,-74,-3651,5408,-1368,-267,3006,-2939,1438,1468,-1883,-3371,1443,349,135,934,1571,587,-243,1308,1357,376,-6658,1818,1895,-1934,1821,-1279,159,1299,3866,-1103,-459,118,1293,85,-2785,-1632,1988,-1857,-1859,1935,969,1620,2096,388,-3504,1660,-385,134,314,-2684,-1886,-1346,-2095,283,1471,2237,566,4226,-1436,1328,2579,-1310,2024,-234,-759,-3039,-307,-1407,-2604,1659,374,-3589,87,636,-1958,5304,1058,-533,2599,1573,795,-1842,2258,1414,158,-2086,-1055
539,2752,-2038,2009,-100,-70,-2976,-211,3138,1410,1175,3194,295,-2091,-592,3421,-801,194,-107,-2121,54,246,-2388,803,-2714,923,-1674,672,905,2148,-415,-1059,-4565,3407,1928,657,-949,-4255,2361,904,-1604,-1562,-1533,-1617,-930,-99,-1260,1848,-2369,-567,-4063,994,796,2145,-2502,-1649,3027,887,793,1607,710,-640,806,-2469,131,-570,-1145,-2362,-611,1565,2504,995,956,-2461,1056,2025,1889,2346,-367,-213,-824,-2573,1338,-425,-3005,1348,1249,1,-1359,2184,-180,-170,-1594,2231,-2360,454,-4517,1471,-80,-1261,104,1204,-2775,-2118,-532,-3761,2519,361,1506,-2650,4348,-323,-183,546,567,1240,-648,618,-726,-603,-1146,2535,-1282,618,-2053,4790,3194,1104,-269,-1566,-883,383,802,232,20,1051,-1915,-2296,1328,-1900,-3923,-1512,-3334,-39,-1240,656,994,193,-629,-4131
7659,5002,-2765,1007,-5565,-3731,2347,2293,4037,2941,-3290,-702,4800,-1576,-501,5070,-1368,-1996,-2800,-7355,-2684,476,1985,-4813,-52,-825,-1798,1024,-1457,1889,-3824,-2784,-1486,-1777,-939,4145,-1371,-3170,2128,-1660,-45,4152,-5366,4310,-2231,-351,4878,4888,4586,3166,-4673,-2793,-3012,1130,-1086,-222,1847,-210,-1499,-239,-553,4667,-4512,1548,-1148,1333,161,-1678,4401,-2111,1839,124,5589,2398,-2250,857,2813,1412,1625,1233,2519,-3764,-1314,-643,-4550,-5064,1228,-3690,-1347,-2285,2143,-1188,-1252,869,-3052,-1187,-4428,3388,4197,-3130,-1506,2829,-1165,139,1349,-3347,1481,3274,-2855,2101,3194,2112,479,1735,-1741,5496,-2921,3625,-3570,1433,64,-3142,-831,-6418,-837,-411,-2543,4152,488,-3173,414,4433,1106,609,1076,2798,-912,1044,-2186,-3764,-4518,-324,-5312,1535,-348,2987,-843,2961,1620,-1414
-233,-4093,1092,538,827,231,-2109,2882,502,3487,48,1271,3981,-2269,888,4856,-2282,2551,3664,1563,353,-1530,1810,1766,1828,1401,719,194,-720,2405,1267,-1220,3560,-1281,-2771,-1245,-563,1176,-3571,3830,4385,-2182,-2106,988,247,1015,-2349,-1516,-1432,2733,-1852,463,-138,2506,2794,-947,-426,869,-3141,3736,2124,1137,456,407,-3321,1224,-139,379,1846,-1728,-135,220,2789,861,-4108,-3325,-2967,1173,-1283,4830,-329,-418,-2292,629,2781,1441,1702,-3584,658,3416,399,-3941,2184,709,1875,-3214,2001,1327,1363,1008,970,576,-2244,-2655,-2073,-3211,-3614,-2856,3999,303,2366,4371,-1967,-2873,-677,-2739,1449,-454,-2184,996,-487,-2274,357,-1959,-422,268,-2582,-1582,-867,313,2316,4332,-166,248,2413,-1336,1819,2733,-560,1022,2317,1591,3084,1879,-1873,-1528,929,345,2777,-1389
825,1422,-1136,2083,-655,-1299,496,-446,-439,339,-2873,2114,1263,-2785,1010,-267,681,1060,674,-2012,1337,760,2652,1589,1643,1237,-727,-1003,-4909,3710,43,706,-301,-2591,867,792,-1103,1506,-62,3310,903,1973,1072,6034,660,-2856,1292,1311,-217,-51,-505,-3363,75,-1371,785,3144,-17,-2010,-3152,-299,2105,4054,-1437,217,2698,414,-633,-184,3750,1089,3310,-5582,1654,941,1683,-542,1089,51,-1193,1496,1228,-2248,-894,-474,129,-432,-143,-336,494,-719,1628,-2597,-191,473,-2921,-3410,-451,-47,153,-556,3315,12,1310,-2085,-1760,-2688,415,-3548,523,1271,3195,-1046,1598,-3674,2450,-92,-1046,1581,-799,-1262,1654,-2112,-2446,-2260,1424,-1251,813,-651,2007,-2353,530,742,2774,899,2522,2649,-111,158,-1333,1378,1502,-2823,-1241,-512,-2050,3897,-2588,2654,748,922
-1656,1728,1228,891,2150,3138,-3716,-3144,142,-2354,-3640,3245,-894,-1227,3002,1701,1787,3147,251,-1228,197,1581,-969,5561,-4487,2589,-3143,-1635,-1247,1074,-707,1395,651,2851,294,-607,-913,1704,-1029,5406,649,1097,-385,-1183,1083,-5833,-4466,-892,-1868,-1279,137,-86,5009,1906,2102,607,1650,-1858,-1943,2292,-850,1315,-77,-3347,686,123,2083,-4424,2369,833,2247,-3898,-25,-5316,214,1918,243,2110,-1523,-789,-1604,-268,3647,-513,3837,-743,-71,578,-2106,3225,-253,-1842,-758,3192,-1445,648,-2309,-1586,-556,-460,2311,3427,-93,-2167,1837,-540,-596,73,1122,-2938,1310,-809,-675,-2331,3858,1751,-1599,-742,-525,-558,-192,-429,-1067,1835,-1163,1251,1421,-806,2253,-462,3267,-2134,135,-70,2400,-815,-2624,420,2703,-418,-97,-1919,2235,-3340,-1950,3943,2212,-331,-4153,-2578
-1904,1003,3835,1904,3036,2062,561,-1668,-1987,-2294,43,231,-1448,5567,1486,-2624,41,-1013,-2710,804,-1109,2476,-5097,2348,-2095,-2480,3646,1306,1465,-2869,442,2751,-1931,2535,1116,-1527,327,2030,-630,-3430,-1589,441,-922,-4000,262,-2301,56,1574,842,-4740,3207,-256,35,3923,4555,-680,-98,-530,912,-544,724,86,981,-891,257,2826,3714,293,-5028,1328,-817,-536,-2177,-2854,1251,73,-2427,479,-114,-3580,930,4204,113,1277,817,-985,-4597,3524,-2093,1435,-2630,1745,2712,4298,2991,-1037,-352,-2498,-514,1653,-1291,-94,1168,1855,1608,3759,1058,2191,20,357,-1467,130,3295,-2458,1473,-307,-1625,2590,5849,1598,-115,3775,39,1100,5135,1740,155,-2124,-2213,-1044,456,-4302,249,-2438,-3596,-1376,1550,1305,-1707,-253,3098,-869,3462,627,4019,3244,-2188,-2597,-1300,59
1895,856,-1503,-619,-1538,2422,-5047,1022,177,-34,988,-375,2544,-2173,1753,308,-801,3797,1193,727,-989,-873,2315,-2476,-1811,1869,712,3194,-1099,-1226,-1028,-3863,-2582,-81,148,914,-2028,1818,2275,382,4821,1150,-437,-1485,-1610,2378,-1055,121,-3534,3228,-1071,1334,3064,-2038,-1516,1198,-1449,-1737,1261,-719,-2601,705,-120,379,-1062,-3573,624,3461,586,-1598,2955,-860,3973,-1413,-872,-1979,2055,-1684,-1522,1661,-591,1551,-237,-124,-126,-1340,1186,2906,1036,-1340,-2193,263,-3625,-1156,-1193,3600,1925,1031,656,-2565,1375,4161,-30,-1531,-547,-1207,2617,4432,-4743,-3423,-1067,1532,124,3136,214,-75,2380,4045,-4324,-4403,-1588,3624,1764,-492,-1869,-905,2058,1060,2141,-1172,-2678,1245,-259,3458,-1715,2067,-77,-1610,-1623,583,-2810,1401,-1293,932,-1920,-184,-503,-188,3415,-2499
1546,1181,770,-915,-2953,5319,-801,-3844,-2118,-2956,-4499,-4022,2166,-223,1698,2724,-2123,1981,97,-44,-1521,2523,-1243,1684,-4193,712,3011,4266,-1470,-2094,-869,-503,1525,-3159,1115,1039,570,3856,-2614,2635,2953,2364,-598,-87,837,1855,-856,1985,2506,24,2358,1655,1381,1412,2616,1771,-864,-3319,2729,555,-948,1969,-328,-3297,2727,-2381,3513,589,-341,-712,-713,-1128,4412,2276,242,-2283,-3339,2446,-828,-5419,2531,1339,805,-2762,1205,-2523,1455,713,-68,-1114,101,-1142,-1084,4876,2428,450,1085,-4742,-616,-674,-2465,1508,1672,3275,4322,516,277,1745,-3030,439,1,2788,-3845,1924,-1179,3596,-2020,2322,596,-1786,-1923,-1097,607,-3739,1129,-494,-2387,-542,3454,539,1797,-3890,2245,594,-3431,-435,-330,1382,1015,-4967,-1110,2463,955,1696,732,4283,-1255,1209,1432,-3677
4427,2060,-1307,-176,-3131,-4424,3326,735,1108,3435,1574,-2820,-316,3076,450,1305,-3123,-2956,-1307,-537,-3644,2254,158,-3882,-2746,-3555,1002,519,-500,2713,1223,-1687,-4934,-729,-1638,850,-113,-4041,4781,-1528,-1006,2441,-3315,2355,-4349,2012,3924,3861,1304,-745,-1052,-569,-3876,944,-6222,467,310,977,1122,-2104,2079,991,262,516,663,-2166,-3076,-777,-535,-2064,-1150,738,1487,3612,-431,3857,2443,980,2282,-1137,1990,-3086,355,1292,-2995,-1642,-81,-2440,-1340,-2228,-1359,-353,-1745,-3289,-2240,1373,-1611,1620,1679,1814,-2639,-2529,-4158,-1309,2147,-941,1549,3616,-4113,3130,1967,1454,805,1310,98,1582,495,5760,902,519,27,-1742,-1609,-3425,-1360,1191,2581,3689,-1904,-1489,-1301,4986,-402,-2694,-936,740,992,854,135,-691,-2919,1560,-3676,1729,410,-1666,-976,521,33,-3173
209,318,-2651,-1976,-3185,898,-405,937,415,-48,642,169,1286,-690,-1635,1294,-645,443,604,-1668,-594,-2550,419,-2838,2086,-1085,-737,1762,1222,-105,577,-1405,308,-230,-1570,-690,-300,-2222,-463,-81,-1465,-2003,-1561,311,-547,3118,1269,24,-239,2718,-503,623,1490,643,-2924,-971,-347,1912,2186,-56,-484,-2384,1533,-1877,3049,-1073,-1390,322,61,-1343,38,3519,492,3044,-758,-1819,1178,824,945,-683,-1339,-989,-431,-505,-469,165,1248,-1194,253,616,221,1683,-732,-1851,-2571,1605,-446,368,240,-1693,-2398,-144,-2934,1958,4,947,-131,-1079,936,-206,-448,-129,-762,4347,-3062,12,-1780,-4709,-1899,-1396,1123,-591,-324,1188,-2690,1342,-4916,1099,-999,1366,-3126,925,-659,3103,692,-59,-592,-2022,2565,33,-2341,1919,-2664,270,-1173,-265,2151,1664,-178,-73
1946,1100,-509,5336,1608,-1949,1379,-3137,2059,3355,-747,765,898,-5367,3364,2192,1592,3938,2645,-2982,5007,950,1276,-624,-942,2976,-2498,3417,-4745,4190,-2624,2100,-810,1103,1304,-278,-3191,-250,-1597,4867,737,-324,234,4387,-4193,-4640,-251,5049,25,-2579,-4437,-2079,-3215,4126,1052,-4566,-574,-4897,-2364,-2435,2439,3628,-50,-148,-1148,1102,-2069,557,-135,1327,4415,-2862,773,-216,-816,4164,1330,-3179,-333,2566,4650,-3481,4732,2594,1386,1205,-1183,-2547,-3030,2851,2846,-4314,2234,756,-3060,-3115,-1980,232,223,-4153,-389,622,-713,-631,-1294,-3778,-1072,1628,1085,-4370,3455,-1706,4025,-2640,3547,-2955,-2999,1818,-3873,-3314,558,729,-2024,-1628,616,1070,3552,-1104,730,-400,3621,893,2611,1001,153,406,-652,-69,673,-540,764,-2023,-2569,-1185,2145,5318,-3147,1649,3182,-3043
-2691,-2356,2376,-2675,-670,486,1032,-1194,-823,-2259,-1620,-3857,-3297,2427,1780,-2105,-2165,-665,-1392,-29,1125,-2316,-957,1956,-812,-563,2963,488,3263,-1914,1817,3460,3421,-1072,-2503,-1479,-2433,1616,-594,-2675,156,-781,139,-568,1035,2334,395,-1330,-1760,281,4994,4091,1330,-3130,1257,2663,-2195,1193,2363,4495,-71,-2477,1674,-2099,783,-2969,250,56,-891,2988,-943,-592,-4288,-538,1851,-294,-4292,2746,-280,-4529,-3484,4217,-2943,-1051,1264,618,150,2005,3097,2660,-2473,4326,122,-526,218,-510,3866,-3587,-213,4366,193,-1910,1652,1909,3225,-66,-2484,194,-1767,2979,-2001,-2167,98,1114,559,844,3854,-416,3144,687,3590,-1614,3758,1155,-327,-2837,-454,-1215,-334,4509,1472,-1957,1380,-840,-1727,1654,-292,-1726,1680,1569,1109,-659,3242,1223,52,159,116,-3295,514,1404
3982,1547,-249,-3034,-2342,-878,2188,-1055,944,-1329,-3212,-1760,-478,723,513,2423,-1562,-476,-451,-997,-1931,-361,1623,-1974,-739,-1667,-270,3255,-2123,-714,-3319,-714,-4019,-699,-1403,-281,-2063,2022,-1226,1297,2521,1674,-1122,-1693,-2487,1213,2054,1971,-1199,-432,193,-1439,544,2261,-3371,-760,-1883,-2525,2058,-435,-836,-2382,359,-99,199,-1396,-831,-864,833,-3197,1670,1721,-2161,288,-1562,2815,-608,-1473,4325,-1223,129,736,2164,1663,83,552,1635,-318,523,2822,-1272,-255,-3030,-656,-42,1919,-2793,-614,1399,-2311,-4916,-4496,-2057,810,2369,-1832,-105,1095,-448,155,1559,-737,-1718,1554,-884,3576,529,2260,-3999,2136,-360,-2011,-1342,-59,174,764,-2228,-1088,-1469,-281,-284,-1847,-385,-2415,-127,-1544,-2723,1053,4083,-1826,-1458,2239,-5380,2361,-510,-997,-498,-1806,3762,-2803
111,2127,-246,-868,-1110,3907,-1345,-3019,-2203,-4392,-681,-1833,-1028,848,-493,-2108,219,-1220,-1536,-1288,-1292,1318,-251,417,-3787,794,2264,2366,293,-1587,636,-450,1067,-2175,798,2364,79,1405,1268,-939,41,725,1404,571,-598,1408,-200,1022,2392,-987,2404,1012,2713,-252,151,2454,-1409,-1389,1789,-2547,-5049,-515,-168,-966,2420,-1805,-1192,1247,-2269,1217,322,-29,-925,618,2526,-1138,1467,218,-336,-3816,1706,876,884,-618,-748,-811,816,3340,1714,-2359,291,942,-3536,1776,-1243,2172,-1372,-2261,-2704,-1236,-7,1841,1345,2140,3086,2071,-208,1180,-5163,-1948,-767,15,-1072,2580,1045,274,168,979,1400,-4109,-109,1219,-761,1629,-1263,-1525,-1258,1893,-476,2078,-983,-2640,1109,-13,-2145,-771,577,183,537,-1313,1803,743,1940,-1411,2201,1562,-546,1435,279,-148
-1125,1920,98,3017,1805,1440,-1070,-2093,57,-3874,2209,3049,1683,4074,1115,-559,1270,1252,2964,-1135,-3126,2958,-5316,-409,-38,-944,-400,-2182,-1535,-285,1596,-151,-4286,1121,2463,1050,1320,-2144,1856,1645,-2992,4179,-385,-1015,1699,-1326,-265,460,4958,-4409,-1888,-1802,593,3039,3089,-1528,-2844,101,-571,-4567,-798,-694,-935,-2019,4327,2456,236,1186,-425,-1698,2231,-2415,-733,-506,2417,-1019,6048,-2031,830,-77,3690,-3682,3351,853,1131,-1718,-3216,-788,31,-1842,-320,660,578,-311,-1918,-1113,-965,1054,835,-1301,-369,-238,-507,-2501,-242,1793,2614,-588,-1481,1619,21,-1590,2328,-4807,1449,-5748,-1933,3265,1967,-1720,-1858,2138,1878,568,4846,1027,1082,-1206,698,-3197,-519,-412,-38,1267,460,-170,1355,3836,-277,1387,3503,1275,-1527,-3535,2900,2145,-452,3110,-1955,-552
-1718,3808,-4010,-1796,872,249,-2475,541,-2712,-1685,3796,3631,-3250,-729,-4403,-3475,1397,-796,-1389,-526,3441,-3399,-1252,343,-4104,-1463,-2278,-1726,900,-3642,-777,-312,-1731,-2245,-1540,1416,-1868,1406,3377,-732,-3676,-4941,2214,-4096,-291,2425,-1437,-275,-4300,-1864,453,3,4245,-2178,-2170,141,-935,602,1999,-947,-2760,-630,1377,-1710,2466,-437,-365,-2692,850,2823,3176,3290,-4455,-2805,2341,5306,3296,-392,2530,-3143,12,676,3401,2796,-2424,-171,-3354,3287,-1221,-1471,1050,4626,-4930,-2266,-3868,2882,-1246,2076,-6253,-4109,2779,1262,-1385,-1963,-205,2477,530,1920,-1929,-4166,1018,-3345,2791,1235,2366,-3596,-1850,-4309,196,-2146,1017,4274,-3508,6692,-1708,3165,1731,233,543,4312,-2516,-1225,-3674,-903,3792,-144,-872,-3177,1504,-3755,-1535,892,-1746,-5355,-3209,-2131,2122,-1118,-4716,209
2998,1707,-2382,-1715,-1903,-1636,4391,115,-1478,-392,-3669,-2590,1949,729,-719,384,-3430,1070,-1417,-393,1759,1445,1989,-2703,-740,-1310,-901,1963,-2915,1472,-5632,1181,1841,-4209,373,758,-246,2606,-2354,888,2825,-296,797,4400,-3154,515,2710,4407,161,1079,2508,-3474,-278,2160,-460,-1179,-576,-3441,-1105,-275,1636,1412,-2603,-1459,-578,315,-38,51,1021,-1403,2484,2100,1515,4809,-4664,2911,-729,599,1772,-741,4309,-949,-1174,556,1129,367,-1494,-314,-1775,467,2413,1305,1109,-2354,-482,-3274,539,945,-982,-1152,-2433,377,-1935,898,-563,864,2669,1002,1207,978,3863,-369,779,-2744,-275,3343,-4248,1429,-3363,1784,2215,-2640,-3857,-3885,-3202,-86,-3623,-697,-2510,3112,1826,-406,1506,-72,461,-811,-61,-1090,1699,-4899,653,1723,-1375,3414,550,1006,537,618,2730,1123
-494,151,1411,-145,-1667,-721,1822,-3258,4393,230,-2109,-3858,1124,1804,2825,3434,-861,-120,1301,-1496,645,196,-3209,0,-3074,-601,-2727,-2161,763,-1326,-1102,1981,-897,580,-1046,468,2037,-4851,-3398,406,-3816,592,-682,-3187,-1407,68,-878,3458,3004,-369,-1354,1557,-1024,2297,-843,-1820,2400,-1352,2235,1560,1661,-831,274,-5852,683,-1651,-401,-1025,559,72,-3000,473,-3007,-20,1941,3722,751,3969,4334,-804,1610,-1320,23,-1258,3144,3329,249,-2315,485,1039,2088,2889,1811,-1125,1519,-1315,-579,-496,3011,5925,-3057,-1457,-2872,1707,4221,1,-792,-2975,2061,2162,-991,116,2338,-1014,-2739,896,-1340,208,563,2003,576,-2636,3163,-1872,-2840,603,-565,-350,110,-498,1251,1230,-149,1239,-168,2470,-4172,2095,2782,-3067,-2509,-1548,-1227,4328,-1808,2587,3099,-768,-641,-3505
-102,2506,-521,-587,-2217,72,496,202,-2544,-2508,725,1040,964,2080,-2654,-862,-2056,-2971,464,-1349,-1605,-1294,-757,35,743,-3898,1848,-3467,1067,155,524,-1439,-1397,-2996,38,-1267,634,2115,-54,-2155,446,456,-647,3358,-1917,-889,2395,363,1787,-3979,374,-571,-1390,-2090,-530,2824,-1615,745,-1765,245,3668,-1036,-1049,-704,3424,801,192,-669,-108,1733,657,-41,-657,-7,1685,692,1240,-620,2822,-1668,2945,-954,848,-1311,-1956,-1062,-2863,2575,1773,-628,-3466,1466,-391,-2508,-17,-3100,660,142,-522,1186,1073,-245,-141,51,-2250,685,-1859,-101,-1428,893,2438,-803,2040,-1252,3142,-580,982,917,1909,695,681,1143,23,1261,4510,308,-1130,244,-1263,1105,-1386,33,376,839,2438,1211,-560,804,-1713,-13,3532,1304,-1482,-2484,1011,554,1731,-701,1740,346
1668,3869,-2105,657,-3172,1063,4410,-726,-2750,-2748,-3207,355,2309,3198,-777,1295,-1423,-2885,-583,-2588,-2138,3113,-119,-1112,846,-1372,-337,-2735,-799,-997,-1112,427,1027,-1702,2179,1428,1284,-135,837,1034,-1474,2767,1124,2799,2349,-930,3008,1601,2471,-1936,243,-3375,330,1790,2681,1489,346,-2987,-334,-930,3203,-1118,-6044,184,5913,-11,786,255,1180,390,782,1217,678,942,-2077,-47,-2328,-570,3233,-1548,3040,-1825,-230,606,292,-3045,-2502,-914,-2221,-1770,1807,693,1250,2984,-1431,-1785,-2530,-2404,1161,-2007,549,1965,405,1062,210,1880,2435,437,-383,2341,4517,-864,1591,-2068,1888,2782,-4470,1750,2657,3177,3104,-1555,-487,-2245,4105,1886,-3011,-1565,-3338,-693,3069,1152,3040,-898,-13,-101,3022,1008,1792,-3233,1107,-1084,-2602,1469,1102,5745,4177,552,-357,901
-2311,-194,3742,1686,3981,1253,-822,-1785,1048,-867,669,-1682,-2371,2900,1444,-725,61,727,325,2369,574,1121,-2850,7901,-1051,449,1832,1443,2521,-2299,-2684,922,1464,1937,4755,-792,4371,-107,195,-862,-956,-177,-137,-859,1663,-687,-1229,-3449,1410,-1531,-274,-1561,-721,1674,5095,196,-468,953,-557,2479,1390,-1977,719,-729,-269,951,1894,1464,-514,638,723,-22,-989,-2892,439,485,-826,-385,-2407,-5187,-156,1314,1761,1480,1442,2044,625,3033,466,685,1337,-2983,468,1467,1309,-707,-922,-1698,-558,164,1387,2540,-832,2764,-1052,680,940,2148,1212,1545,-3681,270,-100,-1911,2794,-53,2565,-25,1811,-1084,-2625,1331,-442,695,886,-1311,1979,-1184,1089,-1851,2887,-4555,302,-1310,-728,1592,1430,2833,-3784,-1024,1484,-2390,4521,-912,2295,-20,-617,-1577,-1607,564
-1144,-403,-1693,-2469,370,1399,2518,-5460,-1984,-4665,-1356,-2037,-3773,-1968,407,-2131,4245,-820,-1472,-1906,3083,-354,110,848,578,253,-3967,1705,-1633,-1161,-389,2226,495,-702,2025,2344,-1965,906,-781,2838,-1667,-2488,4941,309,103,-2765,-763,599,1546,-273,2025,2480,2450,291,-838,-1859,-4485,-1371,1319,-3739,-3201,-7641,3521,-453,6042,-638,-420,-1331,619,1210,172,1093,-6385,-1575,845,3213,361,62,2528,-3653,1185,2464,2728,-1318,3329,2949,1455,4386,1017,1537,2116,769,-2182,94,-908,1242,-1690,-5009,-1488,-2499,-212,-872,931,3956,1575,1010,-2361,-194,1900,-4684,-1689,-1956,-1301,694,-37,-811,-1644,-5353,-1470,-2577,4448,-160,1339,6218,-1223,-1574,-2516,-2253,999,2388,2084,-4287,31,1353,-1816,-2400,-510,-85,4788,-3569,1303,935,-1152,-2908,-232,3305,319,-2610,1197,4743
-667,488,5239,2114,-1343,2880,-1828,-459,2294,983,-643,-1921,-1077,1369,2253,157,-2022,2321,2711,976,-3182,-1485,77,610,-1397,1648,5707,1172,2941,-4202,-939,-1083,509,1297,-480,-2724,2392,1728,-1890,882,-188,2895,-2201,-1854,1911,1861,-1677,-1433,1090,-3482,2996,1014,-950,-1216,2674,3249,2323,-410,2446,3336,-99,5494,-2123,-1035,-2048,-782,2925,1865,-1915,-415,-2641,-1339,3600,839,3071,-3153,-531,-2854,-2927,-1561,-67,3270,714,2356,-1120,-1592,38,-2562,2680,-424,-2520,-632,2688,1944,1837,1698,2912,-1180,173,652,-64,611,1839,695,774,-2010,472,3494,-4478,1171,-1737,427,-186,2423,1537,1791,1391,4362,125,1410,-5474,-837,4158,-4903,2955,-1487,-1520,-980,1049,-1675,-1088,-1452,-886,781,-3834,3948,341,2479,-2195,2835,1482,-1530,1036,2451,3348,426,-449,1018,584,-3305
3970,-2608,176,-580,119,-1046,1702,390,-1167,878,697,-3308,3927,-556,291,2056,-1454,480,-1252,1102,-421,393,1931,-3599,1181,-4160,2571,7306,-2499,714,2329,-3374,122,-2177,-2212,2227,-566,3089,494,-2345,3130,-118,-1224,304,-3635,3047,733,3573,2170,3945,5,281,-6743,713,-890,-2570,-5052,258,-2705,-5715,-1881,-2113,2031,3594,-799,1862,-3201,2815,-2886,-2938,-691,-164,666,3557,-3633,-2384,-3279,-3720,1559,-2825,2542,-53,-705,1093,-1748,-339,172,-1671,-790,298,-881,-2246,-4209,-3970,5766,883,4351,1087,2318,-2163,-4528,1999,-881,3720,-462,277,-3444,2493,-2150,-1949,-180,3165,-903,1572,-945,-3492,2644,1286,2599,-1204,1059,189,1894,378,-278,1344,-2768,2151,-674,2252,572,-1125,952,1042,-1326,-363,2086,785,215,1108,978,5758,1507,2269,4439,-864,-3511,638,5423,256
241,-327,720,-369,743,-1544,-317,1096,415,1181,1357,-2878,102,1372,-784,-2294,-2504,2782,-1472,2020,1366,-1506,401,-1364,1394,-2024,1503,2827,794,-1567,-893,-516,-1196,-1678,-799,708,726,3236,-1814,-3849,915,-1798,-414,1366,-236,4114,2011,-813,-1239,558,3165,422,-913,-1725,-1361,1269,-692,435,-397,782,-1066,1086,869,-868,-262,741,-1191,1332,-3312,545,1807,-1709,2238,3853,969,-1177,825,-209,-3812,-3279,-371,320,-2460,-901,-123,-960,-2755,-597,2306,-2312,923,1642,-293,-2814,-182,1133,2970,1720,-2123,1674,183,220,-993,1855,-661,4454,-397,2365,-3492,1927,-2925,210,650,773,512,-1203,881,384,-50,-2583,-624,163,-2493,-2662,-463,-1888,-1357,1953,1955,2016,-1056,-1319,-566,1344,-738,3067,2726,782,-3043,1285,480,584,2407,728,307,-2089,-5603,1632,119,61
