412,461,2727,-2378,3113,953,1814,-1542,-461,183,-2058,576,-2941,-625,700,-1363,2173,-6119,1235,-1687,-1302,-413,-1130,-1004,-4140,4961,-908,-250,1284,1860,3560,1724,69,1146,776,855,1884,1411,-287,-365,577,3457,-198,927,-2264,3576,1890,-4677,616,3426,-1248,1687,3471,1331,1392,1586,1578,931,-410,1239,1310,1720,3312,1675,-1982,892,547,1049,-784,3665,-1210,1892,-1207,2966,19,4327,-171,-3104,1382,2338,-450,-788,3796,2465,157,-2636,1432,1856,320,3396,-2310,-29,-5540,-4076,175,196,439,-1736,662,-1522,1262,1603,5011,3324,-965,-2095,893,1080,1474,-1701,2721,-3169,-101,-832,2971,1704,1369,1142,-387,146,2078,3093,2464,953,690,-153,-2419,-1529,8,-1085,3446,-3432,653,-515,-1551,880,2987,-1171,1206,-453,2230,4775,314,-632,5472,-1681,486,-1128,1303,808,4717,730
-1941,-401,-750,1337,2237,277,895,-2997,2052,-215,-929,-1879,-1285,-70,-2098,-1070,-1583,-832,865,-1260,-3448,2182,-4275,-6004,-3487,891,-1794,1572,3503,-1013,870,-2403,-3124,2691,1376,-275,1052,5371,-387,987,-1504,3282,2739,1197,-2584,1950,-2471,581,-1482,-1052,-15,2269,1960,-3212,1976,2580,667,-1510,-2239,-2400,-5039,815,-2590,2648,-2254,-2417,831,2042,-3325,-2854,-895,1822,2589,643,2210,1965,-957,-3818,132,-1138,221,1956,-2401,-519,2050,-2029,65,-2219,2550,-1402,3221,-64,-2842,-1609,397,946,3707,-239,-174,-96,-2718,2201,-218,1856,-1912,-1903,2184,1440,67,-3,-323,-1436,2305,-726,552,937,2088,237,79,3091,-4405,-2270,1298,-947,-2258,-1090,4475,-478,1388,946,2546,932,680,-447,-1580,2506,2254,-4027,1989,2245,744,1550,-4387,-333,1118,-1572,1385,-944,-1684,-235,1003,1991
942,3126,3356,-2384,2749,-1484,-3200,-1805,-991,221,-1059,1129,1079,2092,4302,-805,-2858,-271,774,-278,1686,2404,-1199,-172,-850,1980,-809,765,-1452,630,-1270,-300,845,1736,158,865,-1874,-444,-1414,-1357,755,546,-3958,-2455,3200,2076,1155,4240,1030,2051,-3728,2668,-5454,-10,-641,2758,-1335,6416,242,789,92,-1009,-3803,1390,863,1159,3136,-154,672,-1987,-2867,-762,2849,1445,-169,738,572,-1133,1801,363,3761,258,2406,-1574,2217,-386,764,579,-2686,-401,-901,-4116,304,-208,-2762,-902,2046,-2161,2794,1300,1283,4,-2435,-2670,3597,1935,960,1157,1157,-2157,-2673,-2636,1581,-481,1442,-2879,2974,558,246,463,2014,-293,-717,-461,277,-1956,515,-974,3609,1024,-142,532,1644,-1151,-2216,1767,2679,1936,312,60,48,2401,-122,-1045,1500,1124,-2668,-123,-454,4222,822,2024
-679,1326,2006,-3239,908,-485,-3912,177,-2911,40,-3968,3387,332,2149,2350,2523,1671,108,1281,-1952,5002,5234,2610,2553,-153,3510,-684,1010,-1123,-2105,-1562,-3062,-202,-854,-336,-1532,-371,-3980,-334,-3647,1909,-469,-3846,971,2533,-421,351,5838,173,-776,2375,-742,-5186,292,234,-1504,-2169,4238,2583,1345,670,288,-2558,-1012,-731,1804,1578,1866,-3161,-1967,-1698,1026,104,-2399,284,-5022,3921,1564,3342,-1826,2277,-280,842,3992,3578,140,487,254,-1288,2656,1123,1607,3908,-1958,278,-2086,1570,416,1252,-449,506,1889,-3342,-4540,1789,821,3064,-1992,3915,1118,291,1770,1353,1028,-1896,1442,-1494,-28,446,-599,2787,1729,-138,-1277,808,-2389,-1208,2498,2324,-551,515,862,2662,543,1116,4345,89,4305,-1231,2693,-2046,-4575,1781,4551,-1503,-2026,-238,631,-268,-1595,-1165,-2592
2247,-907,2242,-1680,796,-868,-2794,-910,419,3023,1920,2140,1077,-1176,-1637,4965,-492,-1318,1887,-129,1323,-400,390,-1079,-3127,-1475,3023,1042,910,1916,1428,2367,-279,-885,750,1286,1137,-830,-86,-2037,1693,1893,1567,-3255,-4878,-1958,-1284,-2818,1730,-3194,-861,-711,-1425,2054,-1873,-167,-2230,-543,-2307,-1460,873,-2111,-693,2560,2223,1877,-1493,1292,2232,2769,-2618,-4453,1941,1350,-86,4466,2765,-2674,-1521,-665,1689,-1818,2207,354,-541,-644,-34,19,2025,1857,-3016,-486,-782,-1633,-1819,899,1578,-2582,208,-2401,3247,4531,3875,738,-2010,666,-5487,-2417,3074,-1061,-2732,-426,-4274,-2042,814,-933,2860,-2762,-4458,-2649,3094,3142,-297,-198,4778,-1881,-2915,-2570,1575,67,1950,1327,1528,2078,-513,-1410,-2743,1515,786,-2163,372,1170,516,3281,479,-2205,343,-388,3416,701,-3576,-1899
-4322,802,-1923,1663,-2149,-628,1311,3267,-1995,-142,1684,-1924,-2026,460,1101,-6366,4624,-2746,-663,5593,848,-2484,-251,490,863,3670,-234,-431,-3100,258,3574,2205,1136,4691,-5707,-4737,-599,2181,882,5154,1443,1597,-1977,2693,4229,984,4489,1018,-472,3849,-1711,-1585,-1470,1956,2615,1896,1874,-1046,1239,-724,944,-1705,-5475,1082,1759,1794,-139,295,533,-3438,6229,3361,-2353,3962,3894,1742,-4529,-4953,2981,-4741,-1089,4480,-5,-93,-969,-1675,516,-2246,-3810,177,1694,-3712,498,44,3100,3231,2064,-2223,-2730,327,219,-2820,-4034,-465,-3081,-911,3067,808,-2216,5055,557,-3001,181,-4075,-1722,3628,-6391,729,866,724,-4060,760,3477,-2567,-3214,-1817,1584,566,-7528,-1317,3026,-1018,-4363,-2723,3860,2381,2977,-3307,-5358,0,1179,899,3022,-1460,-205,2384,-1058,-92,-5059,1286,6342,-1005
32,1532,-1922,2161,-368,3261,1626,-4320,1111,1366,-3898,3669,45,681,-2077,-1382,581,1364,-1266,3834,-2618,-297,138,-3,926,95,-3696,-2468,2412,-3920,241,-3426,2371,144,-521,-3130,371,-3385,-2568,-1435,-775,3273,625,3597,-859,1626,-906,-1716,2461,-1751,-2592,2971,4198,4606,3102,-2685,-2483,-2016,-2618,-3168,-301,1125,343,1561,-2530,-4801,1002,3068,1498,2478,1892,-2740,-720,-1873,-156,-31,-254,2747,-648,1660,-422,-6060,-4037,-2622,-306,473,251,499,-1348,-935,234,-2414,1840,694,3585,-1042,-604,3776,-616,1449,-811,-71,4893,1393,-349,-937,1547,1856,-4211,2279,4201,780,1069,1093,-889,-1685,-4346,209,-445,-1415,1254,-1327,1432,-268,209,887,-377,-2559,-749,1664,2699,1662,-1282,986,307,1495,-2340,-5227,-2090,532,-252,63,910,941,4938,3588,2099,2810,355,2063,1476,-5145
-555,-2933,317,2720,-1767,-2067,-1741,3140,2193,-1856,1322,-1314,-2075,3639,311,-685,-2791,1015,-922,2715,2966,-1567,1602,1071,5162,436,-691,1119,1948,-1910,2209,2578,-349,-2906,-3578,-2762,-1048,1042,2503,1088,1045,-536,-1044,-1564,5582,2681,1655,-771,-147,-332,42,-1556,-683,2992,-4388,681,-2738,-2190,-394,-1708,-532,2494,1239,-2481,-213,485,3469,-1732,-149,-175,-2212,-6058,5182,129,1647,658,2578,-2649,1472,301,2032,125,-762,771,235,-752,1751,367,2565,-76,1426,-538,-1064,1067,-149,-2193,-44,-670,3873,1328,4383,1414,-1571,-1238,72,-204,-1349,57,-2311,-2574,1680,5078,-2911,-149,1130,-1609,1737,-694,-2242,-719,-594,-1890,-1757,400,1974,-512,-591,187,920,160,-2863,1427,1748,1862,1584,199,-2914,-1335,1175,3266,-2941,1696,5543,-1242,1599,-734,-556,881,-2212,-1008,-985,2251
773,1671,519,-2147,1228,-337,-2093,-3429,1210,2845,2887,747,292,1134,-2325,2296,-1110,-1448,-71,-1328,-38,1352,1769,-311,-5293,-2624,-483,1209,979,2387,-3920,665,-2816,737,812,1099,-2536,692,-497,-2180,434,-98,-2259,-1233,-4463,781,-690,3152,558,307,-1492,890,-2294,-2558,-1316,849,-2019,1904,592,-2105,-287,-1574,-3902,2367,863,1377,637,3580,3406,-394,-3091,661,1364,-1502,-2289,-382,207,-494,1798,-5864,186,-3036,243,-1667,1779,227,-1723,-1672,-1123,925,-521,-1641,3406,-1650,-3212,1886,-54,-311,2129,-1726,514,8,-2770,-541,-2721,4595,-1016,-2603,2604,-1696,-2116,-1325,264,64,-2953,1822,758,639,-1550,985,1176,-1272,-1319,-951,716,-3960,685,1880,1600,40,4950,-309,436,-2793,486,614,-1058,1165,2667,1245,-2040,-529,112,616,-2178,-128,-180,-2262,159,-538,-1701,-929
2476,1490,-2698,-1950,-676,2695,3637,-4481,145,1707,1165,94,-586,-2534,-2054,2152,678,-231,200,1793,1124,-3190,2429,-2092,1044,-4988,-1308,-3485,986,2064,-1970,-210,1081,-814,-235,-687,-311,-4003,-2313,-2383,-2656,1960,2223,3970,-2881,-5018,-2942,-2502,50,-1232,-2064,912,2371,-71,3354,-4095,1666,-2128,-1138,1014,-1572,5118,-1934,141,-530,-1882,-2316,2024,629,-1305,308,437,-2639,-3248,-1244,-3635,-2916,-924,-2189,-1211,-752,-4381,3767,-4475,-1047,1980,-419,4186,-1869,-573,-1130,386,607,-259,2549,-1731,-2571,2703,-98,760,-4669,-211,4690,133,1210,-73,-1185,-2099,-2983,1528,2136,2829,679,173,-726,1645,-3557,1987,452,-138,2924,3984,-1324,845,-2308,1003,1474,-2514,1065,1795,529,-1485,-2051,-281,-943,-2195,-5650,-1742,-2292,-1222,-1692,-1510,70,3106,-620,-1825,-714,108,3033,2277,-1936,-930
4388,1317,-2378,-1280,2026,1378,-760,-5875,-1430,4657,187,-745,-1341,-419,1149,-813,-3079,3777,-2765,1579,2678,-828,-1127,-324,2855,-3001,-1696,-4464,1864,2824,-759,-339,-1736,-2418,-282,2119,-1925,-1583,-5153,1963,368,1778,11,-1036,-2681,-3994,-3872,-202,-3163,1587,1560,-153,241,837,-42,-37,-2003,-904,1490,1590,301,3068,-364,-161,678,2084,917,-1663,1233,2161,-3061,-2200,-624,-2053,-2275,-2420,1730,-1208,-359,-128,-3305,1960,1287,-2250,1645,1506,-1429,807,516,791,-1611,-4349,-226,-843,1908,-481,-2608,2606,1708,2804,-4263,1440,146,1575,650,3691,-398,-3830,-1370,-110,1062,3781,-104,4583,3001,-3630,1321,3716,1973,-2621,743,1423,524,3387,2943,2258,-3022,-2168,4216,396,1374,2359,2267,-1245,2102,-1688,-3611,42,-3393,1938,-3338,678,3220,5726,-3599,-3846,-1516,-4966,-450,-251,-716,2899
3642,1661,-374,843,-246,887,-792,-2181,-4593,2883,2176,-2718,855,1996,760,238,-197,-1505,604,745,2140,-3205,451,-3351,1539,259,1167,-2208,-621,2797,-564,-1675,233,-2496,609,66,1991,-829,-2266,2114,-806,417,1294,-201,171,292,-2231,-4373,-804,-253,-2080,1048,-3363,1778,353,-2953,4559,596,-1372,2368,322,-4233,-742,-2255,4172,1086,-5215,-1315,1065,-394,-634,-3636,-144,-1498,1251,-4366,745,-419,-275,763,2949,-1477,-355,-3029,1184,-698,-1248,1795,-124,784,-2013,-1142,-3162,-478,-954,-4739,1937,-2624,2137,-3043,-3843,-1615,2208,2454,2121,2867,-2668,-4574,727,2941,-844,2371,-990,722,2652,-3,2448,142,-64,-473,1621,4221,-3085,3298,747,2371,2951,200,-1247,-226,1239,-386,-3771,457,3572,23,-803,1891,-3184,-2092,-1373,-1494,2591,2242,-1574,-4989,-506,1085,1963,978,-2142,3692
-5172,-2311,1085,2924,367,-2265,-3007,4265,1000,-369,-3696,-234,799,3044,-1305,-1191,-1849,1633,-922,2088,72,3691,-2125,3030,1039,1524,1903,1827,-1766,-5289,1324,273,-337,3591,-1741,679,1928,108,-791,2313,68,256,-2280,-1827,4747,1398,2223,5230,683,-507,4136,-275,-1208,1104,-216,2705,-1781,218,-2182,-1949,1416,-3211,-769,2417,-1722,-777,3759,-2396,-851,-1902,3347,-1254,4213,1171,2883,1036,3351,-1409,1882,2858,-35,3188,-3576,1301,-1635,2065,-2018,-3229,1727,-1633,3445,421,2558,839,1620,2517,1333,-1397,-4368,1772,3616,-414,-4481,-748,-383,-252,3537,1116,-2198,716,-4130,-2060,3088,559,17,1282,-1052,142,166,3798,-2908,-427,2518,-2081,3148,-753,1402,-1565,404,1506,-4084,980,3204,672,-635,-1033,-426,-393,2037,882,2536,744,662,-2095,1139,2566,907,956,-8428,-1020,1678,-1188
-2699,-1635,869,-1074,433,-359,-3818,-228,2422,1577,-699,3673,465,-496,-4634,3585,-1429,-4023,1779,1308,972,292,2638,2078,-6859,-1465,-1251,2888,2438,-2063,-3557,426,-4749,2387,2637,2565,-96,-448,1418,-3436,-546,2289,3141,18,-3164,1845,-1135,3293,-481,-753,999,42,-941,-2998,2699,-1399,-2774,426,-314,-4481,-993,-580,-2669,5978,-1968,2786,3044,2846,-500,1509,-4680,-1640,2649,463,1445,3373,-128,-236,2968,-2525,1272,-847,-1691,3404,-1049,-314,-1064,-3465,2882,274,596,3203,1963,990,2860,6270,1574,-624,-1357,-1661,2129,2494,-2186,-53,-6306,2095,809,162,2017,175,-1995,-653,-2200,-524,-976,2756,-663,2103,-2683,1903,-4353,1768,-2330,-1473,4320,-2365,269,-33,273,417,1984,-3515,-171,981,-82,460,-1203,2150,3827,2865,1909,284,187,-2111,-2907,3254,2597,-622,-1647,-4054,353,-3065
268,-3844,-808,1197,662,-894,-1855,-1196,-417,5111,2090,1427,3021,-2999,766,4981,-4517,2784,-2669,4882,1113,1632,-2232,-793,-2312,-3547,4294,306,200,1692,-3219,118,1263,2870,-4323,1765,580,-4337,-1129,-2423,2788,-3322,729,4573,-5090,-5512,-4578,4168,-1450,136,443,1412,-2199,-4144,3911,-1831,-3020,2021,1276,-1334,-519,-3334,-2769,2689,-767,-1854,952,-2920,-2154,-2772,2297,-528,1527,1949,4808,-668,-1987,-3326,-342,1529,1336,136,508,-2047,-1458,2131,-1099,12,226,-873,-2642,919,-1777,-1977,-2052,-489,-275,-4073,-1583,-547,365,220,4520,-1872,-1779,-2693,-3949,237,1273,-3332,2607,-1794,1191,-2081,-103,-1320,-2104,1874,-1825,25,1554,2255,-1607,-2586,-5497,651,3322,-3104,524,1499,-1337,1543,3317,368,1648,1252,2642,-770,-4046,-484,3579,100,179,3908,136,1659,4331,-4516,1677,-408,-536,-1147
-760,-3030,-824,641,-151,-3436,-1317,2947,-901,-3249,357,-288,13,-3183,-112,1161,64,325,-2640,-1863,91,-2684,600,2726,424,303,3532,2900,210,-213,-1994,-188,-103,-837,985,-2028,3384,104,5354,381,1241,-2773,950,1024,-4,1280,201,-1155,-1354,112,1877,-760,-1750,-895,247,-2512,-853,-35,1855,-1575,-61,-2484,3694,-948,-1069,1780,-3440,-1536,-2492,2078,1979,971,-1791,2189,144,204,-2495,40,-2869,1164,-2203,2525,14,4711,-3543,-1563,-2042,-3065,2929,1077,-728,3335,-2741,213,-425,1627,2134,-2995,-1692,1061,691,397,1063,-1156,-676,-5431,-1374,2787,3692,-1351,1532,930,-3584,-2348,978,-2619,-590,-1092,4044,-2114,-2400,-2498,-3794,-1750,-3472,193,331,3634,-1574,-228,-235,2642,-2806,-966,-1418,2276,3008,2105,1701,1743,3143,-3295,-2974,298,-1010,525,5444,632,775,-1125,2538,-1364
-2742,-4142,226,2304,1049,-4014,-2260,2198,1305,-5831,-867,2588,-335,-1836,-814,-1326,-4712,-2054,3203,1752,4011,-824,-2569,301,-2029,1638,3857,3778,3284,-3162,-1899,734,2535,-430,1626,-3460,3797,2090,3604,-2120,-2694,-1215,2010,692,2956,957,2173,2733,-1635,171,1349,4133,-1384,-45,-3157,-2713,-1278,847,-1598,-133,-1990,268,-323,838,-1883,238,-331,-2528,-4480,2054,-3548,-838,1405,5686,3754,3585,-5302,-1489,1366,3235,1457,5786,1375,2068,-1338,-4647,-1352,-632,3610,-733,-524,1856,-6220,3002,391,750,2171,-1068,732,131,-255,-385,-1518,-1002,-1213,-3123,-4068,1727,2377,-2277,3913,4021,-1533,-1995,1197,-1586,1414,-643,1123,844,-2959,-4457,-4458,-614,-2508,48,1475,2122,-3486,2313,-2803,32,-4248,1756,-3692,3354,2080,-18,2171,3547,6118,-3822,-5742,-1659,-2872,-1911,6503,-1095,-1823,-163,2602,-483
-1253,857,-2480,2910,-3439,3059,2338,-1362,1689,-192,2789,-3284,-1623,-378,-407,1212,1865,30,1715,-245,-2596,-2453,3214,-2592,-1523,-2110,-3319,-1885,1277,1302,155,2289,-1382,409,-1230,358,-3042,-192,1217,1012,-2805,-299,1904,-110,-493,-574,1418,-1138,3514,114,-1989,-2218,2305,-4180,-517,-3220,-954,-43,827,-2582,-1884,378,227,-3432,3014,-2790,-361,1198,1914,-1963,-284,866,-885,-1650,-2551,727,-2224,207,-1376,-2141,-2344,-3400,-1406,-3297,-3336,-70,-965,-2002,271,-226,-152,1528,3944,-2214,-1491,-355,-451,2360,852,110,867,-1604,-1987,395,163,611,63,-50,-3713,776,-2011,-1066,3153,-1822,-4387,4039,-1149,1772,-1271,2498,1857,-2048,-273,-327,-1386,1771,2114,-1,-843,-751,1367,-5500,-1653,57,-4059,-708,-2498,-1298,4904,-1512,-2213,1349,-1985,-2566,2054,2279,-604,1531,1688,2812,-462,39
-47,2182,1772,-4288,1638,-3499,658,4658,-1914,-5665,-4101,508,-1483,-897,3618,65,-3142,-1077,1617,-564,1805,-247,-148,1441,3168,1295,-632,407,-3707,-1742,-2646,2872,6304,3319,-556,-3208,-54,614,2610,-1003,360,168,-442,-1351,4639,-1055,-60,318,-781,2311,3552,4302,-1588,606,-1142,3916,-882,2172,-2844,5407,1127,1933,-1440,-2353,-2268,5288,1827,-233,-946,-1175,-1784,-327,687,3352,3007,2426,2737,505,2794,1811,4132,3484,4801,3507,1541,-2114,1211,52,1151,-768,3230,-80,304,5383,224,4559,2174,-1658,2516,5362,1607,1866,-3979,-3026,-870,-4161,503,1164,-431,-4104,-1339,-1023,-3275,-1389,3843,-1871,-1712,-391,3973,-1723,-937,-2005,-2194,-1442,2237,2015,621,-1340,-1251,3194,-6114,-2543,-656,-1719,-4607,-638,-418,4074,1662,-794,2506,2373,52,-2679,610,-971,1530,1618,-2940,-1191,3834,-2013
398,1456,2240,-1274,-1497,1651,565,941,-3093,-715,-2245,2118,-1899,669,6110,-1810,-1173,-3185,2000,-1704,898,-75,-4297,-724,-695,2679,2203,-3012,-1511,1213,2554,-4604,3232,173,1244,1271,-1734,-1314,-907,897,834,-2676,-564,1789,1818,-182,1002,-2568,441,3449,433,1748,-1660,-2311,-1721,1853,3827,3447,-416,2196,1930,793,578,-1333,-1630,-1670,933,-1789,-1100,181,170,2465,-1834,-300,-1145,1019,-431,625,1104,794,-212,495,3095,1451,-1742,-2164,5204,3159,-289,-3398,3837,672,-1290,-961,-2189,-429,-2727,-1677,1648,594,-2706,1440,526,-3393,3842,-134,-189,718,-991,-1746,-873,-1320,1228,-813,1743,4129,-811,1004,532,-1055,2450,-1805,2208,-1061,83,5008,-1943,244,-614,-573,-135,964,-1887,3257,-1934,2813,5458,-1158,-100,-1089,1350,2079,-2574,342,1538,-1617,-327,-1237,-7,-2276,3431,1424
3593,3638,-766,-4221,2414,-1113,3634,-2575,-346,-1493,2766,-3665,-1826,-3568,-1230,-1211,2034,-605,584,-4317,-1184,-6142,1045,1057,2479,-1430,873,1808,654,372,-902,599,-1902,303,1726,-738,820,3007,-72,3655,-504,4565,371,-744,-1679,1288,1796,-3475,683,548,-512,1881,-582,1459,447,1952,4025,-2944,-1691,2550,-510,2970,3173,-3457,1197,775,-4436,-51,2068,-1671,-739,1971,-1128,-1111,-2054,2009,365,-1955,-1535,-4144,-1726,-843,3630,754,1391,2064,1992,-1250,-1178,-1832,-2276,-2112,-2101,-1767,-444,-1318,2280,312,-335,2786,-5287,-2920,1531,871,1505,-1100,779,-1352,1035,801,-284,1167,-662,1385,3165,2929,3183,-1986,5105,557,-658,3738,-1923,72,-2079,-1632,159,-441,2039,-645,1513,1984,-5704,-3074,-2151,-916,-544,-368,541,-1835,-476,3048,-1937,-432,-468,-1137,492,1949,1339,1066,443,619
-3271,1156,2704,-936,-2238,-428,919,2655,860,-2671,-1996,64,-1688,2168,-428,-1471,3124,-1455,-574,1350,1360,1157,-2761,1384,3710,-1112,-1066,-173,-2231,-9,5427,1214,260,2983,733,613,-440,1735,-706,1212,605,1669,1726,-1175,6404,1120,1253,908,1638,-1928,-1122,-3397,2459,2254,-829,2706,2604,-462,-1763,2186,396,1538,-351,-748,499,-2073,5495,-1228,3368,-920,1293,1627,931,1359,-3843,-321,-1352,408,704,2681,948,452,-812,-345,21,1648,-1254,2522,-2599,-3199,2062,2297,2956,3745,454,-1851,-727,2834,-44,1617,-725,-1620,-3802,-1955,3288,-1267,2442,2674,-4882,-122,-1796,-4125,-1301,662,3708,1056,-1404,-708,-1021,1646,2404,1638,5244,-712,3662,243,-1251,1245,384,1278,-3474,-3972,-697,-863,-866,-4677,1297,1829,-969,1448,229,-32,1517,-5316,2578,4138,-7250,5451,-2307,-397,2916,649
2200,4326,-314,-3065,5007,2948,3714,-2842,-1480,1206,-6146,2731,-482,-281,2008,-4636,-2730,-1219,684,-2010,-3486,1983,-2843,1838,-429,43,-3226,-1145,941,1275,-1858,-4308,1406,384,157,-457,-353,764,-3354,1978,2774,4230,-3636,-3643,-730,2966,-1009,-2449,-3406,2533,684,4917,43,4854,2645,2638,4562,2798,-2215,2863,2292,4601,-1224,6328,-2791,-839,240,1138,-1354,2510,-21,1906,2188,-2300,269,106,2397,634,2789,-152,-1254,-777,3827,-1375,2974,1019,3135,1923,755,-294,1605,-3265,1303,1324,4652,2888,902,-717,806,-22,-1073,615,-1366,734,1312,1451,3952,-1862,758,1019,793,136,2473,585,3987,-1768,-2721,833,4554,2315,-1893,-372,1248,5872,3605,1574,-260,-1908,2446,6560,315,-111,16,-2707,1097,620,-421,-1922,-5086,-8,-62,4799,382,2058,1570,-1643,-566,-3384,-1458,147,1478,3468
-1202,-1599,-459,316,1075,-3813,-1770,1017,191,-3877,-1465,542,-1934,-1133,2380,-1869,-1835,1156,-608,777,951,-448,-2505,2891,2129,1410,736,653,-1412,-953,-914,473,4279,-1061,-32,-2791,-479,761,1902,604,1380,-4000,-1000,3513,3422,-939,1503,-761,-1442,-945,2315,815,1621,-670,-1714,-766,-3605,295,-1026,1585,1013,-1558,-480,-851,709,319,288,-1795,-3733,-285,248,1365,2282,3597,4748,-238,-782,-2434,3064,2184,-2014,4133,3022,1205,801,-1955,-128,-1219,-413,302,1581,-3127,-2679,1491,-623,-1257,1372,-225,1359,-718,260,140,-199,-876,-535,-8629,-1276,3066,783,-3648,-551,569,495,-2618,-414,-3561,3259,61,831,-3504,817,-4569,-1089,-2180,-5129,-509,-124,1507,-967,1317,-4666,2971,569,-844,-1081,1046,361,-1503,1986,1461,2817,-370,397,1037,1774,-1880,-772,-1716,1689,247,6427,638
-717,1035,-683,500,-1496,-577,-1749,-497,339,-2659,1139,-3,430,-1745,2342,-1653,-1915,1632,2394,521,1543,-1001,-107,345,-576,-1635,-434,1169,628,589,-2249,-689,-2578,-146,941,2239,-1550,-1391,2045,795,-1091,-1839,871,1483,1494,1247,9,1947,3356,1284,-1377,-132,-471,-3418,197,-2166,1348,1595,1854,-232,-217,254,-1046,-1134,-998,444,1631,-2955,-398,-2630,-1225,-449,1004,624,-497,-217,-3944,-1084,332,-1675,-340,2906,1179,221,609,-1281,-252,-1478,-1249,-3408,-1487,-893,623,334,-1302,724,2340,2609,1215,2255,-1526,-3314,-3866,-2033,2310,1625,782,974,695,-723,-2493,690,1953,155,1169,1617,261,1757,1802,1108,-917,-1520,-1010,-1417,1118,1642,-176,1756,3318,-1935,-1470,-1672,-3312,1829,-1646,179,990,1214,2359,3438,177,108,-2201,-1262,-3352,2626,1122,-1018,115,803,1836,-713
48,-1944,798,1588,-487,-1652,-2629,714,-1633,1473,1555,-1368,2072,487,-1991,4264,572,980,921,-1732,328,1810,-1084,-3376,-4044,-160,1226,2275,-279,306,-2071,-175,-2921,-3933,-2602,1231,-409,-1445,300,-910,-1883,-2640,1405,-49,-2418,-436,-1721,-2144,-677,-2773,576,-2348,-4006,-2548,-1858,-1508,-74,2363,665,-230,-2048,-5685,363,-275,3599,852,-3410,-570,-1762,925,-69,226,1471,-1437,581,-2756,2878,-273,-1380,-229,922,-1638,-3482,646,695,1140,-1081,-463,347,341,-936,3221,-1611,-2212,-2810,-3215,-246,-1365,-2053,-4653,1319,-1881,1475,-2781,-1090,-80,-4425,805,3839,2317,-1601,400,344,-848,-3607,2461,3640,-1875,-2192,62,-365,1386,-452,-2111,-2848,412,851,434,-109,-1844,785,469,1657,2623,1039,-1746,1714,2030,2000,-2481,345,-1827,-1950,2979,-2253,-2473,1332,-1119,1362,-2393,-1652,-143
2102,1987,3624,-3293,74,660,1047,5464,-2694,924,-2122,587,1900,2832,1979,-764,1655,-985,2781,155,2181,2598,588,953,1993,620,-654,-2583,-1836,-18,2686,2424,-429,-2218,-3491,644,389,-752,-2665,2300,462,3456,387,-5337,3558,-1909,714,-2208,-2059,-1014,16,-1320,-1605,6419,-1670,3388,5711,1490,-1217,6736,2282,1960,4775,1115,2416,3181,1964,-2634,3159,1951,544,-2502,429,-1298,-2624,857,4693,3580,2511,-1127,3166,461,1702,780,2778,722,3491,4341,688,913,-434,3817,1104,1018,439,-2106,-2021,533,-246,-1968,1726,-787,-2014,176,2144,4103,1494,-2346,384,4565,-598,185,-799,793,4380,2165,-1959,-2803,-943,-249,1772,4776,2558,3829,6149,651,-2118,-1601,-276,611,-4230,-3748,3419,1045,2486,-4541,-856,4111,-5355,-3846,-2861,3885,4717,-1014,-1069,-2134,-4206,2794,-3349,-3042,-4072,1659
2402,876,1031,-809,-664,-1117,-3538,-5047,3991,-1626,4255,3162,3208,-4356,2753,3031,-412,5293,-2312,373,3276,-5326,1585,3530,1908,-4219,-2722,4647,2078,-631,-1026,-6250,-3044,-1454,-493,3568,-2654,-2390,134,-3213,2211,-3269,-1204,260,-1015,955,-339,2659,427,-348,-4259,514,-2087,-4174,-1622,-1719,-2961,1052,4227,-3590,-2250,698,-1441,-4549,1217,1998,-105,-1002,3791,-595,-4486,2158,-2499,-380,-2301,661,-3299,1846,-349,-3088,-53,-4047,-4344,-4458,2575,5158,-4,-1433,-2282,-3015,-4356,-5639,644,-870,-1765,-4236,-1439,1354,8050,3279,-2586,-448,-901,-5149,600,1074,-3908,4445,-2105,-1690,432,702,-2035,1238,483,-5264,7203,783,-613,-7338,1245,-2657,-5464,-2595,598,-1314,-1570,2087,5068,3821,40,3609,-4002,-1643,-1280,3431,3206,1192,746,2366,-4170,-368,-776,5783,-579,4890,-1190,4845,2681,2124,1553,-2839
3676,-1662,315,28,-98,-1450,-947,2623,-2312,2503,1415,-1736,2440,721,-3251,2966,-1123,-141,-4161,319,520,-4792,3500,596,-80,-1905,1558,216,762,869,-854,1846,-3049,-3886,-2023,1415,5312,426,168,380,-3517,276,-488,-3511,-887,1733,-3592,-7181,-3238,628,2184,-2575,-2098,2993,1348,-2619,1737,-2028,343,-857,3498,-3823,8346,718,692,3777,-3831,-3661,2963,3613,3156,-8860,-661,-2344,-1628,431,3261,1807,-3802,966,3515,-4467,-3182,690,-2181,-1374,-2022,1761,2307,2981,-4475,2306,-322,-155,-1740,149,389,-4775,-1180,-239,992,-1196,3076,2408,616,2539,-1849,-935,2272,1050,573,1812,-5120,101,1887,-1620,-229,-394,1568,-1319,-1639,3853,-4031,3849,4251,2399,792,-474,-1561,-1629,99,134,-256,48,1146,-4271,-397,5959,-1508,-1529,47,-1105,3839,61,-1916,-791,4168,-310,-1680,-427,-3668,-2252
