-1271,-543,-517,-482,19,-759,-178,-846,798,-308,841,227,394,666,702,-356,-1061,-1301,-1549,-47,-253,235,905,-268,-862,445,-581,-843,754,-1939,774,319,35,-295,-193,-385,145,893,244,380,-516,731,-1589,-140,-23,-1433,-408,-250,-995,1178,840,580,-365,1523,-675,600,276,-391,656,-150,-879,82,1186,-1803,-1080,1244,-1818,-388,831,-487,-408,-79,-165,-324,-97,662,826,-452,773,-906,-628,-494,-119,208,399,603,-29,856,1083,27,-1543,223,-852,-925,344,10,637,-191
250,275,148,975,-262,-109,-25,-112,-30,93,-112,901,245,557,-195,-1093,1040,84,1031,-152,658,1028,829,568,-998,-1285,-4,-255,-174,-437,-505,560,533,669,540,-367,-484,-1005,-1298,56,558,-699,-307,249,-282,-434,-704,141,930,-596,-869,88,410,-796,846,750,121,449,729,-359,333,609,-1740,528,286,-240,104,-268,102,-1110,944,-289,884,524,154,-547,-773,610,549,386,-1732,-326,22,-22,-154,-42,99,-502,-661,491,675,-808,-1401,147,-1023,-816,-493,720
-176,-252,1215,-1660,-45,-1078,-1065,-1771,513,-203,181,45,-410,-729,327,283,-466,-1975,-459,-1656,-516,125,299,308,1031,-177,247,-206,645,-1189,1029,48,1221,457,449,1200,149,235,-10,-283,1210,1379,378,-517,-150,-64,-495,97,9,1191,1764,-1320,721,-1290,66,-674,407,-975,174,714,-1042,429,1791,-1686,-933,1674,-23,-882,-1345,-77,109,-3,-1592,-1305,-852,683,366,-540,352,-303,829,266,-897,201,608,214,926,-1123,87,-364,-127,145,-380,-48,275,991,1158,335
557,615,-176,-1026,161,-151,-432,908,-196,-867,563,-810,-778,-370,-696,-205,-16,-534,1186,-804,1169,44,-55,0,979,175,-923,-1516,-1100,689,-1203,-1121,-378,-1423,-259,-937,96,-337,931,-984,29,-326,625,-1806,-1393,20,567,680,-1289,604,727,-1845,395,-797,664,-947,692,1749,347,867,-461,-342,302,492,547,-968,670,-140,788,-535,-388,-1071,-1029,197,-845,-229,-462,332,-789,204,31,533,610,497,392,-493,1293,158,-593,-1389,-425,-324,1167,1840,462,-901,148,-800
-546,-321,905,-250,-849,-10,622,-423,-540,-18,437,106,-429,360,197,-134,-138,-608,687,-1047,994,1565,142,8,51,-167,-121,596,61,-248,9,387,122,1301,631,-684,-99,149,-815,291,-88,-923,92,-318,538,86,-194,307,29,483,-580,-28,993,-295,1217,-6,-930,488,-748,-433,752,269,-356,238,-966,150,1052,-189,291,-1278,-270,-229,-563,-814,261,-142,-809,-776,-463,7,790,211,119,352,-960,-891,-244,236,-438,-430,322,526,167,-112,-751,-1007,-728,29
893,291,-860,558,673,451,498,484,212,2,-91,-219,-1836,-1417,-2122,-132,391,-954,1093,116,-171,-886,-678,131,-1147,-504,-565,442,-863,985,569,-1001,-664,378,587,203,797,-979,985,-1189,70,-565,242,-781,-950,439,192,-555,-1146,455,-57,-291,-1433,-262,-690,-146,830,395,-707,-826,1103,604,-794,-166,1079,-440,-139,-439,-921,452,1084,-571,818,-73,419,-236,-762,624,973,-602,786,366,1207,1141,-1089,941,-155,836,-794,800,-193,1292,-912,995,1139,339,-283,-146
-566,353,-82,-365,-89,-277,-301,22,-236,1254,-356,671,133,-594,103,-9,-642,235,206,-302,321,761,-774,349,608,-184,323,604,1061,1577,-329,-298,547,749,692,509,406,225,618,-86,-41,520,736,-126,-990,461,242,1054,83,-206,-737,669,-722,-637,192,-241,-320,-675,854,-574,429,212,-763,-431,373,1139,91,750,-1665,576,-853,13,495,-726,245,-472,318,1030,373,-780,347,-423,138,904,-249,-731,-67,-1431,-505,570,393,-493,648,343,559,-480,-5,198
-933,717,696,-549,1658,-86,1485,400,-440,130,581,280,563,1708,395,-865,-115,165,176,906,-802,-75,-18,-714,-187,-932,926,1214,-707,244,126,413,-290,361,268,-1164,-1023,1469,1338,815,-799,-2053,-1315,636,22,673,-177,2499,1073,667,753,1175,225,-1057,-1555,1620,-386,831,477,-1170,797,-574,-237,1359,-184,905,-177,-77,-204,-377,1100,860,379,-24,-63,-706,367,80,-168,-897,-886,-487,1082,1124,-534,-774,1384,1268,126,85,330,-445,-640,-735,-1154,-312,-1448,-733
-253,251,-217,142,1069,-67,417,-34,826,40,722,1279,102,41,-9,-1577,632,-287,-340,-443,-556,-707,1214,-1248,-1340,199,-782,441,621,118,1290,143,245,807,-219,-1343,424,38,-225,264,-878,-749,-1071,883,-352,-636,-1508,196,1818,-379,1950,-603,-115,-199,-851,820,-113,74,-282,-833,-431,149,653,-541,158,264,-1537,-1302,735,624,783,599,313,49,259,-137,745,1033,884,-466,-208,1643,-32,-18,-432,771,33,210,-443,828,-669,-108,-1169,637,-965,-954,-359,-384
-346,470,-282,423,-124,-576,-1096,-817,2190,518,-1384,541,645,40,-58,-358,116,721,-604,261,-545,797,1173,821,179,353,81,331,-742,-755,590,1145,701,155,178,954,-533,-218,-1045,894,967,-657,-382,341,549,839,-447,63,657,12,618,-234,-704,-188,-816,855,882,-1058,348,-843,-844,-181,81,-806,-504,581,-1095,-1052,-1353,789,175,-675,719,-40,289,463,262,235,-340,-543,813,-783,409,55,547,379,972,352,-28,444,-34,-87,-463,75,816,984,161,605
829,627,1717,-63,-346,-88,212,756,-1336,757,-1781,-630,-113,108,-516,1460,-915,959,350,1055,13,-1289,-537,170,1746,-150,800,554,-2116,384,-442,-426,244,-781,-525,468,-78,-515,248,32,-363,-242,1272,606,1995,1546,727,873,-594,-211,-609,-339,-107,478,722,-158,-509,792,-242,62,-838,-1381,-68,929,1056,-758,679,-552,-593,-759,1467,1126,-795,250,397,-809,-1055,-630,-1854,746,93,-116,565,-1140,344,87,-170,230,-301,-1904,629,-473,0,-546,512,-42,-822,657
-506,-1136,-756,43,955,105,1840,-1087,536,-770,579,-368,1418,1151,322,201,437,-232,-538,1322,402,-1861,267,322,-1070,-123,229,562,277,-199,197,1533,84,532,-133,96,-298,-92,134,47,669,908,-1515,635,1543,301,-380,-1439,551,689,643,537,-201,918,-1941,-175,-778,331,458,-427,1012,-949,404,-246,-944,1366,274,430,551,-15,1245,1362,1185,-618,53,563,1141,-1627,766,-696,-191,615,574,-432,-181,-519,643,651,-1057,1294,763,214,117,-1824,1217,1610,526,800
116,741,1219,-1005,-251,-1272,9,447,-608,-769,413,-1582,-1322,-520,716,-836,438,-1589,1559,-154,-93,-387,-678,-925,-233,-1559,-624,408,-1967,-1925,-1455,-203,886,302,2036,238,-587,746,255,-500,107,-975,931,-578,-114,478,-466,939,240,885,846,-1933,924,-1495,25,1278,724,597,-1631,1104,-739,35,1710,152,1052,154,918,-453,-654,-2240,417,1484,-551,868,-690,-101,351,-591,-1004,-1105,654,81,68,528,-462,-619,1112,-119,-957,-2424,-186,15,-293,350,-460,246,-174,-2440
-373,-970,77,1116,-1499,-1866,-1488,-1299,690,319,1957,-86,-300,-581,219,-670,-238,-252,1160,-793,54,871,481,-1230,-649,-806,-1591,-46,1060,-805,89,40,-579,910,772,1292,375,899,-1433,1662,1634,-385,-427,-697,-1437,-344,1496,1098,387,149,-661,-372,403,-500,1740,-349,147,-998,-283,1335,827,-473,-445,598,405,-1052,-33,-559,732,-328,-358,-1253,-490,-958,1065,636,736,-683,-125,1000,-427,-108,427,325,330,-919,188,-582,1332,968,-214,-53,122,337,-803,-298,691,-616
-973,690,-328,-1612,440,289,-29,106,49,946,-69,1322,276,707,377,-1730,745,-954,-780,-555,-103,1399,945,1149,1486,994,1014,106,641,1280,-124,-178,1177,-349,-1118,-263,321,-703,289,-1129,-609,714,-632,-47,-419,-311,-1844,401,-560,-977,-412,1078,273,-397,-290,-1036,134,-872,141,-1225,-477,432,-698,-1176,-793,1008,1146,-33,-472,1333,-257,-828,484,-1113,-1118,149,825,750,1108,-762,262,985,577,620,-427,-200,331,-508,120,412,-189,-1194,-455,765,165,-378,-624,984
452,855,-418,-1249,809,-78,-289,980,168,-642,1105,-684,-990,-885,-295,-1721,1884,-680,1050,-223,178,-937,131,-234,7,-401,-444,388,-978,413,-732,208,555,-573,-183,-146,-373,-325,723,-1433,600,146,456,-474,-1703,-738,-721,-695,-736,-531,307,-2199,931,-939,-480,-228,815,55,-697,1723,-302,-191,1079,764,535,-568,1517,320,735,-179,76,-745,1178,-530,-294,545,1099,314,-4,-2,-212,513,-546,643,-397,-1196,1506,-120,-23,-348,-768,213,30,1013,181,505,1115,-1678
-712,-382,628,-322,221,-341,304,-188,419,633,1008,420,769,378,800,809,142,353,-242,-274,314,-249,-158,116,488,-471,-92,948,817,-99,524,1267,-758,715,317,-791,160,1211,-319,893,-166,-222,439,1297,555,736,-698,-316,486,173,198,-97,985,-1143,-316,-802,-1456,648,534,-485,-581,132,-584,1007,515,1065,565,11,-655,463,79,-239,132,-470,-573,-473,-105,-253,-416,-22,81,-363,210,-1080,-168,-451,581,-687,531,671,-93,387,987,10,-189,751,1532,634
-73,362,-1027,265,-128,1274,76,658,353,214,-1368,557,1327,466,886,-378,-28,1188,-973,581,360,649,-75,362,84,1622,487,-645,808,-196,387,150,41,-643,-107,325,141,53,730,-765,646,1399,-792,225,315,-547,-721,463,-1378,-551,-982,-118,-167,342,-252,-543,66,-430,50,-2024,-937,869,-591,698,-233,-871,120,1115,-1832,1194,-1262,-70,1550,-935,-210,322,-350,347,-64,372,982,480,-265,1122,44,669,-416,-137,-1152,952,-302,-581,48,1155,-683,218,-274,-349
-289,-1150,1445,-551,-1594,-714,370,-952,-900,-952,552,488,-378,806,1004,-757,1582,-2084,281,-1364,-395,1316,-126,-872,226,-1195,82,80,390,-1382,-674,3,328,2085,544,-62,-194,-947,-778,-251,-460,874,791,1332,179,-1120,-122,147,1878,120,-508,149,1655,-728,431,-7,367,-406,-711,73,119,287,512,-684,-451,865,1842,382,195,-1314,280,-147,-473,-589,-310,876,342,-692,815,-32,1432,-249,-1563,-858,-901,-605,-511,-1305,313,-511,-112,28,-1196,-318,-1507,-563,-30,-383
516,529,-223,207,762,299,-352,723,-153,575,298,341,-419,-211,-61,-613,692,643,41,1056,-657,-231,597,325,202,-96,763,-111,-990,1255,-319,-544,80,-46,-251,-18,372,-125,319,-24,-5,221,-443,-32,181,-280,-251,887,-1272,-441,-813,655,-98,457,580,-252,789,-7,607,334,-220,-464,-443,459,-389,-341,108,9,-3,514,831,25,640,318,-152,-43,-291,879,-265,190,-208,-107,34,-900,-405,48,-75,28,-918,-141,577,-431,-835,-344,244,-131,-770,-511
-913,-1224,723,-1534,-761,-717,1195,-512,-406,-344,407,-766,61,1286,102,137,515,-1279,-396,-99,896,-521,-998,-550,1087,354,632,600,-370,-1382,-693,92,340,179,-52,1001,-626,55,173,69,679,967,727,578,1166,606,204,111,-820,1250,-359,-445,1906,-464,419,-1209,-988,-417,-1064,-489,22,-266,962,-178,-413,1006,1860,87,842,-511,-1044,235,461,-1179,27,818,353,-2458,-476,-1217,773,-437,104,259,-448,-957,657,-62,-148,-535,-144,297,896,-1307,90,1496,468,290
-788,-187,-981,1582,-299,-326,-1298,383,1606,623,1717,-667,123,-414,1856,619,-876,1855,31,2088,-823,896,2241,-207,-656,-39,-1912,346,2,-464,903,1198,-764,-946,229,-1064,-39,2544,145,1596,-1514,-1863,-780,-414,-72,-99,661,335,-875,-954,542,916,442,571,-684,-4,-882,99,1966,770,-177,245,114,558,-375,134,-1512,-937,832,-612,-1402,-553,-1321,-860,1258,576,522,-147,-808,339,-1167,-1661,679,415,560,-1253,-150,2086,1174,158,-1541,145,1082,-699,-160,-454,313,-1006
-616,667,282,191,-941,-144,-381,-151,374,-691,810,653,958,327,1607,-598,869,-1284,-212,-453,-359,640,983,-424,-636,-616,-781,1123,283,-156,570,656,1476,1731,1994,167,-133,1388,90,590,-490,-235,-306,77,396,-512,-1677,-478,1363,-1698,-183,-535,112,-1377,-245,402,-153,312,-313,-564,5,151,279,362,331,-261,175,-1165,-1114,-1078,20,-166,1370,527,-478,771,215,-423,-470,908,705,1314,-260,634,-191,-424,-796,-565,-80,360,408,256,-1768,495,-1402,-284,-382,-1389
592,-1596,231,458,1030,249,1763,-891,-628,-759,477,-598,1151,49,270,1645,-144,794,1173,1178,434,-1882,-622,-181,-30,496,124,-928,98,893,67,224,403,986,14,-887,287,-475,-257,1241,332,-322,-5,-11,1259,610,71,-16,803,989,733,224,1124,557,-644,-462,-875,609,1683,-171,1488,-339,445,367,-110,574,383,-361,26,189,842,1193,-470,-605,-441,-749,159,187,1243,-346,-714,158,-431,-11,-307,-847,-220,442,-939,-425,957,757,787,-716,2068,180,676,1528
159,156,-381,-406,-579,237,582,1216,113,-120,-614,-206,-1442,-738,-575,-951,1595,-602,464,307,-642,-673,-337,-692,-420,-109,-604,1044,-589,-659,-128,-671,-572,266,-738,436,-613,-1170,-131,-445,-803,-899,1221,578,-725,188,-61,-187,283,-1018,-28,-347,-1010,90,-1584,-542,110,-471,-1099,35,-18,185,939,-188,735,204,1299,1311,-15,-819,-1003,-703,16,-424,314,1304,-266,-637,927,-151,688,-342,-511,450,-737,-504,493,-175,-288,-14,-50,146,34,225,66,-961,-386,-1105
-1075,406,85,-924,1164,-602,423,-787,828,624,212,1022,1179,858,117,-1291,-674,192,-1112,-4,-140,-571,506,-928,302,590,336,342,279,75,344,-45,256,199,50,660,517,678,-161,522,1123,-73,-912,255,110,323,-586,1866,327,263,719,274,-69,-361,-648,719,374,-768,-93,-640,126,-883,27,-264,-425,1194,-449,-818,-17,336,992,317,635,-257,321,689,1519,-134,95,-751,-86,588,1085,1007,205,-239,1548,376,-487,855,423,-1211,-235,-254,-791,1123,234,121
-42,416,255,56,606,-497,-1035,-1474,898,345,-1209,-548,722,-838,-130,705,-2005,1010,-414,-246,-679,-667,-568,467,587,61,167,-749,-529,-450,137,96,17,190,49,487,277,747,-607,565,828,-572,-388,-106,777,1812,-436,1489,340,1070,816,-312,-966,962,-559,1283,907,-515,-39,46,-825,-135,838,53,594,-102,-975,-1271,-470,406,169,706,-1358,-99,528,-72,-246,492,-297,-259,-19,-862,-581,412,613,695,1254,9,166,256,176,-17,600,-247,785,1591,277,498
-386,-693,856,-1383,572,-284,470,-326,498,-106,582,-124,305,309,656,879,341,-255,-860,-87,-87,-793,107,-738,1212,780,594,321,-2,-652,-162,528,71,303,-65,-80,185,947,-203,598,411,598,739,552,1293,-29,-529,-172,-460,510,1434,-661,1874,-471,-497,-1477,-723,-279,-457,-561,-795,194,1216,-339,-636,1492,780,-349,194,454,-338,152,-557,-545,-640,1042,417,-217,-180,-595,67,-94,-793,-826,209,-455,276,470,587,-560,-25,603,1352,-624,337,1580,1044,455
-257,-143,132,374,-448,-432,-1361,-669,676,1208,451,-367,-449,-440,-159,788,-1115,-276,-231,-449,-386,-66,-92,686,-7,-151,-772,342,453,-166,704,1219,-420,-42,444,1034,661,746,12,-252,815,1236,17,-143,-185,1150,1235,497,-773,397,592,594,-135,71,289,-1186,58,-656,-111,-364,-608,569,-150,1,860,1014,151,-179,-105,-3,427,-73,-395,-971,500,416,644,-928,-505,136,562,-1243,306,439,410,-57,342,376,368,1084,-621,198,259,425,413,1190,1475,-292
-143,645,656,-524,-215,-228,258,292,592,-303,-738,259,260,33,-340,86,-163,-214,203,93,753,-90,-265,-367,-115,-704,-46,1063,-4,-586,292,-250,973,1490,690,5,9,-457,376,290,304,-488,942,679,858,1027,-554,44,-335,-656,860,-582,523,-540,402,282,579,165,-632,417,-384,-151,-564,-117,909,563,-511,-983,-819,-1930,10,546,-123,-940,665,282,-831,-1051,-841,1261,-39,171,-612,643,691,412,399,-180,60,-84,987,-592,764,414,-849,370,320,-263
-761,684,-871,-1007,-83,-107,-31,1714,-439,-105,935,-911,446,652,1213,-1519,911,-201,310,751,174,94,-442,-175,719,1515,125,-100,580,-86,-1199,-176,516,-759,-47,13,-1348,522,560,691,-801,-661,-407,49,-995,-960,-973,-471,-1691,-579,-552,548,307,183,988,-462,-245,-613,-1025,647,-184,-1121,-315,354,-391,-634,505,132,-115,1279,-1354,680,534,63,-1005,444,700,505,-265,-704,-851,1108,122,709,164,-309,-468,582,1296,-1096,-838,-844,644,1018,-6,-617,83,-1483
1265,-294,-79,404,718,987,94,-1020,339,-1300,-456,-53,-147,-574,-443,425,837,90,327,-416,-343,-275,143,194,-748,105,785,-22,148,180,658,306,715,905,-688,654,-338,-649,-201,-758,1753,636,-328,-427,495,-116,-107,-779,431,578,-414,-677,-45,-885,-208,430,470,-163,-429,279,250,720,776,-49,-1204,-110,-91,533,249,-60,-214,-428,-233,816,-21,-736,-832,-292,436,1030,1120,449,-1577,-897,893,260,1434,-60,-1208,1133,982,858,-586,19,1190,191,-981,809
590,-10,-200,-232,932,-687,1,-363,770,55,-598,-343,157,-652,-608,455,-418,310,771,362,350,-1656,-87,184,31,58,-424,-1265,-274,-440,-60,-38,250,-513,-37,1208,1061,-1502,155,-589,1652,260,-265,-799,22,385,-441,385,281,1377,641,-1283,120,-814,-662,-730,1031,511,254,-378,582,68,834,-315,674,455,-991,-347,-1009,74,894,259,-583,-111,-175,-218,535,-139,1114,-756,99,85,878,650,1232,259,1590,-276,-978,18,1048,-475,849,107,1611,1450,913,596
828,-1870,-281,906,-1460,-1549,-548,-1196,197,-1156,242,-2339,-1182,-1229,350,682,207,-645,2096,452,-672,-463,-528,-997,220,-73,-1151,-1439,-176,-2122,-1255,-472,-1025,169,-167,1077,319,-1716,-1427,623,1269,55,571,-944,495,-143,1218,-355,231,1523,133,-271,-136,284,-465,-766,1088,-1143,-1096,1292,512,94,1629,-1534,-179,-1677,283,354,274,-450,-60,-938,-2588,488,-107,1342,352,-562,730,-441,1080,-66,-197,-503,1107,-733,489,-14,1089,-25,285,250,769,-473,1682,-509,460,44
-74,-222,-132,1233,-454,772,-247,-544,-421,262,867,1044,-22,1132,-485,-641,-623,233,-348,-35,544,1381,2000,628,-1082,-57,-697,254,803,546,1504,-278,214,-204,-992,-537,76,70,250,-1074,-611,652,-843,-672,181,-839,481,305,67,-1154,-1223,519,478,727,1960,879,-361,1071,1244,80,119,220,-1476,260,-295,-240,239,-304,1708,-393,290,188,686,-188,267,-1149,-379,-1167,231,1051,-855,-280,263,-190,-195,818,-1018,540,-485,623,-542,102,-672,-448,-554,-529,-948,445
91,-983,263,1245,-781,-73,228,-803,-47,-871,768,-491,178,544,547,553,-112,88,881,197,346,327,520,-498,-1378,-370,-1053,462,-53,-947,323,1010,-165,720,1079,-254,-1017,626,-175,558,105,184,-269,264,416,98,1136,-101,496,461,467,147,889,-81,706,448,-258,1584,269,-35,-163,-569,-290,570,-316,390,-398,-279,457,-2123,-238,883,386,25,391,-248,-18,-1011,-868,429,640,-370,148,-266,369,15,-106,627,-579,-65,-68,812,52,259,-491,-631,21,-235
152,865,594,-1073,-52,-237,-771,-162,-693,528,-851,219,-373,-696,-295,-475,-180,-309,259,-1192,418,284,23,914,1484,-97,702,-830,-579,210,-412,-629,512,-765,-91,40,330,-359,-1043,-864,-78,216,-238,-461,-462,-188,-886,311,282,159,-165,-1325,-645,87,206,83,551,-728,138,608,-670,-9,203,-262,75,-621,565,653,-321,211,412,-294,-217,-51,-211,-746,-623,651,121,7,52,558,-576,109,-535,9,60,-1719,-455,-343,110,-789,-597,367,-661,288,-29,-251
-50,-89,118,109,-146,-551,-854,-544,284,-1238,378,-754,713,32,740,708,84,-629,238,-14,-590,500,-916,338,-283,-552,31,-1204,-507,-574,-874,-327,504,-480,949,-494,-266,532,828,257,-1304,-45,-190,-1539,-375,-205,-858,-462,-44,979,1162,47,1102,-521,172,-284,678,310,1500,-27,-368,338,727,-720,106,-328,-748,-275,-617,-505,-897,-917,-576,45,-249,-469,221,531,-1012,-402,-63,-509,-499,965,533,-275,-647,202,1385,-418,-1078,-546,405,642,-360,44,934,-235
-199,-214,-105,224,-351,-391,-103,-560,528,-399,53,-186,288,-166,269,202,-216,269,576,-97,140,298,80,-193,-24,62,-678,151,-508,-251,35,98,93,106,260,-324,371,-330,-129,232,551,-596,382,-518,88,594,-233,-191,140,540,355,-374,296,-635,-135,175,195,271,365,-370,401,633,593,92,173,-72,-134,-178,-132,-637,-924,-756,11,108,-223,-442,193,-210,-510,-34,902,-194,613,265,451,-530,790,-202,-365,-282,291,601,-51,412,-20,-6,376,-239
40,69,405,-560,735,-883,-224,-173,-36,380,840,-542,-828,-475,-880,37,-80,-1198,507,-213,-419,-1199,-969,-201,349,-678,23,-210,-923,622,-393,-251,-222,-377,399,90,-101,-38,742,73,-38,-578,73,-731,-920,531,-27,980,-653,918,1141,-152,299,-335,-57,-824,-469,-319,429,158,99,206,594,-75,979,706,171,-524,-98,534,1500,-608,-117,-284,-219,137,475,311,397,-1644,-416,-37,-69,871,17,-1113,296,463,724,177,-679,106,209,328,509,609,1342,-221
301,-59,-54,581,116,385,-54,-153,-27,-86,-78,474,418,51,204,184,261,863,262,43,176,201,1099,519,-296,-223,-14,-66,315,405,371,458,64,114,-207,-290,-185,-487,-341,96,97,14,-210,-225,-23,-767,-8,124,1479,-394,-238,-345,-175,285,17,627,-439,723,1065,209,84,-53,131,358,-791,-425,-501,436,124,87,-158,511,526,-19,295,-5,-74,68,-151,222,-484,13,-515,-350,564,393,-54,-480,-678,31,781,145,-192,-715,90,-504,-517,375
-107,-99,-159,138,-232,89,-48,-13,-282,494,-43,302,-302,-139,226,-334,-237,36,179,-325,126,656,649,412,354,-441,-86,-214,762,-78,318,225,-307,104,-598,-132,-141,30,-683,-557,-619,97,-540,868,-548,-401,326,104,619,-529,-388,17,-309,254,-114,251,97,-87,-1,219,115,388,-450,-99,-64,434,97,95,471,47,272,329,-510,25,147,-144,-199,142,1171,-400,-338,-210,-438,194,-211,-286,221,-625,-106,66,-110,-187,255,-736,28,-688,-426,314
-11,16,16,315,-135,60,-69,-7,-445,359,-62,226,361,78,541,70,-125,213,158,15,-218,343,-59,829,175,-448,524,-145,453,286,101,-357,26,-18,55,-39,-184,-400,-195,-90,-550,457,82,332,60,-115,-5,-16,710,-143,-387,-3,-96,184,825,-50,40,171,548,-464,-47,302,-15,129,115,-244,92,35,-824,385,-264,674,238,359,-610,-220,-19,454,326,-352,-790,256,250,469,162,186,73,-811,-51,-153,420,-395,50,-416,-427,-617,-442,175
19,3,3,-28,44,-39,1,144,2,16,39,-148,-186,-40,30,-94,76,-34,-11,140,-200,-39,-64,-91,20,-42,-48,-75,-103,-157,-70,-52,-135,-79,-92,4,-45,110,145,70,-235,-138,-194,143,-22,-54,-141,150,39,-210,364,167,137,104,115,-188,61,-18,-171,-58,17,181,169,-74,-1,3,113,-20,-67,7,119,-46,-255,-229,275,-5,-115,-101,-155,-343,-102,87,76,233,-135,19,-10,99,70,-192,-179,-446,264,206,174,-171,-5,-41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,-31,0,0,-31,0,0,0,0,0,0,-1,-7,-23,23,-16,17,23,-24,1,7,-32,2,22,-37,23,0,46,-20,18,5,9,-36,26,4,85,27,75,-17,-43,17,-13,-118,26,-16,-32,51,-144,-35,112,-12,8,-125,-26,-57,-77,-83,-141,28,-192,190,-2,-170,-76,-76,8,-74,75,-92,-195,-44
