3621381,7847299,35713,-1077761,5158665,172575,1247196,1203639,-3090215,-3530256,-2399980,-1177145,-1111115,1353457,9476593,-100577,1043376,-581297,-2117822,2710244,388649,1600290,900315,1352108,958295,-737853,1607949,-4638865,-7699385,529149,-1313278,-2533849,-5579996,2702665,499375,-448510,485424,2899272,-2808575,3268098,1768853,2321238,-2431033,1859274,-9291899,-3596575,-5004983,2375653,930563,-2554628,-2107558,-1938747,-1418618,-5222024,-1288587,1690936,-703556,864139,2075030,-956561,1520592,4120077,-214549,3100604,-698190,-1786151,1126404,-3289782,-2428800,-791808,2764742,1871974,105886,2476611,-2095985,2242484,-866855,5126508,2068794,-1709304,-3382375,-708687,1807039,-1096414,8436,-789082,1102200,-1730531,-5346909,3194934,3015677,5834839,-4309605,-685364,-8802224,-472324,2283009,-1304271,1594896,-206460
-826980,2565866,1737351,-5361131,2700918,503560,-1789659,-10039,-2518109,794363,4750379,1412270,597485,2540555,93345,1262199,2824829,1363646,2012496,769449,2205382,2091617,-926522,-5243032,-1298870,-3427646,2314230,-103257,-1150042,27928,3580829,-1597107,-2248406,2097691,-351830,-272462,327779,-1803798,1980223,-936852,1354715,-2552903,-2019895,1433231,-421464,-637729,5132094,-1301981,1361280,592874,1667948,1133557,-493891,1067318,1052106,-4322735,2059670,-5664102,-2344156,236923,289892,3480382,-194032,-3880073,4178580,2011312,4588040,-2150934,554796,-1944190,-988495,193066,-817797,-857552,-2037348,2128865,2170360,-2242675,-203540,-450636,1950328,-509866,2593292,-3748256,-4104979,2135911,-189068,-1439530,-813225,2488263,-707877,-2808436,1781732,-2598407,3417018,-1286243,-192899,3979163,-3209715,-766738
-3316925,-1767160,3239764,-2425923,-979092,3507777,341363,2470021,2791826,566789,3027917,2198290,-257080,2949307,-3200430,1709662,-390192,18497,3195510,352745,1452637,-4521153,2121924,-1754896,-2116586,-1381246,-2853838,-304640,684020,920168,2316862,-2847154,-1602629,-412389,828403,-617565,-3436243,-1382891,3653605,-1080460,-566901,-1845484,-422957,775334,49467,432400,86649,-2702722,363274,-992394,2839712,320050,-1221905,380786,874754,-3849239,-1525714,-2626109,-994990,-105282,-2353813,-306198,3005562,-3690127,3053005,9889,-287716,-1123983,-540768,-1214454,44457,126810,1145825,-2359290,-4470753,2969212,3541951,-1061010,30710,723358,-2359312,661377,-3341818,-4280454,-925654,-50357,360250,-1552416,-143288,890784,-1665633,335030,212627,-2737668,695654,-3854069,2107429,3644085,-437780,-144410
2007571,-1906121,-2145304,759328,-2217151,-2456209,-4896268,18009,-2005090,3042762,-2072021,-4105304,5772975,2781788,-1197422,-4194682,837295,-1784116,-75740,-994940,-4688137,-928688,85266,1528421,-4302237,299883,133648,-2955362,8332690,427749,-168561,-107986,1782533,-2583205,-7094079,-1186738,-791062,616333,842469,-1832980,1600079,-27153,-96141,1432274,1663994,1313939,3410459,1879749,-2185758,905675,-3082792,1407396,-1209614,2151423,-1636888,3564431,-308340,2204034,-1751651,-3348018,546417,-928726,-3354852,-1940417,3160461,2890712,-2290677,-932602,-297707,-699105,-2238353,753668,902156,-1088064,-1439364,-4058679,-2759415,-2385389,-358199,2790572,2015378,-2370605,5066268,-741850,1749308,-1191898,1557185,676469,2330044,-122737,-3179738,-3666720,-569664,-1678293,-2530876,-1266828,-1168461,-2043924,-889457,-1058147
-1664462,-2195628,-989062,-4685788,-2596542,-5400193,-838792,4445881,165407,-1357475,198250,-2015087,2019585,2848253,-365846,-1262824,-1426287,-4533806,7308049,-1115331,3911195,386033,-1414907,-4642857,-1666275,-3674239,-80188,6717859,-2216687,-294197,631017,-3861568,-1580925,-1826150,-2553532,-2644488,1236299,6050944,2938564,1940485,-164253,959869,1213324,-5599840,3641005,4229521,398109,48411,-5218960,5785029,5090098,1406093,-323264,823087,-2496196,-534563,-4062808,-1196512,-2659244,-1740672,-1713868,2469190,3220476,-3218279,2449831,279393,358210,-4402837,2688322,-423519,51771,-2647648,5770503,4183448,3788648,-3024277,1656730,-6102012,-441935,-839775,2422659,1381119,-4328661,-656977,-1180793,85317,-4381358,3188,-2565313,761788,-2266361,352777,8690043,-3755766,4982304,-3369448,772569,1400615,2968252,-427012
-1554644,-1356990,5811395,1659813,3570886,2078219,-1974059,-2688474,-1152621,-4525158,-200813,3435585,262092,5077214,-1989609,-1044285,1308984,-2675609,743161,641395,578166,-1143789,-1381058,-3547082,1943559,-433466,-4226701,799145,3033287,1133807,-1428644,-1635162,3763008,3682069,1607517,-5697860,1555418,-742196,1637223,-3758713,-349269,2210034,-1594688,-4652169,5984154,-2850854,1618701,2402889,-4399833,1131966,-3093353,4070825,-1176335,-998752,-338312,4303015,-695914,-3638561,1143589,-3887201,-2515582,-781913,-3398166,918040,1063640,-1674393,2785609,3365391,-4732382,-1526195,5032171,2767015,743749,-4993607,-3271186,1161822,-4311369,1557142,3064473,7644390,1893170,-4884576,-6771160,-4410683,-264468,-1125006,7998719,489918,6081047,3048496,5005672,2200236,5835223,2504426,5807733,2481159,2604827,-3038754,-2057520,1389310
-3462413,-2236853,3108459,1714984,3980552,1373757,3593294,1670763,6407304,-2051360,72641,1061334,-726160,-2067028,-3217938,-2911130,-3834127,1397447,1223124,-480609,44174,2290692,920059,-2899543,1845063,-2557087,1591145,4962924,-6684411,2051283,-3427085,974698,2067804,484902,1804094,-1635442,3938217,2468180,-2639867,4554011,-5879339,-365211,-2002677,-1775169,-3066195,1270612,-1324009,1349467,1986953,-3419883,1792048,-2491293,3617679,-3072187,-3285135,-3415934,-2310912,-3990636,1149651,5464389,-4073784,-2360857,3385551,1031175,1673873,-5537428,-2161388,2706307,-1062911,19474,3679907,2169904,-101597,194314,1364721,916631,-1812866,-193537,2304864,-531204,-1522391,619739,-2936863,771902,-3595216,287763,-2793188,1887306,-907746,-3743260,-2918919,4385106,1677828,2877341,7435692,-1038754,-2370604,3857119,3639402,690918
2188062,467562,-3723923,4606219,-2082357,-5318055,2046991,515000,-3114979,1997959,-1339477,-5628195,114034,-3042397,3030624,-3629502,1155970,7809637,-4090071,208112,-2001050,1575464,2187218,4393036,619065,3680108,5738959,949606,-954450,5095109,224941,602646,1481090,-2561044,-1332033,1862468,1088149,386419,-3694802,7410798,4859986,2863587,-85676,1698374,-4448829,2874499,1526437,3143825,370723,-2789133,-5020568,-2713490,2368249,4220831,-3682704,3157391,638492,3479940,-2025551,-3168890,6906534,-3666140,-1068469,-461107,-3836353,-3941434,6873,1253718,-4317515,-2191308,4423064,349177,2332991,2730692,303400,-1364234,-308499,1019308,1338064,173004,-1127680,-699714,1766978,4446934,-1493539,1685856,-4002206,-766322,2646496,-2908589,-3320877,-193363,-2861863,2399007,-2438564,1186804,-4266763,-5070606,93928,6188858
4442088,-1757031,-4395921,2580494,-313571,-3029420,-2162806,1561117,-3021487,4931384,705081,-7414327,-135932,-2196677,-2271955,-2346378,-1701757,1961129,1294883,-1894451,-6139168,-355608,557803,-2081637,70236,4655672,6720489,1266158,-251632,1915446,3991211,5509478,475985,-6161299,638906,869005,-692944,3920841,-121517,2332946,1733218,648637,-2649584,2477418,3326420,4972154,2941302,1656684,3865637,-4031478,-1037346,2139169,-51972,548121,-218352,1281990,-2058906,-1318246,-3055850,-2263036,-1677000,108597,-61969,901579,-1452074,-6176099,-1591071,1494742,6583392,-941544,-151866,3150422,-2535925,-272669,1052489,-4877736,-1272229,-7846823,-4071410,-5252409,604226,-2873011,5722422,2648407,336894,-3002913,-5742594,1145362,2718673,-3388312,-4296020,-2858940,-1312611,2568565,-2038849,-607448,-3930157,-722181,243050,-3097537
2563053,-2969011,-100099,7499440,1718684,-490738,-6393389,-635414,3913667,3158177,-2366395,-1086252,6487876,261288,-3944887,-6447797,-6305483,2198660,1802292,3978489,-6054177,3265300,426943,-534750,-467734,1019327,2366748,4159766,-1885165,-2323508,-638664,3425800,6467351,-2428886,545176,-1715580,364739,-3456676,-639687,1081813,-2445181,656703,118261,-352193,-5421283,3716393,2881585,5973093,2164496,-1929960,3800470,-2549813,399288,3235489,-5234162,5007369,2670913,-4690812,-1987878,1225062,-2532993,-1692834,628362,4259885,-3373098,-4833307,-2492810,4564238,2352340,-2012662,3171376,692741,718944,-4934421,-420041,-2860250,-131920,-3085221,1099613,-413925,-3778922,-566263,910170,6274362,-4295551,265319,1295262,2453343,4017880,-4572549,-3585983,-38259,-2941831,7254308,3716067,711444,-3377236,-172425,-2798288,3883692
-2797937,-3944627,1845190,2355463,-2291887,3697042,2724440,2553233,9283766,-1554834,-1322934,2281295,-3016612,-101368,-5121734,-2822008,-7326,-2070672,436914,118539,1640161,-2234268,1026567,2725209,1907814,-3591268,-5761131,3813458,-1932731,3588470,-4152186,-1418935,3781158,-1300879,236842,499003,-264918,1775694,-641360,-4058064,-5180839,-3068774,918288,310465,2097087,3680248,-4150603,-978049,-647358,1068965,-341501,-1597912,-2688305,94839,2399160,2287776,-1443554,55951,139408,2766809,357826,-4871396,6592772,4418800,-109294,-302545,-4824421,-1653666,-521854,-216004,3484313,414760,1457628,3633959,-902968,-2094499,-1454722,1506501,909025,3119987,-912,7590851,-1172046,-2014315,-1147031,1362529,437530,230217,-2742344,-2843163,1979149,3009159,7281,3910550,862970,298687,4965592,-1019357,2529634,-2207055
-625222,-455682,-1271945,1260664,-4274899,2217106,90858,-1659024,-1291404,5431829,3289002,2247304,-809307,547145,-119456,768993,640444,4392138,-948428,-6257320,-1792982,-4330468,1861159,-133312,148704,2511775,3783448,-2148627,3434742,-247833,-638810,709225,-2040541,-2206653,780414,2320760,-1908644,-2194719,6199647,242776,5047259,-2698419,2834907,2194472,1502150,-1784841,523468,1085987,3301042,-2697736,-758552,829246,2141703,2995361,1556104,-3270038,2207316,3661684,-3793065,3711049,-128708,638916,-2787638,-2186089,517502,3366075,-1473867,-436242,1129608,-1889262,-1510024,-4660851,-1843690,-2975054,-2320154,-2032007,1542658,2983785,-3559849,-3333289,4037326,-533661,1319573,2017764,1159786,3190979,1849500,-1547774,2367,-1442288,-1280076,-1840725,-1921735,-2485037,-4916609,-2644435,-1624157,-1078814,-7175573,70743
-1093088,-1256717,-1555194,278693,-4835127,2656405,2442011,-546090,-1890608,-1198050,-1093293,1325317,-5205445,-2113812,2458505,10030805,2243569,4119198,2327888,-1371238,2734274,-1857160,-3154683,1686907,4984516,2607954,-1775446,-6145564,2598902,-145690,3041874,1045092,-4262805,-2008573,5566439,4018823,-3288910,-2138499,1080686,-2105116,-2891463,-2117736,-504522,652123,4573344,393719,-1142146,-2812143,2978276,-5038998,-3030078,-361509,-2026601,-767633,5530874,-3386166,-33115,-1398261,303424,-1303954,-321506,-2015341,954584,1069904,-2658220,800466,1456171,1013128,2000638,-789884,-1774184,-1527383,-253239,625364,2129603,1066811,1576372,1772225,118140,-4756949,729143,3025789,-2265756,-1550879,3038672,268741,408456,-130039,-477222,-173197,-401658,6742683,4920798,-85721,-590057,1911269,-955391,-401003,315111,2158890
-149337,-147629,2468903,35240,3403799,2714685,1896470,-948653,17391,1666412,2602896,4623437,110429,-560159,3053534,1291416,-564900,-4645167,-1584310,-1514189,-5046170,-491961,157864,-865509,-1555961,4487930,-139551,3758084,-1472603,-8048542,-699937,-12344,-1292522,4818900,1365454,-2052526,-3686540,96182,-3827047,161345,2039656,2052096,538098,-1575525,947830,-4182817,-5374125,-2190486,3667261,447995,2052221,-1485011,950090,-4160465,278893,-6923519,768219,579876,5891860,188572,-6959432,5475231,-306111,-62568,429034,430017,1810261,644683,-538409,-1301360,-2054247,-1165194,-2688211,-2527237,-242104,3386940,1924413,-7834787,1399229,-862976,-3655913,990824,661596,698781,305827,-2184929,-2269845,-3034488,-210329,4163181,-600101,-1360426,-522912,1468518,829868,1325075,-2575454,-1222718,-1592113,-99800
3468124,-2114569,-2065966,-2438022,4483986,-186146,-174266,2425939,278024,-515044,2684611,-2344061,400015,2246949,-4268548,-4901856,3163927,-3999865,-962422,980840,-1587035,-1951366,-574882,-2272268,2890143,787829,-1372278,5182003,-2423716,-1589454,2021808,4740663,-736805,-919840,-309257,-1639143,-985735,2842184,1230406,-1068338,-1796563,-1735813,-3017263,-2581243,3668609,2716146,3001194,3680366,-2115033,-563087,-3288540,3824503,-3391506,-2733557,-2051919,-1231331,-4500409,-3208966,-2418787,2556382,-2141099,-271836,1720098,302854,4647690,-746880,1538816,1031381,4751386,-1730733,2886671,5098878,-1107147,-3042226,50667,-3299509,-451227,-1177350,-2453934,5443676,941863,68609,248857,1229713,2380336,-666443,-667001,2162123,6045567,-3450777,2161739,-1913553,713141,3393368,-424082,-967518,-795172,2598903,1835123,-953534
-131005,-295915,6477638,8629039,2020162,-883252,-3928205,4998009,5334558,-6745944,-11909,5586816,3590678,553265,2955500,-2004266,1017312,-1433521,-4448903,3773183,3276401,2286928,-4175188,-2778913,487429,387260,-1006405,3198502,1283897,-2820932,-2454137,-808686,2880471,-322381,4420264,6845462,-4648383,-146070,-6338524,-246021,758538,6545957,-2922204,-2596481,-2127274,3927918,-7806022,3794536,1348100,3086105,920143,-3781824,-4161669,-2829310,-1781967,1569181,1860885,-1012221,4748144,3203279,-2421748,-2846431,-196653,2645566,-41311,-3337294,2635218,6357245,4267128,-231182,4668935,3728703,-1169006,214075,-1060299,2263268,-4317248,1272070,653310,-1251405,678258,1729537,293245,3491346,-3032033,4443409,4156557,-484283,-2507158,-4447231,-3901013,5489319,-813554,7060963,2038663,1231452,2089995,-989732,-3908204,1239945
-218787,2566267,3770642,2539661,3387400,3691954,3481676,-1018873,4083391,3813320,3294590,3216529,-4171294,-3924046,-1051245,-1324491,569141,2517682,-4084908,145124,-243388,1479409,509509,-297666,-936892,3367031,103950,2022313,-6590662,2923398,-1624847,2639482,1589950,1083326,5181237,-1666712,-4479150,-3961446,-3331950,2145447,2266075,-3847213,-3386060,3447642,-4983328,-2189178,-167357,-412274,3880918,-7330436,-55928,-4430173,2208660,-3656400,1339525,-5405887,4057257,199236,4707493,817507,-3532251,-1453779,-1123802,3511880,-2676562,-2804700,3200658,1967782,-4099005,10372,1515267,1599275,-2862788,-3860977,-2295694,5778021,-1687695,1849999,2523112,-856698,-4024300,-3418358,2000613,-134041,-3694472,-379094,-3561327,-5250306,-2761781,1237831,128647,3560,-2742691,4633346,3757700,2262771,-615334,-682406,774266,556778
2424904,-737729,-3865895,-4763965,2250816,149725,-3178296,-3645122,-2792523,2492887,966063,-104232,1650549,1461048,-436190,1808854,-981794,-227763,3602147,1249454,-3761729,59997,-2782306,-1430359,2459171,2372711,-2088248,2337114,-3602388,-6697936,5655063,2848428,1969740,3987083,-2587160,-2953262,-1476089,-706204,4844290,-1352605,-1819485,-6671059,447379,-4177628,1286071,-1286727,8051473,-1145256,168336,2125204,84420,7146287,329553,3524681,2500229,948204,-32930,-5276315,-5883454,1993862,-1586640,4700823,-251240,378135,1427451,-1418755,-631850,2979885,884936,310278,-3000221,-4731503,-1117587,-2629060,1298374,-1405937,8311382,-3884158,-1999248,5650310,-540384,1257733,1695569,3991238,3467191,-1275275,-3156755,4131609,4962644,-3159573,3230181,-1997141,1642738,-2259904,4009318,478167,-1184213,5248653,-1252476,-627027
-3510900,-260387,-4081774,2463689,-3849485,4187631,3690393,-1272793,4809541,526646,-8745811,-1248140,-519810,-8674475,3418826,2657191,-8714991,3012101,1336784,-736943,-1184910,2110394,2147517,7448431,3731036,1988528,875034,-2124189,-360909,-1049298,3550257,2911197,-3030573,-1049729,-3092093,1625937,4411848,-226914,-2118959,1348023,-6738926,-1664240,4532070,5741925,-9157624,286418,-8331138,-376931,3734347,-7930203,-3663130,-7760849,-617601,890750,-957566,-2481893,2865265,-1181525,-345956,5978197,-1429914,-2813299,-2286491,4367960,-2434897,4591510,-1108401,-3886531,-4630003,4081081,-4176733,-1237253,5724602,5101040,-713470,4960599,4437283,6056757,4409327,-7465825,-3337486,7098213,4946524,804649,-2349757,-1212244,-4485020,5374969,-3614534,1808493,-6924422,4674758,-1757519,1208967,-3339687,2691103,834646,-1116197,11581404,5419690
-4093874,1182372,-455782,-3267708,-2507113,-1268293,-534506,-2275425,3710470,4312461,2373715,3028812,2215848,-3645197,-2446727,584383,-7178110,-2922512,4257678,375929,-1541848,-1340751,-5748221,-3475004,-3062231,-4022181,603739,3730685,-893982,-1347316,3481885,3152377,-75364,-780807,-3876457,2025512,4356969,611757,1728093,-2899916,876150,-4473430,-971392,-1654307,1918137,-2773519,5251615,-2111592,-3620752,545521,333124,1048899,5110810,2349202,-1400510,-1340847,95071,-2878058,-663370,5256698,2274893,5158040,1342399,-1596316,4913939,-3932332,1392251,-3256709,2964132,1887072,-3906469,-6009071,1026369,1478620,2063137,2831108,2997561,391994,-2497201,-4133072,2777758,2222244,3198314,499693,-4643004,-2965155,-1727409,-871893,-1497317,-967722,-1326449,-1604732,-734456,-510267,-489051,-600225,-233647,5772805,1990344,-760573
-372847,-381290,-1059135,-1779807,3749006,2828479,7853007,471900,3438875,-1049855,5503549,1754023,-628207,-704524,110648,-1483656,858219,-95275,-2662217,1895089,-100234,-203493,6125566,1120934,5099241,1052147,898284,5098876,-3356797,-4202221,-350474,-1182786,-4749259,-3119739,2656350,-347600,474943,7077897,835588,1411379,-168412,3867699,-820645,1706117,753809,-3824872,-1081698,-198934,-3104515,1355827,-1755219,-748295,4315034,-1305734,-1051372,-5417934,-4467038,-1614139,-1058622,3970168,-152137,-137160,2204310,1068378,1790799,-3075434,3630135,-1875756,-951317,-4178902,-1527200,304920,1498506,1252659,1652603,5511472,51903,4234895,2807384,1862032,-2415174,-227261,-4160349,3573931,2447355,-2403317,345994,1277076,400669,3815909,-944097,-1166504,-5453515,446869,-1208694,-1886308,1308255,1568788,4727707,3677991
-1868080,-2675722,-1612064,3566931,-1041139,-2641441,700142,-4438888,-1401877,-1096751,-4721054,-307551,3870715,717342,2732496,-2624405,-6204985,238512,2202749,-2257995,-245941,559816,4218283,-458868,-261912,4034017,1609014,3063560,1608215,-3800668,-799271,-534588,2809941,1927916,-3718856,-6549117,3566029,5134563,1100915,5302875,-1542026,5049610,3187004,-3766956,-2611682,-2017717,-3286032,4066026,-3082194,126197,106732,3537193,3931021,6032978,-5150559,3185031,794481,-271707,160740,-3611207,-1034329,-774954,-2977600,-1994388,1774254,294442,1429096,-1319641,-5839883,2585287,225155,-1248824,6080073,-1585928,2241850,1076591,-1158603,-1037049,1288672,2549982,2266185,-3064435,-3687412,1053455,1446139,-3624931,2465842,5491773,2960608,532616,-972509,1249780,2472692,-2409113,1451024,-1020197,-1623051,-2192535,2059282,4662651
5409900,3282945,-2922380,-1137403,3799478,-762747,-1020896,-6138830,-5800510,3689532,-3192058,-3951476,-5133835,-4179242,-1679217,-357409,-259093,1106542,-2393592,-765100,-3914475,5332481,3819792,3436221,523884,544050,345458,-3770696,-5510799,-1017927,-1170492,2046170,3964707,1803756,1035234,-3072372,4953461,-2538942,-3414041,2473314,445885,-4583482,1523271,26003,-3667582,-3710887,5343872,-5469668,956713,-7052755,1179755,-1161270,623615,-3303032,939509,2773138,4763383,1603451,1982405,-1313527,1144080,4433104,-1637817,3288471,-9183098,2408633,-672645,4346236,1795149,-321306,4740629,-88658,-4397576,-1577733,3215706,-2267799,-1460227,-591352,2818631,-1272748,-3188979,-1225259,1124087,3765711,39258,-448187,-2309666,2378176,2888662,1987772,4510008,-3882834,-1637640,103991,766511,7433228,-5135770,22821,-4316162,-3787502
3839347,-878412,-1174589,7093078,1421967,110507,-1805809,-2015567,-4212110,224040,-5222960,-2179252,-1578732,396100,-2404533,-3399265,849893,-736979,-3402572,-3075387,-3775317,2862907,2618983,5559348,756000,5922554,4864291,-2865859,3413643,1470309,-527157,4726307,3030314,-2809865,5650209,670969,-1725297,-1206557,-4953906,1724206,-2333538,4910052,-1812000,289165,1321285,2666884,-3693602,3317744,2654354,-6627479,-5116763,-2524959,-3664209,-4021365,2156095,2599976,3716810,2270960,4104448,-2338740,-2081236,-548653,-1132344,5266272,-6652634,437014,-994220,4186119,-608859,-824903,4065529,5275459,-4323705,2987622,814685,-4159752,-6850738,-4570032,528380,-6835174,-2952390,-1428860,-1286338,1991488,-87558,-1023543,2181079,176642,1301583,-455927,328290,35805,-2335679,4160866,-790263,3411278,-1175728,-7099864,-3655959,2516682
49217,-2872729,-4423959,3806165,-8432155,-568453,1317563,922812,1209154,-866765,-3916926,537973,616002,-3065738,4141302,6384704,-1783780,1926315,-172849,1169281,2295397,-3698305,245687,8638395,225710,4814590,-2819326,-3558528,2202871,-917655,-1661017,-1989050,-1559380,737773,4901785,3393818,-5776110,-1163293,-1414769,-1543243,535812,4001241,6416786,-3226539,2916470,6064355,-5292294,-1686059,-985364,1895701,1586789,-3048602,-1478549,6712763,776164,4669563,-656280,3838796,-179107,-1427978,3522621,-2395498,2850389,5147490,-2402781,1549283,-4638483,-2968698,-1442156,1024493,-3684616,-5293414,-616599,6220493,2506476,-937738,1339351,1713338,-3070687,-3737927,-1347418,2234823,-2663630,3918017,5418060,2708562,1889332,1390247,-6462005,-4224825,-1916182,2115677,-701067,-1337514,-2112543,-1177588,5517160,-6931692,1222888,3523899
-3463030,2726549,5991422,-3560129,-333051,-110423,-4253108,-703591,-3578133,-271615,1241511,463019,-2467470,3251333,-527403,1973143,4237902,-2248531,-496456,-3795374,2495419,-696884,-2487105,-6339570,-7297599,-3770039,1601072,-4871118,4724911,3217097,426655,-2732370,563007,6864963,-4324409,-3574019,-1672418,-6579452,2694616,-3416082,1496053,-3198666,-1214606,1568001,1032029,-2569784,3703110,-705630,-834551,1139894,-2054030,4367162,-2384885,-3622754,4408346,-3202731,2874121,522992,3500110,-4587242,-1999881,2562468,-1670173,-10559952,2594942,3132405,-397048,198479,-4015465,3134965,265678,5101237,-2423886,-2065736,-6263698,2275574,265036,-2544071,-2158134,2059452,4535131,-5637459,4203788,-11718784,-6858329,3440850,-780246,-4626127,-1901392,2561960,-480322,403137,3858086,-5390885,2017399,4381935,2839172,3478351,-3275187,-4529778
106372,-141341,-662589,-2184207,3173098,1614981,3579612,-3438762,-1029319,2957477,3516991,3015280,-1645211,2041856,-3265670,-2757180,298176,-1867849,217315,-2700378,71743,-2081284,2098223,104878,860459,3118701,2320264,5429258,-4223816,-827846,-2764208,2093743,1524863,3111238,3077068,-4204695,-1127585,-158171,1328227,-313463,2368647,1421541,-278795,-4065956,2356650,-2082331,778331,2522741,480551,-501258,483208,333007,2672443,-584546,1366891,-5052823,1309901,769845,667468,-125405,-2831094,-1676683,94718,625642,899229,-354676,1934542,610471,-5335392,-3440313,312183,-2089973,-987744,-3815495,409443,-742796,15743,-2338625,-2176156,757471,233551,-735786,-3291698,1595335,3498576,-1764027,883370,610547,2478815,1212156,5548509,-921431,-167232,-1709662,2246083,-256385,2324304,988351,-1230073,322647
2231914,3740953,-375248,1902472,1809138,-1481840,2654603,-150768,4074057,802372,-760110,1378558,-2776055,-4589892,3010864,-7949625,-3083355,-2305258,-1462114,4475282,-439778,1384654,849765,496562,-2550988,-5304955,1715096,4328321,-5088049,2968276,-2154597,-2548350,1430625,-5110930,-1081707,2666500,6013710,4190128,-4869540,2678661,4407902,2803956,-5028639,5727760,-1126377,728361,903850,-2386489,-4971982,-747758,3557604,-1760799,143523,-444723,-6068340,779805,1169305,2810026,-1391045,1551035,2616325,3386830,-4123817,1920596,-2449091,-756989,3422754,-2736031,983648,1786842,3058101,1581804,2694571,1636340,5540278,460003,-1568639,2497041,232486,-2391975,151100,-1930169,6151814,172256,-3191423,-333078,-1457380,1181889,561648,-1674229,-1602499,1997666,-297514,6771273,-1194687,400024,-1029785,-1404330,3234672,-1821059
-169275,-1239861,-256279,-1396640,2628239,4462223,2685721,-2095250,2350641,38082,-1285553,853252,-1763191,-874813,-3597890,3945655,-2436411,-977421,4189447,1116347,-410870,1914218,558420,2347863,3661466,-2379855,-1378753,-429635,-1333501,-691276,-3119112,1252326,305978,923743,1686437,-1566679,3117198,-8915,229959,-2532313,-5051334,-1652435,2111179,-1485730,-2174031,-1976780,-1732335,-1979056,5157176,-1331109,2227389,-4164205,930295,-3281231,1218563,-2395289,-1449589,-1787485,3164293,696892,-4004631,-593059,708455,4138681,-3312160,-1201392,-2948090,-365514,1593185,-1738024,-2690136,-3328452,-1949526,1420132,4842528,2419321,154877,-791155,2234736,-1397074,-5990391,2868353,-2516313,2838331,1466669,-1754149,-2744564,423617,-2130298,2728616,428552,3861757,786137,-1488379,3086177,3398169,4236425,1321901,3131605,-375058
482229,-313461,-5313782,1134920,-1634756,886568,2189365,-4392418,-2592914,4640891,-4126586,-4710457,-4450153,-4422258,-2934263,-601652,-2676859,4435363,771973,-4553088,-1209506,221391,5733896,5642591,195927,4558923,5091995,-3540310,-97709,881646,2924970,2140142,4544818,-4895756,-2296711,552005,1068336,-956367,-2336680,1953218,-4353896,-1646436,2207534,2611496,-819481,-1805673,-302380,-3686239,3319794,-11125049,-3632774,857229,1274539,-1628897,1545400,-2656689,1381766,1126343,-629181,3974894,-2929859,-1044492,-510079,66326,-1154254,877295,521857,1663689,-3319316,1240269,1597602,3439301,390199,1232006,-1985431,-2623820,-423561,-2205703,-2410553,-3138052,3743201,3273097,4963342,1198438,2005373,-3627801,-4734850,5153027,275287,-1283739,-1834367,851298,-3794117,-251554,-3712998,-257229,-1982206,154892,2012881,2621139
2467056,1312991,-246690,-2891725,-1148196,-2581702,-5901433,-1080415,-1736558,7163390,4433364,898427,860806,4532348,-2706733,-853652,4490564,3239774,1618251,-2549775,-1136079,462076,-3228266,-5206073,-1557791,-1395508,148907,-517198,-927276,818109,1925760,2903563,3820103,-1465709,-2249642,961170,-3136609,-4100739,3919697,-2259411,2196848,-8611669,-4645143,1590294,-2049507,4178502,7153935,-387186,2812723,2442830,3151341,5490839,745114,1919260,2710956,4985659,3435049,-145805,-5399931,1149911,2415703,-174972,-901329,-4184714,507741,-1626257,2484192,4247540,5201703,-1598636,185742,-2617571,-6124357,-4560849,-2742398,-5156225,2078151,-4034943,-4724014,4175382,4436884,1609555,4852540,1904871,691951,3972073,-3122216,-235924,4915271,-3759997,4360519,-3104058,1628890,-5669109,241284,-2139270,-4191803,8173226,-7327010,-7204783
-1145241,1563855,-779931,1965149,-3859935,-4186977,-955235,2421059,460445,-1785334,2588227,3599893,5503958,465182,6099716,3493549,-235309,4002689,-1841051,2536139,3746301,1234912,-4236078,-3099561,-63113,1347506,3469408,-1330258,-567941,-1269849,982524,-415014,-2413856,-578718,597010,5319149,-2191219,1276854,-2060465,2375297,2936311,4422369,2767645,-594758,-1313112,1314990,-1874253,1087398,-1477655,4788067,2325313,-1270745,-1172331,5426517,2441,363774,1514957,2075178,-2902241,3790155,6052474,-786995,287868,-364595,1859406,601125,2935835,-4323736,2987213,4064893,-3445689,-4813491,1492229,4326469,711098,1438295,1450624,2888166,-5197208,-2014471,2172018,2085803,2905625,6065114,1339743,855826,3555144,-749529,-2719594,-2820228,-1784309,-234000,-75598,-3833671,80999,-5946597,42933,1536063,-3008753,2903100
-4900532,-1218348,1399921,-969349,576827,7253751,5276794,-2507804,3660649,-816502,-2360273,3908024,-336829,-686594,558321,2368121,-6073098,-4023650,2935199,-322093,-2622951,-3766642,570738,1028863,382217,-502262,-2562176,1344862,2359071,-1262722,-1266975,-3032391,-1742993,-70704,-2720505,-6261562,659323,645428,1649825,-600626,-2424017,1781128,2450257,1653175,1325359,-5507201,-3266794,-1803192,2087200,-1786723,-2677053,-2230082,1360860,-126658,-3490580,-6140291,457017,-1080775,821989,3425198,-5508010,-206521,-3103751,930754,2625133,1274496,-515169,-5063888,-6174545,738398,-2902583,-2614957,3114614,-559206,977835,7342419,5511956,597464,4518178,577479,-2364162,1640837,-373153,-3973744,639613,-7755253,1966758,-1713344,-1566256,3486384,-275486,6173902,-1459453,-351563,1668785,-733724,3976700,-518284,7403986,5372662
