-20659204,9371320,-5349149,7753425,2408835,-7010633,1079601,-534195,-17251122,-18464519,-10195895,7418264,6827346,-14649643,-1716489,5484056,5998853,-1083053,5268982,-5409970,10819204,-3421408,742090,29588049,26361953,595269,4566349,2843528,6655242,23979624,14368229,6763637,6383752,7785607,-6139440,3919800,8081360,-11166436,-20407461,-7064915,34424933,41442,-7395356,-292802,7130068,-5504452,-9921238,-17952479,17587848,876955,-25649773,609662,-4137095,-2803189,10682648,-831856,3174593,15449983,13529813,1131444,13415966,18398007,5104313,3048092,-2054395,19105609,30710101,4118431,27111557,10166745,-8365121,-11762539,-11975903,10160291,13502938,-133253,4425902,-7133927,-13608425,14412965,-19354013,11258653,4395179,3708460,8638039,10269563,-15942194,-36073433,11646154,6699701,2541159,-29908598,7915432,-1712163,11482004,2013003,17635292,-9839601,-10299049,9230566,5846614,-8305699,30036365,-21179464,11876454,2116218,-10423235,4084859,29704776,-39492707,-5715314,7783165,3105732,-2419816,-2929216,-13812317,2633944,-11070,6237652,16792564,16374433,-3377466,-14812991,24133133,6353411,1493688,-35193735,-10362222,-10047607,-6217343
4032143,20392872,-18462487,24935889,25613079,-12455509,18150470,17191997,1511959,21208760,6253655,29419815,6132337,7139960,-11928020,10554553,-17620236,-7699283,30975452,-23510417,-8810621,11810337,-3525885,-27179340,-19284064,20370414,-6910363,13625005,-8758178,-9477439,-19449903,9566852,6062051,11526071,-5892040,13691063,18802839,27537620,11718157,-19330189,2683555,19531365,-11955090,7169562,4686917,34318920,-19066209,-11781406,-22976818,-18797543,-15572041,8148097,-12453806,4247965,21576404,-2856545,-5169077,-1182693,12501064,-12193986,17887241,27514492,-326051,-25377771,11931132,7036213,-2486195,4943707,-14340739,3570665,-1155187,-20981598,-3343841,18959751,-6142096,14280835,-6575663,16114449,-18714982,21795083,-13489578,36060876,-27877155,30727063,23113471,37059972,-13606582,8144262,1113749,6039276,-13237839,-13309850,-3478854,-13138374,-4059082,-7955823,5442650,-9185697,2285797,-46742639,21038479,-3026838,-3973262,12435967,12879908,-13141316,-2171465,16251978,18327502,-5665856,35563240,3069269,37927937,3720679,2688560,-9656185,-26853293,-17666115,-16047697,-12078427,6472736,13883781,-7346624,-2636456,13418780,13654414,-15006262,14771894,-10938579,749733
25974799,-16772053,14537099,-23622437,1378979,5067743,11455172,12005412,-1225654,-4487098,-18406488,3161103,7059844,-5650229,-13848808,-7776642,-14452993,-13229656,-28870714,-14663948,-18026449,3883536,-9218972,-726046,-20081774,-13370956,-6134721,42062414,-9061392,-7272001,3582243,-7656327,-1664875,1121558,-552162,-11724378,11570299,-2360719,10887861,2804139,-29475142,-11502567,19337061,-20783787,10696062,5134803,32379041,-19256355,3002267,-7162198,17213758,-1856207,16360457,9216438,-1404724,-13338347,-20939346,6264997,-6573571,28347585,-17823874,-8161168,-8347207,10441237,-22180544,-26683822,-12728354,25959639,367588,1026390,8533522,5519719,9336797,-20059023,1443503,-24213220,-19549559,-7499721,-5648394,-7270131,10281859,-30360946,6197074,3331111,-3062860,-5139124,17268849,5268232,-4224522,-507090,-15096092,28513140,-3298687,-12657929,14627483,-2073122,-21374456,-29794824,-1507337,-20102096,-1368452,-3149253,-1127333,-11670084,-20718047,4144793,-17075804,-10427005,4452086,10792528,15438931,-12536451,-23885695,-29901243,14439784,3954141,-21014995,12418533,-17089007,-19283030,5903619,22198847,15319200,-32692995,-17252130,20589410,-1271317,-8126139,-3891431,-3347203
7891706,-821404,5579982,-6973410,-4960965,5601399,-5199367,4701536,-516694,-6374897,-7132904,-13833034,-20736113,3580255,-9066865,-10064129,17818714,-17886561,-833858,2056961,-15578716,-1431736,6351626,-15777977,-1068658,16197094,5779549,5074202,-9497073,-24991901,-2993916,12816958,-17564316,7233932,-1914174,6905263,-1142170,-643883,-1735455,5362504,-19837941,-12229835,7509621,15682859,90778,-153970,7957972,280502,-16267675,3096579,11259124,-3730838,-688435,7447384,13635211,-12257913,-10092738,276691,-11969503,6358914,-6197,1583487,9108852,-7895920,3417728,-15837748,-5448523,5622901,-19076568,-11752702,7154121,-4311908,5955777,-13760330,7361566,-27151,12194509,-15281740,-17088311,-1022667,23957476,-6661277,23709420,10763038,-11975607,-6904505,21525970,15426757,-6870049,13303169,3674166,9374810,1975297,13967088,1640774,-16193237,-17327486,-5151954,5110849,10615367,-9667709,15667773,9535152,-12199379,-1509860,-8128831,821442,252158,4584315,2087019,-7102115,-6216806,-102736,529263,2931930,3473189,-2035867,16007199,-6006180,15621260,354238,12856988,3085292,1124269,-10069685,3382444,8869550,-3032437,-5677749,-11957297
308432,-7080503,-723378,12093117,-7483238,12673313,7183442,-15993312,-8330081,3849055,2185665,-7846522,6200883,-307380,4912214,-3846346,5918373,16013646,-2863181,133632,8826949,-3983489,9973266,-9243686,-6536830,-9393428,-5204952,2524197,-9752515,-4307737,11142776,872971,-12051610,8364813,6272704,10254004,-5657003,-16274393,-1291398,-6524371,11267149,19272137,-10963478,9343770,-3230037,-3767676,-8715294,-7467790,2426578,-15971428,-3448501,-2044788,-10138676,5314822,3027275,-1823239,-5455997,9664750,1310920,3717389,-15116363,3339780,-10681263,13659120,9267239,12020826,2621558,10219702,-2544006,-11872459,8600937,-17556635,11130141,-265128,3698544,16410254,6899399,-8674757,-4646859,-12038308,996742,5620532,10666614,-10093721,-3037918,7529369,-3191062,-7562201,1208404,-8789846,14672475,-11055957,-7344279,-10143617,-13153132,16140933,-7772792,403929,-167559,-363115,-1402515,2962203,7888760,-556363,-11823828,1475799,15511074,4683275,-18097583,-23872431,10644269,-313916,-1796022,9249675,-6163425,9876694,18207377,17442844,-4730597,15982979,9109308,-13074317,4417903,18435616,573467,2328056,-5230207,-5302829,308140,-147416
-23018718,10463507,-15274025,-3152947,1920909,-5513276,-12214537,-776294,3281679,8619009,7729367,740477,-5202654,-3286047,13886400,14845267,28149813,8696253,-782289,10090161,-10063241,1038559,516055,-1772356,7347820,11594533,8133567,-22472926,5515904,-8392926,15491085,17085123,-14284313,-814642,6605286,-12906597,10044902,7870911,4293024,3017127,9119857,-8431496,-10453587,16733387,-11021187,-7492103,-17365131,4424823,17463040,5831432,-7150431,3761239,-15855693,6311324,9587976,22026147,21709091,-5084236,-5429048,-20313772,11737080,14689026,1835374,-2949831,13166069,-4297683,18606164,-16608871,-4280190,11864005,71376,5097563,-21372980,19256419,3779854,-2169621,17519628,13012474,2259945,15353357,5489724,10202139,7514368,7249032,8609041,12391300,-9256576,-8411529,-521117,9198500,-8194997,3534921,8528035,19494081,-3900275,-14811101,13107815,18533051,-10078444,-350969,-3705756,3882371,6240353,2506509,11345268,-8588323,16280061,-12768767,5149461,-12515306,-27436892,13423387,-5184942,8331301,-12083846,-7687305,17000822,-13824657,-3249568,17136585,-8971413,-5486948,5505898,8173349,-7303086,-13819724,-757137,23409611,19301866,491393
-10806781,9804987,-2060555,-465064,414364,-14125499,-12763593,848379,-11391572,-862790,12935954,-771919,-1130259,-5718212,12020217,5116485,-5745457,5130216,14726846,14060951,4303805,-14746849,-5868376,17339965,13376274,10768059,-8383271,-256969,6789480,-2789942,-913927,-1519230,11761242,-9255289,2899038,18522087,-4561479,-8874663,-13073090,20054073,6444609,-8598004,-2215993,4266266,-11726559,-14438923,-779628,8389858,354301,10840561,-7924540,-2025795,9839250,11271086,-9811397,13104542,6935914,-4418219,4169294,-5311958,11166398,-11000279,-4831319,-606208,-7303403,19321137,-8110192,-10585973,7798904,365985,-10479280,-3795217,-20552446,3176162,17035624,6267217,-4706730,9388220,4200160,-6918488,-9309303,9263441,-1652706,-3635858,-5778569,-804757,-10872551,4817070,-8731598,-19826500,-2183958,-19873260,-3638448,1444379,-2668605,-1441330,-24024458,4226849,-14527409,-3912804,5314162,-2704051,-6012052,9478614,16601082,-15813789,-10700939,-28790787,-11394030,-4055383,-1957539,2501650,3588872,9718834,13436110,-8918592,-2722044,-1541632,2696270,2942625,13354065,-6692516,-207677,12227165,4323054,-11391681,-6542742,14989709,-3467706,-1129590
7789307,130046,-4643870,-7731363,4048154,-6326544,3499962,9629302,-5507107,2594281,9602538,-7872533,10127293,-8774620,4596819,-9083817,-360942,4935248,3157454,-907995,-8501336,-16291016,-4692540,-3691554,-4241384,802702,973209,379342,-8266609,-9566146,-10912283,-12263422,-3498477,-5128064,4249074,-5306136,-4511865,-23932752,9578293,12619281,-1393415,-2757007,5623868,3797164,3833573,-10855767,4754814,-7909812,11464967,4761114,-1440877,10855513,-4452351,16979101,10709687,9382670,-2909850,-5845067,-16257674,17435229,-9243403,-13478894,-16378859,-6451759,-6469594,-3060131,6856744,15109820,11449597,-6373239,-592778,-2437020,2347153,-10808038,14015450,-3428686,-10365207,7263689,9175223,-6763288,5315620,5604608,-4119900,6709985,12287339,-12329203,-8594610,2683393,3501836,-17951975,2972102,12155576,260019,-8672410,7526899,-8315516,-7733521,-324723,-1387015,-13759257,-7740018,3602031,-2945021,-4409721,-6831920,3508236,-6694812,4414745,-1902983,64957,4200553,-300946,-6492771,1811704,12567904,15310614,1898861,-1086005,-14819647,1553768,20021172,9749501,12564712,4685593,-19374797,-7052329,-7773285,1317164,3843754,381937
6596574,-4056617,19685683,-8849764,15222606,-20089200,13037722,7293903,5889581,4464740,20701596,-15494878,355330,-5292336,3803770,-3311349,-9180829,5333305,12000950,-3165165,-6233611,-7363720,3809149,8134082,-5112727,10301337,7407478,31888705,12464719,-1205917,-11892755,-239916,9967339,-23902013,-6509325,-12833557,-12737521,-24179808,4808690,9020781,-741885,-2368934,21077803,-3841166,-1752312,-1156159,13734574,13999106,-1940088,13414115,-944053,4997219,551,19410662,2413704,1337606,19169079,7449903,4895559,19971891,15517720,-3022893,2407195,-21109438,13386642,-149827,9314860,7580377,33669830,-4191132,7203098,8347673,-1684329,-11712390,-827240,5042815,-5320529,-16427372,14570336,5303811,14314980,-12236798,1694995,-11524509,20767716,-14954956,5463805,-13867965,423396,-33504427,-12805015,5141993,-3984991,-31747670,965990,1288843,-19459622,-3991986,-6785947,3865088,-17251186,-3448120,3127676,574914,7323327,-9542317,2575999,-15988102,-1699948,-17728182,-14109287,16657118,-8353091,-3741571,-1286521,-4719820,-242661,-2452179,-14642597,-12806989,3748473,14259161,8012833,3933456,-6975191,11612738,-3487070,-14163920,-2777979,12988665
-2646950,-17892973,15366343,-6159674,-719534,5440242,12958665,7367041,30760890,5377498,-8737705,-7364835,2058836,-7081556,-9223326,5692622,16179081,-5903051,-16008524,274815,12329261,5748101,14139549,-7509354,-794918,-29155784,5825156,12194975,1739156,4950448,716266,1146599,-17829414,9248607,4118954,-10158203,325243,15113997,19388899,-8089060,-9628180,-3436384,-4573437,-19970829,-699410,10387783,16414488,-10075612,5605983,8841875,9009510,-26111057,-14965960,7337960,13104479,-8370017,-15530787,5096178,-4456111,-1379805,-978102,-11852112,-20421714,-4162910,6606896,-15783353,-4051870,-18069363,8983892,-11154871,-12940256,5478944,6249562,22588957,-17763951,-10451287,11741987,-10346198,-5575593,-4798784,-1975903,-7714390,6717505,-9255645,22590858,100675,14057177,-5675516,-4287605,495331,-8558224,12152265,1935650,-3027947,-19466250,24491921,16857356,-13329053,10760861,-4311714,-2217356,1794853,14166406,1068798,-7316340,6942955,17421647,22697440,-3901171,-10694222,-5608563,-891214,-16768170,-7671181,-6749815,-178736,13986756,-4049934,1220674,8264647,-15657582,-2812781,19454300,-18091007,3408023,15697365,11085262,-16531495,13723238,15523988
-391493,-21046718,8569740,-3499049,-4110565,-12725142,10446013,7295115,22441193,18979953,4299951,-3433230,-1165918,-9501359,-15081099,12505028,8378688,-7468158,-9772452,4846053,6269412,10348801,-4744230,7419958,-5874816,-8115615,6162205,17251461,1708939,-1754560,347416,-14076737,-5690162,3379633,8806899,-13240669,-11893324,-3076879,14470274,11126399,-12001818,-13496084,9731259,-14144774,25336,3925444,318133,-14240605,6230522,10225472,1712860,-32430863,4877836,-8010850,-3477473,-2592743,-4644931,-5511853,-8738935,4582882,-6465984,-4660201,-17687181,-4389880,-1725065,-311099,4668809,-17570047,11530675,-13070277,-23267987,11711912,-338044,14022330,-10599526,-10952708,19817989,17402838,27517101,-17439817,-3838668,7036067,6163874,-9119037,6436628,-6940066,13735085,-1153976,253742,7673976,-6966823,17054310,15734232,18829978,-7015205,4500908,13457271,-2908810,-4982872,3134806,-5004120,-8076198,-15260098,7590546,3730634,-767296,13489864,1360075,3352849,-3188808,-5682983,3851684,-4917341,-15466536,-3022922,-2427770,15872978,-12874438,1794197,-1673269,-6318243,-11879299,-3255184,-15303050,13525849,15392539,-103328,890461,10877827,1122481
8090370,-16586694,1352132,-10410426,4923662,-17621451,12294308,7986699,-7460398,15008807,-8770648,-3851364,9613179,-15865949,12908624,-14195088,-19796488,-9096608,-8400230,1705649,2512744,5433604,-1122097,1547296,-637465,5302,6018180,3076263,-9630481,3007810,12858113,-3088599,-2627354,-18445632,15146741,-11019775,-16687934,-21652655,21631374,12487302,-14365279,18284722,33722198,-135251,25980910,-22508021,-5921540,-15201653,8791458,-3132288,12363878,-110502,-2031293,357710,-1715194,-18686099,14459995,-3532407,-4697178,1656805,-959300,-357624,-6316918,18443850,-20022979,-14816140,26210252,2664223,3178386,-2099637,9784107,1697970,32428,-2446844,8602773,17521492,-11984637,17962783,24533573,5488355,-4563951,12647951,7050495,-10984124,-8455077,-11411820,-18087783,-5154774,25448319,-2881453,6339768,24799765,-7998266,15487666,-6996188,-5971762,-4059596,-4732241,-96167,-2831620,19092990,-22872116,-18253819,-26802486,4980506,-8292886,-6216270,-3288554,-8892421,-14014616,23681637,-3073904,15291948,-15689599,9864635,4401032,10800677,23635298,-19498738,5666645,24967510,6845752,-5277248,-2598351,-746231,18443210,-34820358,12386101,11894382,-3510310
11691445,-13445357,-4112916,-1875816,2901858,-5201251,12541765,4092654,-547408,9632219,-6875140,-3949813,11117749,6806348,-11645268,8047665,-7188737,-3190918,-16526504,-13012138,-1940790,-3336838,-14767567,-1470371,-5855191,-21463489,-14954699,-2710177,-13516108,15546849,15597853,-16743267,3667774,-488128,3385929,-29373778,-6748457,-16683998,25127006,-518144,11989962,1532741,25163040,-6745201,10528500,-10055606,-869960,-9668615,14190820,-3103620,21883204,-4924690,-11718203,3890605,3944876,-25638288,7145028,-16250380,1651950,1352036,1690455,8334683,-9574617,-41927,9050059,-25847784,14534919,-10692558,-8322687,4703179,-814318,342259,20985069,-12408073,8297151,-2353252,5499156,8362194,8497225,3505872,899735,10418037,-15413796,-14684783,1373071,-14471512,1795992,-20780276,17304198,-14582055,8938645,18953898,6366868,3404593,-2704406,4631258,17066975,15202486,-12150227,-5875622,7070157,-15886475,1754200,-9364452,1569365,14267643,-3655715,28666208,-13492003,-6766514,9205772,6301363,-600307,1432541,1502761,16005272,375545,-1715152,-5503678,-22940493,10733866,6553183,1958326,-12848713,-14042484,15456837,-6979004,-8679117,-2513673,16129803
3308100,-4746442,-9611587,16705835,-18247863,-10372,-6876500,833705,-5025709,2179184,-6626440,-4663136,-7620258,18158200,-8797093,17233116,7406112,184077,-2529972,4109948,-15294391,9445518,-20687293,-640982,3237101,22044718,-1998505,14203215,-394855,-6279610,2714540,-25418297,10183178,19683258,10274975,970171,-9721367,-521936,-6072775,9064068,3518170,962790,-26642138,3495601,-2874958,-2848814,-9875218,-6071817,-9673753,-12204365,-8440125,-7947377,-1445484,-27182304,-4228212,10410150,-1313440,1674019,3359370,-9693045,-7911916,2058428,-2811897,25290840,7497428,4793656,-8932354,7468218,-14284517,-7060916,-9572845,7466122,-1635695,-329643,-779406,6680177,27138005,8333403,15726729,-6959507,-3023041,18222040,-23264057,-851281,-10113815,-1419905,14804835,-12208278,-1426447,14729066,-2163606,-4627945,-6407185,-183483,-6116077,35202,-11314532,12879974,-16866011,-8639440,2764764,-455205,-6096859,18920617,-11377704,20269911,2069853,1878241,-5568081,14513736,19703623,17183819,12679412,17478459,-2744918,931465,-6561485,-13452375,7767473,6307698,-14758979,-20340538,-17274986,-3801642,22555612,-10658244,-3915707,17555605,10010216,-7639377
-602335,-5373748,12480923,5404631,-1072891,9855142,13704117,-6291143,9373081,1845665,-9720250,-13858329,1413384,-2901042,10013583,13046176,9145699,-10792344,9383005,12925346,4546471,3611496,27104720,2379787,11504622,-30062645,19953324,1698804,11464782,17870999,-7672060,10364951,-13204881,-8256552,3471409,-13609608,843248,751862,12820006,-37327362,20209002,12306509,-2177764,-3540297,1038081,13496282,1449258,6592916,-2314613,3011434,11985690,-658636,4282029,7724223,-11143083,-923042,-5437681,3071845,-17006220,3331111,1171937,10441316,17279219,-40422,4876038,-10331819,-14895118,-1795862,4002037,16636695,9492882,-3464799,-6437293,-3670935,-17545579,-7512928,3592295,-23772146,-11702692,-8903561,-4309685,-14380163,-8628345,3563251,10449793,21513723,14768983,-2828778,-5917394,-15830851,1002530,2352749,1906679,-9667167,-11393142,20737520,14885876,-8112180,18299843,-83668,-1582949,-22764466,18871177,-7421397,-14053949,7362571,1688793,4529229,-3794975,-12874566,-5639252,-16152105,-13114718,-4643786,-1619634,10225619,1384994,10533120,15301481,1177118,-9623280,17022306,15851687,5518909,-5976092,-9259894,18642678,-7982397,3048060,12638574
-3665351,1386776,-11497195,18726672,-9367331,17330831,-6847327,-8307907,-1150855,10373257,10898192,-3582656,11371993,495528,-10130291,-3540175,-6849982,21605523,-5904753,-7785332,7870383,6246718,-5855058,-14614765,-30076,-10326305,-21239247,3685654,-11122292,-6471888,2099330,-2269081,3907908,14018028,250928,16908407,-10613460,2976378,1050406,6034986,-6353607,265753,-27484283,12151397,-14655981,6580969,6274032,9740174,4294599,-21913293,-7722553,-1722397,-1754550,5748339,4695640,12876776,-19288678,17906975,-10599458,-11217944,-30359893,-7506618,-14342348,23120420,-48870,9018216,-23249047,5054505,16239712,-9258745,-22298526,-17388713,5307978,-1843380,4873563,-11070645,9596840,22632715,4160393,-9360814,-5709102,18272678,-382849,-12184315,-2692812,9391271,9975960,-3074481,7841581,1092656,8835752,-15204224,707153,-2994231,-23213607,15813751,-1148382,21247764,-9833526,-8287593,1033420,15201814,-20190654,21918174,-4869900,9843252,27237754,5508474,-10556591,8586116,6333557,57490,-3102506,12846581,-8225268,-2095911,438468,-18755318,3512229,19986551,-9279874,-16149592,6638108,17110581,11036728,-21639380,15072679,-488741,-7525267,-2103390
-1005612,-8985238,-4733131,14042809,-24749284,14266576,15193171,-9663096,2307732,-1546104,-18375820,-9078445,6943651,-16795622,-14401331,1542317,-9673167,-11171208,-2241511,-16469623,9538657,1231532,9392443,3691156,-5087430,-10898073,2097508,15755267,-8261754,24769950,8300215,-7202171,-3814504,9017951,-914605,-14907295,-10866303,-13610881,17832452,-4115301,3483332,14096897,-14779474,-17360274,-9862594,4474048,-5658021,-5869137,-10759705,-16179655,1397014,-7264307,-12593218,-4181875,-2821062,-29783472,1405152,21175932,18137827,8850011,-1129845,-9081361,12525033,16062377,-2353131,-8811580,-1033464,18628406,18276139,20297257,7623813,-22244285,14855025,-11629854,-9269646,10842216,16480477,-11659820,871634,-9146234,8915864,-1543296,5046391,-4383604,7184666,6318493,1116135,-1941131,-1733921,-1831905,20577438,3971912,-8312758,-9328534,-13057689,1364074,16622835,-2938559,-10121878,-6576657,6368728,9892718,5385829,-9712357,589294,-8080415,-14296731,7361354,-5783645,-29713232,23304486,-7575128,-11808091,-7675229,25092647,10603612,5186953,19152702,-9611995,9897302,-26784729,921586,-9154266,12977545,-8335573,9519838,2249763,-12510395,22015912,-23413073
933581,12491245,-15696559,5314952,-7333111,2886555,-10171625,-6013937,-6515752,-2846097,12255132,-972044,9947093,2337979,-7531505,-6407223,-13700743,-2217011,-15225916,5361449,-9311630,1292622,-17249875,4207668,10822196,11206044,-4652118,-480433,-8384696,-5441080,14609576,-15991863,4528710,-8599375,-6261307,-20027287,-6190103,7704009,-9283127,9900146,-2217511,3262088,11529448,8999848,-2677753,-11483618,3031274,15617480,4039823,-1690277,1334880,-3088784,-2161240,-9070458,3171978,7516398,-3042996,-1534279,18973373,5619671,1534528,17446337,-2919822,-8431763,-2467088,-7383116,8750361,11273417,-5601439,12744820,10598004,10882988,8838229,-26078839,7309399,6938836,2849543,446412,8555640,31710463,31477137,-6558520,-17526958,-773093,-9894301,-9444187,-5996876,2998855,-2110304,1234667,19046831,13137423,-3853193,-5905772,2140258,-22147797,-10363582,16889342,-4715433,-2585139,7312648,-3719147,-16375667,-17757636,-1078400,-12570056,-16373794,12099556,18009810,3550011,3171613,2089921,806227,6610732,5926344,-4345499,1122479,-10355838,-14268434,2506223,-14359526,15664062,-8718993,15253727,284001,-17280429,291169,8636112,6971879,5148801
-1252152,-24794824,1652407,7060611,-10216719,10671531,34448134,-22895176,17933975,11162616,4458213,-13169200,-4403208,-15742454,-5365229,-9402753,3224697,929775,6621971,8332393,8687630,31353226,7719553,-10676638,-20799574,-16080987,7604559,9629052,-1096039,-3513845,-3275022,-2212899,-5629425,-15562340,17324951,2216872,-10550181,-9220012,-2240735,8896208,2409057,16716084,7691874,9876185,26564942,-1396344,-10442132,14166391,16023307,-5033861,4680038,14024192,-3124655,-8617075,2002850,-4880550,-15813059,6808018,5753461,-1282384,-24856878,-1674191,-3997372,-1855022,9012274,-6700742,-3839572,4141648,16484152,-20993366,11722862,-4105286,-19281033,8783616,3150415,19800344,20664764,-21075384,31262639,-3209208,-7925068,-9801840,20085060,-19435013,-22228516,19422332,3502900,-7608613,19514715,-3036578,3210744,8553740,13050588,-7356794,-26299246,5609976,11116861,-8880308,-691551,11385035,-18544364,-7858788,15277468,-4884112,-27618718,13346552,10624663,-2477600,-2289018,-20944520,-3980865,5178188,-9194275,-12183383,-29098277,-10318725,27923281,16144576,12168500,13024995,2321953,-46390488,11501616,-5194633,998509,16451237,831563,-8152716,-399746,1929360
2889909,6137901,-14584990,16431054,5836412,8200832,11019048,5778487,8560334,8165821,-17930701,8049094,-8804756,-1883035,-8999984,7945504,8575214,7113401,12536730,-8450750,-34419591,10513785,3278030,-30462312,-967761,5994772,12647522,-12747421,20743649,-10682865,-5055537,21835186,5223085,26970762,-1537383,6744990,7226789,24108871,20090355,-12946083,-1089032,8648627,-23539814,2497245,6210754,20092209,-1497547,5814818,-11432009,-18573189,2776950,21780443,-18661427,12043476,9789617,-9746440,7625636,-6770787,-2999117,-22956859,-6870727,14409190,8847189,7953689,-13491760,-1122218,-26373510,-785422,-13920752,8784945,14144675,-17948389,-18775883,4782042,-9302771,4708321,7689579,4463406,-28512522,-2144110,-16310887,33887494,-320100,16571135,13344673,13770532,19025161,-4176834,19263182,9859722,-387833,-15475221,25049669,5282825,8805693,-452379,18568112,5364880,-14791256,5583460,-119311,17605016,20079758,-9780574,1175892,35067025,9959271,12085142,-3059561,4321893,-503174,-7126905,-6534011,12798681,-2990092,-7314725,-15030506,-9971326,-4513834,15902820,-6858225,-12356422,6159367,6208278,-2916859,242002,-2738038,-4066912,1917930,-4290614
11244973,-6737238,3349135,-8046449,-3713515,8530887,-7710591,-456832,-8341877,-4250393,-25422494,-6357376,-16063977,16166404,12346121,2557214,6877088,-6829065,-5125810,2668112,-14496847,7868443,5118014,-15552362,7085567,-4092486,8136800,-9765053,8667626,-12263548,10714027,8630108,-18474707,3372450,12829481,3199713,8745651,12861276,-8777706,576289,-5303769,2623405,-4038316,13173000,18334077,-6526376,3259097,3957766,-3555935,4160408,20553972,19581456,-2020856,-9587859,-12845269,532053,8585311,3068877,-15560254,-13544547,-4268972,727215,15944629,27070675,1357491,-11433750,-7087712,-6794037,-31925448,-3914285,17314082,1817223,-17947928,-14311901,1555208,-2034965,7475788,-10671161,-14413704,6939831,252627,-3578185,1869711,7745535,-23683547,5009661,18343462,4494543,1001545,15590920,-9263309,18863003,-6357182,10157809,10715003,1506820,-7650256,-16590852,1030143,10552272,3242059,2568126,11089193,-1027445,-11053429,30013202,4451933,-3928475,-10942422,20212930,-10409471,-16235549,8896381,-5689536,4484708,9880417,-8302708,17569835,18251701,18056074,-4688000,-378625,-169580,-3364161,7583871,-9632044,2534603,3006996,2738788,-1346641
-6379370,-16776822,14353673,-23664944,9854326,-11587097,5976083,6599550,7695121,-6938474,-6285985,-3435582,-16114545,6605301,4525490,10045636,28737860,4384356,-8554957,4054001,-3684600,12817555,29424500,-3288997,-8967380,-2810607,-5526971,-15482418,-3025222,-2200408,18002252,7312865,-11065410,-91583,-7788927,-22863755,6448962,188532,18454427,-3421383,7506947,7320345,24164102,-12119774,-1199679,-1779781,-9683990,-6032725,11082907,7161318,13880422,-4370324,7192300,-783336,-19629452,-6578939,17092474,-9928975,-16769374,-11905077,9116724,19301913,10340758,3425784,7609972,5477921,29405207,-17287918,-12355620,-2437325,391445,7541622,3971343,16220763,-13769247,-287082,3615057,-4139844,4055440,7792049,-4047943,-18040858,15440320,-8585435,-6816871,-4190395,-2801354,-10512432,6563436,6245156,-8869658,12093573,15416008,14436011,-10480902,2707641,24402601,4785525,6100435,21499668,3256755,-1334708,11995849,-9686837,934200,-1128941,16331239,-1573848,-2698222,-8849406,-29217157,301751,1766689,-12280311,-15177459,-626333,12062166,-7892760,8895742,-13896570,9783151,1421821,4895040,-13851129,-6588167,18826121,-9944854,-2180808,8073924,-1648487
-13649419,14420337,2456891,-11869338,20984837,-13802219,-16757346,13079570,-15370045,-6840571,10365396,18627306,3125697,-8021029,-4880046,21284707,-13100527,15534093,21710453,-19017121,13286583,3847026,15588626,6326158,15166088,11117260,-15728945,17343911,-3637099,66987,-6473396,-5979662,21112695,-14770499,-15709524,-1391410,16245024,21335012,-15988341,5647943,-2566125,-7278304,-3656433,-6998675,-21135642,5368975,-13673097,9788768,-13014531,8629523,-16877130,-1150031,11302621,1350611,-22808056,11622677,4026827,-4609795,1082164,-1215073,23406564,-901931,28222468,-2930656,3391844,12943080,10719823,-1626169,21663502,11749324,-13723082,2831304,-6882001,4705577,1014207,-26424200,-3697224,9012811,-10155801,-7747192,2904725,-1061047,-18359118,22594937,8579527,6964790,-6051120,-853320,-15684496,13673275,-35888318,-11493449,-509172,-8265854,-2749470,1121638,13374018,652252,-14344288,311227,11880704,-8236478,18927122,12195967,16502955,191630,-1472003,-16955598,13608170,6340386,-16786153,-2678625,31538066,10741640,21405290,-1644758,-20348108,-21942797,8634087,-24767370,-26260271,19005933,-3154088,-11144886,8007301,-10426173,11340170,-4043158,-2400380,-18244637
5800384,2347643,9019661,-17855608,11216023,-8872437,5779208,13097660,461270,-5732162,427728,1399884,-12859613,17368746,15345605,-10415509,-9074583,-1035524,-3805066,-33464588,-1914916,-3848515,-543524,-315096,-8813038,4563215,-5751094,-9370996,-8389385,-2164609,-1175017,2705368,-13398731,11853238,18969175,-10349954,552416,-4711135,26757761,-695020,-11871498,-8999318,-174225,-24577933,-7435943,-21338071,-8074801,-20035792,20781189,5292722,8245424,29701686,-159697,3042319,12247919,-8724906,2099833,-1278786,-26016226,32884368,-12198166,-22074720,8856134,275975,-28833691,3104317,5616197,13134949,19322552,10787845,-19803821,6450346,-6526207,-7287016,22676014,-40691151,-21366738,17019223,-19988015,-7679307,2217708,5665505,-4123800,12092628,2587850,-10754006,19136245,21908180,-5606572,-10554956,-319418,6518300,-10918948,-14666124,-6038646,9390684,-9972927,-12625227,-106423,-17045616,-13333163,1407220,3215574,24541471,19617394,-4639582,5084089,-6446708,-28314685,19022048,-2993174,3086247,13294394,3546934,12053801,23324506,-9654236,11038324,-1340992,-8542590,10720701,1782648,9028760,-1986783,-6516718,8352243,-3175474,2126478,7263145,-8209007
