2114,-1115,2505,-1243,-1557,-2736,-1299,-4898,-2481,-386,1563,1659,7431,2193,2289,-952,3456,-8817,-2075,-1532,6324,2036,4629,-366,162,5596,1327,-4870,2448,1586,4202,2368,2268,2540,-3411,4316,8005,-965,-1224,4,385,1218,-1002,-1606,1243,552,-897,-276,1346,-1191,-4043,2724,-927,-2941,-15,-2735,-3295,-4501,4863,-4395,81,2520,1245,2106,-1300,-7138,-537,3133,-4011,482,-229,-4158,2966,-4208,3955,-726,-316,1532,4449,1528,1904,1562,-4418,-1538,1154,-2797,905,2606,-1617,-3462,60,-1886,3471,-2445,-2228,-745,-2044,4269,-2091,6066,4768,2618,3072,-1216,1421,6184,-6046,1578,-1158,-1212,-309,2299,-4057,2044,-1433,-1704,374,-3760,4252,-1610,177,1367,3206,-5934,-4014,-56,1510,4917,-3025,-3077,2078,-2071,978,-1923,943,-700,-2351,7387,2857,968,1130,-1500,2274,-4571,-2200,-2909,1208,-1017,680,-1290,-57,-3302,-833,887,-243,1546,-417,-4901,692,1342,-180,1802,1890,-1961
4607,2444,1020,-1720,2621,-658,-1609,3209,3959,-2615,1821,5165,2565,-1205,-45,3457,-3880,1263,-257,-624,375,5838,-22,3297,-2746,-227,3603,2031,-1330,-3554,-5226,-4696,3930,-6113,-836,4411,376,-919,20,-244,538,3562,-1417,4240,-1269,-5056,-3031,457,1005,-2774,-1898,-1282,4964,1351,2568,2459,-5989,-1395,2366,-2794,-51,1813,2910,2838,-2862,3279,1525,-2374,-2809,-128,-2486,-217,-2784,-75,1465,2696,-361,592,-619,-1287,-1145,3276,999,-3031,-917,2203,-1223,3862,-1037,-810,-627,1879,3237,5118,3211,-5373,-3167,7953,504,1957,-547,-2430,-2917,5637,1137,-3649,4118,4539,-320,-1670,-346,126,-2088,2453,1763,-90,3134,2047,928,-2754,2272,-411,638,711,-698,-4529,-2064,-4179,1676,4085,5069,2151,-180,1832,2626,314,3786,22,-2022,1127,1049,3224,-1580,-2241,-1397,720,-4126,23,1609,3773,378,630,-1131,-2724,2522,3503,1271,4034,2683,-284,4062,-1569,-4768,3720
-1920,1656,3952,-2613,-3562,-2728,-66,-908,-3709,-657,771,140,5098,676,-493,1155,3300,-2527,-5854,-2653,2617,-2471,-3882,1975,1166,3561,-1772,2908,3204,197,3228,-5691,1189,3520,-1131,5365,1117,-2230,-424,-2423,-1423,-670,-227,1262,-5248,-1444,3522,3115,4630,-1901,-387,-3988,-1259,3793,-1275,249,-7029,-6358,1266,-3314,-1368,-2179,1932,-867,-1735,-2793,-1718,-3768,-419,-285,1547,-1681,-3182,1765,1502,-503,2327,1983,2601,-2267,564,276,-1408,-3334,-5207,-5195,-2132,1828,-6664,2218,-5144,1262,2381,186,1324,796,-490,4703,4224,4653,613,696,2481,-847,1857,2509,-1345,-2319,-4662,985,804,1229,1294,-2042,-28,2795,-4466,-2566,891,722,-546,-1493,1190,-5792,-6191,1316,2912,224,1836,-2089,-471,-3992,2254,-7465,5352,-1572,547,2654,2104,-2422,-3890,-189,1260,-351,-1221,-3719,-1570,1612,444,-3431,-6017,918,-596,4117,-4240,1881,2379,-6063,-3729,2790,4432,1075,-1751,-1702
1400,2591,-760,-3450,-1351,-2217,-4807,-343,-1558,-60,813,850,2803,-512,-2994,2414,-5203,-21,655,2098,-196,2189,-1465,-771,1422,-24,5103,1956,-501,-1558,1799,-3415,1056,-2448,2644,5631,550,4253,-4535,-741,-1314,3021,97,-1054,-2046,-822,-1915,-485,-272,-2402,343,2150,-137,6015,-1563,2597,-2634,1122,-4531,1048,-2234,3918,2655,3366,-189,-767,3986,-767,2362,976,579,-1019,1374,-1732,-258,1375,-4384,-2540,3695,-1234,760,852,-1904,-2249,-2399,2997,5450,2558,-3035,376,3096,3729,-1566,420,1554,4454,-1253,2033,430,7594,519,2528,3705,-1305,1843,-459,-4256,-754,-2442,240,-1373,-900,-1468,5975,2005,869,-667,640,1333,-5338,301,-3207,1261,-494,-3516,-4607,-3706,3234,1791,436,2135,5017,-7240,265,150,4272,3453,1924,2247,-5722,-4386,282,-1947,-1980,-1580,-1122,-2778,-5011,-3863,2830,-1162,153,2287,540,4088,776,1197,912,-359,-1169,2600,1929,-1674,-2415
-1065,-1049,811,3364,-47,1427,327,525,-2940,-1221,-3838,1018,-37,-1670,47,-3195,-4734,284,2053,-531,-328,469,2420,-1439,-6581,1571,-1207,4578,-2381,1840,-1168,1626,-1351,-3864,-2810,2464,5225,-2154,-1518,-3629,3876,595,-675,-1127,-1158,2262,377,-355,-3606,4112,3433,-1383,-885,3462,2465,1569,3502,4098,-2808,4869,-546,3450,-1051,-2827,2326,511,3565,-826,2882,4427,-376,578,-47,-949,-2318,286,1574,-4226,-621,14,1323,1085,517,161,4513,733,-15,-4412,1715,4558,-159,-3065,-2357,-2137,-1914,-1291,1285,-427,4268,-1503,-291,-1272,2831,-257,804,-317,-2128,-2624,1401,3446,1023,1268,-607,1739,-1937,6200,1635,2985,-2133,1454,985,-131,-5175,2910,-4523,-2708,-4032,-2877,7283,-1948,1351,-4179,-1036,1123,1935,376,727,-3956,2339,236,-532,2540,-1768,1878,-2303,-741,2180,1478,-1797,-638,1974,6771,-783,-478,-102,960,3630,1337,-2337,507,-3166,-2547,3972,668
-1641,2034,2364,7404,1135,-874,5875,1087,3650,-3695,-1861,6384,-991,-2600,-4004,3021,-3192,1824,170,2503,-1573,2856,5014,377,-4447,3302,5418,2286,-1456,-790,-2114,-1072,-3767,1728,-5483,2764,3389,-1372,365,-3722,2991,744,-2474,3684,675,-2233,-1478,-5177,2651,3228,4480,-3493,-1643,-5923,5398,5815,-1029,-1030,-1725,-1531,-4439,518,668,1932,396,-6224,-7188,-309,2693,4779,1269,5779,5871,-186,3921,-772,-1028,-3860,729,-1670,-2148,1748,1950,-671,3231,-4426,415,-792,1470,-1729,-920,-1230,-6753,-4992,104,-1595,2993,7065,2102,1855,-977,1553,1800,3653,-3628,5300,949,-1987,-1276,3563,4395,2083,1749,-2457,-7252,-1710,980,-2097,-2912,-6225,4191,1585,521,-512,-668,-820,-702,-1358,4582,2348,3312,1391,4712,-776,-644,1802,2000,-106,-1073,-3761,2161,4430,54,-4451,-4046,-6278,1747,-1279,1723,5516,-711,1610,2792,2377,217,2360,2175,-741,3541,2696,-2413,-1745,3884,-3269
-1390,2776,2116,398,1472,-462,1011,-1180,2734,-899,1393,-2193,-2827,-1580,-694,-872,358,-319,751,-4111,1391,-4483,3158,-2446,3356,3020,-3218,-773,2260,-86,4698,777,-4053,3409,-1852,-4548,-673,4021,990,-101,-13,-572,3444,1205,-99,152,1760,124,592,2758,6173,-443,-1538,-196,936,-1136,4253,3653,-2820,-1655,1095,-5108,-1381,4570,1635,-1785,-871,-4662,39,1530,2710,-2098,1398,-4539,-795,1237,2390,-2422,-90,2390,-61,-861,-2800,-1471,-401,-11,-2800,-1021,1331,-3840,-1089,46,-1926,-6893,2516,3684,-330,-1397,-1485,1363,-3177,-1950,1324,2705,-1686,3198,-1633,841,4632,-3877,-482,-2792,-404,332,-178,787,331,1148,-2951,-2707,-1089,-2368,-2155,2040,-787,193,3062,1820,-2344,2198,-1350,2140,881,-2379,-2014,76,3768,-4,747,-942,-832,-786,1840,2974,1574,-392,-1237,1064,1125,-1099,546,2612,-3716,533,5057,-1233,-3788,-1473,794,-701,-2245,2844,-456,960
36,-1791,1710,5823,202,-3490,1099,642,896,-10814,-1125,1383,2410,3792,-3263,-564,1842,4694,2410,1636,1432,-3383,4547,2977,-1077,-316,3829,-2110,-2065,-1117,1270,-1227,-2603,1666,-2518,-1816,2700,1119,-1897,-3020,-829,-4896,4674,-2973,-4049,4119,4677,-3452,1530,1468,-1407,2754,-382,-6912,3121,-3061,3238,-1827,906,-3339,-3993,-1159,-4167,1328,8238,-2948,-228,3558,-1872,2957,-626,-4623,-1245,949,-1735,-3381,-4842,1765,3838,-170,-3547,3472,-3303,926,-3683,-3903,6844,-2502,-690,-2499,2102,-1757,-5613,-3089,-431,627,2520,880,-892,2071,475,4112,569,679,-3112,-1787,1473,-4360,3960,669,1643,2484,-2570,-2208,-3715,-4107,1930,479,-2692,-2691,-1283,-203,-824,-1960,2145,3918,-1575,-1337,-760,2405,-664,-2682,1937,-4672,395,-1372,-4304,1623,-4550,-712,-2702,894,-1796,-1686,-2356,1458,7731,-1398,2449,-1111,871,-209,-1177,3030,824,256,-437,-1185,26,4700,-304,-6384,3188,-2705
-1975,-3042,1916,1953,-4451,3600,3089,21,-884,-2312,-1555,-2615,3872,-2777,1356,-2985,-1683,-3711,-756,1409,13,-2799,9010,-1567,-4162,2160,-473,-1222,-5900,-4161,818,1305,1356,1838,-1293,2435,1294,2466,1099,-5021,4450,2266,1467,2426,3325,-2691,-5227,15,308,1690,395,-3050,4121,1829,246,-6457,-357,-4931,2280,1016,1313,3506,-1179,-4096,1107,-4041,-630,-671,-5540,5073,-62,1871,497,6032,1680,-2335,-1004,-1165,136,-1465,-4530,194,847,-703,641,-2503,-2258,-2837,-1967,2904,-4109,-2681,-2688,-2024,1096,-315,1256,1549,-3501,-2005,-1264,1809,1337,-1147,3131,2447,-3632,-1824,-1739,-2680,-1652,2028,902,424,3052,2543,1200,650,-1470,216,-419,-2926,-4303,-4836,-2072,-536,136,1572,2947,-6966,1082,-4903,2191,-1910,3558,-3276,2767,826,3968,2261,1048,2005,1712,-1818,480,-6395,-159,3758,1586,-2513,328,-947,-712,-1870,-1233,-1562,-883,972,-1799,2104,-539,-1422,2984,-1232
-1829,4491,188,186,3227,-10572,-3769,-4629,2348,1405,6195,-2040,-3356,-566,-4408,1848,-468,3287,-1267,1114,270,765,3333,-2205,6871,-576,2248,-291,5922,4223,189,-3533,-5365,-4197,-5352,967,4967,-2727,592,-4578,-5265,5448,1189,19,-4635,2961,7635,-1521,1565,-1430,1131,3736,-3601,-3617,-4178,2646,2182,5503,-409,-2577,-3887,-3520,-155,1424,3176,-4027,-4241,-3716,3668,4095,-517,-2069,-4794,-1704,-1327,-1775,4294,-2037,4454,3154,1661,4466,-3662,882,-829,-516,-652,692,-948,-479,-1012,-5090,36,-4438,-1261,3088,390,4096,4960,5811,4273,-3066,5393,2883,-5541,3565,-4307,3836,3708,6156,7636,1090,-4989,719,-528,-414,-643,882,-2291,-90,-4236,-1694,856,3178,2837,4120,1832,159,-3882,6939,1096,-3384,3701,-1009,-2943,-1659,-4096,3607,-2601,-3351,-4471,-5259,-1376,5509,-3298,4821,1428,-296,1042,105,-1742,1547,780,-1086,6912,387,-673,-1938,7141,2995,-4097,8238,2294,-4168
3061,-4348,-2522,-3146,-173,-1361,-55,-723,3011,-6681,4,-632,4703,-3569,45,163,1712,3458,-128,-2022,-1518,-575,2035,-1721,-3928,5276,-1855,-2468,-3335,3927,3607,3058,-4705,-4481,1807,-4041,385,-638,339,-1146,-3756,-317,2618,1713,442,-8221,-3096,1248,-2061,1659,1724,3596,-31,1368,-1547,-4248,4681,-3901,1895,2294,-173,-5215,-3614,1640,372,1520,-537,682,-6538,-659,-2039,839,-1501,1616,-1769,-2152,-5403,1871,-6161,2827,4435,-1327,-1211,-1365,-592,1787,2567,-651,-254,3023,-3823,-175,-3426,1978,1551,886,-1907,-2605,-3397,-6024,2023,-2564,504,2541,-335,-1036,-85,4232,3733,-2395,-1555,-5386,-4604,-1231,2437,1008,2395,6296,6410,2619,318,-1992,-1195,-380,3448,3763,4086,598,-3373,-376,475,-3611,2237,5081,-895,1711,1576,1204,-6028,-200,-3907,-2537,-2625,-2242,2008,-3933,-1340,2024,47,1876,691,-3350,-7537,-4998,4184,-1598,467,231,-301,722,-4331,3178,-4898,1233
-2765,305,-1757,1695,-1191,4624,2781,-39,-2603,6303,-1992,1300,-3792,367,354,-347,2208,-4405,-54,1442,-2639,-1676,771,-3348,-521,-423,2199,3576,2969,-722,98,-35,1375,743,1087,-4533,-6204,705,3505,-3103,1505,-4833,807,539,5807,666,-2286,-675,-946,-56,381,-253,2624,991,360,2606,2262,4576,-616,2399,-1680,-630,709,-2307,-196,-1542,-1470,6658,2408,-1020,597,-3221,6010,-10,2127,4257,611,-3514,-2142,-1443,1715,-2758,6728,674,2945,2799,-964,-2629,212,77,431,-1043,3826,-2854,1347,529,4111,-2595,-3297,-1162,585,-1260,-430,251,3092,-194,-2999,-4083,-4141,141,-3497,5232,2074,-240,3433,2316,-152,-4004,-903,-2838,204,-177,-1977,-303,-433,3155,-551,4018,2591,-2176,-1304,4408,261,-1047,-342,4744,-1389,224,-703,586,1291,1325,1463,-3086,-1792,578,-481,-60,1765,-114,2666,998,7827,8,-3982,2428,-381,5232,313,1013,-122,-1977,2554,-330
-5439,3490,2654,503,-4526,-3188,261,763,-1747,321,536,-3589,2132,-1082,-1714,2071,-495,4295,-6575,-1501,2737,-7035,-837,1670,4413,-804,-2655,626,2085,-1470,932,-5291,-3390,4637,-1242,4345,379,2492,-3470,-2491,-5229,-960,5165,857,-5782,2252,5703,5550,5351,-1863,4676,-2699,-33,2696,-1969,-3466,-1514,2175,-2332,-1457,1181,-4180,1626,-3237,5366,-944,-2455,-5423,129,1427,-558,-3088,-6251,2967,474,1551,941,435,4843,584,-8597,79,143,-4302,-4385,-1016,-4120,1486,-6302,1572,-3984,-3223,-1959,-3624,3735,5179,2043,400,6646,4053,-3281,2586,-471,-4212,1144,1623,-4963,-2424,570,-46,-1875,1073,3208,-237,2005,3383,-82,504,-3952,-977,-4105,-2397,2310,-2605,-4289,142,4929,-4017,1375,-2335,-1822,-6504,2592,-5695,-385,-1736,-3584,1960,1329,-2190,-4642,-3001,1854,4180,-1234,-996,-814,1436,3874,-7369,-4318,4998,2308,1944,-1964,485,180,-3316,2187,3175,3894,204,-775,-3074
804,2793,1371,-338,-2477,-1168,1683,-244,3429,-1574,4075,-1688,3210,391,-139,3176,-4862,2261,-7220,3894,3734,3175,-2097,-6324,-790,-1025,6499,706,506,-1334,-1507,-2965,666,4490,-1466,2861,1073,4766,-4605,-502,-1356,543,3911,1827,-3546,-2508,790,154,282,-1237,4185,-507,-5139,3562,453,-1550,-3831,-1554,-1330,-2139,978,1060,2736,3651,3191,183,1531,880,-346,-797,-2677,-850,1552,1364,4647,1064,-2348,-3924,4996,-854,-4588,-330,-825,2012,-3585,-2795,2803,3264,-892,-2642,2787,-272,1565,-4222,7588,3734,-2262,4506,1219,872,401,6178,4579,4622,-3526,3453,-4771,-412,-898,-4400,2451,1783,840,4916,-6963,-6086,-3820,30,2328,-4880,-2034,1231,-848,-1192,3595,-4707,-3443,4530,-954,-1312,1115,4414,-1305,-4182,570,-1037,-5564,4511,1510,-4971,-4320,2404,4538,-1833,-844,80,-3831,-2483,-3705,-3023,3220,2435,1216,-810,-1,1501,171,-1952,2672,769,1009,1890,-1486,-1107
1500,-5492,-4694,-189,584,5319,2149,1730,-449,-905,-2119,1808,1187,1296,2918,-6866,90,2506,2603,1531,-1381,1695,1379,4121,661,-5639,-1743,8865,-1680,2866,-3390,5722,5008,-1906,2703,-3929,-2031,2895,3072,5035,1699,-3111,2172,3820,-403,2838,-3675,-513,-3343,4404,-2388,1670,-480,-1157,-2055,758,2701,-193,1908,3967,2338,3030,-3078,6750,4300,3779,7712,288,-2944,817,3105,3675,2732,6233,-3750,-4099,2277,5291,-1401,1850,-1528,707,3013,3175,3137,-831,1589,-867,7743,-2044,2417,-1621,1267,4963,1035,-4156,3094,-1909,-3576,-2862,810,2912,-3565,-2500,2175,-2863,6309,-3850,1164,-1827,613,-4003,2254,379,2140,1924,-184,3778,2314,4871,2195,326,-2971,2092,718,1849,899,-1096,-3075,-3283,392,4261,-3441,4779,1462,3845,4099,-2433,-6027,4359,-2942,-601,836,2090,2790,-1516,-461,-1214,-4150,-1385,5767,747,-619,989,-2410,-362,33,1215,-1980,-5126,-361,-4495,110,5483
-849,145,-2616,4690,2784,3530,3071,1831,5914,1133,316,763,-9253,1470,-2310,1532,-1486,145,1919,3030,-4762,5055,-373,-1573,-710,-6068,-3295,-679,-3157,4194,-3997,1155,511,-3763,854,-6057,-7187,-1089,-87,701,4792,-979,568,5525,6656,-1268,-3393,-1350,-4885,594,2494,-2629,3455,-2711,1165,2639,4121,5694,664,-1380,-1304,-2483,-192,-1123,-1946,-435,2035,2619,1602,600,-4233,2933,-336,1213,-1860,702,-651,-581,-4119,1761,2502,4512,2916,6332,3070,-75,-1385,-1530,6578,-1592,-1383,-139,3329,941,1385,-6244,676,-1030,588,-5307,-5431,-2906,1308,4550,-3412,-2454,5161,45,210,-3302,2735,-180,4512,-2380,-3951,-5336,-5028,1042,-1408,-1571,-2700,157,-1208,9183,6697,-3645,511,-1238,337,1797,-294,5836,-1861,1770,-5235,-1911,-803,-5311,-1365,955,4760,-1691,120,463,4272,2509,-493,786,-2248,5249,4396,-1515,-431,29,677,3823,-4276,5092,2667,-1452,-5809,1684,18,2358
-1205,533,-503,-64,3160,-1125,752,409,-1530,1361,4137,-521,-4849,-778,1725,2538,-1239,-1513,3395,2404,-364,-2728,2137,112,-1821,-3955,-1790,2959,1368,2463,1518,1687,-2417,-3171,-3914,1592,653,-2894,-820,-1053,1757,2346,-1074,307,3437,1949,-1213,6508,-4107,-1386,1689,2922,4029,1886,-1859,-3219,2077,-243,1526,-609,2903,1936,1047,-3164,2857,-841,-3659,-1960,-1495,2776,2562,-2623,475,2449,5339,-3526,-176,-922,3473,-1667,-346,881,2981,487,-3162,6441,55,131,-6085,-616,-719,2803,1693,-293,42,-797,2732,-2302,914,1634,138,1232,-1948,-1070,1286,2107,-3481,-1799,2833,-1635,-177,-777,2377,439,1626,3250,550,2430,-4267,2659,17,-1103,826,244,-2234,1965,-1884,-1441,919,1053,-3301,-2192,1313,-1720,-197,-1031,2345,-3432,3066,1301,5232,-1042,323,2996,4431,3163,-2636,1084,3343,-1177,439,3863,-1397,-3862,2557,2543,139,-2019,-248,-4086,-3263,2199,-2588,1090
-3584,1038,1075,-2738,-4109,-1694,1786,-5143,-723,5283,927,-4157,-12,-1510,-3499,2543,2556,-5246,-6061,-2182,3583,-3386,-481,-4030,998,4782,-830,-144,2084,3944,2820,-1469,-3493,5708,2180,1581,1664,-1204,2271,31,-706,-80,-69,1825,-399,-1822,-4379,-2043,2736,925,1535,-3089,574,243,-613,1509,-3452,49,4249,-2230,-2713,-1498,3054,-3820,-2928,-3815,-2988,1331,-1717,-4019,2525,-1191,504,1850,4338,1,-2560,-1982,772,948,35,-3468,3171,1442,-2296,-4875,-1590,4469,-3106,1991,-4861,-862,-276,453,1756,3379,-200,1666,1712,-2239,1704,4572,2059,-309,-449,4641,-4228,2841,-4933,1608,-799,-862,3740,-1725,-1067,574,-5382,-5014,1925,5385,-3292,-529,1608,-874,-2955,38,6763,2802,-2256,-3547,1160,-3438,1844,-3778,1015,-1692,-893,4643,2429,-5627,-847,-5600,5042,-1043,3664,-5713,-5213,2475,959,-2790,-3139,-2154,-1189,-1400,-1495,1723,-432,-5155,3713,4809,189,4777,-1044,-2679
-1689,-1943,-1970,1256,3187,-1395,1849,-2095,-2330,2515,3290,215,400,2600,3321,-1898,2735,2614,872,1603,374,-1164,821,4408,7754,-2736,-2779,29,5094,2624,3106,446,-249,2109,-1097,-2375,-801,1225,2759,3770,-1148,-6536,-434,86,1194,3302,4033,369,1249,603,-1498,4056,-5115,-4058,-4001,2192,2101,1400,4022,1171,1461,-2010,-3976,5312,1130,-1809,57,-105,955,-1221,3694,-1051,2895,-380,-1876,-1930,4280,2915,984,1343,-385,922,-1293,1660,1204,-2418,469,-3360,1696,-2300,2916,-1618,-2248,1059,1269,911,3597,-656,-1904,1064,1834,1723,-660,-3838,-1502,3005,3277,-664,3241,1829,3584,-214,3390,-2517,2583,-2186,-275,-33,4423,2056,248,2003,1044,459,3454,6366,2177,913,-5163,-2827,-88,-1463,-1036,-309,-1700,-789,151,557,-4618,2671,110,-2403,1521,2011,2797,803,1566,586,-918,-276,1985,-1946,-1430,2780,-589,-416,-1728,905,346,-3291,-379,962,2105,1528
2148,3497,1718,-469,3297,1670,3107,4149,2647,3085,3436,583,-916,-1247,5031,3564,-3502,1159,-1358,-2756,550,2961,-5354,-2811,-1354,-236,2467,-712,2152,-4066,-2192,-2173,-850,2931,-467,898,220,451,554,-74,-91,-1692,-2552,891,565,-4015,4079,2330,1592,-2380,2985,-3050,-3670,1530,2450,1031,-2394,406,-1696,-1497,5307,-3298,4324,2984,-5903,3090,-402,-1200,1595,-3386,-2362,1717,2783,-3724,1039,4369,5723,-3823,-3230,-216,924,-1424,-819,-1969,1438,4079,-2917,-756,1539,-2867,-180,1627,2916,-2207,3297,-205,-2203,1883,3106,-1505,-434,-3399,-3087,2649,2395,957,1769,3310,2270,202,1529,-812,-1433,-852,2338,-869,2903,1242,2874,-2720,403,463,-2597,2344,2457,-5930,-2087,475,1140,1353,319,-30,-254,-74,-3061,1147,1980,-1793,-142,1126,227,2147,526,710,-2542,3773,-1869,897,1211,-27,433,1822,-229,-645,590,-2126,-575,-1927,1382,-4095,274,1293,-3568,3934
-1437,815,3939,-820,1024,1082,5068,3068,-5658,5477,2264,-553,252,6032,4911,7174,1513,-6646,-1745,-7330,444,-5075,-2863,-4684,-2792,3308,-4482,437,4964,-1205,1567,-887,-2082,-396,91,2500,978,-866,1383,5118,-2762,-4494,-2295,-7843,-295,-4030,968,-249,-2661,232,1288,-1402,-2675,-1658,232,-4751,-5282,2171,2198,-5459,4363,-9748,6263,-1146,-6393,-3156,-4271,-1124,-839,-7395,910,-1880,-1128,-3562,3031,375,1245,1146,-1004,-2082,3803,-1100,-2099,-1390,-4503,4788,2498,-4696,-3969,-2797,-2928,-2137,2908,-393,2420,-2629,1066,2653,-1989,-273,-2230,2446,-1531,1118,1264,3904,-5071,-2906,-4169,2220,2569,-495,7268,-2788,118,1133,264,-737,2841,2904,2477,-4898,2154,1539,-1931,-5053,55,5614,-605,-1886,2112,-8370,-3077,-4233,-395,-4754,3188,-2288,1978,-3056,-126,2778,4758,-1710,2875,1273,-1510,2923,407,-3426,1594,-1536,-7366,-1925,-2520,-312,1397,-6168,-275,-1388,-718,3223,-2109,-5405
-361,-3998,-930,-369,-528,-5816,-5655,-4164,-3730,-3379,334,-1301,4249,-2822,630,-1282,-165,1920,7695,1516,1487,1320,3967,1048,-167,3021,-2887,-2736,-5271,-29,8371,-2705,-1383,-2402,-474,-609,2405,-7011,1125,-2229,1139,2008,-3053,-3668,1118,-2387,-1156,-753,2539,-1571,-4357,-895,3982,1297,-1880,-1679,122,-182,1054,3461,-3786,2501,-4339,-4570,3628,124,-5671,-3313,-6206,7531,1157,-4685,-1845,3083,-577,-802,2031,974,-753,2073,-695,3671,-2037,-1795,-61,-1872,-1056,-6762,-3743,6205,-83,5627,-4812,3111,-8926,-2323,-1812,-990,1801,2924,2877,1740,2171,-2051,-1579,-3784,-345,993,2077,2220,3657,2320,-4591,-503,1191,2236,-2715,4431,-1420,3575,736,3363,1114,-5294,1091,6680,-2460,-3120,-758,-1193,-714,-4807,915,2521,-59,-4362,-2810,-630,2694,3055,1330,-2808,-3028,2921,196,2469,21,-1940,-780,175,-737,-852,-1502,-1015,5126,-4767,1075,2999,-3732,541,-1869,1757,574,-6033
418,465,-94,-1993,2092,-926,-412,-1972,1713,130,1234,-1096,-912,-2826,-113,-2603,1955,2255,-984,2093,958,-2337,678,466,440,439,-146,333,1342,569,2137,2154,-2236,-1651,-3739,-873,508,1362,2102,-1486,-1220,2414,696,1805,-597,-304,-582,438,2672,470,1496,789,-3392,-2749,-2094,2057,1316,-1643,-166,2905,681,105,-3138,-1632,-1826,758,-4136,-436,-363,598,1008,2553,-5,-2566,-302,-610,3905,2589,-2462,-1822,-420,-2899,2274,-345,182,-2922,-1056,2115,-2295,-13,-1836,1257,2881,2478,1659,3473,-909,-2269,-3806,-2409,2863,-2664,896,-223,-2939,1991,-1124,2868,-138,2136,-1518,-3190,-1983,482,94,1300,964,-419,37,3824,125,1195,-1616,-508,-595,4506,1523,-541,-1384,607,773,-1213,3381,226,917,92,421,2034,-971,1158,848,1088,-296,1562,222,-216,-2183,-1840,-224,1240,-1478,47,17,-3900,-188,-542,-689,2152,427,100,706,2581,1085,1765
724,-3600,-2177,973,6033,1414,-934,-393,-2651,445,-4287,7409,884,1105,1168,-2310,3142,1348,7364,1172,1460,-3979,2345,6475,2388,-695,-5783,2819,-2633,4793,-1035,4222,-2831,-1388,-677,-5115,2038,-4304,1341,8577,768,-758,-1006,-6421,2756,2325,-2154,-458,3310,3201,-5946,1280,1283,-9678,1484,-322,1240,3484,-393,1402,-241,-2250,-3204,2981,-462,1209,-1908,-84,-5344,757,1822,1656,4993,-3484,-1728,210,1440,4734,-3044,1573,1228,375,3675,2078,7326,2152,922,-2321,6410,-3373,-885,1634,-1396,5908,-5726,-474,-3166,-5919,-5342,-3568,-781,-2965,-3966,-3756,-3119,823,4546,-1476,333,2629,4662,-3017,-392,-3451,-3660,2291,3252,2428,-2009,1202,8692,-1080,3439,3539,-430,9962,546,2755,-1808,4167,213,1551,4648,4461,-2383,4015,5730,-1464,-3835,2542,2226,-1279,60,-739,403,-852,4630,-500,-692,-10,8201,-1781,465,-2074,206,-6061,-441,1889,3674,-1077,-104,-1672,-2297,-3724
4471,-1761,24,-1136,1495,4639,-2248,4034,596,-812,-5471,4135,1648,-798,4992,-72,-2842,4490,2120,-1186,-3651,2187,333,635,-3418,-782,-1639,-305,-3428,-4206,-3916,2397,5273,-5482,2196,-1776,-1186,1447,1258,3586,151,2451,-2177,-3279,1446,-3538,-1297,876,-1018,324,-3676,1129,3810,2389,3645,127,-2643,792,-2525,3306,3844,-2104,1590,2086,-1178,4831,-451,-3831,-2388,-2788,-1768,3285,-3718,-256,-2088,3533,2757,1062,-4196,369,-3526,3074,1657,-4432,1937,8546,1003,-4834,3713,2074,1262,3751,1338,2942,-153,-922,-350,-2195,519,-2114,-818,-4597,-3660,-1120,-449,-2226,3807,531,-2078,-3483,718,-1469,2930,1622,2831,-947,5959,6135,-415,-1224,8118,-2094,-1525,-806,-3815,-2141,-3640,-2863,3882,1908,3678,674,-2052,5574,3102,629,5474,-5367,-1540,3888,1228,3999,-1527,-837,-1069,2910,2842,761,177,1103,4163,297,-5348,-2106,-535,-3833,-2193,4811,-607,-3390,176,-6161,941,3018
2766,-2351,-3508,-4151,-4480,-837,-2361,2350,706,-4453,-8582,3278,2639,-2231,-3430,292,2680,3010,-2993,-1451,1528,-335,-6562,-361,-6489,3727,-2460,3908,-717,3154,-5782,1250,-2709,-2569,3467,-1080,-495,-2634,1489,4772,-5820,2442,1007,-2303,-2572,-3489,-1428,-1135,481,-876,-1941,-4714,5182,-2512,4128,-1960,-743,-830,-3644,-1158,744,-2758,3821,-3047,4187,1155,-1249,5981,-2037,-924,-1746,2175,-3981,3709,-5996,2275,-8668,1843,-1123,1019,-673,777,3794,1259,2332,2467,2875,5897,-869,2195,-2017,-4871,1467,4724,-4593,807,-12,-3589,1581,-7579,-605,-2525,-2236,-317,2659,-921,-2909,1175,-5844,2131,1047,-519,-553,1839,-3404,-2319,-2847,-637,-1742,532,329,-1323,4299,-1480,-841,2235,2459,1695,1205,5373,-4049,629,8146,1719,66,2888,-3812,2044,-84,-2160,-6441,-3763,-3349,-4501,-4206,-1734,3473,-3534,574,-1901,1665,-2596,622,-4578,-3819,158,-1799,-4599,-599,3332,-1714,-4072,-3440,-2712
