1484,1414,160,2545,-2284,-3590,2041,539,897,-1571,-1373,-953,-605,763,-560,1491,-414,1236,819,-159,-2936,-538,3571,-467,4544,3032,2649,-3341,780,666,779,-1755,-1057,-2517,2566,-263,477,726,1069,2610,3550,-785,-3479,-567,1620,430,-1829,1789,-237,-396,2211,1033,3903,647,666,-636,-268,-1028,2280,455,1741,372,-1443,-2295,1944,2191,1090,1316,1785,35,2057,-2375,3305,663,-238,5289,-1777,940,-1724,-2990,531,949,-763,-722,673,132,2641,2448,-1361,-164,1580,-1735,-219,-2997,83,-647,-196,1063,-518,-462,-3599,-2754,594,-2297,-2953,-1161,-1358,1862,1985,-3430,-793,-695,-1610,-329,3442,-1049,2493,-1659,-2660,-1878,-3115,1590,-1111,-1171,-902,751,2278,-3569,-3782,-576,-284,2600,-269,-1590,1258,-73,1467,1549,564,2801,-690,946,-354,1083,-1912,-2389,-2419,1116
613,-2035,2193,599,-1156,-2686,-1692,3256,582,369,-1154,965,-1695,-643,2691,2618,966,2193,192,-1432,243,-971,1722,-2721,979,161,4043,-1424,-536,-2286,1758,-564,-1615,-2069,2597,2935,196,-2157,-2759,-698,-328,1622,-1276,2119,-1613,855,-977,1398,1325,1394,-624,113,2168,2736,1560,-1951,-914,-1351,1342,734,-2048,-238,269,1436,2165,-823,752,2726,-1553,-564,658,-1933,309,56,-58,-817,1455,-1844,769,1700,-1926,1266,-1688,-3196,-1496,-66,283,2335,-2349,-1110,1826,203,-2905,1124,-955,7,-1221,450,-4781,1159,-1603,-3523,1739,-780,-1816,1390,2588,825,753,-3498,178,1004,194,247,611,2511,-1004,2313,-1773,-1451,-1745,1257,-2566,1813,-1231,-889,-1830,427,1291,1724,-3503,2019,-709,414,-679,-812,-2137,-1911,938,-1419,2867,-2447,764,258,-1613,31,-2057,-1149
-2416,230,4856,-452,1194,1623,-3387,-1787,-466,871,-1575,-954,5374,-2690,-5,-677,-114,-2974,827,-2458,759,-2102,-4270,3364,2109,-128,3135,-3016,2676,6753,2383,1422,3052,2119,1134,4418,6166,-1462,972,-4092,2859,-1987,-1096,234,-950,252,-1316,-2438,-2773,-3761,-1536,2586,-1099,597,201,-8172,-1504,-1341,-2328,2625,1282,-2831,-2755,1378,306,447,-1887,-2008,336,-1731,4116,2062,-6029,3901,2086,-2696,-2050,1415,1624,377,4202,-3912,1522,3681,-834,2912,2019,-4709,1621,-138,-2470,169,-469,903,112,-1221,-2386,-614,-652,187,1344,1716,-2922,1219,3012,5018,-2284,907,865,7188,-1328,4168,1272,-690,-4497,-6045,1542,-1307,3775,-3080,2080,-79,-5914,2764,3664,-1196,-480,268,1090,3598,669,-2832,1341,2859,-809,-45,3604,3652,-3055,-2220,173,-5298,-2462,221,2627,-4358,4251,-891
-655,-2403,290,1405,-682,2891,-293,2318,-316,482,492,1698,2032,-2011,3004,114,2358,-3359,-1180,-2682,-61,830,-81,-1217,134,-652,-857,425,205,-886,2090,-185,482,-987,817,3087,-162,92,-680,-3533,-669,1454,-199,1212,1036,1732,-761,-1789,-1720,705,-884,1331,-2000,3598,2226,126,-177,-25,-1610,-1326,172,-272,292,100,1573,2343,885,849,-1232,2147,-755,-87,-1845,-520,1880,-3285,-453,-1039,1922,3150,-1817,-2,2035,-387,1310,2296,482,1863,-146,-2205,-134,1408,-1808,623,568,-2666,107,-2330,-3653,-1771,1004,-1665,2852,4366,664,522,1528,66,-1127,269,-1156,2244,1550,3584,-583,2317,-557,881,803,-1944,1536,-1636,-178,367,-1562,294,-1254,3443,1091,1058,-312,608,1537,-1644,-1874,-922,1022,-1110,367,-1976,1049,-1592,-554,-26,-781,29,1002,-3742
511,1872,-1010,2500,-1016,1038,1194,-2915,97,3171,-2607,57,1105,1642,-1797,-1917,1698,-3068,3678,1309,-1013,191,791,1334,3444,439,-3268,67,-672,4783,-723,2202,505,-1368,714,272,-1690,3514,1872,1345,2642,-637,1417,188,2181,641,-2337,-2342,-363,-115,1434,1607,-2813,-924,2344,-3120,187,-914,546,4328,-102,163,-3308,-3601,-508,-1181,-3218,-2009,93,1767,-849,-1589,-636,-968,1193,888,203,-450,-1104,199,811,-3278,1968,3505,2311,417,599,852,-688,1387,1429,-2564,1236,2997,2411,-3604,-2509,2044,-1557,-2786,479,1149,-2536,1374,-268,651,-2767,1904,1521,1844,-5164,-572,1674,-4478,2723,189,-79,-1546,131,-663,848,955,1203,415,1311,-42,2565,464,1216,1140,5486,-3917,1343,395,1334,1235,5207,589,948,3064,-604,684,1143,5269,-365,-781,499,1178
-2641,928,2764,124,-1808,-641,-1482,-1975,-1908,1580,-1760,1705,1891,634,35,-618,-463,1099,629,1177,-2105,3559,28,-4224,525,-121,2397,-3057,-600,1005,-1330,2725,-2815,889,3455,2838,-1153,1503,-2132,-1131,1148,3356,-2873,1603,3571,-1523,1825,-439,-5113,213,-870,-1351,-2126,2781,-22,-4060,651,436,2141,1871,-1131,-2169,1298,4479,1877,1364,-2733,-2064,738,-431,-2943,2812,-644,-1018,74,4701,-3426,1824,819,-253,-159,-756,1353,306,2325,466,-1199,-988,96,-683,-1287,563,-265,1423,-1199,3433,46,1678,-301,231,-2599,-1859,-1474,2320,1265,156,-1505,-746,2048,-459,4557,-2438,564,2604,831,490,-1889,312,1178,-110,1312,5141,-2753,-1688,286,527,-1673,622,651,2990,-2125,642,104,-1236,2577,2249,-432,365,-1387,1349,-52,-832,1301,356,-2398,862,-2609,-1975
1589,467,569,-1129,-115,-3174,2141,3848,2829,-1309,-1561,-1064,-1132,-702,1391,-1684,-2688,4756,-1875,-20,-1971,-2242,-954,-3828,3078,1549,1752,-1895,-2355,-2498,681,539,-1141,-1295,833,-3072,-318,217,0,-1095,1826,-1208,-3791,998,2050,-2808,1282,-333,261,-956,2702,-1517,3406,-4507,-9,1441,819,-1036,-702,985,1995,-510,5936,1148,-315,-599,-1928,2409,486,-131,4994,-1841,2699,2664,-2232,-174,-2583,-691,120,-48,4729,-558,-7495,161,-1292,-1686,-145,423,-3384,-2186,-742,-1179,-204,-3218,-1648,-790,2773,1509,3155,-1005,-1705,-3944,-1116,-1351,176,447,-2819,5049,3373,-3627,881,374,-1799,40,-2215,1913,-1097,1665,-3734,138,-2370,1170,470,-2189,-2989,1269,2445,-4093,-4180,2473,-2672,629,-2938,440,2045,-2166,-2271,1759,286,1787,1517,3078,1169,-5346,-3371,1249,-2987,4065
-49,156,2403,-2115,-1455,955,-2429,681,-312,4767,-3406,-1220,476,3188,2158,3035,1517,1282,-428,-1841,3580,-2217,-2818,-1685,3917,447,4144,2298,2168,-2167,2059,-270,1643,-1480,1224,389,877,-74,-898,-3778,188,1476,501,-812,-2426,-596,-4714,-1537,1415,2426,-671,6592,-534,-241,1407,-4763,-448,50,1604,415,3350,-1439,1205,-1639,-667,1693,218,1242,-2171,-3296,1675,1711,505,1907,423,-3479,2384,-6429,-3759,-1995,-4520,-585,-1280,-3,-432,-3129,-579,-1106,-3047,-1373,2455,-22,-1189,2705,-319,-1454,-1270,2248,-4055,2195,1261,3856,1099,979,2168,3947,828,-204,92,-4582,-314,-1420,1108,-1440,1216,241,-1148,4661,-739,379,2081,1981,-1146,1859,-1799,-147,-1774,1948,1595,468,-2315,443,-122,2373,-412,3541,1346,-3151,-606,-4218,3798,-1833,1566,230,-3237,-60,197,717
74,-593,-1626,409,1310,627,1682,819,1545,-63,-1923,-1142,-1545,1797,-572,-1325,-100,2485,2784,501,925,-2637,-2031,-1865,604,1696,204,-12,-1940,-1930,143,818,425,-913,-681,-289,651,788,1403,894,-352,-517,2382,-1332,888,-2357,2875,-580,878,1934,4861,-563,488,-1700,1047,478,247,-1142,-2630,3384,-518,1731,4163,203,-3815,-3087,-2139,-1588,247,-545,-320,-1807,1347,-2566,-9,-2011,345,-2169,2040,615,460,-2024,1682,-769,574,-3394,-1167,2200,-2798,1135,-3701,-1677,-2525,-193,-2458,-4036,-3107,194,177,736,2303,643,-1270,23,2439,2749,-615,473,-2643,-3008,599,-2658,-2059,10,-884,-29,-2066,-880,-841,511,-1077,2444,1001,560,948,-796,-487,-1121,2251,1097,2958,-3025,-796,2996,506,-1634,-1482,1410,-2319,-1372,1109,-523,1496,1813,2801,2380,-684,1971
3032,-1537,-2049,1201,-970,2010,1471,654,-1280,4803,-1541,3966,2626,-223,331,-4220,110,2595,4228,-1195,-1226,-412,-83,-3633,2247,4571,-581,-590,2697,-541,1227,1377,-324,-843,810,1757,-2633,1398,552,-1329,-1916,-1355,-1844,1874,2258,-1795,-2732,409,-1890,721,-507,-540,-412,-1649,-859,293,1837,313,2702,1072,1120,-1877,-1794,-729,923,1839,-795,105,-894,895,892,568,1829,-606,2502,1529,-1436,-4241,-1562,-3901,1966,588,-1758,-1057,-1771,581,2410,3725,-2637,-838,1333,-737,-119,1124,866,-1847,-1911,226,-626,-3463,2137,-1560,-1994,-1237,-250,-951,-3182,1056,1512,1534,-3163,-871,-2719,-1164,1678,-1160,1796,1143,-302,336,242,539,-1821,-1394,0,-739,-1483,-1482,2594,-2426,1347,-2662,-434,-4293,1139,-283,3351,-248,-1440,1011,-3294,-1850,-19,1004,-346,545,-2152,-713
3227,-3522,634,-308,843,-1177,-2142,-27,-922,2186,1200,283,-729,-1308,-1406,936,936,2212,876,-1383,1067,-2163,892,-1035,-1151,-183,-864,-2852,4110,238,-625,-2597,674,-209,-286,3858,-1484,1257,-1755,-529,-3210,214,2679,3083,-4927,895,-2253,1507,2135,-693,-1188,-205,1057,2268,1699,419,-232,692,626,2237,-9,-938,-3469,-1247,1532,-1250,406,1585,-585,999,-1098,1385,1338,-2125,582,-1258,3749,-5343,-3433,1559,-945,2791,-2331,-3624,-3436,-1351,-916,-1517,-3769,1146,2816,202,-771,1628,929,645,-383,-1122,-3471,367,1073,1293,-1401,-86,2421,-1211,964,933,3207,-3249,-1136,-3056,951,-370,4240,2313,-827,1690,620,1750,-72,572,-1119,3180,-3113,162,-2017,919,1372,-2127,-654,-3853,706,668,1028,463,-330,-1912,2192,-283,663,-3057,1613,1738,1112,-1211,1276,-2283
-687,-1030,1010,-2448,1383,2534,-836,323,-857,2056,613,182,709,1491,-963,-576,1573,-1743,-1266,-779,1749,-2936,-2758,409,2498,-914,-164,2060,-1868,-1729,2124,795,405,-908,-65,421,609,-891,856,-1661,1254,-832,368,-145,407,178,1178,674,-250,-368,981,165,-2699,446,-1310,-594,1201,-1391,-1372,-334,2553,993,345,-409,-152,-1137,-3794,-1232,920,-2209,1511,767,-1761,-398,-113,-2858,665,-2656,871,-1021,-762,567,-1056,2630,2609,1154,-1636,909,325,-1057,1012,228,770,2664,-39,-2768,1000,-369,-1191,-2235,1274,4273,-523,1953,2424,1039,398,131,-1163,-1337,259,-1510,908,2613,-2225,1285,-1919,547,2184,-719,707,3032,-640,-710,-1494,473,187,2290,967,1095,334,540,837,3285,627,-76,-733,310,-3111,-412,2337,1148,1139,-56,-402,1176,-1366,523
704,-138,2382,-3833,-943,1303,114,-1676,-811,1533,723,473,428,-666,2107,-1889,442,-1396,-2665,107,630,-1067,-3432,-1704,-898,1918,-1081,-213,-429,-1506,1457,1107,1431,355,-231,157,-1959,2381,-2183,-1228,187,-4090,-516,324,-3626,-2090,804,-1712,-1621,479,-277,1478,-3170,-4071,1327,-152,2138,158,4486,819,2687,2191,56,-4857,389,-575,-3306,1147,-3379,-859,2224,1395,-1358,378,-516,671,-1806,1024,-2224,-6201,-725,3775,-1724,978,-777,-1505,951,-1745,-748,710,109,-1136,2535,1351,-427,2605,1296,3082,-1183,-556,-2357,-1187,851,-1182,1916,400,1750,-371,1519,312,-1080,1951,4856,-2269,-419,-57,-1360,4461,3795,1210,582,2066,-191,2340,-1919,-337,719,664,13,-1221,-806,2802,-1901,659,44,-1820,-1523,-1249,4423,877,4526,-3198,4362,962,738,-717,2390,-507
-2346,849,539,-15,-1921,959,-1309,921,-774,3145,-1368,3289,414,-1286,3309,297,-856,-381,1121,2448,693,4623,-1174,463,1829,-2877,948,972,-1197,-1715,1233,141,-818,-730,599,505,-760,684,-2245,-3480,151,5898,373,334,1833,3571,-1580,-1637,-747,2067,-659,-1860,1224,1494,-1559,-3223,1309,-699,1995,148,-691,670,1793,3377,421,-1723,-1559,-1757,-2844,297,-928,-511,-2411,573,1497,-3673,1094,225,2523,148,-2134,-3194,886,411,-1619,2539,-1151,1001,269,-2460,1251,-745,1708,2149,769,-161,-227,2250,1206,1500,-1461,606,-1689,931,46,2586,945,-2354,-2645,-446,-826,2807,566,2816,-2712,1525,2616,-3233,1960,-1243,1663,2613,427,635,-365,1592,-1790,383,-567,2628,668,1278,1570,-91,-200,-1503,-708,-3727,657,-2011,6259,598,-1793,-2409,-1736,562,-1641,-1718
1280,-3731,3043,-2273,2076,-3060,-2165,2253,-724,-1753,2638,-3011,25,-148,-911,2846,2325,475,-4499,830,-882,935,1555,-626,-938,-1081,243,-351,3217,100,2816,-3712,3864,-2260,-1318,732,276,-666,-277,-2836,-2963,-618,1530,-1644,-3203,-3292,2385,3012,1815,3175,-682,-646,-2035,1253,3459,5155,3018,-1998,-417,-2573,2363,2785,315,443,1476,-2081,1874,458,1761,509,1169,75,2153,-908,99,1035,3476,61,-2789,1883,-893,4023,-314,-1746,-2172,-967,-1865,-2717,-699,1729,1858,-791,2509,-2147,974,197,1184,-2031,-879,2310,-349,54,4087,1026,-520,-1376,1814,-1359,1009,-2422,365,-2148,-67,-1476,-563,2256,-3296,6161,-1409,1236,-2234,-2046,1652,4324,-237,3420,-858,-445,-1237,-1697,-4496,3907,-505,-458,-1574,64,598,-539,1939,1154,1053,-203,2757,1549,-4396,-599,-247,-878
-2305,-769,-1559,1393,-2313,-418,-1382,1348,-2737,-1249,-779,-30,57,-2012,3678,1374,-1733,-44,-1877,586,-1763,6422,-1439,-552,-1523,-2304,201,-2744,1294,-2208,-2489,-155,-272,1711,1228,-1127,-1986,-4871,-2204,-2834,-2384,5816,1491,364,1742,3091,-323,-3156,-1011,-633,-5541,-3684,1301,2530,-2167,1877,-1651,2374,870,-3858,-4234,2994,4241,3636,626,875,1258,-1820,-2981,1573,-2798,1405,1194,-1468,2555,-3347,-4,442,3954,2530,-2707,-2460,1009,-4989,709,3387,-2537,-2011,-981,-4153,-465,22,97,-472,-589,1187,4343,222,4034,-306,738,-2576,-17,1626,-812,-1515,2001,-3073,171,-591,2960,2291,1516,5336,111,4374,3278,-2760,-1351,-2576,3169,-1589,1171,1226,1105,832,-3599,2305,-4298,1943,-399,-4,1687,-2157,1206,-2055,-2783,-6365,-609,-2757,3149,-95,-2435,-7073,-1279,-560,117,-3083
1956,-2257,3627,-1759,398,-1068,1341,2395,2912,-675,3077,666,-637,-3361,978,1158,1081,2610,-2002,-287,-530,568,-597,-1702,4037,-497,1751,-2902,-857,450,2364,-3287,2880,-935,-1318,731,2259,1104,-2575,1104,1899,-1862,-35,-873,-278,-2250,1559,2630,-2106,3542,5537,2760,3134,-527,3943,3186,952,-1858,-846,596,3754,1106,-1201,-1939,1877,-1059,445,726,245,1789,2521,-1820,-58,462,-16,-450,-2742,-1557,-1127,-1065,-189,2660,-2127,762,-3214,-2440,1470,2812,-1266,-2181,2281,-2578,541,-381,2502,-751,-1782,3932,-2689,-2785,-4553,2615,823,-2277,1019,1310,-1525,3092,1772,-3469,-1011,-1079,-2434,330,-3305,188,-131,2523,1078,2370,-2110,-3498,1313,883,-4804,3184,755,-2983,994,-2809,-2540,1732,-4079,1985,1040,-4870,442,3198,1290,1427,4861,2895,2245,1381,-2017,270,99,-1256
-5093,1858,2536,-1836,-648,2969,419,-1454,158,-1864,-1782,-1695,2785,59,1171,-308,-1589,-1213,-119,318,740,1639,-5306,735,3003,1281,-200,-4354,-1907,1141,-754,-1990,4016,1929,-1614,2019,5440,-1399,-948,1187,4011,-801,1173,-1941,1313,-583,5640,292,-4488,4059,1059,1857,-3232,-387,-60,-2657,-1188,-789,-4103,-1814,4186,4928,1844,568,-1315,-3007,-1682,-2515,-2637,-174,833,-25,-3598,833,-1392,-1885,-1469,1319,6175,-2018,1482,-3173,2657,3541,1916,-1075,-1697,-551,-681,-1329,-1793,-1042,-1682,165,-4472,-284,-5213,1412,1250,984,-1589,2131,1378,250,3039,3511,606,-139,-2046,-373,2052,911,-481,2897,-4372,-1690,-1855,-3318,4825,-100,3440,-666,-794,-1742,510,609,-2120,-1209,-1517,3316,3583,304,686,6551,-1238,-2508,-260,2986,-5727,-2099,1536,-1085,-3069,-2174,2662,1619,304,-1450
1061,-1880,971,-965,83,1166,-1019,1352,2098,1912,2827,2700,-1608,-1291,3135,-991,2307,808,-921,-3170,573,-4718,-3338,-828,-1749,2845,2202,3414,45,-2801,1121,-82,-2216,1250,2828,2624,-52,3507,-952,195,-2232,-1051,-283,-352,-1529,-476,408,-1091,-1014,-738,-752,1601,1297,-1507,1318,-3673,-387,464,-2610,847,-2827,-1480,2125,990,-65,-730,126,19,-1930,-2058,-1626,2388,-1757,555,-1409,813,-270,-284,1383,-3651,-3923,1702,-2754,-1400,-645,677,-1330,917,-1506,-1818,-670,429,1809,1459,1059,-1097,691,-1161,-4320,767,-746,601,1337,373,802,1377,3526,-933,-620,-1632,-231,1442,1083,969,-712,1747,-706,797,1761,-245,1946,589,-1276,-1282,-2014,-879,2065,-857,-152,426,283,2640,2689,-210,-685,345,-980,-1310,-474,-1274,615,-1418,1473,-648,18,-1687,-384,2989
154,-852,1379,-1027,1983,1739,114,-1296,-1358,661,3372,-576,1370,-1897,-1913,-1041,2311,-1508,-721,635,-3310,-1558,-106,1299,-889,396,-250,-274,2672,2583,-546,-952,-633,969,1225,2622,1380,1500,1278,-2091,945,-3742,-198,-739,-303,-377,2806,1177,-2408,-1299,1018,-859,-2318,268,-1308,-1724,-198,-237,-1854,-437,1200,-2023,-2342,-105,364,-2304,-2287,-2843,4281,-244,-24,620,-2435,1825,-630,2339,-1027,1202,478,615,2059,1449,103,67,1761,1012,553,-2679,3847,-229,5,-943,2950,656,-890,-401,1221,-323,83,189,-1416,1329,-671,1236,1986,-1093,-1017,-1977,355,2190,2028,-1001,1590,2519,-2410,-826,-1368,1682,2711,2393,382,-168,89,1397,1863,740,476,1481,-1170,895,383,1272,520,1736,-1059,206,1781,2720,-1074,4226,-978,-1741,894,2764,807,-2157,1695,-834
-1148,3532,543,-1438,-1454,-1659,-348,-2188,-518,4448,-4246,-356,-726,2781,2966,405,682,367,1210,726,626,1686,-913,-295,2693,1196,1280,450,-998,-786,-2768,-182,369,-2001,-660,-570,-530,1674,-3145,-1559,-751,1043,1370,94,-165,599,-2896,-2042,5,3226,-3465,1167,-828,-3023,1080,-2801,682,2956,3694,554,1631,381,3713,457,-1782,-1726,-1455,1743,-3962,-3887,-1302,507,182,-357,815,-1489,528,-1267,-3042,-4895,-2903,-1806,1778,1639,2138,47,2776,-1459,-1529,-102,3926,-2988,2401,2374,-2745,832,-991,2169,1649,1851,1402,954,-682,-423,1575,3853,-58,-1178,-1518,-863,-910,3226,2056,-3567,1695,-1150,-529,-90,1615,-1968,2854,3360,-2748,855,-1375,-57,-1001,721,-1538,1396,2049,-534,2516,2136,3483,3144,809,-4925,2221,-651,627,2611,2524,1224,-2364,1265,-1828,1281
-141,-1228,-345,-429,-247,2069,-433,1719,-2194,1154,1166,730,2627,-704,-3235,-771,1633,-1529,-1645,47,-1432,1164,682,735,2967,-1854,-1810,547,-807,-1240,-176,-1633,188,-3557,-767,2984,-500,924,591,-1425,1924,1371,1136,1678,2047,2236,65,1183,-585,2387,1843,-1196,318,3191,-571,1510,-33,1223,379,-939,1658,722,-1347,982,-945,802,-1093,-820,3184,3135,1677,-866,293,443,2280,-1406,-1206,-923,318,-229,196,1778,-774,1775,-561,2220,-695,1070,200,-405,2010,217,-1504,1813,2035,-3095,1283,-938,338,-2439,-1980,-421,-1620,2946,1483,590,-347,-1428,2711,127,-1755,421,-688,4906,-906,2947,-2149,-2451,901,147,-2142,576,717,940,-3496,1384,2387,-883,-1187,-1201,268,2683,1018,-2268,-517,144,-351,126,-331,1057,2031,2329,32,-1683,-2700,1180,-393,-3014
1993,2650,-573,493,-1410,1020,2541,418,4807,804,2337,4121,-1549,-4508,2186,-3738,-884,453,1148,624,-2241,-1488,-1290,2614,-1608,1808,-1823,97,-2982,3981,969,-1621,-622,3044,539,-2424,-1650,3532,990,153,1901,-2323,-3139,-2870,-1300,921,-1733,-3920,-1811,-4091,3462,2255,4754,-4516,-1257,592,808,-1813,423,3680,-551,-1350,-1726,-3733,2318,-128,1346,690,-406,1066,453,-2719,2015,4592,-2413,2683,-4281,2884,-1216,-4128,735,-1096,-1123,1656,-3349,1479,1467,-518,2245,-3666,-276,-1928,3531,-1312,4063,-85,472,2986,460,-421,-3456,1042,1371,-2354,-2039,-556,-648,2719,936,1219,-3399,2126,-1078,-2813,-1694,-2964,2525,-313,-517,1552,1452,-4114,4022,-4225,-593,-1387,3732,-1987,-1080,-286,1396,-354,-4285,-1406,848,-1510,1006,1037,2698,2416,792,2978,-1036,-840,735,-2759,-1919,4032
333,1253,443,147,-827,-1308,-858,-1992,-529,447,-608,-79,785,667,891,2683,-2575,-768,-193,672,2038,-941,103,1606,-233,679,8,1056,810,-323,2574,1368,-510,300,635,1291,-885,2716,-284,740,-269,-1298,-1503,-1012,-2297,683,-2752,356,222,-1227,270,847,-1022,-365,597,-3467,-244,-1343,4843,1004,-693,-1593,-1530,-1194,-522,977,780,357,-718,-1243,-1615,-342,-1409,61,1624,371,-1196,160,1044,-2889,543,-1788,-347,707,-807,-1758,1442,-1134,1368,1977,-893,-2056,818,881,-464,-320,497,1205,597,3028,-101,-3152,-2097,-2355,-887,-1104,1348,-1361,-1682,1048,-831,1448,1393,-2735,1217,-1855,994,-1832,-746,-1302,349,503,-145,3862,-209,-1040,2332,-1269,-771,-1044,-1811,1318,1630,-1294,-1987,1882,1020,-718,1911,863,1872,-1463,-1495,-929,146,-3178,575,2468
890,1663,-811,-1346,-1577,1410,2893,-1478,-2299,1326,-580,-2165,-2497,631,1429,1627,1097,-1767,1991,1875,504,225,349,-849,52,1490,-906,961,508,1284,-3177,-298,-1326,-988,-259,-3926,672,757,-1266,-1651,-307,-4392,1072,-1165,-155,1134,-1141,1359,1133,2138,-1317,400,-890,-2247,1296,-1286,-116,1907,3654,-260,271,1678,762,-3807,-719,-2015,-1012,-947,-2018,-1700,-163,-1146,558,706,-963,-3,1096,451,-3194,-2040,-1856,-576,-240,-886,1587,-1595,1123,-981,393,796,1298,-3228,2814,892,-231,1968,609,4638,2734,271,-963,-1288,1619,-1902,-1099,-733,-1514,-2264,-1243,-1276,215,-895,5102,-2604,1587,-806,3694,1481,-1039,-1309,104,410,1288,269,1175,-4738,-3860,2712,744,98,654,-1767,-2719,667,-962,-815,-483,-4340,4109,548,1511,-1662,2171,39,-770,-1251,-476,285
1581,1382,-1144,3148,-2822,2138,2002,1301,2673,3207,-718,2968,-2188,-313,2759,-1185,3716,406,3078,-61,-3231,-1858,442,-101,-406,1288,1138,1561,1401,1863,256,2083,-1239,-1522,5562,-2969,-326,3389,900,-2719,-269,-434,-2684,-2099,1872,220,-3408,-5829,257,-2941,2808,4200,2758,-304,-364,-4160,-1755,70,-2303,1893,-102,-2022,-1095,-510,508,3134,558,-1230,-790,759,-2626,739,588,4379,-823,2743,-2719,1469,-969,303,-1175,-1723,1783,43,-21,-347,1205,347,-108,-2321,-853,-2420,-90,-558,3007,-1834,-2477,3573,-3154,-1367,-435,26,-392,3292,-475,-158,-2470,1602,-395,-2664,-1253,-740,1856,-102,2923,513,3585,3109,-1331,-687,129,-669,1404,-1963,957,-677,2274,2752,-92,1529,869,-1355,-3408,-3506,4,913,1565,-1552,1721,-2008,1721,-1520,1614,2816,-318,-530,-620,-815
58,461,-206,-297,1533,-1534,-553,98,-1337,610,-1723,-2959,-993,1452,-561,2197,1961,-2045,1039,-734,-75,-210,1135,909,341,-342,-1349,1316,-1005,2935,-445,-1487,-245,-2012,1257,-2142,703,-3217,-751,-1411,571,198,724,635,-580,2158,-3364,424,2325,-826,-2018,-1378,-1361,-1664,1982,1017,1424,-1428,133,-789,847,2205,-33,-2047,-344,-455,-1190,1575,-394,-1854,373,-1541,2275,-709,-1276,153,4341,-1096,-1516,647,-2574,-1433,-742,-719,1649,2534,233,-1082,-310,1552,2567,-919,-775,-835,-947,-8,902,140,566,-713,722,1522,1418,-586,474,1304,180,856,743,-657,-2158,-2583,26,-2311,1952,202,-57,-898,-1472,-946,-421,380,379,-563,2766,-2303,-2143,-1001,938,3137,782,8,1871,1364,-378,2653,2090,-1380,534,371,425,1356,109,1185,-986,631,-2263,675
638,-230,2627,-1577,-127,-241,-97,950,489,2286,-1056,-555,1283,-784,1805,-782,2987,-2582,-1662,-3080,287,-882,-1425,-1842,4620,-139,305,1896,-2956,-632,1093,-814,1713,-2308,1028,-1926,467,1019,-222,-2107,1519,-1300,-813,-657,-1027,637,-3193,1087,-1648,-77,1572,1839,-1671,-1251,5133,-664,2005,-78,2822,1376,3258,-514,762,-3719,3221,-1409,-1854,1248,-1392,843,2297,-2797,91,848,62,-3526,631,-1939,-2917,-2947,-745,-200,-1989,1594,1566,-175,1496,2389,774,-4044,4720,886,1140,2010,1671,-2062,1436,1587,-1629,-2530,-844,1537,1742,-316,-141,1916,-1057,2831,1579,-1201,-2995,721,698,-2994,-1176,772,-2258,787,254,726,879,1704,-2004,-587,-2077,1256,244,-86,432,864,5,2128,-155,515,2860,-727,2502,-105,2069,685,1558,2158,2104,623,-3736,-1723,-2078,1678
-3473,2089,-777,-551,148,-634,-2265,-2887,-3240,743,-1168,-1217,2188,3556,-1893,3040,-681,-2282,-3062,-530,2358,4260,623,512,-565,-1519,-936,2944,-1231,-2398,-1364,649,-855,163,-98,2566,-3158,-803,969,1061,819,5071,-1031,-67,-712,2913,44,1518,-256,839,-2959,-1372,-5554,1297,-395,-75,18,1561,3300,-2308,-466,-1637,1052,4316,-1932,2737,-139,927,-249,-3698,-3449,1417,948,-5118,2089,-1177,1059,-700,851,-158,-2974,-1554,3095,1251,5036,-1296,-148,1158,1154,628,1754,1570,-341,1774,-3276,-132,2692,-372,2767,1492,1227,978,-2593,2236,1374,911,2557,-3414,-2843,-446,2583,-2778,-1124,1752,1450,2150,-2900,-2454,-680,-921,3136,3438,193,3052,-445,1491,-426,1202,376,-1208,-1772,2745,5542,-35,1291,5999,-2746,-2853,-1311,-183,-1043,3478,-3469,-1186,-2161,909,-2063,549
2331,-1518,-2085,1968,-1350,1079,1787,1909,22,612,66,729,-591,-431,2221,-360,-41,359,-390,-886,-1101,-3151,1027,-874,-1,1996,-210,-1397,2238,-230,492,986,-1583,-305,2541,73,-2326,1225,52,-2979,-59,-1816,-971,282,171,-248,-760,-3247,1948,-1518,-283,767,896,1571,-990,393,-1070,885,-2391,-906,-809,-972,980,92,-1023,1388,-511,589,718,-789,-1446,867,1599,516,338,-1410,-680,-2371,607,2461,83,-538,-1980,-1134,959,20,974,2072,-649,-1786,-173,-357,-1203,-651,-347,-3251,3194,-2040,389,-327,770,-3231,-269,3407,1617,-3245,-669,2162,986,-2341,376,316,1804,3500,2947,465,2781,107,-107,-863,1746,-742,-99,337,-2807,-664,-172,2334,-2351,1036,931,-2359,3423,-659,-661,-2198,-479,-468,349,-272,-1125,-2029,-959,-1620,598,-1843,668,-2085
