-5272,-1749,3200,-2877,-2477,-3245,4223,2384,199,4564,9332,4239,1934,-2849,-12092,-1224,-3673,4856,-5523,2533,1376,-7042,-257,8248,3083,-6339,-6666,8654,3268,2572,-1687,-2245,3704,1765,3799,3877,-3735,-1184,1927,9561,2942,723,5231,240,-1571,-1127,1287,2485,-1819,2491,-5326,-6953,-3387,417,3693,1625,-434,830,2304,2832,1170,6496,2502,4221,3074,1899,-5004,-1662,2591,3709,500,4037,6722,-7036,-487,-1731,6922,-5917,415,-1646,-3465,-5772,7905,2620,1141,3796,425,7740,7956,-3110,-2678,-235,-3816,-8018,253,1623,7461,-5563,6003,3706,3774,-5599,134,-1404,-5994,9298,8237,165,-2406,-6087,-59,-7125,-3160,-3970,4797,-554,4793,3046,3978,8619,-10314,-8114,1740,-5136,-5780,3452,6115,-2894,564,225,-677,2595,6328,5945,-1929,5295,1128,-1763,-3310,-1268,8144,-6159,5424,-133,10299,7312,-7725,-687,4206,-762,2846,-7149,5426,694,-4158,-6043,-3599,187,7124,2957,7302,-4720,-2614,1767,-1727,-2616,2000,-1658,-503,8795,3498,3479,1855,-9172,5795,3022,649,-3649,3594,-1757,-7830,1907
10013,-6870,4379,7451,-2601,-3286,898,-3996,10754,3554,-3172,3532,5401,-5708,9098,8182,-2653,3394,-3432,-6178,-1010,5119,3640,-824,-2412,23,-1488,-546,-3180,-2294,-2434,-6222,-9588,-9059,1898,-4273,-3587,-2517,9148,-1142,-2396,-6858,3374,2876,-729,-4186,394,-2938,-2518,-3217,1708,4156,2921,-3224,-2279,-5342,-3053,-4057,3685,1928,-2198,-663,2427,5919,-139,-2418,317,-1377,2952,1902,-4896,-3371,-3848,4848,3764,1648,-3309,-1341,1587,3942,-36,-2453,2247,-780,705,1160,-5727,-1243,-2683,6774,-1373,4405,3585,190,-3163,8478,4233,7435,3354,-1512,7959,3822,1754,6684,1229,-3528,1743,-718,-159,6004,-5120,292,4856,-1745,-6445,-1715,6165,-2890,-5000,-6283,-2430,1097,-2736,1024,-3671,-3383,4456,4930,-5869,-2153,-1161,6281,-7569,-9885,4328,-2058,2224,6752,2481,-956,1992,-1873,6367,-5249,3096,7668,3267,-289,1002,-1048,-4033,-1755,-4880,777,2151,3962,-5377,2007,-4149,-3410,-5990,859,1399,-2619,2385,7146,-717,1642,-4825,-3926,374,-536,-5891,3348,-1070,671,-2025,1527,3811,5623,-2821,3065
357,2244,-4044,938,-88,2423,-5865,-753,-2697,6523,-2892,-365,-1603,3300,-1455,-3526,1295,-8008,-2774,304,2664,-700,96,-3613,511,5265,305,-6268,4216,2152,-4436,751,-4970,-4127,-4236,-4026,3469,-1751,-1656,-1337,315,-1048,-412,-1696,-3028,5489,4448,-6511,2781,5042,1317,-1333,-342,-974,227,-422,-5597,-1382,-78,4489,-7612,-4495,-2194,-1869,-3318,-2902,-5931,-7199,406,-2116,-1235,-1212,3332,4193,1141,-1046,-3803,-45,-2852,5101,2109,1295,838,-1364,-5197,-3834,-906,2253,-5734,51,1651,2490,-7680,1044,-6073,-6412,2280,-2439,-3122,5471,2736,-1592,331,2792,-904,1827,367,8210,1631,2475,685,-1716,-2040,-2669,-5549,2053,4229,-3422,1171,2931,466,-2721,1927,1326,3149,4324,1425,4167,608,1970,420,4466,-2140,3977,821,4697,869,6053,-2014,1364,1230,196,-153,-1377,490,-2390,5469,4299,-4254,-2587,-892,-5795,801,3637,-3804,-1765,182,-755,-1158,-1000,-1117,-1163,4743,6505,-663,-3069,1421,3549,1268,270,-5771,6791,-6733,3501,-1207,2072,1925,3871,4949,-1649,-2007,-8283
1619,1002,1049,-2022,9892,-6086,-398,8383,1900,-3212,-2003,172,-5285,7057,6222,-4947,-1502,-1598,-10122,-6983,-9771,4526,-493,-2471,-6546,2395,1625,291,4545,4346,2668,7097,-1314,5035,4509,-7936,-4432,-5049,596,-3793,5524,-848,724,-4299,1606,-3908,5164,-3773,1907,-3262,38,2205,1724,2614,2792,1891,2895,-4496,-7752,654,-3932,589,-1944,5455,5979,770,-5465,4108,4628,-2631,843,-6010,-181,2179,-3517,13321,-1773,-6031,-1622,7433,9728,-800,-4114,1628,-8848,-3009,4475,-2153,-10481,2376,-1759,-904,-8981,-907,593,-1600,-4265,10210,1308,-3176,-753,494,-5637,2715,-3992,7309,5109,-1797,-6169,2516,-3577,-2620,-4183,-1927,4619,6039,-1394,4081,-1115,-2026,-4120,6841,-6946,-2309,2551,-5581,7088,695,-1078,5991,945,1554,4271,650,2281,619,-7307,582,308,-536,-5647,6074,6395,7895,-704,7805,3440,-956,1452,1974,-5852,346,-6490,4178,2817,386,-1648,-3073,6172,-238,3612,-3132,5399,-2196,3523,-363,7017,695,-6461,-4990,2778,-2945,159,9138,3538,-588,-1195,5704,3571,3685,-3127,-2578
717,-8077,10012,-596,-6206,1884,3578,-5849,8214,-9067,795,-5229,10572,2591,-1808,-1638,7347,5226,9499,-1361,-3115,2419,380,3114,2861,671,-3653,-3683,-10695,-6109,6818,-1989,-1966,-4293,2622,-4894,4167,8859,-6703,-489,1308,-15852,-3167,-739,-5437,1945,-4373,-2742,-3292,-6589,9493,6840,1982,1692,6560,-1660,10649,-3301,-3452,-5811,1877,5759,207,-3596,-155,-7744,2585,-2105,6003,4150,-1749,1286,3080,-1363,-3234,-2221,-6009,-3547,4135,2527,-364,5083,-6518,-3799,-3728,5965,4310,-2457,718,1978,-2541,-3678,1876,-1520,-8305,3973,-14427,5031,-5780,-2705,-3545,-1309,-1847,3601,-3631,-4455,426,-6151,1287,3026,-9753,1004,-414,-8817,-3426,3145,10612,1193,4725,6714,4768,290,2280,2695,-3535,4167,747,1414,3946,10896,-9783,-5361,1652,-11070,-4346,5516,1431,6536,228,2643,-2112,-2751,1241,-5480,-1493,-3577,-1544,-5862,1363,6713,3716,655,2740,-15912,5656,-4911,-2479,-1447,922,-3565,-7100,-7160,-3961,-5157,5695,-5000,-5991,-1145,7665,-3720,-7181,2040,-1522,-2866,11831,659,5307,-8568,1594,1594,-150,3180
2211,4316,1821,-1478,1380,-295,2568,4482,1425,-2517,1113,-2453,-192,8981,6162,2590,-64,-3788,-1968,1492,-4014,2517,-3560,497,771,-1387,3026,917,-5108,3265,3817,-6662,1283,2119,618,2320,-267,1686,-1917,-3425,-3473,-9779,-1829,2432,-2442,944,-51,-4764,-5178,1360,3115,9721,1852,736,-1069,-4353,-1310,-4557,3128,-9935,-881,-152,1976,-5501,4064,2101,4515,4017,5669,3771,-4938,-5423,-955,-1238,-3147,1203,386,1849,5761,5356,5170,1360,-3106,-4294,712,-1252,9094,-651,-2394,-418,-2180,2658,1391,-4198,613,-831,676,4323,-1626,-5932,-2329,1,3626,-4601,1288,-2828,-2923,288,-2966,-1734,957,3011,5111,-1448,3655,4701,-5219,-1756,-3098,352,637,2505,3216,2691,289,-2958,-4850,4111,-6750,3266,-4575,2359,-4414,-652,-9727,-7430,5184,631,3535,-873,-2584,-440,-1753,2490,-5173,-2628,4692,-2651,1241,1953,5440,2740,-4416,-8006,1427,-1789,-2330,3687,-1748,-7,4406,-1885,2595,76,-5103,5017,1440,-5493,-1288,-1439,-1060,-6689,83,2902,2481,3402,-3683,6327,965,1717,5224,257
6064,-4945,2239,6653,-5725,-8576,6592,42,5996,2399,-650,1835,1119,1074,-1602,1981,-3439,-2623,-3987,361,-2184,-2084,1962,687,175,-5904,-4328,576,-1580,1738,5761,361,-575,-4488,4739,-1153,-45,6138,3816,6921,-4224,-941,1685,3322,-1341,565,3074,-4766,-11023,4570,2780,2475,906,-4178,2700,-2362,-2674,-814,7476,-5487,9441,-9008,-6219,-4288,1232,676,-6626,-2119,6974,5998,5640,-6516,4022,643,592,-1808,-749,2247,5104,4076,-2999,47,3592,-2962,-420,2809,8390,5112,939,6797,-475,6676,-4240,1438,2376,-1347,6897,-330,191,-14,5899,1542,6771,8860,-1530,3661,2832,-1868,38,-2192,197,6940,5611,800,-782,2851,4305,2146,-3516,6526,1049,3367,-3241,1941,-7933,2924,-2388,6930,4244,-3715,-9011,-6143,-2943,3858,890,-8192,2613,-2718,-3737,2054,2708,1563,-2858,-1709,2627,-3500,2676,-2889,-1164,-3315,1236,-1322,-4289,-7631,-933,-3114,-1050,2383,-2602,564,-5563,-7649,8154,749,-1510,7894,-165,47,1891,-7864,-1294,1206,5377,-3534,8806,6999,1236,-4631,-4338,-2176,3973,522
-4241,6269,-6377,-5218,-1435,2570,-3245,904,-2227,-3508,-483,1057,-1124,4921,-6916,-2252,4403,6486,1025,168,2437,-3708,-2560,2787,-6028,2622,4061,-9774,6673,-4830,-4514,-2723,1360,3656,-1565,556,2212,-614,3092,-1157,-6100,2155,6206,500,4965,1602,-1277,-350,8588,-2115,-3038,-7412,-1577,-398,-1868,-1534,-209,-1070,-2593,338,808,-2222,3279,-8809,2821,3865,3812,-2997,-3499,-6305,2066,-880,497,3573,3579,-4900,-3241,3806,2507,-177,1326,-1336,4807,-596,9160,2150,2142,-1142,3581,-2418,2206,-1514,-126,5281,1456,-7968,3276,-1392,-716,-2818,-2670,-2044,5245,-5045,1890,-3466,-3635,839,-5205,4558,2418,-1113,9683,3317,-4967,1872,-4196,-7246,-2167,-4642,-4569,-210,4133,-1841,-215,-2761,594,-367,503,1660,-3595,1493,-2692,8199,3452,3457,683,-3449,-3188,3605,3441,974,-7929,7798,2791,-851,-2160,3356,-709,-4379,5910,-1570,-95,5166,76,-2876,732,8443,-5822,-2271,-5445,-2742,-1095,-4645,-5644,1207,5031,-476,5365,-2053,2003,934,6585,179,-4309,-8154,-373,4146,-3350,5569,559,-4310
684,4396,616,-1505,6595,-8269,-1225,2281,-1717,1559,-1223,-3930,-4784,4106,4735,-4087,-7186,-1028,-3602,-3041,-5750,-1105,2256,-3448,-9829,-1855,2623,1053,6442,-356,-2693,5288,-1195,1801,1895,-4217,-3004,-8503,6887,6670,-5690,1346,2579,-2590,-183,-3642,4790,-3143,-1085,4213,-4106,3258,-1733,-1375,-6194,-6192,-3383,-545,-3192,-1976,-5182,-4794,-2145,-1950,5102,2273,-4305,4607,139,-2115,-2841,-10558,3058,729,-4113,7382,3599,1573,1909,4509,7353,749,4857,728,-2707,-3393,6329,6406,-2432,4732,-2705,4076,-2261,4247,-6475,-3238,-1040,3334,-417,-5412,4465,1827,2396,2136,-4670,9026,3240,4317,-7928,-1975,4145,-1133,-1944,5179,-149,8462,-3356,3299,57,3836,-6158,-3726,-2566,1937,-2438,-10575,5280,-4505,-7292,-672,2124,-764,7814,7752,3004,4120,-6442,-5081,-875,-105,-175,1371,1665,10354,-1018,4550,2840,6986,-1102,2282,-7256,2622,-2953,4409,4858,-6321,3932,-4759,231,-1550,-1013,-2042,3379,-764,-2906,-2638,3732,2889,-5323,-5705,2742,-3035,-3348,2963,633,3361,-6304,2558,2373,-352,1327,-4794
-1760,1348,-6889,2267,792,6812,-13,1039,26,1124,2288,3952,-6884,-196,2105,-2437,-6973,-7655,-396,553,-944,2508,1086,-2743,9046,8110,3697,3025,-3760,338,3903,5207,-3130,7073,-5949,3455,-3918,2690,-9329,-5266,5828,2330,-1277,1387,-1851,-1074,-10062,-4970,4101,7156,693,320,1366,7487,7401,-640,-913,1854,-3848,7477,4618,-6588,1968,1715,2773,-3733,6777,273,-8998,2657,-1723,4443,862,823,3788,3345,-4397,2081,-100,-4310,-5907,2865,-3307,7744,-1896,-7678,-7982,-5626,-6289,1988,-1667,-7299,805,-6523,3455,-2168,-2411,1722,-1618,10617,-2938,-411,-4902,-6256,5820,-2533,1462,3740,7333,821,-436,387,-5731,-1038,1491,-3739,-2426,-1441,9969,-1462,8119,5666,988,-3716,6318,2646,-3071,1188,2097,-3653,4250,-798,1732,1409,-3292,817,2715,906,4520,-58,-9329,904,-3604,1538,-9798,218,-5435,-1096,-115,-392,-6693,1059,-2625,4312,-4250,4484,1669,-672,-4798,901,6631,1346,3226,3698,7807,-1196,-1552,-1404,1392,-4944,-1319,2693,637,8102,-5796,-2496,5815,3993,3272,-5964,-2913,-3995
1412,-7759,2667,1074,95,-4950,786,-235,1569,-6023,-1561,-4953,-1691,-2199,1779,-1467,5428,3547,3808,34,-2750,-5071,-1527,416,-816,-2486,1686,-2239,-75,-3718,1970,2301,-4837,4879,5845,-4447,-1676,-643,986,3164,3985,4662,-3867,4422,5055,-2893,4674,6697,3947,-6840,532,-4621,4941,-5191,-3250,1531,4505,-5045,-8530,-290,2651,4177,801,6898,-2234,-3703,-903,700,-996,-1002,8109,-3582,414,-1017,196,-4408,3774,2130,3095,-3365,-2224,5937,606,-3324,1012,5243,615,1567,4058,5001,-508,-508,539,1524,-2031,1065,-3761,-5107,745,-5333,318,6034,2144,2871,-1937,-1292,-3503,-7871,-478,2659,5876,-2143,-145,6025,-2241,670,-4328,-370,517,-5400,2910,1687,-4992,1201,-2185,-5315,-3384,862,1002,3524,-2500,-6902,5741,491,2077,-2166,-765,403,-2570,1647,-728,2787,4892,3879,1912,-323,-7968,8,2844,-2802,989,-869,-1268,-7921,3828,762,-335,50,421,218,-3854,5430,-2766,-4521,3689,-4165,1566,2266,2342,-1290,-382,3451,1755,980,3949,-4030,576,-491,-2646,-2447,-1507,3428
-5408,5163,483,-6450,-4954,93,478,4584,3556,-2527,11499,1077,-683,5833,-2628,1131,3103,-226,-694,2491,-492,4091,-125,4455,1808,-905,-4826,-1374,-2194,6188,-10766,-5582,5174,-2618,4969,5231,3791,2405,3512,3141,-9378,-2771,5532,-6329,4416,6854,2862,-1396,-3424,-3127,4252,2954,-10383,1400,-1336,2364,-1682,-2889,6138,-5718,-3813,-3990,-5991,21,3760,5967,1413,1243,-3816,3987,-4898,5025,3717,2937,-11459,-5950,1650,1101,-2304,-1710,6314,-11290,-3686,5381,-1073,-5529,4681,-4722,2432,-1496,4520,-214,-2205,84,4884,3367,-168,-1951,-782,-1467,4164,-4626,3606,-5219,-8,-1942,977,-2395,4743,-6657,-1591,5202,-2797,-124,-5150,3001,4014,-6981,-4766,5839,124,-8765,9607,3763,-2658,6329,-1364,3568,2412,-5596,2250,4850,-6665,2098,-7569,1391,-7116,1507,-4768,-6504,6595,-101,-5934,2959,1891,-4925,5943,-3396,4061,5197,6137,2104,845,4964,-1277,364,2232,-1367,-1012,-2983,346,-3488,-196,674,-13012,706,4807,-4569,1729,4185,5090,-5911,-4848,-2317,-5247,-779,-7827,-5678,-4536,-5304,4907,-2538
-3754,6310,-6026,-10422,-3982,4482,-2851,10196,620,4675,11314,7068,3162,2513,-10130,5389,-5010,-4565,-2102,-3651,680,-5486,-2809,2533,1921,-1777,4735,4865,-2130,-1317,1532,-1055,3972,413,3408,2737,-29,777,-9788,619,-1622,-955,10785,-1843,3752,5555,2262,4053,5459,8460,1240,1808,-6126,9008,2973,-1961,-4618,3373,3082,-745,2012,3864,223,-2572,5729,7179,1073,-1900,-1709,6484,-1918,5453,13928,1741,-5306,3575,-2226,-982,-170,-1612,4850,-6393,-1460,6103,417,-4945,1666,-35,7209,-5036,-70,880,-3285,-4019,5110,2350,2110,-7352,1894,5045,-3451,-8245,3719,-9084,-5762,2194,1378,4,3559,-6921,2979,6905,1930,752,-760,143,1654,-3044,3423,4025,-4263,-4161,4569,-7680,3877,1449,7360,-1115,1421,-2196,8457,-3652,4442,9152,-9575,4744,-4494,-12094,-552,-6448,8582,-3545,6115,3085,5878,-1264,-5554,8665,323,10740,1245,6396,1989,7216,-3082,485,-2776,2001,-4438,407,7468,-2868,-168,3407,-8524,708,2309,-6097,-1521,2552,1431,705,3776,-7093,1218,4056,1390,-5037,2868,938,-8310,-5743
2490,-4736,2735,1261,-10821,-3919,7189,42,11644,4078,7667,10422,5376,-4128,-5497,8574,-5585,6252,-8678,-3786,1557,-1484,3850,7709,4194,-4186,-6814,-2365,2654,540,47,-892,2536,-4155,4584,5715,-4761,5382,4594,7874,-2119,-1041,8682,-1872,968,-2665,696,-2152,-6620,5299,-576,-2677,-4287,1087,-782,4507,-8042,-1608,7299,2590,9545,-4723,2607,1035,306,5037,-7755,-2931,3624,7372,2906,78,5015,1995,-4091,657,119,1643,5971,-2614,-3294,-5507,8723,-2213,2910,4550,-441,7186,1973,6596,-4916,2762,2325,-6051,2279,6148,12084,3681,7974,1387,7893,-3404,7331,4210,-5281,5487,6160,1857,-77,-4300,2119,5696,5525,-6853,1064,-944,2785,-1129,-2472,1270,-3039,-6342,2523,-6285,-9081,3267,3247,3609,-2480,-5943,-3632,-6072,-3717,10,1309,2992,716,989,-2790,-8699,5781,-871,121,-3582,5924,3298,175,1505,6010,-1395,-1206,-5406,28,-579,-2731,-5619,245,6868,-2224,553,-7348,-5453,-569,-4307,-4407,8518,-477,-3181,-3236,914,-1951,1315,4527,-10175,3998,3234,-6461,-2285,-374,-3677,-2163,1085
-4112,3558,-5462,-1972,-8720,8318,231,2985,-5340,4917,7822,4419,-1787,2286,-11418,3016,-2530,-4296,-96,2160,5715,-1183,220,117,5980,843,-250,1678,-3722,579,1365,-4289,6636,-2066,-10935,10816,3351,3878,-10172,179,1002,-5447,4616,-1111,-1130,2068,-9453,-3334,-3855,10324,-929,858,-4872,612,-1260,2163,-3518,6100,3165,1912,4674,-1695,1939,-7931,-1432,2324,702,-3271,920,3384,-4253,1864,7617,6813,4078,-5705,-5168,540,2287,-2834,-6643,-989,4416,718,2422,3252,650,4008,1795,-6999,-3247,388,6028,-3419,1155,-2979,5877,-1748,-9492,5380,-508,-5994,-4646,-6426,4734,2573,443,4388,4573,-3480,-3443,5862,7090,-3044,-74,-3851,1260,-3324,10062,10311,-1941,-6219,7705,-4527,953,5769,-3838,-190,2070,2387,-1460,-5745,-3070,2065,-6339,4791,6962,1414,4890,-1470,1269,-579,-2515,-3816,4689,-10362,-2923,1926,-1951,-245,7193,1439,2889,-4223,-6843,-3598,-2210,6881,-4769,-2023,-2776,-1678,-375,5574,-3748,636,-331,-978,-731,7445,-9405,-595,-483,-5971,895,4308,3103,-3620,-5821,-8686,-651,3047
-4686,508,-1904,-4329,-6214,1777,-5633,2812,-1028,-412,5093,4229,-4369,1686,-4033,-385,4810,3027,-9277,-4317,7944,2608,-5802,-4468,-3565,5347,-4042,336,2314,7160,-5417,-6569,3291,-4929,-7148,1697,2576,-2894,-1062,1797,3930,-3784,6039,-1832,5029,5570,-496,-1744,6128,-5149,-2957,-1269,-8342,-4707,1317,-1544,-25,-3135,-3558,7165,3894,-1200,-274,1452,3145,878,-9212,533,-2107,-3007,-1360,5817,2029,8632,-3459,-2308,-3091,-2562,-3347,-698,5218,-1792,3674,188,-1374,2652,477,-4691,-1372,-6560,811,548,-3708,-519,-1055,-214,-114,-1172,-1765,692,2181,-3020,-5677,-8222,-746,2857,1272,653,5766,6966,-8044,-4714,-1815,-1642,-6287,-5969,8926,-6680,259,-125,-5344,-3863,4282,403,-1445,3897,5254,3094,3983,4005,4179,2172,-5247,2125,1897,5267,-1475,6400,-4627,581,4695,12044,5299,1205,11142,-4525,6727,4547,9973,827,8942,-1766,-1050,1280,-3466,-716,-3545,6580,5430,-509,-3065,4198,-1702,-1403,-3991,-4456,6347,-1881,-130,4939,-5422,-1887,520,3590,-721,-32,-1687,3476,-855,-1750,6176,1908
5556,-854,-2924,-798,8085,-365,-10639,6236,-5184,4152,-3814,-5296,5187,6265,2108,-1643,7901,-2063,-3594,-3392,-955,-4581,-4298,-6660,-4996,-4254,10918,-7446,10035,-7873,-7461,-4954,-4714,2059,3713,-9066,1696,-8790,-6047,-5316,4727,1255,-1053,-3049,-69,-2934,9915,4824,10882,-1124,1615,2799,3241,2983,-7712,-2869,-2072,-157,-3333,-6261,-6044,10879,-5990,3152,-911,-3638,144,196,6513,-752,-635,-1961,-3343,-715,5936,4028,259,-3559,-5058,8757,9139,4894,-2224,-7501,-2196,-4508,-5503,-2342,-8343,-2941,5634,-2266,-9433,6429,-6804,-5,-6628,-5031,-2794,-10085,-1496,966,2485,414,4885,-2261,-4261,-7079,-3708,3391,2175,-3727,-3427,5205,2566,7986,-6980,-1985,-6070,-7411,-1770,-1577,-1303,4372,-1552,-3376,12768,-4488,1832,4231,4926,1086,1406,2801,5432,2460,-5197,9547,8928,-1868,3067,-6549,4038,-5099,3032,-909,1007,5807,476,3665,-1245,-4278,3065,3080,3789,488,-1960,-5373,3856,3602,-3425,7880,-6486,1937,-2396,-995,1880,-1613,-6691,4620,-4640,6281,-4,2259,3272,-13,141,9000,9781,5517,-737,-3837
3660,-6413,3371,4777,2694,-4888,2281,-3015,1657,-306,-3124,-3939,3276,-3223,4486,-589,-314,297,3622,-3233,-2977,-5156,2974,-1711,493,-8432,1834,-810,-2237,-2653,2815,2996,-9693,1734,2555,-1435,-3975,-1591,3447,3351,-328,1968,-7263,4927,-576,-6834,2831,2194,-6299,-739,1102,-1982,3225,3947,-3984,299,2921,-2237,-6071,-2794,-226,3297,-1364,5249,2157,-7024,-2161,3613,257,1939,4094,-854,-3687,-3875,1461,382,3363,-402,-56,-602,-74,2667,-1654,-4794,-4473,-60,-2635,-621,842,3169,-809,-750,-1454,1054,-5957,2000,-2968,2474,-637,-2567,-1001,5573,2957,3780,-3885,-1812,-1501,-5753,-1734,931,4281,1151,-491,938,1305,3685,3106,6576,-1970,-33,4449,-1334,-876,-2194,-3066,-2697,-847,-92,-2541,128,-2203,-3470,5309,-319,-351,-143,-2238,-1223,-2553,2591,-2720,-299,972,-2645,-1368,1895,-2278,-3430,-6190,1179,-6221,1925,3356,-3794,9819,-2230,-271,-6093,-56,894,-1216,-3569,-1306,-4257,4018,-4475,-2617,4383,-870,-4196,930,1818,-1400,1130,7105,1389,1571,-3263,-4899,-3255,-854,53
-3990,175,2939,5519,4588,-1986,2177,-6207,-5485,-2359,-6247,-998,-2255,-1970,4612,-5276,1053,4093,4148,4327,7796,8910,5366,-2426,1352,-2096,-3345,3278,-1905,3484,-1043,8791,1475,-7521,-2662,-14,2315,3643,-480,3499,1391,-5018,-6463,-428,-5101,-3131,-5220,-3637,-5682,-3898,-5063,-1762,4335,-2915,-2885,1479,7370,1821,-6697,1911,-3514,-3150,-3421,3157,-1859,-1414,1791,-2061,-2473,-3233,-3026,1193,-6418,-6003,-4278,-3106,6040,1670,-3240,-3062,-3342,-6127,-3414,344,-7187,-3215,-3443,-779,-3235,-801,56,-6792,4491,-170,-3638,-4469,-5877,-2173,-3206,-850,-2457,2448,-5175,4756,2349,1008,-400,-945,4286,3297,-7013,-4968,-7711,-5675,-317,-2043,2100,5286,-4713,-17,3623,1199,-3136,2419,-3601,6559,-388,-4295,-726,-1912,-4881,4330,-1537,-1407,4876,-4125,-976,5992,448,3032,-4722,2188,-4606,-3663,-1591,3550,6798,-936,-451,-2705,-2800,-74,131,-4864,1683,-2306,778,-1716,2424,1063,656,2829,-493,-4390,1391,-826,-3540,7387,5147,4380,6108,-526,-2929,3696,-3831,-1269,2352,878,-5489,-6992,2459,3365
-3778,7995,-8266,-5600,-862,3180,-5886,5444,-4614,-1320,-473,5084,124,6732,-2377,1821,139,-535,-4266,455,6802,1311,-2881,-360,2092,7406,1788,-4459,-112,164,-1579,3720,4355,1463,-2715,8409,4921,4895,-6383,-5839,-3581,2788,916,2553,5844,2880,-2154,-5601,7411,2839,-1404,1597,2644,-1445,-184,-92,-6575,1189,2074,2632,3794,1194,-2536,-4704,336,1078,5348,-1586,-1268,-1536,-4766,8173,-1006,6228,-1155,902,-4323,-594,-3436,-4129,4907,-426,-825,222,-1781,-5677,-3405,-2729,-1646,-2595,5450,-4683,544,-2299,4913,-4398,2899,-2816,-5047,3970,-3105,-2,4566,-2649,2943,-2056,-2540,-1020,3708,2506,2940,6528,-1707,2158,-1057,-624,67,-3261,-5525,-2546,-4922,-4672,-2039,1561,3172,931,2803,1339,4468,2081,1704,445,-10929,4392,1826,-3080,-1867,-1047,3652,-309,771,5711,-7153,1309,680,-7026,1480,4917,-2149,1665,5046,-351,-1586,2856,-7269,2470,-3407,4208,2057,4132,1194,-3080,-2129,860,-3495,5915,-236,-7502,648,2544,1895,-1423,439,1114,-5620,-319,283,393,-1027,-5773,3945,-13726
119,3690,286,-869,1987,4244,-3595,-7380,119,-2490,113,-5714,-243,2110,8128,-231,175,-2145,4691,2188,-1728,135,2875,-252,-1225,3312,314,168,-4103,-1823,-7454,395,1158,2930,-3549,-2476,3797,-1823,1592,1400,-9233,190,-1388,5612,3042,2257,646,3549,1252,-25,-1176,942,-1118,-2737,730,-8404,-2922,-1383,-5067,-883,-8903,-1533,6767,-972,-555,-86,10048,5839,-4068,-2417,-7295,-4569,-2028,-4467,-2382,-5227,966,10245,-2175,-39,1675,4230,-848,1378,7245,-599,-1925,1028,4597,1557,-2258,1399,6410,1395,-2934,3863,-5611,-1030,3786,-4027,2558,1062,2655,-5416,1171,-8240,-8212,3541,3339,-1364,4054,-1949,1762,6896,2810,-283,-8482,-6868,1856,-5375,282,3429,-619,4621,-1975,-7762,-6601,543,-8029,-1579,4624,2008,-2009,56,-593,28,-327,826,-155,-2248,-4331,-1091,-5552,2308,-9227,-586,2404,-2399,4153,1556,3523,1259,1082,1820,4066,3472,4865,1779,-1337,-1429,5600,246,-1332,3669,-4599,-3096,-764,-2386,2150,843,2804,888,-8010,3715,-15258,-299,-6661,10240,5261,-1155,5016,2631
-5040,1751,-3081,5274,5008,-6120,-407,5810,-7682,623,8988,3053,-10096,3892,-3418,-3505,-887,556,-4227,4744,-474,1305,-663,-1267,-2460,-5114,635,10048,-2872,11392,-6769,4603,8154,-514,-942,5983,-5421,6445,2484,-120,143,-5530,8378,1146,1125,-6925,-6987,-3220,-5960,-761,-1387,4533,-4926,-3918,-1187,-545,3188,2397,-2089,800,1902,-665,-7409,3892,7230,4104,-1290,1565,-1250,-233,-3542,-458,-2103,-3813,2220,1719,6083,790,-1882,3401,-3307,-8673,-980,6392,-7877,-5456,20,3535,502,-5101,10513,-12215,-4179,2699,5031,-1702,932,-5779,-4913,-185,110,3981,-2761,-4549,7239,1818,-1513,-3653,7698,985,-744,1905,-4797,-179,-154,602,3490,4774,2364,3747,-2000,-1577,5263,1319,-5392,6036,4853,921,10071,-4415,5278,1940,2013,5668,5221,-842,-2055,1812,2907,-146,-7842,5798,-3830,-614,4895,-3289,-1374,-6710,2552,3963,2227,-1458,-2844,943,-3941,-370,-4131,-5105,6093,-3190,4503,3591,-1112,5874,-3292,-2806,5516,-3085,-847,6919,2204,-6282,-3749,6363,135,1420,949,-206,-7786,-9620,6001,-2586
2334,-4037,-1322,-2135,4820,-3259,3325,9534,6442,-13791,-6705,62,-2665,4666,11172,-3488,5921,6138,4151,-5324,-8980,4076,3325,-7373,-6023,3112,8690,-5879,3597,-5292,3034,6438,-2410,2261,1946,-3250,-298,1229,-4766,-9356,4474,3433,-1070,750,2271,-4655,1181,711,9956,-8070,-1901,807,9954,4115,3333,1051,6828,10539,-6151,-10082,6745,4999,7613,-751,4545,3514,7064,-2911,-4877,-1461,6048,3261,-8904,867,-6853,6053,-4156,743,3251,412,11804,5355,-16051,-4073,-5142,-3483,-1555,-7359,-5525,2879,-3698,-7072,580,7375,4376,4974,-3070,6340,-1306,-8046,-7743,2624,-4528,6142,-1673,-819,290,-4772,-3918,2556,1992,2372,3393,1198,-4091,-412,-2477,-4867,-4218,-11240,8383,8345,-3505,967,-186,-1712,488,-5190,-2426,-1161,-5627,-1075,-3573,-8059,4612,-7020,-1509,-4131,1169,-3806,-8191,-128,3173,6685,-5501,3882,-3060,3892,-5499,-3782,87,3562,2361,4289,5717,-1655,6798,337,-3838,2773,-504,5084,5042,-3464,3632,2228,5135,-2511,-1699,-5602,2690,-1605,2064,5988,8539,-7949,-2798,-4858,-9959,6799,-3216,2295
