-38,-3883,-1222,6461,2380,1689,5757,-2321,62,-2,-1005,-2075,699,-1027,-3244,854,1626,-478,-1179,-1085,2976,1384,3204,-679,-6,1264,-2478,3259,-1112,-1500,1117,-770,-1185,-880,699,6179,1145,-2594,312,-2044,-23,-6050,-4087,654,3472,2065,-236,-524,-2477,-56,3370,2155,-3775,-5034,1314,-182,-424,1134,-1101,-2207,-2456,1522,1055,21,4396,1234,-5737,3034,-2104,1402,473,-1823,-300,3744,-1996,1128,-1753,-4946,-2627,-3448,1679,832,-2281,2503,529,1820,736,2477,-4576,708,-1153,2842,1956,1146,6412,368,1370,441,469,2868,-2173,-2039,-611,2666,2244,-2930,2615,-4390,-1567,4026,-445,805,330,2285,-4979,-2770,2399,1039,975,424,5166,-2921,-4203,-2762,1343,320,4190,-1237,451,1542,-3952,-3365,-1648,-1374,-2344,-1891,2304,-1172,-1651,-1166,5031,4673,-1147,2446,-5846,-3108
-3612,-964,2166,-2366,-5098,2333,2461,-5416,-512,-3340,1545,-3233,2410,-2112,4283,861,-4669,4381,-1172,-429,4568,-999,-512,-1774,7611,2478,1951,2771,7735,-1870,-1592,-1427,4324,868,-1133,-1550,4798,-3276,603,-2361,1351,-1662,-1630,816,761,2103,-333,308,-1112,117,4469,5177,-1232,200,5528,-4922,-3596,-1198,3380,-4259,-5128,-887,-3740,-2050,-4850,407,2495,-4772,1163,4579,-4540,-124,-1266,2006,-1239,2274,-4806,589,203,1435,3120,-1033,-963,-1037,331,3861,-532,1294,-3860,1763,-182,2594,3505,238,-3680,-1354,1312,-542,4120,-1122,-2897,-2714,1809,-5602,1966,-793,-4840,2163,531,2749,-3880,-243,1351,4604,-596,2046,248,1124,3944,3561,1854,893,-1694,611,-1979,192,-304,1386,-1059,276,-2242,4501,436,1606,1026,1806,2606,1438,928,1185,-1046,234,1502,2159,1006,-3148
85,-568,-1204,3718,29,957,5231,416,722,-416,1754,330,1775,-436,-4636,-1694,1275,-154,661,105,270,-1979,422,-1136,-970,-100,875,2663,1409,-794,-549,-1255,-477,1501,3233,378,1066,-888,1586,-2055,-2020,-3123,-3795,2366,394,877,-408,-2106,-288,-375,-1744,2059,140,-2749,-833,-727,-1730,1342,-1547,2159,-2252,3114,-217,4371,4792,1723,-4675,5654,2586,-677,-2199,-290,1151,-1976,-1812,968,640,-2620,-1265,999,-1122,89,2406,3129,2906,632,145,-674,-2712,966,-710,254,5658,9,-251,-2562,1791,-1559,1990,5640,-4141,-742,425,-578,242,-241,515,-1721,146,-1363,1841,-1137,1086,1052,-3598,-242,914,1983,1892,1818,5787,-4140,1587,-3654,-475,-1878,155,-325,-719,490,-183,-2938,-2310,-2211,68,1130,1309,-229,-834,870,3665,3727,127,1057,-4716,1108
178,2116,-864,1653,-1638,952,3889,-599,1424,-222,-3075,2789,-1162,2234,-308,19,1759,-1937,826,-3725,2504,322,-611,-671,182,1060,1155,-383,-1010,2174,-362,-2995,-2330,349,1975,2973,2386,1698,-2829,1238,86,-2886,-1899,-772,264,1855,-1190,-819,2315,1121,-1276,-1232,-1979,1501,-1407,2006,-2500,1387,138,-1567,138,-1333,4013,2733,2894,-1458,-4684,1887,-1916,-327,1340,-1844,-496,390,-2386,146,1219,-1436,-698,-2436,1794,-901,1352,-971,1780,-63,1342,-1278,-1236,4016,-1672,1498,2801,849,58,-373,642,325,381,3524,-2684,2715,1341,-201,472,909,-806,-4079,3271,-2935,1215,-1766,294,2108,-2275,1391,266,3063,3874,2806,313,2,-26,2840,-1898,1070,3180,-1902,3182,848,521,3345,2490,843,2101,-1752,1014,-701,864,3270,-313,2039,-4910,1240,-1859,3218
2396,6270,1423,-547,-659,-455,-3440,410,-1154,5392,-953,-2078,325,233,764,-1248,2340,-4262,931,-1470,-2795,-2611,-1036,311,-1797,-1129,-1278,57,-2421,708,499,-2955,-945,488,-387,-2872,159,2648,-1457,1183,-3995,3343,-4167,3463,-4579,4676,4305,1824,3725,-2606,-3638,-983,-1768,445,-56,5827,389,-4076,384,-2669,1776,-460,2426,1934,1376,-1067,-1345,-2763,-1627,-3932,919,-1903,-1939,-3315,423,825,-1113,-1310,2936,-2504,-395,-2978,-1228,-1714,622,-156,2063,-2736,4061,1698,-2061,346,-1360,-5042,-2533,-526,845,-1151,-1008,5921,-94,3469,1530,-694,2734,-2836,-2409,-1581,2607,-1568,-49,-2491,-4672,-280,393,2055,-2622,-1367,2484,1317,-561,1845,-1800,474,2931,126,744,1940,952,-1189,1814,-2678,-3141,-337,2995,2466,1283,-3306,4346,-1429,252,-160,234,-2188,-1078,-32
1942,1809,-4276,1771,-1695,-4930,1973,-1247,-2377,-3256,-5413,7214,-5400,-2586,-1952,-1525,874,-3353,332,2523,-1386,2524,18,975,100,-1676,2068,-4174,-890,1169,423,2174,1057,-2276,1094,1649,-3099,1867,800,8247,-3403,-3412,3710,-1785,1971,-2614,-1312,-5221,-1282,2437,-2385,-1261,-43,-1193,2985,-1254,-2686,202,-2123,-2661,926,-313,2011,-625,-1899,-3986,999,-737,-4162,-2387,-1295,886,1206,719,361,3117,774,1310,95,4850,641,3053,1351,1982,1676,-3519,-3455,-1076,-2440,5299,716,-826,-489,-1810,-2546,5306,-5499,-4983,-650,466,4251,1917,1343,2219,-2797,3938,391,-2470,-1344,-4822,347,3059,1670,5783,876,-1135,-436,-90,1276,1420,391,-2672,787,4882,2395,2540,-2934,-3065,1559,-1569,1215,1996,3877,-3809,-1667,-510,-2384,-3388,850,-2970,-1351,-1752,-1586,-1216,-385,1871
-27,2005,256,-2149,-1395,3355,754,-1036,-1839,2202,-773,-3278,2004,3491,3078,481,-152,2145,106,1433,-463,-2561,2303,-424,-1116,3294,2568,1930,1040,-488,50,962,684,-185,2164,-1680,1165,3583,-832,1113,3484,-1615,-1224,-1045,-821,623,-1764,3734,-124,-3970,696,-2016,-36,-244,704,1085,-3225,-550,-2435,2973,-2500,-292,-458,-1026,-2854,5144,2922,-4064,-60,-3483,-975,922,-4790,-5437,1156,3019,-736,-371,-3567,1708,422,324,881,-3245,3072,-2051,-868,-211,-2024,-3468,722,-2474,-1731,350,-781,-2759,94,-2706,-816,-535,2991,-1052,3103,-459,-1046,-1633,231,155,-1528,1432,1186,-903,1340,-3212,1347,-2057,225,1077,-897,1502,800,-755,-849,-674,-7711,971,239,764,4150,-4101,-1510,704,1847,2284,-714,1389,-1141,1783,-742,-2060,-3891,-1381,474,376,-413,2311
-1536,-1596,-3808,-1549,1527,-997,2760,2851,361,-783,-1607,3496,-2124,516,-2402,-1016,-624,1270,1604,104,1215,782,191,-1255,-757,-2484,-2163,-699,-1848,-1316,-2250,-872,655,-1430,-1567,1182,1111,-3,384,-341,-910,1584,1770,-182,1421,-1795,-2836,446,926,3263,-1586,-3835,1352,300,-3947,-2218,2503,2955,-185,2920,2352,788,1395,903,3906,-1651,-1656,3512,2439,-625,821,1183,87,1932,1235,850,2827,-72,-97,2327,-2119,4144,4391,-289,-1205,728,-1224,-556,-861,-1345,572,-633,684,666,1372,777,1253,647,-366,-2165,190,3206,-49,1205,-2173,2490,2599,-681,2322,-3177,-858,-1703,564,730,1650,-2631,-2201,-366,-821,1579,3516,-3273,2534,-1361,466,-2321,-1147,-1980,-712,2459,251,-189,-508,-2330,148,-822,-557,-2063,-3086,1347,-228,-544,1595,-3336,336,2675
-1035,-694,2287,4364,-6149,2334,3601,-6548,2958,-2550,4578,-2646,136,-1047,-1663,1566,1015,2818,-5637,-3882,-476,-2514,-5389,-3661,-193,3251,4994,2255,2962,2124,-724,-963,899,-277,2193,3260,2308,-292,-1182,-4751,2180,-4940,-2750,1312,1908,254,1579,-1763,-1593,-5214,6281,5351,-2012,-1863,3810,1215,-4154,-286,-750,-710,-6328,-1647,-1065,-567,-1008,2476,-341,-2360,-525,2629,-5282,-2517,3320,-1593,-3384,1913,-3238,176,2323,-5110,5340,-6282,-806,3068,4070,3292,-45,138,-4238,3445,-1084,2465,3867,-682,-793,-252,-4098,-3183,2774,1700,-1384,-3936,2800,-6058,-647,-2955,-5872,2734,-4414,3404,1336,-2309,4201,1110,-4017,224,3633,-278,2085,-417,685,-609,-2539,1932,-1551,6200,-915,4110,451,-3147,-5516,2094,-2861,2611,1757,597,2270,2644,4707,-1056,1857,1306,-705,-542,-2854,-4561
2519,-766,1734,1309,1516,-1147,1347,1816,-647,-1884,-1315,2062,3248,2727,-1497,-954,3293,3106,685,3785,-199,17,1615,628,-61,1880,-1390,-1438,578,939,1009,1271,-267,1906,266,-2550,-2857,-4220,-232,1066,-2366,-1817,1321,-502,-1237,3630,-2345,-1052,-1249,1428,-435,-217,2728,363,2016,2,-243,-80,-250,-367,858,448,-178,-677,3595,64,429,3951,775,-1670,21,1020,-474,-2823,-1516,-1450,686,631,-3030,4863,-2312,1703,-555,1552,1478,-2941,3564,-1985,1206,-4326,2983,3105,3156,1767,514,-1498,1129,-720,660,-481,-812,-2583,-3044,4391,-658,1576,1998,779,34,-1145,505,387,312,0,-375,188,2292,975,-2439,-627,-1312,1804,2469,877,-1315,-2076,3534,-2247,1651,1442,3583,1333,4620,2142,-1123,566,-497,303,-2115,-204,653,-1084,-1072,1362,973,3518
903,-532,-4825,253,4428,-719,4422,1194,-3154,-89,-6555,6061,-2695,-1236,91,-1451,1086,-898,86,1923,1857,1446,7086,263,3344,-2619,-3544,3325,491,-4435,-203,696,2106,-232,2679,2367,3892,3831,-747,-1389,-1895,583,-1145,-4927,3373,-806,-504,116,657,2735,-5800,-2077,1132,1437,-3483,549,-2402,5467,-1837,1855,3551,576,376,461,1453,-454,-5493,2564,-448,-1684,2353,1424,-796,3772,2307,2011,1530,-4477,-5193,4436,-4313,2712,3966,-1552,-1507,-2740,-1982,-441,-2011,3437,3077,-2422,-6,906,425,2436,5391,-690,-232,5336,-684,3024,1986,5251,261,-399,2289,-3812,786,-1872,876,43,-4841,1524,-3362,-5545,-1272,-560,701,2385,1736,-1703,177,-1753,2168,62,4342,-5943,1689,889,-3940,-1121,-913,-4785,-3500,-479,-824,-2039,-5787,1269,341,3750,3301,6538,1119,1821
1241,2262,770,-1016,-157,-1735,-1487,2359,-1339,-336,-1522,940,2127,61,3598,378,218,-1132,-575,497,-3920,2137,-418,-176,1161,-3629,-771,-867,-1154,-1626,1180,1493,-1393,448,-554,-3210,-4131,574,2223,1332,-2273,1761,-477,-724,-2168,1109,2389,-1745,-722,807,-985,1460,2496,2325,-221,2077,-515,-862,2922,-629,708,-763,221,-87,-1846,-1346,2822,-791,-1505,-3133,-907,1830,-538,1217,1590,-664,-1212,849,-166,2727,-2189,2677,1146,887,-744,-723,-220,-1549,3041,-2115,-391,371,-2144,68,-788,-170,-1350,1575,-2367,79,2006,-2023,2096,3512,462,-347,1063,129,-1505,-759,-279,2745,-2601,294,927,1388,-726,2099,-1951,828,-3930,586,-160,596,1130,-153,-2361,366,459,-933,-112,1712,2395,1979,-561,-70,-1762,-52,-622,1343,-2334,-1550,3409,974,2763,2358
822,1821,1928,-968,-2267,2827,-181,-827,-1013,573,-2473,187,-850,1310,3325,-1701,767,-1859,-680,444,1072,-1314,3133,-377,697,2528,2710,280,386,202,-979,-1274,-1314,1294,1561,-1162,3033,3096,-1295,2011,-1088,-2845,-1938,-1974,-193,1631,-1937,163,3033,-2998,-761,410,448,1988,112,3861,-3833,917,-313,-1055,-2614,-1475,-1614,-120,-2932,220,-1268,-2231,80,-3503,-3312,-1160,-2904,-3053,-2285,2851,-711,-1662,-1617,3028,1545,-2380,-887,-1774,1674,-1344,-2603,802,-517,2629,1056,-729,1807,215,-2177,11,1120,-1726,83,961,-973,-262,2814,1240,166,-1605,-1331,-1324,-1636,-190,751,-296,280,248,83,-533,-3627,1575,2450,162,-534,603,-331,1870,-3755,-1046,658,-1601,3619,-1373,-1657,2337,3321,229,-20,-1289,-3479,-939,2117,-1334,-2154,528,-570,1898,1024,727
1565,-631,-3100,2738,3530,-1253,-1003,-981,-3194,-688,-2566,1655,35,728,-4171,-778,3593,-839,1594,-1832,-3505,1781,1111,1121,-2068,-2583,2198,682,-938,1263,5638,5096,-729,-538,7160,2892,-1633,-1210,2540,1849,1983,1278,2225,-4359,4109,-1484,-599,-4524,-2307,-1524,-183,1717,1938,-1785,-463,-1267,-379,-647,-1014,1510,1053,-813,329,-1433,-461,3951,-1561,-278,-2483,-183,-900,3636,-2060,1294,2221,-155,947,-4711,-1349,624,-1939,-1977,1005,1813,-375,-5098,-591,-1837,-1083,-687,2389,-3116,-3654,-2341,-706,2782,-1644,-1021,538,-702,3728,492,453,2109,-636,-3467,-21,-92,-5540,1612,1495,2812,2392,-1230,-1807,-249,2008,-929,321,-415,1474,-1754,2450,-1207,1501,898,-1554,-2859,-697,-512,-461,-3816,-2494,-1680,-2109,21,-254,980,-504,15,-1317,-564,913,1193,-842,752
-1961,-678,-4065,1286,-107,-2474,1588,-2988,-4971,987,-2737,190,-3394,-3139,-2821,-1258,4210,-3088,-4049,-1306,-3332,2742,-3379,-792,-1414,-4258,-1495,1172,-1647,1630,-1332,5544,1106,-6499,452,6438,-4048,1112,-893,2940,-1388,1333,-1215,-2996,1856,204,1126,-2257,-2502,-239,-1505,1204,-5133,-7004,719,-3485,2945,-1814,-804,833,1391,-787,1214,-968,-1589,3451,403,-3698,-5474,-1249,-310,1859,2909,5321,2992,1063,-469,-1486,2682,-787,-1383,-3585,-3872,3068,3337,-593,1489,-492,2302,-931,-402,-489,-4200,-1006,4041,996,-3128,-2937,-1359,1254,5325,-1123,4500,-2430,5010,-2330,48,104,-3079,-3269,2648,-32,3784,-984,-302,-2118,-416,-2689,4599,1336,1563,12,-2732,105,-285,-1370,-5145,-45,-772,-3426,-4519,-1634,-1263,274,-3317,1057,2014,-2864,-1357,143,-772,-1516,2982,-5340,-1019,-882
-1098,-1323,-1031,-569,4262,2544,-1284,-2790,-1965,557,-965,-3911,-1670,-2567,-642,-1147,-2188,-2472,-871,868,5227,-1228,2053,-36,-269,-1573,-819,484,-1691,1730,-120,3955,1065,2339,393,108,0,-1451,-928,-967,1682,-396,-2209,532,761,-2414,2027,1468,-822,-2701,1713,-1883,-3705,355,-1194,-2562,2401,-6330,1810,-1676,-639,-560,2256,-510,-680,743,696,-1396,-2926,3895,2107,1449,-141,2740,-750,-1083,-2272,-1082,-289,-4227,1570,2159,-2214,-2673,-184,102,-138,2887,-311,-464,-1840,-1323,-3053,136,909,-482,306,8,497,1504,928,3456,-2935,880,1975,-2576,768,-2112,-4805,2572,191,89,1264,78,-2026,-137,-44,-2470,-3958,691,145,-588,-3202,-80,2211,1516,3206,-313,-3916,2177,-1525,-392,324,1466,-5719,-453,136,-2131,-1398,1265,4992,698,-1531,2605,-2447,-902
5858,747,5476,436,-857,-3166,-5460,1922,-751,1401,1157,2229,461,2474,-252,1710,3155,2929,-1192,6535,-4318,-604,2086,1397,-441,973,2350,-3795,1286,-3398,2184,3618,1971,1334,2273,-4997,50,-1511,1293,-519,-4112,-1349,1475,414,-1132,-571,-99,511,434,-2738,1802,1898,5818,1314,2952,3289,-2766,-1507,-4434,-1875,2975,2395,-5458,-4715,-2323,2233,1071,81,2644,-2031,-3581,-2127,-4569,-7171,-2231,763,259,2589,1570,4017,3440,-1985,-4740,-639,-348,-4497,-1535,-2804,4203,-3655,5282,578,3229,-2222,-3873,207,-1866,-105,-363,-1055,3364,-3753,-1146,-621,-3080,-5811,-3660,3091,-1004,2862,-344,1969,-134,-656,2394,1187,146,-1570,-2185,-5912,-5251,3168,-202,2775,-1812,-627,1817,69,419,-2102,1577,12,5613,-1037,2904,1705,-7150,1553,3642,-4385,-914,-648,-1287,-1244,2130,1893
1760,-183,1104,2480,-932,-2717,2714,1891,852,160,4237,178,1747,-185,-4800,1703,646,1458,-518,2380,172,-2104,447,1678,-343,4167,-904,1252,433,1386,-1234,-40,-331,1324,1466,-910,-838,-4294,-271,808,-2052,-461,191,2966,-3931,2246,2169,-277,-2059,930,-2062,-1365,3133,169,3535,637,1433,-1148,-529,-991,264,4396,-1931,-1996,2500,1258,-161,2695,333,597,2284,-3285,4459,-2876,-1032,-2153,1124,1446,2757,2847,-2131,-653,990,1218,2515,-1155,4682,-1758,3488,-1357,-1363,2363,2266,718,-67,765,550,309,4859,1849,-2866,-1004,-2631,-1714,-11,1234,-1936,1643,2966,-1725,3308,-624,1541,-505,-871,-696,3102,1143,-3033,-349,1311,559,2280,-197,-643,-343,-324,3502,-1066,213,3740,-1992,-285,-142,-863,-137,-1583,1589,1749,7,2759,3055,-2444,-377,57,2050
1652,2220,-603,2214,-982,-356,-689,1145,2566,91,487,606,-1860,777,429,133,815,-4626,2577,-210,-1693,-3296,485,983,-2774,1669,1866,-1150,-2774,3365,1344,-99,-1436,929,2129,-1194,-2832,1374,1239,1984,-125,858,842,2600,-686,-1194,2943,-466,967,-1945,-683,-2944,494,1969,505,1885,349,-1039,-1845,-764,-1887,1130,952,710,63,-2463,1485,-2450,-2308,-1043,1079,-988,215,-2685,189,632,-2486,433,3897,-1943,1595,194,-411,-2676,2823,-1416,50,120,745,2422,-1290,-284,-1196,-1786,602,2787,-2519,-829,-2022,481,-1028,2911,2612,1476,-1808,2240,-1221,-1576,258,-534,1913,1633,957,-75,1448,-1425,-628,292,-4143,1929,983,-2756,1710,1267,1892,4991,-4692,948,-1958,-1316,394,-2107,353,585,1511,-3151,-2272,878,2773,-1255,1046,50,-2947,649,-1622,1721
5591,-759,-2002,4450,7076,-3585,-1737,2525,60,-1252,-522,5981,2947,3751,-5039,1964,3041,-1816,4779,-2172,-2096,346,5532,2973,-2674,868,-69,-2672,-1112,-291,5591,5890,-312,3276,6075,284,-927,-3983,831,-1602,2241,-1140,4443,-3340,1517,-7087,-2503,290,-4366,-2013,-3946,-2045,4986,-1069,-1401,-919,-744,282,-2032,2182,3367,1573,1140,423,1507,2022,-3013,5514,406,-1000,4811,1362,-1544,-714,658,-5199,4574,-2572,-3901,1400,-1441,-848,-657,3348,-562,-6003,-677,-3466,767,-3257,202,-4752,-185,-1299,-3888,5157,2302,1604,-2467,-281,1723,1517,-2283,4282,-4532,-1356,3577,-712,-700,903,5600,4834,-107,-1640,-1889,-2342,4722,1447,-3746,-5355,57,-780,3873,291,2728,1163,-2221,-519,-610,-673,2353,-6430,2080,541,-1092,505,-2431,3831,-1605,-1192,2843,-2597,-3146,5962,-2816,3449
-2155,-3187,-239,6192,-5977,1588,4117,527,10133,-5250,6169,-845,-32,-3184,2624,3331,2304,1668,839,-3388,-1998,-110,-5297,-529,189,4782,4202,7047,1854,3150,-100,-2713,-993,-477,4336,1903,1573,3599,2165,532,3604,-2097,1368,492,1013,471,1334,-2576,2378,2273,4479,3233,-1087,-2948,-283,936,-1690,6772,-4471,1864,-4589,-2925,-1960,1930,907,-644,-3427,-319,572,1984,-1395,-5392,5930,-2050,-2333,-460,-897,-2815,2150,-2530,2285,-2467,689,896,2984,27,-647,3194,-6469,5526,-813,3850,3724,-288,1471,3726,726,144,761,-293,-3353,-4491,5328,281,1141,-1107,-4564,901,972,4612,380,3285,3849,-2031,-1090,-544,6203,1873,3344,766,1359,-2344,4074,-1344,-2189,4855,-3631,-392,-1123,-6150,-6269,-275,-1248,307,5776,-6912,754,8439,746,-2164,-1437,4864,-2430,-1893,-153,-1080
1837,2776,-1536,1173,-3252,-4090,461,2202,1099,2465,3276,3510,-1586,-288,-3169,2872,164,-2614,2177,2123,-2995,-2112,-3017,-1140,-1431,-683,495,-2013,-86,-1657,-1088,-1163,2914,1157,421,234,676,602,3279,850,-1774,174,1001,3887,-2516,-375,-319,1910,48,502,-940,-3165,1195,-2187,-1489,-1318,488,459,-2441,-793,1321,2153,-542,694,1342,-638,-2432,1024,4910,-1900,750,-599,-349,-4335,2839,648,6735,-1006,3244,1436,1549,436,1174,-137,3295,1283,-1343,-695,-2347,1339,-2579,-4310,3883,-2195,-2842,-912,-229,-3228,-1125,1877,1275,1962,1152,-4761,-2287,2705,-3696,1325,3303,-4717,-337,-1474,266,1211,3783,-198,2353,1002,-46,1641,3653,-1723,1968,1903,-2985,-1861,-2055,13,2761,-3881,3500,-1629,-369,-2064,4334,-461,-289,1927,2302,-2723,-921,167,-204,-3426,-1550,2856
3403,2467,-1643,368,5299,-1580,-1803,-1207,-4067,4258,-4230,1692,342,2834,-799,354,130,-1495,633,245,-3205,-56,2460,-2065,1643,-4091,-2464,-1697,337,-4491,1918,3256,649,-591,2125,3504,-30,-1225,626,-3028,959,1678,-2368,2582,711,-2831,-64,1459,-4478,1006,2013,-1812,1900,1045,-89,-1428,2551,-462,-392,566,3950,1646,2350,-3620,1485,500,-772,-1273,-3391,1081,3541,638,-2531,5082,3808,-1119,427,-2311,-1875,-1351,687,-1968,-55,633,-2253,1084,502,-2586,3140,-1564,-2174,-5328,-3789,-1125,968,2080,1262,-1240,-3202,4718,1494,3905,-1840,685,1619,-2829,2110,-1941,1459,1576,-1628,-175,-4183,356,-1086,2129,-2444,9,1800,595,-205,992,-2327,1097,3950,-550,2645,-3405,314,534,1337,-3774,242,-356,-345,-729,3492,-1212,-2211,-404,2370,-3156,1961,2654,-2565,-6
-1700,465,-1089,2213,-3269,610,5258,-3081,141,-1721,-1007,308,1136,-989,-929,-543,359,-425,-135,-3101,1384,-389,-1800,-3433,228,366,2212,1986,1235,702,-2032,-4287,-1123,318,554,1577,3139,-2903,390,2166,-979,-3658,-2266,-1975,-334,4166,628,-1596,-1424,506,211,922,-1852,-1174,320,773,-2349,-865,1091,-931,-2874,-589,1821,2313,-41,1228,-1851,1997,-1307,710,-2711,-109,1806,2862,-2293,2116,-705,-1291,557,-1011,549,-615,2218,1999,643,1416,1327,-1726,-3670,3177,-515,2331,2074,-57,1058,-1062,501,-1087,1488,2322,-2914,107,952,-911,2120,1442,-1820,-1304,1129,-305,-1618,-2210,1349,3686,-2552,1793,1139,956,3019,574,4308,-2502,-1168,-326,-1532,-742,43,-290,1236,-285,-3036,944,-1128,612,565,-889,2057,-1377,745,2975,140,3056,-566,1469,-1925,896
-1827,-4374,2741,-992,-1550,-892,-541,2536,440,1796,5029,-1360,-2457,-2516,-3579,547,2068,1848,-3903,3204,939,3610,-1010,3148,98,874,-2630,-528,1140,-2075,-2897,-2764,519,-3335,-4277,148,1337,-715,-1271,-1593,-2077,307,3795,-1822,-3042,1509,-1425,-842,4665,351,-132,1209,1674,-3873,1072,-1844,14,4172,-335,-3101,1840,2234,-4991,79,453,1938,-395,1758,4542,989,297,-1319,4617,-935,-2775,-81,2494,1230,3836,3907,-488,-803,-3192,908,-2318,1465,1765,664,1856,-4605,3220,2102,1971,2965,417,-2773,3885,2117,4005,-3001,-192,-4723,-2740,-3857,-772,-828,-63,5707,-150,-1663,1442,-1924,1760,-985,2801,-2545,809,-2182,1411,-1290,-1821,1153,2823,-5717,-3663,-6658,-69,1880,1414,1864,1385,1711,-3070,-3640,361,3349,-2898,1812,-1515,1478,-655,3160,-396,-5832,4613,-1313
-2232,-2723,871,-2975,965,3925,408,-1215,1794,-1162,361,-3244,1062,535,3563,239,-2374,4223,-858,-1550,4183,1889,477,-378,1144,1321,-948,1240,1545,-1751,-599,811,986,-2628,-2791,103,451,-400,-2966,-2222,3662,1025,2230,-2155,2387,-217,605,2106,52,956,1779,152,-751,4,-482,-1869,120,2462,2781,1376,-64,-1739,-438,-1062,533,3226,1413,-204,1778,-310,357,-921,634,2739,-800,-599,-2114,-513,-2096,-635,420,766,325,-1133,-1431,622,1179,-427,-1928,-2184,705,-412,1217,1603,-1445,-1415,3356,-402,-924,-2827,-2157,451,-768,893,-700,114,3697,-656,-1302,2001,-2224,-2494,117,-268,-19,-1686,-268,638,-1318,-102,-742,678,614,-2001,-2080,-585,3530,195,164,2623,-3944,1499,1471,91,-3705,1039,1758,2392,-2193,-788,-85,107,1446,1139,567,-2318
1401,-1116,440,3069,-1877,-4026,-434,-751,1518,325,2873,2273,-951,-2408,-4456,1148,5081,908,-61,1453,-999,-798,-2625,-1271,-2390,734,482,-235,1596,1318,133,-3548,620,-2046,-1121,-310,2110,-1354,-1192,-1513,-2002,-135,1515,-338,855,2363,-725,-2023,460,-1138,1842,-1145,1596,-3295,2115,-661,-1406,2442,-6291,-925,1580,592,-2444,7,2538,157,-1033,2450,3015,2642,-1461,-1076,1813,-1179,127,2306,1541,-16,4763,-1047,1264,-5033,-3710,1827,-357,-967,3174,-3816,-2056,-232,2421,1135,6526,-2550,-1616,1776,-901,-1170,167,853,279,-888,-1920,-1873,-276,-281,-2525,3891,1494,866,-202,-2759,1637,1976,2555,-3197,820,-5744,3299,-3252,851,1484,810,-789,1459,-1218,-876,-1483,646,-1965,-27,-3040,-1713,-574,3975,3096,-747,1914,1363,-2026,2025,2101,-426,-1417,60,-1210
4319,2088,1714,557,-1253,-445,674,511,1989,-1300,-1951,4073,-1169,4345,1471,-1105,2234,2621,-2404,662,-522,-775,2711,2615,-904,5734,1377,-2075,1575,-465,-2046,1571,-857,-1353,1354,-761,-479,2355,-4963,543,-2302,-4180,1545,1482,-213,-3475,-97,-1340,2835,-2166,-2989,-1696,1083,1105,2819,5055,-3574,2500,-4281,255,2490,318,611,-2406,-584,-1052,1359,1440,-2333,-4148,-1789,-4916,-188,-5083,-589,-1485,107,2329,-2315,2756,4187,-1567,293,1517,3448,-2989,-1086,-3522,3248,2106,745,2469,2452,1451,-2435,7231,233,-2578,157,-30,1047,639,138,2599,-5688,1762,2779,-1057,442,-2272,2817,-1447,457,-855,-187,-3700,-1987,3988,-2000,-4053,-3576,1956,944,3229,-1102,2825,743,422,1397,204,284,26,5556,-1789,-974,737,-5014,-502,3020,-4691,-1059,-2621,-2619,1074,-521,3201
1506,1499,-2655,4022,-975,-323,1166,-2392,3122,-714,1956,-62,-2805,-2499,-1550,-2247,2863,-359,-2289,-1180,-2551,-223,-3823,-1014,-2596,-467,3869,2845,883,2600,194,2508,-1037,-3245,5699,1895,216,2083,-2888,-721,541,-200,239,4466,2453,-4164,4931,-4577,715,-625,2325,-1370,-1907,-2859,1506,911,-1128,1543,-5350,584,831,-556,1074,284,1874,770,-977,824,-3616,-559,593,-1141,4652,-834,1316,-846,-1433,-2034,2374,-4713,2547,-3145,2158,2426,3373,1615,-2766,-1830,-1971,6850,-2999,-1254,2078,-2251,-1358,5085,-540,-7243,-746,5677,-868,3095,877,-568,49,-1565,-757,-972,-3573,1212,-704,-1197,1916,311,-415,-1984,1507,-876,718,414,948,-1181,498,-1726,2927,2825,-1685,-2406,-2646,-1917,-2339,-2426,-3345,-4504,-2231,1139,299,1982,2490,-1471,3626,2274,997,917,-3603,1322
1357,-2532,3119,-3551,3513,-2225,-6637,3332,-675,-619,1077,2112,-1503,885,1126,1280,-1030,1849,-958,4012,556,2136,1891,3060,1943,-142,-5067,-4499,1001,-1415,2564,2552,1413,1237,-3013,-1941,-3173,-1506,-39,-4377,-1546,4358,5058,1963,-522,-4230,-2879,2895,1579,-877,902,-823,4235,3760,1468,-3091,3052,-31,1785,-3380,2407,725,-2184,-4175,-2025,-3553,4039,-1764,606,2759,2838,922,671,-2118,2591,-3552,1222,4296,-219,3442,-533,2944,-2707,-3734,-3596,-1,83,2907,4844,-3840,2698,-1291,-2827,2343,881,3209,-143,2282,1578,-5730,2591,-621,-3005,926,-2418,1435,1170,5737,65,459,-116,2174,-608,-1000,3502,-1173,888,-2434,-4775,-1759,-8140,4716,2742,1568,2173,-1577,-455,-732,-1753,1674,3965,17,2412,-310,-332,388,-3867,1745,-1761,374,-602,-5094,403,-205,4795,-789
