-178,2358,1038,-987,357,114,-814,-633,-1480,1578,2150,1032,1129,-1787,3365,569,1093,-1824,-283,-350,-2030,-1137,-3142,-1249,-396,362,342,1565,-1527,1241,-665,1527,-1789,-141,-864,454,619,169,-1994,-1100,-1835,1859,402,2195,2250,-1485,-848,-2096,-13,1576,-466,-2356,624,-704,-739,2698,-56,-1441,-3116,1474,-2065,-71,-369,-419,-1255,-272,1411,489,1855,543,872,36,-572,1849,414,647,-2703,-1448,-2035,1342,1978,128,2486,1095,91,-1940,1699,-1586,-561,1070,-1538,86,318,-1327,-822,708,-2665,-1358,105,3556,42,-659,-652,-1192,1730,-563,-1668,481,-677,666,-115,399,-1239,577,1161,-98,-429,3342,1454,-78,-1420,-1228
1280,-582,-1841,11,-812,-160,1535,-1829,-310,192,-1065,1406,-134,418,-3001,-2449,-1759,2700,160,-336,-1551,661,57,1642,2475,1234,1935,382,-593,2966,-1290,-2513,-498,2031,-1636,-2296,-1053,2357,-1369,-1689,2763,-829,2616,-906,-8,999,-1063,-1014,30,-204,-945,3371,-289,-12,-45,-210,-3567,545,423,-3006,-1440,113,-337,2370,-360,1144,3220,1300,-1212,2531,59,-834,-750,-2601,635,-387,1154,-555,4397,-1841,-111,-1127,-1590,-303,1744,548,-1943,-890,4144,1019,-454,-4333,1729,-1818,1355,-77,-777,-1855,-1102,-194,1220,1950,586,1013,-2127,-661,-2875,-382,1765,-1102,835,-537,-1469,-3261,-1925,-196,1067,-709,533,300,-721,-859
-532,-266,1035,-665,-175,196,-699,-974,241,-1365,937,1360,1,-1409,680,495,784,438,-619,1491,70,-1060,1573,1325,-1762,684,2404,571,1839,845,99,-645,595,-1297,1009,-1550,-570,2657,561,-655,315,-45,-1471,33,-2169,-606,247,1308,295,2693,-1342,-1861,-1309,544,838,-46,-212,596,439,-229,-1356,-1587,-1548,-187,1615,-236,123,2267,884,-673,-226,1322,-1329,1355,-402,1630,-5,-363,641,290,-535,-147,598,231,219,124,-1060,-1034,-1082,642,-53,1229,-1281,-1298,409,-701,1898,1105,-1255,605,-692,-2023,1361,1049,184,-543,40,878,607,1054,625,341,479,1974,421,-1971,973,-789,-1585,1389,1175,1323
1403,-464,-202,1467,-1536,-1401,367,1163,453,-2108,-1489,551,-1789,-225,-10,1206,898,-1222,760,103,-17,1754,-1238,-1503,134,-665,-1191,-1142,-728,1301,277,630,-588,-491,1296,1271,-418,-1459,385,-298,1269,1404,1394,-1019,2217,320,996,-1331,-2546,-624,987,1224,-127,154,1107,-1992,277,461,-473,-11,493,631,389,-1469,-141,962,-1287,850,-785,-504,-1555,48,-85,-1473,506,283,1620,318,1764,1280,-1598,-761,325,1272,727,674,-2720,402,1082,-439,886,-265,-1276,636,-104,1779,-864,-1050,1440,-2834,1889,-635,-992,2146,303,375,1688,724,-1228,-1848,335,2388,1292,-128,678,-596,725,-851,835,-948,872,1120
-414,-37,-105,1308,202,1191,1836,-301,1236,874,-261,1203,254,686,-1865,-144,1019,2185,-956,627,1477,-2,410,483,84,-664,-946,-154,708,510,375,997,449,18,-298,600,549,-4118,1395,2618,-502,1672,-232,-721,988,-230,25,-621,1599,728,1767,-444,-1626,-2114,-98,-413,-878,-977,998,-1670,263,615,-1154,-679,203,-404,-348,-999,670,-343,302,-626,1174,-456,-527,-1011,505,1955,-942,1493,1446,818,-370,-1176,-514,-316,-929,-38,-2049,-491,-2651,1415,298,-359,-434,-260,263,-1270,-1820,-11,-373,1245,-1863,-1505,2562,-43,-1155,436,-1708,-378,-1940,-377,931,-1313,-414,2812,-419,1211,-1079,-933,378,-2491
-987,1593,2092,-1405,1146,365,-1462,582,1149,956,914,2420,-942,783,-689,994,1288,1163,-392,646,-1631,-2459,-937,195,-86,-1570,-2504,838,1788,-1336,489,2680,3248,-130,-977,872,996,-104,827,-1965,-2009,-702,-350,2486,-658,-1695,-1182,156,771,-28,-1254,-1790,-1651,-2062,-945,1693,-1335,-1214,-442,-1181,-1281,1082,683,-1893,-1076,-3044,1716,-352,1124,813,712,-621,648,-774,1289,-394,-1843,-1962,-1499,1026,612,550,2412,543,2523,-91,1164,-3479,-17,92,-422,-497,-888,-37,-1183,843,1094,-34,-1305,724,892,-1191,-1870,-361,1638,-1702,-42,172,-388,132,-1039,-1191,441,34,-854,207,-1664,1877,-1312,-1670,-290,-1833
-728,-119,613,874,-1347,2401,-262,748,-526,-410,-722,-599,251,-719,396,-757,-1565,1204,248,646,858,-1254,638,609,-1990,94,802,502,595,1412,317,-343,1253,-1337,581,149,-409,266,-814,-100,321,354,480,-213,39,768,206,-1292,-157,2512,-1279,-579,884,1359,-1018,1041,-390,645,1353,-942,967,2337,-1270,-1517,-610,2014,1812,2580,1758,-49,2494,-1666,-1135,375,1258,1296,581,-253,-2049,219,1485,-159,1066,-3185,-25,203,-2155,-1884,-1769,-104,-406,1000,-1302,-471,-1585,399,-524,1299,10,702,1333,-1312,-3093,-1497,415,968,507,-2330,-1736,1231,1945,-1063,674,-391,1536,513,104,371,-1327,-527,468,511
104,-855,-372,17,1851,-770,687,-776,978,566,-792,523,667,-1047,-1785,-1425,-106,1016,-571,-1647,2105,2344,573,1623,348,-938,-598,-251,637,314,43,57,-315,221,869,-1325,409,-452,508,1180,803,107,-1074,-1306,-919,-1034,-397,456,-1286,559,2018,675,-1335,-1446,-217,-984,-1940,-978,312,-1006,-399,13,632,716,929,-616,-1533,-776,-1547,-477,-2040,304,351,1061,-1344,572,1032,1573,382,516,-1226,-276,11,661,-1998,-733,-1030,189,-343,-1407,1414,-751,287,1246,502,-586,775,-1999,-2237,73,-940,315,1044,-1243,-639,707,1351,927,1320,-179,225,-2098,958,-354,-1399,813,-755,-982,-1644,-981,-1040,-39
-614,16,1021,73,356,-827,-2851,1276,1600,-1440,-152,278,-1977,1064,-915,219,-324,899,-166,2375,-89,-2135,-275,-1025,-1262,295,-1107,865,924,460,840,538,22,657,2895,2293,1263,1244,-714,-316,247,-731,1616,-254,-160,-300,-156,1784,-1010,1347,-1524,-816,2221,212,-646,710,112,1296,-286,-11,-990,-594,1875,-1414,315,138,358,848,-408,-1672,269,937,442,509,867,-631,-2978,-1375,690,9,286,-461,-1283,9,1835,944,-1340,-1302,-1012,903,268,-1481,-1503,990,-1327,-172,93,759,1100,-385,1516,-728,-452,887,-188,-490,206,-791,678,346,417,341,-480,1144,578,-1286,-61,220,-610,-1971,1311,-1343
103,-995,-1586,128,1734,-2199,-627,1625,1292,-1564,625,-2174,830,170,-1497,-2454,-611,1644,56,-152,465,117,360,379,-82,-658,-322,-298,922,-406,15,-751,347,-157,1146,287,662,224,701,213,-1038,-33,320,797,-241,1836,-2992,503,575,886,-2019,882,1095,863,3351,-276,97,-1482,1503,-1793,-1147,-791,1759,826,86,-366,-604,-2151,-3305,-308,-826,1502,2464,675,-1390,-1983,-458,1327,1920,-1535,-349,-2766,-3290,-1329,113,-238,-2010,-374,181,-308,429,-1640,1948,1817,1396,-7,-133,-1942,-1793,-3126,-2445,98,1011,155,-551,-730,-651,-541,1042,-415,-526,-1264,557,3499,-305,156,2026,-1268,-252,-1076,-1104,908
-146,1204,-1992,681,-93,1888,606,-1420,-1821,-252,315,-49,2200,-1207,1573,121,-1342,-232,-1731,1269,276,-1288,-1487,-419,1341,361,1033,1134,748,659,861,-2398,-771,213,-1951,-91,725,679,-738,-459,711,1339,780,24,1449,63,-712,-632,3027,2177,-1062,-465,431,318,1470,2640,-190,1179,-1330,-66,1121,2342,-1236,-22,176,921,232,-1407,-174,292,1907,-868,-139,3401,-1270,-2550,-1376,2164,-897,1750,3797,-245,-567,-2031,666,2262,-313,-824,61,-1425,-2280,-115,3336,-2055,2223,-1838,-772,680,-128,194,-1042,1436,-1066,-559,-202,-1169,-1732,-951,-2783,-266,-28,1149,-2048,-446,717,251,-95,-269,-329,902,308,601
-271,-1392,-135,319,-1351,-150,83,-945,1025,-416,2276,-87,1670,-768,1797,382,-802,106,1744,141,-227,-1032,-2476,108,-368,646,188,22,-177,901,2232,-1385,-1493,-1155,1367,-1244,-1590,668,-1338,-293,-911,614,-297,-557,2226,1624,-549,-2519,-822,1926,524,1660,-470,3245,-1682,-215,-2234,636,-1520,-1682,-331,-265,-495,-1166,1134,1282,-456,126,654,-1137,-358,-1163,-1108,1036,1150,-26,-945,1507,89,489,-191,1856,-993,-1351,-2030,-1298,-2360,-316,683,-1718,122,1774,-890,-849,-219,289,-1585,-1910,1541,1525,-168,-1448,-924,-52,414,-1376,-665,-1033,-304,28,1117,317,-88,1267,1844,-1455,752,1387,-260,-719,-1578,295
-174,-947,-111,500,1111,-353,-867,-2,344,392,-1215,-590,508,775,-1300,-451,-575,245,-773,9,2214,-701,1013,3259,-1248,218,-691,1628,-405,-464,1056,868,638,172,-639,1152,-270,-1270,-259,-1342,843,-788,-228,913,-1151,575,2760,888,-615,-827,-1094,-310,311,664,-328,-2262,375,1030,48,-1481,1468,386,607,-2404,-676,-700,459,-200,-1692,-949,-471,244,-623,338,1422,1622,368,493,475,429,-192,748,1073,-1236,-2180,-426,-1946,-6,634,-624,688,-1069,-380,1244,358,-558,699,-805,-720,741,1162,327,-1490,-648,1773,571,897,-652,-29,488,1503,-1730,-1015,-244,-1,2024,1000,-3265,-1450,-443,888,1447
676,1119,-700,-441,2111,-659,-1836,-1009,-358,-3173,645,-1342,-456,-427,-73,-1961,-1002,1416,241,641,2410,1083,1382,1114,809,-2076,-400,374,23,-612,1357,-279,1425,389,-537,75,-1118,1397,-1098,-595,-62,-721,261,-219,-2369,-2325,513,2428,538,462,-2648,814,-1724,670,2898,-963,-264,-815,2023,-463,-550,-200,291,369,584,-211,-1007,733,-550,-214,211,959,844,252,-1334,1053,182,-255,1044,531,360,-1057,-1228,-976,-1661,1823,-780,408,-2607,-100,34,-904,1388,961,1606,-1565,1124,1312,-1293,921,424,34,-395,279,187,1416,915,-356,1881,951,-586,967,1671,-510,-74,-7,-400,-2135,1304,429,-380,556
-778,-376,459,316,-715,-336,-560,1344,241,391,-921,-44,-617,928,411,242,661,182,-967,666,-385,179,538,-721,-1568,850,-919,-330,-555,381,-1244,-71,-1074,301,941,3089,23,-64,70,169,880,-1198,1384,1373,-1071,925,1377,294,-659,-557,1438,-2361,1283,-419,267,-1118,518,-57,-395,525,958,-1277,1560,700,687,-937,358,-656,846,-1173,432,1801,541,1329,1331,-906,-1544,-362,756,688,-1940,-269,766,1857,875,-1290,596,1406,724,320,-15,9,-1474,1906,-748,-1012,-991,243,1393,0,805,107,-378,430,-754,651,-546,-139,-370,705,-974,266,-718,488,-992,-153,66,1177,-1074,-388,1036,1147
578,29,-717,-287,1758,-1665,-314,-742,2747,-1074,-560,-683,41,2550,-161,-12,1866,1516,1204,151,-58,474,696,-568,-1385,-981,15,115,-726,-1191,-114,864,706,-872,1819,2229,-1648,-2320,-399,2145,-1980,-608,-1171,-485,-965,122,-865,2169,-148,-721,717,-299,976,-2026,848,-399,946,-981,1492,-9,42,-1191,109,270,-86,79,-1730,-4146,-197,-1946,-754,1021,1986,644,-1248,1370,-395,2152,953,-392,-1499,15,-1443,1082,-190,-2471,-287,875,-1060,-1059,873,982,-1662,2663,-321,99,-843,-976,1306,-741,726,794,1998,1030,-168,-662,2072,2575,2133,-104,-3869,-644,-571,1530,229,2333,-1682,-1263,-451,89,1378,-378
-220,-182,1327,-242,1635,183,48,567,418,1664,-733,-589,519,-322,-1775,-2034,1051,597,288,-1090,2271,1485,-458,231,490,-606,-776,-127,1523,-150,-1334,1473,-344,-346,-398,84,1180,-2280,1716,1255,-1643,-291,-1742,-615,-730,271,685,81,-935,302,1498,-116,16,506,729,-1057,218,-1610,1526,-121,-804,-215,2519,960,1291,-862,324,1323,459,834,-1395,-467,1994,1635,-693,604,494,-792,-1316,-474,-394,-1167,669,1040,-998,-1025,1017,102,1561,-22,-434,509,-2181,1922,1346,-561,877,867,71,1225,-1664,-942,-478,-2416,-812,711,-160,660,1493,-403,768,-2413,1758,-300,78,18,342,1165,-1949,-1944,-1185,825
-1832,-854,755,658,171,854,787,-202,1535,1469,-222,2789,995,-901,-1175,773,590,1506,-203,947,-239,-758,824,717,-496,-822,-2312,353,540,-424,1364,1587,1895,-572,-334,352,340,-460,2041,-713,-1629,-1575,-1164,25,106,-471,-62,461,-131,26,512,-638,-776,-1697,238,1299,-1044,43,-543,1323,294,-59,475,-1140,557,-1885,-110,-125,667,-616,176,-684,10,1027,1236,-1663,1174,-200,224,1410,1927,1158,721,-79,25,54,661,-1619,625,501,-475,1931,-1299,-468,3,121,1834,-79,-79,197,-133,-1090,78,-1210,1651,-1249,-548,1343,-302,-492,-455,-2253,166,489,135,1230,115,1275,-1378,-717,-1138,-1600
-519,-389,-1822,1661,-629,699,491,2294,-2050,2145,-3744,-1813,-262,-77,-805,-1677,-1053,-404,-1000,-463,-126,1573,-649,254,271,1976,-785,740,-661,-592,-1160,1737,-789,820,-415,1828,1309,597,95,15,108,-564,-663,714,-183,1286,1314,-886,1439,-518,-337,-273,4126,981,2357,-422,2116,-1145,2922,1275,2506,2565,2289,1965,-893,-488,1921,-1790,-582,624,-479,-561,724,1628,250,-943,797,-2497,734,-1156,541,-1089,-387,-1604,-1123,628,1485,-165,1223,2039,-1926,-1169,1536,3315,-763,-1180,-2234,271,-114,-363,-89,1240,-538,-2825,-135,1990,-655,-547,421,-912,-972,-2267,-1159,-1470,1690,2018,994,-236,1720,79,-1110,-225
425,279,1403,-375,1666,-270,-795,-1148,-624,842,140,181,1612,-2121,269,-1628,-1001,-484,-891,-496,-55,-1763,180,1038,-889,459,2583,338,1636,1866,-1523,-1511,-2136,1024,537,-246,56,2110,-606,-687,-705,-235,673,-890,-1170,-1777,1990,-433,-1689,787,258,239,-1161,-291,177,-12,-530,-235,-1764,151,-2395,-1731,-1102,21,-1347,832,-1166,2361,125,1617,-80,-587,771,1461,-768,1697,-511,-1193,-432,616,595,984,348,-23,-864,-870,-1459,-890,1141,-1144,1218,-499,-377,-1348,906,-713,-854,-1533,-516,2768,642,1055,2282,-2520,-1231,666,-993,377,3272,602,1461,-724,-1277,-691,2237,182,65,-254,-619,463,-1229,-181
137,151,-1742,-146,2201,-957,-1396,-1553,-798,746,-1471,240,-218,188,175,121,-1788,770,85,-133,-867,1056,-984,1002,1966,1684,891,381,-18,-2453,1653,-1146,476,2138,-1670,-519,736,1499,-1981,1220,-154,-3897,-1721,-406,-952,-4447,433,-178,354,-1066,-2123,53,1342,-555,740,717,1529,-1860,1873,1807,557,-1670,1324,809,-2903,-1001,-278,-519,-599,2379,588,1137,-1010,-383,-655,1499,-934,-109,1335,730,1523,295,-2766,28,-1958,-778,3462,429,-529,770,-444,-3031,-420,669,1593,864,1342,276,-351,1310,934,1035,2284,-1269,819,416,-83,3812,1615,153,-595,-1520,-1566,-1943,823,2050,-260,-1561,794,1744,-293,-3344
668,932,-921,-251,-180,200,-866,-1076,-297,-1797,314,-299,-770,789,788,-492,-587,865,1201,-736,407,-592,-672,-331,434,458,-27,-544,-309,531,23,-1387,772,172,-1132,465,-810,-215,-707,-553,-197,-1289,1955,719,1441,-488,-1084,-1661,-178,377,-259,951,-1586,515,931,64,-148,-943,908,38,131,1285,-752,327,-1028,24,-824,589,254,2048,860,-408,-322,-1003,-914,448,-450,887,1010,1586,908,745,-575,-33,-1802,18,-1065,-918,-670,-279,-351,-709,283,462,735,228,-359,-474,-518,-380,1524,182,-1275,855,905,-875,-1207,421,-238,527,-810,557,-690,123,809,619,-707,-955,1437,-698,1341,-541
-39,-577,-90,-71,-766,257,903,-71,-523,2672,-857,-919,1397,605,512,1956,2291,-1547,1023,853,-37,-872,-1710,-143,1790,1064,1156,25,-1814,996,-2082,167,-2031,-1286,-1094,-173,422,-1188,38,72,-1116,317,-946,-540,-664,1428,2186,-791,928,-923,1077,-1269,2518,511,-1700,-238,1860,1298,609,1831,1015,964,2039,132,110,728,-643,-88,499,-1434,-1415,516,-1380,644,67,-53,1003,-458,387,24,1009,-871,220,1148,-1356,-963,1664,-436,153,874,-697,2063,-1070,-470,1063,746,-1253,113,1090,-2050,-165,789,2548,-1372,326,-624,-2164,253,-880,-1049,-56,867,1270,637,1650,699,908,963,-73,671,194,1147
949,119,13,405,361,-441,-730,3736,-2035,1042,-2837,-2261,-1243,-787,1531,-124,-1448,-1305,412,-3030,-95,1923,-2030,-1158,166,-1878,-1682,-678,666,-1578,539,2177,409,-235,1122,1090,2177,-519,213,1484,-1573,107,-729,293,468,-1775,-229,-3006,-1018,-1010,317,233,1522,-74,1048,-359,2272,-1879,1571,877,922,1629,780,-242,-3849,-54,-43,-589,-428,2758,781,-3132,1345,101,847,882,859,-2249,-1765,21,-822,-2219,-309,-1316,-289,-669,791,-138,-736,313,1755,-693,-668,2023,-1022,2323,-427,464,1206,-426,402,-873,49,-2084,-611,1829,2424,-511,-88,-356,1499,-2251,1065,737,873,3107,-331,418,1657,-1428,-2396,105
508,-547,1477,477,142,-1099,-1410,984,471,-397,203,-1381,-625,1785,147,2170,1409,-732,777,760,1463,-618,-352,-891,864,-892,-865,1040,-52,-1783,1121,1584,219,-627,1207,-273,1396,-856,916,509,-119,-794,800,-234,-621,-941,2009,538,136,183,47,-357,-155,1345,-2180,-1526,1490,700,-830,-752,440,-237,340,-1863,73,-350,-1154,1295,-454,-854,223,65,55,559,2031,-591,-932,811,-500,795,-522,-834,638,713,-746,-1399,1337,1274,-40,-1062,-168,1234,-1815,-87,985,178,660,1725,2118,842,836,431,-951,125,853,515,445,-1432,-661,425,1285,978,-266,238,2122,-942,-255,1372,-837,-1176,1266,-354
-410,-1898,628,1152,-873,-2563,1130,2262,-425,1500,1660,-1351,2266,-1481,8,-388,1661,-390,209,-200,-859,1322,299,360,-295,-707,482,-595,-1210,-324,-403,1000,-2629,-1361,1048,-31,659,368,-105,-32,-828,1104,19,1251,-1139,2039,1222,-1109,-325,-519,-1301,61,791,887,-45,-2473,713,-909,-1279,-814,-984,-2888,1922,96,113,-1000,579,-242,-947,-869,-1053,1686,1840,940,3109,-973,-409,-1528,1821,150,-1460,-2440,-431,656,-199,-3598,-288,1600,1660,1643,-57,1193,130,-557,827,616,-876,-1657,1124,63,-1732,135,1991,-1922,-31,1354,-2784,-478,-27,430,535,1011,1520,1393,-791,-1368,3365,3563,-986,-443,-1960,2167
-216,-3,-377,-54,-183,-929,854,329,-194,-107,1611,177,544,-1568,-680,-1300,245,242,607,-1176,-79,843,375,-341,287,-952,-145,-1041,-952,313,-495,95,-170,-1233,-1339,-971,79,409,38,-518,69,472,631,119,525,875,-1426,-31,317,-712,-411,1252,-344,-128,879,825,-201,-740,-178,-299,-1041,216,19,919,151,-193,-2,481,-806,34,192,452,1569,-735,261,393,-384,-354,405,-713,37,-1509,-949,-412,1956,266,-334,3,1149,506,101,-24,251,251,-93,-80,424,302,-622,141,-927,213,906,761,74,179,-1029,261,602,903,312,382,654,15,-2726,-1344,1280,505,949,157,-1304,220
-1707,-226,160,-3,100,1159,-725,-1580,650,-4,1733,-274,2552,813,138,-894,-1824,1926,1783,749,-1194,-2717,-740,-600,281,2668,432,160,-402,1179,2349,-2103,-2,57,910,-891,-1050,1474,-1331,-1060,-605,-1657,-565,300,-591,633,-897,-375,55,972,-957,915,1839,1139,-2481,1524,-805,1236,949,-993,-1518,-715,-1148,-141,1676,1778,746,-687,844,923,375,-686,-1612,116,814,-1642,-2975,1435,-144,544,1662,2014,-961,-946,-1162,-165,568,-1230,-388,-1420,-676,544,-977,-130,-1476,-1680,-1688,1196,-202,508,-563,846,-660,32,102,-1817,-2025,-1980,920,3496,-770,-793,-514,1029,1402,-1500,-561,6,-2000,-434,-674,-1678
-679,-1403,578,1138,338,-486,-968,-346,167,-313,55,-693,624,-483,-1850,-326,-311,1665,641,2053,1945,-13,866,1155,1106,703,958,106,-226,-225,1047,-759,-1253,-121,527,-1273,1330,2045,-998,267,721,-1727,-635,-1821,-2801,-416,2436,1007,-754,195,-2091,1155,-28,1853,-1762,-1239,581,15,1102,106,-1170,-1614,2039,-716,963,-64,174,2474,97,-210,-929,1509,-372,-259,1634,453,-12,160,1143,1428,1722,-1074,-1434,-1006,-1520,-766,-246,771,-300,87,456,-253,-2042,-1531,961,-74,1209,1442,1,726,323,-193,1065,-1580,406,1212,-999,-815,728,918,1056,654,1177,-867,609,-2196,1195,-725,-1582,-606,-445,-1314
1266,-243,484,485,656,-1165,945,481,1357,-923,782,-1157,169,-918,-108,-1523,-1488,-384,-170,-1362,731,1700,2153,-1929,805,-645,1933,645,-947,103,1165,530,-203,682,2502,-958,-1223,-1970,-1359,2012,93,2522,1083,-2202,1687,-787,-668,264,-1036,381,-856,2113,-1566,-79,1630,989,1571,-81,-143,-1969,-1146,1559,-1870,-313,-1417,2861,-1360,-1790,1401,216,-1562,-1336,1847,-141,-1132,-87,757,1123,152,-1807,1259,617,735,-771,1198,-1272,-1323,441,83,-3184,331,-206,460,141,-1008,526,-1381,120,-700,309,-93,2204,73,926,-820,1287,2909,-866,1891,-424,-81,-336,1185,-166,-429,-962,-148,319,221,797,-916,-1357
428,290,-1933,854,-1629,944,909,-843,-1280,177,-2950,502,137,-366,1055,-1009,-1928,1128,-576,-1229,187,1857,314,-1398,1772,1728,1131,517,-2116,2114,311,-969,-1855,-30,516,897,-961,1289,-2503,69,2100,679,2063,-1455,460,1358,537,-379,-345,983,1045,-48,520,929,235,616,-1502,497,-225,43,738,2378,-936,1960,-990,335,1069,-2921,3227,1744,-1139,-1175,471,1800,765,-1637,-779,601,1520,1915,-50,184,882,-80,773,-554,-354,-294,1501,-1012,-977,-1569,-1068,1493,-688,-830,-3403,744,1465,483,1353,755,-168,1299,-2772,806,-1926,-883,152,-378,-1492,-28,-1444,-2025,-239,-433,-910,2,263,962,767,1099
506,1141,-635,1079,113,-767,389,-2,-919,-1669,618,-513,706,-515,322,-1094,15,-274,1976,-289,-771,2088,-663,-2366,157,-2570,-1485,-1496,-1578,-561,1853,1130,211,-1793,-408,1105,867,820,167,-393,-1075,446,489,-1078,253,275,-709,1484,166,-1375,179,2806,-103,-253,895,-661,1135,-691,680,1085,-593,-573,-691,-229,-812,870,185,936,-1539,-606,1079,206,2116,-125,233,-1000,1196,-156,767,905,261,-1505,-716,218,928,918,594,1044,-1199,305,158,246,-258,669,-217,-1632,-638,1607,875,707,-330,-493,-200,378,330,-43,0,124,340,607,-1339,842,-570,-469,-98,-634,-97,545,2719,-765,-1353,-940
-143,-602,1141,-1209,1108,956,808,-930,-136,1256,1803,757,-743,209,-1353,571,572,841,-350,-1635,1096,-366,-866,2238,-454,-1012,742,-1271,1745,-805,-1226,-1288,578,1142,12,-3000,740,-1344,1000,582,-634,-1339,-1776,861,-2080,-1378,-252,-1356,-1096,1319,916,1361,-1452,-47,-2815,-644,-1382,-1645,-332,-1630,-247,-1856,73,-936,609,-974,-1154,0,-1202,2225,18,-255,-147,-1610,-2122,1878,1106,1865,-837,489,-1039,62,-1571,-1683,-2596,213,-2356,-786,-962,594,1330,960,-80,-1973,-269,1091,2063,-984,-2272,-984,35,1114,-606,107,-62,-770,1994,143,-1906,-81,1785,-573,996,-403,-1167,2363,-111,-995,437,464,-784,-166
376,1020,-724,-192,914,-376,-1764,-680,-318,-489,-426,1348,-2048,527,1662,1271,-123,-881,-1478,875,126,1254,-2481,634,-1148,187,-1313,1744,-174,-1690,2124,1533,-84,1937,-557,2311,487,-200,-317,599,510,-97,-635,1783,1313,-1548,759,166,-121,1064,-1442,-1396,910,-1028,1527,-146,1130,-688,-886,-535,948,-1038,639,-1529,-1345,-574,1435,222,-1043,-318,471,1358,-1516,1454,260,1466,-1008,721,-521,1562,-796,742,1111,1485,-1006,179,939,841,-1172,29,-1437,-1712,-163,352,-437,318,177,-890,392,3175,-372,-864,-2471,1467,3197,944,1455,1429,-1721,-445,889,-1017,-3460,-240,412,1753,2,-1032,1491,555,595,-1796
-262,567,390,-405,328,-17,-755,365,-332,-1364,956,-635,-566,-516,693,-1572,-699,-474,519,-1464,-245,1918,129,-851,-1246,53,132,-621,618,-1097,-549,-199,1913,562,1349,469,-834,-462,-1054,630,271,-1080,-754,1069,21,-119,-1691,122,-1737,146,-925,106,860,1501,1384,-434,177,-40,589,316,1082,-873,-733,991,206,272,341,790,1174,786,176,-346,109,-3,-1227,1511,378,-703,-618,-555,-920,476,-791,-502,-515,-326,-24,1064,-1300,419,207,772,-1077,781,-1179,-116,-135,431,-2086,-382,-142,-34,-926,1279,-650,-13,2551,-717,51,2199,203,-677,666,1745,347,-1723,-49,-266,1098,-94,378,598
-559,816,279,-783,-1152,1405,69,203,-864,-69,-137,688,-1951,-609,-730,-61,-616,-666,-1064,395,1019,664,946,-630,891,825,41,-1081,-153,935,-1582,-313,426,877,-627,-1048,593,919,-1146,16,2169,880,302,-822,-1840,119,323,2055,441,-652,456,-707,333,1845,-1108,755,-75,1282,-347,1102,158,2158,1441,1139,1616,-282,435,-458,2109,-713,-378,303,-222,230,-1116,-676,427,-1205,-1193,-570,1113,-656,982,-41,1732,3039,1463,-239,-872,148,414,-1076,-350,-321,-1336,-669,288,2602,-908,-550,344,-99,6,1028,-1550,768,902,-1399,-1011,485,458,116,1161,-1148,-3557,-3329,-906,336,-730,1201,1293,506
-98,1725,578,-139,1874,-49,-2022,255,1448,-3297,829,-1099,389,-144,-61,-3249,-305,2321,1704,-118,610,11,-197,-2065,-2707,-1965,-1087,-521,2239,968,691,47,1739,-1038,2892,1320,144,-43,894,997,-905,547,-649,-795,115,-960,-2989,1623,-889,3602,264,-2,654,-316,1188,1971,-1108,-1639,1421,-550,-1728,695,-873,34,539,1692,-215,1537,817,-735,1313,-539,2062,1297,-1988,-166,-1261,-558,-2842,-802,332,-144,-1054,-368,1416,-143,-1248,-1141,-2786,-654,68,532,-1423,1271,-1387,-1579,-281,1642,-303,324,-566,-2178,-2223,642,-1257,194,766,-497,1025,2471,-500,-1622,938,2646,1368,-245,-1799,679,-1024,-2764,322,-264
-70,1520,-1098,488,-1390,681,1439,-2044,-224,-1295,210,1439,122,55,-1264,-806,969,180,2333,-785,-737,902,-912,-1115,1345,96,-1491,-2336,-1223,1129,-419,967,1584,-2336,-1966,192,-3025,-849,-1734,-1105,1099,159,410,-1447,726,772,-1362,1254,-75,-1214,1360,1499,157,239,-750,-157,-2312,44,894,1238,33,2153,-1547,672,426,817,506,-138,580,-320,529,879,-687,-1454,-210,353,807,-770,-580,1005,243,697,-491,-527,1603,1602,330,-908,522,397,-630,1361,-1126,1612,-1583,-1669,-1282,285,-1099,-2096,2392,353,-16,678,-191,-1886,-550,623,968,1577,-1725,1404,1826,-3210,-1276,-2107,-678,308,-556,-498,1471,614
1034,2353,-1014,2113,-554,-132,1066,-288,-859,-1452,-1412,1435,-898,-880,-775,-1741,1036,488,-529,1267,-1324,1557,-885,-1901,-1474,106,-54,941,-2334,4229,-517,1737,-1616,477,-239,2927,326,-1157,-1286,-692,802,4218,2645,140,1448,-231,675,1217,396,-599,-15,1024,2005,-1577,2384,285,1290,-1089,-259,721,-534,1159,-783,-109,142,3311,1849,480,-820,-1283,1051,-9,1504,242,-1201,-167,652,-2127,1349,1412,1763,-1981,1557,-68,1865,875,-2085,-909,-527,2736,-2434,-1341,718,-360,-1183,-1708,-2871,103,217,1127,2063,1535,-1632,1179,39,854,-1096,1297,-627,-356,-1521,1215,-1188,-2190,429,1257,716,-361,3405,-486,578,-1473
