1423,-625,-2356,1623,-1567,-1668,-53,-1081,-484,293,1568,-1577,1264,3002,-642,942,-742,66,757,1219,-486,-76,745,-118,-342,2128,-458,-746,799,-1808,-18,742,-1923,68,-32,-146,-292,-54,259,-979,1598,114,-890,854,207,447,-926,1621,1289,-942,39,-922,91,67,1007,-543,-1181,1269,2843,1079,-1512,1095,-2051,91,902,-695,510,709,284,-486,-247,112,106,645,190,236,-69,739,1778,-180,1285,-1420,2083,-989,954,-1091,-30,-13,235,-530,843,94,168,-806,1588,1563,2501,1955,-2762,-1066,-1477,-277,-1186,-1647,110,454,-400,-892,834,-321,-1426,565,212,-1138,-2214,-318,-2100,3801
-1676,109,707,1166,-889,303,673,-618,-352,585,888,1240,1164,-1374,-845,-258,1249,-356,-1003,-1013,510,-1947,2795,1779,2042,-63,-995,-2070,-2429,418,362,230,-784,-1886,1503,2012,-1364,-456,851,2195,-586,1365,172,-1290,-875,1244,868,1139,490,314,-2088,3069,777,-35,-1186,-1613,880,889,408,-127,-992,-2085,-613,-423,-1849,-464,199,302,3208,-160,1183,258,1109,-2594,549,654,-2489,1276,-1386,1058,-730,105,-1057,856,-1437,93,-242,248,-162,-1699,-26,-815,-783,-568,-1133,666,-1356,-1628,1046,2018,-215,207,-1672,-530,207,317,-117,-68,65,341,-367,1318,-1446,-82,-590,-639,-1365,-1186
130,-2883,436,2720,218,-1829,-616,988,278,772,1147,522,2040,1296,-999,-914,-567,590,96,-1659,621,3368,2694,-1741,898,1468,-3435,-2109,343,1256,-2347,1639,674,-2760,-1053,-1064,3453,295,-1572,793,479,-683,-605,-175,-2619,2051,-616,-947,986,-1907,-35,943,-817,-1821,3896,98,364,-1358,666,2070,224,-1835,-240,2270,-1879,630,2612,2164,650,-531,1965,-865,1566,-1162,324,306,151,-865,2233,-1678,1457,-2446,-530,2626,-230,-630,1940,1589,406,-643,-262,-151,-261,-207,1426,411,-2215,646,-2140,-1105,-1168,1381,1575,-3028,523,-692,-572,30,-1021,-2457,1278,1003,-2144,-626,2036,-850,1151,1939
-167,985,1575,1588,-2523,-1297,-903,1069,-688,-2040,-135,311,2065,-876,-415,-1961,361,2884,871,805,-3061,-40,1145,-469,732,1599,1754,-924,-1310,-350,420,-518,-1942,-825,1252,1881,-635,155,931,210,835,468,1296,-466,-242,-168,-1621,523,-422,1798,-1691,2539,-1667,920,347,-2001,2205,195,17,-2007,362,-1759,-644,1591,878,-742,-936,747,-74,-373,1600,1227,1072,1565,-1153,1506,-245,-2313,-137,913,-1039,95,2375,-146,-267,1211,-534,-2,-911,-15,-2314,1130,-204,-1571,-2054,-1482,15,716,708,-1018,197,-1515,-1418,-944,-223,358,-1442,-856,-3482,53,2387,-148,-1087,535,-1109,-1921,53,210
-287,-774,615,2218,788,-1235,-850,1098,230,1480,-1145,-389,438,-1761,113,-1929,-2086,-37,-182,-2136,-265,1672,429,-1330,33,2145,-2256,-1942,-78,472,214,1040,179,-576,-442,-454,2413,-280,701,2315,123,-1058,-1181,270,50,733,-2279,-502,1269,23,202,949,1188,1388,491,-1135,-209,-1739,-803,-149,-265,900,1227,17,-3366,-518,-413,1492,1178,507,1064,1179,836,278,-1067,-350,-832,-681,-776,-641,-650,-426,-1253,888,-1494,-1208,15,-44,-1942,-1788,-1355,423,-788,-351,-574,239,-223,-844,-1327,-669,-848,-654,-806,-1604,939,280,519,1930,-1685,-778,1166,2112,-1582,1188,-691,-676,-586,1305
1379,187,1152,530,-1550,-477,-203,-3606,-1352,-1716,-1691,-1784,656,916,-1212,3007,-160,-1488,-804,120,1187,2387,550,1606,77,-542,-1224,-576,1773,-700,-1422,-1699,1532,1174,-2994,-2713,-776,-1435,-1379,-2312,-1263,-1961,1501,-897,-1679,-1335,309,296,886,114,1780,121,192,-79,646,-135,-130,1443,354,-496,-204,-1079,2276,-2410,-300,2912,-1682,-1814,2003,-315,1717,-414,15,952,-608,852,291,-430,57,2118,-1581,-2846,-886,-2213,-1257,636,-646,1086,380,-1514,-152,1727,3685,511,3235,-2631,-752,-3948,-2139,398,-1804,-1016,557,643,1952,569,-2482,-292,-1560,2483,955,-3636,-643,-922,523,-889,-81,169
-1060,689,128,-2310,2914,956,292,-70,-1671,1166,-871,92,-1942,165,868,1742,-1046,-1050,2796,1914,912,-1031,-857,-796,-1097,2079,845,608,-165,13,641,2220,2907,1139,-1041,426,-2184,-64,-1451,678,902,-1661,-708,1325,2167,-472,1314,-36,303,-3184,235,-725,-124,953,-3035,2372,-1760,-64,-909,1047,-580,544,429,775,-401,-2194,810,-1650,684,1096,-305,78,-164,-14,2421,-828,210,613,191,1403,-662,1471,-2168,-256,1140,-1826,1250,-193,397,161,1416,380,210,1447,-75,1016,-244,823,2455,-284,-1015,-1897,-61,260,-421,-420,204,-1637,-60,827,369,491,1307,-1778,1098,1565,2067,-643
-820,-268,40,1506,1502,1789,-1345,599,602,2854,-509,-1046,-683,-1411,-1329,-2601,47,-95,458,-1752,-277,525,743,2089,-857,574,-94,-547,-147,-1695,-567,-99,-573,-1025,-618,699,-719,-73,1097,2912,153,-717,-117,-464,247,-971,-187,309,1249,757,-2238,-319,2243,1756,809,-852,2241,-725,812,2190,-557,-600,-55,327,-170,-667,-1781,-123,1952,937,-830,3281,-10,560,-2,-610,-1313,972,-1945,-250,-1078,1569,-1449,136,-1342,44,-1323,-694,-940,-1759,231,450,-1312,-1295,-597,446,1201,716,683,1620,-2423,1290,-492,1280,2072,-353,1527,-830,197,-2165,-434,1207,236,-320,2892,1498,913,-487
246,-1262,-2951,378,530,-297,351,-746,1628,2888,-1140,-689,-446,1244,-1421,-873,2067,-3248,-354,-2404,396,1441,936,-728,-395,454,48,-704,325,-1064,508,-1584,-2026,-691,1121,500,-214,-72,1604,1534,-1456,1703,15,-718,-1169,803,-1033,476,1662,-90,-900,-2026,1106,-202,-147,1790,-423,-906,-341,1769,-211,-1394,140,-1209,587,1775,164,-1393,-981,-574,-677,254,-849,-998,-879,251,-508,2082,-304,-1924,-359,786,929,-1223,1427,-466,-1261,-217,1589,-712,82,-2260,503,-600,113,2624,1277,1452,-2716,-375,-403,4296,-2860,974,-28,-1383,1881,-907,2140,-1694,-1407,2519,-1016,-1777,-983,-86,-3000,711
-265,979,1290,-1228,886,1307,35,614,-1262,-2176,779,-200,1723,-3371,1703,-839,650,42,-2189,-169,-232,2119,-868,639,222,-982,-455,-720,2283,-415,488,-389,2,-586,609,-1004,135,-1222,828,-837,-117,-127,1180,-158,1605,-971,-348,-479,-1399,951,-149,1568,-751,-204,-197,-1100,565,-604,-1290,-2381,-312,477,-960,-1004,-525,-1389,115,-1486,-1098,45,1631,-1154,-551,-523,1175,316,1605,-2202,-2177,3383,-557,1303,307,-910,-309,2514,748,1104,-941,1032,-1808,-457,-562,2078,-600,158,-1364,-1763,1829,-443,-438,-397,987,414,603,-952,-1349,174,-2255,-714,454,-2368,-732,3486,-223,2128,1931,-873
-209,-1498,2494,-949,13,648,111,1974,1021,521,-2312,2308,-1418,-443,-438,515,2242,-535,694,1653,-1229,526,-1849,-1600,474,631,1044,-153,-801,2804,361,-472,-526,885,-1028,767,2328,2042,-393,1302,-131,1455,-1064,-1951,-1476,771,-67,-2892,227,1305,-474,-1784,-2396,-3911,631,1674,1211,-3045,-1183,-1246,1773,-1444,2142,-1669,-1774,2291,1050,190,2536,-1279,1739,6,1351,-1428,-1120,-888,-536,-568,-1209,292,-1488,1994,208,-1777,-914,-1922,2076,-427,1162,1496,831,-1356,-473,-1365,-2258,-703,-3787,-2741,1410,-394,3298,1772,975,1319,-1352,267,-1980,2146,-803,90,1603,-421,-887,-218,2609,-2064,1714,-1030
-2376,1353,-208,-1658,2258,-5,829,213,1041,1918,-1630,1782,-2318,-940,1572,738,-363,-256,-120,-753,243,-2675,906,235,595,-351,-889,2867,-2819,1875,2192,781,1522,-257,418,1417,-1307,-869,2061,1867,-817,819,-729,396,127,487,297,919,-2821,332,263,834,1107,500,-4284,117,919,-1974,-191,748,-733,107,2722,757,193,-1576,-523,124,522,1422,-232,93,-774,-569,-1058,-496,-802,-717,-1650,752,1359,435,-1964,1416,-257,-1743,-1647,-1794,-120,-1201,1016,-1415,-1518,1445,-1596,689,-980,-304,1230,-223,-1727,-243,-632,1532,-353,-486,1389,756,-34,1400,-619,1347,-500,476,474,-238,-1271,-1193
617,-187,-713,1662,-1076,-1047,-896,455,1271,2129,-1501,-987,-579,751,-1245,267,382,-1526,385,-41,-1950,76,-341,905,1478,1578,92,-274,-555,-2510,-263,-58,-323,-1384,1018,-278,689,-91,941,659,-574,687,-2122,-800,-566,675,-878,-95,1401,-429,-1970,288,1039,1296,178,-909,20,478,1769,701,-1853,970,302,-538,844,-390,-307,-68,-1106,-957,-95,635,-663,2068,915,-161,-506,-987,-1897,-241,-78,850,1361,-820,575,-1156,-1436,-77,931,-26,253,-458,-452,-4,-264,260,1538,1714,-1576,848,-266,367,-943,55,-66,-1084,-452,-1960,606,-2754,-203,-25,-10,699,810,756,-364,1477
-38,-3848,-2207,-500,689,-312,-215,1538,1185,-538,3493,2152,-725,2392,820,179,-140,-532,-1574,-547,3292,196,2135,634,1014,-154,468,-970,-1651,-307,-624,1400,-2570,-315,1257,1704,1695,3134,-1943,-1146,-1783,786,-1030,-20,-410,1438,1745,-966,1298,-1229,-429,-1896,2225,-2443,1253,2321,-1295,-1566,856,-553,-2847,-2623,-2171,2174,2902,1984,-494,-541,1604,-850,-236,-3115,1275,-1613,1001,-1089,-72,3283,2737,-554,-1181,-992,1394,1299,461,1089,942,1785,1817,-1536,1402,-2484,35,-462,2742,2641,-2518,653,86,-396,-1714,992,2008,-627,-313,-1736,-3151,-265,710,1066,1218,1351,-931,-958,2118,1046,2438,-1383
1801,-1240,-1934,-1597,791,-2574,78,-1266,1095,-1126,-153,-1502,-469,3579,-1578,558,-1238,-1002,-146,-1102,2404,1531,1137,-1836,-499,-637,584,207,927,-32,-234,-152,2659,346,-2197,-2588,2100,540,171,-4204,183,538,932,1470,-1379,395,-390,-1945,1357,-68,2759,-2895,-767,-937,1233,2188,-2069,-1388,-2836,213,69,900,2322,1134,2580,2731,817,-152,-1430,68,-828,-486,378,1391,-1091,-952,3030,-1010,3070,-1165,1995,-1028,418,-23,390,858,-1029,-1293,118,-1627,-1103,971,484,2278,3351,-1257,-747,947,-1986,-2177,-231,-268,759,165,-835,-223,126,-306,792,703,2015,-1415,-1385,1513,263,-2712,-3352,265
1617,845,-3022,-2120,1834,1908,890,-469,33,-303,-547,-1703,-4526,821,440,-315,-2396,-1331,1167,1469,312,-1306,-396,24,-4047,-15,2715,3679,212,-1564,-138,-3002,1958,540,1576,-2159,-2235,247,-3,-626,-1296,-2073,525,1703,980,-2831,1340,2393,1349,-1474,847,-3990,-718,526,-2065,-2338,-651,1042,255,-823,-1699,2379,-1087,-349,649,662,-4495,-2161,-235,530,-984,-508,-625,1039,2750,-1646,836,1425,-760,-1159,331,1012,789,-1815,3072,-2832,-2152,1793,-1031,-931,2119,680,1074,2086,1974,-2186,-262,2383,-1735,1191,601,-1590,1944,-874,53,-1234,1156,235,-155,1674,-1762,457,4259,175,-1446,2658,-222,603
2343,-258,824,332,-55,863,2141,983,-916,-502,-1298,-1121,-165,-2428,-779,802,858,-2609,1036,95,-1343,445,-1077,-1288,94,1434,1493,-2736,686,-1333,1497,-629,1228,-106,-800,-2281,550,-850,589,1826,-505,-1333,183,-1244,-968,1548,-289,-1383,-1314,-115,1325,-6,-1535,-306,419,-2590,-817,-2161,-3009,-2112,2511,1183,1385,2081,-1311,-1282,161,205,-755,-881,1819,-744,-528,928,101,900,1428,-1661,-473,-1698,946,-220,-40,-380,-414,-1585,1217,859,-974,1089,-2494,1287,935,315,-1953,-3218,287,98,599,277,1902,519,-3290,-3,-84,-915,1721,-852,-760,-629,803,-1523,529,1210,506,-527,1897,615
-2925,968,1143,-2180,1147,187,-164,3027,1867,1540,-27,2307,-1659,-1760,2316,-362,-288,874,-1485,1282,-1058,-2666,-1242,-1748,2135,-1269,882,1181,-1735,1968,1921,1236,227,3151,1266,3776,-328,1622,324,1730,59,628,-1302,1675,1218,397,823,-2316,-2819,36,-1950,1852,445,884,-2463,1614,208,-2539,-1063,339,-290,-1378,1245,-181,-70,-1651,615,1383,359,-202,-391,-1736,-1760,-766,-364,-208,-444,540,-1734,158,82,2570,-117,937,512,311,430,-2032,545,1321,128,-1785,-2615,355,-1973,692,-1455,1611,2270,53,2120,-1263,1579,1765,-1586,833,-91,-111,506,-810,822,455,1403,1799,63,1056,1560,-730
-225,621,108,-548,638,-926,-1031,-759,-340,1593,-1617,-362,-1254,1209,-433,1145,277,-609,167,1223,-992,1737,309,1118,1279,593,40,328,1456,893,-982,-410,1363,895,-184,-136,-1115,1091,348,-965,2618,437,-566,1458,150,-676,-205,80,1390,-1614,-683,439,-707,287,-838,547,-30,-1198,1258,1492,237,992,1577,-529,114,1172,52,-1427,1416,1468,-214,-1432,-412,-482,325,-719,435,-241,-543,1451,609,-167,-2244,-1176,292,472,-548,296,-869,51,268,1341,-631,1004,1341,774,420,171,1368,-364,-1008,-251,-685,-93,-460,-793,677,-1858,-762,-195,577,584,776,353,1989,702,474,1128
425,-51,-1313,-2202,529,266,609,-142,1810,-998,633,-2026,-1257,-467,-2067,-1102,-2184,-918,282,107,556,-3498,1073,-636,-2285,-1276,2398,-799,-825,-2644,3099,-1792,1217,-1007,29,-779,454,-18,-846,-1301,-180,338,-429,1441,1264,2,742,-1852,852,522,-460,-494,-607,2108,1802,-2619,-12,-73,-2831,-985,-2366,740,-554,-1213,681,1413,-1913,-240,145,-1419,-1323,8,2759,692,1473,-1465,-142,-95,262,-763,1681,1215,-1313,-1864,-1424,375,-808,-775,-454,715,-221,-165,453,608,427,-3460,1191,43,416,973,1024,1599,1483,539,442,817,1023,-1490,547,1238,86,196,-873,2191,-449,787,-764,-1681
-1941,-1324,-903,1010,822,1246,599,5,967,1509,3888,898,534,404,-1106,-1028,15,471,-983,-341,496,-1649,1409,255,1504,-728,-369,-501,-2197,2288,-2894,482,-621,-1491,68,1067,-618,1611,37,2119,-218,115,-91,-1440,-290,-973,528,1306,-971,89,-1388,-426,2225,-1714,-781,1587,514,1978,3219,2960,-764,-2076,-408,735,-954,366,1212,-424,2198,-1231,-226,-959,-681,-4259,1732,-752,-1623,1646,-984,147,843,789,488,2351,858,-139,1695,1586,-396,-42,3276,-2492,-1363,-752,-1481,2614,-2298,-357,-500,613,-630,1365,828,-3719,713,-823,64,2316,1363,-253,-1283,-417,1431,-897,1231,320,-666,960
-2408,2316,2035,-1041,-2030,161,-898,-1072,-81,-1881,249,3145,2602,1055,-847,488,1629,2286,-1431,-746,23,-2870,461,-192,1435,-269,1623,-33,-2221,-111,1347,310,-854,-281,1423,885,-1443,950,-956,1640,1480,50,2984,-970,557,-1648,229,-949,-1448,2848,-1712,545,-996,551,-757,624,679,2943,1706,100,198,-2068,1373,-936,1511,-1095,1304,-1697,832,604,53,1417,-101,-1592,-1173,2205,-1140,-394,363,-195,-481,-557,-615,835,1190,2780,746,992,463,964,-530,-1068,-330,-2444,-1684,-313,331,-1106,1826,-1415,797,400,237,3466,-1327,3728,1096,167,761,1187,-156,842,-1495,-2079,-1286,-3283,-2113,-755
1253,6,-379,-99,-1488,-400,1283,-2305,-733,-544,608,-1966,497,0,-201,2583,1744,-3047,-788,807,2278,-492,-288,1611,-12,-416,-986,-2180,-304,-2053,762,-565,-1160,988,-1718,1075,468,-831,79,-2121,-103,-287,507,-358,-557,1484,-70,-1874,317,804,619,-300,717,-623,-1358,992,-2466,960,-484,721,970,302,-670,-1256,-417,2020,923,-292,611,-1667,1173,-1984,-588,-147,-1530,876,-435,712,46,652,-582,-1645,420,181,-1119,309,119,-668,1861,253,-823,-322,2162,754,865,-527,537,-1308,417,800,-133,887,-1055,-710,187,-456,-749,-2928,2555,1359,-1996,-2038,428,1030,-1756,401,-1290,-768
-502,1272,1778,925,-2678,-494,-386,-397,369,-2406,610,513,2903,-171,-395,534,1105,1530,-1194,-34,-441,-633,1789,-494,1080,-941,778,-1022,-245,-45,-736,634,680,892,-1330,-406,-1826,-620,-293,-1003,124,240,2088,-590,-464,-178,-93,-113,-3041,1915,-121,2205,-1566,536,1906,121,2045,2276,-87,-33,233,-2847,1596,1327,2272,-926,746,855,-275,196,416,-847,-2338,-670,-1371,1566,1013,-2146,239,247,1839,-85,439,1320,232,2103,-771,802,-71,87,-2247,-90,514,-872,-1268,-1347,1053,-666,241,-1041,-316,-1634,-368,674,2212,1477,251,-383,289,513,947,-3476,-916,-411,-648,-1671,80,-212
-426,-930,1415,2270,33,-29,-2317,1861,-649,-280,985,2443,337,793,1633,-1198,-738,1756,-1212,321,185,1706,-189,1402,164,1106,-1687,-218,-470,2202,-3872,1461,-512,997,-488,-740,1243,-744,5,1118,-238,-1990,161,1854,-1234,-719,-1119,1596,877,-970,-315,381,-903,-286,1103,-1091,1129,410,977,57,-1688,-286,-865,1191,-758,-11,292,697,1488,634,197,-614,1906,-652,1026,-175,739,897,-992,1236,-1772,-2211,-157,2648,182,-373,1253,1913,-965,-1727,-948,-617,-858,853,1802,1182,-3518,-328,1081,372,-1174,-1251,1457,-686,2039,818,-1759,3724,-1376,1081,2009,2113,804,-907,903,-410,1861,880
650,-280,-456,1366,160,-1047,862,-938,-2709,1125,1611,-3442,1308,-496,-1597,-631,284,-891,1782,151,-1337,392,-210,1250,3024,1816,-98,-3044,643,-620,-1827,1082,127,240,-1856,1481,1680,-242,777,-1144,237,1136,-580,-501,504,2075,-1262,466,752,-1285,-1305,2179,267,-136,-2071,-596,-2878,990,-1189,-95,950,-37,-103,810,20,-166,1935,-1453,116,-74,2051,1387,5,914,1046,350,642,-84,-177,2983,-1898,-460,544,122,-685,1690,491,-1581,175,1156,-250,577,-2283,1915,-1286,1027,-27,951,392,550,-1559,-1359,-2083,-3040,-504,-2295,-1815,-2282,483,-2421,2608,-2506,-399,1452,-1397,681,-458,1147
-886,-584,-1178,1688,1273,187,-2680,1310,97,2277,-1070,2060,595,141,751,-1369,2317,-606,-705,-2163,1337,2040,-1485,1825,917,423,-303,846,-1675,-211,-471,763,-2156,-714,3309,2293,-1274,611,1011,2036,617,-266,688,-1394,1133,1520,-717,-364,2136,828,-2072,-1534,1394,2440,-1712,2319,663,-563,1482,2434,1083,712,-1119,918,-156,-33,-23,638,-1829,181,-1167,1343,-2150,1363,143,-233,-1449,1507,-2027,-392,-2113,2289,90,2026,2904,1404,-835,863,2120,-981,-1919,-1975,-1517,-2516,-1206,3688,-74,1915,1995,-107,-1173,1033,-2501,221,231,-1309,-522,-1519,96,-2555,-1202,3851,2117,-950,-329,-649,618,-499
-1092,2795,814,-1143,-2049,-953,-246,-3495,-2134,-3040,-874,29,2369,1321,-554,282,-84,3051,424,-195,-1192,15,1413,-815,-714,-495,255,1953,812,1503,1372,-2114,-49,207,473,-957,-2336,-1788,-1828,-1663,-151,276,1656,-709,185,-3012,-475,2852,-776,440,-555,3142,-1030,1493,-251,958,478,3543,1249,-1235,4,-1186,3085,-3880,1441,-1173,-226,-2838,-1237,1228,1788,1372,1166,958,-2352,3047,1105,-1370,1464,2228,-1234,-323,1044,-2299,-103,2647,-467,421,-822,1137,741,1105,1310,-376,769,-2233,1781,-854,-1947,-1167,-1186,-728,356,2939,744,2026,-1187,374,-2274,2144,625,-72,-2140,-1230,-3564,-1759,-1844,1099
1174,197,-368,-743,-129,-838,-1127,931,616,-811,-1476,-615,-1618,478,198,148,-1412,1518,184,2059,-1059,-726,-1791,-10,-1306,-135,1488,837,-260,-812,968,-790,-1,699,1400,-828,969,21,-222,-2206,1026,219,-1085,-341,950,139,104,-1524,980,240,462,-105,-1067,1172,572,-1339,77,-771,-1128,-1257,-144,3115,-1136,-1030,1330,265,-1764,-599,-808,-439,-26,232,-841,2745,649,-1571,-585,-333,-978,897,-648,434,-324,-1530,1876,464,-1321,-137,294,880,555,275,-107,-37,-326,-1576,-1594,-531,125,993,343,-1299,1132,-1639,-1919,-109,-1335,-535,-2205,109,1508,-280,1675,2071,-611,934,1270,-1721
-1550,-1436,-366,-100,109,-1198,-1545,-1002,1520,322,1918,432,1188,2943,-1817,834,-1895,341,-650,-955,2508,-965,1913,488,1352,-1474,-1330,255,-2563,-969,-1166,565,-246,798,37,-206,139,1239,-1100,-1734,-153,203,-753,634,-235,909,1627,-28,1487,249,477,65,1286,903,2244,1303,-1984,646,913,1714,-1133,-2213,-1594,600,919,2421,536,197,2109,-82,-2019,382,2681,-1760,1423,-2387,-1541,2140,2120,714,395,-1719,-1919,979,-1638,839,-323,-680,1932,-2047,985,-133,-935,465,1868,68,-357,75,-1626,542,-342,541,2390,-40,-1213,1192,-141,-192,323,2227,-881,451,-2136,143,2781,-2160,-1421,-60
729,-254,-260,484,-3897,-1814,-545,-910,1915,-512,-95,606,-1201,2638,-437,1387,-195,-49,-1242,742,-1236,-951,955,-239,1644,-1285,-505,868,-765,114,-1594,-1233,-1969,1697,-1451,870,-59,1575,-1872,-2421,-2216,1708,-1314,1575,-1389,-547,390,-1143,799,-532,-660,1173,-748,-2064,1714,-18,-239,-465,1748,-1028,-843,-1335,1033,-1167,2236,2701,-792,-439,809,1391,-462,-1422,890,-140,-1539,1644,-686,2363,799,-509,450,-3329,1040,-895,621,-213,-2041,-397,1361,720,2129,-211,1442,-752,2119,-1229,1312,-606,-2486,973,2226,829,1451,2142,194,518,-588,899,1553,1397,-1045,-1080,-1268,-2803,-877,-383,-264,1515
-1657,1685,14,-625,252,340,-466,-746,-163,809,644,-1446,685,-1004,289,-2274,1576,140,288,15,64,-150,-67,779,519,-1415,1557,978,344,786,-1210,-119,360,370,-145,1345,-834,-197,949,-590,261,1533,1228,441,1481,-976,-169,-443,-157,775,-3070,-40,354,469,-932,2575,430,2380,-369,1911,-615,-942,588,-2257,1645,179,1170,-653,-1101,194,-909,451,-1805,9,-941,-127,122,-99,-239,1488,-1418,3367,767,-889,812,1678,-53,-983,796,845,735,-1038,-720,-77,-1428,2388,1812,1884,1433,-46,-804,747,379,33,321,-666,731,-1886,1710,-1531,-589,206,775,296,-1399,177,-1145,-534
-406,1160,50,-1364,3145,1786,356,298,-2058,-666,-800,-1677,1458,-2097,-219,-184,-1390,1000,1175,131,-964,1312,-320,-1530,-3396,249,-781,660,987,-942,2063,-154,-29,106,1206,-1684,-1430,-3087,1572,1785,1496,-304,1171,-867,2565,-253,-1412,1154,-862,-447,1228,1293,-874,3303,-316,-2606,-383,413,-1005,109,1128,1454,-1303,225,-1311,-3375,-2115,-858,-1464,13,484,3383,474,1920,868,-765,2160,-3246,-909,740,-30,1193,-858,-703,-987,1009,-1764,-132,-540,451,-307,343,-1638,2135,-458,-2602,-1179,336,749,-246,-1570,-352,-679,-979,1124,-2049,-93,510,-3862,-1001,557,-33,1329,2414,-240,1290,1091,-534
-659,409,-1590,-116,-920,-1919,983,-1339,1148,-62,1046,-824,-1043,-1996,1250,-2767,-516,-874,-612,-1379,-379,-1188,1748,962,1418,-1063,166,-368,-409,644,711,-2063,-276,-2439,-524,1703,33,-528,-221,-1808,-2494,1208,-1156,1613,-1104,-87,413,1237,-428,234,-1521,2179,2872,-294,-1280,623,462,-706,-899,-2145,-2080,442,181,-2483,324,1259,235,-272,-1621,-2,319,-2373,1104,-645,41,1009,-2506,1405,-44,1799,-288,-320,579,-1422,-57,1729,-1055,219,-2026,-282,384,642,2003,591,73,1857,2009,-1119,-1757,-319,-1110,2171,-2317,258,-560,-25,962,-201,1226,1368,-626,1317,-2971,579,-2918,1019,-1869,-279
1513,-1592,-2071,680,18,-1943,-140,1594,1563,727,-325,-185,-1646,-133,-82,-982,-780,-1996,508,428,-972,912,764,-1274,888,1349,135,-1093,-884,-1706,119,-134,-436,-2357,653,341,994,1925,734,-1103,82,582,-3314,1287,-52,2643,-1154,-1368,1814,-452,-482,178,301,-261,-36,-1097,828,-2225,-900,-1800,382,665,-1428,2004,404,633,-100,1243,-1714,258,-153,-2522,53,1060,1721,-1224,-1146,278,632,-817,898,-131,-394,321,1700,-1591,-1546,807,113,-1096,-95,1344,516,-248,-167,931,626,1101,-1175,117,504,575,-1874,-1578,-1359,-1451,506,-1694,-547,-757,-891,11,310,967,934,665,1056,1017
631,-1593,-1038,2136,-2437,-988,-198,-2065,102,442,361,-1532,1254,3382,-2378,886,1531,-620,1274,594,-944,1186,2116,-191,-1782,2231,-922,-2010,-181,-1243,-2445,-1824,-2449,-770,-2728,1209,434,-721,-771,-1490,-1598,1438,1404,84,-2500,-595,-1360,1197,799,-889,-1208,-283,877,-656,1912,1953,606,2588,2405,2720,-1887,-3811,193,-1200,935,2483,436,-1955,1678,-1141,1850,1301,693,973,-315,2166,136,-306,1081,268,-496,-2900,669,680,355,-19,-632,1228,3361,340,2443,-1724,778,-798,425,799,-729,-512,-3861,-569,-3375,1719,-195,-1899,1474,-1115,-2003,-711,1916,-1299,976,-897,-1840,-3170,-1553,-648,-485,850
2848,21,-840,1027,-2273,299,573,-833,-1373,-2117,112,-1439,2785,-238,-566,170,3061,-700,-521,-770,756,1597,-751,-163,-947,-1523,-299,-927,2075,-1528,1992,-593,-2521,196,953,-1043,-137,-2045,-272,-1629,779,1030,1857,-2001,-294,2599,-386,-744,-212,1834,210,-582,-2914,491,2312,-172,-103,1175,-984,-934,2381,258,-2181,-576,1285,-167,235,1184,-3475,-161,-260,38,-905,1852,-2898,1912,1986,535,708,-1520,-162,-166,1696,-737,-52,1834,37,-192,1239,1423,-2205,-150,756,-1276,380,-1230,3157,673,-65,1170,674,1910,-1968,741,613,-409,1,-1766,1454,-2134,-2241,-871,771,-320,-2875,-749,406,423
265,-166,480,784,2063,1371,-584,-234,-2043,1660,-944,-2403,1394,-148,-2435,-258,336,-1088,1156,-1612,-474,3473,-398,-408,-762,1568,-881,-853,1620,-852,-1006,-783,873,1514,-562,-713,1037,-721,1382,1938,525,-813,2044,-508,617,-443,-1867,-241,1049,-1001,-1022,28,-1063,1314,-396,-802,-752,-324,-231,1436,2808,-239,1255,776,-1083,-813,147,-1152,913,778,612,2846,-1442,1277,-209,-85,1695,-2553,-326,451,-727,639,-84,176,-696,274,-309,181,419,821,-1573,164,-1473,380,-218,-1433,-416,1704,655,-475,-468,-734,-961,-1016,1492,-1808,475,-735,-1003,-2824,1760,-657,931,1147,1823,-398,573,1418
-338,1525,-967,-362,612,-56,-2312,1092,1471,1894,-1139,-524,-2229,398,-321,-1315,-1205,779,119,1767,-1922,-1449,-1894,-343,-1549,1499,2056,102,-1640,-2075,51,229,-675,-75,545,89,-2711,-281,905,425,1659,-1221,-543,1070,1424,-2629,-103,-1373,650,-493,-1552,-97,578,3222,-789,-640,1151,318,871,2369,-175,3181,78,-926,1795,-1618,-1405,-893,-696,729,-416,1174,-2241,678,813,-665,-1310,1165,-3103,1447,-183,2036,-497,-1318,3387,-496,-2353,-841,-799,918,-339,-49,-270,163,-600,-46,-189,1309,641,1926,-233,258,-991,-328,-83,629,1491,-1181,-311,-955,-363,274,2870,400,294,2718,450,862
764,73,-1015,-930,-372,1063,1339,-1714,1250,-693,701,-2042,-975,-374,-470,37,314,-335,-383,75,1582,-1154,187,1536,-2100,-2528,944,683,1248,-659,887,-2257,346,-1129,-359,-209,-925,-403,-180,-1569,-1984,62,780,-829,-1059,-1411,1040,348,-989,2559,908,-2642,2127,-44,1626,474,264,1271,-283,853,-511,887,-129,-1474,1303,1810,-1673,312,-47,-1237,-1167,192,-941,-485,-1242,-1334,22,48,359,-625,203,671,1594,-1329,-1455,603,-1159,-926,-357,260,1023,-362,2044,254,732,-1616,2053,-1114,-1040,390,-38,555,916,-699,914,-95,-40,500,1212,726,-1092,-2060,573,993,386,2157,-1321,-1905
