-130,-1687,398,614,682,-256,-2472,-918,-1435,-379,-260,-761,-1311,-1577,55,-1206,915,764,-636,1174,-50,931,1523,-1620,-200,288,700,184,1362,1860,225,396,264,646,394,-537,1499,-955,-121,-444,-1750,705,-398,452,-375,-900,-107,-58,-485,-2052,383,-807,724,-1800,-1722,-510,-2444,-1968,-499,-2272,-1293,-275,991,687,-792,730,385,195,-610,-1242,2474,1855,-432,-2185,-449,-303,1358,-195,-75,724,-1579,-764,-100,-316,930,-640,-224,1344,803,977,-1436,855,97,777,-224,578,-465,-1307,-885,1798,-2036,210,-514,939,937,-413,1585,700,-504,2159,146,100,919,833,1259,799,-277,-1549,188,187,-1536,-598,-1851,687,-1001,388
-1124,-1734,1191,-1852,-202,1263,-40,-765,-925,-252,-3932,-2123,1134,2493,-1154,713,552,1313,1183,1674,-1083,-2120,228,1543,2221,-1689,2540,-1219,71,-1683,-456,1557,-3778,2004,-199,-1123,1129,374,-1015,-320,-926,-1304,666,531,-158,2027,-1121,414,189,1041,-1543,-1813,-537,1969,354,-3048,596,-2478,-1048,-189,1453,1574,-2686,874,814,557,-929,1359,217,529,240,2544,1980,-1613,-1178,1303,2636,369,-1428,1820,694,-2677,2314,904,-1126,991,646,1955,-1981,128,8,-2388,-1177,-1055,-1845,-1904,-85,100,-802,411,-843,864,-2271,627,1810,-304,2540,-711,3298,-1345,1067,1493,-778,1111,618,-406,-8,-813,160,-420,-2963,1142,-2635,-560,2214,2567
-38,59,-232,-249,-401,1394,1793,2181,2633,866,-1772,117,-106,639,-676,133,-1800,1932,542,-2717,-553,151,-635,299,2202,-693,1952,-345,761,-1394,-549,1535,1557,-1161,1013,532,1293,1731,-1591,-717,1272,-1075,379,1024,-1136,-1024,109,742,299,-144,-1285,129,277,1031,465,-103,-1094,-1242,15,475,-624,1345,1832,1445,-86,1093,-1055,-31,-872,2891,-474,1061,-455,-657,-110,-180,-348,82,449,-523,1772,335,-163,636,-1627,1792,112,299,-1618,-188,1719,-306,1599,679,1355,-2176,154,-893,2288,-517,822,-1333,-717,-1312,-672,-211,-1112,298,2164,-1024,-675,-398,-3152,-1390,-243,-933,-943,28,719,245,761,1327,346,-617,764,529
2517,1283,-820,-1600,485,-555,498,-1564,1244,1935,386,-61,1041,-2610,-1811,1324,-734,1572,453,-3947,-908,2026,-1003,1005,1080,1055,-295,1041,-686,-550,-3426,1715,1243,-424,-1264,-198,-2101,301,-1455,297,-201,-2511,871,-68,-1456,-57,-756,-1556,2138,1037,355,335,-2641,-609,363,1835,56,1243,-1534,326,-1299,-2037,3077,-270,1838,2191,923,3065,-1425,1304,-2488,1008,233,1606,506,1093,-1875,394,777,-1061,451,763,-2353,-363,203,1722,-533,-2508,-999,611,1488,-207,1145,-1570,1839,1040,1106,1423,2864,723,278,-422,2079,-46,640,1104,-2254,-1457,1591,-2535,861,453,-2108,-2355,-2104,-2461,1345,-2722,603,883,3238,30,40,1635,-1252,-1647
-1456,-530,-1598,391,1472,828,-203,776,694,1272,-115,844,1250,744,739,-306,-696,1401,98,-1954,-456,-1354,-154,957,2169,-1921,524,-986,-923,432,252,-718,-1499,-821,2266,-1367,617,1151,-602,1307,-935,-2215,-1139,-675,-86,-283,61,530,2910,1722,1715,1366,820,1478,139,-278,1738,-1591,-246,-809,71,483,-1366,489,676,256,-9,-721,1649,94,-588,1459,952,364,-935,-1129,348,-1255,-792,1112,513,113,1473,-436,356,-2434,-704,1177,-1915,95,-121,1082,-270,860,-2791,-2756,1466,1447,1087,-781,469,-337,869,-1952,-789,-1904,-191,-96,2978,-1949,-1128,-1139,-1153,-743,-836,477,-390,639,-672,167,510,1491,-310,1433,-322,-895
-2022,-1197,1159,416,402,818,-767,-454,-2902,-42,1164,31,-690,690,1248,1840,408,-946,578,1570,-325,-708,446,147,878,-179,1276,1300,481,857,1847,-679,-1957,751,1469,-45,515,374,85,1849,-1559,1634,-557,767,-1364,-886,239,3131,-1283,555,437,913,1417,-265,-243,-1043,-437,-602,-395,93,904,1683,-2243,-74,-746,-2971,187,1099,1168,-1006,284,-803,497,-1824,-11,1103,104,564,-209,1933,-2519,-1133,1050,-941,1141,-2442,-3061,-1044,-580,-1319,736,-438,-1000,-340,-911,-1547,2120,-2008,-4233,-903,-854,-1130,1568,-908,309,-509,3096,1108,936,-398,1061,-1265,3825,1739,-330,-221,577,-452,1688,736,-1502,-595,2144,477,624,-384
2911,239,-1938,-1163,-905,-138,493,-1726,-1226,-1022,-427,-1127,1444,-1245,-1146,20,3284,-1998,-112,1587,-1195,1373,-445,-1486,-2776,-1437,196,1393,-2915,864,-2723,-1539,348,-56,-2879,-1265,-1272,-2014,441,-1155,1947,2042,-2794,-1203,1651,690,-681,400,1318,-529,-721,-2480,-374,435,-1784,2916,-2133,3313,630,363,-819,1523,16,-950,1572,1933,285,1588,-2401,-2286,703,-1025,-310,-464,1319,1186,-304,1078,-265,-1029,2318,-1169,-860,-1742,-1576,-1205,2394,-89,148,1519,-710,871,37,-788,-292,316,2732,3081,1286,-1727,-1002,3603,-270,-318,793,1735,-833,876,675,-1237,2752,259,-537,-333,795,423,3907,543,881,-267,3599,-1606,-2774,1126,685,445
-163,1015,894,2063,-1304,2823,394,952,859,-762,-981,799,-1820,431,-1753,1289,-477,-2560,-1325,587,2979,-1212,-2310,455,1547,-1747,2110,-29,2419,-2661,-1256,2137,771,192,1003,-486,-157,-466,-2310,466,1348,889,-173,-281,-348,-396,-349,480,-1379,1095,-1109,1374,1842,-1451,-787,3500,-1494,275,2366,-407,-7,-1039,-634,-429,-1038,-1241,-750,82,283,1015,-1602,-1904,-2297,-1211,1090,-240,1098,-2214,-104,-1094,1244,1708,-2182,689,67,1576,2131,-135,-296,-605,2653,1520,1474,763,1428,-1071,386,-987,1123,289,1334,977,738,-98,301,-1468,1845,566,-1306,365,2043,356,-76,-26,-329,573,-1429,-1569,579,-47,-1297,2828,2115,1806,-871,-1022
-1655,1587,-41,44,-1942,1568,2260,-217,2076,423,-1746,1297,-2143,1602,1913,904,-1199,-942,-594,377,-2119,-351,-547,3338,117,-3001,-17,-633,-576,928,-1002,-766,-1626,-695,499,-1447,700,-688,1181,-905,1947,1419,55,84,272,1663,-1752,1585,-2445,633,-761,-1435,-653,1928,-653,1168,437,-1066,-397,301,1398,-3928,-1077,-334,-1233,-1867,-1772,-1367,-717,1832,-351,120,1303,-156,906,2136,-2259,-400,-480,-1000,3797,-480,1992,1567,-2065,1493,1125,-545,-2318,-938,1555,-219,978,976,-1083,-1233,-635,1311,29,-2303,-488,-189,-1046,298,936,58,1451,-765,280,-1066,189,1325,735,-312,1001,-2482,894,1725,-972,1113,-666,1391,1253,-2521,-1135,-465
-371,1284,1804,-1224,-1595,505,934,-1715,-891,110,-633,-41,-1938,291,-1267,-1218,1093,-42,480,1234,-27,-81,1233,502,-1513,212,-1075,835,834,-403,-1073,-280,-318,1932,-1747,-784,-1739,417,-122,-123,-657,555,307,-596,247,2625,-998,-167,-1171,1114,-1042,-1017,-737,-1466,776,57,1190,-512,731,-533,-454,-1192,1505,-293,-1215,-549,231,2171,-1717,-1472,-951,262,-2698,-1825,1867,1172,800,433,-1955,-859,168,-1650,637,689,-2680,-719,226,-599,2453,1089,-1608,-456,-553,-16,-125,797,-1916,1998,-304,312,1028,-130,708,-2065,-1986,-1029,537,173,-2366,-623,29,1151,787,96,-13,-1848,1275,-246,224,538,-439,1232,40,921,-262,301
-681,-2612,198,-658,412,-823,-1788,795,1834,963,88,-1951,612,1785,554,-1074,113,84,-1543,1281,-1112,-1472,2176,269,1630,-590,1498,245,42,-131,1828,-611,613,-1681,1540,2266,590,1421,186,-866,-688,-2351,484,1053,-2419,-2144,369,230,-221,-1179,-534,-623,407,631,-869,-1609,-2143,-1396,898,-2185,712,1797,322,764,-463,466,594,-749,1037,369,1908,1122,738,-261,-2295,-1773,-314,-612,-2152,2311,-1232,239,211,892,-27,-716,-1584,-142,-563,298,-709,219,372,-1661,984,-763,1209,-1059,-2307,-592,-2035,-767,-706,869,3421,626,-358,-1520,1939,2585,1348,-184,-764,972,425,1013,-645,-715,-1169,-1477,-1999,-1220,-2318,-2305,785,-716
-725,-1856,-1326,3075,1416,177,-303,1443,-844,-124,855,-760,1518,612,-96,-847,58,-830,774,1005,-481,1657,-178,-1131,368,595,787,-469,1077,1025,2181,-596,-200,-719,2410,-955,1771,-981,-1062,1948,-491,511,-3549,435,2417,-2286,470,1085,248,-2159,2300,49,2678,-450,162,-310,-872,-1168,660,1303,-978,1848,594,4,-225,470,-1213,-2333,3477,1168,3166,-417,-221,-732,-390,-1786,2352,161,1245,2519,-626,796,2079,402,500,-2948,303,-31,-865,-591,-246,744,929,131,1051,-2187,-695,-1065,-1097,-832,-919,1024,1157,143,582,-2641,-64,2699,-816,-199,-875,-1192,563,1121,-198,3823,-2003,995,-255,-1830,-233,437,-1161,578,837,1100
535,1813,-1088,543,1059,-551,1079,1301,905,-343,238,2358,-259,-3417,334,1054,-2395,1107,283,-3836,49,546,-2562,-1428,-306,958,-167,-1435,21,1407,218,83,-154,-1804,153,-2266,-1894,-945,-2,-553,1233,899,-349,-1466,949,-156,841,-719,1311,23,1538,1041,-2248,-1320,1311,711,120,143,-973,1738,-1773,-192,1555,-114,2433,722,-1739,-1716,-1525,488,-572,-243,-1008,3147,1588,787,-4366,959,3051,-1328,538,997,-1514,-714,1833,3127,-653,660,-825,140,1522,-516,1653,754,235,-140,47,-17,534,-63,34,-1271,-213,-1320,98,1719,-861,-717,-568,-640,-1292,-340,-32,-2654,-968,-2323,1456,-61,853,2524,3013,1074,2919,1159,-2879,-1690
-1294,512,174,-29,-1601,1164,1161,2343,2423,-2430,-2418,361,841,3353,-1320,361,-2770,1037,-1687,-386,175,-849,-1143,750,1991,-1059,2266,-726,-450,720,1521,-1504,835,-1196,171,685,-232,1625,-1457,-915,2643,1629,-756,-1361,2,384,2373,229,-440,-764,858,1647,964,-1031,-524,-1200,318,-143,-707,-454,391,-30,853,1109,880,1414,-2535,-1777,-632,1196,281,-2309,-779,1710,-1146,-1682,-2338,-1772,607,2264,838,-87,73,461,-3122,720,2153,830,1311,-23,-804,-209,754,-580,1602,455,1427,1106,-1383,-251,1029,546,-336,-61,2061,1414,-575,500,-627,-480,-894,52,-1472,-105,855,2514,-588,916,-688,173,-680,946,1764,-2089,-1527,-1728
290,2309,574,-560,-253,1017,1403,-498,406,-186,-1130,1420,-270,288,-1480,2128,17,-510,993,-1650,168,65,-1971,264,1474,-1425,982,-588,-1563,-653,-1046,868,-1358,1120,-580,675,-717,-512,-207,-625,2522,41,-907,-1453,-1250,887,513,1196,-182,-233,-774,193,-3748,2418,1803,424,973,2595,-543,1357,507,545,-1729,-1537,-1110,573,-2206,-361,-3266,261,-1507,-2044,1251,1672,1644,808,-1873,1471,529,-1070,1241,57,-168,-1098,446,1431,349,-282,165,792,2898,974,-805,1201,-1584,147,2455,2097,1798,-1004,1800,2188,112,-674,-1660,836,1923,321,1538,-1153,1122,968,-558,-1203,-1612,-793,1242,-265,-850,458,2661,524,1266,-113,-265,-607
-206,1651,-77,321,-617,586,-731,-1580,2122,838,-826,-373,-1620,2048,-2485,550,230,-1734,532,1528,-632,652,2464,-82,-580,-2593,-235,827,-452,1189,-3743,-429,1034,-1069,309,654,338,-14,223,-3078,-332,-900,450,-106,311,-1343,-1247,397,-561,-1877,-1438,-1710,-3310,1233,-1087,987,-838,834,1141,251,1349,1967,-2004,1105,-4954,2011,-2277,-401,-228,73,850,-920,593,1523,-711,260,-721,-471,-2063,-1304,872,2376,542,-104,81,-310,912,716,-1318,-14,132,1763,331,1792,-39,-1597,1497,1195,1878,-1555,-300,2707,520,2926,554,-548,64,-984,294,150,1695,-8,-1555,-508,-662,426,-1362,419,-3751,-1476,716,-104,-2210,-1237,205,71
-1748,1488,3140,2226,-1666,677,-1776,-249,-1380,-1629,1308,1798,-3730,-1927,-1112,639,648,-1951,-112,2836,4658,1636,-1966,-2102,-827,1346,883,-437,4022,681,935,3738,3015,3797,-391,-675,-781,-1168,2744,168,-85,3324,747,1510,321,-311,-456,463,-2789,494,-443,4809,762,-2897,-2959,54,-607,-996,980,-518,1811,-2214,-2390,-280,-1857,-3318,-1443,1501,-1360,-1997,1053,-1562,-1294,-3546,-1092,-2,-898,410,-520,638,-3053,589,-2157,-2421,2692,1571,485,720,4407,-2813,705,924,-179,-1027,2016,4076,-620,-2169,-1402,934,985,-1026,2065,-351,-611,1776,2467,961,-4564,145,2368,787,413,-379,2212,1107,-2277,-388,-369,2215,-687,1113,2614,-1032,-3948,-658
1362,1605,-395,916,2966,-2352,4,-1142,1371,-191,608,2364,1469,171,-2778,-1737,-1081,565,956,-2125,-623,3138,1061,679,901,2082,-2291,-1101,-433,-700,605,374,-109,2763,-1405,-921,447,-2577,512,557,822,-2052,-1276,-827,1454,-529,-2659,-945,1130,-2448,824,-261,-1449,419,2435,-1338,1296,1680,460,509,-1581,-1274,1800,-1770,-807,3380,-936,-3703,1373,1094,-1289,-678,900,3100,1147,-647,-131,293,912,329,946,1441,-2171,442,1358,452,-513,540,-193,-19,689,-692,-1101,3135,-497,186,-2102,-1630,3436,2036,2566,1721,-248,2237,-1281,968,-2636,-1430,-1225,-95,-2630,-1099,-4274,-1954,-1517,-148,-2754,1996,-2560,-959,1500,-163,275,989,923,2130
-941,-62,-303,-28,825,1873,-375,2899,1644,1128,1070,1654,568,1446,1667,-469,-1651,-10,-287,-1476,-449,-3194,348,536,1254,120,-912,-2110,345,-2590,-720,-1303,-21,-1689,654,427,-152,1378,-1502,-505,1148,996,500,-1426,-398,-367,1417,571,1526,1425,477,1015,-619,2527,163,911,2498,1008,940,-1053,-147,453,837,-440,167,-1099,1040,620,644,2003,-1489,314,777,1391,-511,-1763,-2242,-1580,-960,-2628,123,-721,-475,1009,-1539,351,312,1672,-1680,-2425,1067,1252,17,1700,-994,-1585,1200,1253,-130,-881,1338,-570,416,-441,-40,-125,-613,1461,0,-1143,-1243,-1345,1618,1408,-301,-1301,151,297,139,-2021,2797,-1034,2598,-329,-1185,-694
267,2105,-1297,1006,-1753,459,755,707,995,-227,506,76,-46,287,-365,-62,23,-1363,-607,1268,955,1000,-1480,-1206,-1747,-528,-2317,1644,-168,1302,-1739,-1836,1098,-1777,-2928,-432,49,1022,1562,452,1548,996,-428,-2376,2223,-453,838,-1555,-254,370,858,-654,-4,-1673,-1653,2225,1000,2210,1382,181,691,494,-1015,-2,-571,360,-389,-1450,247,-800,505,-1639,-1349,886,85,-914,-717,-552,1311,-1250,2053,3245,689,-1587,981,-450,1868,-490,853,-872,-517,2244,2035,-1540,1504,926,-127,1753,659,-1808,82,878,1587,112,353,286,-1432,2279,-2632,-2086,73,622,-572,-1350,1288,1101,636,1946,-1676,-918,1526,-977,667,1007,-1827,-746
-1039,-463,-1331,-462,990,1071,-424,585,717,365,-1287,1421,809,1015,1235,1050,236,543,-737,92,-1737,541,-38,583,1209,-354,1630,-274,-229,-618,-1862,274,-1428,1734,-1072,667,1580,3,714,-26,2048,486,-742,-967,-460,1237,-241,-1572,-122,-8,462,-1919,636,2122,493,-1919,215,32,-1313,-36,1615,1808,-2532,-365,1233,62,-597,-399,-1754,-406,-181,2415,3388,878,-1218,337,-861,782,-899,-128,1075,-603,1408,-1286,923,-431,344,162,-3139,-2399,539,1513,-2652,-466,-851,-430,1551,1244,-161,-193,-679,700,-2309,2076,1174,1252,947,368,1725,-800,-1118,148,-1053,-474,999,-94,-167,-80,-303,-982,577,-827,-545,-1746,2146,202
1768,520,-481,607,-954,813,1186,-1122,-518,-1918,463,661,1615,2372,-1974,656,-1148,-2266,50,-572,1471,325,552,447,-126,182,418,507,-112,-1538,501,-1161,64,814,1085,-294,-1435,-1240,-1789,-588,2130,201,-178,181,758,1048,530,-148,-1099,-1345,1183,1470,379,-810,1474,1010,-1343,674,-616,1567,158,-1170,1771,-821,-30,1021,793,1080,-339,-262,-1230,-2088,-986,-1366,1490,-756,-614,-464,-323,1793,1763,-70,-328,610,-3460,275,3555,-623,1093,1015,1268,-368,52,90,-1374,-1098,859,640,378,-620,1409,3702,419,-189,1591,-1368,-1341,-713,-161,63,239,663,927,-756,-398,1957,-1304,1318,1043,-3361,520,1395,1520,546,979,0
-721,2671,2508,-154,-2089,2055,458,977,1300,-1443,-432,3511,-3251,2235,-2648,-1063,-1408,-121,160,2751,54,-1535,-343,832,-450,601,-441,-853,634,-1320,102,-883,326,990,-2319,-1399,-869,-1797,2493,-2457,1149,2646,1254,-317,-143,650,-829,1049,-378,828,-3779,2968,-1991,148,-939,2617,1046,1043,1407,-493,-128,-1209,-555,-694,-3445,-2233,-1725,57,-814,1183,-1827,-1820,-308,-833,593,796,-2510,-684,-1781,-2289,1137,228,-1794,308,870,2505,-1011,571,3116,-1108,392,355,858,74,1886,-349,154,-1367,-887,-591,1148,-1031,1899,197,-1116,1116,452,247,-2164,-586,2181,605,-1720,222,1453,-1396,-958,1206,-558,2152,790,803,3549,-595,-2491,715
194,648,665,2286,-291,2514,308,-1179,-499,366,-847,-2034,-1311,716,-1265,2368,-752,-3446,1574,-839,414,-521,178,1044,543,-2484,-494,930,-82,160,-1535,756,-592,-231,1337,-487,-654,-1578,-2227,1344,1072,512,-875,-896,-628,-1495,-1023,2093,-1874,-904,1756,-1077,-572,-198,-1002,3577,-919,707,1336,-1315,-1083,-2161,-1269,-456,-2756,-1333,-101,852,447,2040,720,-1022,-2342,-1134,2207,-939,687,1060,1062,321,2166,638,709,2130,-2485,-717,1133,-582,-1437,-608,3163,560,1203,1972,1682,-1315,-1622,622,-93,191,297,2990,1438,1054,613,-2727,2370,1981,1580,16,708,1161,1796,1187,-1833,220,1430,-451,875,-821,-1411,2660,-1480,2659,-132,-1462
-1009,545,-2273,2867,1515,424,94,1751,-656,-492,437,2063,1466,-614,1893,270,-1213,1174,1172,-1529,385,2828,-1649,-551,-1738,1736,1217,-648,-1564,894,2001,-416,1039,665,444,-175,2530,-816,1118,858,2754,1806,-2276,-356,1479,-1218,555,123,-94,-843,242,214,1111,1800,-1626,-628,1570,2113,-945,2031,292,276,-787,582,-396,431,-1996,-1701,-559,425,924,-1855,479,2804,617,-2940,513,922,2806,-1660,1773,1534,-19,-2565,935,-209,-126,-252,493,-2728,2031,388,-170,769,-643,657,-46,-1131,1959,-591,587,1594,-901,2153,-597,769,-720,3494,893,-686,-2215,-563,755,-1041,2412,1428,-2611,195,116,-998,380,389,1293,-10,-605,-1071
-1913,-222,1037,2265,1830,3200,-5546,159,-312,81,527,2697,-3349,-1458,-309,-1131,-1846,-1257,-684,1122,1267,-1642,2248,-831,137,195,-1086,-3681,4358,-766,-755,-418,569,-376,355,-2541,2063,-2457,-1616,-1005,450,-332,1330,-2782,211,-107,933,-741,1416,678,-754,1550,-958,-44,-591,1096,39,-487,-636,-2002,-242,-2373,-561,-1308,-801,-2474,-137,-414,-208,34,1857,3286,1495,-900,658,-2881,-2171,-1535,-475,-1010,-1046,971,-1888,-290,439,-56,-631,4736,1096,-2645,1094,3382,-213,529,-1103,-472,399,403,-265,3643,-2328,-44,2686,492,824,-1266,2587,2409,-1416,-12,-1708,284,2745,1596,1481,-2046,-2138,-1234,21,-2647,186,135,1843,1991,-3821,420
-1837,549,455,2324,1769,304,-169,207,-146,671,1280,656,-1080,-1064,1098,179,1355,-1078,319,-2299,294,1548,-2156,973,379,-396,284,-1767,-1339,709,470,1331,492,2079,891,-1130,1214,303,-2643,2341,176,1644,-2354,-1013,75,-352,697,1797,-3876,-530,1834,1355,2335,-233,-2286,1929,2001,850,1626,-1755,-623,-738,90,-1844,-1106,-915,-1676,-614,230,87,824,-924,-351,895,2759,-85,1212,1012,-568,-1496,-915,-294,-1415,-377,1887,-2014,-770,1914,-174,-2184,3143,642,-1255,2670,-791,881,455,-875,1093,718,1550,807,1823,-160,-2463,-382,1523,2558,99,-1511,-1370,-2154,643,1844,-1069,628,457,1003,416,1569,460,-441,2453,875,-822,-1500
-228,1428,606,377,-1274,2487,183,-1170,-185,-1233,-1888,613,-2260,852,-1905,1218,-1270,-1509,1889,-434,-320,-886,21,497,109,-2124,694,-116,605,863,-2020,-911,-1750,737,304,-2553,-1140,-2932,-1049,-747,1924,1064,332,204,311,853,37,3050,-1722,42,-1145,949,-597,-1373,-1065,1375,-1893,-1268,1209,-502,-641,-1497,-465,898,-1774,-105,-2069,944,-1658,-31,-585,542,-602,-1466,2123,1266,-2472,-1001,-316,68,2142,-399,-835,-174,-678,273,-79,1448,168,-28,1371,91,-622,-159,-181,-1502,1058,-29,455,-601,-222,1838,1005,269,607,-545,1390,403,-332,-744,975,373,-240,-1417,-463,-145,-165,368,1938,923,-983,1989,907,1185,-689,461
1136,-627,1100,-1513,-836,-512,578,1130,-395,-114,96,-1477,958,933,776,655,257,743,-564,404,1317,-1177,-74,-1481,1746,573,-378,1579,-562,-1825,1754,-488,617,-1060,-2169,3101,-319,1261,1792,-655,1368,-1125,1076,-686,-1424,-2482,1776,-1218,441,341,-876,875,-428,1376,933,-1564,926,1747,-888,1098,2050,2072,214,-909,-498,-710,1517,-746,-290,368,-1696,-1988,-370,27,-669,-1237,574,691,667,1708,-196,28,-293,799,-818,898,13,-757,-9,921,119,-164,-246,-995,667,-474,-596,-155,117,973,1029,-786,-1636,-283,-1724,916,488,1182,718,2373,760,781,-235,429,565,1167,1244,-79,906,-1764,-853,-2652,579,-604,1659,1398
587,138,-785,-1373,-1089,-683,651,863,-202,-817,-834,-845,2253,-474,1625,244,-559,376,1436,-341,1152,-797,-1275,-173,-1402,7,50,-949,-1538,-1598,-363,-1180,-335,-596,-1636,427,-1910,559,1578,-929,1117,492,-259,222,1988,1017,487,-1507,760,677,-687,-32,1658,1581,-2012,-1422,2136,504,-696,940,804,135,-779,1269,1541,549,-991,359,-985,-1414,-256,29,-420,1629,-1841,-1889,-1350,-613,548,-619,2009,-1314,279,-3186,-1013,555,1487,72,154,-34,331,-62,56,-1903,-121,1199,-663,-468,970,-1113,-372,1012,-472,420,583,2101,-245,1922,-294,-1250,-485,275,-54,-1688,1289,1515,-390,367,1501,-677,928,-587,-1158,-785,471,243
3088,-671,-238,-1815,-594,-882,80,-806,7,620,215,-1618,1280,-2082,-1015,-1027,2154,-1219,1919,-502,560,600,-147,-1105,-513,-837,-410,-611,-161,-2062,-1852,25,541,245,-344,65,-2099,370,821,-959,1164,-499,1269,917,-1044,-308,-1969,-597,1005,-1448,-874,-1560,-877,94,-257,1401,-1979,-909,945,403,-486,962,1253,168,518,1535,1487,2251,-1934,-894,168,1672,-1591,-1710,-705,453,-359,379,-962,458,1940,-127,-1219,-973,223,2278,821,-236,-403,2207,96,135,1116,-2276,350,886,869,105,1355,166,251,919,1535,-855,1393,966,-1551,-993,716,1334,3081,280,-775,-1981,-184,-35,1324,-861,940,-1397,3236,501,-2808,918,1514,2037
-1478,-1806,189,-193,2102,131,-1844,200,129,2137,835,-1375,-94,-930,1680,-373,2566,-865,-481,-877,-185,-1891,-177,-21,242,-1140,-192,-1151,-404,-356,-164,1915,782,661,1660,767,975,146,-1051,810,-237,197,-1396,-920,-1508,-781,724,-215,-1743,1862,268,-697,1513,-165,-927,889,335,-783,2353,-1097,486,914,9,-867,391,-898,1036,-1070,930,-457,1566,2357,1657,-450,-163,-398,-1287,307,-2186,297,-1054,-1478,190,915,1567,-1898,-1141,1438,-2170,-2125,616,1518,-2966,-418,260,-481,1626,713,-101,420,-127,-1244,957,-841,443,-132,1353,997,1013,-135,-802,-341,1003,2593,584,-771,2310,705,-80,-731,417,-2090,-389,-17,724,-525
-1237,620,-2184,16,-855,-808,1330,-93,-213,277,70,1267,1494,1625,338,-239,-235,2024,49,182,-481,990,-2792,-1252,-392,2293,1826,1266,-575,1163,810,627,-2116,-261,-977,-1762,1079,472,1676,113,-2041,-617,-88,-111,3408,1037,1178,-2428,913,1324,496,-35,806,730,-254,-3385,66,420,606,2648,2870,1463,-1000,2278,3014,1458,356,-1793,-524,-2576,365,157,1637,361,-1970,90,942,-56,1780,1339,-737,673,3331,-3347,1516,-1128,-555,-1963,117,-934,-1102,-730,-261,-921,-1652,-1185,235,-265,156,-2110,-1372,-534,-752,359,56,-798,-530,1083,-497,-2213,-1274,2908,255,-1952,2570,1418,-1532,1228,-127,394,-695,-483,134,-412,-458,1327
432,926,-640,970,-1134,-1328,1943,1890,163,-779,134,-1198,1524,-1348,1653,402,-412,650,300,-672,3101,1173,-1966,-1419,-1164,654,-974,415,-1444,-622,-115,986,1861,-295,-878,1138,-972,2109,1548,933,1327,88,-1608,563,849,-739,-529,-659,-1458,-805,587,1721,2289,-757,-1923,-754,2506,1000,9,-170,500,-616,-670,1180,1216,-660,-899,-818,1033,-625,-66,-1416,-3278,2746,-1153,-2122,2382,723,1771,-793,639,2780,62,-1050,335,1331,2909,-711,687,-309,203,827,463,350,997,3447,-1793,578,732,-918,919,827,-1358,15,-847,538,-1214,592,-1241,-551,-840,-169,-471,-1847,879,1174,-832,-727,-609,755,-114,845,-1199,-79,-514,-706
-44,1831,1587,2717,-3378,237,3664,1213,1293,535,2470,2084,-3962,-735,2427,-1711,-696,-1227,-278,240,293,3071,-2005,308,6,2517,57,-1271,1424,-120,-517,1014,1274,537,-224,-538,36,1098,1358,589,148,2863,-156,3235,1979,-622,-1893,146,-6395,-3490,1079,1322,2037,-1831,-1103,2911,-1406,-2176,907,-748,-623,-5937,4354,-354,-1759,-2814,-3053,-339,-239,1099,-464,-2038,-4618,-1906,1037,127,2950,-1015,938,-3241,1686,-425,-68,-151,-948,2635,1592,-2364,399,-745,2823,859,3559,2838,1377,1438,-6522,-4220,630,215,-811,-693,1640,-601,-2028,-2652,1772,304,-4692,1962,-616,1630,2547,526,968,-1639,-348,-480,1658,2699,-550,2172,2516,-1224,-2379,-1683
-470,875,1207,-1217,962,1881,-626,-727,234,1019,-3912,1156,-612,-485,-2420,848,-326,1677,1557,-1031,-194,-727,493,1258,1242,-1292,1313,521,1225,-3068,-1431,2959,-1304,3659,-1246,-548,357,-1772,766,-90,-1054,-1305,1350,-457,-1259,1107,-4053,-28,2759,-628,-2485,-1238,-3317,1454,-18,-741,1311,1241,-101,-706,-583,411,-1372,-751,-1087,2414,-1446,-452,-1850,-419,-2474,-47,618,-155,1774,719,-439,573,-2116,-2857,234,-1317,1029,-265,-1527,2230,638,559,-2406,-804,714,363,-1389,949,-1342,-963,425,2181,1977,2554,2379,992,-2131,-807,644,2505,1411,1092,-35,392,1167,2517,-1583,-307,1129,-2354,918,-2631,-336,-222,-55,2561,-144,1179,226,990
-907,1557,-285,-685,95,-747,2196,-47,1536,-415,-293,2991,-374,1624,29,-870,-1034,1214,402,-1970,-2453,-406,-1706,1846,108,-74,389,-1578,-3001,-93,464,599,-463,1696,1048,-289,-776,-1553,513,378,586,1073,-494,467,247,2737,-1487,92,-759,-847,271,1288,-565,1861,221,-240,1607,873,-720,1104,-369,-1706,-866,1003,1016,827,-1100,-2239,-1357,346,-644,135,1514,2090,-68,721,-2305,-541,122,-443,995,-2230,1056,145,-72,-403,25,-119,-438,112,1316,-867,-287,2269,-1094,815,331,-394,1275,-486,1004,192,-589,1168,-956,823,-701,-1394,534,-1345,-2720,122,-1761,-1006,-867,-253,-284,2176,816,1580,1021,-925,1048,-1445,249,-1263
