-67,726,-2200,-1466,5791,-518,270,-2814,-2132,-2293,766,627,1435,-3118,-1535,3748,-4157,1364,-1187,-869,-1687,-3196,3697,2704,41,-3771,-1119,1239,1542,-1149,-1900,-1736,-68,2347,3254,-5276,3637,-1918,-2164,-5415,-2821,4179,-1690,-1419,-641,282,2811,926,-3998,1503,1668,-2497,137,-1979,-2876,-1856,1457,616,2092,-146,246,-3051,288,-452,-3063,-735,-1785,1191,-1096,3691,-4825,1083,-5958,-668,598,1625,-4484,-868,-3244,-2031,2319,3854,720,286,2129,3152,-2263,-2592,-686,3055,-1139,875,-5740,3444,-820,-1488,-2295,2796,-1112,13,2455,-1573,-3649,318,-1780,-3984,-574,2534,1285,-4045,1280,1655,-1510,87,54,-1172,-5521,-120,2453,-2178,527,-2185,-2542,-3020,-2072,2671,1148,2400,2272,-2531,1226,3931,-191,-2390,-1434,-609,-37,733,529,267,-2726,821,-2415,-583,4092,-184,113,1259,1105,-5762,207,-1497,129,2558,-4514,-3195,-1439,-2250
2887,1249,1250,3245,-3460,1366,1397,1996,2303,-2980,524,-101,-3154,1451,3010,-1478,2184,-862,2013,-617,-946,-2517,2278,719,635,3649,-946,-1113,-1349,-738,-354,-805,-3227,2140,363,942,2836,-1149,867,2105,3279,-3234,-182,414,68,-1107,-2181,-1010,204,734,2215,-192,-775,-507,1678,947,-704,2735,470,5492,481,61,1296,-4693,-1380,148,-635,-3048,-3851,-3,3948,1732,-1802,2268,-2496,-1515,949,2605,-837,1371,1878,3810,-928,-1816,174,-606,-1793,2747,4879,-489,3215,267,3379,1450,-3491,-149,1592,-2309,-3245,1945,-3384,188,1144,286,506,-1023,-399,16,1015,-1863,-2520,4311,-3093,-3422,-1961,2184,-878,-3600,4233,2993,61,2979,1174,65,761,-1333,617,-772,2265,1720,-125,2358,-1821,2200,866,1913,955,48,-1485,535,502,1472,1964,387,-2003,-1456,-2199,-1276,1609,3047,-2216,-122,-130,2965,-1817,17,-3687,655
-1425,5108,-4746,2185,-4577,-3855,887,1657,-2246,-1952,513,1444,-3176,1286,1274,589,2121,-5839,-5281,-4501,4806,-2457,-249,898,7043,1007,4041,-1974,-3785,1897,2578,3978,1495,-6281,1693,831,-795,3724,1967,1604,-2246,-1936,-2981,1253,857,102,-2604,3240,283,2112,1988,3140,-238,3601,3503,-667,-1485,1235,2317,-4,2969,1936,3187,-1015,-746,-1032,2828,-1674,-3803,834,3398,1761,-406,-4824,1600,-21,437,2972,1562,-2143,-3024,-3716,-6448,2461,287,2941,2712,921,1341,749,-2281,2516,1703,-2605,1102,2025,2884,2304,1865,3829,37,-1568,3359,-1690,5494,4344,344,-3691,1858,152,625,2465,1428,3943,-2250,-1050,1720,11,-2431,-188,-4306,4879,-2355,-1986,4370,317,3650,-1018,-980,5510,273,115,-450,427,511,3789,3738,-5478,743,2040,1467,667,2692,1702,-2347,2026,2225,3394,579,-1535,4467,-5336,1215,3315,-75,4044,3059,1079
-4418,2984,-4996,-704,-322,-731,-2044,1823,-684,-3532,-55,-202,-441,258,-1192,787,-2259,-3358,-2238,1337,2799,-1253,4635,5972,1371,-2760,1266,1553,-2393,-895,1376,1014,-2105,-1606,1134,978,-1697,3160,-2135,-3914,-2569,270,-1368,-1209,-2372,4355,220,2184,-730,2609,2533,-3265,1929,-2,-2541,-798,-4104,1902,1778,-360,-3590,-252,1714,-640,-857,-2075,301,2637,361,-408,-95,981,-1797,-1378,15,-447,-1976,-1488,-3385,-5795,2707,332,-3556,2114,310,1582,3639,1656,-1974,1015,-4692,5593,-4699,2461,1329,-843,1523,1457,5789,4047,2217,-3676,-1633,1610,76,2581,123,2857,-1485,-1837,7693,961,2599,2148,-1623,-2857,-3620,3960,-564,-43,-2379,-4011,1792,-1529,-1828,2399,-2267,1291,338,1390,-1218,4015,2162,-368,6590,1277,3668,-3304,-251,1576,-417,-2776,-387,2857,-279,2347,5081,1052,-1495,-5158,958,1607,-740,1044,2164,-1754,4602,1110
-1424,-1233,3689,2094,-1091,-1292,2298,-1146,164,3819,-25,-4032,-220,-360,-1066,-1284,1829,-618,-2116,1247,-230,210,-3314,-1434,-2728,2319,1299,43,2655,3275,697,-4552,455,-2683,1390,276,394,-2868,-210,1759,-1213,-1410,531,-511,-1339,1557,-3513,274,5027,-762,-3055,2038,53,-2890,-1257,1987,1361,-1892,-3980,-1797,420,1439,-2740,351,2481,-273,1293,648,3350,-614,941,-3892,-673,2077,3664,-1387,1385,1180,314,-644,826,1732,2710,113,1249,-26,-2823,-1531,-671,-981,1857,-409,-1004,-2524,2450,1381,1431,-1311,1434,1820,-3409,18,-2935,-384,-625,-784,554,-1702,-2038,3941,-969,-213,3378,-4279,1064,1065,5520,728,2006,-629,2021,-1742,944,-274,-700,-2526,-95,-3716,-243,-2195,-246,-1444,579,1807,-1727,-3399,-825,157,5728,-4389,118,1998,4422,-4258,2431,-469,-4091,-1776,-1868,2627,367,1477,-15,-1240,1373,-1801,2674,-126
5027,-3287,6801,4640,166,7783,398,1245,650,-250,-225,437,679,-2585,-384,440,-153,3588,2983,5319,-3802,1268,-1558,-1517,-3072,2910,-7292,-2324,1239,-5000,-6762,-2274,-909,7451,1096,696,5055,-1806,370,-1829,3497,557,6645,-935,-2244,-1872,2049,-6326,-5766,-2767,2615,1677,1151,-1641,5223,616,5824,3838,-453,2794,3910,57,-2496,4418,-1005,2042,1273,-3309,-711,-719,4484,1840,-863,3846,-827,-504,-981,-814,-694,8061,2288,2964,7377,-3965,-2843,-140,-1812,-3061,1647,173,-512,-5410,4735,3124,-1376,-713,-2246,-3630,-4803,-775,-2505,5599,-2910,-3960,-3409,-2302,4786,2291,-4388,-3058,-2535,2521,-8428,-1299,-106,4294,578,-3735,4601,923,5715,4595,4087,2723,-4217,514,-527,1949,-4165,-2579,1719,1980,-1671,-757,3500,72,-1518,2039,-945,-2437,1329,1416,-1348,1352,-2064,-4803,-3347,-2766,4283,3410,-1978,4439,2656,-3020,-2105,-2671,-7023,2128
3678,-654,935,-2208,-996,-2073,-1887,-2240,1697,-1350,1884,-45,278,-30,-909,1097,587,2181,-894,221,-1982,1315,-4288,-636,1501,2390,804,-89,1945,-7028,-2227,1633,835,-333,-1862,1664,-4238,475,3048,1246,421,833,968,483,78,-2397,934,-390,-2933,1948,-436,2571,-4171,3124,1089,-2309,1261,445,536,-2091,-388,-2333,2236,2572,-2990,4672,833,-2730,-1623,1836,-147,523,-1491,-441,-267,-1220,3085,1619,-31,5661,-2232,-1640,630,230,-4866,-1388,-1765,-2513,2063,-1883,412,-204,-1298,-2323,-1035,-2132,-126,668,2887,-1575,-392,1897,232,-341,-988,2410,1468,-116,5747,-1168,424,3753,-1324,1343,-3300,843,3311,827,2022,252,-341,-762,-554,-1242,3164,-1531,3194,-833,549,3007,2211,1249,1045,2575,484,-3907,721,1052,-2538,2505,2296,1819,1611,-431,-87,-2192,2005,405,-1815,1624,-2927,-1168,-343,3927,-3619,-634,-2820,-2697
-2152,-1623,1732,980,-3213,-512,615,-473,146,-134,-1760,-624,-2751,2645,-2259,-778,1614,598,-3048,3180,-63,2595,-5572,1328,-283,-282,-4816,314,-4933,1298,-828,-1382,288,-3531,252,3680,1224,-1019,-2496,1596,-5564,-2914,4276,-3865,-2226,3954,-662,-1477,-1728,361,-5039,4817,832,211,-619,-1800,1457,-1461,-810,699,-382,747,3534,2080,-2932,3274,-1734,949,3834,621,-100,568,859,-19,3512,2858,-694,-1132,-153,-3531,2744,-734,-1098,-10,-1227,-218,947,-928,-2004,207,105,2433,1863,-170,4288,121,-2313,-2930,-394,4918,-2408,-1647,-1213,-1979,2811,-824,584,-1846,949,3645,3982,859,720,-753,-4392,-2504,-90,154,-980,1468,-600,-82,1116,567,905,-878,-371,-3348,-2216,-2577,-4486,-3262,2118,-2482,2768,623,2538,-883,1813,-4300,-1769,-3290,666,719,-2725,-2364,1825,1567,1642,-1730,-1128,3489,2467,-1104,4093,-1707,2467,-336
942,-4641,-2589,-3343,898,-1387,671,857,-25,3178,-468,3293,-263,4707,873,-348,-3968,994,4732,-1091,2912,1192,2643,-602,1753,4013,-3248,955,158,-2367,5567,-1146,-766,1497,-2133,3259,-3376,-980,3243,1234,5611,-4419,-2065,931,2897,-389,-1479,585,-230,-2185,4347,1554,-267,1696,-4780,-3543,1759,-228,523,297,-7969,-3988,-571,-354,1122,4314,-728,227,-119,-2170,-2643,1565,5138,1151,-4770,1450,-759,-1786,4792,4960,-1032,1748,-1903,-1748,2922,486,-159,2897,256,2396,304,-522,-5080,-4453,-7555,-1258,646,-3124,-64,-3587,1970,3746,-637,-990,-3217,-4461,-3594,2919,2885,2503,-1363,4135,2660,-2242,3293,1795,-858,-1350,1352,783,-3976,2863,4430,4338,382,1589,2344,-1276,-1360,676,19,-2563,-3668,-1575,-1813,2611,-1484,1152,-4176,620,3121,2868,-1520,-1011,-3735,-2677,3229,-3275,5298,2748,-6324,-606,2952,-1479,541,2416,988,277
4457,-586,8347,-1256,2098,1161,-1896,1,1627,318,578,-1018,2502,-1103,2416,-3820,3991,5880,464,-153,-4403,3798,-5259,-2217,-4192,-2324,-3050,-180,1390,2901,-6044,382,2281,4418,-1576,-3088,5374,-8597,-4037,-198,-2073,-285,2263,-472,617,893,3220,-3607,5447,2788,-2941,69,1892,-3214,2397,556,677,-2047,-1396,223,4474,-3156,-2072,-447,1953,-3058,795,-927,2729,-834,-1149,-6729,-5585,2743,-1339,-1984,1877,-1392,-1222,-306,5341,1708,4041,-3816,-98,-2401,-5785,-60,-962,-4177,4411,-1998,5005,701,4266,-2772,-4086,-2576,-2270,-450,-2190,-1020,-824,2254,-671,-1187,4370,-1535,-4716,125,-3979,-2338,-2116,-3801,296,-434,3187,-1850,3860,1902,7217,-3894,-2873,572,1924,687,-2855,1115,-901,-4580,-646,-110,25,370,-2161,-5331,-4669,2052,1245,-1307,-2541,-2050,1399,-6432,5828,-277,-5392,2264,-5205,-3094,-2402,3914,1176,-2862,-1437,-685,-5392,-1940
-5196,1608,-3502,3557,-2167,-836,4555,1264,-4263,5796,-2234,-2755,-5547,3511,-4612,1658,-4173,-5502,407,-1815,3698,-8010,-325,192,1377,4955,3290,4737,190,6936,4616,-1596,-2020,-4460,2131,5078,-2210,3369,-917,1900,-2308,-553,1266,-1482,-3024,-1888,-111,3636,925,-390,-3876,2460,-102,954,-2422,2016,2230,-6229,-2253,1026,-517,5412,3051,-1814,-2316,827,1397,-423,-985,1123,-225,4170,4530,5416,371,1690,-2385,362,2056,-4673,-4687,207,-430,5333,1097,979,2455,-1475,-801,3525,1554,1233,-1314,-2818,684,3928,2088,-479,-3010,993,-702,-3108,-3093,1748,4266,965,-3825,-1094,485,3464,1756,2062,711,-2215,-1553,-2595,-1216,-238,999,4115,-6340,3377,-1210,-783,407,-798,-522,-2317,-482,2382,902,-3501,-2244,-3649,3969,4177,3344,780,-1978,-419,3216,807,4204,549,-346,-1928,-385,-1245,7179,-670,2451,-4254,-1491,3156,3590,-2138,2782,4491
-358,772,5095,4837,-932,2333,1587,-1799,-1460,1510,-140,-5374,-3320,-3684,-114,-129,-221,-170,-2915,3225,137,-2392,170,-891,-2059,-1381,-3483,397,2635,2891,108,-1259,-178,3869,-1032,-245,7057,-4608,-1732,202,-4072,-684,3566,-337,-2388,1233,278,-5062,1004,335,-4403,-425,240,-5127,4020,1991,4422,-111,-852,-2863,2829,-2150,-1130,2498,-773,-2804,26,103,3331,2142,1723,-3555,-2324,2601,5450,-751,610,898,-1177,-4768,2379,564,1372,391,781,439,-6263,-3386,-976,687,1313,-361,2272,2633,4639,831,-3044,-4638,753,5821,1808,-4699,-7499,1098,2271,-2228,3430,554,-1808,849,412,-908,-917,-4710,1199,1255,-537,754,2419,2495,2253,-1253,-3306,-205,-3249,-806,-3553,-4775,-2039,-5748,-1347,-2592,1230,-1139,3071,-1311,4280,-2173,3710,3648,-2673,-3935,-21,-677,2329,-359,-3368,-2724,-2226,-1578,-208,5066,-2359,1220,988,-300,3349,2060
3051,-1223,5434,2058,172,4335,160,481,-1864,26,-933,915,504,-5273,1295,422,-1954,1463,-435,2161,-1207,410,-1185,-3199,-3535,521,-3239,-1313,-1710,-5206,-6428,-239,407,3494,-4664,2597,1771,-1341,-2251,-548,-1427,-2465,394,210,897,1115,-869,-2560,-4356,92,1390,3124,2576,-2176,4482,-624,3363,-985,1226,-996,3070,-3715,3434,2445,-2078,731,-175,-6036,-2090,244,1606,-494,-775,-14,578,1019,258,-308,-1484,3339,209,-692,2436,-6084,-458,1298,-4272,-4191,554,-572,-4509,-838,5017,2248,2018,2356,-3210,512,-2017,1984,139,-996,-1923,-2029,-1146,-1153,4208,2474,-719,-2771,-471,390,-7118,1829,-1884,-1049,612,3120,428,692,702,1755,-1566,513,-201,-838,-2850,1392,-2903,-750,2316,1934,-1772,-136,378,607,455,-650,1499,-2003,-3498,-2249,843,1648,-1670,-4209,-647,-1401,2341,3678,507,1310,-178,324,-2013,-761,-2122,-573
-118,-2237,-2506,-2838,-23,1895,936,2430,-357,-2181,1147,1402,1819,923,1927,362,351,-2576,4960,-2647,-3216,-2832,-489,-1812,-455,1323,721,1836,-2964,-98,114,-1138,-4282,-615,2065,-3296,-3734,1314,924,-1910,3967,4595,410,-1761,1770,-3078,-2848,107,87,2277,1282,-1184,2404,1531,305,-67,-3140,-180,334,4519,-841,4554,3961,-5137,-682,1930,-227,-3919,-4261,-2744,-3111,2456,2182,545,-1972,209,-1948,-241,-845,-993,-281,352,-1135,-488,250,4040,112,5721,2661,1742,3170,1148,-142,-569,-3850,-820,2624,-3438,-368,-2339,-100,1351,1970,-2213,1656,1584,-5800,-2003,760,813,-986,-2327,2023,-1215,-2431,-1839,-1464,1210,2206,2780,3457,59,2473,319,-1153,1907,2535,4156,3826,4292,-3688,1783,1159,-2563,-2358,29,-4055,1495,-1077,-4643,1375,-742,-3065,-2677,-3114,-1415,807,-64,288,3597,1193,2086,2998,1336,-1521,-3199,-104,-2654
1361,-1852,1666,-2152,4742,-1193,2606,-607,-4935,5849,-990,-142,2221,1151,2068,-1508,-3680,70,2851,-1451,-575,-5039,32,-438,-3773,2531,1458,1947,4769,5120,1118,-5574,3584,1251,-1104,-3249,2495,-5159,-1435,99,-603,-3881,-584,1888,3451,1098,-552,376,3187,-3265,1543,1016,5611,-6403,606,1332,1014,-3596,-86,2085,-1764,-3937,-1938,-2630,-79,-1382,2567,464,3791,220,-1009,-4005,806,2993,579,-35,-2724,-6370,1935,-4822,1417,4635,2161,-2101,5196,2444,-3052,1723,-1555,3184,5437,677,-3387,1494,271,-576,-1368,-2909,-2315,2441,3475,-3645,-6753,3782,-720,-4731,-949,1834,-360,2042,-5380,2351,-3481,-4321,2511,-1788,-5058,-271,1460,3131,1233,8,-1026,5328,-1573,-110,-4459,-310,206,-3920,1509,-812,-1132,2561,-1547,2059,1112,5551,1844,2883,-3622,-184,1000,-6427,588,-1370,-3494,347,-120,3429,-2053,3251,2817,-3218,-1502,1220,2153,4915
-3549,2394,-1813,2570,-1150,-2194,-2136,-71,-746,1744,3995,-5716,1793,-1305,-5682,4165,-4138,1591,-3388,1676,1480,-1895,362,4017,-251,1576,5126,4254,2752,5077,2389,1561,-2049,-6,4129,-1419,1791,2008,359,-65,-2792,4245,-440,3508,-2592,1366,-1376,2306,1683,2829,-2691,-4090,-3600,-2662,42,2720,-2404,2143,-6677,-2971,2055,3378,-2702,2778,1804,-1791,2819,1014,-102,-3126,870,1167,2288,358,1470,-1231,2620,-2464,-2235,-4238,-210,4426,1978,2381,-671,1778,2426,-2337,-3651,-594,-4165,1113,-2963,2161,2290,2093,-916,3188,5074,1631,-3234,-2333,1602,3938,-1240,2775,196,-1931,-3704,-1741,-149,-4022,3225,-127,3029,-687,1014,4042,1998,-6420,-2819,-391,2253,2055,-2479,-1065,2571,728,-314,1224,3461,1138,428,3155,2220,-1069,3610,2407,2284,-2208,-1308,-1139,-1120,1446,4797,-3426,596,-132,2078,-2406,-930,54,-4290,-474,2612,-6764,3461,2892
1564,-4012,2402,-4698,2554,3886,-1858,-2082,3321,508,-3918,1116,-808,1248,676,1033,-483,2862,6544,-305,-4333,1964,564,251,-5868,-1238,-3916,848,-3585,-4758,1780,-976,-1232,5246,-7248,2696,-711,-4025,1228,-2513,3125,-4,4253,-211,-1989,-537,2536,-4240,-1150,-2230,-1722,384,-823,545,-496,-646,-1424,253,121,2144,-2530,-3957,2439,-2637,-1956,1288,-2885,537,-2047,-1072,-4084,62,-348,4512,-1551,825,1401,-4136,-382,3605,-1772,1323,6255,-3827,892,-2997,1345,-1271,-1048,1020,4375,-3318,-2626,1267,-1979,-1206,-1062,1313,125,-1316,554,1930,995,-49,-2909,-763,-3083,2601,1772,1076,2193,-1501,768,2356,-3345,933,-2695,206,-943,3087,2284,-1981,10,1007,1730,-155,-1156,3483,5047,-3075,-4107,-1258,-56,-1175,-185,-4180,-4604,2387,-2522,-355,-965,-321,-1619,-1178,955,-3271,886,621,-1994,3942,-4489,4098,1906,-2101,-1691,-1822,-1363,-1789
2221,5846,-2966,635,-1746,-5375,-3050,474,-2354,-1316,2080,-2975,-4246,1112,-2387,3357,-2245,370,-2517,-3683,2481,-4860,1126,4857,3349,-400,3013,387,-452,2158,3445,4582,547,3522,592,-2931,5803,-985,-481,-256,1224,-3082,-834,-430,-1627,1306,3478,2536,-1419,1619,65,-204,-2692,-1442,775,-1114,2155,2159,-1778,978,1396,-5973,-738,-2586,-3644,-3458,1988,-1974,-2134,4461,2051,-2499,-2956,-1664,-1264,-1206,1050,-1000,-1225,742,370,4117,938,3048,2099,2127,-1634,-5304,8,954,-1307,-492,-658,3673,-1127,1622,935,4351,2132,3742,-3501,-1437,358,782,-2729,-2411,1034,-1157,843,-1850,239,793,-1279,5266,-625,351,-4966,-1425,2395,2095,-2028,4127,-2750,-679,2619,290,5349,1528,954,1936,2879,1844,18,2874,1934,-2188,37,180,-3713,-180,727,621,1411,3568,4135,-1345,-116,3442,1475,-2311,-3176,-3495,-641,2634,-2251,711,-1779,441
3404,-1683,-1329,-2108,-2038,-741,2719,1539,-945,782,-3164,1891,-79,1097,4917,-590,-2462,-292,2174,1711,3866,-47,379,-208,467,5757,590,-2774,2714,-768,-1169,-137,1310,-3715,-1064,3407,-762,-114,2999,-259,6529,-7466,-733,1026,2289,-94,-364,1354,-77,-2269,4632,4266,2864,-3032,212,-3068,35,3962,-660,753,1693,919,2138,-4295,-2967,2352,-1128,-733,-182,133,3124,2750,1942,-2183,-696,2872,1267,-1182,1673,1522,-1546,-2913,355,-1184,759,2391,1581,4057,2336,3737,-2049,3516,3361,-2550,-3311,1100,2498,331,119,1915,1332,6515,934,-119,876,-393,-1162,-744,200,-1713,-3669,2393,-1182,-1449,-3578,3665,-2342,-258,-4874,1595,-675,4725,2207,2421,637,-3335,-926,1203,-4359,1098,3298,1137,619,1814,350,4602,-1264,3916,221,2790,2793,1476,-655,1367,-7094,573,543,-3632,2047,8216,265,-808,3200,1233,1805,4496,2596,-1907
1204,3465,365,3550,-2505,3295,-2252,2796,2741,-5128,2803,403,-1083,1236,-355,355,2029,924,1500,552,-2387,-3600,3213,529,1439,-1910,-2422,1231,-6415,-1788,-3294,1213,-2191,4181,-899,701,2612,1595,-3997,3845,-1608,-395,1361,-129,-74,-285,3344,-3319,-1500,2852,-2361,-1415,700,-789,1407,-1661,-4187,2207,365,4073,1677,-2173,1829,-1021,435,-95,-2378,-2193,-2626,-1753,1899,5160,279,892,31,-1093,661,815,-2271,151,3800,2290,-1529,-941,-201,-1192,720,1216,8463,1077,1062,-2717,2514,1674,1518,-40,447,-2852,-4301,-1723,-4507,445,3758,-497,2065,855,-445,-690,2317,-6091,916,-6267,-2108,-103,-245,-2078,-3954,-1796,4611,980,3419,-1407,504,317,-3880,894,499,5675,3339,3040,-1036,714,156,-350,2596,1057,1359,105,-347,-1009,-462,-1661,-2433,4123,-1081,854,-1406,596,2134,-2348,-1230,-523,-1000,1655,-1183,-3261,-5556,4070
463,-487,438,-2459,347,-1724,-596,-195,527,184,-1795,-1023,-184,-170,-1222,-491,-841,-516,-579,2068,-1262,121,-1133,281,-581,-1402,-276,1995,1071,-2192,1977,-337,1104,-2256,-1376,918,-2288,-1863,-849,-1445,1943,-63,-689,188,-1009,-646,-363,-1067,1920,46,-1745,-417,472,-878,-3520,-1059,394,159,384,-1166,-1482,-1315,-1878,-1919,369,109,-38,470,1483,3688,-404,-4764,-439,-177,-2148,1635,2834,1553,195,1260,1598,-3241,3857,-2095,-1660,-3367,-1784,531,-819,-1232,-103,-1135,-184,-2958,-2,2342,3457,177,2819,-2243,259,544,-393,3263,-1459,-967,228,-279,-729,2440,1801,-184,1382,4,-353,-469,1206,-446,1570,2953,2695,-2062,-746,-4225,2030,-1821,-1127,246,-1340,1074,2937,354,246,-1018,2510,-1455,-840,622,262,-782,1989,2066,4216,1084,-2110,954,573,-400,-355,-2479,-358,227,-289,684,1400,-108,1535,-268
-3597,3956,-3548,-2199,2498,-2140,-718,-3022,-3409,893,610,-1971,959,-799,-1370,-312,-988,-813,-2165,-6779,3187,1057,-2200,5036,108,-3137,2369,1455,-2807,3761,1523,968,2808,-1911,1420,-1148,-940,4116,-2259,-4485,-5919,222,-2382,3690,-385,3153,1703,5444,2299,1350,-1068,-3939,2303,3655,257,2452,-838,-1192,737,-3535,-734,217,-364,-416,1926,-3029,2224,4696,755,910,-1264,-1245,-2243,-2109,2248,-4391,-465,-1203,-2002,-4659,-1642,1775,-4302,4243,3078,687,6710,-312,-1966,-654,710,-927,-8362,-1091,4331,-2445,-4434,5248,5617,5821,1481,-5559,-505,1241,1957,487,-11,1227,2979,3080,3573,436,1785,2851,-1568,-3305,-1151,1784,-1975,-1966,-3399,-3950,-2300,70,1632,4409,1783,1131,3711,-1274,-515,5371,2222,-2018,1885,-2309,2144,-4967,-2303,-1028,-251,-2036,2479,-3282,5780,2196,1740,3914,-3717,-2328,1562,-2755,3779,1304,2392,180,6048,4215
-2088,-2339,57,-604,2061,1806,3848,-2299,-1747,-1246,-3492,770,-1571,-4814,-391,1016,-1721,-4057,-2641,-902,133,-717,3913,-23,-361,-2824,-2908,-3549,-346,-2455,2722,-3949,-1254,-2232,484,760,-176,-614,99,-3004,-1170,3539,-1557,937,-2595,-333,-1924,458,599,-1055,810,1289,1704,3301,-977,3817,2189,-808,4048,-3015,-75,3971,4226,773,-1092,-1597,-1305,-1699,1398,2360,1447,-2524,-1547,1104,1383,2980,-1278,4153,-2754,-2509,-1019,-5041,808,-4417,1080,-1229,-4586,1668,-16,-2167,-1505,1450,-1144,-1610,-3474,58,-1805,-917,-2335,793,4344,-1527,-986,-496,468,-1659,-2614,2895,-2520,163,1927,4215,182,1097,-1587,-188,1084,360,-801,1311,-2157,-881,-3194,-4978,-1755,-651,200,-4735,487,-562,893,-179,-755,-4541,-1883,1906,23,-2535,2512,1773,-733,-1130,622,-1205,-4085,3533,2436,-975,700,411,5573,399,893,1973,981,-570,1912,-5119
917,-1796,301,944,-63,2200,3761,-194,1132,1561,1207,1128,-521,345,4494,-1708,1245,972,2188,-1472,-1811,2395,-2078,-3188,-502,3718,-118,756,577,2197,-2235,-544,-803,3498,855,-180,-727,-1575,2327,640,4628,-2067,-2407,-520,2264,-2053,-914,-817,-966,980,298,1112,353,572,2135,-1549,546,-238,-1508,2194,-923,1813,1657,-335,870,2831,-642,-3225,-4429,-1868,-2913,2766,228,-958,-912,-406,-1325,717,3585,1041,-964,1923,-18,2238,-1607,764,-2286,1782,1510,2151,1993,-661,500,728,-365,830,1918,-1387,-1672,-1422,3784,1752,2170,-2580,1072,-574,-360,-2205,1974,893,-4082,1818,-511,-3552,106,3376,-227,-4144,-1658,-984,-543,2705,763,1297,2494,410,797,-2366,3269,-2251,-1867,1003,-1131,-1691,-2432,1873,-2171,-2626,-2543,1077,135,2863,856,-3022,394,1079,-1944,-1301,1670,-190,-1129,-1862,-478,-1876,-2104,3301,-1927,-325
1000,503,298,-815,-2311,-475,-3208,2564,2870,-1696,224,-981,576,491,1386,-1415,-477,392,4099,2338,1341,1122,1634,3,-418,774,138,1510,305,-907,1946,3778,-2707,518,-1675,730,-1492,399,71,1163,2994,1277,-1098,598,-1495,-261,672,1608,2900,947,1390,-3092,-1773,-2557,-2321,-1311,-2260,2351,-1137,-480,-590,-2541,-3254,-3995,-1733,-351,-678,1667,930,242,-1211,37,1850,286,-4866,-927,2126,-397,499,3857,-44,-322,857,-2397,662,1130,2437,3443,698,-2550,-1074,561,1563,-1345,-2644,1893,3490,214,2785,305,-829,1058,-731,697,629,-525,643,2525,784,613,331,-3596,798,-2660,1379,1408,276,1077,1117,561,95,-1317,2728,-818,-2561,-81,1007,1790,-1106,1937,773,695,-532,805,1747,-2390,-1492,-726,-1356,-919,478,61,856,3056,38,-240,928,-2823,-3019,1927,-1200,2803,-1223,2744,1683,97,1017,-2059
211,-2219,1714,25,-971,1831,2540,262,1786,372,-1223,1391,150,-845,2504,-1645,617,1004,1717,-1857,1227,3329,-2212,-2284,6,-289,-780,-2564,-79,138,-946,-284,-1046,1107,2283,208,-3763,2332,-1227,1558,1159,-216,1278,29,1205,-3601,-521,1617,-118,1958,-3312,366,1110,2403,-58,115,4901,442,-1254,-2421,-10,2953,735,258,1936,794,-1335,-1461,-1825,-3539,-231,639,1962,3899,-330,-128,1424,4306,1808,711,349,-2301,752,1564,-1896,-925,-402,2249,1172,-2575,1513,-464,2835,-3384,490,-3477,-1723,-2867,-4345,-1307,-2404,1680,4056,-1645,1312,-1505,-1116,-1041,-606,-404,-1671,-1217,-123,901,1345,1625,2848,540,-86,267,175,1537,932,1200,680,236,1134,-4141,-1228,503,1118,-2488,-1874,-1885,-2885,385,-2423,1434,-2955,992,3516,1045,1132,-1228,-582,1243,410,-1047,255,1582,1146,203,-1150,505,873,-381,-694,-327
268,-240,-2950,-1056,-140,-3074,-421,695,-2117,-1771,3014,3749,1073,2046,-951,1917,-695,-3043,-1343,-1977,-2545,-820,-2515,120,3854,2195,1533,1419,489,941,-1394,3026,-1455,-3652,3849,-1521,-2089,4644,3806,2841,-1155,595,-789,236,1678,-2125,-796,1881,-5233,3060,148,1162,-1468,2054,663,-1021,1985,-334,-214,33,-493,400,3834,628,-1830,661,1179,-4210,-1712,-964,-182,1320,3027,-2531,-775,-999,782,-1533,1762,-1883,-646,-309,-1055,-890,-2693,2426,1986,998,-1361,-3035,49,-83,-468,-1625,-3828,-863,-353,-3342,46,297,-1573,-746,326,-2169,599,-332,-1206,-1985,834,132,-3028,3280,-574,4909,1264,-1140,85,-24,1593,-3877,411,904,1338,4958,-532,1728,3209,-1983,-998,3191,1920,-1364,-2741,-2382,-2161,1834,3518,-1335,-671,-1221,-291,-1732,780,600,-4785,-2509,1227,658,2649,-4328,-1198,-1730,1390,614,150,-566,1101,-1157
