192,435,128,37,261,-487,-229,316,172,196,1164,-391,-716,-40,-93,113,-895,-670,430,-401,-220,-351,-924,59,169,-133,539,220,-605,-445,-158,-34,437,-643,454,-134,365,967,532,-46,-114,477,-404,-543,947,-747,124,-980,446,-127,48,1156,-1160,408,1465,-514,558,-218,158,-239,-934,444,-744,414,66,-510,982,-441,-162,-302,937,-1490,515,933,-628,-226,244,-150,-821,43,964,198,-653,307,-830,93,-263,77,608,704
858,896,9,452,-351,827,-1278,-566,930,1360,737,299,-655,243,-1058,-170,-1081,284,-72,1406,1241,-947,-1170,352,-927,766,789,-1926,560,-41,-387,404,1241,185,293,197,630,-295,253,-448,-23,-352,435,120,35,-1181,-484,-1133,697,-716,871,5,-627,-73,1046,-939,1098,-853,-808,927,-996,1417,-907,809,456,-578,0,380,482,-662,559,-1550,61,1211,-369,-102,-533,853,-103,41,421,-6,67,-887,-430,1069,-81,-477,839,836
-1057,344,-254,771,1524,-1131,-540,-114,-1040,-24,580,-552,-73,-557,692,200,1947,748,-6,-1161,-1611,0,287,-466,-1060,-427,22,-457,819,-494,-963,-463,-46,1064,-505,-816,-710,663,1096,777,630,458,-699,428,514,784,52,-694,128,269,-844,71,-280,-1061,691,954,53,373,504,256,-435,-440,-1002,140,1436,1153,154,-61,-9,554,932,534,893,509,-314,-379,788,-773,-981,509,-875,-255,899,255,362,-1156,-1139,-512,-298,615
-682,1292,-39,-297,-252,-695,-690,948,1353,-338,-27,-1646,-1001,-865,325,-907,-1049,-682,139,431,466,685,-1219,-882,1017,1572,-545,438,210,390,-330,399,295,93,1153,891,51,-245,575,135,755,-27,-498,621,-102,745,728,1294,135,80,-170,-94,-496,-457,-929,-558,1,186,157,58,-401,752,906,479,-323,-773,469,1191,-336,-227,-325,-575,1104,368,-796,-570,-86,-446,-381,-725,1088,-1233,-1389,-66,-826,1249,165,562,520,-30
-371,1379,-171,772,107,-249,-653,-1304,1275,940,957,-274,-8,-209,83,-199,-84,551,-78,-29,-606,-57,-109,-934,-995,-373,-514,-1300,-28,-800,-144,-504,1044,1008,-474,-124,-726,-87,-140,403,-1721,620,804,1029,705,-32,57,-1552,1104,-761,-553,1684,-469,-95,-333,-1366,-10,-733,-127,475,-353,24,-1076,-129,117,-975,80,1852,-106,21,-94,334,-166,1556,-334,-54,137,-264,-632,-201,-293,-305,-554,-672,158,870,-719,-146,1131,1265
334,-529,388,-92,588,116,495,-261,492,-378,-718,717,-16,124,-108,1008,-295,-393,-435,-467,300,1061,-590,119,590,-1082,149,-96,-1278,1090,261,-580,-53,-83,66,600,364,-161,-546,720,-674,-380,37,-200,622,353,-758,721,238,-311,289,-709,-601,-504,603,648,425,658,-504,-105,271,-764,106,-749,390,34,-370,-1260,-845,810,-160,20,-1153,110,-179,-1145,476,-175,955,611,766,1179,-457,979,-332,104,1058,187,-16,-729
1607,-336,-529,1059,-27,947,503,-1071,54,-174,444,380,-552,280,150,918,-958,-1155,730,1743,-329,-122,-325,1377,-890,-820,1245,-825,-750,-932,-255,600,1309,-1052,212,195,2,1727,287,99,-206,-631,986,-1129,-592,-1302,-405,-204,-31,-25,354,744,-1831,685,295,-603,342,847,-61,855,-295,1110,-216,267,1642,547,908,-899,-214,900,262,-824,-60,1115,57,-39,-798,158,4,112,84,678,452,-644,-1170,-1094,-524,608,1213,-308
481,566,748,104,-275,-1119,478,762,884,-712,907,183,-1272,239,-129,1,-1816,-1295,247,-565,203,-474,-1480,867,752,347,660,-380,-1485,551,-230,-354,-404,-283,208,754,-16,-562,171,200,-549,980,219,335,2266,-524,907,168,772,-179,1261,-197,54,-411,952,-77,481,1110,195,194,-53,-298,-288,1176,-1988,-471,193,-1882,-905,-194,-13,-327,-213,482,-448,-172,-86,170,-453,-870,1007,1385,-1389,506,-1266,304,-135,1393,1230,-357
246,-15,707,-21,-824,418,504,-495,449,92,-809,-294,623,-218,-910,948,21,-165,-400,368,-14,1067,762,-218,15,403,-1106,-528,798,187,768,-422,-391,37,-711,3,459,-667,-1108,-563,-608,861,345,1045,622,-521,-486,119,-294,-951,456,-280,-218,270,-406,-454,-221,457,-794,343,318,414,-726,-836,-577,-548,-150,-703,819,327,174,-661,-1574,246,231,-73,611,527,-437,97,-433,570,-882,-246,1120,125,321,357,-163,-487
1123,73,72,78,-29,864,-212,-731,-796,1265,363,571,-222,-385,-192,1296,885,338,639,-768,1307,251,550,725,517,-800,506,-645,-430,-223,978,-244,349,529,1387,1567,-671,754,-242,179,-235,541,1206,578,321,-805,-679,-1302,23,-849,177,-73,-428,-1274,856,115,538,-970,-422,-1027,-36,878,-1101,-596,1770,654,47,-463,503,-613,1848,-148,-850,-511,275,347,-101,-1007,-48,192,429,659,613,-556,562,610,-437,907,-885,156
-220,444,-726,1248,792,-623,1277,-138,7,-1031,-905,-176,-73,-291,-110,445,-732,-110,-821,488,322,465,234,1498,-1231,-284,-849,405,-696,190,1063,-1003,1464,-54,-190,572,-385,-551,-830,-58,-486,-453,-99,-701,706,-598,482,1030,-229,176,126,192,458,-450,-701,316,1316,1478,-349,-1126,422,-634,-142,-208,-54,-165,-1721,-1057,-59,-222,742,430,-1328,-62,39,-1170,-1570,-596,1173,70,-777,1158,-155,473,72,-719,722,1002,831,292
-1364,1355,-746,-208,1263,-717,-1431,309,96,-477,442,-714,182,-1089,201,48,216,-164,-672,-205,-651,124,-29,-1025,-205,-686,141,298,1971,243,-659,468,70,360,766,-406,-528,746,873,972,291,-344,-349,262,926,1364,-36,621,1603,-367,-709,-1032,-463,-1431,103,660,-674,-611,-193,-89,-378,-342,104,-1538,-212,560,57,348,-955,-1066,-506,297,1138,256,1015,408,1288,-1194,-543,-365,94,373,-538,-14,570,-586,-91,-763,194,-226
610,604,-870,-72,-660,-159,-257,340,1001,72,58,734,-776,377,-56,-875,-1449,-80,987,178,1539,-1736,-1126,693,893,632,952,-293,-278,-14,-563,217,189,583,392,1554,269,-1624,-1006,-1018,-98,96,104,417,-363,-557,-620,343,-47,1070,-145,610,658,-379,-459,25,858,270,-626,-407,-133,710,377,1217,-462,-372,-886,-78,592,-814,-457,564,213,-509,209,384,-291,-414,792,-226,1513,90,-729,-361,-497,668,506,797,-199,589
623,33,-121,-154,-894,-128,940,-533,-158,-425,-680,90,154,-355,-788,609,-745,-482,1345,-463,365,-846,830,575,791,-735,860,-188,793,523,192,795,-1143,-586,-23,1037,136,58,-358,600,-765,754,249,687,65,-788,-610,562,-492,-364,178,-252,240,-641,54,-184,-351,863,-97,-17,96,461,-157,243,-13,-445,63,-141,1193,-772,619,1187,-480,-467,-33,1022,375,-55,250,-670,481,921,-306,-589,331,127,55,800,-439,-1018
-1026,774,-936,806,1019,-435,-562,-367,646,263,267,70,-1053,-655,953,-648,-682,-73,-162,81,-116,-227,-736,294,-924,-336,38,249,-231,754,-679,891,433,366,1376,-44,-1281,-122,181,201,338,-801,348,351,-141,800,1269,343,-90,-23,-300,-510,494,146,-205,-460,-167,84,251,1254,231,194,376,585,294,738,-660,-214,-1262,249,42,77,1308,597,-762,674,-189,166,358,198,227,-1268,623,1126,-925,237,-634,-176,-163,1161
-141,-372,545,70,-469,-795,1660,-752,666,-700,315,-376,1250,1567,-1252,-1010,-436,-549,575,584,-802,750,768,668,120,-214,130,734,-468,184,810,-740,106,-109,-723,-170,-72,-567,-600,952,163,-174,-499,-1248,-447,448,-195,-87,143,397,415,449,-400,1136,-354,374,-898,271,432,66,-127,-1110,798,198,-1580,-615,263,225,-241,610,-1050,153,-876,198,-88,-1221,-458,331,462,87,-405,758,-866,-508,-128,-1592,-619,405,526,-787
706,190,527,189,-827,1056,991,-2057,1491,722,-646,110,132,466,-1802,1326,-1217,-348,-683,931,1160,1841,112,1170,-586,0,149,638,-207,81,2100,-1037,786,-273,499,732,-208,353,-1124,361,-780,-443,235,-580,220,-1417,546,83,-231,-1192,508,-551,-125,-673,212,-1605,907,-50,-445,427,341,-97,77,244,-960,-1234,-1404,-879,151,-8,1208,-1152,-1849,652,-735,-569,-1654,1320,-401,-653,-1032,134,-401,636,44,533,-213,1282,1127,-868
-1357,-7,-372,-358,984,159,-650,-261,395,-1103,-946,590,387,-469,255,514,-52,471,-1320,-1344,53,756,-257,-1833,210,-1916,-529,1185,897,953,-625,-28,-661,407,-156,-922,64,326,106,-134,-1070,-561,808,-209,294,1169,70,859,86,-201,-730,-1461,625,-610,-594,-156,-720,413,-366,-383,-256,-1269,79,-1148,-1121,1467,-917,24,-1303,1149,-1731,605,-277,-45,-251,213,1436,-197,329,344,444,-314,-553,1327,31,-167,1194,-598,448,-296
421,166,-134,-755,-644,1217,-716,645,357,980,137,109,-561,-219,734,-812,-1046,42,41,1845,1840,-626,-881,239,-273,1034,57,137,281,169,725,263,844,-721,1342,920,-424,-405,166,-1328,795,184,-318,-868,-1603,-248,902,-231,304,-43,651,-1129,938,645,151,-391,710,-200,-275,617,37,427,371,1094,-461,-130,-688,803,95,-879,-254,-345,913,-725,-508,-109,-691,-180,63,238,400,-873,8,-370,817,1307,606,34,-579,373
55,-360,398,80,-222,-456,102,483,467,7,-94,155,334,598,-728,-463,-756,371,-968,175,-91,-670,-173,437,-985,1097,157,-1010,-761,159,420,-704,41,-308,-1410,-919,1100,-985,-213,-1003,-22,91,-715,-451,624,405,463,176,-28,185,1258,-108,979,188,50,-87,189,1,415,9,-27,-592,-346,792,-522,-1218,34,-209,-17,-207,-338,-76,-388,-282,452,-351,-443,217,-358,-494,225,-175,-554,-7,-9,160,867,-193,632,-29
-383,462,218,-347,-1186,1119,-181,-221,103,464,232,-129,-506,-878,330,-331,146,590,541,966,835,845,-249,288,733,-96,-515,471,947,219,1069,-82,325,867,331,531,-218,-375,774,-511,426,694,-551,595,-846,-309,714,289,-214,239,86,-202,659,855,-431,366,-125,44,311,38,914,524,193,-187,-483,-718,-495,929,247,-97,-421,282,-153,-1226,-790,-56,626,374,-622,420,-1043,643,-350,-381,-637,151,-625,477,-1104,1384
903,-1204,447,-917,-972,1250,795,106,-1545,1111,118,1247,-535,-188,1441,-977,-922,520,442,718,1594,-965,278,448,868,351,459,-76,-37,-3,-775,1066,-600,-1959,672,594,-368,873,761,-733,55,709,381,687,-882,-1202,572,-359,-815,720,87,-452,147,1490,-528,-385,592,-722,-789,-160,-118,555,896,1140,-8,609,1032,644,958,523,262,139,646,-449,-606,506,-832,49,819,897,1090,-695,899,-712,1629,1275,502,-973,-433,-53
-411,-166,-274,1505,1447,-897,-121,320,-703,-465,-161,-100,-170,-589,534,294,408,-66,-1576,-153,-856,678,35,961,-1238,-334,-318,-696,-369,365,-1009,629,35,62,-210,-684,75,637,1503,133,-215,-263,1075,302,554,260,1238,958,-529,136,-188,91,464,-201,-714,1455,-422,515,299,-161,-924,105,-41,62,1103,258,-750,-600,-705,771,1370,-136,-11,1658,-289,-652,-180,224,31,-795,81,538,1689,512,7,-630,827,-375,170,719
-89,722,-321,376,-123,-302,-559,-406,424,705,1467,15,27,286,-281,-642,-271,-660,1448,658,159,-933,227,577,-161,-585,586,98,1199,-289,65,99,-341,959,375,725,-1165,-146,503,490,-1,356,128,-458,-282,-74,143,-1338,675,190,-20,692,566,928,1014,695,-173,-273,-242,730,-784,-29,133,-137,-742,-338,277,99,141,-504,-134,591,-217,-48,271,518,589,-29,-281,681,385,311,-244,-398,-42,-196,-1902,146,-556,834
-201,311,308,-964,-757,223,-489,-158,1051,586,180,-572,-181,-70,147,104,-251,-687,514,72,-107,732,-565,-1223,541,988,-244,1072,286,-66,326,-201,77,272,235,-407,-434,-51,160,-396,-303,-232,-252,78,198,546,-48,-345,1108,-538,-362,582,-111,-95,13,-977,18,-534,103,300,43,51,251,-249,-869,-492,-251,703,115,-773,-314,-19,1118,98,-78,424,569,309,-612,-809,81,-1247,-837,-84,366,846,-575,483,-401,132
-1024,886,34,-462,-137,-234,-260,80,-202,60,593,-134,-464,-669,568,-584,-185,615,582,-1103,144,-524,52,-808,105,-225,65,-434,590,136,-295,73,-475,-319,364,-207,-303,-226,-430,-61,-47,881,-703,518,691,-34,425,-577,544,-452,-73,-50,538,6,1033,-659,-225,-324,-457,484,-7,-142,-241,403,-745,614,194,891,-468,206,-646,261,721,-56,-1028,352,819,-516,-1030,472,43,257,-1215,505,-282,295,-311,-177,42,809
666,-134,-263,548,248,-318,527,-165,-404,-68,329,524,43,68,-223,338,62,-280,555,-196,-38,-607,639,1118,323,-950,72,-577,-555,42,-28,283,334,-515,461,717,30,319,147,1082,-133,203,53,188,181,-458,-877,288,67,452,808,261,-609,-42,477,504,-186,376,382,116,154,21,-328,-452,758,-163,88,-702,153,-324,1131,142,-721,93,467,-805,220,-438,655,354,299,1354,252,-607,31,-451,24,95,-621,174
185,-105,421,323,537,-159,-450,-58,-204,501,356,187,-178,865,-91,-134,782,-65,-563,115,-91,384,-792,-169,-632,403,323,124,283,-557,-756,-355,-633,227,-523,-297,-35,215,634,-330,323,323,23,647,-157,-335,-156,-846,-40,51,-306,95,-733,-253,540,10,167,61,0,-641,-929,11,-541,945,253,448,402,178,-110,390,-198,-637,707,1014,-229,-342,-260,1041,-530,-130,-579,-567,353,-41,499,841,-127,-555,159,-159
-301,-17,141,-131,-6,-344,230,4,-299,-225,333,-50,301,276,-285,-350,-41,346,224,-104,-4,-183,-43,424,-224,-245,459,8,-142,-362,522,-882,56,82,-523,-330,-224,112,6,496,316,701,-449,-409,270,139,-168,-237,516,207,105,77,859,-48,490,104,214,-17,32,-60,104,24,87,165,1,-189,-118,196,-427,396,-290,419,67,-289,146,-457,-169,-27,382,-122,-562,362,-518,6,25,-448,-312,-325,29,264
43,0,-58,-83,-83,198,-57,0,185,57,-238,51,2,-46,-72,-116,-230,-50,-102,209,288,180,3,-108,286,-99,-32,43,-149,414,-146,431,0,277,510,217,345,-496,-360,177,-59,-587,354,623,-223,349,-404,117,272,-302,65,-437,-222,-105,-145,-48,-353,-208,-15,-45,161,765,17,-265,-95,177,-52,535,509,101,-280,-352,-23,237,-198,-164,-178,65,284,-43,462,-124,132,-63,-265,-1,210,-360,-452,-214
22,0,-11,13,31,-11,-9,0,22,9,-4,9,-17,-9,9,23,-1,-24,2,-37,5,-7,-20,-18,48,-22,-92,94,-28,-8,-60,-18,56,14,34,29,-38,-25,-57,-35,-37,-65,62,-112,115,-5,-72,163,86,-88,-41,21,86,-150,-41,-117,184,-86,-44,185,125,67,-51,36,-125,39,-150,-128,102,-78,137,-206,75,171,-95,-125,-7,45,96,23,209,2,161,94,40,181,-70,9,-196,-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,-5,-1,-6,-1,1,1,0,5,5,0,-5,2,13,5,1,1,-13,-4,3,-10,-42,-12,-37,5,-49,41,-15,9,1,-8,-35,26,29,-42,-17,9,-17,81,2,-69,113,203,-154,42,141,-98,-28,-157
