-987,1022,1142,-666,293,2167,2919,-1004,1426,37,401,3800,-1339,766,203,-1445,-1409,-54,1678,1240,-1178,-1987,-311,2091,-2533,852,-2318,493,2694,-1857,-1199,473,-2018,-1801,-1393,-1010,-927,183,-1989,-4034,-1603,-385,-1131,1558,-704,-1210,-692,1489,248,2421,-2476,-130,1086,1911,2109,2712,1395,-1659,-313,-3038,-401,-101,-1875,-2637,611,1977,920,-2722,574,1641,2501,-213,284,-67,422,4001,-1040,-61,341,-2422,-1046,1905,-1461,-2645,-1408,2478,2656,1109,1419,1358,455,-1365,-2668,1138,-101,-1768,1616,1627,1471,777,2669,-1741,-3318,-315,-1469,-39,-260,1567,2494,26,-757,-967,161,-3322,666,-2066,660,4159,2501,495,-117,-2157,-1645,388,-1636,292,-420,2271
141,2740,741,2310,1123,-502,817,2705,1444,829,679,1129,-3417,1625,-1305,-654,-2403,1202,2165,-2421,3152,929,-684,-324,-182,2706,538,690,1466,2648,1184,845,1210,-1298,2028,1323,-369,882,2399,-1212,-1143,-587,-876,-1525,-1883,-72,-432,1860,-2321,-1068,-5,-355,-887,309,-391,351,-3661,271,1625,-2313,-19,-2790,-799,-1415,1626,-2160,437,-1257,1765,3123,-666,-1552,-734,4,2454,-819,-2390,-3264,1769,-361,97,-243,-1797,-1450,-655,379,1272,2321,-1729,-316,1882,-1455,-1254,1213,-2606,787,1252,1657,94,-1482,121,-18,-2,2659,1452,-761,-2646,1063,856,898,-1989,1179,-2622,703,-1383,2339,331,378,2559,-526,-234,-2366,725,125,-1561,1278,1527,884
-50,-1435,-228,-102,1926,-1610,2084,-913,-225,-728,-951,-1747,-101,94,710,877,783,-1148,-1845,-2609,-2683,-291,700,776,-1478,-3640,814,404,-2516,-1549,886,1009,-469,2361,-3169,1493,-944,753,-188,-1220,-859,-2695,-21,138,-2348,-843,26,-1160,807,134,-1715,-1954,-654,-1800,-391,-876,2543,-464,-2769,-910,-1648,1276,-176,3374,-460,1788,-2633,2078,-2230,-96,794,3073,2046,-748,-85,-44,504,24,-1751,-236,1068,736,1927,1417,-946,-227,561,-1791,-187,1401,-3882,1413,-2124,-1867,301,296,-267,1275,-858,-1908,-793,-1483,-1608,483,-180,2240,1453,215,-16,620,373,-714,2780,1187,868,751,396,284,-1530,1242,683,-1359,-679,168,-741,-1183,841,-983
-426,1259,1769,267,1796,-2786,416,-787,-1983,1491,-1985,143,904,47,-1088,1752,43,432,-95,1306,1751,-2699,494,-127,-1501,-263,-705,-445,-415,1025,1337,669,-1162,1723,-884,-1474,844,1361,102,1556,1225,-755,1186,2469,-285,1072,1538,680,-1034,-1615,-1393,-1613,118,277,2529,-952,-943,873,-173,-1564,-172,845,533,-326,-1609,-1457,1821,-152,1113,315,405,2576,-1042,2041,-1688,-1980,320,-1957,465,-863,-1875,-139,461,35,-345,-1037,-1346,-2362,13,-2432,774,-216,2811,1290,-1396,2201,-651,-1213,806,56,1081,712,1744,2080,609,192,-399,993,-1090,-933,700,2217,-2064,-543,676,294,-3594,-1250,-1311,-301,-51,-85,-15,689,-643,3085,1011,-1750
-713,1379,2202,1635,-157,-4163,286,1293,-1428,-973,-3880,-775,-1083,-1147,-647,1562,-885,-813,1313,-1098,1391,2410,1905,-1323,1453,-1496,369,-1442,-52,1025,-1051,1337,1342,1189,999,-1534,133,3011,-127,2518,119,-192,2926,129,1215,-1695,874,1630,-122,350,172,1909,-4561,-2484,-1690,-2084,987,983,689,572,1227,1571,-1857,2708,546,-2437,-1748,1609,-3003,909,552,495,1418,423,296,-1664,2878,-2032,-820,84,-606,121,-1635,19,1981,-2609,-1820,742,193,-128,-3395,46,1558,-2930,-126,-225,1882,-460,-57,-1518,1628,1059,2970,1804,2114,-689,576,828,-1184,909,3275,-876,386,1493,224,3333,-1503,-1205,1927,-105,1110,920,401,2033,-121,1739,2484,-1118
-1114,704,961,482,105,-48,-62,817,-1970,1517,1127,1446,751,1277,-2371,-1620,434,1892,288,374,132,465,-603,1046,1243,1607,861,-2382,-174,1498,918,-1196,-341,2697,-872,229,-2089,-365,-422,-484,-2001,-1906,738,999,214,-1656,388,1018,-170,1017,652,-1111,593,1546,48,3291,286,-2405,940,-2549,-1204,-2043,1078,921,-746,-2875,246,1186,696,659,-1476,-1402,-733,716,-1158,-928,-865,1377,65,1040,1227,-363,-857,30,-1372,164,2479,-31,-680,-2336,524,850,111,1305,9,-542,1495,574,19,877,777,199,370,-1548,-1008,-70,-255,1161,-1819,-137,-1115,666,-301,1411,-1618,-1198,-406,829,-1098,307,170,-2720,311,18,-71,2001,-2773,-880
-220,-245,1409,-935,-572,1523,-541,-1891,-1188,1893,763,-841,2656,203,679,-298,398,6,-589,-433,-1485,-1428,10,-583,-1303,-942,-1480,129,391,-142,-62,-2359,247,1181,69,461,-709,515,-1041,-1862,231,1864,439,-1114,2051,1918,-156,-780,2401,1080,-148,-825,557,-94,1727,-268,-267,-506,-1860,2863,1613,-1092,-1151,-484,111,-191,-500,354,1115,-346,1007,-264,421,-232,89,-973,806,1105,714,115,-872,888,1106,-1152,3280,-411,-27,-38,95,-1804,-442,-113,809,1117,1565,-15,968,-1933,170,2001,649,-45,-829,-1403,-3667,1027,-433,273,46,993,649,1902,-116,444,30,-4203,-210,-663,-2652,1269,1244,-264,215,-699,-673,-269,896,1183
-603,-1303,-2195,1619,758,480,211,-2493,963,76,562,-2815,503,1818,1294,1064,1774,615,-574,109,-279,-2649,-1115,-12,-1346,1259,2969,-630,-1223,-683,-334,1069,66,-240,-963,1395,1426,-580,-653,-1384,-350,-107,-115,-1224,-187,3616,-1543,-616,-2109,325,-1706,-2851,2461,-451,939,-231,-83,1040,-2021,-464,-1338,0,-1177,90,785,1177,1381,969,2857,399,-1216,150,103,352,538,-1970,-714,-13,208,99,1677,-1679,212,1364,-2421,433,-377,-2168,72,-494,777,154,-1580,187,-3434,3277,-3367,-1079,-1234,-1427,-3610,-808,-1609,1524,-808,740,558,-1373,1849,1297,-2497,277,-1235,517,2125,-387,458,-1798,-1912,625,-429,278,1449,-1145,-432,-622,1041,2443
-299,-1004,-3087,221,-953,283,387,-1283,2133,-2362,-1360,0,-892,-465,3892,-240,81,437,1354,1134,462,-1,-15,-1,1350,-52,497,-731,-1663,-2278,44,617,-33,-1731,1473,359,3001,-731,-1773,-426,1021,-1665,-1249,-279,-1417,1148,-2294,1361,-1741,940,-143,2605,1137,-1825,784,10,2464,1687,277,344,-1315,3445,-1415,-971,727,1843,621,493,-158,1697,563,-1153,732,-799,1085,1440,761,2294,-551,-1251,747,-615,-1511,2558,-761,609,-1866,-215,816,2586,171,738,-2549,-761,-114,1793,-3134,1541,1507,-301,-1700,-45,-1094,-333,1288,-678,1053,-274,2265,1413,-1488,-2828,-1192,-1110,1789,-126,-440,-1538,246,-1596,-742,2911,-89,-2288,635,-1771,512,2698
1382,-1477,-568,-2239,-1952,2064,-2400,1936,-274,-1222,-238,-1528,674,-1915,-131,345,-1686,-943,199,347,596,297,-1255,-1524,1856,-725,897,-149,492,214,1088,-213,961,-2951,843,309,2523,-205,556,0,481,2373,-331,-1457,2227,-146,2592,-863,832,739,485,2025,-664,459,-2490,-325,-2420,2549,1111,3273,630,1025,-1518,-280,1744,-801,-254,-2065,-1011,-1519,-992,-660,-549,-1365,-6,-69,970,974,-2446,395,430,-1025,2132,402,1239,-470,-48,-301,310,-790,250,135,772,-947,911,-1640,-679,-14,-1400,-883,119,819,262,-431,1083,-1902,-862,-476,-1794,-2469,1079,-62,470,-735,-802,8,-1168,-179,597,836,621,1638,805,-882,1566,-2335,-1276,-726
-2387,2338,968,2114,-719,-1222,-190,999,-764,-2259,111,1434,-290,560,-2231,3045,21,2041,773,-203,898,-570,-1747,1859,-345,412,2224,-142,-1959,2443,-751,18,-1082,342,-1067,-324,-347,-192,2423,697,-158,-1343,-1797,101,-1766,1194,1567,439,790,-283,1803,-94,194,691,-1508,-1219,-937,37,-1362,-366,-1084,1094,405,840,-348,-1245,2529,711,1993,1024,-2972,-1222,492,416,86,-1113,-993,-919,1917,1180,-18,-588,-2098,-7,-1470,57,1349,1097,-1323,-2218,-1343,1465,-595,-1013,-1316,1244,609,-2100,-1648,-2232,996,1352,1117,2712,873,479,-1275,461,-1928,-319,224,53,-1525,883,-1503,1468,-302,1572,353,81,-1099,-1221,372,-560,-1487,1148,92,1628
2421,-2676,-1190,1336,1863,1419,-732,1252,780,2184,-1350,-2178,-47,-718,-408,-1323,-921,-1062,2547,-306,854,-2584,-1898,-1646,-135,1998,239,-630,699,-1567,603,1281,495,1020,3054,-2109,2869,1906,4428,-160,1027,673,38,-4180,5005,-567,-2038,2391,-609,-1210,-2254,-1456,569,3057,-3490,-1537,1092,-938,-842,1965,1809,-2589,879,-1625,2589,1981,-285,-152,2335,-663,108,-1400,-1097,2065,1683,-2721,208,1780,2111,1288,403,-841,1320,2475,655,-2026,1447,475,-646,1186,-255,-2982,-866,1674,-2486,-841,-701,-512,-40,-1663,-3504,692,-1225,-1006,534,-2249,-1837,579,-303,-456,-342,-142,-864,1073,-2093,638,96,-3130,1139,213,1539,-2122,-574,190,-1152,-1309,777,837
719,-1267,-791,1131,-1042,147,-325,-331,-1518,1971,-349,-2928,-107,-1210,-2113,-625,-2069,-1247,-1412,-133,527,-833,-119,-2127,398,-130,857,-2455,1729,-234,1662,1579,3232,-1560,-466,-225,-439,1088,-1176,1913,380,970,3283,-71,1881,1193,533,810,-2870,-512,-740,-2343,-99,981,-723,-1046,-3754,2523,-26,152,2123,-1060,-74,903,1115,274,-1554,-663,-2161,335,-1356,1843,1263,426,604,-1215,-384,-938,-2255,165,948,-18,364,-2190,579,-1034,-2865,-2172,-71,827,-555,-1154,3245,-339,-392,-254,-1110,-1918,83,-356,1008,-389,-851,794,-310,-2081,-351,-1935,-1996,-1161,585,253,672,473,1158,-207,-345,-1593,-882,137,-1755,-847,858,-117,956,316,714,-854
2668,-1555,706,-827,-161,985,-1099,-571,278,2765,-66,-3681,2023,-324,838,-275,915,-2953,1170,961,-664,-141,-1724,-3234,259,709,-2698,1648,1290,-109,-210,53,363,-610,2387,-1741,-135,1607,-1024,1871,2530,2606,2308,-2602,3678,1406,1286,-1638,-1462,828,-791,-977,824,769,-111,-1256,-2290,2059,-548,3118,1016,-3104,271,-1337,1592,1260,-2402,-1244,523,-1113,2612,23,-930,1433,2047,-2746,-985,1301,778,233,-161,-666,-763,-1329,2382,-851,-1844,-2035,-646,-317,1104,-983,3743,540,1931,-562,-2281,-2046,-814,3619,-1554,213,423,-600,-2247,-1562,-742,-1474,1444,-786,2212,550,-739,141,800,-1639,-777,-2984,-2958,741,-932,853,473,752,279,875,891,-2015
-477,-1039,322,268,2370,-2270,3224,-3556,1709,830,-2095,246,873,210,2462,1105,4376,586,-1259,2185,-4946,-24,2117,2249,-1311,-776,-1743,138,-2,-1181,-2141,3425,-1229,540,-829,-1718,-4268,1309,-1001,-2035,-155,-3169,12,2829,-1472,-1538,-2366,-865,-3911,134,-2383,-498,-104,266,961,330,3591,-689,-1210,2574,-2024,-2247,1596,-700,-957,2890,-457,176,243,-717,5938,3540,-646,739,524,2431,79,513,1116,-1280,-224,804,-3046,799,-1089,2595,-484,-554,738,-249,-449,-653,-1200,1398,817,-1267,-486,-459,3123,856,2712,537,-1874,-3144,89,-720,1364,424,2963,667,368,-1596,525,-903,3512,-416,-240,404,-1802,7,-502,668,443,430,-2336,-58,853,-98
824,-247,523,-431,-422,1514,1065,423,-424,441,-348,1422,461,98,-463,-2696,-2103,33,-927,-1579,829,-1644,323,-993,-1789,-370,485,304,-1109,105,-772,271,891,-833,-389,849,362,136,170,-1380,-1297,909,753,-963,-191,-619,-110,-2180,158,44,-2108,700,881,699,894,-46,-927,-337,1381,-1155,1480,-80,443,637,-650,207,-2502,-723,-1405,-569,-167,800,-438,-110,-149,1645,-1135,1202,-1437,-147,-392,-1253,797,-1852,-649,-249,-1137,552,973,2400,-496,-1091,65,-402,1,-1630,323,218,-685,1851,838,529,-1870,-2064,-255,-852,-1459,421,-539,1066,371,-15,381,-241,-437,-745,2310,570,535,110,721,-2345,-2663,861,82,-1159,1711,-769
1352,-2569,578,-2294,787,784,-3503,-116,277,1043,1293,-4687,-28,-2356,-45,959,893,-3593,-454,2148,-2310,54,1538,-2473,697,703,-1240,2247,151,-1001,-754,-1562,1886,1174,2090,-1761,-138,2010,-2164,-1407,279,3438,-1229,-925,834,-1022,606,-4636,1028,-2726,-1206,-383,-2101,-1349,-1707,128,-746,1158,2970,2776,-824,-4934,-1627,-1541,1827,-437,-837,-10,1719,-4454,2808,2011,-1721,-906,-571,942,100,1294,151,1971,685,-871,1194,-335,1951,-666,-1579,-1368,615,576,2609,304,1375,-543,2931,-721,-2686,252,-60,3173,-699,-327,111,-3510,217,-1877,312,378,-2498,-2083,2597,-16,1759,563,1251,-2122,231,-1495,-3386,1756,-1602,1120,3567,1870,2249,2066,1366,-3408
1572,1515,1784,31,613,-1245,200,2297,2258,-851,-59,-966,-2253,2299,1320,-316,1505,-544,2038,144,512,1622,-753,-481,1650,-183,-1106,664,-310,3338,-963,1403,1064,77,4600,-843,-1602,630,1142,2264,387,248,-14,-1444,1904,-2027,163,310,-3007,-569,-369,584,-2385,1428,-1589,-909,-1768,1850,696,1062,-1905,-1761,1744,-944,804,-1241,35,-597,183,2500,107,162,-1252,-234,958,-220,-2559,-2499,2245,1222,266,706,-616,-579,-286,-198,-1798,-513,-2269,-2271,-1728,684,2179,1440,1301,-3823,1699,-253,1573,583,989,-212,2718,-530,2012,-1286,-1822,2340,1447,-970,1452,-264,953,-355,-3104,1217,711,-131,104,333,-1149,1897,2154,3168,-1874,220,3129,-1836
-1427,3491,1479,-760,-1590,84,51,58,-121,-753,1154,4563,-1217,906,-149,-350,-601,3846,-737,1281,2074,351,326,1416,-340,549,-2500,-471,567,3159,-373,-997,-2583,-949,-266,1054,-2713,-3322,-133,-2380,-860,-1160,-1179,958,-1495,1111,748,-793,-259,-362,799,3985,883,704,2774,529,-45,-828,625,1021,-372,1472,1655,-1634,-3239,-1816,2107,-118,827,1765,-1094,-1143,-1335,-1417,436,1212,97,-323,1607,744,-1344,1134,-122,-1386,-143,1209,1683,3032,-1460,-1886,2560,110,151,1807,625,-1422,1724,129,1031,437,2531,939,30,814,1160,2110,-651,1429,-1890,-1875,-1203,877,-530,-1033,-2297,-742,-677,2804,2350,-2230,-1579,2705,327,118,422,3006,-1550,-171
393,-1198,-2137,-735,-443,-285,-2037,2031,812,-1904,-633,-1441,-1488,-810,122,694,-1611,-1631,1130,960,73,1062,-1486,-159,2356,-1080,-77,-829,106,-462,2220,345,392,-1102,780,-1155,3168,1056,523,33,1536,-839,-937,-2027,1160,-2128,313,565,-181,-308,975,559,-1700,-213,-2038,1379,531,1771,1106,833,-1050,12,-1432,-1827,-105,1055,-328,1028,653,1472,-965,-1484,73,-1753,-1133,1275,2333,-814,-151,1541,181,-500,671,3141,63,-2970,695,-575,26,-1521,481,1858,-968,-1774,-358,-1402,-2039,1835,622,-1497,-1919,-1189,2531,1403,2386,-1576,431,-1797,-3005,249,-1315,-2013,1163,587,-1733,1362,227,-432,1569,1644,18,809,813,-2025,3487,-457,221,269
1093,-671,-2643,1542,1184,-2614,1766,-301,3325,-661,-1009,-192,-798,1143,3134,287,263,-756,-2515,-1644,-1442,2483,484,-1233,1005,-168,308,5126,-988,-2672,1998,5335,-531,-102,969,2663,-694,1537,1744,-400,3480,-1626,-1125,-1011,191,-2620,-1440,-214,-2876,-3119,-865,-280,-1055,-2030,150,-905,3228,238,-1369,371,1373,1510,1419,1806,569,1985,-1863,-201,-1272,-445,19,391,-1080,-841,2577,1101,-2590,-2470,322,0,164,421,-174,2070,-2107,-265,4,2424,1920,2776,825,-981,-1940,364,-512,410,-1021,2421,-1235,-1157,-651,-10,-1772,722,1492,-741,-280,-1206,536,1390,-723,-2812,2152,-1584,413,2528,1758,17,923,-3083,-608,-102,196,1102,344,-1519,665,-608
-384,2198,491,1459,-1288,-720,839,-165,1140,-1143,25,967,-1151,1900,1704,-207,-1292,742,-561,-1649,1722,1474,600,-1348,102,645,-247,1481,100,775,-122,427,496,236,170,393,-1283,-355,-29,1110,1693,-290,-479,-684,-28,150,248,1207,-965,-1135,846,1336,-1456,-1181,483,-1509,-419,-158,-495,-1583,2499,839,1282,-115,-250,-128,-942,28,-2032,1379,-1519,-287,620,-640,2594,371,-2101,-383,768,-752,568,409,-1793,-1781,-399,799,-1169,989,-1128,2223,-943,-1484,-349,18,-1416,1466,1468,-194,613,588,1023,170,-153,462,-1115,-870,442,381,679,257,352,932,1242,-641,-604,432,1243,885,1193,-2738,-449,429,1034,480,17,570,1577,236
-1114,-1366,-2045,697,-1374,2057,-46,-1697,-1590,425,1126,1374,1890,798,-481,-1913,14,462,-3377,187,-2031,-205,843,-713,999,2208,1808,-2272,313,-408,-1516,-855,-131,800,-683,282,215,-1451,-1985,-202,11,579,-1834,-409,976,1164,-2685,397,11,582,473,-2595,1687,1482,1305,2743,-118,-2275,454,-1095,1270,-885,-511,462,-123,201,450,396,-806,-705,-1106,-559,303,-668,-1034,2571,-311,1091,-1213,237,1298,-1804,-783,-730,-1218,862,-1025,295,664,1459,1814,-592,-2269,-1272,-101,1461,3,-2220,-989,2581,-899,-582,52,-779,-3058,-54,2879,-3078,865,1294,-1807,-1479,-184,-637,988,-511,2646,891,-43,673,-1543,-1021,182,-1605,593,-948,-491,716
401,1082,956,486,786,2437,2110,-931,-1293,2456,1485,2048,448,652,-1535,-233,-911,797,-231,-273,549,-3899,132,-816,-3207,1116,-2936,886,330,1410,-429,-1878,-1364,1039,-1521,-1593,8,-1558,822,831,-790,812,-1168,219,-1761,4535,-595,914,1500,396,-68,-4306,981,1838,2216,436,-2130,-2466,202,-4205,1756,-1156,1537,-2512,-286,181,341,-863,806,366,269,1983,2184,656,1606,-321,-2053,-675,1357,-1620,-1029,2306,-935,-4600,1243,3010,110,-206,-1078,1720,1029,-1314,115,142,-1569,2591,792,-2070,1024,2824,263,278,-498,1965,-2072,1104,-1862,709,3115,282,216,2113,-2271,-146,77,-2416,-1345,1047,-811,1676,-2060,-1410,-2344,-619,-4332,1740,1047,750
861,1574,271,694,948,-2615,2109,-1265,518,2627,-1361,1611,1749,2949,1919,-1047,1626,1390,-731,1736,270,348,1572,709,-376,2317,-2205,502,-38,935,538,1593,1302,689,1077,-1148,-2552,857,1322,1430,1622,-638,615,1467,-1296,412,-1867,-939,-4889,231,-115,201,1952,769,3888,206,-660,287,1226,-2033,-1856,-277,2488,-1491,-2511,-656,-913,-107,-1513,657,1839,1674,-3583,2231,377,1299,-32,-451,554,-174,-1468,118,-1771,103,-603,541,-1570,548,-709,-942,-377,-1461,1634,1410,-812,-1330,871,337,2601,2509,512,762,2525,-129,-150,58,-1123,-237,1800,2281,-1056,-22,93,-1087,19,974,-124,93,-1096,-2123,262,-1276,505,1238,545,2681,1451,-1566
-480,-1205,455,-3342,-226,630,1525,410,-1334,1116,-35,1257,2344,-668,-360,-1267,1067,1354,1478,3056,-3132,-1483,242,2878,1300,-3161,-1511,-1097,2,221,2039,1232,-3567,-2197,-1914,-318,818,-1809,-1895,96,-2548,175,249,3340,-3039,-2284,84,-888,2340,2957,-1294,-271,330,620,281,1609,1100,-1514,1379,-945,-614,3169,-484,-15,-3243,-2358,1305,-2114,296,574,1843,692,917,-480,-2509,3143,2366,-255,-3575,182,-1150,2435,923,-2125,-1864,459,2142,418,52,-1943,-374,2412,-637,325,2535,-1985,-404,939,604,-1220,1768,1413,1117,-2758,368,-350,-799,1443,-3239,-436,-332,-2294,1011,-499,1327,-3193,-1238,2982,-4084,2825,1550,-299,352,388,-868,-104,-2044,-1255
1200,2082,2093,-2443,1309,-797,1462,-381,467,-812,1045,2766,2416,808,456,2781,1104,268,-1847,81,-1512,-438,-787,1089,-2704,-1960,-1718,3216,-2106,2018,1218,-788,-3547,1386,-3633,1249,-914,-1978,1468,1387,1152,-649,-2604,2355,-2091,1444,2405,-1181,2002,56,444,-802,277,217,2122,-2686,83,-227,-1709,440,-1185,792,2990,-736,-2410,1376,1674,562,1241,-1338,865,1817,-2105,103,362,-1612,-283,-1317,2175,-1084,-2065,1240,1330,-1184,160,506,1120,-186,-1577,-1594,-1324,1122,-114,1640,-500,-254,853,381,-158,1944,1279,558,-946,2211,-90,3169,-1395,1607,1366,-1809,2827,1352,127,-2141,-2350,188,-667,917,-871,1229,656,-703,-1157,2044,-1083,-719,-58,-1834
1026,-239,160,-1251,-305,778,-1107,250,569,-638,1409,559,1230,-2258,-690,2250,829,-339,-1133,1680,-2662,2307,694,-813,189,2782,1033,1620,-1229,-489,-694,-1483,-1472,1438,-71,890,-922,-1380,-66,2335,-1449,-904,-2036,1542,-938,-176,1310,-1678,866,-108,3448,628,-142,-493,-1878,-1900,-482,-600,242,1794,-244,-3084,1027,-1417,1383,859,1252,1294,1780,-3229,1457,719,-170,118,319,-2148,-859,1395,1244,1267,-416,894,-2215,-183,-605,1317,-27,-50,-162,608,150,1321,-1580,902,1126,270,-1324,1024,-534,2151,-312,1639,-1615,-430,2042,-232,-2268,-1392,280,-2116,3979,-339,618,748,-1545,-73,806,-853,472,1036,-199,61,-736,1068,-141,-276,-2474,-959
73,-78,-2608,1318,-2887,-393,1084,-1500,1452,987,894,-1796,798,1120,2278,-217,794,2579,-659,2111,-1862,2433,1228,-422,4015,684,-351,-1412,-1636,190,1139,859,2710,-3299,284,253,157,-1847,-1480,1363,1035,-79,760,-351,-1608,-211,-1024,-156,-3184,195,1043,392,763,87,-1516,-97,1233,732,633,497,556,1117,2099,-385,-116,-95,-956,821,-759,529,-461,-1798,1692,-665,2671,490,1886,-363,-2617,1844,2947,-926,-4223,-634,-11,-53,-1546,3088,-768,1879,-413,1833,-522,101,823,-806,-1658,1195,-586,632,105,435,1482,-303,-587,-1467,-831,-928,1177,303,295,-3500,846,1787,739,-770,346,140,-1167,-1779,996,2032,1997,733,454,-256,529,2943
148,2479,827,1000,-18,-522,2499,867,72,3459,1446,1711,-1009,1004,-1394,-1932,-2188,1943,1506,-512,509,802,1134,1957,933,1124,-1786,-678,1013,-346,1416,-869,2206,-2689,328,-315,-759,-1565,-1292,-233,-2294,-64,1065,1679,-2936,-1359,166,1953,-498,-560,-796,95,1636,643,714,1408,-1837,-559,-201,-4493,545,412,834,-250,-1075,-2662,-1,-551,-2001,1891,-927,-2294,692,1952,-342,-48,91,-3051,-2953,-426,35,2416,-1821,-3062,1381,-99,1157,1648,-269,695,-553,-77,128,3279,-102,-1837,3480,3196,164,7,1603,-1953,208,240,-949,1115,-2596,59,985,427,-1552,150,-531,-11,-467,-111,-299,2758,1325,-1513,3500,-3051,-1390,978,-1482,2080,86,1288
145,-1457,-1255,-744,-1951,22,-635,-2310,273,768,137,-2836,2875,-358,2737,-1768,816,-389,-18,644,-1873,107,-796,811,131,-1106,1816,-1622,-316,-2155,327,-907,1783,-1522,-298,2499,-663,-155,-2058,-761,66,833,1925,-677,906,-149,-171,-1349,-1091,2547,836,1585,1594,-843,654,246,436,1773,82,2276,-1511,1689,-295,1494,-567,413,-1629,12,-1770,403,673,-1094,-475,1624,-110,-1331,1845,3107,-1828,1077,985,-1368,116,1520,-1,-1859,-855,-2005,1119,437,-1169,2871,1374,-1516,851,-1586,-2318,227,-375,-531,-1469,415,-214,-1612,-1960,-164,1399,-1046,-334,829,-248,-449,-416,1164,717,-2071,-107,-2942,-1233,-130,1336,-91,1142,-540,1928,-1221,-442,795
-34,2210,3032,119,-1028,-2749,-546,1137,-2751,-412,-1342,783,538,-591,-1678,308,467,-688,1844,-564,3477,2030,-1112,-1057,1388,-648,-1716,659,-348,2320,1077,-1652,-398,2246,184,-1591,-2587,1848,1503,4703,1698,-1316,1786,1685,-386,655,3275,-626,-29,1335,4224,3570,-1596,-1236,714,-4177,-1629,2196,815,-1120,-1778,711,857,1460,-109,-3388,-2780,-219,-3464,393,-1554,148,484,1458,1135,-4488,-1322,2580,-72,-425,-1240,2069,-8,-629,782,-254,-869,-2265,-2414,240,-1875,-62,5898,-1134,2202,595,1398,-560,518,283,548,1202,3375,2410,371,-435,1445,1112,-2243,-1387,4658,1780,-238,815,-228,1935,-3178,-728,-1044,-2096,-1756,636,1222,1622,-20,3890,-487,-2593
418,-1278,-1681,-517,995,-1485,-543,795,-1556,-1887,-2636,1497,1891,-2041,-134,2846,81,150,-3203,146,-886,166,989,-952,-802,-371,2715,1385,-2845,318,1203,868,-1700,784,-2170,443,2726,868,3427,1017,2105,-1502,-1681,643,-1772,237,475,-1101,1385,-593,983,338,-1240,329,-1955,-785,1606,679,176,1053,8,2990,2071,1669,-303,24,416,433,-577,-2367,-336,2910,-1316,-131,-1139,-188,1556,-163,-1103,-615,-391,-2186,2501,3437,-1349,89,46,297,-19,1001,-658,2227,-672,-1063,-812,1340,-384,54,-1844,-840,368,2212,1037,1754,2742,-341,-516,-431,-1703,-637,851,-127,62,-20,-425,2630,-1036,-1959,567,-971,395,840,-2657,-538,901,-1103,-1531,-2194
95,-2420,-149,-310,172,2293,-115,847,-3550,467,-1856,-69,-629,-536,-1438,-1725,-1149,-381,-726,-2140,2174,-1526,1039,-3252,-901,-1016,-52,-2740,587,1203,-608,-790,-1691,1822,-1149,-601,1796,-92,-132,-678,-934,-295,2231,-2896,1583,1410,-589,69,2113,2033,-1728,-324,-662,2799,606,1097,446,-2023,536,-2209,1653,442,-803,1410,342,400,-1966,558,-2321,-479,-1765,2309,2011,-587,-1017,237,-149,1555,-2341,-1012,1643,-1504,1754,384,-683,634,-539,-1318,-1261,1779,427,-2221,446,-1066,636,-261,-32,-1530,-532,1403,-722,-771,-816,-249,-340,-1294,834,217,-1545,112,-821,-632,1598,2094,1350,-652,1110,-413,-316,-569,-2779,-1422,-1304,-639,2554,61,-2143,-846
3224,-431,-1351,-2095,-560,987,164,587,4245,1980,4255,-1307,110,-1956,-394,-919,198,-1679,1120,1484,-2410,2704,-1115,3319,1733,-522,-2622,2852,1875,-3620,2756,528,4662,-2791,2039,638,-1042,-676,25,531,-340,614,-592,2560,-1860,-3642,-355,-299,-1971,-3044,576,759,1748,-869,-939,-955,-1486,992,1279,1652,-1098,-2401,1255,-1715,868,2897,-2164,-1936,-459,-1260,825,-1709,-396,1263,1362,712,-880,-1132,-1250,2958,-780,3149,1656,-1262,1813,-1033,269,2204,2097,1493,-658,795,-120,1676,3475,-4681,-2639,5386,2037,-905,489,-147,-597,-2916,1790,1136,-1043,-689,1155,-2733,390,-509,2111,-60,-1157,284,757,548,-56,1370,1410,-1891,273,472,-1087,-2544,-2132,1703
419,-1603,-534,-486,-694,287,980,-2047,1140,120,-839,-1287,2570,-665,-376,2245,622,-442,-1504,2888,-2751,-515,1017,656,-1588,50,335,-41,1139,-1831,468,1328,1126,-309,-2435,-780,-101,2599,-392,-141,-188,-762,1676,-244,1082,-350,-109,-2039,-2153,-397,-207,-1189,1102,-552,-2046,-408,223,-436,1246,1151,1314,-2167,520,-1032,1457,2200,-2989,-57,-256,-2105,2254,1822,-2153,-731,1027,590,1325,-56,-93,-941,-2120,-1923,-328,1414,-79,21,59,-1175,2189,303,-2224,-1550,-1801,-1208,-454,-1202,-2593,425,1344,-62,2999,1367,-1839,-1517,941,-423,380,-1265,68,-1047,861,-393,2606,-16,2321,-1611,-949,639,-205,1297,-200,-843,-1667,-345,300,-1438,-408,145
