-306,1012,-1356,-49,98,-140,-665,-1047,-39,335,1086,-451,-530,-587,44,-321,1635,-114,181,223,-581,452,44,735,-194,891,-54,-407,-634,-313,380,1596,782,451,-352,-193,-639,-896,412,-567,1599,-276,876,319,977,1132,1029,-229,560,-664,882,364,-1546,-199,-63,461,-343,856,-588,850,565,75,1672,170,132,-1072,149,-1505,81,-538,-429,-468,-212,255,-812,-597,-858,-472,-433,317,-635,405,596,484,-535,-40,-128,-737,-794,569,753,-188
-259,-1169,493,-202,-957,527,261,1759,612,324,839,50,1411,-629,1062,1217,-843,-330,277,727,2065,-831,-39,-120,1694,-1054,49,268,726,-45,-1894,-188,-1610,-860,357,-1282,567,166,-707,211,-230,534,556,530,-734,-616,866,-1620,-486,-122,-417,-1164,-468,708,369,-108,-1277,-687,-329,849,-235,-1893,-661,-162,8,-706,-431,-1346,1185,770,323,-1204,581,1019,-1264,-339,619,20,869,778,-310,1690,-956,-30,1501,645,349,-274,-462,235,3029,259
-1177,1504,279,-304,-302,-253,774,-1487,-670,-643,190,488,-1406,-1028,-1247,224,563,-863,-379,497,-342,483,-1502,564,-1970,2142,698,1037,-528,682,-126,-235,575,-401,106,-549,-75,785,-379,746,-132,-129,531,227,1070,-1542,-732,-54,398,-21,500,1005,1054,-1135,1404,-333,-799,185,-656,-884,-617,1008,111,94,-212,11,-1066,217,-1057,-668,-1445,-718,171,-231,1092,97,-1131,130,442,-1578,328,-637,280,327,-2023,491,615,-784,-454,-122,-513,225
-873,-336,868,-1295,71,850,-230,-164,-197,-121,6,-108,-525,253,-152,-903,-792,318,250,490,718,522,-32,873,-1001,734,-1189,1292,823,-27,-77,-441,-584,1635,514,1342,1129,366,672,619,-678,-1197,207,532,190,-1810,-946,-211,-115,834,-107,-701,968,-1600,355,-860,-285,-309,-1071,390,-609,-101,-119,-806,120,618,-429,-250,-457,441,46,77,1251,-1048,224,-1383,630,2147,-20,-83,761,684,430,-1007,-854,-224,299,-437,718,781,-988,1002
73,-221,465,504,189,148,283,1116,248,-500,-1024,143,1050,-1119,412,-407,661,21,433,147,-288,-471,612,-596,247,70,305,993,698,-565,-1238,-147,-11,-130,-284,-316,242,360,-477,987,-459,26,-1383,1117,16,319,-455,481,-15,817,-1146,-46,41,283,202,-479,708,166,-336,-759,243,845,345,253,269,-454,-500,1024,-779,367,313,30,1263,-276,-359,-13,383,266,-49,-87,-620,203,-202,162,739,429,-484,39,-704,-409,409,243
102,-135,-113,359,1002,-1580,-1475,627,635,1629,102,213,894,411,702,-481,-1220,1149,-1307,-459,-1316,-1105,272,-559,1207,-443,242,62,-770,-81,985,64,806,326,-1185,46,-171,282,754,-473,-645,-5,-110,361,-1214,659,776,-66,-1084,830,-530,1077,-745,947,-2040,-475,1494,785,-105,128,677,-377,-550,-209,-1441,-91,-18,-210,105,-853,130,1396,-32,1845,-204,-528,-398,197,-598,1107,-474,181,92,552,2091,-332,-171,146,-1058,-425,-2,-266
-924,1061,-950,-1321,398,-498,-263,-968,27,1283,1282,-501,-622,-625,-562,12,70,497,196,830,-1015,1531,-1972,635,-1274,-1068,-464,785,-1274,-1033,1069,981,-348,1214,-408,700,-1154,-755,511,-1380,476,-240,-305,1808,2211,-765,-978,-390,-1088,-458,1,-421,285,-788,374,-105,-1758,625,114,-158,680,-681,725,200,-751,1765,186,-273,-636,47,-1269,-441,-260,593,1001,-956,-1116,-195,-248,-578,-76,-4,2543,-1127,-1236,819,615,-1695,-467,-1168,-1229,92
790,280,93,1107,-310,392,305,522,-273,-451,-2139,-74,100,-113,-319,-581,343,-198,-816,-50,50,555,-245,-526,206,-360,267,-1240,216,-129,-231,-966,37,-1329,-14,448,-340,-587,-553,728,361,751,-1455,-1429,-112,-534,-304,1094,346,-728,-417,-755,-475,-791,-101,106,191,157,795,-999,-510,1235,658,69,-134,-393,-366,585,-1053,260,701,311,-136,95,550,840,-622,98,158,-331,-24,-218,-1035,606,-483,-587,-735,-518,-541,-883,-1098,-1075
-1317,-221,1879,-1760,-50,-929,-1017,731,-51,332,874,766,320,-32,-199,-1425,-1730,332,-107,-355,325,-411,-1133,-256,454,1028,-1065,380,-299,-717,-98,106,-869,-1327,863,7,1363,-381,-103,108,0,-173,-737,-443,755,-1154,-158,-1705,1337,730,161,-240,483,-531,-1194,-813,1008,-1994,-512,1820,-890,-1075,27,-1151,217,436,-28,-1096,1176,-1405,13,-340,929,-420,60,-714,1304,1001,825,17,15,1412,75,178,92,-862,1099,-742,917,69,341,-314
-625,1300,-738,1232,-944,-204,757,-511,260,1182,1105,275,-1352,-619,-950,471,-178,-319,-253,856,51,679,-544,-116,-1418,1257,-73,-868,-881,943,-461,-111,692,393,-846,-300,-1450,-1283,44,564,-243,762,213,-1120,45,1169,696,-17,-1329,-483,-812,-611,862,-299,494,-453,-502,-156,284,-719,-583,-117,-232,337,-96,270,-993,-592,-1137,-993,-830,-194,-630,1065,-460,365,-851,-1163,-754,-357,-179,207,-128,104,-701,563,-190,-495,-1103,-949,379,570
-514,809,-332,202,-558,161,347,414,-187,-1082,-261,-44,-846,-372,-345,-357,495,702,1110,1122,205,99,697,-228,-43,619,128,744,-650,994,-1303,174,449,303,-131,-1537,-212,-847,327,124,242,47,239,-1409,-259,-326,93,15,683,407,-206,-160,-447,183,223,-513,-484,-205,188,-906,-603,300,-1017,821,466,639,167,-874,864,-858,518,-52,-219,433,-1733,-1415,188,-1292,-62,-716,-424,376,552,525,19,499,-1154,280,-791,-2,1123,1364
-228,909,527,342,491,-920,-303,76,-772,-885,-744,626,-438,-845,914,38,504,979,-227,-140,-962,-903,-278,-1081,228,855,620,-63,-1004,-429,508,-1101,716,-537,-584,101,314,290,-712,-147,-591,297,-891,-217,445,12,-278,93,846,-102,667,431,-146,306,-904,-402,1077,-911,326,-817,-1086,1405,468,527,-671,-529,-429,752,695,-718,565,515,1171,1150,999,1049,-721,-548,-60,-801,101,-285,-516,1513,-277,-1068,193,1283,-119,-385,-540,-1362
-1070,259,-530,-351,-509,1035,-1118,315,-601,-632,-110,-138,-550,853,590,672,41,304,-199,978,304,34,-135,132,-287,-52,850,385,171,150,-106,-691,-110,256,-30,1061,15,-1073,478,-103,-4,200,-317,-407,179,-1821,-1004,-298,64,-504,-678,-495,496,-1319,328,-1035,-925,-597,-319,-122,-50,688,-402,323,-1614,-1087,74,-564,-1151,919,-229,-77,424,987,253,-1721,-663,707,-329,-84,201,889,472,656,-965,-18,-325,-816,42,385,952,617
382,362,-820,815,150,523,559,363,16,282,-412,-909,-801,443,-189,335,1244,-532,398,-322,492,426,2264,1177,553,208,1449,460,356,137,-120,-1316,191,-47,-822,-1073,-462,-379,-373,-567,-330,-104,254,-54,-278,915,-101,3,104,-727,-140,410,-384,-730,-31,-427,-665,-758,-57,-993,-807,1016,-504,414,667,470,-341,123,-828,774,1044,-579,3,656,-1080,791,-3,-117,-179,-242,1031,-1299,168,600,-167,1024,668,-434,-266,369,442,-852
437,229,149,-890,-31,448,-1136,393,4,-245,-46,-268,-702,1226,505,-178,-307,-358,-1445,-796,758,-450,-553,648,409,1061,-1486,-198,-223,746,-197,-100,43,-689,107,858,590,-126,-1415,-1472,130,-580,65,-871,1260,305,-254,-48,109,-75,835,270,238,-820,-1155,225,-267,-1544,-392,1048,-284,-547,-14,-1267,-913,-1398,-272,-1602,1026,-785,313,426,530,1663,57,82,-1309,776,166,-767,1329,-378,-1065,729,-264,-711,47,-1013,874,1087,-1477,-1241
-402,-242,291,111,-702,295,-585,328,490,-47,-716,368,-688,969,-1033,-836,-910,-58,-45,15,-15,-227,562,623,253,650,-867,423,121,351,128,-198,-108,-856,705,-400,325,313,-656,348,-963,-977,-635,-965,-782,-362,360,622,44,175,-92,-589,-55,-110,252,-834,739,-22,-159,-1157,-360,-262,-749,-474,-564,-290,-297,-749,233,-759,-439,-79,-695,-65,-308,-151,377,56,401,520,1328,-352,-114,-569,357,360,-884,7,60,876,-583,261
461,87,-958,967,-577,1117,-118,-419,413,-262,-543,693,-610,-382,106,-834,1659,-1082,197,-570,-763,783,-182,594,-1188,442,-299,-627,21,262,-120,-492,-913,338,77,-266,-767,-618,-53,-274,-539,103,457,-485,-69,535,751,1228,-1132,-402,-228,-271,-610,553,824,58,48,148,1280,-878,-1331,547,624,-148,-280,-1393,-821,417,-1412,-612,-417,458,-192,-54,-512,-25,-585,573,-631,-85,785,-426,339,-673,373,-262,-793,-502,492,-442,-1154,1008
1078,-933,217,320,135,1345,1524,533,-818,-873,50,-104,1268,-375,745,644,690,-937,3,577,1266,462,-474,360,633,-367,205,198,795,-299,-1327,-1177,-896,384,-628,-354,575,189,-906,-27,786,1851,-938,-684,-789,-487,433,-326,-1303,-861,-369,-1365,-295,931,636,103,-484,-611,-316,-1014,-183,-730,328,127,-129,-722,-223,507,27,809,200,-124,-417,-217,-1131,-284,850,220,221,-237,-1306,996,-400,-751,-595,-589,727,1318,-543,-883,278,1233
318,-42,459,419,555,123,677,51,-308,-797,642,667,477,-339,-402,17,-749,433,76,-347,-571,-161,-649,-675,266,-40,-889,-13,276,853,-261,595,448,980,103,-419,-66,-476,-676,199,-570,964,-184,-1475,445,73,4,356,-953,559,-310,312,1,274,-358,187,1391,313,-101,735,513,-320,-478,581,377,-48,1273,592,26,-792,-419,1151,693,-167,-1147,-749,592,121,-497,-902,-144,-472,499,758,729,-759,-741,81,-608,151,-784,1020
591,-987,562,-29,508,593,812,883,7,-699,-287,-226,1363,-845,866,50,653,-75,592,-82,890,-75,958,-397,850,-382,569,233,1339,-1042,-1354,-436,-197,-8,-216,-1095,426,599,-515,718,779,103,-200,576,175,-768,399,-583,517,93,185,-116,-850,100,179,-458,-36,30,-548,350,-25,-156,479,111,541,72,-89,1172,415,1161,1224,-515,1181,-529,-780,281,884,1042,563,-811,-480,406,-585,285,66,-217,54,720,-202,-45,831,-249
-224,998,-1424,487,-368,-222,-1474,-235,-666,-1104,-870,138,163,-65,562,974,868,883,-621,265,-475,-600,-472,-1503,-279,-1028,-77,-239,-857,241,974,475,696,-668,-115,-167,81,-608,161,665,-47,234,-237,-71,98,163,672,659,160,297,902,33,-1294,-45,62,657,-1611,2055,567,-789,-104,317,200,1292,-1882,-928,659,-1117,-174,-31,19,737,-848,1374,418,-443,-1376,-347,-1129,729,-704,426,77,991,218,382,-2793,-561,-1339,236,672,240
-183,992,-227,938,-931,295,2029,-1004,-715,679,838,-565,-1390,60,-1293,736,-302,-914,-104,826,663,697,-331,760,-606,1111,326,-1450,-737,388,-467,155,874,553,-606,-1037,-1531,-516,-487,1038,57,643,283,-1212,-100,1448,1532,-482,66,-607,-449,-651,166,-875,-267,-703,156,-623,-400,103,-530,126,277,546,34,726,189,-904,821,701,121,-8,-771,-40,-774,808,419,-1706,-411,-393,28,440,-804,-147,-2087,882,692,280,-940,-341,334,-188
988,-494,185,-31,-279,1139,733,573,1089,-1047,-401,-600,5,673,504,1785,-180,-391,-1022,-940,35,-229,-626,-578,-804,-362,244,-334,1327,-36,-901,12,-157,-53,157,-571,-85,969,29,-303,656,200,1073,457,1204,-389,-540,-66,-334,236,-187,297,-318,-351,919,-202,-619,416,260,102,797,-1226,125,261,-1118,-686,157,343,-1017,597,70,1087,530,163,-110,1154,-587,838,857,-1273,319,-144,562,133,229,-216,-478,-675,413,738,-664,-370
-336,-420,612,-1591,958,-430,-979,-453,-906,276,860,559,71,646,889,171,-1542,692,-722,-476,1521,-77,-206,-1031,-938,-42,-1776,690,-388,-215,810,-295,-278,1339,315,1314,1153,681,-154,363,-347,-1203,410,845,212,-709,-379,-871,-145,310,421,69,316,-77,277,-817,-521,-130,-556,957,-565,-983,-566,-1432,-816,1083,633,-449,739,-736,381,779,366,463,900,-848,-229,1732,-234,-235,-210,1433,-569,-85,-206,-712,454,-248,263,167,-601,1063
-130,-382,1074,-972,-499,127,-268,-173,-248,-828,-330,204,-360,1508,-373,-253,-843,-101,-686,-600,-650,-913,-1382,-122,252,501,-624,64,-263,87,413,-293,-79,-182,1618,-753,-1,280,-833,304,-991,-326,-289,-1015,518,-322,-69,565,1704,510,663,4,692,-572,-883,-600,477,-456,-94,587,90,287,659,-357,321,-364,1097,-321,2187,-557,297,-95,-206,-217,56,318,806,127,-339,-810,746,393,-852,294,-331,-628,-495,87,1460,443,-1422,-227
-634,456,135,-920,-960,561,-186,-425,-249,-27,-18,56,-816,-158,-977,-601,-96,-479,-402,-334,657,242,-1461,199,-375,442,-490,-288,-387,952,-740,58,-1309,-490,279,-2,-83,-68,-817,377,-231,62,686,-366,980,-1375,-865,-1267,835,-174,-157,-402,705,-808,305,15,-674,41,302,390,-1053,327,263,-686,681,611,-524,-836,807,164,-556,-1094,204,-601,-153,-103,-582,544,533,-442,1440,863,159,-640,-1325,302,11,-1479,281,624,-1011,-157
-585,661,465,840,-584,549,501,13,-1107,-1434,265,1330,-543,-1145,-170,42,523,-183,-32,-527,308,-931,-958,-1318,738,778,267,-620,55,901,-378,-102,16,-1187,538,-414,884,-472,-1541,1117,-805,1241,-107,-1138,-70,132,-686,64,939,-321,700,-262,-128,-497,-526,888,416,-576,-697,-205,-825,1260,876,1005,1334,-620,593,510,-461,-11,-438,126,1074,-791,-713,709,1511,-689,289,38,287,363,-623,1750,-50,-414,-921,-311,-659,1327,651,-471
255,-544,987,-287,48,186,539,613,-32,-307,20,-251,710,484,481,10,-854,0,-650,551,156,-369,-735,-391,300,-202,-726,174,484,-532,-115,229,301,341,524,625,-29,-106,522,50,-188,-423,-420,-206,277,63,-260,386,368,173,210,-658,-210,-10,-337,-574,427,-324,-905,1147,701,-271,302,275,285,-339,130,-446,172,238,927,844,441,-190,-56,-467,1682,0,-3,-350,-958,805,-335,21,194,-937,-304,143,739,-27,-375,-418
-822,75,749,-140,144,-561,216,-177,-640,759,695,369,202,-10,-860,-377,-676,-353,360,-573,655,562,242,14,-399,-56,-726,-298,266,-406,-14,-47,-654,582,158,127,-158,-122,568,2181,-1026,-70,-439,-250,-133,650,616,-490,387,41,-224,-1184,69,-1372,-514,-398,490,-149,-581,436,-1391,-63,685,-598,1361,644,55,-203,86,-26,-99,216,276,-361,-221,54,937,-160,-477,234,-2,125,-825,443,-701,783,-59,-744,-428,-801,679,193
634,175,-480,834,214,-167,12,395,-779,102,-715,124,843,-629,257,-429,-115,80,372,477,426,643,629,257,457,-482,88,-392,260,1212,-12,-36,830,-511,-846,-118,159,193,-356,613,536,653,-1363,-1179,-596,-87,852,458,-364,-211,-266,-514,613,298,121,331,-688,-183,709,-140,-786,275,-299,-92,-237,-34,279,-825,286,-709,535,162,-997,600,65,-315,-360,-792,-302,-330,34,456,-390,85,-448,-411,154,251,-913,-953,19,126
306,-475,278,769,-479,573,402,867,747,14,-492,232,63,-57,363,-363,-249,105,532,156,-932,-289,233,140,263,-443,-375,-153,439,-39,52,-271,1,106,-48,39,-567,43,289,-45,-689,-289,-261,-340,-181,479,107,853,-376,-172,-110,-808,278,271,-358,-310,501,-519,493,-153,-857,-164,215,890,403,78,-874,693,99,133,342,483,423,-166,-343,178,595,-183,71,-114,78,-263,-703,-297,390,-286,-513,582,887,-547,-764,-81
412,113,-825,605,-135,426,204,-389,-33,-78,-43,-224,-10,-140,234,412,332,250,265,531,-237,504,-358,-286,-627,-400,156,-771,50,764,280,685,1171,1058,-775,169,-301,-104,389,-19,689,790,-48,-70,-138,633,187,564,-584,-90,-404,-539,212,-145,315,6,-206,870,315,-53,30,360,1025,791,-402,-84,243,26,-318,69,-359,707,-558,192,-129,-99,-953,-173,-805,-90,-419,299,-260,-15,26,-414,-359,361,-594,-743,-7,567
158,-119,-75,189,217,-181,-368,308,13,43,-273,236,213,-81,694,-269,-139,207,218,-179,-490,-295,184,-24,204,-133,96,-64,119,53,589,-87,140,30,321,-41,-65,283,237,120,-344,-557,-254,-254,84,-194,354,291,-86,127,11,245,-206,192,-564,-45,27,-14,80,61,-166,140,245,411,-220,-105,28,58,349,-306,372,-47,162,-99,-27,181,91,-112,207,-16,-41,-84,-206,4,485,-214,-119,0,249,-430,13,-22
-10,9,1,-10,21,-21,-12,-18,-9,0,19,2,1,9,1,18,1,0,-18,-23,-20,-21,-2,-19,-18,10,-9,40,-29,-6,29,-31,-17,31,-14,-9,0,2,-10,13,-28,-48,6,-14,27,-43,-11,-27,-37,-9,-156,43,86,123,-16,-87,60,188,33,156,-105,96,-5,49,-39,152,-122,-57,191,47,175,-119,-2,-116,8,151,-198,17,218,-68,-21,44,198,-160,116,-143,51,41,-105,-63,-73,-36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,-34,34,0,34,-34,0,-34,-34,-34,0,-34,0,0,0,34,0,34,68,0,0,-34,0,34,0,0,-34,-8,-34,0,-34,26,8,-26,0,19,0,-11,-19,-26,7,-33,15,4,31,-8,39,25,51,-63,64,57,10,-41,-24,3,2,0,-36,-45,-77,-87,30,36,-50,-22,58,-86,33,-1,-105,-34,99,83,-9,-2,36
