-1450,1318,-919,-537,-1616,-115,132,309,2655,572,-104,-153,-994,1800,-2573,3669,-936,-486,-214,-1833,1046,-265,336,-658,2394,905,-70,414,-2467,911,1830,371,1190,-962,-246,-1339,-22,1093,-1184,-552,-2672,4165,-636,-760,-1695,205,666,627,-840,1532,1077,-1708,-511,-3092,-1146,-2680,-1783,1942,70,1116,-1279,-2557,637,1048,70,-2477,-1747,-761,-1248,-2170,713,1261,1025,573,1945,-1292,-456,1514,1454,159,886,-19,875,991,1491,-920,642,-944,-191,-3040,-414,-128,534,-140,-2210,2496,-1417,-428,3641,408,-990,-1438,32,90,1026,1458,-2506,1658,-263,-679,4783,-1724,483,1541,989,1765,2556,3330,-760,-1617,-2504,-143,-2386,-432,-379,807,-388,-594,-2865,1136,1878,620,959,2499,496,-1179,19,246,1812,-603,-851,291,-792,-398
-42,1611,1796,1781,-554,-323,-1381,235,4025,-1572,-1463,-4471,819,-2039,-4996,-2597,-3782,594,4602,-2902,2554,-951,2532,2648,-1808,-1744,-672,-2203,262,3115,-1330,2648,-2518,-447,-32,904,2462,2884,819,2619,2329,-53,-2219,541,-618,1232,-164,3794,-1269,-376,-1025,853,-224,1780,1612,-1668,-749,-1561,-453,23,386,-434,636,3259,-768,-1057,-1400,-1756,-4161,-820,-1978,1125,-506,288,1114,-1416,-346,1266,2135,-2436,2477,-1326,1005,-88,-2708,-889,-13,-1422,991,1873,512,-38,-938,559,-4315,1618,-3275,-1773,827,-609,663,1404,1873,-440,4401,-766,-3143,-1275,3952,-2442,1108,-1721,3987,887,-1516,304,1458,-985,-489,707,67,2644,-1782,-727,2679,1874,-848,-951,-1236,649,-1944,1649,702,-177,-124,4927,-2878,2261,-4309,-488,-4543,55,2715,-6389
-660,-2158,524,-3568,-558,-1447,-2808,-1429,1545,866,-1287,-395,733,-660,1007,-2216,-5036,3291,2116,-1673,-1437,1045,1843,-1901,450,-1346,-3524,-1228,-4316,2487,1183,1920,1327,-3854,427,-2124,-1478,72,103,-983,982,-1000,-3563,-1960,2229,-2912,187,-2285,2552,-259,-884,180,-410,154,-1698,615,-1998,-2038,-1327,-2427,-1876,814,-758,1706,-644,-615,-2134,-1226,-1717,3346,-2840,-581,-4151,407,-1139,1634,2031,1746,361,-3654,1676,1625,-1783,-3251,-2414,1250,1896,-837,-2329,920,-1309,2920,-3035,-540,-228,2401,397,476,518,1841,-1615,-428,-3018,657,1448,741,1669,466,-926,-1743,-2044,1206,151,-1149,440,3130,260,-1384,1199,-367,1160,3106,1954,-1846,2888,1454,-2622,-1371,3029,-3562,2947,312,-69,-3949,2028,-2446,-3738,1078,1041,-1643,570,3038,-618,3893
-262,-255,-14,1200,28,-1097,-1637,-2254,-348,-1364,-2261,2232,-3106,1434,1660,188,750,883,-899,1124,-3383,445,908,-1682,164,88,-450,-467,-2591,1277,787,-309,425,-1030,907,950,-1285,-157,3259,692,914,-980,1753,504,-1077,-1733,1365,-265,291,-2001,-367,-202,-766,1969,-2004,-300,-124,-3513,-89,-93,3071,520,2326,1529,-1094,707,-1178,-866,-1731,422,3136,368,-1885,2775,-225,871,-567,26,2205,-2561,-265,1341,-2957,189,84,513,2440,-1045,2551,-2113,3204,284,791,1903,-1582,258,-3981,3271,-2168,-1356,-681,5213,-1213,1342,3937,524,-206,-1661,2626,-1283,1875,1344,1800,-1470,-1219,1670,-361,156,-34,2164,1353,-93,446,440,2618,1244,-3295,-1457,-73,-1586,2068,847,489,-481,-377,847,180,-1501,579,406,2833,308,-3233,1246
27,-2335,-795,763,2164,715,2870,641,-4371,771,2364,4109,-1919,393,561,-2477,1788,-1767,-738,1841,-949,249,-2028,-216,349,1759,-1885,2042,-2425,-1270,1171,-1619,-1108,3618,156,-816,-1455,-514,-1348,-2555,-1348,-1129,194,2350,-250,-1206,2348,1816,-341,-2378,-1110,1839,443,-1008,-653,1692,-1100,-859,310,49,549,-2374,-216,-1216,329,2447,-1406,2202,868,397,-551,604,1017,420,-5,-1211,-1269,-1271,-1956,1779,261,320,-1985,-778,799,1395,1620,-2659,1765,957,-374,-166,-522,-815,1076,1927,-849,-1092,-3695,1004,1618,1309,-2679,-31,-1335,-640,548,-3175,839,82,-1205,3812,-1973,1786,715,-1661,-1982,-822,1556,-4075,801,-1599,-1771,858,-1350,-897,-1499,273,-90,517,43,-517,-751,-277,-888,-2067,2202,-2305,2950,-812,2034,-658,723,3018
-967,-923,-496,324,3200,-538,1934,1676,-4335,-803,4527,1799,1841,853,1574,-1710,535,-2647,-793,2949,4173,2257,-3448,2086,-346,1281,3624,2182,257,-1495,-2364,-1047,-154,694,1483,-1602,-1053,-791,-186,-399,2036,-805,4223,-518,-3152,403,-1321,773,-1425,-2375,613,-27,-702,-1291,-3231,25,-329,363,1556,-717,1071,-1322,-2735,-6078,169,-890,1928,2120,2140,-1074,4250,1943,-281,103,425,-2174,-4349,152,-345,1185,-3735,-1354,-2004,999,867,1208,837,1346,2149,192,857,-1502,508,-1172,638,-151,2269,-3003,374,974,2814,-3213,-2004,1621,-4523,-281,718,1561,-3535,3063,-1564,-2185,-847,-1630,-1884,-2843,-1534,-21,-1839,-1144,413,-3037,-98,1514,2003,-679,868,1928,58,-93,-610,-4001,-53,2886,2850,296,-1732,-776,450,-2330,-2372,655,240,1409
-2413,-1699,-2401,746,1857,324,1008,-1005,-2066,1394,77,4725,221,2672,1907,2168,1889,1805,-2242,-650,-2877,1053,317,68,2053,1755,1243,1069,-2980,-35,1992,-2901,179,545,-340,135,-2137,-2045,172,-845,-3808,1844,3204,-103,-694,-4545,1970,-1973,3225,-1711,-1718,25,439,-816,640,-1393,427,-166,-342,-1616,1059,-1557,889,386,174,-1067,54,1679,1808,842,46,2293,-108,611,2196,539,-1709,467,1747,349,-1269,105,-20,-8,3090,-2667,-441,-2233,267,-1932,2104,-968,1332,2676,-669,3767,-3400,3997,-1785,1722,869,695,1880,2325,-1118,1904,366,920,2771,1238,-21,1551,-2041,-487,2123,300,-2295,-1287,-1222,-1190,1053,380,-3440,225,247,2523,-957,3740,-5337,-1587,1741,-275,-669,1861,-1379,-1261,2240,-3599,2925,-386,3134,309,-2140,2026
-1224,-1498,1092,-1071,-3448,1762,-1095,-2026,203,-2611,-2244,453,-5109,1622,-733,1047,38,-920,-101,-554,-4122,2119,-1298,-6004,961,-1238,-2971,-2417,-1446,3737,3080,3261,-346,2225,628,-3839,-1056,2057,1127,-1604,-6648,6462,-1916,-1621,-366,364,1412,-935,3789,-2603,-1339,2513,-263,-2281,928,-7095,-3247,1286,-1486,1660,1463,-5063,908,416,-3312,-1585,-3536,879,-1387,-1447,1726,-2851,2128,1023,-2466,-4939,-166,1072,-613,2460,2663,650,2514,790,2502,-3722,13,-427,-507,461,-44,-1403,-1331,91,1029,2714,-1055,1320,4340,-622,-537,29,-230,1716,2036,-2319,-2678,582,-265,-379,1335,1553,-640,4003,958,-1613,-2069,3835,597,-2239,-122,228,-2372,3696,-268,-159,-881,465,-4427,-3312,-1928,585,653,865,1166,-1364,909,-1259,2733,486,1146,4134,-998,-1105
-627,1275,2851,-2081,-5302,-1590,-4514,-2351,5142,-5173,-4485,-6562,-3006,-627,-3084,1457,152,-1242,1648,-3242,291,720,1086,-3132,417,-224,-731,-2759,205,2702,1542,5330,3209,-1198,-87,-2602,271,4151,589,142,1606,2541,-248,-3659,97,4396,3425,-1367,-1199,-381,-1022,-1422,-2084,1657,-658,-3112,745,-1610,1225,92,1330,-1934,2466,767,-2772,-1240,-1920,-3508,-3088,-249,-695,-2487,192,363,-2823,-4241,3321,3609,3846,-1134,1679,1554,1815,695,1029,-2598,441,3493,-1645,-1614,1627,1721,434,-2671,-3018,-2482,147,707,5762,622,-2388,-2093,1306,173,1882,-3673,652,3117,426,-1359,1320,-5109,2422,2474,528,1963,423,2822,181,2697,-2301,771,972,1468,-1162,-318,-3953,-2905,-1081,-1609,855,250,1191,-1015,2918,-1380,-6516,1500,-1448,-739,-3766,908,-1518,-3499
1955,-745,-574,-1036,1019,-735,683,-1388,-1945,-2250,-1692,1700,-1769,-3260,1604,-4592,2294,1795,1579,533,-4739,-133,-1229,1269,4871,-615,-856,-1416,959,100,293,168,-1201,1878,876,966,1065,-957,-1902,3400,60,-2110,333,1470,1319,-345,1571,-661,1489,2422,-953,3244,-364,-4057,-83,80,2988,-1674,3553,-1051,2004,3031,1944,-217,610,222,-1119,-265,140,1548,-627,-526,694,81,2190,2948,3123,-1089,-903,-3847,-285,-1353,2285,80,1300,-816,4910,-1317,-3971,-83,1189,-2457,-785,1208,864,-3407,-191,-2186,-436,1111,2042,170,-304,-867,-426,-2470,-757,-1269,2174,-1331,-3115,4184,-505,-3054,-456,-298,660,-2193,2869,2345,-345,1784,1248,321,2940,302,51,-451,1090,-1056,-2804,1856,-1494,348,-62,2449,352,1293,-1397,-2352,836,-2934,256,2462
-2503,-1902,-2808,-1875,130,967,-130,4365,-2745,-1785,306,-1893,2530,-1595,2343,-3485,502,337,3461,-5412,3176,-2178,1313,3455,999,-1952,1036,-4065,-3129,3789,3109,1616,-492,-348,1883,-1034,-1831,320,-1172,-1795,221,-3883,-1057,-208,1150,-603,461,198,1353,274,-1131,5412,-1747,-807,-1859,-498,-2651,-2696,84,-609,-3977,1216,-2584,-2122,1623,-1607,-1826,87,-1337,44,-880,-2543,2319,818,-1123,-2767,-1768,4703,-3373,-2120,-2831,2288,-1354,864,2763,958,-681,-90,-1691,2913,338,-777,-3658,-672,32,2403,1934,-1257,-2648,4103,-1764,-1244,-2843,600,-2845,-337,583,2420,-4577,-169,642,-2433,-487,-4154,480,-930,195,-5090,-67,-3648,-2710,-806,-277,-527,-911,1555,2601,1960,4369,80,-3078,-1290,-449,1833,1561,394,-3045,-3427,692,516,-2548,1902,-2470,1217
3874,134,2004,-498,-1612,-653,2182,3308,-3871,998,-241,3064,-3659,2738,-1617,-6,222,-2310,-2795,1603,-5805,-1184,-1596,-1212,-1106,2076,-2421,-1085,-2256,-4948,-2541,1534,2911,2057,-1522,-1611,520,-441,-2115,37,-113,908,-4168,660,6304,-976,596,-3005,528,1624,1918,251,-2239,751,-2206,1947,-561,2956,336,4162,1393,1587,2679,694,1540,2372,839,3809,889,-1530,381,-792,-2072,-283,-554,-506,1428,-559,-2865,1830,2543,-2898,1414,-1987,1029,1812,2615,2430,-686,2855,-2433,1641,-1270,-130,3966,794,7004,-1852,-2041,-1508,1122,-1896,-1788,-5301,1701,626,-2059,487,873,314,-2323,2642,-93,1980,1048,-2739,-2199,2637,1347,-570,-582,-3041,1152,-1228,-3755,-4210,1224,-964,1069,530,-815,972,-4312,-1267,-3608,-4366,2584,-2591,2987,2261,3007,16,-623,5473
-2188,-1806,337,-380,668,-2432,33,1286,1183,-1289,-2711,-2434,1712,3670,1938,243,-1730,-2169,2047,-2031,-1676,931,-1227,2909,3407,-3743,2678,-3087,-2833,1881,-1193,-3022,2566,-4739,935,1972,-1551,-993,-777,-552,-3617,-1114,-1044,-400,4156,-992,2298,-906,3367,1620,-2373,2395,8,2553,-1283,-3397,914,-560,663,-1116,4446,-650,-2461,-2159,2313,-4197,-1015,-1130,-1909,-424,-552,-2237,952,2870,-1552,-2080,599,2944,2079,-2262,-1537,2408,406,797,-778,205,-637,1952,-2476,552,772,2533,-5465,2856,1451,1572,2363,1740,1404,4082,-1348,-1529,652,1398,-224,999,-2976,3141,883,734,1919,143,-183,-747,1825,-1830,-3962,-3457,-3265,2025,262,-1217,-1276,273,181,1358,394,2929,694,-2065,-3449,3259,-1233,-905,-163,-14,-2876,-3945,131,-3523,-746,-6,-1203,962
2941,-406,826,928,203,-1803,-1589,3404,-3302,-2512,1499,2190,-2403,2098,-2047,-137,-178,-635,-1992,302,303,3283,-2205,-1412,-3420,1274,1243,3443,-3322,174,-191,-5,3133,2468,-857,-1278,-4583,2923,-1363,-676,1364,2162,823,959,-1507,-2834,2597,3956,-691,-3687,2439,-348,-2172,613,-1953,5176,-1869,123,2386,423,-493,-809,965,-306,-1867,-971,-1341,2066,-444,594,3081,3403,242,-1193,3098,-1855,-4127,1506,252,-2096,-173,-1870,-42,2261,829,818,2424,2328,3171,635,398,-520,-1301,-1285,-893,2136,500,-5779,235,-1290,3644,3054,-3609,882,-2687,-159,1000,-1976,-445,1308,-301,-95,1426,-528,507,-2112,-289,1065,-632,-1901,-2142,-1412,239,-10,1338,-502,-1596,1204,-914,1163,3235,-1999,-1491,-1199,795,-3283,227,1658,3553,-726,-2507,17,169,3078
-2824,-2082,997,-1023,-211,-1461,-1582,1369,364,-3398,-2355,-2568,720,-1972,-1139,-2601,-352,-958,1041,-4047,2995,1197,2794,3394,778,-1654,1059,-4577,996,1924,2011,2947,227,-2684,743,-3077,-1819,1341,-2934,-2166,-725,-2027,907,-2021,545,1037,-615,-886,153,-728,-2059,124,329,-136,1824,-403,1180,-479,659,399,162,-1227,-2948,506,-2110,-2237,-1379,1343,-577,-842,-21,-3584,879,330,-2020,-1321,-269,128,2053,1108,1277,3624,-1293,-1112,1608,-1409,261,1205,-385,377,695,889,1751,-1359,-711,1692,311,1344,-1793,2664,-2855,-565,661,2025,2204,-2235,-1683,3861,734,-116,-1964,-3093,-452,-4046,816,1403,-2944,-2470,1072,-879,-777,1411,-313,-745,1699,503,552,1351,-16,7,385,358,-1114,-463,2922,-321,-2672,-1877,-366,-213,-1044,880,-231,-917
997,1859,-1464,-812,-202,-2254,4533,2759,-2643,1099,1901,-391,-3111,-840,-285,-921,4664,-4067,-3153,-3263,-1118,-383,-41,2053,2160,-281,-203,-3082,133,-2678,4104,-1858,-635,-191,-1341,4847,-662,-784,-5089,1545,283,-863,-632,3844,715,2975,-994,-735,-394,2876,-566,2568,-5398,-1364,-1976,3704,-783,92,2221,2893,104,-2278,-508,-706,627,-684,-96,504,-1777,-194,161,130,3914,-795,4359,2906,2163,-1843,677,-135,-1328,36,1067,1328,1284,3366,2411,1863,1725,638,2819,663,-850,-398,-419,-3205,1788,228,12,1225,-405,2111,-2629,-3814,-3094,807,700,-627,377,3177,161,1467,767,232,2531,-3688,-1787,-270,-31,-442,-4054,-907,-2024,-2483,305,-785,-799,579,-557,2008,987,5020,-481,3962,-1756,-1151,841,-564,3866,388,-1566,-5969,1015,2484
-1849,-3829,4388,-30,-1015,2052,365,2666,-2481,-4109,826,1991,-1880,1607,-3062,-6052,-3561,-2355,3193,-817,-1228,2013,-1732,236,-1977,-126,-269,-3163,-2994,2084,-210,4609,-882,3318,1442,-6073,-265,356,-88,-1690,-6021,467,-3312,-4252,1461,-1935,-1540,-3359,2189,-107,593,3437,367,-395,-1157,-2034,-552,1749,3756,-827,1837,783,-206,461,920,-2209,-1218,5120,-135,343,-203,-2656,-2482,2825,-3737,-6845,-1875,2042,-2351,657,1164,4324,-672,-3783,499,-502,455,-2294,-2859,901,-770,379,-417,-1567,2438,6527,3010,-3047,1891,-377,2241,-3470,-802,-1582,-1284,-1923,-2852,3932,659,-957,-1968,-1809,-1468,-824,-310,-666,-3633,-89,-185,-2465,3466,1119,-127,2958,1637,-2164,992,781,218,649,-2909,-1852,-941,55,4355,-986,-4062,-4738,182,-1044,1187,7641,-641,1426
-1487,1765,-94,2737,2136,3610,3618,-1126,208,504,2385,-384,-1453,-2176,473,-1524,-323,-3269,-1305,-1585,2701,-2019,396,-1424,-774,-307,749,-490,1180,-1685,1387,1358,-3876,1274,1686,760,3493,-1546,886,1587,-1424,-484,762,-2236,-4582,1942,-1984,4162,-2321,-85,2939,-158,2030,968,3055,-427,2498,279,-897,-473,858,-914,-1076,2665,-452,-184,2051,-1458,-1671,-1372,930,3689,-372,1782,446,-4162,635,-1585,215,-1845,-1644,171,-1258,-1608,-2068,281,-634,-1876,-137,-1171,285,-822,2835,-2429,-515,-784,-1720,-15,1933,1229,713,-563,2074,1959,15,15,701,403,640,-93,-161,-2117,932,-136,-2452,-953,-1300,2140,1933,-3005,354,193,-353,-1590,-666,1132,-1086,493,866,-1190,3204,-1208,100,-2367,1232,4624,1149,3097,-813,-23,269,-161,2923,-5037
2491,481,364,-83,479,-3140,-1072,2392,-2696,-288,828,-512,1291,653,-1167,-1868,79,-2097,-1605,1806,1755,1564,-609,803,-3910,-40,282,-878,117,-2569,-3650,1029,850,-633,612,557,-355,461,-1587,-307,3620,-1652,1379,1809,1253,-183,923,421,-1021,-1745,-883,-744,-1870,2320,-2240,2023,-4242,-827,554,1373,1336,1730,1378,-1777,738,1088,-1209,119,-1381,2559,1259,70,-1865,1696,1224,2333,-1942,638,-1616,720,113,-1019,-2643,-128,-1317,3216,2403,1547,1932,1555,18,2434,-650,577,530,-299,1523,-331,-3064,-2564,1867,509,-2498,-232,505,-893,-503,-1017,-495,442,-2508,-1190,-640,-1976,733,-698,711,-1420,-391,1432,232,-1425,774,270,123,-2305,-1081,-1892,1429,1241,777,19,-2112,974,805,-719,-1425,545,-19,691,-794,-1164,855,1712
2778,-1689,4576,-364,419,-5305,-5536,-546,1248,-4724,-1862,-2368,397,893,-1853,-660,-1976,-1297,779,3830,816,2187,1021,-851,-4624,-3359,-1951,1408,-756,-1438,-4046,1481,4712,-2239,1177,-3210,-1069,2570,-3213,692,4652,-1010,1177,852,528,181,2271,2277,-2320,-2442,-1149,-4570,-982,963,-1601,786,-1659,-2880,1361,-2796,2775,965,-169,-1671,-4154,-1185,-2558,-777,-2916,3052,2220,-248,-4275,-1015,-537,1073,-1314,992,2674,1067,3393,-293,626,-1963,-2550,-1160,4346,2113,1390,-405,499,1596,-258,128,-1356,305,978,-4822,3,-4093,2653,151,-3282,220,2524,-1879,-13,-4267,2268,-1293,-727,-318,1775,82,287,898,-445,-676,-359,3321,-134,1496,2174,2405,3173,-1875,-1565,-3177,-85,1781,785,-309,-145,-3059,1236,-1528,-4595,3578,-1804,-2838,-5166,210,2030,145
886,4188,-1081,3108,-1249,2149,-1002,1313,3673,1675,1649,-1290,1204,3454,-2471,3580,-1800,1308,-982,-1818,1395,-1756,555,1139,-1790,3706,2739,3001,-620,-657,589,-2273,2321,40,-1702,2125,1319,-687,2986,2554,-916,-385,623,-1600,-1579,-1875,-3394,1102,-2374,1193,4960,-2798,-908,2475,960,1624,147,2755,1176,-629,-1337,457,2973,3747,2219,-2246,955,-1185,164,-2684,-1981,3497,686,1275,2083,-729,-1613,2077,1372,-605,-189,-2402,45,3920,-2513,1559,-4308,832,-20,-2022,-255,-881,1217,380,-2579,1096,-723,281,3386,-1641,1237,614,3897,-1744,-1723,2046,282,-618,-1332,-135,4518,-3632,2594,1388,-1932,-146,4247,937,-3824,2656,-1183,-152,-1346,-2882,-1251,2862,1813,-1040,-1800,2622,111,-735,521,1110,400,648,260,2041,-1338,2124,-1781,-718,-2125,-3485
-436,626,373,-6484,-3594,-3808,-2431,-114,1726,145,-2798,-1419,1178,-705,1165,5073,-561,4343,-1172,-2279,960,1622,332,33,1375,-1377,-3896,-3323,-4837,-486,-61,1205,3667,-4081,1696,-2951,-2192,1662,-4483,-245,3354,2542,-1904,-1821,2833,-1683,569,-4731,2806,3930,-3616,-4085,-2646,-70,-2257,-1427,1139,-1189,-1553,-464,-3782,47,-998,-1435,-501,2408,291,-2420,320,2565,-2000,-1219,-1493,-5665,308,2048,41,5026,497,-542,3633,3986,2219,-203,2741,-435,1164,1338,-977,-41,-1618,2547,-3796,540,-340,544,3796,-1360,3596,2388,-4273,-1246,-561,-4097,-1359,6332,-86,2914,-2769,782,-958,-2312,2492,-1012,1659,48,-587,-90,1539,1304,-4799,955,3765,-80,1751,-2502,1122,3850,-212,-5052,3407,-275,1602,-413,302,-4536,-154,189,4080,-556,-3957,-637,-373,4673
1150,-1845,1079,-418,591,1109,21,-730,-1329,-38,997,1567,-812,-935,1680,-1104,243,137,-1541,306,-2083,-17,126,-1213,-932,1001,-2411,-28,934,353,1377,211,962,1198,-151,-698,-1153,-1505,753,-924,-389,-1692,-720,-424,2436,2227,-561,-404,974,-1363,4018,-517,956,1632,1420,2238,1497,1796,878,834,665,2364,-1300,-386,-701,173,34,601,2210,-159,-556,-1729,-2355,-1541,-2247,-1338,4814,-771,804,-2102,1335,-456,1369,-1197,437,794,-915,395,29,-615,-2570,1515,1373,-1287,2748,-416,2510,568,482,-2895,838,-817,-493,-1335,-671,-64,2118,-1787,-1376,163,-3543,-265,-1061,309,-2132,442,-1908,-1793,955,-846,258,541,1110,-1022,-89,457,609,294,1840,-676,809,-575,-3017,-3882,-665,-860,2231,-397,1585,800,2165,60,1536,1405
2248,-37,825,1837,1755,-173,293,1478,-73,434,408,2061,1101,1951,259,1566,462,1170,2283,715,-1606,-1508,295,2324,-744,-2962,-135,2595,-1110,1093,4,-974,1462,1,-1164,1398,-623,772,-886,1429,1052,1086,-334,1939,1194,-1439,-476,1153,-131,1602,2054,1828,-2052,-607,418,1623,-1537,1112,570,1998,-646,540,138,985,2776,-851,-205,1057,999,-2765,-340,1245,16,-2227,2629,-2144,-203,1049,76,-2029,-928,-1090,1577,-961,888,-2662,-175,2036,-856,-147,-1304,-569,-506,1859,1498,2058,2406,-2770,1687,-2261,1852,1222,-1546,-1156,-1020,2026,1289,-1299,1774,75,1608,394,2432,-215,-3777,-3908,2415,1119,-1437,691,1932,-597,75,570,-3254,-1020,-109,216,-946,259,1371,-995,-1901,-3103,-3059,-149,1832,-937,-1209,173,838,-1280,943,1865
2060,-524,1527,464,-3070,-1443,-3803,1929,2380,-1007,-2906,-1261,2002,-2378,-5351,2000,-1846,4351,2664,1694,1341,4829,-992,-2077,-593,959,1374,3498,-633,3014,-4004,2774,199,-287,-3094,-796,887,4480,-1576,-4981,2134,194,-1337,-318,433,1255,3267,3032,-4136,-3016,-282,-2982,2438,-505,-646,466,-2336,603,-245,1928,-2478,-2229,-150,1643,-3868,1198,-705,-152,-2954,-1148,-1700,3004,-951,3929,286,4626,-853,-378,-695,1197,1462,3924,137,-357,871,2138,-443,-1971,2085,1274,-3559,-858,1045,18,-3069,1423,-2564,-4105,-2175,2836,-85,3276,1065,170,3209,-2762,-4312,-1145,3175,-2778,133,-267,2298,1568,1384,2948,5375,384,878,-4365,-1540,-2836,-2833,454,220,1538,33,241,-174,2123,647,-708,1152,-1472,874,-1997,1417,344,-3354,-263,-318,653,2011,-1433
-647,-1551,4404,2719,1188,-4759,-2092,5415,-545,-2332,2871,-1755,2893,3304,-2459,-2239,-3211,-3888,1063,83,1765,1306,2015,3719,-1151,260,-108,-731,-3049,-5272,-2716,35,1925,-3385,-2504,-1973,-793,-989,-747,-3420,4617,-3520,-1156,-430,951,-614,-3384,552,-1886,-1961,270,-1551,-1191,5340,-2679,5103,-1743,-998,3833,-4197,1192,-2697,-2650,1524,-3331,-3074,830,2858,-3586,-2987,1582,2195,-5120,1658,1243,-1290,-3122,1260,5267,-415,-1423,1238,-3508,-5446,-2252,1147,993,2012,1402,-1567,1637,3714,556,1694,-3263,2198,-223,-2829,-1791,1409,776,152,-1812,1244,3682,-1558,-1278,677,3500,-1775,266,-1802,3906,-1630,-120,-3719,-4085,-3248,-4944,2961,1364,-1799,-2564,-1956,3937,3043,-4728,-264,-1348,7045,3398,642,-3913,-2436,3834,-425,-5678,-2000,-2975,-5614,-1512,1054,-1710,390
2327,275,100,2525,1606,-1876,-2065,1690,-1867,-1926,846,196,-1112,4236,681,-1673,-1073,-578,-1198,53,-2098,1337,343,2044,-1561,-30,2472,4238,-3671,-1121,-1768,-818,1548,-3012,-1512,2676,-3026,1097,-1901,3363,3311,-2237,3176,192,452,-4393,824,1386,-1601,-2572,1246,-1369,-1449,2943,-1166,3629,-2432,-676,1815,-1373,1776,-1212,1833,1796,-886,-4477,270,995,-1230,3215,-176,3014,-1374,2638,3450,2375,-3364,230,969,-1934,-1763,-659,-1884,307,-2551,1164,1344,3603,362,-4,1036,593,247,285,-297,2335,-1739,-1396,-1956,-2384,3466,2666,-1950,1610,124,-2075,831,-1214,735,905,809,1642,1661,-665,-833,-1218,1048,-1290,-2115,1180,304,-427,-1529,-2123,1093,1055,-3066,-793,475,-976,1943,731,-2099,-928,639,-2552,-1624,1135,88,-2566,-542,-1999,-821,1532
958,3806,-310,-1660,-1239,-1618,2805,-1523,2641,4224,-265,-1087,-910,-777,-1568,3355,-2536,2114,-228,819,-513,-2326,-310,843,2227,1110,-2219,933,-236,-589,-1691,-1180,-992,-1929,-162,2708,1406,-1358,1340,2180,4002,1383,-4299,1566,2020,1739,-288,177,-2202,879,-3806,-2183,-1376,-872,-152,-233,595,-823,-1758,1123,-1941,-1349,625,-97,2046,1532,1734,-2340,-697,522,-1319,317,-1741,-2438,1345,5081,287,-1554,614,-236,1662,-3149,1964,36,-700,3305,-734,-904,2110,689,-291,2834,-611,796,-704,-1945,-579,909,-256,-255,-1640,-269,-1141,-4859,2506,2468,-1097,-2701,-416,-545,404,-15,2441,3908,425,126,1221,1714,-100,1906,-1208,-966,-572,-967,310,722,2570,1594,2191,-251,2306,2569,1573,1011,-1643,-631,270,2891,-395,-2203,-3893,-2959,3241,174
-169,-1656,4752,1720,-2674,1183,-727,793,2771,-1855,-1366,-1818,702,1807,782,2622,-36,-951,-422,-509,-3828,1341,1408,-183,-1160,-3646,-88,-1592,1419,-290,605,-3261,-633,-2139,-2813,2313,39,-1681,1398,-2804,-2919,802,-3268,-2113,4548,1985,-2497,-2905,2982,1898,2305,2193,4221,4834,3384,-377,3320,4117,1894,-1845,580,882,-1754,2527,-1681,-2838,2555,1199,80,-3976,-1383,-2792,-1880,-573,-810,-2423,2310,589,2196,64,854,4952,4490,-3360,547,-4157,-2000,516,-4658,-1060,-4366,731,1652,3229,2607,-331,5477,1667,3475,-427,-2604,107,2281,-93,50,433,-650,3650,2634,669,1590,-1853,987,929,-30,-1274,-3165,-366,-3182,2533,692,-400,-590,-752,-1906,-1073,940,1410,-1661,927,-1870,3803,-2123,-2290,-606,-171,1818,-1549,-1369,1226,2477,856,1356,-711
232,1231,384,3,3059,-2107,4244,264,-1580,1280,2254,4334,1584,-2018,-2027,125,1698,279,1137,1093,2919,2793,-2706,4691,390,-984,1592,862,1056,253,-127,-1134,-232,953,1279,-898,-420,107,-662,1357,1652,2109,2958,879,-2421,629,-537,463,-1405,1559,-1958,822,-2467,-3175,-2002,1710,1738,276,4220,2206,-27,1062,-2858,-3039,4137,1996,2726,1149,1801,-2566,1237,3045,-1813,-1958,3757,-160,-994,-3457,619,-203,-1152,-430,249,-1433,2902,-122,1009,-979,2824,-1232,1944,-510,177,319,-216,833,1560,-2154,2047,23,949,1218,-1518,-2701,-3139,3476,668,1475,3175,1455,-3832,-2971,1102,-1905,-3544,-3343,535,3400,-23,985,1720,-1179,1486,2771,946,-1066,1774,3614,-1948,1364,2046,-2903,-136,2207,-172,1845,1069,-1177,-797,-1791,-2701,-1048,3309,597
2424,-2106,2835,-914,889,-2229,1379,394,-282,596,837,-431,2051,361,1385,584,-44,-672,2142,4589,-3844,524,-1386,-222,185,-4400,-24,1654,-904,-698,-3773,-3422,-672,-864,-2817,3430,3,-1390,-1864,714,2409,644,-4201,499,4612,1502,1641,380,1386,767,-195,1717,122,-110,-1311,1393,1434,1758,2489,-1568,56,58,-1421,-4372,-927,-585,900,1005,-2492,589,-1464,-360,-1879,-1929,1420,2519,1336,-530,-1655,-474,-586,-44,4016,-2976,-1044,313,1447,1780,-2904,1345,-2906,240,-2115,1238,2252,-2062,6167,-3457,2542,-316,1451,-1485,-2505,-2522,-2608,156,1549,-4319,1065,1610,-819,3196,1430,1765,531,-1809,-1008,412,-2072,3069,448,-1520,472,1187,-1066,-2721,715,795,981,855,-1785,1665,-952,-2953,-2058,-1429,-436,382,970,-2612,-1311,-2118,4068,2437
