1202,-715,965,350,188,368,-727,562,141,1079,922,1070,1363,-630,172,628,-877,-707,103,1338,-356,-232,-1531,-66,396,-689,-1637,-956,-627,-1566,-584,9,-759,761,-1532,132,-13,-839,-88,-619,164,1213,306,703,1471,46,1886,-556,-171,115,-672,-670,288,376,976,-149,-796,-1170,-1262,2444,85,461,-209,-890,1193,-310,-130,-1060,517,95,-658,1405,-535,164,-9,-1175,-862,-1046,234,1035,-1462,874,214,165,-473,-1044,-816,-95
1018,-1183,116,1671,615,-282,158,-1039,342,131,-1496,-591,-893,473,-887,268,470,1966,881,8,1108,-284,-695,451,793,218,-253,-595,185,147,-717,569,677,1576,276,-215,534,1034,173,737,809,21,1494,91,-378,678,-1385,31,-1436,424,489,1048,327,-446,-167,-417,222,495,717,1225,932,-1237,907,1143,788,657,827,40,-380,-473,92,-1079,-519,-929,516,483,-670,-852,88,752,-1455,-771,-104,1210,9,659,-226,-622
358,-122,-13,407,-708,2,-512,-574,297,973,-930,-102,219,791,-444,-463,-151,-604,-270,670,603,194,-811,505,1688,495,1339,47,167,-597,118,-1152,-297,311,754,-449,-391,735,-39,472,-501,196,905,1439,930,-672,-127,951,-635,13,1621,427,-411,-259,81,-620,-85,-289,-527,-1011,-59,-526,-404,-1200,993,1034,354,-798,388,1000,-666,67,-18,-976,716,704,-911,501,1396,1425,682,50,1419,607,670,226,-945,-467
859,-457,584,-297,-130,188,195,294,630,354,-675,-585,-789,-395,542,318,175,462,749,326,-292,467,-657,216,-1084,-864,-1043,-314,-111,-220,-520,473,-365,-166,-459,-614,-809,396,-993,639,-38,647,-139,-10,-279,-316,550,30,38,-439,714,139,69,121,766,-804,794,-216,35,655,346,363,742,-284,-122,-977,109,608,-75,-397,752,-13,971,814,341,148,868,-991,115,-289,-467,-513,-398,238,-551,-584,-226,-374
796,833,701,153,-208,405,100,-646,326,268,-855,-150,-253,-760,-329,-376,-584,20,464,735,1192,673,-838,-849,1009,-221,208,-343,-141,227,-1379,372,-1775,579,-326,-682,-366,542,-43,224,-179,-324,400,1438,-70,139,-55,796,-333,381,1112,71,1061,-359,1091,-960,728,163,-756,620,40,-257,307,-790,908,670,16,-965,-89,-928,-768,97,-153,-1151,1845,-333,-68,-757,992,451,48,614,281,-502,-231,-822,-846,-157
539,-903,-40,-498,-543,-1106,294,-239,-161,-118,-71,785,357,-800,-21,663,-236,-42,459,1962,2,-60,-1385,675,76,489,93,-503,330,-597,122,-118,148,574,-1478,852,-1605,-1065,-1659,-713,-1003,-339,-63,169,328,-574,10,-467,-1397,-129,-1014,-460,-511,983,-857,-1610,379,-76,-655,-207,32,-691,1393,-280,394,-441,-306,-1225,476,631,194,132,-189,618,218,380,-607,-513,1129,1369,684,-246,-367,952,-432,-879,-175,105
349,600,-84,-57,391,-457,575,43,-101,338,725,298,367,-705,-435,663,-1521,-132,-444,107,1287,-20,-1258,53,-415,-328,-121,212,-258,-1137,-541,1071,-702,625,-384,-565,-440,847,-250,70,-399,-657,-1533,861,55,426,-464,-1147,-375,-286,-27,-658,126,348,-308,-474,-385,-708,420,-378,-330,-426,-580,-394,-217,-558,-263,293,-544,-147,258,88,-1485,32,-222,670,144,-731,240,683,474,-478,570,-453,-1554,197,-539,241
419,-724,-572,565,-1459,-1632,416,475,-221,-1127,368,-479,-1535,-178,931,658,-739,671,304,827,1862,-671,-3,-403,1053,-545,146,126,-838,-626,1534,1527,542,-590,-145,1118,-302,1050,1192,600,-855,434,-1740,43,1061,-174,-1730,-834,553,-143,-151,564,704,1118,-676,-1080,-117,-477,155,-1066,-1302,548,-1754,535,686,-368,224,232,272,-203,858,291,-1032,-604,-117,701,16,519,291,846,784,-297,1491,568,-380,-47,83,-1087
-689,1467,319,-1508,-688,512,-570,1108,380,443,229,-430,440,-309,356,-756,-885,-46,686,227,-482,1539,622,-1006,215,-545,1389,1257,375,246,-173,188,-130,-325,-76,-77,-390,-585,-1040,639,397,218,-750,965,413,-882,270,1371,732,-922,1078,-301,-851,490,-247,489,786,-109,-865,-571,-1249,1028,-472,-1294,541,355,107,506,84,89,-606,624,609,-891,-462,-715,746,-207,-652,-1077,1400,620,-100,-804,-354,-789,-70,824
-327,-97,293,603,-106,206,381,-237,709,-111,-1089,13,72,212,73,-123,45,763,201,279,-295,-31,892,-119,107,384,174,139,-157,1022,872,-129,587,235,74,764,758,-103,-241,-29,183,370,920,-311,26,213,-785,474,703,24,425,646,694,-300,-88,-498,750,2,-707,-377,-193,535,-571,27,128,63,719,819,-307,-521,-216,1007,496,-87,370,-33,335,565,-987,-23,527,318,-196,176,-126,400,-205,-178
51,-1074,-520,-54,14,-764,-406,-488,-78,1132,-476,-330,-214,1383,-551,413,58,-137,-660,-367,-28,-943,-704,1255,-360,266,325,27,-62,202,-218,-877,450,-860,1254,-32,-321,362,-362,165,-1582,-223,982,-318,-727,130,-444,-817,-698,931,298,195,-476,-433,386,39,636,-534,38,-1346,1380,-1053,245,222,-956,-273,143,-831,-1613,-76,-179,-502,163,-238,-393,1010,-944,-829,1031,618,916,-787,332,1324,178,1047,200,-332
25,116,-352,576,430,359,540,-1628,477,-254,-351,275,238,1307,-1653,-25,-245,129,495,-1291,467,164,-1328,80,1128,478,247,529,103,-108,-915,54,-416,217,742,-1425,1726,398,863,-326,-450,-233,-712,658,-88,875,-1356,80,-638,-530,687,413,1071,-391,581,-1182,40,663,-428,-173,55,-751,391,431,-777,-442,1110,1088,346,271,-246,101,-1170,-1012,722,412,389,349,1081,-332,837,393,163,-142,-84,-228,-357,-179
-339,-615,319,219,122,533,161,-1184,193,-5,-367,1337,495,-166,-88,-1016,194,183,41,277,-1298,132,170,-16,-97,1275,-1433,-172,-162,-45,266,-997,381,-391,508,1436,-740,-1654,-469,-1150,-463,740,614,-454,-59,-452,-557,598,-455,124,-156,7,836,-67,-139,-585,215,1069,-997,-694,582,1310,1097,270,-506,-1219,-174,-285,-416,441,-506,630,763,1029,164,72,-950,869,-689,-117,-485,1059,-666,-694,1805,-907,-395,792
330,-372,616,301,-432,-237,356,110,882,557,-1110,-537,277,452,88,-527,207,1297,1445,718,-16,841,611,-32,-568,-417,397,-131,170,-1626,-471,1310,1211,300,821,-612,-702,718,-1107,1504,1015,292,882,206,622,-1143,-101,910,-285,-395,1109,368,-24,237,285,-1052,342,-1316,1078,-229,-338,-834,-935,-1492,363,1329,383,786,-17,741,652,413,-544,-861,-199,526,611,-130,-575,132,-95,-834,1231,945,-535,-110,-216,-237
538,-273,-428,-333,15,280,174,-640,649,376,-1617,-115,-729,-596,75,93,13,-3,-1125,33,-595,-184,-1091,-20,-57,-1210,-928,974,724,585,163,467,-1078,276,-297,-553,-248,382,-10,132,-88,272,942,711,-1356,-531,287,-217,31,890,1745,1111,-355,-434,-353,674,382,141,-735,-752,303,332,791,-865,947,-1751,-895,-153,-603,-418,-873,-544,1350,-680,1215,858,-1446,-825,-1,374,-655,444,-571,204,276,-319,294,-363
133,-384,-627,-375,-501,-470,235,-412,-110,-796,458,600,585,773,-338,98,174,-18,25,-497,659,184,-1258,487,551,-664,-483,-177,289,-192,-571,94,-493,-673,280,199,379,-703,447,-1558,-1341,-320,-305,-70,-526,181,-1078,-1142,-282,382,-585,-402,1657,-146,467,-711,-18,-3,49,-28,-107,-234,-48,176,496,-472,1610,-682,282,-853,-166,222,-1182,-141,216,-161,338,67,997,-322,1057,-32,324,-856,-717,483,763,615
124,-669,108,11,466,-111,-427,-615,-27,-154,-49,-616,-179,942,157,2,114,-493,1049,-229,19,-458,519,84,35,280,871,-163,585,-39,-817,-507,700,53,-20,-525,828,592,451,101,-406,430,-41,-1352,17,480,52,-146,-395,130,-391,-166,-929,-224,-312,-170,1105,-793,-122,-799,112,-553,345,684,-414,488,97,-6,-513,261,-419,-155,106,-542,-606,-436,46,1448,683,-273,339,-289,-348,856,-371,-326,-587,-195
-434,761,245,-207,39,-151,759,-153,-280,-501,19,-477,1093,-694,382,-1186,357,-1181,560,305,-1457,-559,790,709,732,-276,193,-58,-167,-118,1009,-267,413,1032,418,874,284,-348,1446,445,787,154,-93,369,537,-843,336,209,1116,-43,-499,-644,651,242,-267,979,-930,161,-486,-91,-439,389,-1082,268,320,1036,-846,-159,1121,933,-92,402,208,308,-834,391,497,1565,-29,-713,844,-36,-456,-8,-336,243,737,1080
1098,-354,1080,717,-147,402,482,135,-31,760,-210,-658,8,121,-198,-187,215,1143,603,301,102,4,72,-18,46,2,-793,-709,-22,-533,-107,350,1244,329,166,-725,-430,378,179,37,714,646,643,-1260,-11,739,36,445,64,-23,522,451,999,526,423,-175,-359,-1056,-911,877,-80,58,-601,-455,210,-242,550,516,67,-33,516,-383,-223,-428,215,168,143,-52,-248,394,-1386,128,266,-615,465,-1349,-322,-293
-672,-335,-36,520,390,381,-392,-404,54,457,-491,820,863,763,-646,-273,179,-597,-1417,296,-10,-255,-11,548,-21,872,9,-1040,456,-249,1137,-1089,-164,-80,525,38,686,6,60,-216,-129,-225,931,-756,346,-327,551,-672,152,322,-348,-910,-68,-1492,-791,-102,346,64,-54,-933,775,-213,134,-357,125,620,-670,-362,-490,-88,-542,545,-151,-278,-704,-134,-930,354,288,742,20,49,387,-297,574,579,38,126
445,208,-218,-220,293,160,365,-560,372,85,-104,80,259,-296,476,-562,-85,-228,-20,-530,-633,128,-750,-384,-283,-982,195,-166,193,-250,-410,630,-279,553,854,-250,270,511,844,390,-581,70,183,344,-315,-48,207,-232,-265,454,945,-921,373,447,-469,460,-633,-87,305,10,135,-221,-196,9,126,-789,-592,177,-63,-599,268,-296,268,505,501,698,218,-401,-151,-170,-117,854,412,-46,-633,-343,-48,162
-1133,892,-709,-1305,-163,782,-553,1052,91,-284,416,681,334,278,90,-591,624,-473,-695,-823,-1127,976,16,158,-75,-655,134,1268,296,102,185,-426,-574,-764,1252,-174,3,-576,-639,-6,204,199,-1100,513,-201,-732,253,196,295,-492,1053,-196,62,-459,-329,615,-436,175,715,260,-265,230,628,-1118,39,23,-316,403,665,148,96,806,931,683,275,127,385,-341,-389,-627,270,341,-171,-1113,153,637,1060,660
-875,378,-241,-569,-83,327,-198,337,158,-813,432,575,148,-60,534,-182,61,-401,332,-160,-133,766,579,-597,-584,323,437,8,-296,-306,36,-74,-384,-478,-389,142,297,-689,-568,169,232,-405,-438,514,947,-315,123,-371,197,-304,-198,-402,29,-852,362,-60,714,147,-131,-473,-872,745,-180,-149,-524,132,227,301,359,181,308,801,410,837,-215,-144,781,1110,-882,-491,494,60,-50,-525,-408,-179,-87,483
-986,804,-639,-985,778,1210,-213,-112,157,-904,437,974,958,291,123,-765,808,-1428,-34,-834,-781,22,551,-1066,119,-222,-473,627,555,-573,-466,849,-1299,506,-217,-1256,1341,-930,1268,125,-422,-405,19,99,-760,-640,1116,-838,391,397,566,-1621,156,-683,-51,1299,586,257,718,0,-383,174,-409,-114,-437,205,-250,821,349,-123,-434,437,-51,387,179,-359,367,811,-647,-1398,44,-183,53,-110,-41,-506,524,1020
-589,589,144,-589,-171,181,-217,694,-324,-327,404,62,442,-117,-214,-142,181,-256,249,392,-132,514,30,215,137,250,418,289,15,438,-24,10,-228,213,-449,242,-424,-728,-669,18,345,-295,-534,223,-22,-517,161,416,382,-279,-829,-241,122,285,-163,-127,155,505,64,113,6,790,378,-565,132,269,67,-361,432,-19,-627,911,-104,514,-250,-730,415,9,-91,-350,475,-76,-490,-117,-192,-183,765,527
75,-96,-116,75,113,397,-310,-202,481,-13,-93,393,-89,26,238,251,-383,-460,-510,-484,-34,128,-304,-421,-356,-234,-199,40,-452,208,119,401,-412,-385,216,-233,564,192,77,153,-81,297,-545,424,181,168,227,-419,105,35,325,256,109,-149,290,133,-35,377,-168,-24,20,414,268,20,-103,-885,-2,75,-192,-359,-334,304,300,78,219,-690,440,127,26,278,-35,302,165,-89,180,-257,-621,-546
2,-2,-2,2,2,-11,13,-4,-9,0,-2,-11,-2,0,-127,123,6,4,2,9,6,-14,11,120,3,127,-4,123,-105,115,9,5,11,-57,-70,131,73,64,-100,84,203,148,64,132,20,33,-230,127,-35,-53,227,241,-121,-128,196,-75,83,160,-307,13,-373,179,-21,-97,-200,-77,38,83,-159,-29,1,59,46,37,374,-157,-107,5,-8,-38,132,-181,-13,66,110,-130,-17,-179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-12,-17,-1,0,-17,-21,-27,4,21,15,15,35,4,-1,0,22,12,15,-12,-22,-12,-46,10,69,1,11,-49,-54,82,-15,65,-45,49,-29,-17,-55,12,27,-28,-26,30,43,55,73,113,-77,50,-1,-159,60,-63,-24,-118
