137610,261469,199843,127936,-74841,189637,290525,302059,-55211,232745,-31124,-138705,115594,-62172,-140074,-177276,151719,73850,-112568,166102,181083,-187255,-94315,-309840,-297170,163463,-102807,273210,-307106,-89643,-278708,116353,97211,270727,237166,119518,218608,31527,236007,33852,138745,196150,755,-309900,89632,264545,208205,-208529,-66207,-273024,-253628,185247,279853,-27110,-218824,-230738,189454,-150046,-331194,225490,-1534,262514,119066,267645,-337492,-171500,-129490,326594,272085,107333
60087,248122,-319037,-140287,-253578,-139959,17515,28620,12085,-298543,-31169,71493,143889,-86270,-245922,-70812,119967,1713,-28389,257573,335066,-307958,106231,241720,-85635,-262245,131017,20514,102539,-222765,151519,298734,266312,144448,-258109,255026,201227,-118308,-288370,160362,-162512,-309770,79451,174884,-152557,174898,179138,99044,-331472,-11065,-149278,288813,-99132,-192284,-223487,-147057,-14124,226903,107779,16945,242209,-193097,-316981,-235896,219571,134835,9456,-263227,196619,80194
168324,-210125,22035,-310506,209222,170536,52690,227944,-146791,325478,272481,-4179,-236133,-276882,-87197,-67720,149440,54306,-277746,-324873,111948,56120,-1582,287777,-160715,-258309,-208022,-543,230350,22363,146659,114470,-155009,-153141,-105351,-199591,-319442,180593,-105820,-136332,243645,-240515,-96491,323638,204072,107926,151258,-303071,-70041,-239500,96921,181918,-213981,-234089,276285,168626,-83203,275724,224074,240788,77516,330269,119184,-208750,-127614,-170581,-53072,273552,-315292,285261
-94864,-57067,-142795,198251,278925,143191,-271519,-11118,-122023,219950,-247343,103733,-106538,-58299,184247,-55243,78437,212582,-12039,51872,-147791,35994,88055,-180256,25550,91196,186749,224863,156086,94374,282657,252776,148813,71565,-286917,-298534,249520,-281929,-207391,-85470,-159155,195861,-275857,-94793,-282446,-53291,-144709,-199023,-268734,20527,89225,-29367,-28425,-279647,314142,223712,228318,109862,-123841,70614,315098,328618,-306975,-267671,274137,203391,-293348,-38160,126711,244460
274407,175692,227283,80299,-112269,-177639,269407,-71992,34430,-198197,-26057,20158,19602,171653,8834,188198,39578,-233355,-249947,117033,-311735,278271,-288362,-340827,-301356,107292,140438,261080,-232267,-247865,125048,-294219,318209,256609,321865,21267,-265241,-224348,264430,205410,-289668,269470,-297242,-3726,-78315,43760,293822,-323214,254319,-9914,-180167,86179,-139990,-9614,-256105,6521,-168762,-322484,-166738,184801,-251316,235946,200429,-73012,9660,54540,-142,77521,15556,210474
-123691,61793,-54109,33688,55390,31796,184384,177272,169211,157512,235425,336389,43560,-186904,98831,-8870,143692,-181223,-294567,-53475,-64268,48353,-66970,173423,150737,127174,40694,174755,85646,-273670,68170,101793,-197802,292172,160773,73080,-126291,238470,-180629,236333,153284,245015,-233516,-64198,-184434,-238536,294854,283913,-81797,-36811,-274979,297269,-48197,46353,-104330,-93276,143649,290728,70673,-99554,-12315,-188475,-54067,139848,-188974,-173744,69786,25712,-72084,86034
152371,221044,-191995,176123,223469,314589,88153,254106,204631,-115327,-143219,232575,18899,44070,69860,-85039,60565,300592,-176154,-166962,-101380,-216222,214415,271100,-326586,293304,266957,-287809,205558,311900,-290935,22900,188381,283677,108226,248551,186395,135288,107219,285713,28791,90144,200912,-342024,256556,152848,827,114278,103876,106110,166713,-91656,108010,-186988,-332378,50373,233680,236914,-28514,58162,335853,-337622,-142043,118616,-315496,-249301,54430,47246,-260923,-105882
70365,69334,171310,-133477,-108893,51332,-264237,-83074,-15727,238194,-82123,-267705,121607,-127507,-85562,282788,-242236,260960,-171145,40651,-220416,319716,185251,304702,126545,232558,-261839,338609,-228117,327487,191311,303530,151857,-288948,292676,29905,236794,-51699,113917,298296,218933,116120,44756,-30663,239357,-203064,36956,-35202,197102,-200794,-24050,80985,232978,-133221,35433,314075,66650,-225857,-5032,-227238,147503,-265691,-279349,305742,192324,153555,-336440,-65789,-331712,323367
168148,-298054,269280,-124733,144224,-128984,-189282,261231,108803,45881,126294,115428,101930,23593,103818,-168840,-29507,-143353,-159951,-181890,-315878,-45175,-311056,-48179,-288501,40401,73062,254927,250161,-140583,-24656,88382,-21574,-292111,155038,-877,184167,9845,-102800,-190382,-244595,-30685,48309,-67548,163493,-64959,-23605,36231,323185,-217113,203793,-174559,-196727,124306,31512,-208349,229209,328566,-33806,334427,249292,118470,78206,-194829,-83367,-79407,-205034,120136,-48110,270830
-216394,-340138,-6518,329027,-179481,22654,-286614,243493,20680,-54569,12253,-126611,-28647,-290424,236742,-19309,258486,303546,124983,-83983,-256407,-174223,177102,-203583,172488,15461,-248420,-60296,-138313,92824,-326441,-189732,199144,-106061,10191,143188,193128,-133924,-275021,206852,119207,-136730,220800,36661,147043,292518,-29272,101339,26604,270837,-202399,-218482,-116393,216340,-231443,292325,148360,193909,-28299,290099,14087,288955,-227850,95465,54179,16308,303505,220512,58881,283292
254978,12515,-18865,322592,-62853,-214837,-250946,-341575,-107585,256151,27698,-88357,-168985,173389,-308273,-107579,191437,318388,304353,-308203,-335117,124397,-75249,200135,94993,22071,290397,8219,324355,-165249,-265854,5159,178055,-195060,-51271,-208928,122186,258712,-133750,10635,-221133,-227911,91043,-316345,-149883,236762,236211,3169,224124,229544,249332,264093,316379,-59786,97601,-249330,312853,-35848,220172,-19110,181462,317208,-275734,-34969,244838,-180512,152249,18217,-149409,234169
140752,10589,318502,66274,267119,-209649,-13127,-181268,-193963,-235376,72950,138061,-79298,257290,-266741,115157,-337116,338820,194428,274651,152759,221939,-325123,224808,115757,-320406,159515,47451,-73423,-283363,-35505,-313883,-121317,243478,49469,-127189,169282,177035,314971,-68904,-44952,-338323,-159920,5524,114464,153970,151322,299724,2999,-15775,233952,18132,-125073,5163,-190038,73877,-319733,-248407,145710,-257726,90545,134958,-230109,216441,275761,-200049,-17677,-340174,241007,235513
174695,68192,-341191,-113579,-83831,-130370,-68931,279942,-286010,241930,332382,270210,211294,273658,118818,-257707,-172085,-133619,-34833,221801,33127,-297534,-90805,-37690,-128811,335815,110286,40903,220003,81912,56602,-287160,-38598,-310351,-281480,122721,-321137,-147629,84092,160793,-207107,-155368,74656,-18803,-268287,173456,-110335,33748,-66387,-61703,180816,293384,52916,228711,285548,122219,-209223,268781,-28752,155374,-242138,-214521,195493,281814,-282496,-237971,131600,211625,331866,-266751
